objectid(long),rockname,rocktype(long),aqname,aqcode(long),shapeleng(double precision),shapearea(double precision)
686.0,Carbonate-rrock aquifers,400.0,New York and New England carbonate-rock aquifers,416.0,0.06366120455,0.00031139549
687.0,Unconsolidated sand and gravel aquifers,100.0,Pacific Northwest ebasin-fill aquifers,104.0,2.0927732881,0.02858010075
688.0,Sandstone aquifers,300.0,Upper Cretaceous aquifers,315.0,6.61634147527,0.19901059679
689.0,Unconsolidated sand dand gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,0.21861571417,0.00321633193
690.0,Unconsolidated sand and gravel aquifers,113.0,Pacific Northwest basin-fill aquifers,104.0,0.29701571395,0.00356334986
691.0,Unconsolidated sand andu gravel aquifers,999.0,Other rocks,999.0,0.190851457,0.00182563328
692.0,Unconsolidated sand aynd gravel aquifers,132.0,Pacific Northwest basin-fill aquifers,104.0,0.22830368154,0.00174178219
693.0,Unconsolidated sand and grave aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,0.18116193757,0.00204689827
694.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.18259337343,0.00173972504
695.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock aquifers,610.0,0.31754428771,0.00461640821
696.0,Carbonate-rock aquifers,400.0,New York and New England carbonate-rock aquifers,416.0,0.52293083762,0.00911765532
697.0,Unconsolidated sand arnd gravel aquifers,999.0,Other rocks,999.0,1.63036353399,0.03127183968
698.0,Unconsolidated sand and ravel aquifers,999.0,Other rocks,999.0,0.63021485854,0.01433062758
699.0,Uncosnolidated sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,0.353843568,0.00571057423
700.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.1830162403,0.00078699605
701.0,Unconsolidateds and and gravel aquifers,195.0,Pacific Northwest basin-fill aquifers,104.0,0.53481926091,0.01227547308
702.0,Unconsolidated sand and gravel aquifers,125.0,Pacific Northwest basin-fill aquifers,104.0,0.44684220199,0.00642722286
703.0,Unconsolidtaed sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aqufier system,105.0,1.85433964085,0.06177779498
704.0,Sandstone aquifers,300.0,Marshall aquifer,311.0,4.7307591681,0.15203681838
705.0,Sandstone aquifers,300.0,New York sandstone aquifers,309.0,0.75035526631,0.02436020093
706.0,Unconsolidated sand and gravel aquifers,123.0,Pacific Northwest basin-fill aquifers,104.0,0.19105704246,0.00173910069
707.0,Unconsolidated sand and gravel aquifers,191.0,Pacific Northwest basin-fill aquifers,104.0,0.31328694595,0.00581654757
708.0,Unconsolidatd sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer systme,105.0,0.34184906647,0.00571780089
709.0,Unconsolidaetd sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,0.31375138945,0.00369755489
710.0,Unconsolidated sand and gravel aquifers,175.0,Pacific Northwest basin-fill aqufers,104.0,0.82479587766,0.00835101965
711.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest bsaaltic-rock aquifers,610.0,0.16637063566,0.00147528346
712.0,Unconsolidated sand and gravel aquifers,199.0,Pacific Northwest basin-fill aquifers,104.0,0.23539838691,0.00188644246
713.0,Carbonate-rock aquifers,400.0,New York and eNw England carbonate-rock aquifers,416.0,1.23906190155,0.02015724718
714.0,Unconsolidated sand an dgravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,0.76549762701,0.01559937831
715.0,Unconsolidated sand and gravel aquyifers,100.0,oClumbia Plateau basin-fill aquifers,116.0,0.45811538008,0.01413166956
716.0,Unconsolidated sand and gravel auifers,999.0,Other rocks,999.0,0.57808182011,0.01255588394
717.0,Unconsolidated sand and gravel aquifers,127.0,Pacific Northwest basin-fill aquifers,104.0,0.19026423305,0.00154205205
718.0,Uncnosolidated sand and gravel aquifers,999.0,Other rockzs,999.0,4.09234131067,0.24336527909
719.0,Carcbonate-rock aquifers,400.0,New York and New England carbonate-rock aquifers,416.0,0.10107518837,0.00055769871
720.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.14629255809,0.00076453816
721.0,Unconsolidated sand and gravel aquifers,139.0,Pacific Northwest basin-fill aquifers,104.0,0.38612507438,0.00525979031
722.0,Sandstone aquifers,300.0,Marshall aquifer,311.0,13.8816608366,0.89718967675
723.0,Uncomnsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.03235485146,6.536905e-05
724.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.0313217082,6.317784e-05
725.0,Sandstone aquifers,300.0,Cambrian-Ordovician aqupifer system,312.0,0.04493347949,5.457185e-05
726.0,Unocnsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.18413387527,0.0009402232
727.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.52944600358,0.01373619715
728.0,Unconysolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.02881006146,5.787819e-05
729.0,Unconsolidated sand and rgravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,0.45498421907,0.00501256258
730.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.03035930229,5.891445e-05
731.0,Unconsolidated sand and gravels aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,1.04809596818,0.02013846013
732.0,Unconsolidated sand and gravel aquifers,999.0,Other ocks,999.0,0.77910799817,0.01607575733
733.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.03368756532,7.716912e-05
734.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.36273261318,0.0042147298
735.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,8.18520184779,0.24908547719
736.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.08404131111,0.00028537974
737.0,Unconsloidated sand and gravel aquifers,999.0,Other rocks,999.0,0.14712584839,0.00135760115
738.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basltic-rock aquifers,610.0,0.45639112678,0.00726226685
739.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.0628838589,0.00026745973
740.0,Carbonate-rock aquifesr,400.0,New York and New England carbonate-rock aquifers,416.0,1.74350043522,0.04441528949
741.0,Unconsolidated sand and gravel aquifers,176.0,Pacific Northwest basin-fill aquifers,104.0,1.10775446044,0.02343855772
742.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock aquifers,610.0,0.16949625035,0.00198676982
743.0,Unconsolidated sand and gravel aquifers,120.0,Pacific Northwest basin-fill aquifers,104.0,0.38073464543,0.00884806094
744.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.05588635598,0.00020218875
745.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock aquifers,610.0,0.11430262172,0.0006372501
746.0,Carbonate-rock aquiferls,400.0,New York and eNw England carbonate-rock aquifers,416.0,0.24031679612,0.00242277996
747.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.02833379869,5.461969e-05
748.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest baslatic-rock aquifers,610.0,0.2772621174,0.00483108154
749.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock iaquifers,610.0,0.1388332501,0.00092723192
750.0,Unconsolidated sand and gravel aquifers,182.0,Pacific Northwest basin-fill aquifers,104.0,0.44923384827,0.00554892615
751.0,Unconsolidated sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,0.70187780119,0.01021725179
752.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock aquifers,610.0,0.60924525306,0.0124524373
753.0,Unconsolidated sand and gravel aquifers,999.0,Otehr rocks,999.0,0.05942858358,0.00026240194
754.0,Uncosolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.19937201585,0.00137279192
755.0,Unconsolidated sand and grvael aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,0.14506498394,0.00130263783
756.0,Unconsolidated sand and gravel aqifers,100.0,Northen Rocky Mountains Intermontane Basins aquifer system,105.0,0.64034835155,0.0085484879
757.0,Unconsolidated sand and gravel aquifers,166.0,Pacific Northwest basin-fill aquifers,104.0,0.82566597605,0.01749880473
758.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.03510106121,9.126549e-05
759.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.14511030019,0.0005737829
760.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.09343236592,0.00033144598
761.0,Unconsolidated sand and gravel aquifers,123.0,Pacific Northwest basin-fill aquifers,104.0,0.59503047133,0.01993681964
762.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.25551434195,0.00328194034
763.0,Unconsolidated sand and gravel aquifers,999.0,Other rocrks,999.0,0.02811621071,5.389681e-05
764.0,Unconsolidated sand and gravel aquifers,999.0,Other rocmks,999.0,0.02934151485,5.814044e-05
765.0,Sandstone and carbonate-rock aquifers,500.0,Paleozoic aquifers,504.0,7.07651178651,0.43925338221
766.0,Unconsoliated sand and gravel aquifers,100.0,Nortphern Rocky Mountains Intermontane Basins aquifer system,105.0,1.52428633875,0.02188494801
767.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.03038775316,6.17442e-05
768.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.02816944438,5.242073e-05
769.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.05398398309,0.00021544493
770.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.04026909417,9.430651e-05
771.0,Uhnconsolidated sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,1.26424387724,0.03269635925
772.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.02800175332,5.312154e-05
773.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.0270635465,5.075679e-05
774.0,Unconsolidated sand and gravel aquifers,191.0,Pacific Northwest basin-fill aquifers,104.0,2.41853010465,0.03285338918
775.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Nzorthwest basaltic-rock aquifers,610.0,0.24064970199,0.00289023052
776.0,Unconsoxlidated sand and gravel aquifers,999.0,Other rocks,999.0,0.02881655363,5.67933e-05
777.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.04116760466,8.803092e-05
778.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.02866523459,5.518909e-05
779.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.27262420733,0.00257257636
780.0,Unconsolidated sand and gravel aquifers,122.0,Pacific Northwest basin-fill aquifers,104.0,0.65034566106,0.00800910127
781.0,Unconsolidated sand and gravel aquifers,186.0,Pacific Northwest basin-fill aquifers,104.0,0.12465743023,0.00079389418
782.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.02773486792,5.356708e-05
783.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock aquifers,610.0,0.74936608171,0.01609037963
784.0,Unconsolidated san and gravel aquifers,999.0,Other rocks,999.0,0.02743844517,5.199143e-05
785.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.04188034731,0.00010595242
786.0,Unconsolidated sand and gsravel aquifers,100.0,Pacific Northwest basin-fill aquifers,104.0,1.9298468513,0.05078110403
787.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.02715396592,5.109096e-05
788.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.10554588487,0.0004647706
789.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.07871528285,0.00044957363
790.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.20869392812,0.00245320532
791.0,Unconsolidated san and gravel aquifers,999.0,Other rocks,999.0,0.02733037383,5.137693e-05
792.0,Sandsltone aquifers,300.0,Pennsylvanian aquifers,310.0,16.7843419859,2.29820684323
793.0,Unconsolidated sand and gravel aquifers,136.0,Pacific Nojrthwest basin-fill aquifers,104.0,0.38395063555,0.00645210261
794.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.06501510148,0.00023329041
795.0,Unconsolidated sand anbd gravel aquifers,999.0,Otheer rocks,999.0,0.02713252814,5.102882e-05
796.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,1.19311874205,0.03230824368
797.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock aquifers,610.0,0.35608585006,0.00568190646
798.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock aquifers,610.0,0.38714014572,0.00962796158
799.0,Carbonate-rock aquifers,400.0,New oYrk and New England carbonate-rock aquifers,416.0,1.56213310355,0.03400707497
800.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.44099107379,0.01203860747
801.0,Unconsolidted sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontanee Basins aquifer system,105.0,2.13195375272,0.06248220258
802.0,Carbonate-rok aquifers,400.0,New York and New England carbonate-rock aquifers,416.0,0.38401161493,0.00684026989
803.0,Carbonate-rock aquifuers,400.0,New York and New England carbonate-rock aquifers,416.0,0.35511058689,0.00650997616
804.0,Unconsolidated sand and gravel aquifers,999.0,Other rjocks,999.0,0.66645237737,0.018661563
805.0,Unconsolidated sand ad gravel aquifers,999.0,Other rocks,999.0,2.72705970232,0.13726371372
806.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.0482363039,0.00014419866
807.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.17950193671,0.00168554798
808.0,Igneous and metamorphic-rock aquifers,600.0,Snake River Plain basaltic-rock aquifers,606.0,17.2721284754,2.37041505624
809.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.32922586002,0.00609222335
810.0,Carbonaterock aquifers,400.0,Upper carbonte aquifer,412.0,0.89322585282,0.02721314726
811.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.02908128545,6.064758e-05
812.0,Unconsolidated sand and gravel aquifers,129.0,Pacific Northwest basin-fill aquifers,104.0,0.39415939674,0.00460197214
813.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.07850899393,0.00041658421
814.0,Uncnsolidated sand and gravel aquifers,193.0,Pacific Northwest basin-fill aquifers,104.0,0.23917042279,0.00272779372
815.0,Unconsolidated sand and gravel aquifers,174.0,Pacific Northwest basin-fill aquifers,104.0,0.42375351351,0.00664175327
816.0,Unconsolidated sand and lgravel aquifers,999.0,Othe rrocks,999.0,0.85315490074,0.01134424898
817.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock aquifers,610.0,0.60248738892,0.00541806567
818.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.49473287431,0.00367326217
819.0,Unconsolidated sand and gravel aquifers,151.0,Pacific Northwest basin-fill aquifers,104.0,0.1789786387,0.00138465467
820.0,Unconsolidvated sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,0.17655265798,0.00169486934
821.0,Unconsolidated sand and gravel aquifers,153.0,Pacific Norathwest basin-fill aquifers,104.0,1.10882369051,0.01970773857
822.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.20892615027,0.00210813106
823.0,Unconsolidated sand and gravel aquifers,142.0,Pacific Northwest basin-fill aquifers,104.0,2.72788526732,0.12110204796
824.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.14886913632,0.00101332296
825.0,Unconsolidated sand and gravel aqufers,100.0,Pacific Northwest basin-fill aquifers,104.0,0.73685225988,0.02024072934
826.0,Unconsolidated sand and gravel aquifers,133.0,Pacific Northwest basin-fill aquifers,104.0,0.41193685017,0.00356353164
827.0,Savndstone aquifers,300.0,New York sandstone aquifers,309.0,1.74315735439,0.06524398495
828.0,Sandstone aquifers,300.0,New York sandstone aquifers,309.0,0.43852651445,0.0036234628
829.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.03451454935,7.047968e-05
830.0,Unconsolidated sand and gravel aquifers,999.0,Otpher rocks,999.0,0.30399939113,0.00587306282
831.0,Unconsolidated sand and gravel aquifers,114.0,Pacific Northwest basin-fill aquifers,104.0,0.46739228271,0.00648298031
832.0,Sandstone and carbonate-rock aquifers,500.0,Paleozoic aquifers,504.0,1.08657869366,0.01500629139
833.0,Uncosnolidated sand and gravel aquifers,999.0,Other rocks,999.0,1.01359168603,0.01470035568
834.0,Unconsolidated sand and gravel aquifers,171.0,Pacific Northwest basin-fill aquifers,104.0,0.27034299846,0.00284551171
835.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basaltic-rock aquifers,610.0,0.81042067566,0.02212070814
836.0,nconsolidated sand and gravel aquifers,142.0,Pacific Northwest basin-fill aquifers,104.0,0.16682521279,0.00098100237
837.0,Unconsolidated sand and gravel aqiufers,100.0,Pacific Northwest basin-fill aquifers,104.0,1.19277277076,0.02822639452
838.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.05212722019,0.00017000654
839.0,Unconolidated sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,105.0,1.1485865409,0.01434057366
840.0,Sandstone aquifers,300.0,Lower Cretaceous aquifers,304.0,4.44396210502,0.11552446508
841.0,Unconsolidated sand and gravel aquifers,100.0,Snake River Plain basin-fill aquifers,117.0,17.566610619,1.03624321334
842.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.14311042285,0.00101509282
843.0,Unconsolidated sand and gravel aqufiers,100.0,Pacific Northwest basin-fill aquifers,104.0,0.10152268024,0.0007175754
844.0,Ucnonsolidated sand and gravel aquifers,195.0,Pacific Northwest basin-fill aquifers,104.0,0.26754756378,0.0031474832
845.0,Sandstone aquifers,300.0,New York sandstone aquifers,309.0,0.26969563693,0.00190741939
846.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,2.09820872051,0.2353971827
847.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,143.988294429,33.703481503
