OBJECTID,DFIRM_ID,FIRM_ID,ST_FIPS,PCOMM,PANEL,SUFFIX,FIRM_PAN,PANEL_TYP,EFF_DATE,SCALE,PNP_REASON,NW_LAT,NW_LONG,SE_LAT,SE_LONG,SOURCE_CIT
4582,50021C,50021C_1040,50,021C,0553,D,50021C0553D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4583,50021C,50021C_514,50,021C,0365,D,50021C0365D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4584,50021C,50021C_515,50,021C,0054,D,50021C0054D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4585,50021C,50021C_516,50,021C,0419,D,50021C0419D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4586,50021C,50021C_262,50,021C,0395,D,50021C0395D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4587,50021C,50021C_263,50,021C,0557,D,50021C0557D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4588,50021C,50021C_264,50,021C,0118,D,50021C0118D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4589,50021C,50021C_198,50,021C,0280,D,50021C0280D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
4590,50027C,50027C_1210,50,027C,0738,E,50027C0738E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4591,50027C,50027C_1211,50,027C,0590,E,50027C0590E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4592,50027C,50027C_1212,50,027C,0065,E,50027C0065E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4593,50027C,50027C_1213,50,027C,0238,E,50027C0238E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4594,50021C,50021C_269,50,021C,0381,D,50021C0381D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4595,50021C,50021C_511,50,021C,0404,D,50021C0404D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4596,50021C,50021C_259,50,021C,0660,D,50021C0660D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4597,50021C,50021C_260,50,021C,0202,D,50021C0202D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4598,50021C,50021C_261,50,021C,0492,D,50021C0492D,"Countywide, Not Printed",2008/08/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
4599,50027C,50027C_1213,50,027C,0238,E,50027C0238E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4600,50027C,50027C_1214,50,027C,0030,E,50027C0030E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4601,50027C,50027C_1215,50,027C,0205,E,50027C0205E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4602,50027C,50027C_1216,50,027C,0126,E,50027C0126E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4603,50027C,50027C_1217,50,027C,0684,E,50027C0684E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4604,50027C,50027C_1218,50,027C,0454,E,50027C0454E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4605,50027C,50027C_1227,50,027C,0364,E,50027C0364E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4606,50027C,50027C_1228,50,027C,0330,E,50027C0330E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4607,50027C,50027C_1229,50,027C,0484,E,50027C0484E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4608,50027C,50027C_1230,50,027C,0133,E,50027C0133E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4609,50027C,50027C_1231,50,027C,0391,E,50027C0391E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4610,50027C,50027C_1232,50,027C,0736,E,50027C0736E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4611,50027C,50027C_1233,50,027C,0315,E,50027C0315E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4612,50027C,50027C_1234,50,027C,0589,E,50027C0589E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4613,50027C,50027C_1235,50,027C,0657,E,50027C0657E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4614,50027C,50027C_1236,50,027C,0492,E,50027C0492E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4615,50025C,50025C_160,50,025C,0039,E,50025C0039E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4616,50025C,50025C_161,50,025C,0182,E,50025C0182E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4617,50027C,50027C_1111,50,027C,0470,E,50027C0470E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4618,50021C,50021C_1035,50,021C,0238,D,50021C0238D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4619,50021C,50021C_1036,50,021C,0682,D,50021C0682D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4620,50021C,50021C_1037,50,021C,0345,D,50021C0345D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4621,50021C,50021C_1038,50,021C,0056,D,50021C0056D,"Countywide, Not Printed",2008/08/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
4622,50027C,50027C_175,50,027C,0701,E,50027C0701E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4623,50027C,50027C_176,50,027C,0041,E,50027C0041E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4624,50027C,50027C_1270,50,027C,0711,E,50027C0711E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4625,50027C,50027C_1297,50,027C,0339,E,50027C0339E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4626,50027C,50027C_1298,50,027C,0741,E,50027C0741E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4627,50025C,50025C_198,50,025C,0378,E,50025C0378E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4628,50025C,50025C_199,50,025C,0345,E,50025C0345E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
4629,50025C,50025C_200,50,025C,0215,E,50025C0215E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
4630,50025C,50025C_201,50,025C,0452,E,50025C0452E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4631,50025C,50025C_202,50,025C,0355,E,50025C0355E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
4632,50027C,50027C_271,50,027C,0401,E,50027C0401E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4633,50027C,50027C_272,50,027C,0170,E,50027C0170E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4634,50027C,50027C_273,50,027C,0708,E,50027C0708E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4635,50027C,50027C_274,50,027C,0709,E,50027C0709E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4636,50027C,50027C_1214,50,027C,0030,E,50027C0030E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4637,50027C,50027C_1215,50,027C,0205,E,50027C0205E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4638,50025C,50025C_196,50,025C,0337,E,50025C0337E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4639,50025C,50025C_197,50,025C,0088,E,50025C0088E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4640,50025C,50025C_198,50,025C,0378,E,50025C0378E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4641,50025C,50025C_199,50,025C,0345,E,50025C0345E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
4642,50025C,50025C_200,50,025C,0215,E,50025C0215E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
4643,50021C,50021C_1064,50,021C,0090,D,50021C0090D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4644,50021C,50021C_1100,50,021C,0417,D,50021C0417D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4645,50021C,50021C_1101,50,021C,0510,D,50021C0510D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4646,50021C,50021C_1102,50,021C,0357,D,50021C0357D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4647,50021C,50021C_1103,50,021C,0511,D,50021C0511D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4648,50021C,50021C_1104,50,021C,0680,D,50021C0680D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4649,50021C,50021C_1105,50,021C,0562,D,50021C0562D,"Countywide, Not Printed",2008/08/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
4650,50021C,50021C_1106,50,021C,0207,D,50021C0207D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4651,50021C,50021C_1107,50,021C,0155,D,50021C0155D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4652,50027C,50027C_275,50,027C,0656,E,50027C0656E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4653,50027C,50027C_276,50,027C,0594,E,50027C0594E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4654,50027C,50027C_277,50,027C,0692,E,50027C0692E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4655,50027C,50027C_278,50,027C,0383,E,50027C0383E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4656,50027C,50027C_279,50,027C,0362,E,50027C0362E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4657,50027C,50027C_280,50,027C,0477,E,50027C0477E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4658,500068,500068_1011,50,0068,0005,C,5000680005C,"Community Based, Not Printed",2000/06/06 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500068_STUDY1
4659,500068,500068_1012,50,0068,0010,C,5000680010C,"Community Based, Not Printed",2000/06/06 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500068_STUDY1
4660,500068,500068_1013,50,0068,0026,C,5000680026C,"Community Based, Panel Printed",2000/06/06 00:00:00+00,6000,,,,,,500068_STUDY1
4661,50021C,50021C_1082,50,021C,0330,D,50021C0330D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4662,50021C,50021C_1083,50,021C,0670,D,50021C0670D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4663,50021C,50021C_1084,50,021C,0403,D,50021C0403D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4664,50021C,50021C_1085,50,021C,0334,D,50021C0334D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4665,50021C,50021C_1086,50,021C,0260,D,50021C0260D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
4666,50021C,50021C_1087,50,021C,0535,D,50021C0535D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4667,50021C,50021C_1097,50,021C,0530,D,50021C0530D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4668,50021C,50021C_1098,50,021C,0057,D,50021C0057D,"Countywide, Not Printed",2008/08/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
4669,50021C,50021C_1099,50,021C,0110,D,50021C0110D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4670,50021C,50021C_1047,50,021C,0363,D,50021C0363D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4671,50021C,50021C_1048,50,021C,0331,D,50021C0331D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4672,50021C,50021C_1049,50,021C,0360,D,50021C0360D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4673,50021C,50021C_1050,50,021C,0351,D,50021C0351D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4674,50021C,50021C_1051,50,021C,0655,D,50021C0655D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4675,50021C,50021C_1052,50,021C,0501,D,50021C0501D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4676,50021C,50021C_1053,50,021C,0410,D,50021C0410D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4677,50021C,50021C_1054,50,021C,0113,D,50021C0113D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4678,50021C,50021C_1055,50,021C,0516,D,50021C0516D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4679,50021C,50021C_1108,50,021C,0570,D,50021C0570D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4680,50021C,50021C_1109,50,021C,0236,D,50021C0236D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4681,50021C,50021C_1132,50,021C,0376,D,50021C0376D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4682,50021C,50021C_1133,50,021C,0504,D,50021C0504D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4683,50021C,50021C_1134,50,021C,0579,D,50021C0579D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4684,50021C,50021C_1037,50,021C,0345,D,50021C0345D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4685,50021C,50021C_1038,50,021C,0056,D,50021C0056D,"Countywide, Not Printed",2008/08/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
4686,50025C,50025C_165,50,025C,0013,E,50025C0013E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4687,50025C,50025C_166,50,025C,0370,E,50025C0370E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
4688,50025C,50025C_168,50,025C,0188,E,50025C0188E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4689,50027C,50027C_1324,50,027C,0668,E,50027C0668E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4690,50027C,50027C_1311,50,027C,0640,E,50027C0640E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4691,50027C,50027C_1325,50,027C,0827,E,50027C0827E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4692,50027C,50027C_1326,50,027C,0781,E,50027C0781E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4693,50027C,50027C_1327,50,027C,0780,E,50027C0780E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4694,50027C,50027C_1328,50,027C,0782,E,50027C0782E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4695,50027C,50027C_1329,50,027C,0831,E,50027C0831E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4696,50027C,50027C_1330,50,027C,0807,E,50027C0807E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4697,50027C,50027C_1331,50,027C,0666,E,50027C0666E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4698,50021C,50021C_1088,50,021C,0690,D,50021C0690D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
4699,50021C,50021C_1089,50,021C,0332,D,50021C0332D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4700,50021C,50021C_1090,50,021C,0556,D,50021C0556D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4701,50021C,50021C_1091,50,021C,0135,D,50021C0135D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4702,50021C,50021C_1092,50,021C,0545,D,50021C0545D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4703,50025C,50025C_262,50,025C,0384,E,50025C0384E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4704,50025C,50025C_160,50,025C,0039,E,50025C0039E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4705,50025C,50025C_161,50,025C,0182,E,50025C0182E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4706,50025C,50025C_162,50,025C,0089,E,50025C0089E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4707,500027,500027_957,50,0027,0016,D,5000270016D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
4708,500027,500027_958,50,0027,0013,D,5000270013D,"Community Based, Not Printed",2002/07/17 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500027_STUDY1
4709,500027,500027_959,50,0027,0014,D,5000270014D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
4710,500027,500027_960,50,0027,0010,D,5000270010D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,12000,,,,,,500027_STUDY1
4711,500027,500027_961,50,0027,0018,D,5000270018D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
4712,500027,500027_962,50,0027,0011,D,5000270011D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
4713,500027,500027_963,50,0027,0019,D,5000270019D,"Community Based, Not Printed",2002/07/17 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500027_STUDY1
4714,500027,500027_964,50,0027,0012,D,5000270012D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
4715,500027,500027_965,50,0027,0021,D,5000270021D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
4716,50021C,50021C_1056,50,021C,0578,D,50021C0578D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4717,50021C,50021C_1057,50,021C,0430,D,50021C0430D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4718,50021C,50021C_1058,50,021C,0111,D,50021C0111D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4719,50021C,50021C_1059,50,021C,0401,D,50021C0401D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4720,50025C,50025C_188,50,025C,0043,E,50025C0043E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4721,50025C,50025C_189,50,025C,0630,E,50025C0630E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
4722,50025C,50025C_190,50,025C,0315,E,50025C0315E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
4723,500068,500068_1018,50,0068,0029,C,5000680029C,"Community Based, Not Printed",2000/06/06 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500068_STUDY1
4724,500068,500068_1019,50,0068,0014,C,5000680014C,"Community Based, Panel Printed",2000/06/06 00:00:00+00,6000,,,,,,500068_STUDY1
4725,500068,500068_1020,50,0068,0027,C,5000680027C,"Community Based, Panel Printed",2000/06/06 00:00:00+00,6000,,,,,,500068_STUDY1
4726,50021C,50021C_1021,50,021C,0590,D,50021C0590D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4727,50021C,50021C_214,50,021C,0105,D,50021C0105D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
4728,50021C,50021C_1027,50,021C,0555,D,50021C0555D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4729,50021C,50021C_1028,50,021C,0715,D,50021C0715D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4730,500066,500066_999,50,0066,0083,E,5000660083E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
4731,500066,500066_1000,50,0066,0057,E,5000660057E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
4732,500068,500068_1009,50,0068,0011,C,5000680011C,"Community Based, Panel Printed",2000/06/06 00:00:00+00,6000,,,,,,500068_STUDY1
4733,500056,500056_971,50,0056,0008,C,5000560008C,"Community Based, Not Printed",2001/07/05 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
4734,500066,500066_982,50,0066,0015,E,5000660015E,"Community Based, Not Printed",2005/08/04 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
4735,50027C,50027C_1332,50,027C,0363,E,50027C0363E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4736,50027C,50027C_1333,50,027C,0659,E,50027C0659E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4737,50027C,50027C_1334,50,027C,0305,E,50027C0305E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4738,50027C,50027C_1335,50,027C,0515,E,50027C0515E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4739,50027C,50027C_1336,50,027C,0619,E,50027C0619E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4740,50027C,50027C_1337,50,027C,0378,E,50027C0378E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4741,50025C,50025C_250,50,025C,0101,E,50025C0101E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
4742,50025C,50025C_251,50,025C,0519,E,50025C0519E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4743,50025C,50025C_252,50,025C,0261,E,50025C0261E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4744,50025C,50025C_273,50,025C,0032,E,50025C0032E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4745,50025C,50025C_236,50,025C,0113,E,50025C0113E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4746,50025C,50025C_237,50,025C,0651,E,50025C0651E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4747,50025C,50025C_238,50,025C,0106,E,50025C0106E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4748,50025C,50025C_253,50,025C,0538,E,50025C0538E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4749,50025C,50025C_254,50,025C,0102,E,50025C0102E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4750,50025C,50025C_255,50,025C,0262,E,50025C0262E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
