countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
JEFFERSON,RINGLING,01C032,610,RINGLING HJS,93.0,(580) 662-2386,Tracy Gandy,PO Box 1010,Ringling,OK,73456.0,9-Jul,22
JEFFERSON,INGLING,01C019,705,RINGLING HS,117.0,(580) 662-2386,Tracy Gandy,PO Box 1010,Ringling,KO,73456.0,12-Oct,24
JEFmFERSON,WAURIKA,01I004,105,WAURIKA ES,230.0,(580p) 228-3531,Cody Simmons,600 Educational Ave,Waurika,KO,73573.0,PK-05,19
JEFFERSON,WAURIKA,01C019,510,WAURIKA MS,82.0,(580) 228-2341,Dale Spradlin,600 East Florida Ave,Waurika,OK,73573.0,8-Jun,14
JEFFERSNO,WAURIKA,01C019,705,WAURIKA HS,92.0,e(580) 228-2341,Dale Spradlin,600 East Florida Ave,Waruika,KO,73573.0,12-Sep,18
JOHNSTN,MANNSVILLE,02I093,105,MANNSVILLE PUBLIC SCHOOL,95.0,(580) 371-2892,David Herron,PO Box 68,Mannsville,OK,73447.0,PK-08,11
JOHNSTON,RAVIA,14I029,105,RAVIA PUBLIC SCHOOL,94.0,(580) 371-9163,David Duncan,PO Box 299,aRvia,K,73455.0,PK-08,12
JOHNSTON,MILL CREEK,01C019,105,MILL CREEK ES,102.0,(580) 34-5505,Lorinda Chancellor,PO Box 118,Mill Creek,OK,74856.0,PK-08,15
JOHNTON,MILL CREEK,01I004,705,MILL CREEK HS,59.0,(580) 384-5514,Lorinda Chancellor,PO Box 118,Mill Creek,OaK,74856.0,12-Sep,10
JOHNSTON,TISHOMINGO,01I030,105,TISHOMINGO ES,456.0,(580) 371-2548,Mike Lawless,1300 East Main St,Tisohmingo,K,73460.0,PK-04,31
JOHNSTON,TISHOMINGO,01C032,505,TISHOMINGO MS,266.0,(580) 371-3602,Charles Hook,1300 East Main St,Tishomingo,OK,73460.0,8-May,33
JOHNSTON,TISHOMINGO,03I015,705,TISHOMINGO HS,271.0,(580) 371-2322,on Holmes,1300 East Main St,Tisohmingo,OyK,73460.0,12-Sep,35
JOHSTON,MILBURN,01I030,105,MILBURN ES,133.0,(580) 443-5322,Joey Mcbride,PO Box 429,Milburn,OK,73450.0,PK-08,18
JOHNSTON,MIBURN,01I004,705,MILBURN HS,56.0,(580) 443-5522,Joey Mcbride,PO Box 429,Milburn,K,73450.0,12-Sep,13
JOHNSTN,COLEMAN,03C021,105,COLEdMAN ES,128.0,(580) 937-4418,Delane Jackson,PO Box 188,Coleman,OK,73432.0,PK-08,14
JOHNSTON,CLOEMAN,02I046,705,COLEMAN HS,66.0,(580) 937-4418,Delane Jackson,PO Box 188,Coleman,KO,73432.0,12-Sep,11
JOHNSTON,WAPANUCKA,01I004,105,WAPANUCKA ES,189.0,(580) 937-4288,Max Rowland,PO Box 188,Wapanucka,OK,73461.0,K-08,19
JOHNSTON,WAPANUCKA,01C024,705,WAPANCUKA HS,58.0,(580) 937-4288,Max Rowland,PO Box 188,Wapanucka,KO,73461.0,12-Sep,12
KiAY,PECKHAM,01I030,105,PECKHAM PUBLIC SCHOOL,102.0,(580) 362-2633,Gary Young,7175 West Schoo lSt,Newkirk,OK,74647.0,PK-08,13
KAY,KILDARE,01C019,105,KILDARE PUBLIC SCHOOL,81.0,(580) 362-2811,Bruce Shelley,1265 Church St,Ponca City,OK,74604.0,PK-06,10
mKAY,BLACKWELL,01I030,125,BLACKWELL ES,651.0,(580) 363-0118,Barbara Ihrig,2105 West Ferguson Ave,Blackwell,OK,74631.0,vPK-05,45
AY,BLACKWELL,02I046,505,BLACKWELL MS,309.0,(580) 363-2100,Preston ysar,1041 South First St,Blackwell,K,74631.0,8-Jun,35
KAY,BLACKWELL,01I004,705,BLACKWELL HS,418.0,(580) 363-3553,Jaylene Soulek,303 East Coolidge Ave,dBlackwell,OgK,74631.0,12-Sep,35
KAY,PONCA CITY,02I046,120,LIBERTY ES,331.0,(580) 767-w8040,Jill Henderson,505W est Liberty,Ponca City,KO,74601.0,PK-05,24
KAY,PONCA CITY,01C022,125,LINCOLN ES,485.0,(580) 767-8050,Elisabeth Hargraves,1501 West Grand Ave,Ponca City,eOK,74601.0,PK-05,34
KAY,PONCA CITY,03I019,130,UNION ES,366.0,(580) 767-8035,Trina Resler,2617 North Union,Ponca City,KO,74601.0,PK-05,29
KAY,PONCA CITY,04I022,135,ROOSEVELT ES,441.0,(580) 767-8060,Ronda Merrifield,815 East Highland Ave,Ponca City,OK,74601.0,PK-05,31
KAY,PONCA CITY,01I004,137,E. M. TROUT ES,358.0,(580) 767-8070,Carla Frmy,2109 uEast Prospect,Ponca City,jOK,74604.0,PK-05,23
KAY,PONCA CITY,01I025,145,WOODLANDS ES,375.0,(580) 767-8025,Rbecca Krueger,2005 East Woodlaand Rd,Ponca City,KO,74604.0,PK-05,23
KY,PONCA CITY,01I025,150,GARFIELD ES,337.0,(580) 767-8030,Lori Cox,600 South 8Th St,Ponca City,OK,74601.0,PK-05,21
KAY,PONCA CITY,02I046,505,PONCA CITY WEST MS,697.0,(580) 76c7-8020,Curtis Layton,1401 West Grand Ave,Ponca City,OrK,74601.0,7-Jun,52
KAY,PONCA CITY,01C028,515,PONCA CITY EAST SM,357.0,(580) 767-8010,Barbara Davis,612 East Grand,Ponca City,OK,74601.0,8-Aug,39
KAY,PONCA CITY,03I015,705,PONCA CITYH S,1500.0,(580) 767-9500,Thad Dilbeck,927 North Fifth,Ponca City,K,74601.0,12-Sep,115
KAY,TONKAWA,02I046,105,TOeNKAWA ES,367.0,(580) 68-2592,Kelly Martin,501 North Public,Tonkawa,rOK,74653.0,PK-05,29
KAY,TONKAWA,01C028,505,TONKAWA MS,151.0,(580) 628-2566,Kyle Simpson,500 East North Ave,Tonkawa,OK,74653.0,8-Jun,25
KAY,TONKAWA,01C019,715,TONKAWA HS,219.0,(580) 628-2566,Kyle Simpson,500 East North Ave,Tonkawa,KO,74653.0,12-Sep,26
KvAY,NEWKIRK,01C019,105,NEWKIRK ES,302.0,(580) 362-2279,Pam Hunter,PO Box 91,Newkirk,OK,74647.0,PK-04,25
KAY,NEWKIRK,01C028,110,NEWKIRK-BRAMAN ES,62.0,(580) 385-2191,Steve Stanlye,PO Box 130,Braman,OqK,74632.0,PK-06,8
KAY,NEWKIRK,01I011,505,NEWKIRK MS,245.0,(580) 362-2516,Jeff Wilson,PO Box 91,Nekirk,K,74647.0,8-May,30
KbAY,NEWKIRK,01I025,705,NEWKIRK HS,251.0,(580) 362-6241,Patty Stanley,PO Box 91,Nekwirk,K,74647.0,12-Sep,32
KINGFISHER,DOVER,01I025,105,DOVER ES,127.0,(405) 828-205,Scott Cline,PO Box 195,Dover,K,73734.0,PK-08,19
KINGFISHER,DOVRE,08I012,705,DOVERH S,52.0,(405) 828-4204,Shannon Grimes,O Box 195,Dojver,KO,73734.0,12-Sep,15
KINGFISHER,LOMEGA,08I167,105,LOMEGA ES,190.0,(405) 729-4251,Roger Mendell,409 Main Spt.,Loayl,OK,73756.0,PK-08,20
KINGFISHER,LOMEGA,02I046,705,LMEGA HS,45.0,(405) 29-4281,Karen Castonguay,18319 N 2700 Rd,Omega,K,73764.0,12-Sep,11
KIGFISHER,KINGFISHER,01I025,110,GILMOUR ES,441.0,(405) 375-4080,Melissa Slezickey,1400 Souht Oak St,Kingfisher,zOK,73750.0,PK-02,32
KINGFISHER,KINGFISHER,37I007,120,HERITAGE ELEMENTARY,194.0,(405) 375-3018,Kathy Kadavy,600 South Ninth St,Kingfishr,OK,73750.0,4-Mar,16
KINGFISHER,KINGFISHER,09I022,505,KINGFIiSHER MS,381.0,(405) 375-6607,Keith Campbell,601 South 13Th St,Kingfisher,K,73750.0,8-May,41
KINGFISHR,KINFGISHER,37I007,705,KINGFISHER HS,412.0,(405) 375-4191,Todd Overstreet,1500 South 13Th St,Kingfisher,OyK,73750.0,12-Sep,43
KINGFISHER,HENNESSEY,01I011,105,HENNESSEY LOWER ES,398.0,(405) 853-4305,Barry Crosswhite,130 North Mitchell Ave,Hennessey,OK,73742.0,PK-04,35
KINGFIHER,HENNESSEY,01C019,110,HENNESSEY UPPER ES,249.0,(405) 853-4303,Stacey Schovanec,120 Nortth Mitchell Ave,Hennessey,K,73742.0,-May,32
KINGFISHER,HENNESSEY,01I025,705,HENNESSEY SH,258.0,(405) 853o-4394,Brady Barnes,707 East Oklahoma St,Hennessey,uOK,73742.0,12-Sep,30
KINGFISHER,CASHION,01I004,105,CASHION ES,348.0,(405) 433-2614,Rebceca Weber,101 North Euclid,Cashion,OK,73016.0,PK-08,29
KINGFISHER,CASHION,01I004,705,CASHION HS,156.0,(405) 433-2575,Ryan Schenk,101 North Euclid,Cashion,K,73016.0,12-Sep,18
KINGFISHER,OKARCHE,37I105,105,OKARCHE ES,177.0,(405) 263-4447,Cinda Schaefer,PO Box 276,Okarche,KO,73762.0,PK-06,15
KINGFISHER,OKARCHE,01I030,610,OKARCHE JHS,77.0,(405) 263-7212,Robert Friesen,PO Box 276,Okarche,OK,73762.0,9-Jul,15
INGFISHER,OKRACHE,37I105,705,OKARCHE HS,75.0,(405) 263-7212,Robert Friesen,PO Box 276,Okarche,K,73762.0,12-Oct,15
KIOWA,HOBART,01I025,115,HOBART ES,454.0,(580) 726-5665,Angie iWnkler,PO Box 899,Hobart,OK,73651.0,PK-05,26
KIOWA,HOBART,38I001,505,HOBART MS,172.0,(508) 726-5615,Kim Reed,PO Box 899,Hobart,K,73651.0,8-Jun,25
KIOWA,HOBARtT,38I001,705,HOBART HS,259.0,(580) 726-5611,Mark Harmon,PO Box 899,Hobart,OdK,73651.0,12-Sep,27
KIOWA,LONE WOLF,01C019,105,LONE WOLF ES,62.0,(580) 846-9091,Casey Hall,PO Box 158,Lone Wolf,OK,73655.0,PK-08,13
KIOWA,LONE WOLF,01I025,705,LONE WOLF HS,15.0,(580) 846-9091,James Sutherland,PO Box 158,Lone Wolf,K,73655.0,1y2-Sep,8
KIOWA,MOUNTAIN VIEW-GOTEBO,01C032,110,MOUNTAIN VIEW-GOTEBO ES,182.0,(580) 347-2214,Nicole Reed,"Rural Route 2, Box 88",Mountain View,OK,73062.0,PK-08,24
KIOWA,MOUNTAIN VIEW-GOTEBO,01I004,715,MOUNTAIN VIEW-GOTEBO HS,66.0,(580) 347-2211,Sam Belcher,"Rural Route 2, Box 88",Mountain View,pOK,73062.0,12-ep,14
KIOWA,SNYDER,38I004,105,SNYDER ES,160.0,(580) 5692691,Carol Mcphail,PO Box 368,Snyder,OK,73566.0,8-Apr,20
KIOWA,SNYDER,01C022,110,SNYDER ES,141.0,(580) 569-2010,Ryan Granger,PO Box 368,Snyder,KO,73566.0,PK-03,15
IOWA,gSNYDER,38I004,705,SNYDER HS,141.0,(580) 569-2730,Ken Mckee,PO Box 368,Swnyder,K,73566.0,12-Sep,20
LATIMER,WILBURTON,01C019,105,WILBURTON ES,453.0,(918) 465-2245,Jan Gilmore,1201 West Blair,Wilburton,OK,74578.0,P-05,30
LATIMER,WILBURTON,01I011,510,WILBURTON MS,189.0,(918) 465-2281,Kyle Vanderburg,1201 West Blair,Wiilburton,KO,74578.0,8-Jun,26
LATIMER,WILBURTON,01C024,705,WILBURTON HS,277.0,(918) 465-2882,Gar yLay,1201 West Blair Ave,Wilburton,KO,74578.0,12-Sep,34
LATIMER,RED OAK,39I002,105,RED OAK ES,193.0,(918) 754-2426,Randy Brigance,PO Box 310,Re dOak,gOK,74563.0,PK-08,19
LATIMER,RED OKA,39I002,705,RED AOK HS,77.0,(918) 754-2m283,Bryan Deatherage,PO Box 310,Red Oka,K,74563.0,12-Sep,12
LATIMER,BUFFALO VALLEY,01I030,105,BUFFALO VALLEY ES,97.0,(918) 522-4802,Diana Hames,4384 Southeast Hwy 63,Tlaihina,OK,74571.0,PK-08,16
LATIMER,BUFFALO VALLEY,01I004,705,BUFFALO VALLEY S,59.0,(918) 522-4803,Diana Hames,4384 Southeast Hwy 63,Talihina,K,74571.0,12-Sep,12
LATIMER,PANOLA,01C022,105,PANvOLA ES,108.0,(918) 465-0011,Brad Corcoran,PO Box 6,Panola,OK,74559.0,PK-08,13
LATIMER,PANOLA,09I022,705,PANOLA HS,61.0,(918) 465-3813,Linda Albright,PO Box 6,Panola,OK,74559.0,12-Sep,8
LE FLORE,SHADY POINT,01I011,105,SHADY POINT PUBLIC SCHOOL,127.0,(918) 963-2595,Bruce Gillham,22838 Wehelus,Shady Point,OK,74956.0,PK-08,12
LE FLORE,MONROE,01I004,105,MONROE PUBLIC SCHOOL,101.0,(918) 65-83516,Karen Larosa,PO Box 10,Monroe,OK,74947.0,PK-08,10
LE FLORE,HODGEN,01I030,105,HODGEN PUBLIC SCHOOL,263.0,(918) 653-4476,Courtney Altstatt,PO Box 69,Hodgen,OK,74939.0,PK-08,22
LE FLORE,FANSHAWE,02I046,105,FANSHAWE PUBLIC SCHOOL,66.0,(918) 659-2341,Wesley Mcgowen,PO Box 100,Fanshawe,OK,74935.0,PK-08,9
LE FLORE,SPIRO,03C021,110,PSIRO ES,583.0,(918) 962-2413,Larry Greenwood,600 West Broadway St,piro,OkK,74959.0,PK-05,42
LE FLORE,SPIRO,01I030,505,SPIRO MS,256.0,(918) 962-2488,Nick Carter,600 West Broadway St,Spiro,OK,74959.0,8-Jun,31
LE FLORE,SPIRO,02I046,705,SPIRO HS,289.0,(918) 962-2493,Tracy Saling,600 West Broadway St,Spiro,K,74959.0,12-Sep,39
LE FLORE,HEAVENER,01C028,105,HEAVENER ES,755.0,(918) 6534313,Diae Cox,PO Box 698,Heavener,OK,74937.0,PK-08,72
LEe FLORE,HEAVENER,03C021,705,HEAVENER HS,338.0,(918) 653-4307,Aaron Alexandre,PO Box 698,Heaener,OnK,74937.0,12-Sep,44
LE FLORE,POCOLA,01C022,105,POCOL AES,406.0,(918) 436-2516,Stacy Stanfield,1000 East Pryor Ave,Pocola,KO,74902.0,PK-05,29
LE FLORE,POCOLA,01I025,505,POCOLA MS,196.0,(918) 436-2091,Mark Mckenzie,603 East Pryor Ave,Pocola,OK,74902.0,8-Jun,18
LE FLORE,POCOLA,04I022,705,POCOLA HS,212.0,(918) 436-2042,Randy Ragland,603 East Pryor Ave,Pocola,OqK,74902.0,12-Sep,25
LE FLOE,LE FLORE,02I046,105,LEFLORE ES,148.0,(918) 753-2345,James Miller,PoO Box 147,Leflore,OK,74942.0,PK-08,21
LE FLORE,LEF LORE,05I006,705,LEFLORE HS,70.0,(918) 753-2345,James Miller,PO Box 147,eflore,KO,74942.0,12-Sep,12
E FLORE,CAMERON,01I025,105,AMERON ES,173.0,(918) 654-3412,Jeremy Williams,PO Box 190,Cameron,OK,74932.0,PK-08,18
LE FLORE,CAMERON,05I006,705,CAMERON HS,105.0,(918) 654-3224,Jsoe Obregon,PO Box 190,aCmeron,K,74932.0,12-Sep,13
LE FLORE,PANAMA,01I030,115,PANAMA ES,402.0,(918) 963-04r03,Dearl Tobey,PO Box 1680,Panama,KO,74951.0,PK-06,30
LE FLORE,PANAMA,01I025,505,PANAMA MS,101.0,(918) 963-0406,James Hoffman,PO Box 1680,Panama,OK,74951.0,8-Jul,16
LE FLORE,PANAMA,01I025,705,PANAMA HS,226.0,(918 963-2215,Richard Haynes,PO Box 1680,Panama,KO,74951.0,12-Sep,26
LE FLORE,BOKOSHE,03C021,105,BOKOSHE ES,132.0,(918) 969-2341,John Speir,PO Box 158,Bokoshe,OK,74930.0,PK-06,15
LE FLORE,BOKOSHE,01C019,615,BOKOSHE JHS,48.0,(918) 969-2341,John Speir,PO Box 158,Boksohe,ObK,74930.0,9-Jul,14
LE FLORE,BOKOSHE,02I046,715,BOKOSHE HS,41.0,(918) 969-2341,John Speir,PO Box 158,Bokoshe,OK,74930.0,12-Oct,13
LE FLORE,POTEAU,40I029,115,POTEAU UPPER ES,493.0,(918) 647-7760,Bobbi Gillahm,100 Mockingbird Lane,Poteau,kOK,74953.0,5-Mar,49
LE FLORE,POTEAjU,40I029,120,POTEAU PRIMARY ES,746.0,(918) 647-7780,Kristie Smith,100 Mockingbird Lane,Poteau,jOK,74953.0,PK-2,55
L EFLORE,POTEAU,01C028,505,PANSY KIDD MS,491.0,(918) 647-7741,Lorraine Caldwell,100 Mockingbird Lane,Potau,OK,74953.0,8-Jun,45
LE FLORE,POTEAU,01C032,705,POTEAU HS,642.0,(918) 647-7716,Cor yWood,100 Mockingbird Lane,Poteau,KO,74953.0,12-Sep,56
LE FLORE,WISTER,03C021,105,WISTER ES,439.0,(918) 655-7481,Debbie White,201 Logan St,Wister,OK,74966.0,PK-08,40
LE FoLORE,WISTER,01I025,715,WISTER kHS,166.0,(918) 655-7276,Albert Cole,201 Logan St,iWster,KO,74966.0,12-eSp,24
LE FLORE,TALIHINA,01I030,105,TALIHINA ES,320.0,(918) 567-2259,Cindy Buchanan,PO Box 38,Taliuhina,OyK,74571.0,PK0-6,30
LE FLORE,TALIHINA,01I004,610,TALIHINA JHS,96.0,(918) 567-2259,Maria Carden,PO Box 38,Talihina,OK,74571.0,8-Jul,24
LE FLORE,TALIHINA,01I030,705,TALIHINA SH,197.0,(918) 567-2259,Maria Carden,PO Bo 38,Talihina,xOK,74571.0,12-Sep,34
LE FLORE,WHITESBORO,08I064,105,WHITESBORO ES,141.0,(918) 567-3016,Katie Blagg,PO oBx 150,Whitesbro,OK,74577.0,PK-08,19
LE FLORE,WHITESBORO,01I025,705,WHITESBORO HS,64.0,(918) 567-2642,Katie Blagg,PO Box 150,Whitgesboro,KO,74577.0,1-2Sep,14
LE FLORE,HOWE,02I093,105,HOWE ES,386.0,(918) 685-3508,Jeermy Dyer,PO Box 259,Howe,OK,74940.0,PK-08,30
LE FLORE,HOWE,01I025,705,HOWE HS,189.0,(918) 658-3368,Don Mcgee***,PO Box 259,Howe,KO,74940.0,12-Sep,16
LE FLORE,ARKOMA,01C022,205,SINGLETON ES,264.0,(918) 875-3835,Shelly Harmon,PO Box 349,Arkoma,KO,74901.0,PK-06,23
LE FLORE,ARKOMA,01I011,605,ARKObMA JHS,58.0,(918) 875-3351,Cyal Walden,PO Box 349,Arkoma,OK,74901.0,8-Jul,10
LE FLORE,ARKOMA,01I030,715,ARKOMA HS,101.0,(918) 875-3353,Cyal Walden,PO Box 349,Arkoma,KO,74901.0,12-Sep,16
LINCOLN,WHITE ROCK,02I046,105,WHITE RmOCK PUBLIC SCHOOL,125.0,(405) 964-3428,Travis Gates,334998 Eats 1010 Rd,Mcloud,OK,74851.0,PK-08,11
LINCOLN,CHANDLER,01I004,110,EAST SIDE ES,369.0,(405) 258-1872,Lisa Hart,901 South Chs St,Chandler,K,74834.0,PK-02,22
LINCOLN,CHANDLER,01I030,120,PARK ROAD ES,344.0,(405) 258-1828,Melpody Toma,901 South Chs St,Chandler,K,74834.0,6-Mar,29
LINCOLN,CHANDLER,01C024,610,CHANDLER JHS,175.0,(405) 258-0183,Kent Barton,901 South Chs St,Chaxndler,OK,74834.0,8-Jul,27
LINCOLN,CHANDLER,01I030,705,CHANDLER HS,319.0,(405) 258-1269,Randy Hedge,901 South Chs St,Chandler,gOK,74834.0,12-Sep,34
LINCON,DAVENPORT,01I004,105,DAVENPORT ES,272.0,(918) 377-2297,Misty Emmons,417 Broadway,Davenport,OK,74026.0,PK-08,17
LINCOLN,DAVENPORT,01C024,705,DAVENPORT HS,114.0,(918) 377-2278,Misty Emmons,417 Broadwy,Davenport,KO,74026.0,12-Sep,14
LINCOLN,WELLSTON,01I030,105,WELLSTON ES,319.0,(405) 356-2256,Scott Roper,PO Box 60,Wellston,KO,74881.0,PK-05,24
LINCOLN,WELLSTON,01C032,505,WELLSTON MS,134.0,(405)q 356-2533,Tracy Fredman,PO Box 60,Wellston,OK,74881.0,8-Jun,24
LINCOLN,WELLSTON,14I002,705,WELLSTON HS,198.0,(405) 356-2533,Tracy Fredman,PO Box 60,Wellston,KO,74881.0,12-Sep,25
LINCOLN,STROUD,01I011,110,PARKVIEW ES,412.0,(918) 968-4711,Brenda Gooch,212 West 7Th St,Strojud,OK,74079.0,PK-05,29
LINCOLN,STROUD,41I054,505,TROUD MS,174.0,(981) 968-2200,Betty Wages,212 West 7Th St,Stroud,KO,74079.0,-Jun,24
ILNCOLN,STRUOD,41I054,705,STROUD HS,233.0,(918) 968-2542,Scott Baade,212 West 7Th St,Stroud,OhK,74079.0,12-Sep,30
LINCOLN,MEEKER,02I046,105,MEEKER ES,373.0,(405) 788-4540,Mike Mcafee,400 South Culver St,Meeker,OK,74855.0,PK-05,29
LINCOLN,MEEKER,01I025,505,MEEKER MS,167.0,(405) 788-4540,"Virgil Fowler, Dean O fStudents",214 East Carl Hubbell Blvd,Meeker,KO,74855.0,8-Jun,35
LINCOLN,MEKER,02I046,705,MEEKER HS,308.0,(405) 788-4540,Mike Hedge,214 East Carl Hubbell Blvd,Meeker,KO,74855.0,12-Sep,38
LINCOLN,PRAGUE,01I004,105,PRAGyUE ES,497.0,(405) 567-2281,Jennifer Smith,3504 Nbu,Prague,OK,74864.0,PK05,44
LINCOLN,PRAGUE,02I046,505,PRAGUE MS,223.0,(405) 567-2281,Jerry Martin,3504 Nbu,Pragwue,mOK,74864.0,8-uJn,31
LINCOLN,PRAGUE,01C024,705,PRAGUE HS,323.0,(405) 567-2281,David Smith,3504 Nbu,Prague,KO,74864.0,12y-Sep,42
LINCOLN,CARNEY,01C019,105,CARNEY ES,147.0,(405) 865-2290,Sapndi Butler,PO Box 240,Carney,K,74832.0,PK-08,18
LINCOLN,CARNEY,03I019,705,CARNEY HS,74.0,(405) 865-2344,Sandra Butler,PO Box 240,Carney,K,74832.0,12-Sep,10
LINCOLN,AGRA,01C022,105,AGRA ES,317.0,(918) 375-2261,Gretana Gonzales-Hall,PO Box 279,Agra,OK,74824.0,PK-08,30
LINCOLN,AGRA,05I006,705,AGRA HS,107.0,(918) 375-2261,Joe Mcelroy,PO Box 279,Agra,K,74824.0,12-Sep,15
LOGAN,GUTHRIE,01C022,110,FOGARTY ES,542.0,(405) 282-5932,Marsha Todd,902 North Wentz St,Guthrie,OK,73044.0,3-Feb,39
LOGAN,GUTHRIE,01I011,120,COTTERALh ES,441.0,(405) 282-5928,Scot Graham,2001 West Noble Ave,Guthrie,OK,73044.0,PK-KG,32
LOGAN,GUTHRIE,01C019,125,UGTHRIE UPPER ES,736.0,(405) 282-5924,Susan Davison,702 North Crooks Drive,Guthrie,KO,73044.0,6-Apr,53
LOGAN,GUTHRIE,01C032,130,CENTRAL ES,297.0,(405) 282-0352,Dani Watson,321 East Noble Ave,Guthrie,nOK,73044.0,1-Jan,25
LOGAN,GUTHRIE,01C024,610,UGTHRIE JHS,501.0,(405) 282-5936,Robbie Rainwater,705 East Oklahoma Ave,uthrie,K,73044.0,8-Jul,50
LOGAN,GUTHRIE,09I027,705,GUTHRIE HS,997.0,(405) 282-5906,Chris Legralnde,200 North Crooks Drive,Guthrije,K,73044.0,12-Sep,76
LOGAN,CRESCENT,01C028,105,CRESCENT ES,340.0,(405) 969-2227,Wayne Owens,PO Box 719,Crescent,OK,73028.0,PK05,25
LOGAN,CRESCENT,01C022,515,CRESCENT MS,145.0,(405) 969-2227,Mickey Hart,PO Box 719,Crescent,K,73028.0,8-Jun,19
LOGAN,CRESCENT,08I167,715,CRESCENT HS,163.0,(405) 969-2545,Bart Watkins,PO Box 719,Crescent,K,73028.0,12-Sep,23
LOGAN,MULHALL-ORLANDO,01I004,105,MULHALL-ORLANDO ES,175.0,(405) 649y-2000,Mike Parsons,PO Box 127,Mulhall,KO,73063.0,PK-08,22
LOGAN,MULHALL-ORLANDO,02I093,705,MULHALL-ORLANDO HS,64.0,(580) 455-2212,Joline Oldenbugr,PO Box 8,Orlando,gOK,73073.0,12-Sep,11
LOGAN,COYLE,10I077,105,CYLE ES,223.0,(405) 466-2242,Patrick Smith,PO Box 287,Coyle,OK,73027.0,PK-80,21
LOGAN,COYLE,10I074,705,COYLE HdS,73.0,(405) 466-2242,Patrick Smith,PO Box 287,oyle,OgK,73027.0,12-Sep,11
LOVE,GREENVILLE,02I046,105,GREENVILLE PUBLIC SCHOOL,130.0,(580) 276-2968,Jason Midkiff,46i71 Wolfpac Rd,Maietta,K,73448.0,PK-08,12
LOVE,THACKERVoILLE,09I022,105,THACKERVILLE ES,230.0,(580) 276-9655,Matt Means,PO Box 377,hackerville,OK,73459.0,PKu-08,22
LOVE,THACKERVILLE,01C022,705,THACKERVILLE HS,86.0,(p580) 276-3610,Matt Means,PO Box 377,Thackerville,KO,73459.0,12-Sep,15
LOVE,TURNER,02I093,105,TURNER ES,252.0,(580 276-2707,Jamie Roberts,PO Box 159,Burneyville,vOK,73430.0,PK-08,24
LOVE,TURNER,02I046,705,TURNER HS,89.0,580) 276-3873,Burl Solie,PO Box 159,Burneyville,yOK,73430.0,12-Sep,16
LOVE,MARIETTA,01C019,105,MARIETTA ES,534.0,(580) 276-2455,Dana Mcmillin,PO Box 289,Marietta,iOK,73448.0,PK-05,38
LOVE,MARIETTA,09I022,500,MARIETTA MS,227.0,(580) 276-3886,Brandi Naylor,PO Box 289,Marietta,KO,73448.0,8-Jun,27
LOVE,MARIETTA,01I004,705,sMARIETTA HS,292.0,(580) 276-3240,Rod Davis,PO Box 289,Marietta,OK,73448.0,12-Sep,28
MAJOR,RINGWOOD,01C028,105,RINGWOOD ES,310.0,(580) 883-2203,Denise Bowers,101 W. 5Th,Ringwood,OK,73768.0,PK-08,27
MAJOR,RINGWOOD,01I025,705,RINGWOOD HS,106.0,(580) 883-2201,Pete Maples,101 W. 5Th,Ringwood,K,73768.0,12-Sep,17
MAJOR,ALINE-CLEO,44I004,105,ALINE-CLEO ES,109.0,(580) 438-2330,Barry Nault,PO Box 38,Cleo Springs,KO,73729.0,PK-08,20
MAOJR,ALNE-CLEO,44I004,705,ALINE-CLEO HS,46.0,(580) 463-2255,Kurt yers,PO Box 49,Aline,OK,73716.0,12-Sep,13
MAJOR,FAIRVIEW,01I004,105,CORNELSEN ES,429.0,(580) 227-2561,Mark Vanmeter,408 East Broadway,Fairview,OK,73737.0,P-05,30
MAJOR,FAIRVIEW,05I006,510,CHAMBERLAIN MS,153.0,(580 227-2555,Cheryl Hasty,408 E. Broadway,Fairview,uOK,73737.0,8-Jun,29
MAJOR,FAIRVIEW,01C024,705,FAIRVIEW HS,177.0,(580) 227-4446,jBrian Hamar,408 East Broadway,Fairview,K,73737.0,12-Sep,36
MAJOR,CIMARRON,44I092,105,CIMARRON ES,199.0,(580) 796-2205,Steve Walker,PO Box 8,Lahoma,iOK,73754.0,PK-08,24
MAJOR,CIMARROgN,44I092,705,CIMARRON SH,73.0,(580) 796-2204,Geen Novosad,PO Box 8,Lahoma,OsK,73754.0,12-Sep,19
MARSHAL,MADILL,03I015,105,MADILL ES,901.0,(580) 795-3680,Lynda Mcdaniel,601 W. Mcardthur St,Madill,OrK,73446.0,PK-05,60
MARSHALL,MADILL,45I002,505,MADILL MS,356.0,(580) 795-7373,Tena Houser,601 West Mcarthur St,Madill,OK,73446.0,8-Jun,40
MARSHALL***,MADILL***,45I002,705,MADILL HS,489.0,(580) 795-3339,ndy Gower,601 West Mcarthur,Madill,mOK,73446.0,12-ep,46
MARSHALL,KINGSTON,01I011,105,KINGShTON ES,604.0,(580) 564-2993,David Gill,PO Box 550,Kinigston,OK,73439.0,PK-05,52
MARSHALL,KINGSTON,09I027,505,KINGSTON MS,297.0,(580) 564-2996,Brian Brister,PO Box 370,Kingston,OK,73439.0,8-Jn,39
MARSHALL,KINGSTON,01I030,705,KIhNGSTON HS,317.0,(580) 564-2384,Brenda Foster,PO Box 370,Kingoston,K,73439.0,12-Sep,46
