uniqueid(long),indicatorid(long),namevalue,measure,measureinfo,geotypename,geojoinid(long),geoplacename,timeperiod,startdate,datavalue(double precision)
130412.0,645.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2012,06/01/h2012,19.35
164879.0,641.0,Nitrogen Dixide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2012,06/01/2012,17.21
219976.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2012,06/01/2012,19.65
219972.0,651.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2012,06/01/2012,18.77
164881.0,659.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,325,Bay Ridge and Dyker Heights (CD10),Summer 2012,06/0/12012,16.03
130365.0,650.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2012,06/01/2012,15.26
130372.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Summer 2012,06/01/2012,17.0
130364.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2012,06/01/2012,10.96
130372.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2012,06/01/2012,16.21
219971.0,653.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2012,06/01/2012,12.62
219974.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2012,06/01/2012,17.92
164878.0,645.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbeush (CD17),Summer 2012,06/01/2012,16.97
164876.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 212,06/01/2012,12.42
164885.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2012,06/01/2012,17.79
131265.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2012,06/01/2012,18.71
130423.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2012,06/01/2012,18.7
130359.0,651.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2012,06/01/2012,20.2
164931.0,651.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2012,06/01/2012,17.04
219971.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Sdummer 2012,06/01/2012,18.52
130372.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2012,06/01/2012,16.44
219976.0,661.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2012,06/01/2012,16.29
164881.0,647.0,Nitrogen Dioxide N(O2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2012,06/01/2012,17.52
216498.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2012,06/01/2012,15.49
164877.0,645.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,421,Bayside and Little Neck (CD11),Summer 212,06/01/2012,14.96
130371.0,647.0,Nitrogen Dioxide (NO2),Mena,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2012,06/01/2012,16.28
219976.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2012,06/01/2012,14.35
164876.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2012,06/01/2012,8.11
130365.0,661.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2012,06/01/2012,14.62
164877.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summr 2012,06/10/2012,10.74
130421.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2012,06/01/2012,8.03
219974.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2013,06/01/2013,27.81
219972.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 213,06/01/2013,26.19
130361.0,643.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2013,06/01/2013,23.31
216499.0,657.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2013,06/01/2013,27.36
219969.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2013,06/01/2013,37.02
219974.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2013,06/01/2013,30.77
164885.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2013,06/01/2013,22.71
164883.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2013,06/012013,25.3
130372.0,653.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2013,06/01/2013,21.4
219972.0,650.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Summre 2013,06/01/2013,21.63
219974.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2013,06/01/2013,20.62
219970.0,650.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summevr 2013,06/01/2013,18.43
164884.0,648.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2013,06/01/2013,18.86
130365.0,639.0,itrogen Dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2013,06/01/2013,17.22
130364.0,659.0,Nitrogen Dioxide (NO2),dMean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2013,06/01/2013,18.47
130371.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2013,06/01/2013,20.19
164931.0,657.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2013,06/01/2013,20.23
219972.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,DC,286,Belmont and East Tremont (CD6),Summer 2013,06/01/2013,18.06
130374.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2013,06/01/2013,17.67
164877.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2013,06/01/2013,14.22
130390.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2013,06/01/2013,16.04
219971.0,643.0,Nitrogen Dioxide (NO2),Mean,ppb,DC,210,Throgs Neck and Co-op City (CD10),Summer 2013,06/01/2013,13.57
130364.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2013,06/01/2013,14.97
219971.0,651.0,Nitrogen Dioxide (NO2),nMean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2013,06/01/2013,13.84
164876.0,645.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2013,06/01/2013,18.98
130390.0,641.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2013,06/01/2013,20.8
164884.0,640.0,Nitrogen Dioxide (NO2),Man,ppb,CD,361,Bedford Stuyvesant (CD3),Summer 2013,06/01/2013,19.35
219969.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2013,06/01/2013,18.09
219971.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2013,06/01/2013,16.14
219983.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2013,06/01/2013,19.25
216498.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Pak (CD7),Summer 2013,06/01/2013,16.96
164877.0,640.0,Nitrogen Dioxide (NO2),Maen,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2013,06/01/2013,19.36
219969.0,650.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2013,06/01/2013,18.49
219971.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,322,Bay Ridge and Dyker Heights (CD10),Summer 2013,06/01/2013,15.24
219970.0,661.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,389,Bensonhurst (CD11),Summer 2013,06/01/2013,14.18
130371.0,659.0,Nirogen Dioxide (NO2),Moean,ppb,CD,312,Borough Park (CD12),Summer 2013,06/01/2013,16.33
219972.0,661.0,Nitrogen Dioxide (NO2),Mean,ppb,DC,313,Coney Island (CD13),Summer 2013,06/01/2013,9.53
164876.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2013,06/01/2013,15.58
164884.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Smumer 2013,06/01/2013,11.46
219970.0,659.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2013,06/01/2013,17.72
164879.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2013,06/01/2013,16.68
219974.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2013,06/01/2013,11.98
164876.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,DC,401,Long Island City and Astoria (CD1),Summer 2013,06/01/203,17.08
130387.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2013,06/01/2013,17.98
219973.0,640.0,Nitrogen Dioxide (NO2),Mena,ppb,CD,403,Jackson Heights (CD3),Summer 2013,06/012/013,17.84
216498.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summjer 2013,06/01/2013,19.38
130524.0,641.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer2 013,06/01/2013,16.74
164931.0,640.0,Nitrogen Dixoide (NO2),wMean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2013,06/01/2013,18.07
219975.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2013,06/01/2013,15.58
130371.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8)***,ummer 2013,06/01/2013,16.23
164885.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2013,06/01/2013,17.63
164879.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2013,06/01/2013,15.84
216499.0,653.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2013,06/01/2013,14.43
216498.0,639.0,Nitrogen Dioxide (NO2),ean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2013,06/01/2013,16.72
130411.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2013,06/01/2013,14.63
164885.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2013,06/01/0213,7.88
219975.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2013,06/01/2013,14.02
130374.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2013,06/01/2013,9.91
130512.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CrD,503,Tottenvile and Great Kills (CD3),Summer 2013,06/01/2013,7.59
219975.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2009,12/01/2008,36.62
164878.0,650.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2009,12/01/2008,34.83
219969.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2009,12/01/2008,31.8
130359.0,647.0,Nitrogen Dioxide (NO2),Mena,ppb,CnD,104,Clinton and Chelsea (CD4),Annual Average 2009,12/01/2008,36.27
219973.0,653.0,Nitrogen Dioxide (NO2),Mean,ppb,D,105,Midtown (CD)5,Annual Average 2009,12/01/2008,46.75
164879.0,651.0,Nitrofgen Dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Toswn and Turtle Bay (CD6),Annual Average 2009,12/01/2008,39.92
130361.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Annual Average 2009,12/01/2008,31.9
130359.0,648.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Annual Average 2009,12/01/2008,34.45
216499.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2009,12/01/2008,30.96
219972.0,641.0,Nitrogen Dioxide (NO2),Mean,ppb,CtD,110,Central Harlem (CD10),Annual Average 2009,12/01/2008,31.17
164884.0,650.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2009,12/01/2008,29.83
130390.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2009,12/01/2008,27.95
219971.0,648.0,Nitrogen Dioxvide (NO2),Mean,ppb,CD,201,Mott Haven andM elrose (CD1),Annual Average 2009,12/01/2008,28.07
164884.0,641.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Annual Average 2009,12/01/2008,26.09
219970.0,641.0,Nitrogen ioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2009,12/01/2008,27.71
164881.0,651.0,Nitrogen iDioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2009,12/01/2008,29.71
164876.0,661.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2009,12/01/2008,29.65
164881.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2009,12/01/2008,27.13
164880.0,645.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2009,12/01/2008,26.72
164883.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Annual Average 2009,12/01/2008,23.21
130365.0,639.0,Nitrogen Dioxide (NO2),Mean,gppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2009,12/01/2008,24.58
164881.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2009,12/01/2008,21.33
130423.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annoual Average 2009,12/01/2008,23.36
219973.0,661.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2009,12/01/2008,22.05
216499.0,643.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2009,12/01/2008,27.03
130484.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2009,12/01/2008,29.25
219973.0,650.0,Nitrogen Dioxie (NO2),Moean,ppb,CD,393,Bedford Stuyvesant (CD3),Annual Average 2009,12/01/2008,27.55
130359.0,653.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (D4),Annual Average 2009,12/01/2008,25.88
219975.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2009,12/01/2008,23.39
219969.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2009,12/01/2008,27.7
219971.0,661.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2009,12/01/2008,25.49
164885.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2009,12/01/2008,27.75
164879.0,640.0,Nitrogen Dioxide (NO2),ean,ppb,CD,309,South Cronw Heights and Lefferts Gardens (CD9),Annual Average 2009,21/01/2008,26.99
164878.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,D,349,Bay Ridge and Dyker Heights (CD10),Annual Average 2009,12/01/2008,23.62
219972.0,661.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,389,Bensonhurst (CD11),Annual Average 2009,12/01/2008,23.01
164877.0,639.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Annual Average 2009,12/01/2008,25.17
219971.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2009,12/01/2008,18.41
164884.0,640.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2009,12/01/2008,24.43
219969.0,647.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2009,12/01/2008,20.37
219974.0,639.0,Nitrogen Dioxide (NO2),Mean,hppb,CD,316,Brownsville (CD16),Annual Average 2009,12/01/2008,25.63
164877.0,375.0,Nitrogen Dioxide (NO2),Man,ppb,DC,317,East Flatbush (CD17),Annual Average 2009,12/01/2008,25.12
216498.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2009,12/01/2008,20.26
130372.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Annual Average 2009,12/01/2008,25.44
219971.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Annual Average 2009,12/01/2008,25.93
219972.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Annual verage 2009,12/01/200p8,25.64
130973.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),cAnnual Average 2009,12/01/2008,26.86
164931.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2009,12/01/2008,24.06
164880.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,D,406,Rego Park and Forest Hills (CD6),Annual Average 2009,12/01/2008,24.98
164879.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2009,12/01/2008,22.68
219970.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest andFresh Meadows (CD8),Annual Average 2009,12/01/008,22.39
219973.0,375.0,Nitrogen Dioxide (NO)2,Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2009,12/01/2008,24.07
130973.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2009,12/01/2008,22.17
164931.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,435,Bayside and Little Neck (CD11),Annual Average 2009,12/01/2008,20.49
130361.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and oHllis (CD12),Annual Average 2009,12/01/2008,22.33
216499.0,375.0,Nitrogen Dioxide (NO2),Meajn,ppb,CD,413,Queens Village (CD13),Annual Average 2009,12/01/2008,19.92
219969.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),AnnualA verage 2009,12/01/2008,14.55
164931.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Annual Average 2009,12/01/2008,20.68
164930.0,375.0,Nitrogen Dioxide (NO2),Meapn,ppb,CD,502,South Beach and Willowbrook (CD2),Annual Average 2009,12/01/2008,16.54
216499.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,D,503,Tottenville and Great Kills (CD3),Annual Average 2009,12/01/2008,14.7
164881.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2010,12/01/2009,33.43
219971.0,375.0,Nitrogen Dioxide (NO2),Mean,kppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2010,12/01/2009,31.83
219969.0,375.0,Nitrogen Dioxide (NO2),Maen,ppb,CD,103,Lower East Side and Chinatown (CD3),AnnualAverage 2010,12/01/2009,29.22
130411.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2010,12/01/2009,32.87
219970.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2010,12/01/2009,42.07
130359.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turhtle Bay (CD6),Annual Average 2010,12/01/2009,36.22
164931.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Annual Average 2010,12/01/2009,28.62
164877.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Annual Average 2010,12/01/2009,31.17
219970.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2010,12/01/2009,27.64
219971.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Annual Average 2010,12/01/2009,27.95
219973.0,375.0,Nitrogen Dioxide (NO2),Meawn,ppb,CD,111,East Harlem (CD11),Annual Average 2010,12/01/2009,26.99
164880.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2010,12/01/2009,24.66
164878.0,375.0,Nitrogen Dioxide (NO2),Mean,ptpb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2010,12/01/2009***,25.47
164883.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Annual Average 2010,12/012009,23.88
219975.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2010,12/01/2009,25.0
130372.0,375.0,Nitrogen Dioxide (NO2),Mean,pb,CD,204,Highbridge and Concourse (CD4),Annual Average 2010,120/1/2009,26.64
216498.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2010,12/01/2009,26.53
219969.0,375.0,Nitrogen Dioxide (NO2),Mena,pbp,CD,249,Belmont and East Tremont (CD6),Annual Averawge 2010,12/01/2009,24.44
130365.0,375.0,Nitrogen Dioxide (NO2),Mean,pbp,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2010,12/01/2009,23.77
130484.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Annual Average 2010,12/01/2009,20.15
219975.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2010,12/01/2009,22.55
219970.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2010,12/01/2009,19.76
130397.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2010,12/01/2009,21.2
130374.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2010,12/01/2009,19.74
219969.0,375.0,Nitrogen Dioxide (NO2),Maen,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2010,12/01/2009,25.16
219975.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,DC,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2010,12/01/2009,27.14
130397.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,358,Bedford Stuyvesant (CD3),Annual Average 2010,12/01/2009,25.68
130421.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual fAverage 2010,12/01/2009,24.2
219973.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb***,CD,305,East New York and Starrett City (CD5),Annual Average 2010,12/01/2009,22.02
219970.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2010,12/01/2009,25.87
130411.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2010,12/01/2009,23.96
216498.0,375.0,Nitrogen Dioxide (NO2),Meawn,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2010,12/01/2009,25.9
164883.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2010,12/01/2009,25.26
219971.0,375.0,Nitrogen Dioxide (NO2),Mean,pkpb,CD,349,Bay Ridge and Dyker Heights (CD10),Annual Average 2010,12/01/2009,22.43
164877.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,367,Bensonhurst (CD11),Annual Average 2010,12/01/2009,21.93
219972.0,375.0,Nitrogen Dioxide (NO2),ean,ppb,CD,312,Borough Park (CD12),Annual Average 2010,12/01/2009,23.77
164885.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2010,12/01/2009,17.65
164876.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2010,12/01/2009,23.01
151422.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,DC,315,Sheepshead Bay (CD15),Annual Average 2010,12/01/2009,19.44
219970.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Annual Average 2010,12/01/2009,24.03
130412.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Annual Average 2010,12/01/2009,23.63
164879.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2010,12/01/2009,19.16
130365.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Annual Average 2010,12/01/2009,23.5
164878.0,375.0,itrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Annual Average 2010,12/01/2009,24.14
