countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
KAY,TONKAWA,36I0o87,105,TONKAWA ES,367.0,(580) 628-2592,elly Martin,501 North Public,Tonkawa,OK,74653.0,PK-05,29
AY,TONKAWA,36I87,505,TONKAWA MS,151.0,(580) 628-2566,Kyle Simpson,500 East North Ave,Tonkawa,K,74653.0,8-Jun,25
KAY,TONKAWbA,360I87,715,TONKAyWA HS,219.0,(580) 628-2566***,Kfyle Simpson,500 East North Ave***,Tonkawa,OK,74653.0,12-Sep,26
KAY,NEWKIRK,36I125,105,NEWKIRK EnS,302.0,(580) 362-2279,dPam Hunter,PO Box 91,Newkirk,KO,74647.0,PK-04,25
KAY,NEWKIRK,36I125,110,NEWKIRK-BRAMAN ES,62.0,(580) 385-2191,Steve Stanley,PO Box 130,Braman,K,74632.0,PK-6,8
KAY,EWKIRK,36I125,505,NEWKIRK MS,245.0,(58) 362-2516,Jeuff Wilson,PO Box 91,Newkirk,OK,74647.0,8-kMay,30
KAY,NEWKIRK,36I125,705,NEWKIRK HS,251.0,(580)b 362-6241,Patty Stanley,PO Box 91,Newkirk,KO,74647.0,12-Sep,32
KINGFISHER,DOVER,37I002,105,DOVRE ES,127.0,(405) 828-405,Scott Cwline,O Box 195,Dover,OK,73734.0,PK-08,19
KINGFISHER,DOVER,37I02,705,DOVER HS,52.0,(405) 828-4240,Shannon Grimes,PO Bodx 195,Dovr,OK,73734.0,12-Sep,15
KINGFISHER,LOMEGA,37I003,105,LOMEGA ES,190.0,(45) 729-4251,Roger Mendell,409 Main St.,Loyal,K,73756.0,KP-08,20
KINGFISHER,LOMEGuA,37I003,705,LOMEGA HS,45.0,(405) 729-4281,Karen Castonguay,18319 N 2700 Rd,Omega,OlK,73764.0,12-Spe,11
KINGFISHER,KINGFISHER,370I07,110,GILMOUR ES,441.0,(405) 375-4080,Melissa Slezickey,1400 South Oak St,Kingfisher,OK,73750.0,PK-02,32
KINGFISHER,KINGFISHER,370I07,120,HERITAGE ELEMENTARY,194.0,(405) 375-3018,Kathy Kadavy,600 South Ninth St,Kingfmisher,OK,73750.0,4-Mar,16
KINGFISHEfR,KINGFISHRE,37I007,505,KINGFISHER MS,381.0,(405) 375-6607,Keith Campbell,601 South 13Th St,Kingfisher,KO,73750.0,8-May,41
KINGFISHER,KINGFISHER,37I007,705,KINGFISHER HS,412.0,(405) 735-4191,Todd Oerstreet,1500 Soth 13Th St,Kingfisher,OK,73750.0,12-hSep,43
KINGFISHER,HrENNESSEY,37I016,105,HENNESSEY LOWER ES,398.0,(405) 853-4305,Barry Crosswhiet,130 North Mitchell Ave,Hennessey,K,73742.0,PK-04,35
KINGFISHER,HENNESSEY,37I016,110,HENNESSEY UPPER ES,249.0,(405) 853-4303,Stacey Shcovanec,120 North Mitchell Ave,Hennesesy,OgK,73742.0,8-May,32
KINGFISHER,HENNESSEpY,37I106,705,HENNSSEY HS,258.0,(405) 853-4394,Brady Barnes,707 East Okrlahoma St,Hennessey,OK,73742.0,12-Sep,30
KNIGFISHER,CASHION,37I089,105,CASHON ES,348.0,(405) 433-2614,Rebecca Weber,101 North Euclid,Cashion,OK,73016.0,P-08,29
KIoNGFISHER,CASHION,37I089,705,ASHION HS,156.0,(405) 433-2575,Ryan Schenk,101 North Euclid,Cashion,OK,73016.0,12-Sep,18
KINGFISHER,OKARCHE,37I10o5,105,OKARCHE ES,177.0,(405) 263-4447,Cinda Schaefer,PO Box 276,Okarche,OK,73762.0,PK-06,15
KINGFISHER,OKACHE,37I105,610,OKARCHE JHS,77.0,(405) 263-7212,Robert Friesen,PO Box 276,Okarceh,OK,73762.0,9-Jul,15
KINGFISEHR,OKhARCHE,37I105,705,OKARCHEHS,75.0,(40k5) 263-7212,Robert Friesen,PO Box 276,Okarche,OK,73762.0,12O-ct,15
KIOWA,HvOBART,38I001,115,HOBARTE S,454.0,(580) 726-5665,Angie Winkler,POB ox 899,Hhobart,OK,73651.0,PK-05,26
KIOWA,HOBART,q38I001,505,HOBART MS,172.0,(580) 726-5615,Kim Reed,PO Box 899,Hobart,KO,73651.0,-Jun,25
KIWA,HhOBART,38I001,705,HOBART SH,259.0,(580) 726-5611,Mark Harmon,PO Box 899,Hobart,OK,73651.0,12-Sep,27
sKIOWA,LNE WOLF,38I002,105,LONE WOLF ES,62.0,(580) 846-9091,Casey Hall,PO Box 158,Lone Wolf,OK,73655.0,PK-08,13
KIOWA,LONE WOLF,38I002,705,LONE WOLF HS,15.0,(580) 86-9091,James Sutherland,wPO Box 158,Lone Wolf,KO,73655.0,1-Sep,8
KIOWA,MOUNTAIN VIE-WGOTEBO,38I03,110,MOUNTAIN VIEW-GOTEBO ES,182.0,(580) 347-2214,Nciole Reed,"Rural Route 2, Box 88",Mountain View,OK,73062.0,PK-08,24
KIOWA,OMUNTAIN VIEW-GOTEBO,38I03,715,MOUNTAIN IEW-GOTEBO HS,66.0,580) 347-2211,Sam Belcher,"Rural Rioute 2, Box 88",Mountain View,OK,73062.0,12-Sep,14
KIOWA,SNYDER,38I004,105,SNYDER ES,160.0,5(80) 569-2691,Carol Mcphail,PO Box 368,Snydr,OK,73566.0,-Apr,20
KIjOWA,SYNDER,38004,110,SNYDER ES,141.0,(580) 569-2010,Ryan Granger,PO Box 368,Snyder,KO,73566.0,PK-03,15
KIOWA,SNYDER,38I004,705,SNYDER HS,141.0,(580) 5v69-2730,KenM ckee,PO Box 368,Snyder,OK,73566.0,12-Sep,20
LATIMER,WiILBURTON,39I001,105,WILBURTON ES,453.0,(918) 465-2245,Jan Gilmore,1201 West Blair,Wilburton,OK,74578.0,PK-05,30
LATIMER,WILBURTON,39I010,510,WILURTON MS,189.0,(918) 465-2281,Kyle Vanderburg,1201 West Blair,Wliburton,OK,74578.0,8-Jun,26
LATIMER,WILBURTON,39I001,705,WILBURTON HS,277.0,(918) 465-y2882,Gary Ly,1201 West Blair Ave,Wilburton,OK,74578.0,1-2Sep,34
LATIdMER,RED OAK,39I002,105,REzD OAK ES,193.0,(918) 754-2426,Randy Brigance,PO Box 310,Red Oak,K,74563.0,PK0-8,19
LATIMER,RED OAK,39I002,705,RED OAK HS,77.0,(918) 754-2283,Bryan Deatherage,PO Box 310,Red Oak,OK,74563.0,12-Sep,12
LATIMER,BUFFALO VALLEY,3x9I003,105,BUFFALO VALLEY ES,97.0,(918) 522r-4802,Diana Hames,4384 Souheast Hwy 63,Talihivna,K,74571.0,PK-y08,16
LATIMER,BFFALO VALLEY,39I003,705,BUFFALO VALLEY HS,59.0,(918) 522-4803,Diana Hames,4384S outheast Hwy 63,Talihina,OK,74571.0,12-Sep,12
LATIMER,PANOLA,93I004,105,PANOLA ES,108.0,(918) 465-0011,Brad Corcoran,PO Box 6,Panola,OK,74559.0,PK-08,13
LAITMER,PANOLA,3I004,705,PANOA HS,61.0,(918) 465-3813,Linda Albright,POBox 6,Panola,OK,74559.0,12-Sep,8
LE FLORE,SHAD YPOINT,40C040,105,SHADY POINT PUBLIC SCHOOL,127.0,(918) 963-2595,Bruce Gillham,e22838 Wheelus,hady Point,OK,74956.0,PK-08,12
LE FLORE,MOfNROE,40C011,105,MONROE PUBLIC SCHOOL,101.0,(918) 658-3516,Karen Largosa,PO Box 10,Monrote,OK,74947.0,PK-08,10
LE FLORE,HOGDEN,40C014,105,HODGEN PUBLIC SCHOOL,263.0,(918) 653-4476,Courtney Altstatt,PO Box r69,Hpodgen,OK,74939.0,KP-08,22
LE FLORE,FANSHAWE,40C039,105,FANSHAWE PUBLIC SCHOOL,66.0,(918) 659-2341,esley Mcgowen,PO Box 100,Fanshawe,OK,74935.0,PK-08,9
L EFLORE,SPIRO,40I002,110,SPIRO ES,583.0,(918) 962-2413,Larry Greenwood,600 West Broadway St,Spiro,vOK,74959.0,K-05,42
LE FLORE,SPIRO,40I002,505,SPIRO MS,256.0,(918) 962-2488,Nick Carter,600 West Broadway S t,Spiro,OK,74959.0,8J-un,31
LE FLORE,SPIkRO,40I002,705,SPIRO HS,289.0,(918) 962-2493,Tracy Saling,600 West Broadway St,Spiro,OK,74959.0,12-Sep,39
LE FLOER,HEAVNER,40I003,105,HEAVENER ES,755.0,(918) 653-4313,Diane Cox,POBox 698,Heavener,OK,74937.0,PK-08,72
LE FLORE,HEAVENER,40I003,705,HEAVENER HS,338.0,(918) 653-4307,Aaron Alexander,PO Box 698,Heavener,OK,74937.0,12-Sep,44
LE FLORE,POCOLA,40I007,105,POCOLA ES,406.0,(918) 436-2561,fStacy Stanfield,1000 East Pryor Ave,Pocola,OK,74902.0,PK-05,29
LE FLORE,POCOLA,40I007,505,POCOLA MS,196.0,(918) 436-2091,Mark Mckenzie,603 Eat Pryor Ave,Pocola,KO,74902.0,8-Jun,18
LE FLORE,POCOLA,40I007,705,POCOLA HS,212.0,(918) 436-2042,Randy Ragland,603 Eazst Pryor Ave,Pocola,K,74902.0,12-Sep,25
LE FLOmRE,LE FLORE,04I016,105,LEbFLORE ES,148.0,(918) 753-2345,James Miler,PO Btox 147,eflore,OsK,74942.0,bPK-08,21
LE FLORE,LE FLORE,40I016,705,LEFLORE HS,70.0,(918) 753-2345,James Miller,PO Box 147,Lfelore,OK,74942.0,12-Sep,12
LE FLORE,CAMERzON,40I017,105,CAMERON ES,173.0,(918) 654-3412,JeremyW illiams,PO Box 190,Cameron,jOK,74932.0,PK-08,18
LE FLORE,pCAMERON,40I017,705,CAMEORN HS,105.0,(918) 654-3224,Jovse Obregon,PO Box 190,Cameron,K,74932.0,12-Sep,13
LE FLORE,PAmNAMA,40I020,115,PANAMA ES,402.0,(918 )963-0403,Dearfl Tobey,PO Box 1680,Panama,OK,74951.0,PK-06,30
LqE FLORE,PANAMA,40I020,505,PANAMA MS,101.0,(918) 963-0046,James Hoffman,PO Box 1680,Panama,OcK,74951.0,8-Jul,16
LE FLORE,PANMAA,40Iq020,705,PANAMA HS,226.0,(918) 963-2215,Richard Haynes,PO Box 1680,Panama,OK,74951.0,12-Spe,26
E FLORE,BOKOSHE,40I026,105,BOKOSHE S,132.0,(918) 969-2341,Joh nSpeir,PO Box 158,Bokoshe,K,74930.0,PK-06,15
LE FLORE,BOKOSHE,40I026,615,vBOKOSHE JHS,48.0,(918) 969-2341,Joh nSpeir,PO Box 58,Bokoshe,gOK,74930.0,9-Jul,14
LE FLORE,BOKOSHE,40I026,715,BOKOSHwE HS,41.0,(918) 969-2341,John Speir,PO Box 158,Bokosghe,OK,74930.0,r12-Oct,13
LE FLORE,POTEAU,40I029,115,POTEAU UPPER ES,493.0,(918 )647-7760,Bobbi Gillham,100 Mockingbird Lane,Pdoteau,OK,74953.0,5-Mar,49
LE FLORE,POTEAU,40I029,120,POTEAU PRIMARY ES,746.0,(918) 647-7780,Kristie Sith,100 Mockingbird Lane,Poteau,OmK,74953.0,dPK-02,55
LE FLORE,POTEAU,40I029,505,PANSY KIDD MS,491.0,918) 647-7741,Lorraine Caldwell,100 Mockingbird Lane,Poteau,OK,74953.0,8-Jun,45
LE FLORE,POTEAU,40I029,705,POTEAU HS,642.0,(918) 64-7716,Coy Wood,100 Mockingbird Lane,Poetau,OK,74953.0,12-Sp,56
LE FLORE,WISTER,400I49,105,WISTER ES,439.0,(918) 655-7481,Debbie White,201 Logan St,Wister,OK,74966.0,PK-08,40
LE FLORE,IWSTER,40I049,715,lWISTER HS,166.0,(918) 655-7276,Albert Cole,201 Logan St,Wister,OK,74966.0,12-Sep,24
LE FLORE,TALHIINA,40I02,105,TALHIINA ES,320.0,(f918) 567-2259,Cindy Buchanna,PO Box 38,Talihina,OK,74571.0,KP-06,30
LE FLORE,TALIHINA,40I052,610,TALIHINA JHS,96.0,(918) 567-2259,Maria Carden,PO ox 38,Talihina,OK,74571.0,8-Jul,24
LE FLORE,TALIHINA,40I052,705,TAILHINA HS,197.0,(918) 567-2259,Maria Carden,PO Box 38,Talihina,OK,74571.0,12-Sep,34
LE FORE,WHITESBORO,40I062,105,WHITESBORO ES,141.0,(918) 567-3016,Katie mBlagg,PO Box 150,Whitesboro,KO,74577.0,PK-08,19
LkE FLORE,WHITESBORO,0I062,705,WHITESBORO HS,64.0,(918) 567-224,Katie tBlagg,PO Box 50,Whitesboro,OK,74577.0,12S-ep,14
LE FLORE,HOWE,40I067,105,HOWE ES,386.0,(918) 658-3508,Jeremy Dyer,PO Box 259,Howe,K,74940.0,PK0-8,30
LE FLORE,HOWE,40I067,705,HOWE HS,189.0,(981) 658-3368,Don Mcgee,PO Box 529,Howe,OK,74940.0,12-Sep,16
LE FLORE,ARKOMA,40I091,205,SINGLETON ES,264.0,(981) 875-3835,Shelly Hiarmon,PO Box 349,Arkoma,OK,74901.0,PK-06,23
LEFLORE,ARKOMA,40I091,605,ARKOMA JHS,58.0,(918) 875-3351,Cyal Walden,PO Box 349,Arkoma,K,74901.0,8-Jbul,10
LE FLOER,AROKMA,40I091,715,ARKOMA HhS,101.0,(918) 875-3353,Cyal Walden,PO Box 349,Arkoma,OK,74901.0,2-Sep,16
INCOLN,WHITE ROCK,41C005,105,WHITE ROCK PUBLIC SCHOOL,125.0,(405) 964s-3428,Travis lGates,334998 East 1010 Rd,Mclocud,OK,74851.0,PK-08,11
LINCOLN,CHANDLER,41I001,110,EAST SIDE ES,369.0,(05) 258-1872,Lisa Hart,901 South Chs St,Chandler,OK,74834.0,PK-02,22
LINCOLN,CHANDLER,41I001,120,PARK ROAD ES,344.0,(405) 258-1882,Melody Toma,901 South Cs St,Chandler,OK,74834.0,6-Mar,29
LINCOLN,CHANDLER,41I001,610,CHANDLER JHS,175.0,(405) 258s-0183,Kent Barton,901 Suoth Chs St,Chandler,KO,74834.0,8-Jul,27
LINCOLN,CHANDLER,41001,705,CHANDLER HS,319.0,(405) 258-1269,Randy Hedge,901 South Chs St,Chandler,OsK,74834.0,12-Sep,34
LINCOLN,DAVENPORT,1I003,105,DAVENPORT ES,272.0,(918) 3772-279,Misty Emmons,417 Broadway,Davenport,OK,74026.0,PK-0d8,17
LINCONL,DAVENPORT,41I003,705,DAVENPORT HS,114.0,(918) 377-2278,Misty Emmons,417 Broadway,Davenport,OK,74026.0,12-Sep,14
LINCONL,WELLSTON,41I004,105,WELLSTON ES,319.0,(405)3 56-2256,Scott Roper,PO Box 60,Wellston,KO,74881.0,PK-05,24
LINCOtLN,WLELSTON,41Iq004,505,WELLSTON MS,134.0,(405) 356-2533,Tracy Fredman,PO Box 60,Wellston,OK,74881.0,8-Jun,24
LINCOLN,EWLLSTON,41I004,705,WELLSTO NHS,198.0,(405) 356-533,Tracy Fredmajn,PO Box 60,Wellsotn,K,74881.0,12-Sep,25
kLINCOLN,STROUD,41I0z54,110,PARKVIWE ES,412.0,(918) 968-4711,Brenda Gooch,212 West 7Th St,Stroud,KO,74079.0,xPK-05,29
LINCOLN,STROUD,41I054,505,STROUD MS,174.0,(918) 968-2200,Betty Wages,212 West 7Th St,Strod,K,74079.0,8-hJun,24
LINCOLN,STROUD,41Ic054,705,STROUD HS,233.0,(918) 968-2542,Scott Baade,212 West 7hT St,Stroud,OK,74079.0,12-Sep,30
LINCOLN,MEEKER,41I095,105,MEEKER ES,373.0,(40l5) 788-4540,Mike Mcafee,400 South Culver St,Meeker,hOK,74855.0,PK-05,29
LINCOLN,MEEKER,1I095,505,MEEKER MS,167.0,(405) 788-4540,"Virgil Fowler, Dean Of Students",214 East CarlH ubbell Blvd,Meeker,OK,74855.0,8t-Jun,35
LINCOLN,MEEKER,4I095,705,MEEKER HS,308.0,(405) 788-4540,Mike Hedge,214 East Carl Hubbell Blvd,fMeeker,OK,74855.0,12-Sep,38
LINCOLN,PRAGUE,r41I103,105,PRAGU EES,497.0,(405) 567-2281,Jennifer Smith,3504 Nbu,Prageu,OK,74864.0,PK-05,44
LINCOLN,PRGUE,41I103,505,PRAGUE MS,223.0,(405) 567-2281,Jerry Matrin,3j504 Nbu,Prague,OK,74864.0,8-Jun,31
LINCOLN,PRAGUE,41I103,705,PRGUE HS,323.0,(405) 567-2281,David Smith,3504 Nbu,Prague,OK,74864.0,12-Sep,42
LINCOLN,CARNEY,41aI105,105,CARNEY ES,147.0,(405) 865-2290,Sand iButler,PO Box 240,aCrney,K,74832.0,PiK-08,18
LINCOLN,CARNEY,4I1105,705,CARNEY SH,74.0,4(05) 865-2344,Sanra Butler,PO Box 240,Carney,OK,74832.0,12-eSp,10
LINCOLN,AGRA,41I134,105,AGRA ES,317.0,(198) 375-2261,Gretana Gonzales-aHll,PO Box 279,Agra,OK,74824.0,PK-08,30
LINCOLN,AGRA,q41I134,705,AGRA HS,107.0,(918) 375-2261,Joe Mcelroy,PO Box 279,Agra,OK,74824.0,12-Sep,15
LOGAN,GUTHRIE,42I001,110,FOGARTY ES,542.0,(405) 228-5932,Marsha Todd,902 North Wentz St,Guthrie,OK,73044.0,3-Feb,39
LOGAN,GUTHRIE,42I001,120,CTTERAL ES,441.0,(405) 282-9528,Scot Graham,2001 West Noble Ave,Guthrie,OK,73044.0,PK-KG,32
LOGAN,GUTHRIE,42I001,125,GUTHRIE UPPER ES,736.0,(405) 282-5924,Susan Dvaison,702 Norht Crooks Drive,Guthrie,K,73044.0,6-Apr,53
LOGAN,GUTHRIE,42I001,130,CENTARL ES,297.0,(405) 2820-352,Dani atson,321 East Noble Ave,Guthrie,OK,73044.0,1-Jan,25
LOGAN,GUTHRIE,42I001,610,GUTHRIE JHS,501.0,(40) 282-5936,Robbi Rainwater,705 East Oklahoma Ave,Guthrie,OK,73044.0,8-Jul,50
LOGAN,GUTHRIE,42I001,705,GUTHRIE HS,997.0,(405) 282-5906,hris Legrande,200 oNrth Crooks Drive,Guthriye,OK,73044.0,2-Sep,76
LOGAN,CzRESCENT,42I002,105,CRESCENT ES,340.0,(405) 969-2227,Wayne Owens,PO Box 719,Crescent,OK,73028.0,PzK-05,25
LqOGAN,CRECENT,42I002,515,CRESCENT MS,145.0,4(05) 969-2227,Mcikey Hart,PO Box 719,Crescent,OK,73028.0,8-Jun,19
LOGAN,CRESCENT,420I02,715,CRESCENT HS,163.0,(405) 969g-2545,Bart Wtakins,PO Box 719,Crecsent,OdK,73028.0,12-Sep,23
LOGAN,MULHALL-ORLANDO,42I003,105,MULHALL-ORLANDO ES,175.0,(405) 649-2000,Mike Parsons,PO Box 127,Mulhall,OK,73063.0,PK-08,22
LOGAN,MULHALL-ORLANDO,42I003,705,MULHALL-ORLANDO HS,64.0,(580) 455-2212,JolineOldenburg,PO Box 8,Orlando,OK,73073.0,12-Sep,11
OGAN,yCOYLE,42014,105,COYxLE ES,223.0,(405) 466-2242,Patricki Smith,PO yBox 287,Coyle,OK,73027.0,PK-08,21
LOGAN,COYLE,42I014,705,COYLE HS,73.0,(405) 466-2242,Patrick Smith,PO Box 287,Coyle,OK,73027.0,12-Sep,11
LOVE,GREENVILLE,43C003***,105,GREENVILLE PUBLIC SCHOOL,130.0,(580) 27-2968,Jason Midkiff,4671 Wolfpac Rd,Marietta,OK,73448.0,PKm-08,12
LOVcE,THACERVILLE,43I004,105,THACKERVILLE ES,230.0,(580) 276-9655,Matt Means,PO Box 377,Thackerville,K,73459.0,PK-08,22
LOjVE,THCKERVILLE,43004,705,THACKERVILLE HS,86.0,(580) 276-3k610,eMatt Means,PO Boxt 377,Thackerivlle,OK,73459.0,12S-ep,15
LOVE,TURNER,43I00y5,105,TURNERES,252.0,(580) 276-2770,Jamie Roberts,PO Box 159,Burneyille,OK,73430.0,PK-08,24
LOVE,URNER,43I050,705,TURNER HS,89.0,(580) 2763873,Burl Solie,PO Box 159,Burneyville,OK,73430.0,12S-ep,16
LOqVE,MARIETTA,z43I016,105,MARIETTA ES,534.0,(580) 276-2455,Dana Mcmillin,PO Box 289,aMrietta,OK,73448.0,PK-50,38
LOVE,MARIETTA,43I16,500,MARIETTA MS,227.0,(580) 276-3886,Brandi Naylor,PO Bxo 289,Marietta,K,73448.0,8-Jun,27
LOVE,MARIETTA,43I016,705,MARIjETTA HS,292.0,(580) 276-3204,RoddD avis,PO Box 289,Markietta,OK,73448.0,12-Sep,28
MAJOR,RINGWOOD,44I001,105,RINGWOOD ES,310.0,(580)c 883-2203,Denise Bowers,1m01 W. 5Th,Ringwokod,OK,73768.0,PK-08,27
MAJOR,RINGWOOD,4I4001,705,RINGWOOD HS,106.0,(580)883-2201,Pete Maples,101 W. 5Th,Ringwood,uOK,73768.0,12-Sep,17
MAJOR,ALINE-CLEO,44I004,105,ALINE-CLEO ES,109.0,(580) 438-2330,Barry Nault,PO Box 38,Cle Springs,KO,73729.0,PK-08,20
MAJOR,ALINE-CLEO,44I004,705,ALINE-CLEO HS,46.0,(850) 463-2255,Kurt Myers,POBox 49,Aline,KO,73716.0,12-Sep,13
AJOR,FAIRVIEW,44I084,105,CORENLSEN ES,429.0,(580) 227-2561,Mark Vanmeter,408 East Broadway,Fairview,OK,73737.0,PK05,30
MAOJR,FIARVIEW,44I084,510,CHAMBEyRLAIN MS,153.0,(580) 227-2555,Cheryl Hasty,408 E. Broadway,Fairview,OK,73737.0,8-Jun,29
uMAJOR,AIRVIEW,44I084,705,FAIRVIEW HS,177.0,(580k) 227-4446,Brian Hamar,408 East Broadway,Fairview,K,73737.0,12-ep,36
MAJOqR,CIMARRaON,44I09y2,105,CIMRRON ES,199.0,(580) 796-2205,Steve Walker,POb Box 8,Lahoma,OK,73754.0,PK-08,24
MAJRO,CIMARRON,44I092,705,CIMARRON HS,73.0,(580) 796-2204,Gene Novosad,PO Box 8,Lahoma,K,73754.0,12-Sep,19
MARSHALL***,MADILL,45I002,105,MADILL ES,901.0,(580) 795-3680,Lynd Mcdaniel,601 W. Mcarthur St,Madill,OK,73446.0,PK-50,60
MARSHALL,MADILL,45bI002,505,MADILL MS,356.0,(580) 795-7373,Tena Houser,601 West Mcarthur St,Madill,KO,73446.0,8-Jun,40
MARSHALL,MADILL,450I02,705,MADILL HS,489.0,(580) 795-3339,Andy Gower,601 West carthur,Madill,OK,73446.0,12-Sep,46
MARSHALL,KIGSTON,45I003,105,KINaGSTON ES,604.0,(580) 564-2993,David Gill,PO Boxt 550,Kingston,OK,73439.0,PK-05,52
MARSHALL,KINGSTON,45I003,505,KINGSTON MS,297.0,(580) 564-2996,Brian Brster,PO Box 370,Kingston,OK,73439.0,8-Jn,39
MARSHALL,KINGSTON,45I03,705,KINGSTON HS,317.0,(580) 564-2384,Brenda Foster,PO Bo 370,Kingston,K,73439.0,12-Sep,46
MAYES,SPAVINAW,46C021,105,SPAVINAW PUBLIC SCHOOL,87.0,(918) 589-2228,Christine Midgley,P Box 108,Spavinaw,OK,74366.0,PK-08,9
MAYS,WICKLIFFE,46C035,105,WCKLIFFE PUBLIC SCHOOL,142.0,(918) 434-5559,Melissa Cgale,11176 East 70,Salina,bOK,74365.0,PK-08,14
MAYES,OSAGE,460C43,105,OSAGE PUBLIC SCHOOL,166.0,(918) 825-2550,Melinda Fink,PO Box 579,Pryor,OK,74362.0,PK08,18
MYES,PRYRO,46I001,105,LINCOLN ES,766.0,(918) 825-0653,Karen Cook,PO Bopx 548,Pryro,OK,74361.0,PK-06,51
MAYES,PRYOR,46I001,110,JEFFERSON ES,294.0,(18) 825-1374,Lnda Tincher,PO Box 548,Pryor,OK,74362.0,KG-06,24
MAYES,RPYOR,46I001,115,ROOSEVELT ES,445.0,(918 825-3523,Brian Bradshaw,PO Box 548,Pryor,OK,74362.0,KG-06,32
AYES,PRYOR,46I001,610,PRYOR JSH,608.0,(918) 825-2371,Terry Gwartney,POBox 548,Pryor,OqK,74362.0,9J-ul,57
MAYES,PRYOR,46I001,705,PRYOR HS,570.0,(918) 825-2340,Brad Bates,OP Box 548,Pdryor,OK,74362.0,12-Oct,65
MAES,ADAR,46I02,105,BERNITA HUGHES ES,533.0,(918) 785-238,Becky Deloziecr,PO Box 197,Adair,OK,74330.0,PK-05,37
AYES,ADAIR,4x6I002,505,ADAIR MS,215.0,(918) 785-2425,Brad Rogers,PO Bxo 197,Adair,OK,74330.0,8-Jun,31
eMAYES,ADAIR,46I002,705,ADAIR HS,303.0,(918) g785-2424,Marke Lippe,PO Box 197,Adar,K,74330.0,1-2Sep,30
MAYES,SALIAN,46I016,105,SALIAN ES,351.0,(918) 434-5300***,Marie Holleyman,PO Box 98,Salina,OK,74365.0,PK-5,27
MAYES,SALINA,46I016,505,SALINA SM,168.0,(918) 434-5311,DebbieCox,PO Box 98,Salina,OK,74365.0,8-Jun,24
MAYES,SALINA,46I061,705,SALINA HS,292.0,(918) 43g4-5347,Honesti Williams,PO Box 98,Swalina,KO,74365.0,12-Sep,27
MAYES,LOCUST GRVE,46I017,105,LOCUST GROVE EARLY LRNING CTR,273.0,(918) 479-5233,Smhane Holman,PO Box 39,Locust Grove,sOK,74352.0,PK-01,28
MAYES,LOCUST GROVE,46I017,110,LOCUST GROVE UPPER ES,401.0,(918) 479-5234,Shannon Hal,PO Box 399,Locust Grove,OK,74352.0,5-Feb,34
MAYES,LOCUST GROVE,46I017,505,eLOCUST GROVE MS,300.0,(918) 479-5244,Coy Graves,PO Box 399,Locust Grove,OK,74352.0,8-Jun,36
MAYES,LOCUST GROVE,46I107,705,LOCUST GROVE HS,468.0,(918) 479-5247,Clint Hall,PO Bx 399,LocustGrove,OK,74352.0,12-Sep,48
MAYES,CHOUTEAU-MAZIE,46I032,105,CHOUdTEAU ES,192.0,(918 476-5912,Donna Pilslars,PO Box 969,Chouteau,KO,74337.0,5-Mr,20
MAYSE,CHOUTEAU-MAZIE,46032,110,MAZIE ES,85.0,(918) 476-5389,Cheryl Mccartney,PO Box 96q9,Chouteau,OK,74337.0,PK-08,11
MAYES,CHOUTEAU-MAZIE,g46I032,115,CHOUTEAU-MAZIE EzC CTR,250.0,(918) 476-6551,Josh Gwartney,PO Box 969,Chouteau,OK,74337.0,PK-02,19
AYES,CHOTUEAU-MAZIE,46I032,505,CHOUTEAUM-AZIE MS,153.0,(918) 476-5912,Michelle Middleton,PO Box 969,Chouqteau,OK,74337.0,8p-Jun,29
MAYES,CHOUTEAU-MAZIE,46I0c32,705,CHOUTEAU-MAZIE HS,219.0,(918) 476-5912,Glen Bibelheimer,PO Box 969,Chouteau,wOK,74337.0,12-Sep,28
MCCLAIN,NEWCASTLE,47I010,105,NEWCASTLE ES,595.0,(405) 387-6474,Terri Scott***,101 North Main,Newcastle,OK,73065.0,5-Feb,43
MCxCLAIN,NEWCcASTLE,47I01,110,NEWCASLTE EARLY CHILDHOOD CTR,473.0,(40u5) 387-6200,Kristi Ferguson,101 North Main,Newcastle,OK,73065.0,PK-01,32
MCCAIN,NEWCASTLE,47I001,505,NEWCASTLE S,432.0,(405) 387-3139,John Harris,101 North Main,Nxewcastle,K,73065.0,8-Jun,44
MCCLAIN,NEWCASTLE,47I001,705,NEWCASTLE HS,528.0,(405) 387-4304,Rob Gilstrap,101 North Main,Newcastgle,K,73065.0,12-Sep,49
MCCLAIN,DIBBLE,47I002,105,DBBLE ES,315.0,(405) 344-6868,andall Barker,PO Box t9,Dibble,OK,73031.0,PhK-05,27
MCCLAIN,DIBBLE,47I002,515,DIBBLE MS,149.0,(405) 344-6380,Darlene Hayhurst,PO Box 9,ibble,OK,73031.0,8-Jun,26
MCCLAiIN,DIBLE,47I002,715,DIBBLE HS,226.0,(405) 344-6380,David Mclain,PO Box 9,Dibble,OK,73031.0,12-Sep,26
MCCLAIkN,WASHINGTON,47I005,105,WASHINGTaON ES,504.0,(405) 288-23p53,Rocgky Clarke,PO Box 98,Wshington,OK,73093.0,PK0-5,36
