ObjectId,ID,Council_District,Amount,Household_Size,Race,Ethnicity,Gender,DATE,Zip_Code,GlobalID
1048,912,13,1700,2,African American,Non-Hispanic,Male,12/1/2021,40219,{857B631A-3B31-43B0-AE8C-13A7C93223FA}
1049,814,12,5280,3,African American,Non-Hispanic,Female,10/11/2021,40272,{1808C78B-560C-4C88-8B61-B9E7E424B9F1}
1050,1162,21,4170,3,White,Non-Hispanic,Female,10/6/2021,40214,{75AC1FC2-8F8A-424A-A531-4668F9FC64A1}
1051,913,13,6078,3,African American,Non-Hispanic,Female,10/25/2021,40214,{4F5899FC-46D0-4BE5-9540-1233989FBFF8}
1052,1051,17,9765.36,1,African American,Non-Hispanic,Female,11/1/2021,40241,{DF945AD4-3FB6-4ECF-9963-E9D71B974623}
1053,815,12,7420,2,White,Non-Hispanic,Male,9/9/2021,40216,{C97501D7-290F-4E76-A1EF-82CB9082729D}
1054,1163,21,6857,4,African American,Non-Hispanic,Female,10/22/2021,40213,{D9C4AA17-E0D3-4A78-84CC-9CAE3DB372A1}
1055,914,13,10005,1,White,Non-Hispanic,Female,9/5/2021,40219,{45B88C86-E9E2-40EA-9397-DDCEAE8BB498}
1056,1052,17,9914.65,1,African American,Non-Hispanic,Female,10/29/2021,40241,{DC84F8A2-2321-490E-890D-752DFD578838}
1057,816,12,5967.66,3,African American,Non-Hispanic,Female,8/18/2021,40216,{F8376E7B-7E91-4F2E-BEFD-529AACA88E59}
1058,1164,21,4840.53,1,African American,Non-Hispanic,Female,9/3/2021,40213,{0B7D4065-79A2-4242-B755-E084A09CEBF8}
1059,915,13,7000,3,White,Non-Hispanic,Male,8/28/2021,40118,{E623E021-C2D7-4153-85DF-0C2B84C25881}
1060,1053,17,2172,1,White,Non-Hispanic,Female,7/1/2021,40241,{102E5DF7-399A-48E5-807E-78977E0D3E7A}
1061,817,12,6020,1,African American,Non-Hispanic,Female,8/18/2021,40216,{5D701352-9DB0-4CD4-A813-DD2AF0A5F4F1}
1062,1165,21,3000,1,Others,Non-Hispanic,Male,1/27/2022,40214,{F90046FD-EEE2-4BDA-B23D-4D62F45CF0A0}
1063,916,13,1430,1,African American,Non-Hispanic,Female,10/19/2021,40219,{5F3A78A6-1D30-45C2-BCBA-7187BC07EA79}
1064,1054,17,8750,2,Mixed Race,Non-Hispanic,female,9/18/2021,40245,{9222A7CC-00B3-442A-9B5F-D3F0515B66DE}
1065,1055,17,8830.9,2,African American,Non-Hispanic,Female,11/15/2021,40241,{67305FA4-3567-4E59-B2F4-728A769735FC}
1066,1056,17,2427,1,African American,Non-Hispanic,Male,7/9/2021,40241,{BD270389-28D7-4B38-BE21-02583C88FE65}
1067,1057,17,4090,1,African American,Non-Hispanic,Male,7/9/2021,40241,{6F96F031-023E-48B0-8FBD-5ADD71F317A4}
1068,1058,17,13396.88,5,White,Non-Hispanic,Female,11/12/2021,40241,{EAFBEF4D-D522-4EDB-BD84-077EB81D23B1}
1069,1059,17,12149.2,1,White,Non-Hispanic,Female,11/12/2021,40241,{9CE6139A-5DEE-4679-BA1A-A2523BC04CA5}
1070,1060,17,2878,1,African American,Non-Hispanic,Female,7/22/2021,40241,{3595B74A-F568-43DD-9289-982C50B73985}
1071,1061,17,3723,1,African American,Non-Hispanic,Female,7/15/2021,40223,{BA0B2926-F171-4129-A20D-0A667A1F6E1C}
1072,1062,17,9799.5,1,African American,Non-Hispanic,Female,10/22/2021,40241,{2D7FEF93-0034-4251-82EE-929C0FECAA96}
1073,1063,17,11950,2,African American,Non-Hispanic,Male,9/9/2021,40241,{E7A82224-595B-4AC4-A3BD-D12F7F6862CD}
1074,1064,17,19176,2,White,Non-Hispanic,Male,8/2/2021,40241,{6A6C04DA-7AE1-4E36-8269-126F0CCC3325}
1075,1065,17,9088.3,1,White,Non-Hispanic,Female,11/4/2021,40241,{3CD92F94-BD29-470F-B81A-AA7E64A32B33}
1076,1066,17,6967.88,1,African American,Non-Hispanic,Female,9/10/2021,40241,{F1E495D1-2F85-4B18-A8ED-6C37AAF66758}
1077,1067,17,2676.45,1,African American,Non-Hispanic,Male,7/20/2021,40241,{6B445731-8B49-41ED-9BE7-7F2453E47906}
1078,1068,17,11216.51,1,African American,Non-Hispanic,Female,11/15/2021,40241,{AFB2A8A1-D560-4EA9-B4EE-28FA24005A6D}
1079,1069,17,10165.11,1,African American,Non-Hispanic,Male,10/21/2021,40241,{D649EEBC-72DB-462E-9313-CD9DF4E9699C}
1080,1070,17,2820,2,African American,Non-Hispanic,Female,7/15/2021,40241,{2BEAC5BD-9D5A-45CD-848B-D70031BB1D49}
1081,1071,17,9181,2,African American,Non-Hispanic,Male,8/26/2021,40241,{647DD447-2EA7-4A64-90D0-370192020A2D}
1082,1072,18,3909,1,White,Hispanic,Male,7/12/2021,40223,{265954AD-2CEF-463A-A7DA-2C31EEDD77DA}
1083,1073,18,10121,1,White,Non-Hispanic,Male,7/12/2021,40223,{1DD69D40-F336-4E71-BF07-C49915C1DC4C}
1084,1074,18,7746,2,African American,Non-Hispanic,Male,8/26/2021,40223,{625927EF-49D9-48C3-8308-26DEB5CB29CA}
1085,1075,18,14024.53,1,African American,Non-Hispanic,Female,10/4/2021,40223,{96497BF8-63F3-4D5F-A139-0687843C5C00}
1086,1076,18,9736,1,White,Non-Hispanic,Male,10/29/2021,40222,{E05396F8-6C85-427C-954D-3E473656FE64}
1087,1077,18,14665,1,African American,Non-Hispanic,Female,10/5/2021,40223,{FCC2BCAB-2A69-40AE-AF56-00B2EB743105}
1088,1078,18,4329,2,African American,Non-Hispanic,Female,7/7/2021,40223,{FB8C0791-4241-4416-82A6-D57354E683C6}
1089,1079,18,8754,1,African American,Non-Hispanic,Female,7/7/2021,40223,{E3FAB56B-E8A9-4FB8-A293-CC7E1283E2DD}
1090,1080,18,16416,1,White,Non-Hispanic,Female,9/17/2021,40222,{88AEEB67-9CD6-4274-A9ED-3D2F29167349}
1091,1081,18,9193.07,1,African American,Non-Hispanic,Male,9/18/2021,40223,{25849304-03B4-4095-821B-F8EA1DCE94E0}
1092,1082,18,13931,4,African American,Non-Hispanic,Female,11/9/2021,40223,{08B5B54F-A399-487A-908D-A6B9223626B8}
1093,1083,18,9822,3,White,Non-Hispanic,Male,10/29/2021,40222,{942149D3-4E8C-440A-A650-09A60C8AFD39}
1094,1084,18,3445,4,Others,Hispanic,Female,7/8/2021,40223,{A9879DCF-B749-443B-AE30-94090DD2E35D}
1095,1085,18,7964,4,Others,Non-Hispanic,Female,7/8/2021,40223,{91018519-00F3-4B3F-ADA0-179514352B0C}
1096,1086,18,10220,4,White,Non-Hispanic,Female,10/5/2021,40223,{E1F992DD-CF78-44D4-97A8-9D5DFF320969}
1097,1087,18,6610.38,1,African American,Non-Hispanic,Female,9/9/2021,40243,{8602F8C2-BF25-4896-8FD8-68A2B074D99C}
1098,1088,18,9031,2,White,Non-Hispanic,Female,9/24/2021,40223,{87640206-68CE-472E-953A-1B1E37F0FD36}
1099,1089,18,9167,3,White,Non-Hispanic,Female,9/3/2021,40223,{CCDAF0DF-512C-4A39-8683-A828944771B9}
1100,1090,18,12830.06,1,African American,Non-Hispanic,Female,11/1/2021,40223,{310A0288-A31C-4F07-B51D-AC2AEE3CE5E3}
1101,1091,18,10996,1,White,Non-Hispanic,Male,10/29/2021,40222,{2567476D-D423-4625-94F7-B4FD7F279559}
1102,1092,18,14753.12,5,Mixed Race,Non-Hispanic,Male,11/1/2021,40223,{8E31B3A7-44EA-4B0D-92B6-30A7A5B5365C}
1103,1093,18,7807.86,1,White,Non-Hispanic,Male,10/4/2021,40223,{E03AE0F5-6891-4A16-8489-2301A4FB80DE}
1104,1094,18,11667.88,1,Mixed Race,Non-Hispanic,Female,11/8/2021,40223,{F48271DC-131E-4F91-B6B6-E0324AD4D5CF}
1105,1095,18,3572,2,African American,Non-Hispanic,Male,7/8/2021,40243,{408A8333-2645-4FA3-9D41-B7011F670014}
1106,1096,18,7301,2,African American,Non-Hispanic,Male,7/8/2021,40243,{BB583E6B-CCF8-48B8-BF45-57B4BB73FF97}
1107,1097,18,9150,3,Mixed Race,Non-Hispanic,Female,9/4/2021,40223,{564C5B49-E57E-4A44-8E8F-563CAAD85CCF}
1108,1166,21,5650,1,White,Non-Hispanic,Male,10/20/2021,40214,{F6550EF0-C5C1-4952-86AB-E2D3FFE77586}
1109,1167,21,7722,3,African American,Non-Hispanic,Female,8/27/2021,40213,{B39DA406-2544-4DAB-9D7B-FEE1726B5709}
1110,818,12,7250,1,Mixed Race,Non-Hispanic,Female,9/3/2021,40214,{2B4F8C59-F6A5-4459-A36F-F7E5DF78BDAB}
1111,1168,21,4650,1,White,Non-Hispanic,Female,9/2/2021,40214,{1B19341A-82EE-4898-B24C-CC3C4A68B051}
1112,819,12,9675,4,White,Non-Hispanic,Female,9/4/2021,40272,{E08C9039-FCF7-4BDD-8464-DB0B23C371FD}
1113,1169,21,5921,1,White,Non-Hispanic,Male,10/19/2021,40213,{F2B443C5-E4C9-429F-A3DC-1C6F96BC2E26}
1114,820,12,5720,1,African American,Non-Hispanic,Female,7/29/2021,40216,{528E63A4-21A2-41B2-8C90-65D42F62E935}
1115,917,13,715,1,African American,Non-Hispanic,Female,11/3/2021,40219,{2B851FF2-0C5F-4BA5-AE8B-DF7DFB95C433}
1116,1170,21,6590,1,African American,Non-Hispanic,Male,10/22/2021,40214,{C5085B31-57DC-4A55-BC13-3E0AA3A94C3C}
1117,821,12,2955,1,African American,Non-Hispanic,Male,10/22/2021,40216,{166ECE38-DB21-4534-B526-4206C13FA0D3}
1118,918,13,1515,3,White,Non-Hispanic,Female,10/19/2021,40219,{4B23E0A5-EC19-42C4-BA9C-889F11776153}
1119,1171,21,7897,2,African American,Non-Hispanic,Male,10/22/2021,40213,{DF9A6382-A4D1-4435-8DBB-049CFD387CF2}
1120,822,12,3280,1,African American,Non-Hispanic,Female,8/4/2021,40216,{2947766D-882F-480B-9BAC-CA1F6026DA2F}
1121,919,13,945,2,White,Non-Hispanic,Female,11/3/2021,40219,{493E584D-98DA-4CFB-8677-7B6437AE1B86}
1122,1172,21,6250,1,African American,Non-Hispanic,Male,8/11/2021,40214,{D13C1F49-26B9-4258-AF48-1EE0F984403D}
1123,823,12,12963.38,1,White,Non-Hispanic,Female,9/20/2021,40214,{3358B997-93A2-405D-A0F3-F0C29486AE55}
1124,920,13,1650,4,White,Non-Hispanic,Female,11/3/2021,40219,{38E0C647-C7DD-490E-AEAD-30D402DC58BB}
1125,921,13,825,4,White,Non-Hispanic,Female,12/22/2021,40219,{66B33592-EB84-4B0B-8B07-2EEA2CA72655}
1126,922,13,3822,1,African American,Non-Hispanic,Male,11/9/2021,40214,{3AE889F4-57B0-4295-9719-0B88A3906449}
1127,923,13,480,1,White,Non-Hispanic,Female,12/29/2021,40118,{0F92D86A-ABEA-42DE-8DE4-E69846BCAC93}
1128,924,13,6490,2,African American,Non-Hispanic,Female,8/25/2021,40214,{20AFDB9B-0986-4A98-92B3-2905A8B22871}
1129,925,13,622,4,White,Non-Hispanic,Female,12/29/2021,40118,{32122574-5E24-4F66-9009-5DA35F6BB68E}
1130,926,13,5716.37,1,White,Non-Hispanic,Female,10/19/2021,40214,{BCA46B56-82B2-46F6-9CF4-DB8DB6FA333B}
1131,927,13,2549,2,African American,Non-Hispanic,Female,9/5/2021,40219,{E822BFD9-1181-458B-881C-C147386EBFC2}
1132,928,13,2085,2,African American,Non-Hispanic,Male,7/8/2021,40219,{633F330D-32A8-4008-9182-645E215284DE}
1133,929,13,4865,2,African American,Non-Hispanic,Male,7/8/2021,40219,{E45D590F-ADF5-4C6C-AD4A-D19FC7F1B54B}
1134,930,13,2487,4,White,Non-Hispanic,Male,7/2/2021,40118,{E0495336-8140-4BB7-8291-9169BB23DEA9}
1135,931,13,6632,4,White,Non-Hispanic,Male,7/2/2021,40118,{0F847495-AA55-4B05-B063-AAFE9C6587BE}
1136,932,13,11615.83,5,African American,Non-Hispanic,Male,10/26/2021,40229,{196F79AA-FBE8-47A3-A877-63741B8ACCC8}
1137,933,13,8450,2,Mixed Race,Non-Hispanic,Female,10/14/2021,40219,{1A19B3FE-E029-4A25-B02B-2830F2BB14B9}
1138,934,13,7300,2,African American,Non-Hispanic,Female,9/5/2021,40219,{F5938E9C-EF3B-4330-B48D-6E0DB70ABE81}
1139,935,13,7740,1,White,Non-Hispanic,Female,9/1/2021,40118,{4A7FC905-DE3B-4801-A06C-57F94A7010FA}
1140,936,13,7827,4,White,Non-Hispanic,Female,9/1/2021,40118,{BCED25E4-5A12-4B15-A47F-2BB190AE9B27}
1141,937,13,464,3,White,Non-Hispanic,Male,12/29/2021,40118,{E9E7DB55-4823-419F-8564-46BFF7799E29}
1142,938,13,2654,2,White,Non-Hispanic,Female,12/29/2021,40118,{6261C35A-44FC-41BE-B3A8-F2C9CF94CA4F}
1143,939,13,2385,1,White,Non-Hispanic,Female,12/1/2021,40219,{D123F983-A0EB-455E-8C29-71F5150F6455}
1144,940,13,1042,4,White,Non-Hispanic,Female,12/29/2021,40118,{042E46B8-D1DE-4ABD-A7D9-0FF4272D079A}
1145,941,13,361,1,White,Non-Hispanic,Female,12/29/2021,40118,{19D6F7C6-7953-47EA-92FF-9BA1C49B11A2}
1146,942,13,6475,3,Mixed Race,Non-Hispanic,Male,9/9/2021,40118,{D8BC2BC5-D1CA-49E7-B9E9-5D9C7CA0CCF9}
1147,943,13,11748,2,African American,Non-Hispanic,Male,9/9/2021,40219,{8FE2B305-7559-40AF-8CBD-D3E31255EDCC}
1148,944,13,4883,3,African American,Non-Hispanic,Female,8/27/2021,40214,{543A2C51-195B-4F82-BBF2-FD26B83DFAE3}
1149,945,13,2460,1,White,Non-Hispanic,Male,7/15/2021,40219,{688C55EE-88BB-48A1-9197-F312781C60A7}
1150,946,13,8190,1,White,Non-Hispanic,Female,11/1/2021,40118,{4AA6B78D-49FC-4420-B2D1-252F840B27ED}
1151,947,13,779,4,White,Non-Hispanic,Female,12/29/2021,40118,{C0E449BF-8EB0-4EDD-9B71-4DBAD15C1F89}
1152,1173,21,7185,2,African American,Non-Hispanic,Female,8/11/2021,40213,{87149FFE-9743-4F21-927F-31FD822574F5}
1153,824,12,861,2,Mixed Race,Non-Hispanic,Female,7/21/2021,40258,{5F4571BD-5FF2-4771-9F94-4824391DE6C7}
1154,1174,21,5098,1,African American,Non-Hispanic,Female,7/30/2021,40213,{2984C471-4F55-4112-895D-E8B4879C2CA4}
1155,825,12,7195,2,African American,Non-Hispanic,Female,9/3/2021,40216,{AA99504E-5DCE-43C6-AC82-CD42B1F34799}
1156,1175,21,4375,1,White,Non-Hispanic,Female,8/20/2021,40209,{F0A69086-3B33-40A9-AA3F-30613D759198}
1157,826,12,8391,3,African American,Non-Hispanic,Female,9/30/2021,40216,{D9A5B0C5-9CF5-4C6E-9491-6CD12D8A1529}
1158,1176,21,5600,1,White,Non-Hispanic,Female,11/15/2021,40214,{307179CF-CB46-44F2-901F-CEA231D05194}
1159,827,12,6272,1,African American,Non-Hispanic,Male,11/15/2021,40214,{66D7408E-31AB-4456-8FA2-4F0ED16B923B}
1160,1177,21,9208,2,African American,Non-Hispanic,Female,9/7/2021,40214,{4C89C7F1-2940-4A85-92FD-C1F46045B49D}
1161,828,12,3096,3,White,Non-Hispanic,Female,9/7/2021,40258,{AD980427-497F-4610-A92F-88A4BA9EEAE3}
1162,1178,21,5064,2,White,Non-Hispanic,Female,11/15/2021,40213,{06B69374-4077-453D-A93A-F47CAE3B7481}
1163,829,12,6668,5,African American,Non-Hispanic,Female,8/31/2021,40214,{E7673282-F7AB-4D38-A74C-2CADABB22D3A}
1164,1179,21,8755.19,4,African American,Non-Hispanic,Female,11/9/2021,40213,{B2A3CDD1-60B3-4388-837F-CD52962380C7}
1165,830,12,8200,5,African American,Non-Hispanic,Male,9/20/2021,40214,{C9A969EC-0CE0-4F62-83CA-00AC8D67EC7B}
1166,1180,21,6699,1,White,Hispanic,Male,10/26/2021,40213,{245F9838-C1D7-4813-86AF-3F67CE82CC01}
1167,1181,21,2622,4,Others,Hispanic,Male,7/22/2021,40213,{8BFFA61D-374B-455B-B7BB-D173CDA94B15}
1168,831,12,7215.89,1,African American,Non-Hispanic,Male,11/18/2021,40216,{1B51C540-21B5-403A-B922-59B08F96827E}
1169,1182,21,7036,1,Mixed Race,Hispanic,Female,10/25/2021,40213,{66D9D1F2-FA5A-4AE1-94CC-BEA867117B9B}
1170,832,12,6340,1,White,Non-Hispanic,Female,8/20/2021,40216,{94B27A43-1531-4967-AC5D-673AABAA3FB3}
1171,1183,21,11284,3,African American,Non-Hispanic,Male,8/2/2021,40213,{C147946F-5291-49DB-9FA5-C9E6B9BB28CA}
1172,833,12,2936,2,African American,Non-Hispanic,Female,12/10/2021,40214,{4CF32FBE-D76A-4FD4-B12E-2CC6607157D7}
1173,1184,21,4494,1,African American,Non-Hispanic,Male,10/15/2021,40213,{564DA7DB-ACF4-479C-9491-1772CCB8AB30}
1174,834,12,5805,3,African American,Non-Hispanic,Female,8/13/2021,40216,{552775F6-E432-4E27-89B1-DE2E1855ACFB}
1175,1185,21,7650,2,Mixed Race,Hispanic,Female,10/22/2021,40214,{63D0C139-D2AC-4994-90C4-13140259342C}
1176,835,12,6480,1,African American,Non-Hispanic,Female,7/29/2021,40216,{4F6CDA4A-1658-470B-869D-1A5C2D8DB367}
1177,1186,21,8262.12,1,Others,Non-Hispanic,UNKNOWN,10/25/2021,40214,{A7FEB953-2282-479E-A829-F6B314A017E2}
1178,836,12,4083,7,White,Non-Hispanic,Male,7/12/2021,40214,{41461E43-A74C-433D-AD46-F725F5F06F8D}
1179,1187,21,11700,1,Others,Non-Hispanic,UNKNOWN,10/22/2021,40214,{72A2B4B4-1CC8-41CB-84F1-DA474A91FD28}
1180,837,12,9350,2,White,Non-Hispanic,Female,8/4/2021,40214,{48FBD579-8BD6-4E50-82D4-EB410337AF65}
1181,1188,21,8063,5,African American,Non-Hispanic,Female,8/4/2021,40215,{772BC814-8696-4277-BFB6-1F18926E97AB}
1182,838,12,7548,3,African American,Non-Hispanic,Female,10/6/2021,40258,{58DEA919-7EEA-4F18-8A30-22DA0E6F0DD6}
1183,1189,21,5850,3,African American,Non-Hispanic,Male,9/27/2021,40213,{7A4EDF67-0112-4406-8A19-1C663A453C0A}
1184,839,12,15275,5,White,Non-Hispanic,Female,10/25/2021,40272,{FFAA4CED-0C06-4F25-98BB-E05AE4AF75CC}
1185,1190,21,9109,1,African American,Non-Hispanic,Male,8/29/2021,40213,{79A29B76-FCC8-4DE6-9D64-61CBA1C7DBE9}
1186,840,12,10013,3,African American,Non-Hispanic,Female,8/28/2021,40216,{4C3D776C-5BDD-4A08-9330-CEED5B9B6E0F}
1187,1191,21,7612,3,White,Non-Hispanic,Female,11/4/2021,40209,{D45C97F1-AD98-40FF-9416-62E5D6E4F1C6}
1188,841,12,8496,3,African American,Non-Hispanic,Male,9/5/2021,40216,{AFCC0492-365B-4153-AED3-3E51E0BB6A46}
1189,1192,21,5160,3,African American,Non-Hispanic,Female,10/19/2021,40214,{C1EFA545-F3DB-45C9-A340-DC7C1CF7FE6A}
1190,842,12,7750,1,White,Non-Hispanic,Male,8/13/2021,40216,{D72EEB46-8469-4ED5-9424-F2339171AFCE}
1191,1193,21,7605,2,African American,Non-Hispanic,Female,10/4/2021,40214,{891C01A3-A663-4975-8BEF-CF428D9FBFE6}
1192,843,12,8210,4,African American,Non-Hispanic,Female,8/6/2021,40216,{CC993F5F-9A8A-40DA-8CC7-E6703ED9AF1D}
1193,1194,21,7800,2,Mixed Race,Non-Hispanic,Male,8/19/2021,40214,{9EFA427C-A236-44B2-96B9-6E5BFC37C427}
1194,844,12,7284.04,1,White,Non-Hispanic,Female,11/1/2021,40214,{28B149FE-4E07-470B-970D-5FEC58FB2BED}
1195,845,12,7436,4,African American,Non-Hispanic,Female,11/9/2021,40216,{7EF2B971-4993-4FC4-9B12-762C53DCBC0B}
1196,1195,21,2609,4,African American,Non-Hispanic,Male,7/12/2021,40213,{1B453E3F-81A3-45AF-92DE-D6FC75601F2D}
1197,846,12,3150,4,African American,Non-Hispanic,Female,7/14/2021,40216,{68CDCE62-D926-4E9F-BD9E-0460CFB41A34}
1198,1196,21,2757,4,African American,Non-Hispanic,Female,7/6/2021,40213,{A5E07FAC-FA68-46D0-909F-D55FB9BA6BDD}
1199,847,12,7070,4,African American,Non-Hispanic,Male,8/26/2021,40214,{07B3BA03-9EE9-41C5-8FEA-19C48B7EFF40}
1200,1197,21,6433,4,African American,Non-Hispanic,Female,7/6/2021,40213,{36B323B6-CC89-4D4C-9CAF-1FAF3F55A256}
1201,1249,24,9216.37,5,African American,Non-Hispanic,Female,10/19/2021,40291,{E9317027-A06A-450A-9D28-3695670D874D}
1202,1351,26,14587,5,African American,Non-Hispanic,Male,9/5/2021,40207,{0BFAFAFB-D81B-47F2-93E3-663D5134A916}
1203,1250,24,12565,2,White,Hispanic,Female,11/1/2021,40291,{9382A897-63E4-4F6C-8987-148BE1C43937}
1204,1251,24,2370,2,Others,Hispanic,Female,11/12/2021,40219,{D9EBB9E9-8566-405B-B2F3-5C8836609E2E}
1205,1352,26,14427.39,1,African American,Non-Hispanic,Male,11/15/2021,40291,{8E39FDAF-4D0C-4962-8BC6-A3CE29934190}
1206,1252,24,3778,4,White,Non-Hispanic,Female,7/14/2021,40291,{03F13E46-00A3-4A52-911D-6BBE0420C3BF}
1207,1198,21,6600,2,African American,Non-Hispanic,Male,8/13/2021,40214,{0468E2D1-1271-4B03-BBFC-523B1A25B199}
1208,1353,26,1782,3,African American,Non-Hispanic,Female,10/22/2021,40218,{630F01A5-083E-4CB3-ABBA-E942CF0109D7}
1209,1253,24,4720,3,African American,Non-Hispanic,Female,9/1/2021,40219,{2BE1E767-A827-44BF-B956-C943290A6D93}
1210,1300,25,4865,5,White,Non-Hispanic,Male,8/3/2021,40214,{7878B2E0-1A36-4D5E-A20D-8FB9510C0D7C}
1211,1199,21,8226,3,African American,Non-Hispanic,Female,8/29/2021,40213,{9F7BE290-C545-4991-AE53-DA31DE477136}
1212,1354,26,7195,1,African American,Non-Hispanic,Male,10/27/2021,40218,{DEF0EDAF-9923-403B-BFE5-DAD33D3F65C8}
1213,1254,24,13560.72,4,African American,Non-Hispanic,Male,10/13/2021,40291,{C0B5FC7D-B6F8-4E76-BA82-6E37F54BFB73}
1214,1301,25,7800,4,White,Non-Hispanic,Male,10/5/2021,40214,{D8080548-E917-459A-BF0A-B05C07034710}
1215,1200,21,5950,4,African American,Non-Hispanic,Female,8/16/2021,40213,{C9FF200A-B697-4E7C-A68D-0EAA0FA6C70C}
1216,1355,26,2667,1,African American,Non-Hispanic,Female,7/8/2021,40220,{4932BF58-91A3-4C4C-A596-AB54976504A0}
1217,1255,24,9888,1,African American,Non-Hispanic,Female,8/31/2021,40219,{B1EE09D3-D5C6-4794-87CB-55AF576CC2F2}
1218,1302,25,9085,5,African American,Non-Hispanic,Male,8/26/2021,40214,{3A0D8127-29A7-45F2-B286-D7DB963CC312}
1219,1201,21,8173.51,2,African American,Non-Hispanic,Male,10/26/2021,40213,{0A463C3F-1FE5-4C53-B18E-5A824D1FA0BD}
1220,1356,26,4761.6,3,Others,Non-Hispanic,Female,3/2/2022,40291,{F63527A4-8E99-4D50-9230-EDF03A8D9E72}
1221,1256,24,3810,2,White,Non-Hispanic,Female,9/14/2021,40219,{D1AA949D-4155-4D93-AE44-A99DB0E22C8F}
1222,1303,25,6256.68,1,White,Non-Hispanic,Female,9/10/2021,40214,{85EF66D1-2179-4BB8-B9E4-42263DCFBFC7}
1223,1453,1,5159,2,African American,Non-Hispanic,Female,9/22/2021,40216,{4E408428-0E0E-4197-B2DB-450723F4C84E}
1224,1202,21,6880,2,African American,Non-Hispanic,Male,8/26/2021,40213,{7B2CED8F-1A07-405A-860A-450572AD44B9}
1225,1357,26,1295.06,1,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,{BCFF8432-59B2-49F3-9628-D738766CBF1E}
1226,1402,25,5652,6,African American,Non-Hispanic,Female,9/27/2021,40272,{F8D15080-9134-4F83-A05B-13A38BBAA138}
1227,1257,25,2180,6,African American,Non-Hispanic,Male,9/22/2022,40214,{4C125749-1A9D-4259-BCCC-600CF0C258B8}
1228,1258,25,2340,2,African American,Non-Hispanic,Female,7/7/2021,40214,{A04B30B2-B703-4ED6-8287-5EF28B2E413B}
1229,1259,25,3910,2,African American,Non-Hispanic,Female,7/7/2021,40214,{0DB001A1-58F6-4DA9-B234-8FEA465BA9C2}
1230,1260,25,928,3,White,Non-Hispanic,Female,12/29/2021,40272,{E918995D-7A10-4FA1-BF3B-9153E4769C9C}
1231,1261,25,925,2,White,Non-Hispanic,Female,9/22/2021,40214,{CC977661-F4C3-4A58-8432-CD56B26BC2FD}
1232,1262,25,11175,3,White,Non-Hispanic,Female,10/27/2021,40214,{DCCF40BE-C0B2-4039-B015-858BB36DD828}
1233,1263,25,627,4,African American,Non-Hispanic,Female,12/10/2021,40214,{711D9EFC-6085-43DD-9C48-C625AA220ADF}
1234,1264,25,4194,1,White,Non-Hispanic,Female,10/15/2021,40272,{74D25FFB-997E-4BB9-9EBC-DD5AB69B1295}
1235,1265,25,6950,2,African American,Non-Hispanic,Female,11/8/2021,40214,{0AB1917E-8F4A-4B93-B857-09FB1DEA07D0}
1236,1266,25,9735,1,White,Non-Hispanic,Female,9/4/2021,40272,{F8C36B6F-7199-4B5E-ACF1-626481413D4B}
1237,1267,25,4950,1,Others,Hispanic,Female,11/4/2021,40214,{7E1B8209-032D-4070-8DD5-A091B66DB887}
1238,1268,25,2360,4,African American,Non-Hispanic,Male,9/22/2021,40214,{FE7B3A3A-C62E-4C0D-97DB-B135C03EDE28}
1239,1269,25,13500,3,African American,Non-Hispanic,Female,8/29/2021,40214,{FBEABDA2-9245-4C38-991D-43B7C00A254B}
1240,1270,25,2850,5,African American,Non-Hispanic,Female,7/15/2021,40214,{05F37E80-327D-4B2E-8D5E-F932FC8D3022}
1241,1271,25,2322,2,White,Non-Hispanic,Male,7/9/2021,40214,{FF50AB25-3778-459F-8AA1-B99453A528C3}
1242,1272,25,7560,4,African American,Non-Hispanic,Female,11/3/2021,40214,{52EB327C-9C9A-47EB-9D7F-EEC300D7E1D9}
1243,1273,25,10700,3,African American,Non-Hispanic,Female,10/25/2021,40214,{617F987B-D1B1-4341-B04C-AB98DEDFCAB2}
1244,1274,25,5236.21,1,African American,Non-Hispanic,Male,10/28/2021,40272,{EF9E76DB-200E-4F0D-AB5B-13927F07AB29}
1245,1275,25,4950,3,Mixed Race,Non-Hispanic,Male,11/8/2021,40272,{AE9ACEA9-F4F4-4125-A723-57A0D61E821C}
1246,1276,25,8027,2,African American,Non-Hispanic,Male,10/26/2021,40214,{94C25DCD-3AA8-4FD2-AC3B-B2335AB9683E}
1247,1277,25,6950,1,White,Non-Hispanic,Female,10/23/2021,40214,{89222DE3-84D9-4AA8-8461-482FF66C6490}
1248,1278,25,6480,1,African American,Non-Hispanic,Female,10/22/2021,40214,{4C580CA2-F9A3-40B5-B84A-1FC6E83FAD5B}
1249,1279,25,3075,1,White,Hispanic,Female,10/19/2021,40214,{4B683D59-DDDC-45C8-948B-AA34B6A1DEE4}
1250,1280,25,9550,3,African American,Non-Hispanic,Female,9/16/2021,40214,{7F0B6E35-FDD3-483A-9907-EE3AE8BACF1B}
1251,1281,25,1557.74,1,White,Non-Hispanic,Female,9/22/2021,40214,{6910CF0F-1964-4143-8D25-7C12670A4926}
1252,1282,25,4727.26,2,White,Non-Hispanic,Male,2/2/2022,40214,{EBE3B66E-E13D-4F67-8AEA-3717E6A5ED90}
