coname,distname,co_dist_code,site,schname,enrollment,phone_one,principal,principal_email,address,city,state,zip,board_president,certifiedstaff
GARFIELD    ,COVINGTON-DOUGLAS             ,24-I094,705,COVINGTON-DOUGLAS HS          ,79.0,(580) 864-7482,Brian Smith,bsmith@c-d.k12.ok.us,400 E Maine,Covington,OK,73730.0,12-Sep,19
GARVIN      ,WHITEBEAD                     ,25-C016,105,WHITEBEAD PUBLIC SCHOOL       ,402.0,(405) 238-3021,Shea Thompson,sthompson@wbead.k12.ok.us,16476 North County Road 3200,Pauls Valley,OK,73075.0,PK-08,31
GARVIN      ,STRATFORD                     ,25-I002,105,STRATFORD ES                  ,324.0,(580) 759-2382,Anglea Martin,amartin@stratford.k12.ok.us,Post Office Box 589,Stratford,OK,74872.0,PK-05,22
GARVIN      ,STRATFORD                     ,25-I002,505,STRATFORD MS                  ,154.0,(580) 759-3615,Tracy Felan,tfelan@stratford.k12.ok.us,Post Office Box 589,Stratford,OK,74872.0,8-Jun,23
GARVIN      ,STRATFORD                     ,25-I002,715,STRATFORD HS                  ,240.0,(580) 759-2381,Paul Savage,psavage@stratford.k12.ok.us,Post Office Box 589,Stratford,OK,74872.0,12-Sep,23
GARVIN      ,PAOLI                         ,25-I005,105,PAOLI ES                      ,160.0,(405) 484-7231,David Morris,dmorris@paoli.k12.ok.us,Post Office Box 278,Paoli,OK,73074.0,PK-08,21
GARVIN      ,PAOLI                         ,25-I005,705,PAOLI HS                      ,72.0,(405) 484-7336,David Morris,dmorris@paoli.k12.ok.us,Post Office Box 278,Paoli,OK,73074.0,12-Sep,13
GARVIN      ,MAYSVILLE                     ,25-I007,105,MAYSVILLE ES                  ,251.0,(888) 806-5440,John Edwards,jkedwards@maysville.k12.ok.us,600 First Street,Maysville,OK,73057.0,PK-08,16
GARVIN      ,MAYSVILLE                     ,25-I007,715,MAYSVILLE HS                  ,100.0,(888) 806-5330,Shelly Hildebrand-Beach,shildebrand@maysville.k12.ok.us,600 First Street,Maysville,OK,73057.0,12-Sep,15
GARVIN      ,LINDSAY                       ,25-I009,105,LINDSAY ES                    ,665.0,(405) 756-3134,Nicole Bauman,nbauman@lindsay.k12.ok.us,402 Sw 8Th,Lindsay,OK,73052.0,PK-05,50
GARVIN      ,LINDSAY                       ,25-I009,505,LINDSAY MS                    ,262.0,(405) 756-3133,Tommy Ferguson,tferguson@lindsay.k12.ok.us,805 West Creek,Lindsay,OK,73052.0,8-Jun,31
GARVIN      ,LINDSAY                       ,25-I009,705,LINDSAY HS                    ,333.0,(405) 756-3132,Chuck Karpe,ckarpe@lindsay.k12.ok.us,302 Sw 8Th,Lindsay,OK,73052.0,12-Sep,38
GARVIN      ,PAULS VALLEY                  ,25-I018,105,JEFFERSON EARLY LRNING CTR    ,179.0,(405) 238-6413,Mialisa Wigley,mwigley@paulsvalley.k12.ok.us,Post Office Box 780,Pauls Valley,OK,73075.0,PK-KG,14
GARVIN      ,PAULS VALLEY                  ,25-I018,110,JACKSON ES                    ,292.0,(405) 238-2312,Mitzi Winters,mwinters@paulsvalley.k12.ok.us,Post Office Box 780,Pauls Valley,OK,73075.0,3-Jan,23
GARVIN      ,PAULS VALLEY                  ,25-I018,115,LEE ES                        ,226.0,(405) 238-7336,Kristin Holt,kholt@paulsvalley.k12.ok.us,Post Office Box 780,Pauls Valley,OK,73075.0,6-Apr,25
GARVIN      ,PAULS VALLEY                  ,25-I018,610,PAULS VALLEY JHS              ,301.0,(405) 238-1239,Martha Graham,mgraham@paulsvalley.k12.ok.us,Post Office Box 780,Pauls Valley,OK,73075.0,9-Jul,38
GARVIN      ,PAULS VALLEY                  ,25-I018,705,PAULS VALLEY HS               ,353.0,(405) 238-6497,Chris Caldwell,ccaldwell@paulsvalley.k12.ok.us,Post Office Box 780,Pauls Valley,OK,73075.0,12-Oct,41
GARVIN      ,WYNNEWOOD                     ,25-I038,105,CENTRAL ES                    ,350.0,(405) 665-4371,Tammy Grove,tgrove@wynnewood.k12.ok.us,301 E. Chickasaw,Wynnewood,OK,73098.0,PK-04,25
GARVIN      ,WYNNEWOOD                     ,25-I038,500,WYNNEWOOD MS                  ,200.0,(405) 665-4105,Kevin Lynch,klynch@wynnewood.k12.ok.us,702 E. Chickasaw,Wynnewood,OK,73098.0,8-May,25
GARVIN      ,WYNNEWOOD                     ,25-I038,705,WYNNEWOOD HS                  ,161.0,(405) 665-2045,Steve Musgrove,smusgrove@wynnewood.k12.ok.us,702 East Robert S. Kerr Boulevard,Wynnewood,OK,73098.0,12-Sep,25
GARVIN      ,ELMORE CITY-PERNELL           ,25-I072,105,ELMORE CITY-PERNELL ES        ,314.0,(580) 788-2869,Sheila Riddle,sriddle@ecphs.k12.ok.us,100 North Muse Avenue,Elmore City,OK,73433.0,PK-06,18
GARVIN      ,ELMORE CITY-PERNELL           ,25-I072,605,ELMORE CITY JHS               ,61.0,(580) 788-2566,Jackie Sadler,jsadler@ecphs.k12.ok.us,100 North Muse Avenue,Elmore City,OK,73433.0,8-Jul,20
GARVIN      ,ELMORE CITY-PERNELL           ,25-I072,715,SENIOR HS                     ,145.0,(580) 788-2565,Jackie Sadler,jsadler@ecphs.k12.ok.us,100 North Muse Avenue,Elmore City,OK,73433.0,12-Sep,21
GRADY       ,FRIEND                        ,26-C037,105,FRIEND PUBLIC SCHOOL          ,259.0,(405) 224-3822,Alton Rawlins,amrawlins@friend.k12.ok.us,1307 County Road 1350,Chickasha,OK,73018.0,PK-08,17
GRADY       ,MIDDLEBERG                    ,26-C096,105,MIDDLEBERG PUBLIC SCHOOL      ,202.0,(405) 485-3612,Joel Read,jread@middleberg.k12.ok.us,2130 County Road 1317,Blanchard,OK,73010.0,PK-08,13
GRADY       ,PIONEER                       ,26-C131,105,PIONEER PUBLIC SCHOOL         ,386.0,(405) 224-2700,Tyler Locke,tlocke@pioneerk8.k12.ok.us,3686 State Highway 92,Chickasha,OK,73018.0,PK-08,26
GRADY       ,CHICKASHA                     ,26-I001,105,GRAND AVENUE ES               ,536.0,(405) 222-6524,Cindy Stone,cstone@chickasha.k12.ok.us,900 West Choctaw Avenue,Chickasha,OK,73018.0,4-Feb,43
GRADY       ,CHICKASHA                     ,26-I001,115,LINCOLN ES                    ,323.0,(405) 222-6522,Rashaun Ashant-Alexander,ralexander@chickasha.k12.ok.us,900 West Choctaw Avenue,Chickasha,OK,73018.0,6-May,32
GRADY       ,CHICKASHA                     ,26-I001,120,BILL WALLACE EC CTR           ,555.0,(405) 222-6544,Tressia Meeks,tmeeks@chickasha.k12.ok.us,900 West Choctaw Avenue,Chickasha,OK,73018.0,PK-01,43
GRADY       ,CHICKASHA                     ,26-I001,510,CHICKASHA MS                  ,332.0,(405) 222-6530,Dan Turner,dturner@chickasha.k12.ok.us,900 West Choctaw Avenue,Chickasha,OK,73018.0,8-Jul,44
GRADY       ,CHICKASHA                     ,26-I001,705,CHICKASHA HS                  ,717.0,(405) 222-6550,Michelle Pontikos,mpontikos@chickasha.k12.ok.us,900 West Choctaw Avenue,Chickasha,OK,73018.0,12-Sep,65
GRADY       ,MINCO                         ,26-I002,105,MINCO ES                      ,259.0,(405) 352-4204,Troy Wittrock,twittrock@minco.k12.ok.us,Post Office Box 428,Minco,OK,73059.0,PK-05,22
GRADY       ,MINCO                         ,26-I002,505,MINCO MS                      ,136.0,(405) 352-4377,Troy Wittrock,twittrock@minco.k12.ok.us,Post Office Box 428,Minco,OK,73059.0,8-Jun,17
GRADY       ,MINCO                         ,26-I002,715,MINCO HS                      ,159.0,(405) 352-4377,Clint Shirley,cshirley@minco.k12.ok.us,Post Office Box 428,Minco,OK,73059.0,12-Sep,19
GRADY       ,NINNEKAH                      ,26-I051,105,NINNEKAH ES                   ,285.0,(405) 222-0420,Vickie Loughridge,vloughridge@ninnekah.k12.ok.us,Post Office Box 275,Ninnekah,OK,73067.0,PK-05,19
GRADY       ,NINNEKAH                      ,26-I051,510,NINNEKAH MS                   ,123.0,(405) 224-4299,Glen Shoemake,gshoemake@ninnekah.k12.ok.us,Post Office Box 275,Ninnekah,OK,73067.0,8-Jun,14
GRADY       ,NINNEKAH                      ,26-I051,705,SENIOR HS                     ,137.0,(405) 224-4299,David Pitts,dpitts@ninnekah.k12.ok.us,Post Office Box 275,Ninnekah,OK,73067.0,12-Sep,18
GRADY       ,ALEX                          ,26-I056,105,ALEX ES                       ,227.0,(405) 785-2217,Isaac Byrne,ibyrne@alex.k12.ok.us,Post Office Box 188,Alex,OK,73002.0,PK-08,24
GRADY       ,ALEX                          ,26-I056,715,ALEX HS                       ,92.0,(405) 785-2264,Doug Tolson,dtolson@alex.k12.ok.us,Post Office Box 188,Alex,OK,73002.0,12-Sep,15
GRADY       ,RUSH SPRINGS                  ,26-I068,105,RUSH SPRINGS ES               ,291.0,(580) 476-3172,Mickey Seifried,mseifried@rushsprings.k12.ok.us,Post Office Box 308,Rush Springs,OK,73082.0,PK-05,22
GRADY       ,RUSH SPRINGS                  ,26-I068,505,RUSH SPRINGS MS               ,118.0,(580) 476-3447,Shawn Haskins,shaskins@rushsprings.k12.ok.us,Post Office Box 308,Rush Springs,OK,73082.0,8-Jun,17
GRADY       ,RUSH SPRINGS                  ,26-I068,705,RUSH SPRINGS HS               ,164.0,(580) 476-3596,Shawn Haskins,shaskins@rushsprings.k12.ok.us,Post Office Box 308,Rush Springs,OK,73082.0,12-Sep,23
GRADY       ,BRIDGE CREEK                  ,26-I095,105,BRIDGE CREEK ES               ,770.0,(405) 387-3681,Tina Floyd,tfloyd@bridgecreek.k12.ok.us,2209 East Sooner Road,Blanchard,K,73010.0,PK-05,52
GRADY       ,BRIDGE CREEK                  ,26-I095,505,BRIDGE CREEK MS               ,299.0,(405) 387-9681,Kenneth Ward,kward@bridgecreek.k12.ok.us,2209 East Sooner Road,Blanchard,OK,73010.0,8-Jun,34
GRADY       ,BRIDGE CREEK                  ,26-I095,705,BRIDGE CREEK HS               ,425.0,(405) 387-3981,Joe Billington,jbillington@bridgecreek.k12.ok.us,2209 East Sooner Road,Blanchard,OK,73010.0,12-Sep,41
GRADY       ,TUTTLE                        ,26-I097,105,TUTTLE ES                     ,607.0,(405) 381-2486,Monique Blagowski,mblagowski@tuttleschools.info,Post Office Box 780,Tuttle,OK,73089.0,PK-03,45
GRADY       ,TUTTLE                        ,26-I097,110,TUTTLE INTERMEDIATE ES        ,262.0,(405) 381-2368,Cheryl Williams,cwilliams@tuttleschools.info,Post Office Box 780,Tuttle,OK,73089.0,5-Apr,20
GRADY       ,TUTTLE                        ,26-I097,505,TUTTLE MS                     ,451.0,(405) 381-2062,Scott Moore,smoore@tuttleschools.info,Post Office Box 780,Tuttle,OK,73089.0,8-Jun,43
GRADY       ,TUTTLE                        ,26-I097,705,TUTTLE HS                     ,538.0,(405) 381-2396,Pat Ragsdale,pragsdale@tuttleschools.info,Post Office Box 780,Tuttle,OK,73089.0,12-Sep,49
GRADY       ,VERDEN                        ,26-I099,105,VERDEN ES                     ,192.0,(405) 453-6021,Roxi Tallent,rtallent@verdenschools.org,Post Office Box 99,Verden,OK,73092.0,PK-08,20
GRADY       ,VERDEN                        ,26-I099,705,VERDEN HS                     ,85.0,(405) 453-7805,David Davidson,ddavidson@verdenschools.org,Post Office Box 99,Verden,OK,73092.0,12-Sep,12
GRADY       ,AMBER-POCASSET                ,26-I128,105,AMBER-POCASSET ES             ,258.0,(405) 459-6544,Angie Morrison,Amorrison@ampo.k12.ok.us,Post Office Box 38,Amber,OK,73004.0,PK-06,20
GRADY       ,AMBER-POCASSET                ,26-I128,615,AMBER-POCASSET JHS            ,111.0,(405) 224-4017,Jerime Parker,jparker@ampo.k12.ok.us,Post Office Box 38,Amber,OK,73004.0,9-Jul,21
GRADY       ,AMBER-POCASSET                ,26-I128,715,AMBER-POCASSET HS             ,108.0,(405) 224-4017,Jerime Parker,jparker@ampo.k12.ok.us,Post Office Box 38,Amber,OK,73004.0,12-Oct,19
GRANT       ,MEDFORD                       ,27-I054,105,MEDFORD ES                    ,197.0,(580) 395-2392,Carolyn Labrue,clabrue@medford.k12.ok.us,301 North Main Street,Medford,OK,73759.0,PK-08,26
GRANT       ,MEDFORD                       ,27-I054,705,MEDFORD HS                    ,81.0,(580) 395-2392,Micheal Thompson,mthompson@medford.k12.ok.us,301 North Main Street,Medford,OK,73759.0,12-Sep,16
GRANT       ,POND CREEK-HUNTER             ,27-I090,105,POND CREEK-HUNTER ES          ,169.0,(580) 532-4240,James Pearce,jpearce@pondcreek-hunter.k12.ok.us,200 East Broadway,Pond Creek,OK,73766.0,PK-04,19
GRANT       ,POND CREEK-HUNTER             ,27-I090,505,POND CREEK-HUNTER MS          ,105.0,(580) 532-4262,Jamie Ronck,jronck@pondcreek-hunter.k12.ok.us,200 East Broadway,Pond Creek,OK,73766.0,8-May,19
GRANT       ,POND CREEK-HUNTER             ,27-I090,705,POND CREEK-HUNTER HS          ,88.0,(580) 532-4241,Kelly Childress,kchildress@pondcreek-hunter.k12.ok.us,200 East Broadway,Pond Creek,OK,73766.0,12-Sep,23
GRANT       ,DEER CREEK-LAMONT             ,27-I095,105,DEER CREEK-LAMONT ES          ,116.0,(580) 267-3241,Barbara Regier,bregier@dclak12.org,1643 Main Street,Deer Creek,OK,74636.0,PK-08,21
GRANT       ,DEER CREEK-LAMONT             ,27-I095,705,DEER CREEK-LAMONT HS          ,65.0,(580) 388-4333,Kevin Engle,kengle@dclak12.org,Post Office Box 10,Lamont,OK,74643.0,12-Sep,16
GREER       ,MANGUM                        ,28-I001,105,EDISON ES                     ,329.0,(580) 782-2703,Jerry Garrett,jerry.garrett@mangum.k12.ok.us,201 West Madison Street,Mangum,OK,73554.0,PK-04,24
GREER       ,MANGUM                        ,28-I001,510,MANGUM MS                     ,233.0,(580) 782-5912,Barbara Gahagan,barbara.gahagan@mangum.k12.ok.us,401 North Oklahoma Avenue,Mangum,OK,73554.0,8-May,29
GREER       ,MANGUM                        ,28-I001,705,MANGUM HS                     ,190.0,(580) 782-3343,Travis Reese,treese@mangum.k12.ok.us,301 North Oklahoma Avenue,Mangum,OK,73554.0,12-Sep,27
GREER       ,GRANITE                       ,28-I003,105,GRANITE ES                    ,202.0,(580) 535-2104,Listena Prickett,lprickett@granite.k12.ok.us,Post Office Box 98,Granite,OK,73547.0,PK-08,24
GREER       ,GRANITE                       ,28-I003,715,GRANITE HS                    ,77.0,(580) 535-2104,Listena Prickett,lprickett@granite.k12.ok.us,Post Office Box 98,Granite,OK,73547.0,12-Sep,17
HARMON      ,HOLLIS                        ,29-I066,105,HOLLIS ES                     ,277.0,(580) 688-3616,Amy Estes,aestes@hollis.k12.ok.us,Post Office Box 193,Hollis,OK,73550.0,PK-05,25
HARMON      ,HOLLIS                        ,29-I066,510,HOLLIS MS                     ,99.0,(580) 688-2707,Jared Robinson,jarobinson@hollis.k12.ok.us,Post Office Box 193,Hollis,OK,73550.0,8-Jun,22
HARMON      ,HOLLIS                        ,29-I066,705,HOLLIS HS                     ,155.0,(580) 688-2707,Jared Robinson,jarobinson@hollis.k12.ok.us,Post Office Box 193,Hollis,OK,73550.0,12-Sep,22
HARPER      ,LAVERNE                       ,30-I001,105,LAVERNE ES                    ,365.0,(580) 921-5025,Tim Allen,allen_t@laverne.k12.ok.us,Post Office Box 40,Laverne,OK,73848.0,PK-08,36
HARPER      ,LAVERNE                       ,30-I001,705,LAVERNE HS                    ,131.0,(580) 921-3361,Kyndra Allen,allen_k@laverne.k12.ok.us,Post Office Box 40,Laverne,OK,73848.0,12-Sep,21
HARPER      ,BUFFALO                       ,30-I004,105,BUFFALO ES                    ,213.0,(580) 735-2448,Kenneth Horn,khorn@buffalo.k12.ok.us,Post Office Box 130,Buffalo,OK,73834.0,PK-08,26
HARPER      ,BUFFALO                       ,30-I004,715,BUFFALO HS                    ,57.0,(580) 735-2448,Kenneth Horn,khorn@buffalo.k12.ok.us,Post Office Box 130,Buffalo,OK,73834.0,12-Sep,14
HASKELL     ,WHITEFIELD                    ,31-C010,105,WHITEFIELD PUBLIC SCHOOL      ,135.0,(918) 967-8572,Scott Shepherd,SSHEPHERD@WHITEFIELD.K12.OK.US,Post Office Box 178,Whitefield,OK,74472.0,PK-08,10
HASKELL     ,KINTA                         ,31-I013,105,KINTA ES                      ,128.0,(918) 768-3338,Patricia Deville,pdeville@kinta.k12.ok.us,Post Office Box 219,Kinta,OK,74552.0,PK-08,18
HASKELL     ,KINTA                         ,31-I013,705,KINTA HS                      ,76.0,(918) 768-3338,Patricia Deville,pdeville@kinta.k12.ok.us,Post Office Box 219,Kinta,OK,74552.0,12-Sep,12
HASKELL     ,STIGLER                       ,31-I020,105,STIGLER ES                    ,623.0,(918) 967-8835,Lana Mayhall,lmayhall@stiglerps.com,309 Northwest 'e' Street,Stigler,OK,74462.0,PK-04,36
HASKELL     ,STIGLER                       ,31-I020,505,STIGLER MS                    ,382.0,(918) 967-2521,Tony Gilmore,tgilmore@stiglerps.com,309 Northwest 'e' Street,Stigler,OK,74462.0,8-May,38
HASKELL     ,STIGLER                       ,31-I020,705,STIGLER HS                    ,392.0,(918) 967-8834,David Morgan,dmorgan@stiglerps.com,309 Northwest 'e' Street,Stigler,OK,74462.0,12-Sep,45
HASKELL     ,MCCURTAIN                     ,31-I037,105,MCCURTAIN ES                  ,159.0,(918) 945-7236,Deward Palmer,dpalmer@mccurtain.k12.ok.us,Post Office Box 189,Mccurtain,OK,74944.0,PK-08,19
HASKELL     ,MCCURTAIN                     ,31-I037,705,MCCURTAIN HS                  ,70.0,(918) 945-7237,Perry Arnwine,parnwine@mccurtain.k12.ok.us,Post Office Box 189,Mccurtain,OK,74944.0,12-Sep,19
HASKELL     ,KEOTA                         ,31-I043,105,KEOTA ES                      ,305.0,(918) 966-3141,Twylah Morris,tmorris@keota.k12.ok.us,110 Northeast 6Th Street,Keota,OK,74941.0,PK-08,32
HASKELL     ,KEOTA                         ,31-I043,705,KEOTA HS                      ,118.0,(918) 966-3950,Richard Reed,rreed@keota.k12.ok.us,110 Northeast 6Th Street,Keota,dOK,74941.0,12-Sep,21
HUGHES      ,MOSS                          ,32-I001,105,MOSS ES                       ,192.0,(405) 379-7251,Tina Cartwright,tcartwright@moss.k12.ok.us,8087 East 134 Road,Holdenville,OK,74848.0,PK-08,20
HUGHES      ,MOSS                          ,32-I001,705,MOSS HS                       ,88.0,(405) 379-7251,Brett Hill,bhill@moss.k12.ok.us,8087 East 134 Road,Holdenville,OK,74848.0,12-Sep,13
HUGHES      ,WETUMKA                       ,32-I005,105,WETUMKA ES                    ,311.0,(405) 452-3245,Robin Gann,rgannt@wetumka.k12.ok.us,416 South Tiger Street,Wetumka,OK,74883.0,PK-08,28
HUGHES      ,WETUMKA                       ,32-I005,705,WETUMKA HS                    ,159.0,(405) 452-3291,Dusty Sifers,dsifers@wetumka.k12.ok.us,416 South Tiger Street,Wetumka,OK,74883.0,12-Sep,21
HUGHES      ,HOLDENVILLE                   ,32-I035,120,ETHEL REED ES                 ,455.0,(405) 379-6618,Danielle Patterson,dpatterson@holdenville.k12.ok.us,210 Grimes Street,Holdenville,OK,74848.0,PK-03,29
HUGHES      ,HOLDENVILLE                   ,32-I035,130,THOMAS IES                    ,384.0,(405) 379-6661,Mark Turner,markturner@holdenville.k12.ok.us,210 Grimes Street,Holdenville,OK,74848.0,8-Apr,42
HUGHES      ,HOLDENVILLE                   ,32-I035,705,HOLDENVILLE HS                ,283.0,(405) 379-3387,Shawn Richmond,srichmond@holdenville.k12.ok.us,210 Grimes Street,Holdenville,OK,74848.0,12-Sep,40
HUGHES      ,CALVIN                        ,32-I048,105,CALVIN ES                     ,102.0,(405) 645-2411,Patricia Marlow,pmarlow@calvin.k12.ok.us,P.O. Box 127,Calvin,OK,74531.0,PK-08,19
HUGHES      ,CALVIN                        ,32-I048,705,CALVIN HS                     ,48.0,(405) 645-2411,Larry Marlow,lmarlow@calvin.k12.ok.us,P.O. Box 127,Calvin,OwK,74531.0,12-Sep,12
HUGHES      ,STUART                        ,32-I054,105,STUART ES                     ,180.0,(918) 546-2627,Tracy Blasengame,tblas@stuart.k12.ok.us,8837 Fourth Street,Stuart,OK,74570.0,PK-08,20
HUGHES      ,STUART                        ,32-I054,705,STUART HS                     ,102.0,(918) 546-2474,Tracy Blasengame,tblas@stuart.k12.ok.us,8837 Fourth Street,Stuart,OK,74570.0,12-Sep,14
JACKSON     ,NAVAJO                        ,33-I001,105,NAVAJO ES                     ,270.0,(580) 482-7742,Glenn Hasty,ghasty@navajo.k12.ok.us,15695 South County Road 210,Altus,OK,73521.0,PK-06,25
JACKSON     ,NAVAJO                        ,33-I001,610,NAVAJO JHS                    ,111.0,(580) 482-7742,Floyd Roach,froach@navajo.k12.ok.us,15695 South County Road 210,Altus,OK,73521.0,9-Jul,21
JACKSON     ,NAVAJO                        ,33-I001,705,NAVAJO HS                     ,102.0,(580) 482-7742,Floyd Roach,froach@navajo.k12.ok.us,15695 South County Road 210,Altus,OK,73521.0,12-Oct,19
JACKSON     ,DUKE                          ,33-I014,105,DUKE ES                       ,128.0,(580) 679-3311,Heath Selcer,hselcer@dukeschools.com,Po Box 160,Duke,OK,73532.0,PK-08,17
JACKSON     ,DUKE                          ,33-I014,705,DUKE HS                       ,58.0,(580) 679-3311,Heath Selcer,hselcer@dukeschools.com,Po Box 160,Duke,OK,73532.0,12-Sep,11
