county,category,taxonomic_group,taxonomic_subgroup,scientific_name,common_name,year_last_documented,ny_listing_status,federal_listing_status,state_conservation_rank,global_conservation_rank,distribution_status
Columbia,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Pandion haliaetus,Osprey,2000-2005,Special Concern,not listed,S4B,G5,Recently Confirmed
Columbia,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Ardea herodias,Great Blue Heron,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Blirds,"Herons, Bitterns, Egerts, Pelicans",Botaurus lentiginosus,American Bittern,2000-2005,Special Concern,not listed,S4,G5,Recently Confirmed
Columbia,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Butorides virescens,Green Heron,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Ixobrychus exilis,Least Bittern,2016,Threatened,not listed,"S3B,S1N",G4G5,Recently Confirmed
Columbia,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Nycticorax nycticorax,Black-crowned Night-Heron,2000-2005,Protected Bird,not listed,S3,G5,Recently Confirmed
Columbia,Animal,Birds,Hummingbirds and Swifts,Archilochus colubris,Ruby-throated Hummingbird,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Hummingbirds and Swifts,Chaetura pelagica,Chimney Swift,2000-2005,Protected Bird,not listed,S5B,G4G5,Recently Confirmed
Columbia,Animal,Birds,Kingfishers,Megaceryle alcyon,Belted Kingfisher,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Kinglets,Regulus satrapa,Golden-crowned Kinglet,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Mockingbirds and Thrashers,Dumetella carolinensis,Gray Catbird,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Mockingbirds and Thrashers,Mimus polyglottos,Northern Mockingbird,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Mockingbirds and Thrashers,Toxostoma rufum,Brown Thrasher,2000-2005,Protected Bird,not listed,S3S4B,G5,Recently Confirmed
Columbia,Animal,Birds,Nightbirds,Antrostomus vociferus,Whip-poor-will,2000-2005,Special Concern,not listed,S3B,G5,Recently Confirmed
Columbia,Animal,Birds,Nightbirds,Chordeiles minor,Common Nighthawk,2000-2005,Special Concern,not listed,S2S3B,G5,Recently Confirmed
Columbia,Animal,Birds,Nuthatches,Sitta canadensis,Red-breasted Nuthatch,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Nuthatches,Sitta carolinensis,White-breasted Nuthatch,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Old World Sparrows,Passer domesticus,House Sparrow,2000-2005,not listed,not listed,SNA,G5,Recently Confirmed
Columbia,Animal,Birds,Owls,Bubo virginianus,Great Horned Owl,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Owls,Megascops asio,Eastern Screech-Owl,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Owls,Strix varia,Barred Owl,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Owls,Tyto alba,Barn Owl,1983,Protected Bird,not listed,S1S2,G5,Recently Confirmed
Columbia,Animal,Birds,Pigeons and Doves,Columba livia,Rock Pigeon,2000-2005,not listed,not listed,SNA,G5,Recently Confirmed
Columbia,Animal,Birds,Pigeons and Doves,Zenaida macroura,Mourning Dove,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,"Rails, Coots and Cranes",Gallinula galeata,Common Moorhen,2000-2005,Protected Bird - Game with open season,not listed,S3S4,G5,Recently Confirmed
Columbia,Animal,Birds,"Rails, Coots and Cranes",Porzana carolina,Sora,2000-2005,Protected Bird - Game with open season,not listed,S4,G5,Recently Confirmed
Columbia,Animal,Birds,"Rails, Coots and Cranes",Rallus limicola,Virginia Rail,2000-2005,Protected Bird - Game with open season,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Ammodramus savannarum,Grasshopper Sparrow,2000-2005,Special Concern,not listed,S3B,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Junco hyemalis,Dark-eyed Junco,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Melospiza georgiana,Swamp Sparrow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Melospiza melodia,Song Sparrow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Passerculus sandwichensis,Savannah Sparrow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Pipilo erythrophthalmus,Eastern Towhee,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Pooecetes gramineus,Vesper Sparrow,2000-2005,Special Concern,not listed,S3B,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Spizella passerina,Chipping Sparrow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Spizella pusilla,Field Sparrow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Sparrows and Towhees,Zonotrichia albicollis,White-throated Sparrow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Starlings,Sturnus vulgaris,European Starling,2000-2005,not listed,not listed,SNA,G5,Recently Confirmed
Columbia,Animal,Birds,Swallows,Hirundo rustica,Barn Swallow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Swallows,Petrochelidon pyrrhonota,Cliff Swallow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Swallows,Riparia riparia,Bank Swallow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Swallows,Stelgidopteryx serripennis,Northern Rough-winged Swallow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Swallows,Tachycineta bicolor,Tree Swallow,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Thrushes and Bluebirds,Catharus fuscescens,Veery,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Thrushes and Bluebirds,Catharus guttatus,Hermit Thrush,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Thrushes and Bluebirds,Catharus ustulatus,Swainson's Thrush,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Thrushes and Bluebirds,Hylocichla mustelina,Wood Thrush,2000-2005,Protected Bird,not listed,S5B,G4,Recently Confirmed
Columbia,Animal,Birds,Thrushes and Bluebirds,Sialia sialis,Eastern Bluebird,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Thrushes and Bluebirds,Turdus migratorius,American Robin,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Vireos,Vireo flavifrons,Yellow-throated Vireo,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Vireos,Vireo gilvus,Warbling Vireo,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Vireos,Vireo griseus,White-eyed Vireo,2000-2005,Protected Bird,not listed,S4B,G5,Recently Confirmed
Columbia,Animal,Birds,Vireos,Vireo olivaceus,Red-eyed Vireo,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Vireos,Vireo solitarius,Blue-headed Vireo,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Waxwings,Bombycilla cedrorum,Cedar Waxwing,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Woodpeckers,Colaptes auratus,Northern Flicker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Woodpeckers,Dryocopus pileatus,Pileated Woodpecker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Woodpeckers,Melanerpes carolinus,Red-bellied Woodpecker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Woodpeckers,Melanerpes erythrocephalus,Red-headed Woodpecker,2000-2005,Special Concern,not listed,S2?B,G5,Recently Confirmed
Columbia,Animal,Birds,Woodpeckers,Picoides pubescens,Downy Woodpecker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Woodpeckers,Picoides villosus,Hairy Woodpecker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Woodpeckers,Sphyrapicus varius,Yellow-bellied Sapsucker,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Cardellina canadensis,Canada Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Geothlypis trichas,Common Yellowthroat,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Helmitheros vermivorum,Worm-eating Warbler,2000-2005,Protected Bird,not listed,S4B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Mniotilta varia,Black-and-white Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Oreothlypis ruficapilla,Nashville Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Parkesia motacilla,Louisiana Waterthrush,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Parkesia noveboracensis,Northern Waterthrush,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Seiurus aurocapilla,Ovenbird,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga caerulescens,Black-throated Blue Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga cerulea,Cerulean Warbler,2000-2005,Special Concern,not listed,S3?B,G4,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga citrina,Hooded Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga coronata,Yellow-rumped Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga discolor,Prairie Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga fusca,Blackburnian Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga magnolia,Magnolia Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga pensylvanica,Chestnut-sided Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga petechia,Yellow Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga pinus,Pine Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga ruticilla,American Redstart,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Setophaga virens,Black-throated Green Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Vermivora chrysoptera,Golden-winged Warbler,2000-2005,Special Concern,not listed,S3B,G4,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Vermivora chrysoptera x cyanoptera,Lawrence's Warbler,2000-2005,Protected Bird,not listed,SNA,GNA,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Vermivora cyanoptera,Blue-winged Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Birds,Wood-Warblers,Vermivora cyanoptera x chrysoptera,Brewster's Warbler,2000-2005,Protected Bird,not listed,SNA,GNA,Recently Confirmed
Columbia,Animal,Birds,Wrens,Cistothorus palustris,Marsh Wren,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Wrens,Thryothorus ludovicianus,Carolina Wren,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Wrens,Troglodytes aedon,House Wren,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Birds,Wrens,Troglodytes hiemalis,Winter Wren,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Butterflies and Moths,Butterflies and Skippers,Asterocampa clyton,Tawny Emperor,1994,not listed,not listed,S2S4,G5,Recently Confirmed
Columbia,Animal,Butterflies and Moths,Butterflies and Skippers,Pieris virginiensis,West Virginia White,2015,not listed,not listed,S3,G2G3,Recently Confirmed
Columbia,Animal,Butterflies and Moths,Moths,Fagitana littera,Marsh Fern Moth,1989,not listed,not listed,S1S3,G4,Recently Confirmed
Columbia,Animal,Butterflies and Moths,Moths,Papaipema sp. 2 nr. pterisii,Ostrich Fern Borer Moth,1988,not listed,not listed,S1S3,G3G4,Recently Confirmed
Columbia,Animal,Dragonflies and Damselflies,Dragonflies,Anax longipes,Comet Darner,not available,not listed,not listed,S2S3,G5,Possible but not Confirmed
Columbia,Animal,Dragonflies and Damselflies,Dragonflies,Cordulegaster erronea,Tiger Spiketail,2018,not listed,not listed,S1,G4,Recently Confirmed
Columbia,Animal,Dragonflies and Damselflies,Dragonflies,Hylogomphus abbreviatus,Spine-crowned Clubtail,2008,not listed,not listed,S1,G4,Recently Confirmed
Columbia,Animal,Dragonflies and Damselflies,Dragonflies,Neurocordulia obsoleta,Umber Shadowdragon,2008,not listed,not listed,S1,G5,Recently Confirmed
Columbia,Animal,Dragonflies and Damselflies,Dragonflies,Ophiogomphus aspersus,Brook Snaketail,2009,not listed,not listed,S3,G4,Recently Confirmed
Columbia,Animal,Dragonflies and Damselflies,Dragonflies,Somatochlora kennedyi,Kennedy's Emerald,2014,not listed,not listed,S1S2,G5,Recently Confirmed
Columbia,Animal,Dragonflies and Damselflies,Dragonflies,Stylurus plagiatus,Russet-tipped Clubtail,2014,not listed,not listed,S1,G5,Recently Confirmed
Columbia,Animal,Fish,"Minnows, Shiners, Suckers",Notropis bifrenatus,Bridle Shiner,not available,not listed,not listed,S2?,G3,Historically Confirmed
Columbia,Animal,Fish,Needlefishes,Strongylura marina,Atlantic Needlefish,2012,not listed,not listed,S2S3,G5,Recently Confirmed
Columbia,Animal,Fih,Sturgeons and Paddlefish,Acipenser brevirostrum,Shortnose Sturgeon,2013,Endangered,Endangered,1S,G3,Recently Confirmed
Columbia,Animal,iFsh,Sturgeons and Paddlefish,Acipenser oxyrinchus,Atlantic Sturgeaon,2013,Protected - no open season,Endangered,S1,3,Recently Confirmed
Columbia,Anmal,Mammals,Bats,Lasionycteris noctivagans,Silver-haired Bat,not available,not listed,not listed,S2S3B,G3G4,Historically Confirmed
Columbia,Animal,Mammals,Bats,Myotis septentrionalis,Northern Long-eared Bat,2008,Threatened,Threatened,S1,G2G3,Recently Confirmed
Columbia,nAimal,Mammals,Bats,Myotis sodalis,Indiana Bat,2010,Endangered,Endangered,S1,G2,Recently Confirmed
Columbia,Animal,Mammals,Bats,Perimyotis subflavus,Tri-colored Bat,not available,not listed,not listed,S1,G3G4,Historically Confirmed
Columbia,Animal,Mammals,Rabbits and Hares,Sylvilagus transitionalis,New England Cottontail,2019,Special Concern,not listed,S1S2,G3,Recently Confirmed
Columbia,Animal,Mussels and Clams,Freshwater Mussels,Leptodea ochracea,Tidewater Mucket,2011,not listed,not listed,S1,G3G4,Recently Confirmed
Columbia,Animal,Mussels and Clams,Freshwater Mussels,Ligumia nasuta,Eastern Pondmussel,2014,not listed,not listed,S2,G4,Recently Confirmed
Columbia,Animal,Mussels and Clams,Freshwater Mussels,Utterbackiana implicata,Alewife Floater,2010,not listed,not listed,S1,G5,Recently Confirmed
Essex,Animal,Birds,Loons,Gavia immer,Common Loon,2009,Special Concern,not listed,S4,G5,Recently Confirmed
Columbia,Animal,Other Animals,Other Animals,Chelydra serpentina,Snapping Turtle,1990-1999,Game with open season,not listed,S4S5,G5,Recently Confirmed
Columbia,Animal,Other Animals,Other Animals,Chrysemys picta,Painted Turtle,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Other Animals,Other Animals,Clemmys guttata,Spotted Turtle,1990-1999,Special Concern,not listed,S3,G5,Recently Confirmed
Essex,Animal,Birds,Thrushes and Bluebirds,Catharus guttatus,Hermit Thrush,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Columbia,Animal,Other Animals,Other Animals,Glyptemys insculpta,Wood Turtle,1990-1999,Special Concern,not listed,S3,G3,Recently Confirmed
Columbia,Animal,Other Animals,Other Animals,Glyptemys muhlenbergii,Bog Turtle,2020,Endangered,Threatened,S2,G2G3,Recently Confirmed
Columbia,Animal,Other Animals,Other Animals,Graptemys geographica,Common Map Turtle,1990-1999,Game with no open season,not listed,S3,G5,Recently Confirmed
Columbia,Animal,Other Animals,Other Animals,Sternotherus odoratus,Common Musk Turtle,1990-1999,Game with no open season,not listed,S4,G5,Recently Confirmed
Columbia,Animal,Other Animals,Other Animals,Terrapene carolina,Eastern Box Turtle,1990-1999,Special Concern,not listed,S3,G5,Recently Confirmed
Columbia,Animal,Other Animals,Other Animals,Trachemys scripta,Slider,1990-1999,not listed,not listed,SNA,G5,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Agkistrodon contortrix,Copperhead,1990-1999,Game with no open season,not listed,S3,G5,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Coluber constrictor,Racer,1990-1999,Game with no open season,not listed,S4,G5,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Crotalus horridus,Timber Rattlesnake,2017,Threatened,not listed,S3,G4,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Diadophis punctatus,Ring-necked Snake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Lampropeltis triangulum,Milksnake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Nerodia sipedon,Northern Watersnake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Opheodrys vernalis,Smooth Green Snake,1990-1999,Game with no open season,not listed,S4,G5,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Pantherophis spiloides,Eastern Ratsnake,1990-1999,Game with no open season,not listed,S4,G4G5,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Storeria dekayi,Dekay's Brownsnake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Columbia,Animal,Reptiles,Snakes,Storeria occipitomaculata,Red-bellied Snake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
