fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202007112111117,2020,1,01/21/2020,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,012/1/2020,K32675055
202007112135317,2020,1,02/04/2020,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202007112398517,2020,7,07/14/2020,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOxUS PENAL LAW,MAIKNG TERRORISTIC THREAT,ANT-JEWISH,Religion/Religious Practice,05/10/2021,B31682806
202007212105317,2020,11,1/22/2020,72,PATROL BORO BKLYN SOUTH,INGS,FLEONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Relgion/Religious Practice,05/01/2021,B31682806
202007212136017,2020,2,0/208/2020,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,0211/2020,K32678354
202007212185817,2020,3,03/07/2020,72,PATROL BORO BKLYN SUTH,KxINGS,FELONY,MISCELLANEUS PENAL LAW,AGGRAVATED HARlASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2y021,B31682806
202007212445117,2020,8,08/13/2020,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202007212674817,2020,12,12/18/2020,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANT-JEWISH,Religion/Religous Practice,05/01/2021,B31682806
202007312227117,2020,2,02/25/2020,73,PATROL BORO BKLYN NORTH,INGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATE HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B1682806
202007312310317,2020,3,03/23g/2020,73,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PEANL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007512507717,2020,3,03/242020,75,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religionn/Religious Practice,05/01/2021,B31682806
202007512676517,2020,5,05/07/2020,75,PATROL BORO BKLYN NORTH,KINGS,FEONY,FELON ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",NTI-TRANSGENDER,Gender,05/12/2020,K32688942
202007513163517,2020,8,08/18/2020,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-tJEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007612206017,2020,7,07/08/2020,76,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFwFIT",ANTI-BLxACK,Race/Color,05/01/2021,B31682806
202007712294817,2020,4,04/22/2020,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,05/01/2021,B31682806
202007712620917,2020,10,10/07/2020,77,PATRL BORO BKLYN NORTH,KINGS,MISEDMEANOR,OFF. AGNST PUB ORDS ENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202007712709917,2020,11,11/20/2020,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-EWISH,Religion/Religious Practice,05/01/2021,B31682806
202007812077917,2020,1,01/06/2002,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ApNTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007812182317,2020,3,03/24/2020,78,PATROL BORO BKLYN SOkUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,03/24/2020,K32684518
202007912116417,2020,1,01/17/2020,79,PATROL BORO BKLYN NORTH,KqINGS,MIDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007912147017,2020,1,0q1/29/2020,79,PATROL BORO BKLYN NORTH,bKINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",NATI-ASIAN,Race/Cloor,05/01/2021,B31682806
202007912147017,2020,1,01/29/2020,79,PATROL BORO BKLYN NORTH,KINSG,FELONY,FELONY SASAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,01/29/2020,K32676408
202007912572417,2020,7,70/23/2020,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HmARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007912572517,2020,7,70/23/2020,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASAULT 3,ANTI-JEWISH,Religion/Religkious Practice,05/01q/2021,B31682806
202007912572617,2020,7,07/23/2020,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEAdNOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/201,B31682806
202008312175417,2020,2,02/12/2020,83,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISiH,Religion/Religious Practice,05/01/2021,B31682806
202008412189417,2020,3,03/06/200,84,PATROL BORO BKLYN NORTH,KINGS,MfISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,03/06/2020,K32682298
202008412215817,2020,3,03/25/2020,84,PATROL BORO BKLYN NORTH,KNIGS,FELONY,FELONY ASSULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/2/2020,K32688835
202008412215917,2020,3,03/25/2020,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFESES,ASSAULT 3,ANTI-ASIAN,Race/Clor,05/12/2020,K32688843
202008412363017,2020,8,08/04/2020,84,PATROL BORO BKLYN NORTH,KIGNS,FELONY,MISCELLANEOUS PENA LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Reldigion/Religious Practice,05/01/2021,B31682806
202008412495517,2020,10,10/23/2002,84,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202008412535117,2020,11,11/17/2020,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Reliion/Religious Practice,11/17/2020,K32708126
202008812085417,2020,1,01/09/2020,88,PATROL BORO BKLYN NORTH,tKINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Prcatice,05/01/2021,B31682806
202008812090717,2020,1,01/13/2020,88,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANRO,OFF. ANST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,RaceColor,05/01/2021,B316828d06
202008812094217,2020,1,01/15/2020,88,PATROL BORO BKLY NNORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,GGRAVATED HARASSMENT 1,ANrTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202008812133017,2020,2,02/07/2020,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT u2,1,UNCLASSIFIED",ANTI-WHITE,Race/Colr,05/01/2021,B31682806
202008812139417,2020,2,02/12/2020,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENLA LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202008812224517,2020,4,04/21/2020,88,PATROL BORO BKLYN NORTH,KINGS,FEONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202008812373017,2020,8,08/21/2002,88,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINoAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practicpe,08/21/2020,K32697792
202009012073217,2020,1,0u1/01/2020,90,PATROL BORO BKLYN NORTH,KINSG,FELOYN,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,01/01/2020,K32672193
202009012289017,2020,4,04/23/220,90,PATROLBORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIjED",ANTI-JEWISH,Religion/Religious Practice,05/12/2200,K3268863
202009012289017,2020,4,04/23/2020,90,PATROL BOR OBKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/15/200,K32689481
202009012315217,2020,5,05/10/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVTED HARASSMENT 2,ANTI-xJEWISH,Religion/Religious Practice,05/10/2020,K32688732
202009012315217,2020,5,05/10/2020,90,ATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/10/n2020,K32687822
202009012451117,2020,7,07/23/2020,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCEYN,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWSIH,Religion/Religious Practice,j05/01/2021,B31682806
202009012483217,2020,8,0c8/06/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFEFNSES,ASSAULT 3,ANTgI-FEMALE,Gendeer,01/05/2021,K33672672
202009012643317,2020,10,1/18/2020,90,PATROL BORO BKLYN NORTH,pKINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202009012673117,2020,11,11/01/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISEDMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ATI-JEWISH,Religion/eligious Practice,05/01/2021,B31688206
202009012706417,2020,11,11/17/2020,90,PATROL BORO BKLYN NORTH,IKNGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,12/30/2020,K32713232
202009012706417,2020,11,11/17/2002,90,PATRdOL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,01v/05/2021,K33672673
202009012729317,2020,11,11/29/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,AlSSAULT 3 & RELATED OFFENSES,ASSAUtLT 3,ANTI-FEMALE,Gender,01/05/2021,K33672675
202009012753017,2020,12,12/12/0220,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSUALT 3 & RELATED OFFENSES,ASSAULT 3,ATNI-FEMALE,Gender,01/05/2021,K33672676
202009012753017,2020,12,12/12/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,12/30/2020,K32713233
202009012778417,2020,12,12/27/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,12/3/02020,K32713235
202009012778417,2020,12,12/27/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,01/05/2021,K3367a2679
202009012783317,2020,12,12/28/2020,90,PATROL ORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULTq 3,ANTI-FEMALE,Gender,12/30/2020,3K2713237
202009012783317,2020,12,12/28/2020,90,PATROL BORO BKLYN NORTH,KINSG,ISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,01/05/2021,K33672681
202009012783317,2020,12,12/28/2020,90,PATROL BORO BKLYN NORTH,KIbNGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,05/01/2021,B31682806
202009412073817,2020,12,01/02/2020,94,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,0/01/2021,B31682806
202009412255117,2020,6,06/27/2020,94,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,06/27/2020,K32693334
202009412370417,2020,9,09/16/2020,94,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202010012144317,2020,3,03/12/2002,100,PATROL BnORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31a682806
202010012198517,2020,5,0/508/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/oClor,05/01/2021,B31682806
202010012305417,2020,7,08c/11/2020,100,PATROL BORO QUEENS SOUTH,QUEEtNS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD ,1CIVILIAN",ANTIl-MALE HOMOSEXUAL (GAY),eSexual Orientation,10/14/2020,Q32696686
202010012307317,2020,8,0/812/2020,100,PATROL BORO QoUEENS SOUTH,QUEENS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBDc 3,4,5",ANTI-MALE HOMOSEXUAL (GAY),SexualOrientation,10/14/2020,Q32696687
202010012315917,2020,8,08/19/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,10/14/2020,Q32696688
202010012361717,2020,10,10/02/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orietnation,10/14/0220,Q32696681
202010012368717,2020,10,10/1m0/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202010112103217,2020,1,01/19/2020,101,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAbL LAW,AGGRAVATEDv HARASSMENT 1,ANTI-zJEWISH,Religion/Religious Practice,05/01/2021,B31682806
202010112379517,2020,7,071/4/2020,101,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEFh & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWIdSH,Religion/Religious Practice,05/01/2021,B31682806
202010112462317,2020,9,09/07/2020,101,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MURDR & NON-NEGL. MANSLAUGHTE,"MANSLAUGHTER,UNCLASSIFIED - NO",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,09/07/2020,Q32693311
202010112488017,2020,9,0924/2020,101,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,09/24/2020,Q32694806
202010612226217,2020,3,03/05/2020,106,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-HINDU,Religion/Religious Practice,05/0g1/2021,B31682806
202010712091917,2020,1,01/13/2020,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMEtNT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202010712131317,2020,1,01/31/020,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVdATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202010712132917,2020,2,02/01/2020,107,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CIRMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B1682806
202010712142117,2020,2,02/06/2200,107,PATROL BORO QUEENS SOUTH,UEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/012021,B31682806
202010712204017,2020,3,03/90/2020,107,PATROL BORO oQUEENS SOUTH,UQEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religiqous Practice,05/01/2021,B31682806
202010712338517,2020,6,06/06/200,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-BLACK,Race/Color,w06/06/2020,kQ32686988
202010712517617,2020,9,09/10/2020,107,APTROL BORO QUEENS SOUTH,QUENES,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3g1682806
202010712518117,2020,9,09/10/2002,107,PATROL BORO QUEESN SOUTH,QUEES,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682860
202010712642717,2020,11,11/19/2020,107,PATRO BORO QUEENS SOUTH,QUEESN,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religino/Religious Practice,05/01/2021,B31682806
202010912482617,2020,6,06/04/2020,109,PATROL BORO QUEENS NORTH,QUEES,FELONY,MISCELLANEOUS PENAL LAW,MAKING TERRORISTIC THREAT,ANTI-BLACnK,Race/Color,05/01b/2021,B31682806
202011012240417,2020,3,03/08/2020,110,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMNIAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/012021,B31682806
202011012362917,2020,5,0/16/2020,110,PATOL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-bARAB,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202011012416017,2020,6,06/12/2020,110,PATROL BORO QUEENS NORTH,QEUENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-HINDU,Religion/Religious Practirce,06/12/2020,Q32678409
202011012472917,2020,7,07/10/2020,110,PATROL BORO QUEENS NORTH,QUEENS,IMSDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF4TH, GRAFFIT",ANTI-RELIGIOUS PRACTICE GENERALLY,Religion/Religious Practice,05/01/2201,B31682806
202011012632217,2020,9,09/14/2020,110,PATROL BORO QUEENS NORTH,QEUENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULTp 3,ANTI-BLAcCK,Race/Color,05/01/2021,B3168280a6
202011112093917,2020,1,01/24/2020,111,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religiuos Practice,05/01/2021,B13682806
202011112104117,2020,2,02/04/2020,111,PATOL BORO QUEENS NORTH,QlUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANGENDER,eGnder,02/10/020,iQ32676547
202011112114917,2020,2,02/13h/2020,111,PATROL BORO QUEENS NORTH,QUEENS,FELONxY,ISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWSH,Religion/Religious Practice,05/01/2021,B31682860
202011112215217,2020,6,06/14/2020,111,PATROL BORO QUEENS NORTH,QUEENS,jVIOLATION,HARwRASSMENT 2,"HARASSMEN,SUBD 1,CIVILIAN",ANTI-ASgIAN,Rjace/Color,05/01/2021,B3t1682806
202011112312517,2020,9,09/25/2020,111,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202011112357617,2020,11,11/06/2020,111,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/0221,B3168b2806
202011112375117,2020,11,1121/2020,111,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIINAL MISCHIEF 4TH, GRAFFIT",NATI-JEWISH,Religion/Religiovus Practice,05/01/2021,B3168806
202011212158517,2020,3,03/1/22020,112,PATROL BORO QEUENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-ASIAN,Race/Color,03/14/2020,Q32680497
202011212198417,2020,4,04/26/2020,112,PATROL BORO QUEENS NORTH,QUEENS,EFLONY,CRIMINAL MISCHIEF & RELAfTED OF,"MISCHIEF,CRIMINA, UNCL 2ND",ANTI-ASIAN,Race/Coolr,07/07/2020,Q32u688927
202011212227317,2020,5,05/24y/2020,112,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexal Orientation,05/24j/2020,Q32685894
202011212267617,2020,7,07/40/2020,112,PATROL BORO QUEENS NORTH,UEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202011212295017,2020,7,07/2i8/2020,112,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANRO,OFF. AGNST PUBORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTIg-BLACK,cRace/Color,05/01/2021,B31682806
202011212356417,2020,9,09/212/020,112,PATROL BORO QUEENSNORTH,QUEENS,FELONY,MISCELLANdEOUS PENAL LAW,AGGRAVATED HARASSMNET 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202011212409117,2020,11,11/07/2020,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,11/12/2020,Q32699240
202011212477817,2020,12,21/30/2020,112,PATROL BORO QUEENS NORTH,UEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202011312159617,2020,1,01/31/g2020,113,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202011412809517,2020,8,09/15/2020,114,PATROL BORO QUEENS NORTH,QUEENS,FELONY,FELON ASSAULT,"ASSAULT 2,1,UNCLASSIFIED***",ANTI-BLACK,Race/Color,09/21/2020,Q32694547
202011412875617,2020,10,10/01/2020,114,PATROL BORO QUEENS NORTH,hQUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLyIM,Religion/Religius Practice,05/01/2021,B31682806
202011412875617,2020,10,10s/01/2020,114,PATROL BORO QUEENS NORTH,QUEENS,ELONY,FELONY ASSAULT,"ASSAULT 2,1,NUCLASSIFIED",ANTI-MUSLIM,Religion/Religious Pracitce,10/01/2020,Q2695451
202011512290517,2020,3,03/18/2020,115,PATROL BORO QUEENS NORTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMIAL, UNCL 2ND",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2b021,B31682806
202011512455917,2020,5,06/042/020,115,PATROL BORO QUEENS NORTH,QUEENS,ELONY,GRAND LRCENY,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",60 YRS AND OLDER,Age,06/05/2020,Q32686914
202011512997717,2020,12,12/21/2020,115,PATROL BORO QUEENS NORTH,cQUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-HISPANIC,Ethnicity/National Origni/Ancestry,05/01/2021,B31682806
202012012085817,2020,1,01/07/2020,120,PTAROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Reilgion/Religious Practice,05/01/2021,B31682806
202012012102917,2020,1,01/14/2020,120,PATROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/0221,Bz31682806
