retailer,name,street,city,state,zip,quick_draw,latitude,longitude,georeference
104291,DOCK'S GRILL @ PIRATES COVE MA,9170 HORSESHOE ISLAND RD,CLAY,NY,13041,Y,43.214046,-76.247119,POINT (-76.247119 43.214046)
65321,7-ELEVEN #16369,282 MONTAUK HIGHWAY,AMITYVILLE,NY,11701,,40.667748,-73.401019,POINT (-73.401019 40.667748)
110965,FISHKILL VALERO INC,909 MAIN ST,FISHKILL,NY,12524,,41.52816,-73.912865,POINT (-73.912865 41.52816)
78616,ROCKAWAY DELI GROCERY,107-02 ROCKAWAY BLVD,OZONE PARK,NY,11417,,40.678295,-73.832083,POINT (-73.832083 40.678295)
76775,SPEEDWAY #07641,440 PORTION RD,RONKONKOMA,NY,11779,,40.829433,-73.094958,POINT (-73.094958 40.829433)
77525,MONROE JIFFY,400 ROUTE 17M,MONROE,NY,10950,Y,41.31639,-74.169231,POINT (-74.169231 41.31639)
86605,MSK FOOD CORP,2 BAY CLUB DRIVE,BAYSIDE,NY,11360,,40.779091,-73.781224,POINT (-73.781224 40.779091)
111226,BANANA SUPERMARKET INC.,145 RIDGEWOOD AVE,BROOKLYN,NY,11208,,40.68325,-73.88339,POINT (-73.88339 40.68325)
110097,SALAM DELI & GRILL CORP,597 FLATBUSH AVE,BROOKLYN,NY,11225,,40.658906,-73.960418,POINT (-73.960418 40.658906)
113225,TOP NEW TOWN 99 CENT INC,14075 ASH AVE STE 1B,FLUSHING,NY,11355,Y,40.756349,-73.822125,POINT (-73.822125 40.756349)
75645,RITE AID #10545,871 SAW MILL RIVER ROAD,ARDSLEY,NY,10502,Y,41.018003,-73.844155,POINT (-73.844155 41.018003)
61100,STEWART'S SHOPS #327,333 TOWER DR,MIDDLETOWN,NY,10941,,41.471625,-74.382851,POINT (-74.382851 41.471625)
46684,TAYLOR'S COUNTRY HOUSE,297 STATE RT 320,NORWICH,NY,13815,Y,42.559278,-75.509491,POINT (-75.509491 42.559278)
110513,DRISHA DELI & GROCERY INC,50 02 69TH STREET,WOODSIDE,NY,11377,Y,40.736814,-73.896187,POINT (-73.896187 40.736814)
76469,PRICE CHOPPER #241,43615 NYS ROUTE 12,ALEXANDRIA BAY,NY,13607,Y,44.296707,-75.968048,POINT (-75.968048 44.296707)
93433,CAPITAL DISTRICT OTB #006,1629 STATE ST,SCHENECTADY,NY,12304,Y,42.785348,-73.909575,POINT (-73.909575 42.785348)
45874,KINNEY DRUGS #061,8150 THOMPSON RD,CICERO,NY,13039,Y,43.165227,-76.092792,POINT (-76.092792 43.165227)
97631,SKY FOODS,40-24 COLLEGE POINT B217,FLUSHING,NY,11354,Y,40.756077,-73.835771,POINT (-73.835771 40.756077)
74489,VARAHI CARDS & GIFTS INC,127 SMITTOWN BLVD,NESCONSET,NY,11767,Y,40.838004,-73.161979,POINT (-73.161979 40.838004)
107636,STOCIOUS SPORTS PUB,180 MARGARET STREET,PLATTSBURGH,NY,12901,Y,44.701454,-73.453154,POINT (-73.453154 44.701454)
88947,TIAN BAO LIQUORS INC,488 ALBANY AVE,BROOKLYN,NY,11203,,40.663863,-73.939919,POINT (-73.939919 40.663863)
108540,DON VINO LIQUORS LLC,95-08B 35TH AVENUE,JACKSON HEIGHTS,NY,11372,,40.753024,-73.87225,POINT (-73.87225 40.753024)
37423,SCREAMEN EAGLE,172 ROUTE 28,INLET,NY,13360,Y,43.750721,-74.7944,POINT (-74.7944 43.750721)
100576,735 SUPERMARKET CORP,735 E 166TH ST,BRONX,NY,10456,,40.826711,-73.902951,POINT (-73.902951 40.826711)
96879,SPEEDWAY #07890,3355 E TREMONT AVE,BRONX,NY,10461,,40.834755,-73.829387,POINT (-73.829387 40.834755)
104267,BP BROADWAY INC,300 NORTH BROADWAY,HICKSVILLE,NY,11801,Y,40.77906,-73.531124,POINT (-73.531124 40.77906)
31840,STEWART'S SHOPS #177,212 MAIN ST,ROSENDALE,NY,12472,,41.846632,-74.075063,POINT (-74.075063 41.846632)
106479,HAPPY 41 INC,149-07 41ST AVE,FLUSHING,NY,11355,,40.762126,-73.815641,POINT (-73.815641 40.762126)
78468,848 WILLIS AVENUE SERVICES INC,848 WILLIS AVE,ALBERTSON,NY,11507,,40.767212,-73.6474,POINT (-73.6474 40.767212)
38664,QUICK CHEK #134,3048 ROUTE 9W SOUTH,SAUGERTIES,NY,12477,Y,42.049397,-73.957988,POINT (-73.957988 42.049397)
98342,HORIZON PHARMACY III,81-14 BROADWAY,ELMHURST,NY,11373,,40.743089,-73.883517,POINT (-73.883517 40.743089)
77317,THE VILLAGE TAVERN,174 OSWEGO ST,HANNIBAL,NY,13074,Y,43.322091,-76.578176,POINT (-76.578176 43.322091)
36776,STEWART'S SHOPS #211,60 POULTNEY ST,WHITEHALL,NY,12887,,43.550168,-73.399172,POINT (-73.399172 43.550168)
111866,JANEY GROCERY CORP,4601 48TH AVE,WOODSIDE,NY,11377,,40.739536,-73.919247,POINT (-73.919247 40.739536)
58676,TRANSIT HILL PHARMACY,6344 TRANSIT RD,DEPEW,NY,14043,Y,42.928509,-78.696989,POINT (-78.696989 42.928509)
102993,DEAD END,259 WEST 7TH ST,FULTON,NY,13069,Y,43.31497,-76.425752,POINT (-76.425752 43.31497)
99023,ONE STOP TO SHOP GOURMET DELI,1339 FULTON ST,BROOKLYN,NY,11216,Y,40.680474,-73.947872,POINT (-73.947872 40.680474)
75734,TOPS MARKETS #716,273 MAIN ST,NORTH CREEK,NY,12853,Y,43.700483,-73.986812,POINT (-73.986812 43.700483)
50897,DELTA SONIC CARWASH #807,1264 MAIN ST,BUFFALO,NY,14209,Y,42.908245,-78.866963,POINT (-78.866963 42.908245)
103897,NEW EXPRESS DELI INC,4720 47TH AVE,WOODSIDE,NY,11377,,40.740888,-73.917947,POINT (-73.917947 40.740888)
108750,GUJRAT SERVICE STATION INC,8775 BAY PARKWAY,BROOKLYN,NY,11214,,40.598051,-73.997312,POINT (-73.997312 40.598051)
73579,BYRNE DAIRY #77,69 E MAIN ST,NORWICH,NY,13815,Y,42.531744,-75.519232,POINT (-75.519232 42.531744)
77837,UTICA DELI & GROCERY MARKET,625 ALBANY ST,UTICA,NY,13501,,43.096454,-75.216388,POINT (-75.216388 43.096454)
51632,KWIK FILL #320,2209 COLVIN & EGGERT,TONAWANDA,NY,14150,,42.998426,-78.852025,POINT (-78.852025 42.998426)
106350,ZEE SMOKE & CONVENIENCE INC,246 E 14TH ST,NEW YORK,NY,10003,,40.732287,-73.985461,POINT (-73.985461 40.732287)
45216,KWIK FILL #125,1541 E RIDGE RD,ROCHESTER,NY,14621,,43.199265,-77.576317,POINT (-77.576317 43.199265)
106468,USA MINI MARKET 99 UP,48-10 69TH ST,WOODSIDE,NY,11377,Y,40.737992,-73.896185,POINT (-73.896185 40.737992)
110218,MILITARY LIQUORS,2563 MILITARY RD,NIAGARA FALLS,NY,14304,Y,43.10728,-78.98404,POINT (-78.98404 43.10728)
101112,OAKS PHARMACY,417 RIVERDALE AVE,YONKERS,NY,10705,,40.918149,-73.901846,POINT (-73.901846 40.918149)
37428,MAPLEFIELDS AT PLATTSBURG,456 ROUTE 3,PLATTSBURGH,NY,12901,Y,44.696933,-73.492687,POINT (-73.492687 44.696933)
32517,CUMBERLAND FARMS #1504,410 QUAKER ROAD,QUEENSBURY,NY,12804,Y,43.330955,-73.63597,POINT (-73.63597 43.330955)
104058,MAYIMBE DELI GROCERY INC,547 E 3RD ST,MOUNT VERNON,NY,10553,,40.907757,-73.816353,POINT (-73.816353 40.907757)
44458,KINNEY DRUGS #050,1588 MILITARY TPK,PLATTSBURGH,NY,12901,Y,44.694505,-73.516331,POINT (-73.516331 44.694505)
95778,91ST NEWSSTAND,2451 BROADWAY,NEW YORK,NY,10024,,40.791263,-73.974473,POINT (-73.974473 40.791263)
79421,9TH AVE TOBACCO & SMOKE SHOP,334 9TH AVE,NEW YORK,NY,10001,Y,40.750298,-73.998245,POINT (-73.998245 40.750298)
94924,STOP & SHOP #0566,70-20 ROCKAWAY BEACH BLVD,ARVERNE,NY,11692,Y,40.590033,-73.798751,POINT (-73.798751 40.590033)
54197,SPEEDWAY #07737,3860 W RIDGE RD,ROCHESTER,NY,14626,,43.214536,-77.731835,POINT (-77.731835 43.214536)
103690,QUALITY MARKET,1206 VESTAL AVE,BINGHAMTON,NY,13903,,42.089493,-75.913045,POINT (-75.913045 42.089493)
103819,BHAKTI 61 INC,39-58 61ST ST,WOODSIDE,NY,11377,Y,40.745729,-73.903318,POINT (-73.903318 40.745729)
79093,QUEENSCARE PHARMACY CORP,84-46 JAMAICA AVE,WOODHAVEN,NY,11421,Y,40.692301,-73.859138,POINT (-73.859138 40.692301)
98990,JUST WIN WINE SHOPPE,222-12 UNION TURNPIKE,OAKLAND GARDENS,NY,11364,,40.735323,-73.748499,POINT (-73.748499 40.735323)
16687,R C VARIETY,154 NORTH AVE,NEW ROCHELLE,NY,10801,,40.908454,-73.779656,POINT (-73.779656 40.908454)
76788,AY HENDRICKSON INC,2 HENDICKSON AVE,LYNBROOK,NY,11563,,40.666121,-73.67128,POINT (-73.67128 40.666121)
112450,MAPLE AVE. QUICK STOP,1137 MAPLE AVE,ELMIRA,NY,14904,,42.071064,-76.786591,POINT (-76.786591 42.071064)
110650,ANGELISA FOOD CORP,279 TOMPKINS AVE,BROOKLYN,NY,11216,,40.68851,-73.94468,POINT (-73.94468 40.68851)
99749,THE CHECK CASHING PLACE #73,167 E 87TH ST,NEW YORK,NY,10128,,40.780062,-73.954237,POINT (-73.954237 40.780062)
109250,DANISH GOURMET INC,721 2ND AVE,NEW YORK,NY,10016,,40.74789,-73.97395,POINT (-73.97395 40.74789)
49116,PLAZA TOBACCO & GIFTS INC,28 E MAIN ST,ROCHESTER,NY,14614,,43.156012,-77.611183,POINT (-77.611183 43.156012)
110660,MINI MART,11819 QUEENS BLVD,FOREST HILLS,NY,11375,,40.715116,-73.831884,POINT (-73.831884 40.715116)
112358,BROOKLYN CENTER PHARMACY,112 DEKALB AVE,BROOKLYN,NY,11201,,40.689703,-73.978274,POINT (-73.978274 40.689703)
93413,CAPITAL DISTRICT OTB #148,41 LOWER HUDSON AVE,TROY,NY,12183,Y,42.734519,-73.695953,POINT (-73.695953 42.734519)
9038,FOOD BAZAAR,97-27 57TH AVE,CORONA,NY,11368,Y,40.737423,-73.863155,POINT (-73.863155 40.737423)
97248,CHECK CHANGERS NY LLC,8405 20TH AVE,BROOKLYN,NY,11214,,40.605746,-73.997068,POINT (-73.997068 40.605746)
42109,WEGMANS #38,1 LOOP ROAD,AUBURN,NY,13021,Y,42.930907,-76.56371,POINT (-76.56371 42.930907)
112560,STEWART'S SHOPS #0138,1560 CENTRAL AVE,ALBANY,NY,12205,,42.715581,-73.831065,POINT (-73.831065 42.715581)
101149,FRESHPOND NEWSSTAND INC,67-06 FRESH POND RD,RIDGEWOOD,NY,11385,,40.705599,-73.896822,POINT (-73.896822 40.705599)
43845,KTM MINI MART,2203 CO RT 1,OSWEGO,NY,13126,Y,43.473935,-76.472257,POINT (-76.472257 43.473935)
38587,MONTGOMERY MART SUNOCO,2080 ROUTE 208,MONTGOMERY,NY,12549,Y,41.513213,-74.207036,POINT (-74.207036 41.513213)
36873,BENTLEY'S TAVERN,4 HEMPHILL PLACE,BALLSTON SPA,NY,12020,Y,42.971351,-73.789696,POINT (-73.789696 42.971351)
111136,VIP CONVENIENCE 43RD INC,4326 43RD AVE,SUNNYSIDE,NY,11104,,40.744967,-73.920411,POINT (-73.920411 40.744967)
74110,RITE AID #1677,476 WILLIAM ST,BUFFALO,NY,14206,Y,42.8853,-78.853499,POINT (-78.853499 42.8853)
18182,RIVERSIDE STATIONARY,786 PALISADE AVE,YONKERS,NY,10703,Y,40.960484,-73.885204,POINT (-73.885204 40.960484)
28066,CRONIN & PHELAN,38-14 BROADWAY,ASTORIA,NY,11103,Y,40.758968,-73.919379,POINT (-73.919379 40.758968)
108628,SUPERTSAR BEVERAGE,393 MIDDLE COUNTRY RD,CORAM,NY,11727,Y,40.868827,-73.003599,POINT (-73.003599 40.868827)
49125,TEXS QUICK STOP,103 MAIN ST,SHERMAN,NY,14781,,42.159324,-79.597289,POINT (-79.597289 42.159324)
96277,SIRI CONVENIENCE SHOP,35 W 31ST ST,NEW YORK,NY,10001,Y,40.747241,-73.9876,POINT (-73.9876 40.747241)
101557,LEXINGTON WINE & LIQUOR,1755 LEXINGTON AVE,NEW YORK,NY,10029,Y,40.794094,-73.944799,POINT (-73.944799 40.794094)
47722,THE OCTAGON INN,3699 RT 26,GLEN AUBREY,NY,13777,Y,42.255996,-76.011472,POINT (-76.011472 42.255996)
74089,SHOPRITE/WAKEFERN #229,2333 NOTT STREET EAST,NISKAYUNA,NY,12309,Y,42.81546,-73.890998,POINT (-73.890998 42.81546)
17738,6723 CONVENIENCE INC,6723 FT HAMILTON PKWY,BROOKLYN,NY,11219,Y,40.629529,-74.010868,POINT (-74.010868 40.629529)
58814,ANDY'S QUICK STOP,1822 NIAGARA STREET,NIAGARA FALLS,NY,14303,Y,43.088584,-79.039432,POINT (-79.039432 43.088584)
109463,FASTRAC EG #222,20852 NY ROUTE 3,WATERTOWN,NY,13601,Y,43.974621,-75.955078,POINT (-75.955078 43.974621)
66659,RFJ DELI II,261 BAYVILLE AVE,BAYVILLE,NY,11709,,40.90719,-73.549916,POINT (-73.549916 40.90719)
63387,RIMA LLC,947 ROSEDALE ROAD,VALLEY STREAM,NY,11581,,40.652803,-73.723176,POINT (-73.723176 40.652803)
45416,SPEEDWAY #07726,3808 VESTAL PKY E,VESTAL,NY,13850,,42.095963,-75.97975,POINT (-75.97975 42.095963)
56742,SPEEDWAY #07714,719 ELMGROVE RD,ROCHESTER,NY,14606,,43.164548,-77.732421,POINT (-77.732421 43.164548)
57831,BRIDGEVIEW ONE STOP,4910 MAIN ST,BEMUS POINT,NY,14712,,42.153579,-79.382296,POINT (-79.382296 42.153579)
100920,NEW WAY MINI MARKET,696 5TH AVE,BROOKLYN,NY,11215,,40.66121,-73.993752,POINT (-73.993752 40.66121)
72478,SUPER 7 EXPRESS,75 ORANGE TURNPIKE,SLOATSBURG,NY,10974,,41.156543,-74.193262,POINT (-74.193262 41.156543)
18625,ELMHURST DRUG CENTER,84-04 BROADWAY,ELMHURST,NY,11373,,40.739943,-73.878504,POINT (-73.878504 40.739943)
19828,SPEEDWAY #07837,530 UTICA AVE,BROOKLYN,NY,11203,,40.660569,-73.931322,POINT (-73.931322 40.660569)
89552,PAY-O-MATIC CORP #408,147-39 UNION TPK,KEW GARDENS HILLS,NY,11367,,40.719383,-73.811149,POINT (-73.811149 40.719383)
108444,CIRCLE K,125 BLOOMINGDALE ROAD,HICKSVILLE,NY,11801,Y,40.746264,-73.505587,POINT (-73.505587 40.746264)
106374,TOPPA PETROLEUM INC,415 SOUTH FRANKLIN ST,HEMPSTEAD,NY,11550,,40.69289,-73.622196,POINT (-73.622196 40.69289)
78879,CANAL PONDS LIQUOR,2516 RIDGEWAY AVE,ROCHESTER,NY,14626,Y,43.187638,-77.699092,POINT (-77.699092 43.187638)
110674,VAN'S PIT STOP LLC,4530A HOLLEY BYRON RD,HOLLEY,NY,14470,,43.19436,-78.06414,POINT (-78.06414 43.19436)
109322,S GROCERY,8618 37TH AVE,JACKSON HEIGHTS,NY,11372,,40.750199,-73.879887,POINT (-73.879887 40.750199)
93333,AFRA TRADING INC,89-54 ELMHURST AVENUE,ELMHURST,NY,11373,,40.748146,-73.876394,POINT (-73.876394 40.748146)
103596,SUNOCO APLUS,1545 CRESCENT RD,CLIFTON PARK,NY,12065,Y,42.818969,-73.774687,POINT (-73.774687 42.818969)
45556,SPEEDWAY #07584,758 ERIE BLVD W,SYRACUSE,NY,13204,,43.048093,-76.169937,POINT (-76.169937 43.048093)
111329,SHARDA OFFICE SUPPLIES INC,26 COURT ST LBBY,BROOKLYN,NY,11242,,40.693391,-73.99094,POINT (-73.99094 40.693391)
112991,HY PETRO INC RT,1501 JERICHO TURNPIKE,NEW HYDE PARK,NY,11040,,40.733989,-73.679827,POINT (-73.679827 40.733989)
108991,BOTTLECAPS BEVERAGE CENTER,952 ARSENAL ST,WATERTOWN,NY,13601,Y,43.97695,-75.93387,POINT (-75.93387 43.97695)
34776,STEWART AIRPORT DINER,240 ROUTE 17K,NEWBURGH,NY,12550,Y,41.521902,-74.11215,POINT (-74.11215 41.521902)
77250,RITE AID #10663,65 ROUTE 111,SMITHTOWN,NY,11787,Y,40.85157,-73.187758,POINT (-73.187758 40.85157)
108820,ESQUIRE PHARMACY INC,277 1ST AVENUE,NEW YORK,NY,10003,,40.732633,-73.981985,POINT (-73.981985 40.732633)
73946,RITE AID #10640,391 W MAIN ST,HUNTINGTON,NY,11743,Y,40.870209,-73.432594,POINT (-73.432594 40.870209)
84898,DEVIN FOOD CORP,148-40 HILLSIDE AVE,JAMAICA,NY,11435,Y,40.706068,-73.807395,POINT (-73.807395 40.706068)
108672,RAMS AMERICAN PUB & CLUB INC,236 UNION AVENUE,HOLBROOK,NY,11741,Y,40.811596,-73.085905,POINT (-73.085905 40.811596)
102451,PATTERSON DELI INC,2604 RTE 22,PATTERSON,NY,12563,,41.484687,-73.575615,POINT (-73.575615 41.484687)
32252,STEWART'S SHOPS #309,76 NORTH CHESTNUT ST,NEW PALTZ,NY,12561,,41.754439,-74.084035,POINT (-74.084035 41.754439)
87334,581 MYRTLE AVE FOOD INC,596 MYRTLE AVE,BROOKLYN,NY,11205,,40.694025,-73.960987,POINT (-73.960987 40.694025)
38057,STEWART'S SHOPS #417,777 QUAKER ROAD,QUEENSBURY,NY,12804,,43.316393,-73.612947,POINT (-73.612947 43.316393)
33499,THE RUSTIC BARN,150 SPIEGLETOWN ROAD,TROY,NY,12182,Y,42.793662,-73.648375,POINT (-73.648375 42.793662)
31013,SO CAIRO COUNTRY STORE,2453 RT 23B,SOUTH CAIRO,NY,12482,Y,42.277009,-73.957026,POINT (-73.957026 42.277009)
74250,GARY COUNTRY FARM,821 NEW SCOTLAND AVENUE,ALBANY,NY,12208,,42.65794,-73.815413,POINT (-73.815413 42.65794)
69744,FOUR STAR MARKET,583 LAKE AVE,ROCHESTER,NY,14613,Y,43.175648,-77.630076,POINT (-77.630076 43.175648)
102871,FORDHAM CONV & GROC MART INC,38 W FORDHAM RD,BRONX,NY,10468,Y,40.862579,-73.902908,POINT (-73.902908 40.862579)
99498,PIMENTEL DELI GROCERY,3142 HEATH AVE,BRONX,NY,10463,,40.878755,-73.899563,POINT (-73.899563 40.878755)
109072,MID ISLAND WINES,484 PLAINVIEW ROAD,HICKSVILLE,NY,11801,,40.769688,-73.502095,POINT (-73.502095 40.769688)
113105,NAZ DELI CORP,234 E 106TH ST,NEW YORK,NY,10029,,40.790991,-73.943409,POINT (-73.943409 40.790991)
68322,7-ELEVEN #39221A,307 NORTH BROADWAY,JERICHO,NY,11753,,40.779245,-73.530926,POINT (-73.530926 40.779245)
107046,QIYI MOBILE 1 INC,4618 8TH AVE,BROOKLYN,NY,11220,Y,40.643049,-74.0017,POINT (-74.0017 40.643049)
45737,WALLYS BELVEDERE,863 STATE FAIR BLVD,SYRACUSE,NY,13209,Y,43.09237,-76.241989,POINT (-76.241989 43.09237)
109656,SPEEDWAY #09892,4169 N BUFFALO ST,ORCHARD PARK,NY,14127,,42.770068,-78.744432,POINT (-78.744432 42.770068)
104724,SHIV KRUPA LLC,7363 STATE FAIR BLVD,BALDWINSVILLE,NY,13027,Y,43.126616,-76.293034,POINT (-76.293034 43.126616)
111972,POWER FUEL INC,925 STRAIGHT PATH,WEST BABYLON,NY,11704,,40.722766,-73.376795,POINT (-73.376795 40.722766)
101282,AAZIZ FUEL CORP,223 BOSTON POST RD,PORT CHESTER,NY,10573,,40.996455,-73.669081,POINT (-73.669081 40.996455)
98126,RICKY L LIQUORS INC,424 SUTTER AVE,BROOKLYN,NY,11212,,40.667932,-73.903201,POINT (-73.903201 40.667932)
64859,BEACH LIQUORS,1087 WEST BEECH ST,LONG BEACH,NY,11561,,40.586012,-73.700413,POINT (-73.700413 40.586012)
108696,ARYB ENTERPRISES INC,310 NEIGHBORHOOD ROAD,MASTIC BEACH,NY,11951,,40.762867,-72.85419,POINT (-72.85419 40.762867)
104497,ROCKAWAY BITES DELI & GRILL CO,104-06 ROCKAWAY BEACH BLVD,ROCKAWAY PARK,NY,11694,,40.583273,-73.825365,POINT (-73.825365 40.583273)
58623,MARKS COUNTRY STORE,254 WEST MAIN ST,SPRINGVILLE,NY,14141,Y,42.508954,-78.676974,POINT (-78.676974 42.508954)
75266,CH PETROLEUM INC,2804 STATE ROUTE 207,CAMPBELL HALL,NY,10916,Y,41.454681,-74.260207,POINT (-74.260207 41.454681)
105387,449 WINE & SPIRITS INC,449 MORRIS PARK AVE,BRONX,NY,10460,,40.840631,-73.873358,POINT (-73.873358 40.840631)
106219,KENSINGTON 'N POULTNEY COM MKT,900 KENSINGTON AVE,BUFFALO,NY,14215,,42.93544,-78.820715,POINT (-78.820715 42.93544)
111000,7-ELEVEN #40208,2546 NIAGARA FALLS BLVD.,TONAWANDA,NY,14150,Y,43.023772,-78.822212,POINT (-78.822212 43.023772)
100757,ES WHOLESOME FOODS OF BROOKLYN,98 MONTGOMERY ST,BROOKLYN,NY,11225,Y,40.666468,-73.961355,POINT (-73.961355 40.666468)
72197,VALHALLA CROSSING,2 CLEVELAND STREET,VALHALLA,NY,10595,Y,41.073035,-73.772545,POINT (-73.772545 41.073035)
89238,JAYRIP GROCERY STORE,44 NEW DORP PLAZA,STATEN ISLAND,NY,10306,Y,40.57371,-74.116643,POINT (-74.116643 40.57371)
74528,LATHAM CIRCLE GAS INC,477 TROY SCHENECTADY ROAD,LATHAM,NY,12110,,42.746996,-73.759178,POINT (-73.759178 42.746996)
64387,STOP & SHOP #0564,575 MONTAUK HWY,WEST BABYLON,NY,11704,Y,40.686869,-73.342717,POINT (-73.342717 40.686869)
20015,SUFFOLK WINES & LIQUORS,733 MIDDLE COUNTRY RD,SELDEN,NY,11784,,40.866097,-73.038329,POINT (-73.038329 40.866097)
105845,7-ELEVEN #40426,4744 BUCKLEY RD,LIVERPOOL,NY,13088,,43.141802,-76.186831,POINT (-76.186831 43.141802)
113382,ROGER'S MARKET,109 NORTH ST,ENDICOTT,NY,13760,,42.098895,-76.064889,POINT (-76.064889 42.098895)
95468,SUPER BRONX INC,225 W 230TH ST,BRONX,NY,10463,Y,40.877365,-73.906981,POINT (-73.906981 40.877365)
111563,WALMART SUPERCENTER #2444,2024 GENESEE ST,ONEIDA,NY,13421,Y,43.078352,-75.691395,POINT (-75.691395 43.078352)
90664,1740 PETROLEUM LLC,1740 JEROME AVE,BRONX,NY,10453,,40.847491,-73.912481,POINT (-73.912481 40.847491)
110470,PAULY'S HOTEL,337 CENTRAL AVE,ALBANY,NY,12206,Y,42.66558,-73.77302,POINT (-73.77302 42.66558)
36685,STEWART'S SHOPS #225,4717 ROUTE 9,PLATTSBURGH,NY,12901,,44.657536,-73.441693,POINT (-73.441693 44.657536)
111144,7-ELEVEN #34707H,247 3RD AVE,NEW YORK,NY,10010,,40.737037,-73.984263,POINT (-73.984263 40.737037)
33226,STEWART'S SHOPS #343,5 N MAIN ST,MIDDLEVILLE,NY,13406,,43.138832,-74.969193,POINT (-74.969193 43.138832)
48425,DASH MARKETS INC,8845 MAIN ST,WILLIAMSVILLE,NY,14221,Y,42.965992,-78.662124,POINT (-78.662124 42.965992)
101227,82 MARKET INC,40-17 82ND ST,ELMHURST,NY,11373,,40.747184,-73.883788,POINT (-73.883788 40.747184)
30219,STEWART'S SHOPS #135,4240 CONSAUL RD,SCHENECTADY,NY,12304,,42.769963,-73.876015,POINT (-73.876015 42.769963)
108240,WINNERS CORNER,204 STATION PLAZA NORTH,MINEOLA,NY,11501,,40.740889,-73.640236,POINT (-73.640236 40.740889)
37053,TACONIC WAYSIDE INN INC,108 STATE ROUTE 344,COPAKE FALLS,NY,12517,Y,42.120461,-73.52405,POINT (-73.52405 42.120461)
11531,PAY-O-MATIC CORP #214,890 E TREMONT AVE,BRONX,NY,10460,,40.842482,-73.88519,POINT (-73.88519 40.842482)
100146,CITGO MART INC,3400 BAYCHESTER AVE,BRONX,NY,10475,,40.879568,-73.837366,POINT (-73.837366 40.879568)
55496,OLYMPIA RESTAURANT & LOUNGE,2380 LYELL AVE,ROCHESTER,NY,14606,Y,43.164786,-77.690567,POINT (-77.690567 43.164786)
76767,CAO'S WINE & LIQUOR INC,62 NORTH MAIN ST,FREEPORT,NY,11520,,40.659135,-73.58473,POINT (-73.58473 40.659135)
91411,TUMMINELLO,4075 HYLAN BLVD,STATEN ISLAND,NY,10308,Y,40.540453,-74.147646,POINT (-74.147646 40.540453)
111923,FRANKLIN SQ CONVENIENCE,727 FRANKLIN AVE # Q,FRANKLIN SQUARE,NY,11010,,40.688287,-73.685307,POINT (-73.685307 40.688287)
40687,WEGMANS #31,4722 ONONDAGA BLVD,SYRACUSE,NY,13219,Y,43.032632,-76.19282,POINT (-76.19282 43.032632)
60439,PALISADES PKWY SERVICE INC,100 PALISADES INTERSTATE PKWY,TAPPAN,NY,10983,Y,41.028262,-73.937837,POINT (-73.937837 41.028262)
110588,FRESH TRADER INC,1458 2ND AVENUE,NEW YORK,NY,10075,Y,40.77145,-73.95607,POINT (-73.95607 40.77145)
103300,NORTH STAR MART INC,2243 RT 112,MEDFORD,NY,11763,,40.8141,-73.000729,POINT (-73.000729 40.8141)
74889,RITE AID #10826,291 WEST FERRY ST,BUFFALO,NY,14213,Y,42.915214,-78.89081,POINT (-78.89081 42.915214)
111536,MOLINA MINI MARKET CORP,1266 GRAND CONCOURSE,BRONX,NY,10456,,40.835898,-73.916079,POINT (-73.916079 40.835898)
112442,102 ST BODEGA CORP,4207 102ND ST,CORONA,NY,11368,,40.747496,-73.862797,POINT (-73.862797 40.747496)
105278,MJM RX CORP,42 THOMAS S BOYLAND ST,BROOKLYN,NY,11233,,40.683785,-73.914654,POINT (-73.914654 40.683785)
96802,VIRAJ GROCERY STORE INC,280 MORNINGSTAR RD,STATEN ISLAND,NY,10303,Y,40.631251,-74.146893,POINT (-74.146893 40.631251)
108212,RALPH AVE DOLLAR INC,1590 RALPH AVE,BROOKLYN,NY,11236,Y,40.638107,-73.919348,POINT (-73.919348 40.638107)
65393,STOP & SHOP #0511,8101 JERICHO TPKE,WOODBURY,NY,11797,Y,40.815149,-73.473004,POINT (-73.473004 40.815149)
109488,FASTRAC EG #274,5610 SHADY AVE,LOWVILLE,NY,13367,Y,43.788079,-75.48194,POINT (-75.48194 43.788079)
112424,101 TOBACCO INC.,101 FOREST AVE,LOCUST VALLEY,NY,11560,,40.875306,-73.5993,POINT (-73.5993 40.875306)
88516,CRAFT BEER & SMOKE,110-84A QUEENS BLVD,FOREST HILLS,NY,11375,,40.718744,-73.838391,POINT (-73.838391 40.718744)
6063,VISTA MARKET,469 SMITHRIDGE RD,SOUTH SALEM,NY,10590,Y,41.203675,-73.510466,POINT (-73.510466 41.203675)
98573,SAI APTEKA PHARMACY INC,151 NASSAU AVE,BROOKLYN,NY,11222,,40.724907,-73.947384,POINT (-73.947384 40.724907)
40412,MIRABITO #20-EARLVILLE,52 S MAIN ST,EARLVILLE,NY,13332,,42.735432,-75.543319,POINT (-75.543319 42.735432)
67330,166 FOOD CENTER CORP,166 WEST PARK AVE,LONG BEACH,NY,11561,,40.588341,-73.668794,POINT (-73.668794 40.588341)
110912,NORTHLAND GROCERY INC,322 NORTHLAND AVE,BUFFALO,NY,14208,,42.919238,-78.848054,POINT (-78.848054 42.919238)
70702,DIABETIC AND PRESCRIPTION CTR,296 RT 59,TALLMAN,NY,10982,,41.11234,-74.101119,POINT (-74.101119 41.11234)
