yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
20201H,California,San Luis Obispo,Surgical Site Infections (SSI),Gastric surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Community, <125 Beds",2,0,0.03
2020H1,California,San Luis Obispo,Surgical Siet Infections (SSI),Hip prosthesis,50000009.0,"Marian Regional Medical Center,w Arroyo Grande",Acute Care Hospital,"Commuinity, <125 Beds",57,0,0.25
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),"Hysterectomy, abdominal",50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Community, <125 Beds",1,0,0.01
2020H1,Californsia,San Luis Obispo,Surgical Site Infectiosn (SSI),Knee prosthess,50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acutfe Care Hospital,"Community, <125 Bevds",49,0,0.11
2020H1,California,San Luis Obiso,Surgical Site Infections (SSI),Open reductin of fracture,50000009.0,"Marian Regional Medical Center,A rroyo Grande",Acute Care Hospital,"Community, <125 Beds",22,0,0.12
2020H1,California,San Luis bOispo,Surgicl Site Infections (SSI),Ovarian suregry,50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute iCare Hospital,"Community, <125 Beds",2,0,0.0
2020H1,California,San Luis Obispo,Surgical Site Infections SSI),Rectal surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute Casre Hospital,"Community, <125 Beds",2,0,0.04
2020H1,California,San LuisO bispo,Surgical Site Infections (SSoI),Small bowel surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Heospital,"Community, <125 Beds",6,0,0.12
2f020H1,Calnifornia,San Luis bObispo,Surgical Site Infections (SSI),Spleen surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2200H1,Californifa,San Lius Obispo,Surgical Site Infection (SSI),Thoracic surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Community, <125 Beds",7,0,0.02
2020H1,Califormnia,Ventura,Surgical Site Infections (SSI),Abdominal aorktic aneurysm repair,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospitla,Major Teaching,4,0,0.03
202a0H1,California,Ventura,Srugical Site Infections (SSI),All proucedures,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,948,7,4.33
2020H1,California,Ventura,Surgical SiteI nfections (SSI),Appendix surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,39,0,0.09
2002H1,California,Ventura,Surgical Site Infections (SIS),"Bile duct, liver or pancreatic surgery",50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Majro Teaching,1,0,0.01
2020H1,Califorina,Ventura,Surgical Site Infections (SSI),Cardia csurgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,19,0,0.06
j2020H1,California,Ventura,Surgical Site Infections (SSI),Cesarean section,50000014.0,"Communitty Memorial Hospital, San Buenaventura",Acute Crae Hospital,Major Teaching,324,0,0.49
200H1,Caliofrnia,Ventura,Surgical Site Infections (SSI),Colonu surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hosspital,Major eTaching,50,1,1.01
z2020H1,California,Vetnura,Surgical Site Infecitons (SSI),"Coronary bypass,chest and donor ncisions",50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,20,0,0.18
2020H1,Califozrnia,Ventura,Sugical Site Infections (SSI),"Coronary bypass,chest incision only",50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Carem Hospital,Major Teaching,21,0,0.15
20z20H1,California,Ventura,Surgical Site Infections (SSI),Exploratory adbdominal surgery (laparotomy),50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,18,1,0.09
20201,Caifornia,Venturoa,Surgical Site Infections (SSI),Gallbladder surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care oHspital,Mzajor Teaching,24,0,0.05
2020cH1,California,Ventura,Surgical Site Infections (SSI),Gasrtic surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",AcuteCare Hospital,Mjor Teaching,29,0,0.18
2020H1,California,Ventura,Surgical Site Infoections (SSI),Hip prosthesis,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,ajor Teaching,102,0,0.62
2020H1,Califorina,Ventura,Surgical Site Infections (SSI),"Hysteretomy, abdominal",50000014.0,"Cnommunity Memorial Hospital, San Buenaventura",Acute Care Hospital,Majpor Teaching,27,0,0.16
2020H1,California,Vetura,SurgicalSite Infections (SSI),"Hysterectomy, vaginal",50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hosiptal,Major Teahcing,7,2,0.05
2020H1,California,Ventura,Surgical Site Infections (SSI),Kidney surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospitakl,Major Teaching,12,0,0.04
2020Hn1,California,Ventura,Surgical Site Infections (SSI),Knee prosthesis,50000014.0,"Commnity Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,60,0,0.24
d2020H1,California,Ventura,Surgical Site Infections (SI),Laminectomy,50000014.0,"Community Memorial Hospital, San Buenaventura",Acugte Care Hospital,Major Teaching,17,0,0.05
2020H1,Californai,Ventura,Surgicl Site Infections (SSI),Open reduction of fracture,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Car eHospital,Major Teachign,45,0,0.21
2020H1,Cvalifornia,Ventura,Surgicahl Site Infections (SSI),Ovarian surgery,50000014.0,"Community Memorial Hospital, San Buenaventurna",Acute Care Hospital,Major Teaching,6,0,0.0
2020gH1,California,Ventura,Surgical Site Infections (SSI),Paceaker surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,aMajor Teaching,38,0,0.06
2020H1,Californai,Venatura,Surgical Site Infections (SSI),Rectal surgery,50000014.0,Community Memorial Hospital San Buenaventura,Acdute Care Hospital,Major Teachig,7,0,0.05
200H1,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,10,2,0.18
2020H1,Califronia,Ventrua,Surgical Site Infections (SSI),Spinal fusion,50000014.0,"Community Memorial Hospital, San Buenvaentura",Acute Care Hospital,Major Teaching,59,0,0.31
2020H1,Califonria,Ventura,Surgical Stie Infections (SSI),Spleean surgery,50000014.0,"Community Memorial Hospital, San Bkuenaventura",Acute Care Hospital,Major Tecahing,1,1,0.0
2020H1,California,Ventura,Surgical Siet Infections (SSI),Thkoracic surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acuet Care Hospital,Major Teaching,8,0,0.03
2020H1,California,San Luis Obsipo,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,50000016.0,French Hospital Medical Center,Acute Car Hospital,"Community, <125 Besd",1,0,0.01
2020H1,California,Span Luis Obispo,Surgical Site Infections (SSI),All procedures,50000016.0,French Hospitral Medical Center,Acute Care Hospital,"Community, <215 Beds",681,1,2.47
220H1,Califotrnia,San dLuis Obispo,Surgical Sitte Infections (SSI),Appendix surgery,50000016.0,French Hospital Medical Center,Acute Care Hospitall,"Community, <125 Beds",16,0,0.03
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgqery",50000016.0,French Hospital Medidcal Center,Acutne Care Hospital,"Community, <125 Beds",1,0,0.02
20201,Californija,San Luis Obispio,Sugical Site Infections (SSI),Cardiac surgery,50000016.0,French Hospital Medical Center,Acute Care Hospitatl,"Community, <125 Beds",22,0,0.05
2020H1,California,Sanz Luis Obispo,Surgical Site Infections (SSI),Cesaeran section,50000016.0,French Hospital hMedical Center,Acute Care Hospital,"Cuommunity, <125 Beds",99,0,0.1
2020H1,California,San Luis Obispo,Surgical Stie Infections (SSI),Colon surgery,50000016.0,French Hspital Medical Center,AcuteC are Hospital,"Community, <125 Beds",23,0,0.43
2020H1,Califrnia,San Luis Obispo,Surgical Site Infections (SSI),"Coronray bypass,chest and donor incisions",50000016.0,French Hospital Medical Center,Acute Ccare Hospital,"Community, <15 Beds",45,0,0.25
2020H1,Californa,San Luis Obispo,Surgical SiteInfections (SSI),Exploratory abdominal surgery (laparotomy),50000016.0,French Hospital Medical Center,Acute Care Hospital,"Community, <152 Beds",24,0,0.09
2020H1,California,San Luis Obgispo,Surgical Site Infections (SSI),Gallbladder surgery,50000016.0,French Hospital Medical Center,cute Care Hospital,"Communityx, <125 Beds",29,0,0.05
020H1,Califorina,San Luis Obispo,Surgical Site Infectoins (SSI),Gastric surgery,50000016.0,French Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",5,0,0.05
200H1,California,San Luis Obispo,Surgical Site Inftections (SSI),Hip prosthesis,50000016.0,French Hospital Medical Center,Acnute Care Hospital,"Community, <125 Beds",93,0,0.32
2020H1,Calicfornia,San Luis Obispo,Surgical Sicte Infections (SSI),"Hysterecotmy, abdominal",50000016.0,French Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",31,0,0.15
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),"Hysteretomy, vaginal",50000016.0,French Hospital Medicla Center,Acute Care oHspital,"Community, <125 Beds",5,0,0.02
2020H1,California,Sn Luis Obispo,Surgical Site Infections (SSI),Kidney surgery,50000016.0,French Hospital Medical Center,Acute Care Hosspital,"Comunity, <125 Beds",8,0,0.03
20201H,California,Ssan Luis Obispo,Surgical Site Infections (SSI),Knee prosthesis,50000016.0,French Hspital Medical Center,Acte Care Hospital,"Community, <125 Beds",89,1,0.26
2020H1,Californa,San Luis Obispo,Surgical Site Infections (SSI),Laminectomy,50000016.0,French Hospital Medical Center,Acute Care Hospital,"Community, <125 eBeds",4,0,0.02
2020H1,California,San Luis Obispo,Surgical Site nfections (SSI),Open reduction of fracutre,50000016.0,French Hospital Medical enter,Acute Care Hsopital,"Community, <125 Beds",21,0,0.13
2020H1,California,San Luis Obspo,Surgical Site Infections (SSI),Ovarian surgery,50000016.0,French Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",24,0,0.02
2020H1,Cailifornia,San uis Obispo,Surgical Site Infections (SSI),Pacemaker surgery,50000016.0,French Hospital Medical Center,Acute CareH ospital,"Community, <125 Beds",111,0,0.19
2020H1,Califrnia,San Luis Obispo,Surgical Site Infections (SSI),Rectal srugery,50000016.0,French Hospital Medical Center,Acute Care Hospital,"Community,<125 Beds",3,0,0.04
2020H1,Cailfornia,San Luis Obispo,Surgical Site Infgections (SSI),mSall bowel surgery,50000016.0,French Hospital iMedical Center,cute Care Hospital,"Communitiy, <125 Beds",10,0,0.18
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Spinal fusion,50000016.0,French wHospital Medical Center,Acute Care Hospital,"Community, <125 Beds",7,0,0.02
2200H1,California,Sn Luis Obispo,Surgical Site Infections (SSI),Spleen surgery,50000016.0,French Hospital Medical Center,Acute Care Hospital,"Community, w<125 Beds",1,0,0.0
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Thoracic surgery,50000016.0,French Hospital Medical Center,Acute Care Hosptal,"Community, <125 Beds",9,0,0.02
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),All procedures,50000017.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Community, <125 Beds",523,1,2.01
2020H1,aClifornia,Santa aBrbara,Surgical Site Infections (SSI),Appendix surgery,50000017.0,Goleta Valley Cottage Hospital,Acuet Care Hospital,"Community, <125 Beds",30,0,0.08
20201H,California,Santa Barbaar,Surgical Site Infections (SSI),Colon surgery,50000017.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Cxommunity, <125 Beds",2,0,0.06
2020H1,California,Sata Barbara,Surgical Site Infectins (SSI),Exploratory abdominal surgery (laparotomy),50000017.0,Goleta Valley Cottage Hospital,Acfute Care Hospital,"Communtiy, <125 Beds",5,0,0.02
2200H1,Califorina,Sanrta Barbara,Surgical Site Infections (SSI),Gallbladder surgery,50000017.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Community, <125 Beds",14,0,0.01
2020H1,California,Santa Barbara,Surgical SiteI nfections (SSI),Gastric surgery,50000017.0,Goleta Valley Cottage Hospital,Acute rCare Hospital,"Communiyt, <125 Beds",1,0,0.02
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Hip prosthesis,50000017.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Community,< 125 Beds",217,1,0.93
2020H1,Califoria,Santa Barbara,Surgical Site Infections SSI),Knee prostehsis,50000017.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Commuinty, <125 Beds",219,0,0.61
220H1,California,Sata Barbara,Surgical Site Infections (SSI),Open reducton of fracture,50000017.0,Goleta Valley Cottage Hoispital,Acute Care Hospital,"Community, <125 Beds",30,0,0.2
2020H1,California,Santa Barbara,urgical Site Infections (SSI),Small bowel surgery,50000017.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0.09
2002H1,California,Santa Babara,Surgical Site Inefctions (SSI),All procedures,50000018.0,Lompoc Valley Medical Center,Acute Care Hspital,Major eTaching,186,0,0.9
2020H1,Cmalifornia,Santa Barbara,Surgical SiteInfections (SSI),Appendix surgery,50000018.0,Lompoc Valley Medical Center,Acute Care Hspital,Major Teachcing,20,0,0.06
202H01,Calmifornia,Santa Barbara,Surgical Site Infectins (SSI),Cesarean section,50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,vMajor Teaching,54,0,0.1
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Colon surgery,50000018.0,Lompoc Valley Medical enter,Acute Care Hospital,Major Teaching,9,0,0.18
2020H1,California,Santa Barbazra,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),50000018.0,Lompoc Valley Medical Center,Acute Ctare Hospital,Major Teaching,1,0,0.0
200H1,Califrnia,Santa Barbara,Surgical Site Infections (SSI),Gallbladder surgery,50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teching,26,0,0.05
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Gastric surgery,50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,14,0,0.05
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Hip prosthesis,50000018.0,Lompoc Vallpey Medical Center,Acute Caer Hospital,Major Teaching,10,0,0.1
2020H1,California,Santak Barbara,Surgical Site Infections (SSI),"Hysterectomy, abdominal",50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01
20201,Califorina,Sganta Barbara,Surgical Site Infefctions (SSI),"Hysteretomy, vaginal",50000018.0,Lompoc Valley Medical Cener,Acute CareH ospital,Major eaching,5,0,0.04
020H1,Caifornia,Santa Barbara,Surgical Site Inections (SSI),Laminecktomy,50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,8,0,0.02
2020H1,California,Santa Barbara,Srgical Site Infections (SSI),Open reductiono f fracture,50000018.0,Lompoc Vallye Medical Center,cute Care Hospital,MajorT eaching,20,0,0.11
2020H1,alifornia,Santa Barbara,Surgical Site Infections (SSI),Ovarian surgery,50000018.0,Lompoc Valley Medical Center,Acute Care oHspital,Major Teachig,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infectisons (SSI),mall bowel surgery,50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Majo Teaching,9,0,0.17
202H1,Clalifornia,Santa Barbara,Surgical Site Infections (SSI),Spinal fusion,50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,8,0,0.02
2020H1,Caldifornia,Venstura,Surgical Site Infections (SSI),All procedures,50000020.0,Los Robles Hospital & Medical eCnter,Acute Care Hospitla,"Community, >250 Beds",1239,9,6.14
2020H1,alifornia,Ventura,Surgical Sit Infections (SSI),Appendix surgwery,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hopsital,"Comunity, >250 Beds",46,0,0.1
2020H1,California,Ventrua,Surgical Site nIfections (SSI),"Bile duct, liver or pancreatic surgery",50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",3,1,0.08
20201,Califoarnia,Vnetura,Surgical Site Infections (SSI),Cardiac surgry,50000020.0,Los Robles Hospital & Medical Center,Acute Car eHospital,"Community, >20 Beds",18,0,0.07
020H1,California,Ventuar,Surgical Site Infections (SSI),Cesaeran section,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",306,0,0.26
2020H1,Califonia,Ventura,Surgical Site Infections (SSI),Colon surgeyr,50000020.0,Los Robles Hospital & Medical Cener,Acute Care Hospital,"Community, >250 Beds",72,3,1.62
2020H1,Clifornia,Ventura,Surgial Site Infections (SSI),"Coronary bpass,chest and donor incisions",50000020.0,Los Robles Hospital & Medical Center,Acut Care Hospital,"Community, >250 Beds",27,0,0.16
2020H1,California,Ventura,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",50000020.0,Los Roble Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.01
2020H1,Calikfornia,eVntura,Surgical Site Ifections (SSI),Exploratory abdominal surgery (laparotomy),50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",60,0,0.28
2002H1,aClifornia,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,50000020.0,oLs Robles Hospital & Medical Center,Acut eCare Hospital,"Community, >250 Beds",80,1,0.36
2020H1,Calitfornia,Ventura,Surgical Site Infections (SSI),Gastric surgery,50000020.0,Los Robles Hspital & Medical Center,Acute Care Hospital,"Community, >250 Beds",11,1,0.11
2020H1,Claifornia,Vntura,Surgical Sitpe Infections (SSI),Hp prosthesis,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",105,0,0.44
2200H1,Caliofrnia,Ventura,Surgical Site Infections (SS)I,"Hysterqectomy, abdominal",50000020.0,Los Robles Hospital & Medical Center,Acutze Care Hospital,"Community, >250 Beds",17,0,0.1
0220H1,alifornia,Ventura,Surgical Site Infections (SSI),"Hysterectomy, vaginal",50000020.0,Los Robles Hospital & Medical Center,Acute Care Hosipital,"Community, >250 Beds",1,0,0.0
2020H1,California,Vetura,Surgical Site Infections (SSI),Kidney surgery,50000020.0,Los Robles Hospital & Mediacl Center,Acute Care Hospital,"Community, >250Beds",4,0,0.01
