year,state,county,hai,operative_procedure,facility_id,facility_name,hospital_category_risk_adjustment,facility_type,procedure_count,infections_reported,infections_predicted
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Small bowel surgery,70001351.0,El Camino Health,Acute Care Hospital,"Community, >250 Beds",1,0,0.04
2020H1,California,Santa Clara,Surgical Site Infections (SSI),All procedures,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,76,0,0.5
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Appendix surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,41,0,0.3
2020H1,California,Santa Clara,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Colon surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,2,0,0.02
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,8,0,0.03
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Laminectomy,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,7,0,0.05
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Open reduction of fracture,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Rectal surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Small bowel surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,3,0,0.08
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Thoracic surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,11,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),All procedures,70001357.0,Stanford Health Care,Acute Care Hospital,Major Teaching,10,0,0.06
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Hip prosthesis,70001357.0,Stanford Health Care,Acute Care Hospital,Major Teaching,4,0,0.02
2020H1,California,Santa Clara,Surgical Site Infections (SSI),"Hysterectomy, abdominal",70001357.0,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0.02
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Laminectomy,70001357.0,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Open reduction of fracture,70001357.0,Stanford Health Care,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Spinal fusion,70001357.0,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Thoracic surgery,70001357.0,Stanford Health Care,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80000022.0,Scripps Green Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000022.0,Scripps Green Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,855,3,4.37
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,324,2,1.13
2020H1,California,San Diego,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,9,0,0.08
2020H1,California,San Diego,Surgical Site Infections (SSI),Cardiac surgery,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,74,0,0.64
2020H1,California,San Diego,Surgical Site Infections (SSI),Colon surgery,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,28,0,0.47
2020H1,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,65,0,0.22
2020H1,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,29,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Hip prosthesis,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Kidney transplant,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,2,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Knee prosthesis,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,1,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Laminectomy,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,33,0,0.21
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,120,1,0.32
2020H1,California,San Diego,Surgical Site Infections (SSI),Rectal surgery,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,10,0,0.03
2020H1,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,59,0,0.42
2020H1,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,65,0,0.78
2020H1,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,35,0,0.03
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80000036.0,Sharp Memorial Hospital,Acute Care Hospital,Major Teaching,3,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000036.0,Sharp Memorial Hospital,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,80000036.0,Sharp Memorial Hospital,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80000045.0,Grossmont Hospital,Acute Care Hospital,Major Teaching,4,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000045.0,Grossmont Hospital,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Cesarean section,80000045.0,Grossmont Hospital,Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80000144.0,"Kaiser Foundation Hospital, Zion",Acute Care Hospital,Major Teaching,8,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000144.0,"Kaiser Foundation Hospital, Zion",Acute Care Hospital,Major Teaching,4,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,80000144.0,"Kaiser Foundation Hospital, Zion",Acute Care Hospital,Major Teaching,4,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80000147.0,Palomar Medical Center Poway,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),80000147.0,Palomar Medical Center Poway,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80000149.0,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,"Community, >250 Beds",5,0,0.04
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000149.0,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),80000149.0,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,"Community, >250 Beds",1,0,0.03
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,80000149.0,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,"Community, >250 Beds",3,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80000150.0,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,"Community, 125-250 Beds",5,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000150.0,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,"Community, 125-250 Beds",3,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,80000150.0,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,80000150.0,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80001470.0,Sharp Mary Birch Hospital For Women And Newborns,Acute Care Hospital,Major Teaching,2,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Cesarean section,80001470.0,Sharp Mary Birch Hospital For Women And Newborns,Acute Care Hospital,Major Teaching,2,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,90000016.0,Scripps Mercy Hospital Chula Vista,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,90000016.0,Scripps Mercy Hospital Chula Vista,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,90000021.0,Sharp Chula Vista Medical Center,Acute Care Hospital,"Community, >250 Beds",4,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Cesarean section,90000021.0,Sharp Chula Vista Medical Center,Acute Care Hospital,"Community, >250 Beds",4,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,90000025.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,11,0,0.07
2020H1,California,San Diego,Surgical Site Infections (SSI),Cesarean section,90000025.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Colon surgery,90000025.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,1,0,0.04
2020H1,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90000025.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,90000025.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,90000025.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,3,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,90000025.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,90000025.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Imperial,Surgical Site Infections (SSI),All procedures,90000040.0,El Centro Regional Medical Center,Acute Care Hospital,"Community, <125 Beds",2,0,0.0
2020H1,California,Imperial,Surgical Site Infections (SSI),Appendix surgery,90000040.0,El Centro Regional Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Imperial,Surgical Site Infections (SSI),Cesarean section,90000040.0,El Centro Regional Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,90000154.0,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,11,0,0.03
2020H1,California,San Diego,Surgical Site Infections (SSI),Cardiac surgery,90000154.0,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,3,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90000154.0,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,3,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Hip prosthesis,90000154.0,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,90000154.0,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,90000154.0,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,90001116.0,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,4,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Hip prosthesis,90001116.0,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,90001116.0,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,90001116.0,UC San Diego Health La Jolla,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Sonoma,Surgical Site Infections (SSI),All procedures,110000007.0,Sutter Santa Rosa Regional Hospital,Acute Care Hospital,"Community, <125 Beds",3,0,0.0
2020H1,California,Sonoma,Surgical Site Infections (SSI),Appendix surgery,110000007.0,Sutter Santa Rosa Regional Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Sonoma,Surgical Site Infections (SSI),Cesarean section,110000007.0,Sutter Santa Rosa Regional Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.0
2020H1,California,Sonoma,Surgical Site Infections (SSI),All procedures,110000009.0,Healdsburg Hospital,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,Sonoma,Surgical Site Infections (SSI),Appendix surgery,110000009.0,Healdsburg Hospital,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,Solano,Surgical Site Infections (SSI),All procedures,110000010.0,Northbay Medical Center,Acute Care Hospital,"Community, 125-250 Beds",8,0,0.01
2020H1,California,Solano,Surgical Site Infections (SSI),Appendix surgery,110000010.0,Northbay Medical Center,Acute Care Hospital,"Community, 125-250 Beds",8,0,0.01
2020H1,California,Solano,Surgical Site Infections (SSI),All procedures,110000011.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hospital,Major Teaching,12,0,0.03
2020H1,California,Solano,Surgical Site Infections (SSI),Appendix surgery,110000011.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hospital,Major Teaching,7,0,0.03
2020H1,California,Solano,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),110000011.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Solano,Surgical Site Infections (SSI),Open reduction of fracture,110000011.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Solano,Surgical Site Infections (SSI),Thoracic surgery,110000011.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Lake,Surgical Site Infections (SSI),All procedures,110000019.0,Sutter Lakeside Hospital,Critical Access Hospital,Critical Access,5,0,0.01
2020H1,California,Lake,Surgical Site Infections (SSI),Appendix surgery,110000019.0,Sutter Lakeside Hospital,Critical Access Hospital,Critical Access,4,0,0.01
2020H1,California,Lake,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),110000019.0,Sutter Lakeside Hospital,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,Humboldt,Surgical Site Infections (SSI),All procedures,110000021.0,Mad River Community Hospital,Acute Care Hospital,"Community, <125 Beds",4,0,0.01
2020H1,California,Humboldt,Surgical Site Infections (SSI),Appendix surgery,110000021.0,Mad River Community Hospital,Acute Care Hospital,"Community, <125 Beds",3,0,0.0
2020H1,California,Humboldt,Surgical Site Infections (SSI),Open reduction of fracture,110000021.0,Mad River Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
