OBJECTID,GEOID,CITY,COUNTY,STATEABB,COUNTYFIPS,CBSA,CBSANAME,STATEFIPS,POPULATION,DOE_DAC,LINGISOPCT,OVER64PCT,PRE1960PCT,DSLPM,CANCER,PTRAF,PWDIS,PNPL,PRMP,PTSDF,PM25,LONGCOMPCT,NOCARPCT,ENERGYBRDN,FOSSEMPLMT,COALEMPLMT,OUTAGECNT,OUTAGEDUR,FOODSRTPCT,JOBACCESS,HOUSEBRDN,RENTPCT,TRNSPTBRDN,NOINTPCT,GREENSPACE,HOMELESPCT,UNINSURPCT,UNEMPPCT,DISABLPCT,INCPLMBPCT,SNGLPNTPCT,MOBILHMPCT,NONGRIDPCT,LESSHSPCT,LOWINCFPCT,LOWINCAPCT,EAL_NPCTL,ST_ABBR,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,total_work,non_transi,transit_us,est_vmiles,est_annual,Avg_Annual,five_year_,Highway_MP,Mean_Annua,Mean_Ann_1,Average_au,Average_An,Average__1,travel_tim,average__2,transporta,zero_vehic,EPL_NOVEH,one_vehicl,two_vehicl,three_vehi,EPL_COMMUT,EPL_TCB,NWKI,EPL_NWKI,Transp_TH,EPL_AGE65,EP_UNINSUR,EPL_UNINSU,EPL_DISABL,Health_TH,EPL_NOHSDP,B25003_c_2,EPL_Renter,EPL_UNEMP,EPL_PCI,EPL_POV,GINI,EPL_GINI,B25106_001,B25106_002,B25106_006,B25106_010,B25106_014,B25106_018,B25106_022,B25106_024,B25106_028,B25106_032,B25106_036,B25106_040,B25106_044,P_HUCB,EPL_HUCB,Economy_TH,EPL_LIMENG,Equity_TH,Resilience,P_LDPNT,P_DSLPM,P_CANCR,P_RESP,P_OZONE,P_PM25,ENVIRO_TH,Transpor_1,HealthDis,EconomyDis,EquityDis,Resilien_1,EnviroDis,SumDis,DOT_DAC,Shape_Leng,Count_,NEVI_DAC,Shape__Area,Shape__Length
1196,06037234000,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,5417,1,0.0711,0.1927,0.8259,4.1555,219.8589,14758.9644,0,0.3918,2.5786,40.0468,61.6014,0.6274,0.0268,2,0.0006,0.0004,18,10624,1,-6.1,26,34,23,12.7,0,5.4555,0.0547,0.0268,0.1312,0.0044,0.4254,0.003,0.0502,0.1599,0.3423,0.2993,75.0835,CA,06037234000,"Census Tract 2340, Los Angeles County, California",0.479493123964,5156,2357,1717,179,31.88,7970,34383,3.18818043,23.61574858,7375,122.9166667,2.03,12416.05175,2098.43626,2288.185813,11492.2507,0.334242233,2.7,61,27.1,34.7,35.5,72.2,43.86434937,14.1,17.28,48.5860873425,69.88,7,45.8632469,58.36,58.0344156333,75.27,37.7,59,57.8,45.68,67.55,0.4724,79,2032,1265,87,84,95,85,147,767,204,152,121,56,0,50.7381889764,92.9471,68.1781571429,82.24,82.24,75.08351778,93.9209583137,88.3425675286,93.1726891818,95.5957916882,82.7801929638,97.2932397777,91.8509065756,0,1,1,1,1,1,5,1,0.0517005408257,1,1,1811894.3359375,6476.5885757654
1197,06037234200,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,2424,0,0.0367,0.2452,0.8226,2.3085,123.5917,10641.3888,0,0.2332,1.4614,27.0424,36.6935,0.7404,0,2,0.0006,0.0004,18,10624,0,-5.9,36,40,22,16.9,0,5.4555,0.0165,0.046,0.1139,0,0.2784,0,0.0086,0.0171,0.1972,0.4009,66.9325,CA,06037234200,"Census Tract 2342, Los Angeles County, California",0.34089331682,2361,1279,1094,0,28.16,7040,49578,3.18818043,23.61574858,8150,135.8333333,2.031,12014.88778,2098.43626,2528.639238,12805.64255,0.258292842,0,0,16.8,63.3,19.9,84,20.97920542,15,10.6349,28.903526355,89.83,6.1,39.4623193,53.62,60.9707731,34.02,27.8,44,79.24,13.83,29.05,0.5177,92,1167,842,114,18,29,28,85,325,84,32,39,51,0,41.1311053985,79.9357,53.1536714286,67.36,67.36,66.93245714,94.0785286737,85.7361536916,87.7185178632,92.2395346079,83.1123160999,97.112839604,89.9996484234,0,1,1,1,0,1,4,1,0.038197190901,1,1,1296646.08203125,4773.04405836119
1198,06037234300,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,3805,1,0.0045,0.1671,0.8258,3.048,167.5712,17931.5013,0,0.2959,2.551,30.006,49.1138,0.7027,0.0607,3,0.0006,0.0004,18,10624,1,-5.7,24,81,18,16.7,-1,5.4555,0.0371,0.1136,0.1363,0.0149,0.4923,0,0.051,0.0967,0.2357,0.4678,77.9431,CA,06037234300,"Census Tract 2343, Los Angeles County, California",0.336020323478,3940,1944,1479,139,22.22,5555,41319,3.18818043,23.61574858,7650,127.5,1.458,8158.305539,2098.43626,2373.507996,8730.409505,0.211292856,6.1,81,50,35.9,8,76.9,11.83125573,15.70833333,6.2415,43.9931889325,54.4,4.6,27.6748643,65.31,49.1282881,35.69,81.5,95,86.43,32.34,60.67,0.4376,62,2276,420,3,16,0,57,37,1856,400,164,319,162,0,50.8787346221,93.0597,66.4556714286,0,0,77.94305668,94.2084981364,85.3535179928,89.4213357254,93.5872310669,81.0927529604,97.1981398099,90.143579282,0,0,1,0,1,1,3,0,0.0372907295738,1,1,1270572.0390625,4469.06855147274
1199,06037234501,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,2845,0,0.0122,0.192,0.9517,1.5526,84.93,2557.7265,0,0.1431,1.9201,16.6747,24.6863,0.6199,0.0079,3,0.0006,0.0004,18,10624,1,-5.7,31,43,23,19.1,0,5.4555,0.0983,0.0554,0.1671,0,0.4654,0,0.0377,0.1636,0.3044,0.406,53.9559,CA,06037234501,"Census Tract 2345.01, Los Angeles County, California",0.290271097498,2744,1151,928,109,28.05,7012.5,31743,3.18818043,23.61574858,7075,117.9166667,2.395,14154.01905,2098.43626,2195.107068,13805.58424,0.434917438,0.8,29.7,13.7,30.7,54.8,66.7,76.32499514,12.75,28.4709,50.298973785,73.04,14.1,79.8140614,71.01,74.6213538,84.46,26.7,42,87.03,60.34,61.64,0.4778,81,929,681,88,66,64,78,30,248,89,12,14,48,17,54.4671689989,95.726,73.1708571429,87.65,87.65,53.95592461,99.0558738331,86.0203961055,90.6463860715,94.8379224095,78.656281222,97.3389378086,91.0926329084,1,1,1,1,0,1,5,1,0.0395640056451,1,1,1109145.7578125,4647.70415689267
1200,06037234502,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,3017,1,0.0681,0.1738,0.7805,2.3516,129.5131,6333.6316,0,0.2173,2.3426,23.3047,36.9683,0.6213,0.015,3,0.0006,0.0004,18,10624,1,-5.7,25,66,20,35,0,5.4555,0.0724,0.1808,0.1651,0,0.3357,0,0.0936,0.2475,0.4915,0.6072,65.7859,CA,06037234502,"Census Tract 2345.02, Los Angeles County, California",0.210369991312,2945,1140,999,24,21.6,5400,32250,3.18818043,23.61574858,7500,125,1.752,9744.840648,2098.43626,2326.968624,10910.70395,0.338316402,1.5,44.1,34.4,51.5,12.6,74.3,45.25528193,12.94444444,26.8961,47.6378454825,64.25,10.1,64.1953536,85.23,71.2251178667,86.08,71.4,90,93.61,73.47,82.26,0.5013,88,1196,342,49,18,14,59,36,854,380,76,79,5,0,59.8662207358,98.1382,87.3654571429,80.39,80.39,65.78589202,91.9585195593,86.3335487282,91.8925439493,95.2737623471,79.9701985223,97.297173463,90.4542910949,0,1,1,1,0,1,4,1,0.037064752269,1,1,805462.90234375,4286.0137472221
1201,06037234600,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,4908,1,0.06,0.1503,0.7902,3.0467,168.9525,11452.6615,0,0.2796,4.4509,39.9556,49.3133,0.787,0.0501,3,0.0006,0.0004,18,10624,0,-5.5,37,45,22,21.6,-1,5.4555,0.1073,0.0808,0.1271,0.0234,0.2793,0,0.0744,0.1477,0.274,0.4714,76.3359,CA,06037234600,"Census Tract 2346, Los Angeles County, California",0.503191678622,4622,2220,1649,210,30.16,7540,34896,3.18818043,23.61574858,8450,140.8333333,2.009,12101.33728,2098.43626,2621.717983,11809.00482,0.338405686,5,76.9,15.4,53.3,26.3,87.1,45.29553847,15.75,6.0973,53.8482096175,52.58,11,68.3078055,58.36,59.7492685,80.45,30.6,48,84.12,51.93,83.25,0.4886,85,1706,1184,141,127,6,130,193,522,234,82,72,39,0,60.0234466589,98.1986,75.8498,81.32,81.32,76.33594083,92.1916691986,85.3309079803,90.2096784125,94.4983199291,76.727006402,97.3103572481,89.3779898618,1,1,1,1,1,1,6,1,0.0549391007261,1,1,1904284.83203125,6445.71603010383
1202,06037234700,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,3690,1,0.0077,0.1606,0.8572,3.0469,170.4607,12776.862,0,0.2799,5.0288,38.4159,49.3437,0.7416,0.0374,3,0.0006,0.0004,18,10624,1,-5.4,23,61,21,33,0,5.4555,0.1197,0.0302,0.1387,0.0346,0.3565,0,0.0961,0.302,0.3482,0.4993,75.1646,CA,06037234700,"Census Tract 2347, Los Angeles County, California",0.286510077916,3482,1712,1341,79,23.61,5902.5,33730,3.18818043,23.61574858,8375,139.5833333,2.044,11590.45205,2098.43626,2598.448296,11774.01644,0.349066601,3.7,69.7,29.8,24.6,41.8,86.4,48.98109331,15.16666667,9.4583,53.6348483275,43.95,17.6,88.0327163,82.53,71.5042387667,94.13,52.2,76,52.17,73.46,82.8,0.5022,89,1447,691,168,22,25,89,50,756,104,232,100,30,0,56.6689702833,96.893,80.6361428571,86.56,86.56,75.1646297,95.3133163538,85.335075893,90.933468329,95.3902163804,75.291517742,97.3241221848,89.9312861472,1,1,1,1,1,1,6,1,0.0472096288389,1,1,1078000.20703125,5411.46914157011
1203,06037234800,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,3317,1,0.0219,0.1417,0.8497,3.0984,171.6322,10483.1928,0,0.2916,5.71,31.6676,49.5779,0.645,0.0418,2,0.0006,0.0004,18,10624,1,-5.5,27,38,23,15,0,5.4555,0.0519,0.0386,0.1363,0,0.4552,0.0139,0.0829,0.1972,0.2339,0.3101,62.2912,CA,06037234800,"Census Tract 2348, Los Angeles County, California",0.252584453482,3476,1842,1584,84,30.86,7715,31895,3.18818043,23.61574858,7725,128.75,2.226,13492.44735,2098.43626,2396.777682,14095.09757,0.441921855,4.2,72.8,12.1,40.6,43.1,78,78.1698548,13.58333333,21.7489,62.6796887,44.56,8.6,55.9919737,62.24,54.2639912333,79.92,40.3,63,73.98,64.09,58.1,0.3906,30,1207,721,76,0,10,143,68,486,141,111,48,42,0,52.9411764706,94.7306,66.2600857143,79.35,79.35,62.29120554,94.7566779568,85.930975574,91.4365992697,95.7825577953,74.2926397792,97.4533925557,89.9421404885,1,1,1,1,0,1,5,1,0.0320966801935,1,1,953445.85546875,3895.17074914474
1204,06037234901,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,3321,1,0.092,0.0562,0.2521,1.4988,85.1329,6066.9214,0,0.1398,2.3866,20.1015,24.6805,0.5991,0.0698,4,0.0006,0.0004,18,10624,1,-5.4,18,95,18,23.7,0,5.4555,0.1024,0.1488,0.1524,0,0.6148,0,0.1191,0.2756,0.7615,0.8551,57.841,CA,06037234901,"Census Tract 2349.01, Los Angeles County, California",0.125642224024,2967,1133,799,150,19.65,4912.5,17847,3.18818043,23.61574858,8300,138.3333333,1.702,9287.82445,2098.43626,2575.17861,9402.837193,0.526858138,7,83.5,46.3,16.2,30.5,85.6,92.50950887,13.75,20.3567,70.4915522175,6.72,15.4,83.3759182,47.11,45.7353060667,93.12,97.2,99,87.6,97.92,98.93,0.5472,96,1125,32,8,0,0,0,0,1093,483,233,37,21,0,69.5111111111,99.6581,96.0325857143,89.42,89.42,57.84104813,58.4905533404,84.664981542,90.8452569073,95.7033733401,73.8378550007,97.3330854502,83.4791842635,1,0,1,1,0,1,4,1,0.0232645210256,1,1,476722.5859375,2926.56591170069
1205,06037234902,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,4088,1,0.0665,0.1487,0.5994,2.2228,128.3702,7694.4103,0,0.2035,3.4778,28.3062,36.9125,0.63,0.0559,4,0.0006,0.0004,18,10624,1,-5.3,21,86,19,32.2,0,5.4555,0.2003,0.0962,0.1266,0.0083,0.5371,0,0.0223,0.2395,0.6648,0.5716,65.313,CA,06037234902,"Census Tract 2349.02, Los Angeles County, California",0.172864815236,3924,1689,1268,225,25.26,6315,21327,3.18818043,23.61574858,8325,138.75,1.734,9986.836278,2098.43626,2582.935172,10359.99649,0.485769048,5.6,79.4,41.5,26.8,26.1,85.9,87.17621255,12.5,30.4658,70.7355031375,46.47,22.3,94.1809118,57.7,66.1169706,91.46,77.7,93,79.24,92.69,84.97,0.5718,98,1570,350,68,37,0,19,43,1220,397,215,182,0,0,61.2101910828,98.5103,91.1243285714,87.12,87.12,65.31296828,82.6344713045,84.2283702277,91.2477293798,96.0591669872,73.5347398708,97.2506947435,87.4925287522,1,1,1,1,0,1,5,1,0.029948378142,1,1,655385.26171875,3688.20587276702
1206,06037235100,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,4401,0,0.018,0.1724,0.8913,2.9256,170.1803,5121.9721,0,0.2542,5.5035,37.0448,48.921,0.6174,0.0039,2,0.0006,0.0004,18,10624,1,-4.9,38,29,24,9.8,0,5.4555,0.0848,0.1319,0.1127,0,0.2921,0.0185,0.0305,0.0729,0.184,0.2097,75.7957,CA,06037235100,"Census Tract 2351, Los Angeles County, California",0.456168702144,4487,2071,1717,36,34.91,8727.5,47944,3.18818043,23.61574858,7100,118.3333333,2.233,14022.38721,2098.43626,2202.86363,13864.85424,0.289188517,0.4,19.6,19.5,36.8,43.4,67.2,29.10686027,12.95833333,26.7506,35.6643650675,63.71,9.1,58.8525683,34.49,52.3508561,57.52,22.4,33,92.1,28.1,36.9,0.4184,49,1674,1299,121,52,59,140,171,375,46,77,29,47,0,44.3249701314,85.2751,54.5564428571,62.34,62.34,75.79565295,96.9553587806,83.7546290504,90.7983491472,95.8063450092,73.3683001178,97.1064550429,89.631572858,0,1,1,1,1,1,5,1,0.0561404578801,1,1,1716868.8125,6570.44011366411
1207,06037235201,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,2682,1,0.0479,0.1538,0.9368,2.2866,128.8334,14248.7201,0,0.2221,3.7371,21.5028,37.1499,0.7276,0.1022,3,0.0006,0.0004,18,10624,1,-5.5,29,49,23,31.3,0,5.4555,0.1239,0.0432,0.162,0.0296,0.5797,0,0.0449,0.1961,0.3991,0.4545,52.5234,CA,06037235201,"Census Tract 2352.01, Los Angeles County, California",0.251972481812,2676,1250,857,118,30.58,7645,29592,3.18818043,23.61574858,9100,151.6666667,1.976,11947.29773,2098.43626,2823.388597,11212.5483,0.378904714,10.2,88.9,22.4,26.7,40.6,92.2,59.15350232,14.88888889,11.261,62.87862558,47.69,12.5,74.4178135,53.62,58.5759378333,87.22,31.5,50,79.78,71.07,79.5,0.4656,76,979,671,87,50,74,82,80,308,123,14,58,25,5,61.0827374872,98.4842,77.4363142857,86.26,86.26,52.5234056,98.6318873089,85.3662261922,91.5113236804,95.6802373045,72.5941766025,97.4305153245,90.2023944021,1,1,1,1,0,1,5,1,0.0320585112358,1,1,963450.59375,3920.84780164555
1208,06037235202,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,4331,1,0.0451,0.2067,0.7418,2.2363,128.5447,14590.0886,0,0.2137,3.3073,25.4678,36.9859,0.7491,0.0851,3,0.0006,0.0004,18,10624,1,-5.4,24,71,20,31.7,0,5.4555,0.1034,0.0948,0.1621,0.0088,0.6849,0,0.0515,0.2468,0.4121,0.5283,71.2575,CA,06037235202,"Census Tract 2352.02, Los Angeles County, California",0.328786316406,4529,2037,1315,313,23.63,5907.5,26210,3.18818043,23.61574858,8575,142.9166667,1.742,9879.846526,2098.43626,2660.500793,9360.946905,0.357151732,8.5,86.5,34.5,31.3,25.7,88.4,51.78794525,15.44444444,7.6611,58.5872613125,52.02,11,68.3078055,68.78,63.0359351667,85.35,66.6,87,79.78,54.29,80.58,0.5702,98,1941,648,85,62,24,62,13,1293,442,245,83,70,0,55.9505409583,96.5703,83.0814714286,80.63,80.63,71.25750973,90.1056111696,84.4644239005,91.3586350768,96.1166937239,71.4218847559,97.3117692843,88.4631696518,1,1,1,1,0,1,5,1,0.0392039672549,1,1,1234645.12109375,4863.53500690931
1209,06037236000,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,4181,0,0,0.2236,0.7984,2.9973,169.3549,9697.8352,0.0073,0.2707,1.3236,42.8494,48.095,0.5727,0.0095,2,0.0006,0.0004,18,10624,1,-4.9,41,19,23,7.3,-1,5.4555,0.0483,0.0509,0.1593,0,0.2588,0,0.0397,0.0137,0.1667,0.1469,81.0872,CA,06037236000,"Census Tract 2360, Los Angeles County, California",1.5262615921,4373,2219,1572,157,39.31,9827.5,54698,3.18818043,23.61574858,6950,115.8333333,1.758,11456.54555,2098.43626,2156.324258,10420.92277,0.190517437,0.9,32,38.6,44,16.4,64.2,8.706516005,13,26.649,32.8888790013,81.03,4.5,26.8520961,77.3,61.7273653667,30.61,21.2,31,65.55,10.39,29.55,0.4268,55,2189,1724,62,115,166,69,262,465,17,103,130,59,0,44.9063499315,86.1963,44.0423285714,57.6,57.6,81.08717469,92.8012247206,84.6530760082,90.4185969724,93.0109652473,80.0902219112,96.4889032396,89.5771646832,0,1,0,1,1,1,4,1,0.093801672842,1,1,5874599.42578125,11543.1233122832
1210,06037236100,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,6170,1,0.1047,0.2475,0.5628,3.6993,206.5084,8863.2278,0,0.3668,3.0912,41.589,60.992,0.5609,0.0421,3,0.0006,0.0004,18,10624,1,-5.4,18,81,18,25.1,0,5.4555,0.0788,0.1297,0.1417,0.0154,0.4134,0,0.0469,0.1423,0.5041,0.5905,86.6427,CA,06037236100,"Census Tract 2361, Los Angeles County, California",0.436555492748,5808,2996,2315,339,18.74,4685,23421,3.18818043,23.61574858,9875,164.5833333,1.571,8495.891489,2098.43626,3063.842021,9866.03117,0.421247221,4.2,72.8,57.1,15.8,22.8,95.8,72.58113773,15.1,9.7082,62.7223344325,49.48,12.5,74.4178135,82.89,68.9292711667,66.62,83.8,96,93.32,79.14,88.14,0.5009,88,2986,485,5,57,0,0,60,2501,796,474,390,19,32,61.3864701942,98.5625,87.1117857143,77.28,77.28,86.64265387,79.3448159344,84.1702806028,87.9844281528,92.5959081816,81.8877561543,96.9915369958,87.1624543369,1,1,1,1,1,1,6,1,0.0444819618829,1,1,1646934.21484375,5416.21989197412
1211,06037236202,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,5764,1,0.1095,0.0556,0.5981,2.22,124.7609,4586.871,0.0018,0.2151,0.9552,33.6725,36.3187,0.5913,0.1233,3,0.0006,0.0004,18,10624,1,-5.2,20,100,17,27.9,-1,5.4555,0.1299,0.1633,0.1671,0,0.4257,0,0.0287,0.2251,0.6381,0.6266,73.9851,CA,06037236202,"Census Tract 2362.02, Los Angeles County, California",0.170643184328,5782,2482,1649,380,20.68,5170,21667,3.18818043,23.61574858,9550,159.1666667,1.261,6951.300017,2098.43626,2963.006714,7902.611672,0.364730312,12.3,90.9,52.3,32.4,3,94.6,54.44626447,15.83333333,5.7609,61.4267911175,5.56,13.5,77.9171816,81.77,55.0823938667,88.97,98.6,99,94.87,90.84,90.77,0.4557,72,2510,35,0,0,0,0,0,2475,677,505,162,194,0,61.2749003984,98.5268,90.7109714286,87.65,87.65,73.98506991,82.7311866145,84.1799875581,88.6959934519,92.7459483917,82.3751296932,96.7559040393,87.9140249581,1,1,1,1,0,1,5,1,0.0271458702724,1,1,651841.046875,3421.48133557918
1212,06037236203,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,3118,1,0.0195,0.1248,0.5943,1.491,83.566,4875.8323,0.0005,0.1477,0.7915,19.033,24.2841,0.6193,0.0576,3,0.0006,0.0004,18,10624,1,-5.4,21,98,17,28.3,0,5.4555,0.1139,0.0528,0.1479,0,0.3685,0.0061,0.0802,0.1726,0.6312,0.6448,57.8149,CA,06037236203,"Census Tract 2362.03, Los Angeles County, California",0.13101985268,3181,1423,998,278,25.22,6305,24223,3.18818043,23.61574858,9150,152.5,1.645,9470.700753,2098.43626,2838.901721,9890.992115,0.4083306,5.8,80.1,39.6,39.2,15.5,92.5,68.70124101,13.83333333,19.7526,65.2634602525,25,12.4,74.0310777,68.78,55.9370259,83.7,98.8,99,81.59,88.22,90.37,0.4119,45,1472,17,0,0,0,0,0,1455,348,237,245,74,8,61.9565217391,98.6902,83.7957428571,73.13,73.13,57.81492734,82.5831001028,84.465409342,89.1546246291,92.9183761852,82.9375004686,96.8577277812,88.1527897515,1,1,1,1,0,1,5,1,0.0322740939898,1,1,489711.23046875,3881.59395094843
1213,06037236204,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,3109,1,0.0586,0.0657,0.6296,1.4683,82.5051,2127.8032,0.0007,0.1439,0.8692,17.7558,24.2598,0.6862,0.0968,3,0.0006,0.0004,18,10624,1,-5.3,19,100,17,34.4,0,5.4555,0.1184,0.1011,0.1724,0,0.6301,0,0.0554,0.295,0.67,0.6803,58.5408,CA,06037236204,"Census Tract 2362.04, Los Angeles County, California",0.088752494536,2966,1354,993,207,18.44,4610,24154,3.18818043,23.61574858,8050,134.1666667,1.398,7537.707563,2098.43626,2497.612989,8346.446014,0.345551296,9.7,88.3,47.9,35.3,7.1,82.7,47.78172631,14.91666667,11.0797,57.4653565775,4.23,17,86.9072251,71.58,54.2390750333,90.85,100,100,82.03,80.44,95.57,0.6008,99,1373,0,0,0,0,0,0,1373,550,262,171,38,0,74.3627093955,99.8434,92.5333428571,87.65,87.65,58.54081029,84.4877819821,83.8781329714,87.8538929314,92.3619084155,81.9557343643,96.812595313,87.8916743296,1,1,1,1,0,1,5,1,0.019618943426,1,1,333835.62890625,2445.81640572372
1214,06037237101,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,4409,1,0.2169,0.0787,0.6653,4.8664,228.6208,19035.7089,0,0.4511,3.664,39.2537,62.8462,0.6339,0.1326,4,0.0006,0.0004,18,10624,0,-5.9,25,68,20,21.6,0,5.4555,0.1633,0.0424,0.1123,0,0.6565,0,0.1198,0.4525,0.5981,0.6277,63.7938,CA,06037237101,"Census Tract 2371.01, Los Angeles County, California",0.242834605778,4131,1719,1000,317,28.91,7227.5,24015,3.18818043,23.61574858,7900,131.6666667,1.892,11269.09177,2098.43626,2451.073617,9393.654225,0.391157786,13.3,91.6,21.8,27.3,37.6,80.7,63.26244482,15.3,8.4492,61.002911205,8.47,14.1,79.8140614,24.05,37.4446871333,98.33,74.2,92,68.1,96.65,90.94,0.4627,75,1169,302,26,53,71,34,44,867,284,212,29,28,24,68.8622754491,99.6238,88.6634,97.14,97.14,63.79383824,86.1349805853,92.7571395502,95.5216456553,97.2032134824,77.7995743221,97.8618579325,91.213068588,1,0,1,1,0,1,4,1,0.0313239645657,1,1,913660.046875,3808.54439220832
1215,06037237102,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,3407,1,0.195,0.0854,0.6308,1.9621,90.1444,33836.6853,0,0.1915,1.8587,15.2039,25.246,0.6706,0.0439,4,0.0006,0.0004,18,10624,1,-5.9,24,64,20,28,0,5.4555,0.2228,0.0486,0.112,0,0.5082,0,0.131,0.5145,0.6276,0.719,51.6422,CA,06037237102,"Census Tract 2371.02, Los Angeles County, California",0.177593020328,3357,1277,939,141,28.56,7140,24832,3.18818043,23.61574858,9425,157.0833333,1.826,10841.53233,2098.43626,2924.223904,11127.88746,0.448126911,4.4,74,35.9,32.4,27.3,94.1,79.69682667,13.41666667,23.1685,67.7413316675,13.27,25.7,96.574924,48.62,52.8216413333,98.88,71,90,12.38,96.31,89.33,0.396,34,931,270,19,53,28,34,20,661,211,119,106,24,0,65.9505907626,99.356,74.3222857143,98.48,98.48,51.6421727,84.4869654831,92.9393347079,94.778293129,96.7598010416,78.4767343809,97.9970766891,90.9063675719,1,1,1,1,0,1,5,1,0.0269632552551,1,1,659895.7578125,3313.855441806
1216,06037237201,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,3814,1,0.0854,0.0877,0.7936,2.8752,136.507,7110.1435,0,0.2546,2.861,29.2609,37.5844,0.757,0.0083,3,0.0006,0.0004,18,10624,0,-5.9,26,55,22,13.6,0,5.4555,0.0923,0.0891,0.1168,0,0.4961,0,0.1157,0.456,0.5515,0.5066,52.7667,CA,06037237201,"Census Tract 2372.01, Los Angeles County, California",0.175060963412,3582,1575,1321,103,32.68,8170,27043,3.18818043,23.61574858,8625,143.75,2.35,14474.60594,2098.43626,2676.013917,14953.53353,0.552953945,0.8,29.7,16.7,29.2,53.3,88.8,94.57508537,14.44444444,14.6727,56.9369463425,14.87,12.9,75.8411676,47.11,45.9403892,96.62,57.2,80,84.12,87.79,73.08,0.4825,83,1011,433,45,40,14,57,34,578,140,74,67,74,0,53.9070227498,95.3868,85.7138285714,96.74,96.74,52.76674136,92.6101991053,92.4442713146,95.2763038631,97.3544875855,77.3295308852,97.7435399617,92.1263887859,1,0,1,1,0,1,4,1,0.0266081010379,1,1,667367.80078125,3284.63731619519
1217,06037237202,Los Angeles,"Los Angeles County, CA",CA,6037,31080,"Los Angeles-Long Beach-Anaheim, CA",6,4556,1,0.1442,0.0859,0.6132,3.6213,181.1016,10564.4513,0,0.3151,8.692,35.4676,49.8444,0.6619,0.0944,3,0.0006,0.0004,18,10624,1,-5.8,29,57,21,21.9,-1,5.4555,0.1602,0.0788,0.1281,0,0.5287,0.0229,0.0445,0.2927,0.5231,0.4226,85.9951,CA,06037237202,"Census Tract 2372.02, Los Angeles County, California",0.427817232284,4593,1875,1494,52,31.61,7902.5,26329,3.18818043,23.61574858,9700,161.6666667,1.894,11556.67078,2098.43626,3009.546086,12276.09799,0.466257662,9.4,87.9,27.1,27.9,35.5,95.2,83.57255893,15.875,5.4328,68.0263397325,9.14,20.1,91.8563315,72.56,57.8521105,96.85,51.5,75,93.87,90.98,76.98,0.4738,80,1394,676,90,84,20,85,41,718,198,161,113,71,0,61.9081779053,98.6764,87.4794857143,94.95,94.95,85.99513328,82.9412246457,90.9743553233,95.026977244,97.4153104862,76.2719485072,97.5903956097,90.0367019693,1,1,1,1,1,1,6,1,0.0446083483278,1,1,1610467.66796875,5297.91237005116
