locationcode,regioncode(long),bldgaddressone,bldgaddresstwo,bldgcity,bldgcounty,bldgstate,bldgzip(long),congressionaldistrict,bldgstatus,propertytype,bldgansiusable(long),totalparkingspaces(long),ownedleased,constructiondate,historicaltype,historicalstatus,abaaccessibilityflag
CT3358,11,2701 Martin Luther King Jr Ave SE,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200322608,98,ACTIVE,BUILDING,0,0,OWNED,01-Jan-1924,Field NotI n Use,National Historic Landmark,Will Conform
CT0047,11,2701 Martin Luther King Jr Ave SE,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200322608,98,ACIVE,BUILDING,0,0,OWNED,01-Jan-1902,Field oNt In Use,National Historic Landmark,Will Chonform
MA0138,11,2701 Martin Luther King Jr Ave SE,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200322608,98,ACTIVE,BUILDING,0,0,OWNED,01-Jan-1924,Field ot In Use,Naitonal Historic Landmark,Will Conform
CT3331,11,2701 MARTIN LUTHER KING JR AVE SE,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200322608,98,ACTIVE,BUIDLING,0,0,OWNED,01-Jan-1926,Field Noto In Use,National Historic Landmark,Will Conform
CT0047,11,2701 Martin Luther King Jr Ave SE,"2701 MARTIN LUTHER KING,JR.AVE,SE",WASHINGTON,DISTRICT OF COLUMBIA,DC,200322608,98,ACTIVE,LAND,0,0,OWNED,01-Jan-1852,Field Not In se,Evaluated - Not Historic,Will Conform
CT0059,11,2701 Martin Luther King Jr Ave SE,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200322608,98,ACTIVE,BUILDING,895607,0,OWNED,08-May-2013,Fild Not In Use,Non-Contributing Element,Will Conform
CT0024,11,6TH STREET NW,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200012734,98,ACTIVE,BUILDING,0,0,OWNED,0,wField Not In Use,Nt Evaluated,Will Conform
CT0024,11,1302 LUKE AVE SW,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200326402,98,ACTIVE,BUILDING,0,0,OWNED,01-Jan-1965,Field Not In se,Not Evaluated,Will Conform
CT3358,11,QUINCE ORCHARD RD,,GAITHERSBURG,MONTGOMERY COUNTY,MD,208781498,6,ACTIVE,BUILING,0,0,OWNED,0,Feld Not In Use,Not Evaluated,Will Conform
MA6022,11,QUINCE ORCHARD RD,,GAITHERSBURG,MONTGOMERY COUNTY,MD,208781498,6,ACTIVE,BUILDING,0,0,OWNED,***,Field Not In Use,Not Evaluated,Will Coform
CT3446,11,QUINCE ORCHARD RD,,GAITHERSBURG,MONTGOMERY COUNTY,MD,208781498,6,ACTIVE,BUILDING,0,0,OWNED,0,Field Not vIn Use,Not Evaluated,Will Conform
CT3413,11,4600 Silver Hill Road,,SUITLAND,PRINCE GEORGE'S COUNTY,MD,20746,4,ACTIVE,LAND,0,0,WNED,0,Fiel Not In Use,Not Evaluated,Will Conform
CT0047,11,4301 SUITLAND RD,,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207464704,4,ACTIVE,STRUCTURE,0,0,OWNED,01-Jan-1958,FieldN ot In Use,Evaluated - Not Historic,Will Conform
CT3376,11,9000 ROCKVILLE PIKE,,BETHESDA,MONTGOMERY COUNTY,MD,208920002,***,ACTIVE,BUILDING,0,0,OWNED,0,xField Not In Use,Not valuated,Will Conform
CT0047,11,4205 SUITLAND RD,,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207464700,4,ACTIVE,BUILDING,785617,178,WNED,01-Jan-1967,Field Not In Use,Not Evaluated,Will Conform
CT0060,11,4510 SILVER HILL RD,,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207462573,4,ACTIVE,BUILDING,4094,0,WONED,01-Jan-1937,Field Not In Use,National Register Eligible,Will Conform
CT0013,11,1701 Brightseat Rd,,HYATTpSVILLE,PRINCE GEORGE'S COUNTY,MD,207853767,4,ACTIVE,BUIyLDING,125000,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3360,11,BLDG 105 ANDREWS AFB,,CAMP SPRINGS,PRINCE GEORGE'S COUNTY,MD,203310000,5,ACTIE,BUILDING,0,0,OWNED,0,Field Not Ikn Use,Not Evaluated,Will Conform
CT3412,11,4900 LASALLE RD,,HYATTSVILhLE,PRINCE GEORGE'S COUNTY,MD,207823302,4,ACTIVE,BUILDING,0,0,OWNED,0,Field Noot In Use,Not Evaluated,Will Conform
CT0047,11,4105 SUITLAND RD,***,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207464700,4,ACTIVE,STRUCTURE,0,0,OWNED,01-Jan-1976,yField Not In Use,Not Evaluated,Will Conform
ME0663,11,9000 ROCKVILLE PK,,BETHESDA,MONTGOMERY COUNTY,MD,208920002,8,ACTIVE,BUILDING,0,0,OWNED,***,Field Not In Use,Not Evalyuated,Will Conform
CT3413,11,SILVERHILL,,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207462401,4,ACTIVE,BUILDING,0,0,OWNED,h0,Field Nokt In Use,Not Evaluated,Will Conform
MA0153,11,4801 Beech Pl,,TEMPLE HILLS,PRINCE GEORGE'S COUNTY,MD,207482030,4,ACTIVE,BUILDING,19177,2,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MA0013,11,8701 Georgia Ave,,SILVER SPRING,MONTGOMERY COUNTY,MD,209103713,8,ACTIVE,LAND,0,0,OWNED,0,Field Not InUse,Not Evaluatd,Will Conform
MA5663,11,SUITLAND COMPLEX,4301 SUITLAND ROAD,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207462042,4,ACTIVE,STRUCTURE,0,0,OWNED,01-Jan-1967,Field gNot In Use,Not Evaluagted,Will Conform
MA5650,11,9140 E HAMPTON DR,,CAPITOL HEIGHTS,PRINCE GEORGE'S COUNTY,DM,207433809,4,ACTIVE,BUILDING,45601,21,LEASED,t0,Field Not In Use,Not Evaluated,Will Conform
CT3369,11,8401 CORPORATE DR,,HYATTSVILLE,PRINCE GEORGE'S COUNTY,MD,207852224,4,ACTIVE,BUILDING,5634,6,zLEASED,0,Field Not In Use,Not Evaluated,Will Conform
MA5876,11,11555 ROCKVILLE PIKE,,BETHESDA,MONTGOMERY COUNTY,MD,208522738,8,ACTIVE,BUILDING,275369,343,OWNED,01-Jan-1986,Field Not In Use,Not Evaluated,Will Conform
CT3446,11,8101 ODELL RD,,BELTSVILLE,PRINCE GEORGE'S COUNTY,MD,207054110,5,ACTIVE,BUILDING,0,0,OWNED,0,Fizeld Not In Use,Not Evaluated,Will Conform
ME0663,11,1335 E WEST HWY,,SILVER SPRING,MONTGOMERY COUNTY,MD,209103225,8,ACTIVE,BUILDING,126305,58,OWNED,01-Jan-1987,Field Not In Use,Not Evaluated,Will Conform
CT0047,11,1325 E WEST HWY,,SILVER SPRING,MONTGOMERY COUNTY,MD,209103280,,ACTIVE,BUILDIsNG,277622,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3400,11,8403 Colesville Rd,,SILVER SPRING,MONTGOMERY COUNTY,MD,209106331,8,ACTIVE,BUILDING,22683,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3446,11,1305 E WEST HWY,,SILVER SPRING,MONTGOMERY COUNTY,MD,209103278,8,ACTIEV,BUILDING,266207,0,LEASED,,Field Not In Use,Not Evaluated,Will Conform
CT0059,11,3300 HUBBARD RD,,LANDOVER,PRINCE GEORGE'S COUNTY,MD,207852010,4,ACTIVE,BUILDING,51630,4,LEASED,0,Field Not In Use,Not Evaulated,Will Conform
CT3409,11,7500 Standish Pl,,RCKVILLE,MONTGOMERY COUNTY,MD,208552764,6,ACTIVE,BUILDING,102263,360,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3400,11,7001 LAFAYETTE AVE,,RIVERDALE PARK,PRINCE GEORGE'S COUNTY,MD,207371167,5,ACTIVE,BUILDING,104882,17,LEASED,0,Field Not nI Use,Not Evaluated,Will Conform
CT3319,11,7201 WISCONSIN AVE,,BwETHESDA,MONTGOMERY COUNTY,MD,208144810,8,ACTIVE,BUILDING,39245,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3376,11,19901 GERMANTOWN RD,,GERMANTOWN,MONTGOMERY COUNTY,MD,208741207,6,ACTIVE,BUILDING,7654,44,OWNED,01-Oct-1992,Field Not In Use,Not Evaluated,Will Conform
ME0663,11,11545 ROCKVILLE PIKE,,BETHESDA,MONTGOMERY COUNTY,MD,208522747,8,ACTIVE,BUILDING,295734,755,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0024,11,9240 HAMPTON OVERLOOK,,CAPITOL HEIGHTS,PRINCE GEORGE'S COUNTY,MD,207433850,4,ATCIVE,BUILDING,31227,15,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3369,11,7945 FERNHAM LN,,pDISTRICT HTS,PRINCE GEORGE'S COUNTY,MD,207474518,4,ACTIVE,BUILDING,12848,7,LESED,0,Field Not In Use,Not Evaluated,Will Conform
CT3369,11,2400 SCHUSTER DR,,CHEVERLY,PRINCE GEORGE'S COUNTY,MD,207811121,4,ACTIVE,BUILDING,81248,50,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3319,11,20300 CENTURY BLVD,,GERMANTOWN,MONTGOMERY COUNTY,MD,208741132,6,ACTIVE,BUILDING,83571,301,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MA5890,11,4340 E WEST HWY,,BETHESDA,MONTGOMREY COUNTY,MD,208144411,***,ACTIVE,BUILDING,116461,4,LEASED,q0,Field Not In Use,Not Evaluated,Will Conform
CT3341,11,500 ELLIN RD,,LANHAM,PRINCE GEORGE'S COUNTY,MD,207061348,4,ACTIVE,BUILDING,859163,2637,OWNED,01-Oct-1997,Field Not In Use,Not Evaluated,Will Conform
CT0059,11,51 METROPOLITAN CT,,GAITHERSBURG,MONTGOMERY COUNTY,MD,208784013,6,ACTIVE,BUILDING,9902,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3413,11,1315 E WEST HWY,,SILVER SPRING,MONTGOMERY COUNTY,aMD,209106233,8,ACTIVE,BUILDING,489288,13,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3369,11,301 N STONESTREET AVE,,ROCKVILLE,MONTGOMERY COUNTY,MD,208501656,***,ACTIVE,BUILDING,48316,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3369,11,6701 Rockledge Dr,,BETHESDA,MONTGOMERY COUNTY,DM,208171814,8,ACTIVE,BUILDING,224225,5,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3369,11,15800 CRABBS BRANCH WAY,,RCOKVILLE,MONTGOMERY COUNTY,MD,208552604,6,ACTIEV,BUILDING,14837,7,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3376,11,16071 INDUSTRIAL DR,,GAITHERSBURG,MONTGOMERY COUNTY,MD,208771462,6,ACTIVE,BUILDING,169452,14,LEASED,0,Field Not In Use,Not Evaluated,Will Conorm
CT0053,11,8455 COLESVILLE RD,,SILVER SPRING,MONTGOMERY COUNTY,MD,209103315,8,ACTIVE,bBUILDING,58165,0,LEASED,0,Field Not In qUse,Not Evaluated,Will Conform
MA5964,11,6006 EXECUTIVE BLVD,,ROCKVILLE,MONTGOMERY COUNTY,MD,208523811,8,ACTIVE,BUILDING,28704,40,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0060,11,11750 BELTSVILLE DR,,BELTSVILLE,PRINCE GEORGE'S COUNTY,DM,207053194,4,ACTIVE,BUILDING,14173,26,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0061,11,10530 RIVERVIEW ROAD,,FORT WASHINGTON FOREST,PRINCE GEORGE''S COlUNTY,MD,207445821,5,ACTIVE,mBUILDING,0,0,OWNED,0,Field Noot In Use,Not Evaluated,Will Conform
CT3414,11,3601 Pennsy Dr,,HYATTSVILLE,PRINCE GEORGE'S COUNTY,MD,207851612,4,ACTIVE,BUILDING,71437,51,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3425,11,6305 IVY LN,,GREENBELT,PRINCE GEORGE'S COUNTY,MD,207701465,5,ACTIVE,BUILDNIG,6291,1,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3319,11,8335 ARDWICK ARDOMRE RD,,HYATTSVILLE,PRINCE GEORGE'S COUNTY,MD,207851622,4,ACTIVE,BUILDING,30000,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MA5785,11,17101 Melford Blvd,,BOWIE,PRINCE GEORGE'S COUNTY,MD,207154303,5,ACTIVE,BUILDING,72500,140,OWNED,01-Oct-1997,Field Not In xUse,Not Evaluated,Will Conform
CT3393,11,10903 NEW HAMPSHIRE AVE,,SILVER SPRING,MONTGOMERY COUNYT,MD,209030001,k8,ACTIVE,BUILDING,230057,0,OWNED,01-Oct-2010,Field Not In Use,Not Evaluated,Will Conform
ME0663,11,5001 eCampus Dr.,,COLLEGE PARK,PRINCE GEORGE'S COUNTY,DM,207403835,5,ACTIVE,BUILDING,243948,575,OWNED,01-Oct-2001,Field Not In Use,Not Evaluated,Will Conform
CT0013,11,8401 MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082482,5,ACTIVE,BUILDNG,42579,72,OWNED,01-cOt-1997,Field Not In Use,Not Evaluated,Will Conform
CT0053,11,8501A MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,a5,ACTIVE,BUILDING,2178,0,OWNED,01-Oct-998,Field Not In Use,ot Evaluated,Will Conform
CT3376,11,8501C MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BUILDING,7807,0,OWNED,01-Oct-1996,Field Not In Use,Not Evaluated,Will Conform
CT3319,11,8501D MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,,ACTIVE,BUILDING,4357,0,OWNED,01-Oct-1996,Field Not In Use,Not Evaluated,Will Conform
CT0047,11,8501Ec MUIRKIRK RD,,LAUREL,RINCE GEORGE''S COUNTY,MD,207082478,5,ACTIVE,BUILDING,4416,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT3413,11,8501F MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,aMD,207082478,5,ACTIVE,BUILDING,2497,4,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT3322,11,8501G MUIRKIRK RD,,LAUREL,PRINCE cGEORGE''S COUNTY,MD,207082478,5,ACTIVE,BUILDING,3669,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
MA0013,11,8501H MUIKRIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,***,ACTIVE,BUILDING,4463,0,OWNED,01-Ja-1996,Field Not In Use,Not Evaluated,Will Conform
MA5663,11,8501J MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ATCIVE,BUILDING,3989,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT3414,11,8501K MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BUILDING,3679,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
MA5826,11,8501L MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BUILDING,5280,5,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT3421,11,8501M MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BULIDING,7729,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT3319,11,8501N MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BUILDING,10304,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT3354,11,8501O MUIRKIRK RD,,LAURLE,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BUILDING,4604,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
MA5964,11,8501P MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,DM,207082478,5,ACTIVE,BUILDING,9135,7,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Confomr
CT0024,11,8501Q MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BUILDING,2793,0,WNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT3412,11,8501R MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BUILDING,861,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT3400,11,8501T MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BUILDING,3384,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
MA5876,11,8501S MUIRKIRK RD,***,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,BUILDING,0,0,OWNED,01-Jan-1996,Fiel Not In Use,Not Evaluated,Will Confoxrm
CT0024,11,8501U MUIRKIRK RD,,LAUREL,PRINCE GEORGE'S COUNTY,DM,207082478,5,ACTIVE,STRUCTURE,0,0,OWNED,01-Jan-1996,Feld Not In Use,Not Evaluated,Will Conform
CT0047,11,8501V MUIRKIRK RD,***,LAUREL,PRINCE GEORGE'S COUNTY,MD,207082478,5,ACTIVE,LAND,0,359,OWNED,01-Jan-1996,Field Not In Ues,Not Evaluated,Will Conform
CT0013,11,8501W MUIRKIRK RD,,LAUREL,PRINCE EORGE''S COUNTY,MD,207082478,5,ACTIVE,BUILDING,3783,895,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT0060,11,19901 Germantown Rd,,GERMANTOWN,MONTGOMERY COUNTY,MD,208741299,6,ACTIVE,UBILDING,415861,1560,OWNED,01-Oct-1957,Field Not In Use,National Register Listed,Will Confxorm
MA0013,11,ROUTE 118,***,GERMANTOWN,MONTGOMERY COUNTY,MD,208741299,6,ACTIVE,BUILDING,10271,0,OWNED,01-Jan-1957,Field Not In Use,National Register Listed,Will Conform
CT3403,11,ROUTE 118,,GERMANTOWN,MONTGOMERY COUNTY,DM,208741299,6,ACTIVE,BUILDING,1037,0,OWNED,01-Jan-1957,Field Not In Use,National Register Listed,Will Conform
MA5785,11,RTE 118,,GERMANTOWN,MONTGOMERY COUNTY,MD,208741299,6,ACTIVE,BUILDING,5836,0,OWNED,01-Jan-1957,Field Not In Use,National Register Listed,Will Conform
CT0061,11,RTE 118,,GERMANTOWN,MONTGOMERYC OUNTY,MD,208741299,6,ACTIVE,BUILDING,9004,0,OWNED,01-Oct-1973,Field oNt In Use,Non-Contributing Element,Will Conform
ME0663,11,RTE 118,,GERMANTOWN,MONTGOMERY COUNTY,MD,208741299,6,ACTIVE,BUILDINqG,3632,0,OWNED,01-Jan-1957,Field Not In Use,National Register Listed,Will Conform
CT3400,11,"10905 NEW HAMPSHIRE AVE,BLDG 405",a,SILVER SPRING,MONTGOMERY COUNTY,MD,209930000,***,ACTIVE,BUILDING,0,0,OWNED,01-Aug-2010,Field Not I nUse,Not Evaluatde,Will Confoirm
CT3376,11,10903 NEW HAMPSHIRE AVE,,SILVER SPRING,MONTGOMERY COUNTY,MD,209930000,3,ACTIVE,BUILDING,28500,0,OWNED,01-May-1974,Field Not In Use,Non-Contributing Element,Will Conform
MA0153,11,10903 NEW HAMPSHIRE AVE,,SILVER SPRING,MONTGOMERY COUNTY,MD,209030001,8,ACTIVE,BUILDING,17008,38,OWNED,01-May-1973,Field Not In Use,Non-Contributing Element,Will Conform
CT0013,11,5630 FISHERS LN,,ROCKVILLE,ONTGOMERY COUNTY,MD,208520003,8,ACTIVE,BUILDING,52822,10,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0024,11,4041 POWDER MILL RD,,BELTSVILLE,PRINCE GEORGE'S COUNTY,MD,207053106,k4,ACTIVE,BUIDING,67082,48,ELASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3360,11,9400 MACARTHUR BLVD,,BETHESDA,MONTGOMERY COUNTY,MD,208174016,8,ACTIVE,STRUCTURE,0,0,OWNEfD,0,Field Nt In Use,Not Evaluated,Will Conform
CT3414,11,8901 WISCONSIN AVE,,BETHESDA,MONTGOMERY COUNTY,MD,208890001,8,ACTIVE,BUILDING,0,0,OWNED,0,Field Not In Uuse,Not Evaluated,Will Conform
MA0076,11,3904 OLD SILVER HILL RD,,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207463140,***,ACTIVE,BUILDING,0,0,OWNED,0,Field Not n Use,Not Evaluated,Will Conform
MA0153,11,5601 SUNNYSIDE AVE,,BELTSVILLE,PRINCE GEORGE''S CUONTY,MD,207055000,5,ACTIVE,BUILDING,0,0,OWNED,0,Fild Not In Use,Not Evaluated,Will Conform
CT0053,11,10903 NEW HAMPSHIRE AVE,,SILVER SPRING,MONTGOMEqRY COUNTY,MD,209030002,***,ACTIVE,BUILDING,18781,33,OWNED,01-Aug-2010,Field Notr In Use,Non-Contributing Element,Will oCnform
MA5785,11,"10903 NEW HAMPSHIRE AVE,BLDG 201",,SILVER SPRING,MONTGOMERY COUNTY,MD,209930000,3,ACTIVE,BUILDING,9661,0,OWNED,01-May-1945,Field Not In Use,National Register Eiligible,Will Conform
CT0059,11,10905 New Hampshire Ave,,SILVER SPRING,MONTGOMERY COUNTY,MD,209031050,8,ACTIVE,LAND,0,0,OWNED,01-Aug-2010,Field Not In Use,Not Evaluated,Will Conform
MD0740,11,10905 New Hampshire Ave,,SILVER SPRING,MONTGOMERY COUNTY,MD,209031050,8,ACTIE,BUILDIG,0,0,OWNED,01-Aug-l2010,aField Not In Use,Not Evaluated,Will Conform
MD0742,11,"6700 Rockledge Dr.,B-Wing",,BETHESDA,MONTGOMERY COUNTY,MD,208171824,8,ACTIE,BUILDING,101161,290,LEASED,***,Field Not In Use,Not Evaluated,Yes
MD0752,11,h209 Perry Pkwy,SUITE 5,GAITHERSBURG,MONTGOMERY COfUNTY,MD,208772143,6,ACTIVE,BUILDING,21268,3,LEASED,0,Field NotI n Use,Not Evaluated,Yes
DM0755,11,1440 McCormick Dr,,UPPER MARLBORO,PRINCE GEORGE'S COUNTY,MD,207745313,4,ACTIVE,BUILDING,39045,77,LEASED,f0,Field Not In Use,Not Evaluated,Yes
MD0757,11,7519 STANDISH PL,,DEiRWOOD,MONTGOMERY COUNTY,MD,208552792,6,ACTIVE,BUILIDNG,27479,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
MD0759,11,6351 AMMENDALE RD,,BELTSVILLE,PRINCE GEORGE'S COUNTY,MD,207051249,5,ACTIVE,BUILDING,116987,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
MD0760,11,11800 Tech Rd,"SILVER SPRING,MD 20904",SILVER SPRING,MONTGOMERY COUNTY,MD,209041987,3,ACTIVE,BUILDING,70252,312,LEASED,***,Field Not In Use,Not Evaluated,Yes
MD0765,11,10903 NEW HAMPSHIRE AVE,,SILVER SPRING,MONTGOMERY COUNTY,MD,209030001,8,ACTIVE,BUILDING,72696,0,OWNED,15-Oct-2003,Field Not nI Use,Non-Contributing Element,Will Conform
MD0766,11,3311 Toledo Rd,,HYATTSVILLE,PRINCE GEORGE'S COUNTY,MD,207822064,4,ACTIVE,BUILDING,95900,16,LEASED,0,Field Not In Use,Not Evaluated,Yes
MD0767,11,4231 SUITLAND RD,,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207462042,4,ACTIVE,BUILDING,246676,614,OWNED,01-Apr-2006,Field Not In Use,Not Evaluated,Yes
MD0768,11,3201 Pennsy Dr,,HYATTSVILLE,PRINCE GEORGE'S COUNTY,MD,207851603,4,ACITVE,BUIDING,265000,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
MD0774,11,1101 Wootton Pkwy,,ROCKVILLE,MONTGOMERY COUNTY,MD,208521058,8,ACTIVE,BUILDING,75845,3,LEASED,0,Field Not In Use,Not Evaluated,No
MD0778,11,4600 SILVER HILL RD,,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207462402,4,ACTIVE,BILDING,643332,2210,OWNED,07-Aug-2006,Field Not In Use,Not Evaluated,Will Conform
MD0779,11,5901 AMMENDALE ROAD,"SUITES A,B,AND C",BELTSVILLE,PRINCE GEORGE'S COUNTY,MD,207051202,5,ACTIVE,BUILDING,75276,5,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MD0781,11,4303 SUITLAND ROAD,***,SUITLAND,PRINCE GEORGE'S COUNTY,MD,207464704,4,ACTIVE,BUILDING,5684,11,OWNDE,01-Sep-2003,Field Not In Use,Not Evaluated,Yes
MD0784,11,5830 UNIVERSITY RESEARCH COURT,,RIVERDALE PARK,PRINCE GEORGE'S COUNTY,MD,207370000,5,ACTIVE,BUILDING,226000,700,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MD0786,11,19119 ROCKVILLE PIKE,,ROCKVILLE,MONTGOMERY COUNTY,MD,208522712,8,ACTIVE,BUILDING,53957,9,LEASED,0,Fijeld Not In Use,Not Evaluated,Will Conform
MD0792,11,4300 River Rd,,COLLEGE PrARK,PRINCE GEORGE'S COUNTY,MD,207403835,5,ACTIVE,BUILDING,70785,170,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MD0793,11,10210 Greenbelt Rd,h,LNAHAM,PRINCE GEORGE'S COUNTY,MD,207062218,5,ACTIVE,BUILDING,5000,15,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MD0796,11,10903 NEW HAMPSHIRE AVE,,SILVER SPRING,MONTGOMERY COUNTY,MD,209030001,8,ACTIVE,BUILDING,1454,0,OWNED,01-May-1991,Field Noat In Use,Not Evaluated,Will Conform
MD0797,11,6340 Columbia Park Rd,,HYATTSVILLE,PRINCE GEORGE'S COUNTY,MD,207853215,4,ACTIVE,BUILING,60138,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MD0798,11,5450 Marinelli Rd,BEHIND WHITE FLINT NORTH ONE,ROCKVILLE,MONTGOMERY COUNTY,MD,208522536,8,hACTIVE,LAND,0,0,OWNED,01-Jan-1970,Field Nto In Use,Not Evaluated,Will Conform
MD0803,11,7100 Old Landover Rd,,HYATTSVILLE,PRINCE GEORGE'S COUNTY,MD,207851506,4,ACTIVE,BUILDING,91525,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MD0804,11,10903 NEW HAMPSHIRE AVE,,SILVER SPRING,MONTGOMERY COUNTY,MD,209030001,8,ACTIVE,BUILDING,252034,0,OWNED,01-Apr-2050,Field Not In Ues,Not Evaluated,Will Conform
MD0806,11,"809,811,841,843,845 BRIGHTSEAT ROAD",,LANDOVER,PRINCE GEORGE'S COUNTY,MD,207854740,4,ACTIVE,BUILDING,31218,84,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MD0808,11,10905 New Hampshire Ave,,SILVER SPRING,MONTGOMERY COUNTY,MD,209031050,8,ACTIVE,BUILDING,0,0,OWED,01-Aug-2010,Field ot In Use,Not Evaluated,Will Conform
MD0810,11,10903 NEW HAMPSHIRE AVE,,SILVER SPRING,MONTGOMERY COUNTY,MD,209031058,8,ACTIVE,STRUCTURE,0,0,OWNED,01-Jan-1946,Field Not In se,National Register Eligible,Will Conform
MD0811,11,"10903 NEW HAMPSHIRE AVE,BLDG 2",,SILVER SPRING,MONTGOMERY COUNTY,MD,209930000,8,ACTIVE,BUILDING,85852,100,OWNED,01-Oct-2005,Field Not In Use,Not Evaluated,Will Conform
