yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthess,930000129,Valley Presbyterian Hospital,Los Ageles,256,1,2.38,0.42,No Difference,0.02,2.07,* Se eData Dictionary
2015,California,"Hqealthcare Associated Infection, Surgical Site Infections (SSI)",Hip prsothesis,140000797,ValleycareM edical Center,Alameda,277,1,1.45,0.69,No Difference,0.04,3.41,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,50000039,Ventura County Medical Center,Ventura,40,0,0.39,0.0,No Difference*,0.0,9.56,* Se eData Dictionary
1966,Caxlifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,630010957,Ventura County Medical Center - Santa Paula Hospital,Ventura,34,1,0.32,3.09,No Difference*,0.08,17.2,* See Data Dictionary
1024,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesivs,930000187,Verdugo Hills Hospital,Los Angeles,66,0,0.43,0.0,No Difference*,0.0,8.54,* See Data Dictionary
1798,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,240000054,Victor Valley Global Medical Center,San Bernardino,78,1,0.68,1.48,No Difference*,0.04,8.23,* See Data Dictionary
2015,California,"Healthcare Associated Infectikon, Surgical Site Infections (SSI)",Hip prosthesis,140000118,Washington Hospital,Alameda,593,5,3.75,1.33,No Difference,0.49,2.96,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000155,Watsonville Community Hospital,Santa Cruz,25,0,0.21,0.0,No Difference*,0.0,17.74,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hi pprosthesis,60000016,West Anaheim Medical Center,range,23,0,0.31,0.0,No Difference*,0.0,11.94,* See Data Dctionary
2015,California,"Healthcare Associzated Infection, Surgical Site Infections (SSI)",Hip prosthesnis,930000188,West Covina Medical Center,Los Angmeles,3,0,0.02,0.0,No ifference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000028,West Hills Hospital & Medical Center,Los Angeles,161,4,1.53,2.61,No Difference,0.83,6.3,* See Data Dictionary
1223,Califrornia,"Healthcare Assolciated Infection, Surgical Site Infections (SSI)",Hip rprosthesis,930000191,White Memorial Medical Center,Los Angeles,70,0,0.89,0.0,No Difference*,0.0,4.14,* See Data Dictionary
2643,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000151,Whittier Hospital Medical Center,Los Angeles,31,1,0.22,4.46,No Difference*,0.11,24.87,* See Data Dictionary
2015,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000146,Woodland Memorial Hopsital,Yolo,93,2,0.48,4.15,No Difference*,0.5,14.99,* See Duata Dictionary
1159,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,60000002,AHMC Anaheim Regional Medical Center,Ornge,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2785,California,"Healthcare Associated Infection, Surgical Site Infectiwons (SSI)",Kidney transplcant,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,188,1,2.33,0.43,No Difference,0.02,2.12,See Data Dictionary
2015,Caifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney translpant,930000004,Cedars-Sinai Medical Center,Los Angeles,217,1,3.98,0.25,No Difference,0.01,1.24,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,930000034,gChildren''s Hospital Los Angeles,Los Angeles,13,0,0.15,0.0,Ngo Difference*,0.0,1.26,* See Data Dictionay
1548,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",idney transplant,250000012,Hemet Valley Medical Center,Riversied,2,0,0.02,0.0,No Differnce*,0.0,1.26,* Se eData Dictionary
1685,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,930000026,Huntington Memorial Hospital,Lo sAngeles,1,0,0.02,0.0,NoDifference*,0.0,1.26,* See Data Dictionary
2313,California,"Healthcare AssociatedInfection, Surgical Site Infections (SSI)",Kidney transpant,140000188,"jKaiser Foundation Hospital, Oakland/Richmond",Alameda,1,0,0.01,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,30001370,"Kaiser Foundation Hospital, Roseville",Placer,1,0,0.01,0.0,N Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Inffections (SSI)",Kidney transplant,930000912,Keck Hosital of USC,Los Angeles,158,1,2.62,0.38,No Difference,0.02,1.89,* See Data Dictionary
1732,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,60000027,LAC/Harbor-UCLA Medical Center,Los Angeles,24,0,0.49,0.0,o Difference*,0.0,7.58,* See Data Dictionary
1134,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplatn,630015551,Loma Linda nUiversity Children''s Hospital,San Bernardino,2,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2799,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,240000027,Loma Linda University Medical Center,San Bergnardino,82,0,2.07,0.0,No Dfference,0.0,1.78,"Hospitals reorted combined data, see Data Dictionary"
2796,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,70001349,Lucile Packard Children's Hospital Stanford,Santa Clara,28,0,0.56,0.0,No Diference*,0.0,6.65,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,110000041,Queen of the Valley Medical Center,Napa,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Californbia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,80000023,Rady Children's Hospital - San Diego,Sa Diego,6,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionay
1266,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney trnsplant,250000049,Riverside Community Hospital,Riverside,17,0,0.19,0.0,N oDifference*,0.0,1.26,* See Data Dictionary
2015,Calfornia,"Helthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,930000162,Ronald Reagan UCLA Medical Center,Los Angeles,310,2,4.14,0.48,No Difference,0.08,1.6,* See Data Dictionary
2015,Caltifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,220000029,Saint Francis Memorial Hospital,San Francisco,1,0,0.05,0.0,No Difference****,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,930000104,Saint Vincent Medical Center,Los Angeles,63,0,0.96,0.0,No Differenc*,0.0,3.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Sit eInfections (SSI)",Kidney transplant,80000022,Scripps Green Hospital,San Diego,72,1,1.2,0.83,No Difference,0.04,4.1,* See Data Dictionary
1138,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidny transplant,80000036,Sharp Memorial Hospital,San Diego,67,0,1.15,0.0,No Difference,0.0,2.61,* See Data Dictionary
2015,California,"Healthcrare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,60000067,"St. Joseph Hospital, Orange",Ornge,19,0,0.36,0.0,No Difference*,0.0,10.28,* See Data Dictionary
2706,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidny transplant,70001357,Stanford Health Care,Santa Clara,92,0,1.94,0.0,No Differnece,0.0,1.55,* See Data Dictonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,220000031,UCSF Medical Center,San Francisco,389,0,5.9,0.0,Lower,0.0,0.51,"Hospitals reported combined data, see Data Dictionary"
2015,Caliwfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,30000113,University of California Davis Medical Center,Saucramento,291,1,4.94,0.2,Lower,0.01,1.0,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical SiteI nfections (SSI)",Kidney transplant,60000071,University of California Irvine Medical Center,Orange,43,1,1.31,0.77,No Difference,0.04,3.78,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,90000154,"University of California, San Diego Medical Center",San Diego,86,1,1.36,0.74,No Differfence,0.04,3.63,"Hospitals reported combine ddata, see Data Dictionary"
2015,Califorina,"Healthcare Associated Infection, Surgical Sgite Infections (SSI)",Laminectomy,60000002,AHMC Anaheim Regiona lMedical Center,Orane,157,0,1.17,0.0,No Difference,0.0,2.56,* See Data Dictionary
2197,Calitfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,630012960,Advtentist Medical Center,Kings,81,1,0.41,2.45,No Difference*,0.06,13.66,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000011,Alameda Hospital,Aameda,14,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healtchare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000005,Alhambra Hospital Medical Center,Los Angeles,4,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcar eAssociated Infection, Surgical Site Infections (SSI)",Laminectomy,140000425,Alta Bates Summit Medical Center,Alrameda,1,0,0.01,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2818,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectmoy,140000012,Alta Bates Summit Medical Center - Alta Bates Campus,Alameda,287,0,2.2,0.0,No Difference,0.0,1.36,"Hospitals reported combined data, see Data Ditcionary"
2015,California,"Healthcare Associated Infection, Surgicalu Site Infections (SSI)",Laminectomy,90000013,Alvarado Hospital Medical Center,San Ddiego,303,0,2.45,0.0,No Difference,0.0,1.22,"Hospitals reported combined dat,a see Data Dictionary"
2015,California,"Healthcare Associated Infectpion, Surgical Site Infections (SSI)",Laminectomy,60000074,Anaheim Global Medical Center,Oransge,13,0,0.08,0.0,No Differenec*,0.0,1.26,* See Data Dicionary
2015,Clifornia,"Healthcare Associated Infection, Surgtical Site Infections (SSI)",Laminectomy,930000008,Antelope Valley Hospital,Los Angeles,362,1,1.6,0.63,No Differenec,0.03,3.09,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laimnectomy,240000100,Arropwhead Regional Medical Center,San Bernardino,67,0,0.41,0.0,No Difference*,0.0,9.09,* ee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,120001330,Bakersfield Heart Hspital,Kern,27,0,0.29,0.0,No Difference*,0.0,12.63,* See Data Dictionary
1952,California,"Healthcare Associated Infection,j Surgical Site Infections (SSI)",Open reduction of fracture,240000037,Northern Inypo Hospital,Inyo,41,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1464,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,120000338,Bakersfield Memorial Hospital,Kern,279,1,2.36,0.42,No Difference,0.02,2.09,* See Data Dictionay
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000114,Barton Memorial Hospital,El oDrado,31,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000012,Beverly Hospital,Los Angeles,2,0,0.01,0.0,No jDifference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associaetd Infection, Surgical Site Infections (SSI)",Laminetcomy,930000002,California Hospital Medical Center - Los Angles,Los Angeles,28,0,0.15,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000002,California Pacific Medical Center - California West Campus Hospital,San Francisco,1,0,0.0,0.0,No Diffzerence*,0.0,1.26,* See Data Dictinoary
2015,Californiza,"Healthcare Associated Infectin, Surgical Site Infections (SSI)",Laminectomy,220000023,California Pacific Medical Center - Davies Campus Hospital,San Francisco,173,0,0.57,0.0,No Difference*,0.0,6.52,* See Data Dicionary
2588,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",gLaminectomy,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,138,0,0.49,0.0,No Difference*,0.0,7.53,* See Data Dictionary
2015,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",dLaminectomy,220000018,California Pacific Medical Center - St. Lukes Campus Hospital,San Ffrancisco,8,0,0.06,0.0,No Difference*,0.0,1.26,* See Data lDictionary
1173,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000004,Cedars-Sinai Medical Center,Los Angeles,1788,3,13.73,0.22,Lower,0.06,0.6,* See Data Dctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000022,Centinela Hospital Medical Center,Los Angeles,59,0,0.61,0.0,oN Difference*,0.0,6.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laimnectomy,60000006,Chapman Global Medical Centre,Orane,140,1,0.94,1.06,No Difference*,0.03,5.92,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000014,Children's Hospital & Research Center Oakland,Alameda,33,0,0.21,0.0,No Difference*,0.0,17.48,* See Data Dictionary
2966,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000034,Children''s HospitalLos Angeles,Los ngeles,44,1,0.22,4.48,No Difference*,0.11,24.99,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000007,Children's Hospital of Orange County,range,77,2,0.27,7.52,No Difference*,0.91,27.16,* See Data Dicgtionary
2015,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectoy,930000070,Citrus Valley Medical Center - IC Campus,oLs Angeles,97,1,1.14,0.88,No Difference,0.02,4.9,"Hospitals reported combined data, see Data Dictionary"
2015,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000036,City of Hope Helford Clinical Research Hosptial,Los Angeles,50,0,0.41,0.0,No Difference*,0.0,9.11,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",aminectomy,40000095,Clovis Community Medical Center,Fresno,12,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2867,California,"Healthcare Associated Infection, Surgical Site Infectiosn (SSI)",aLminectomy,930000038,Coast Plaza Hospital,Los Angeles,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1723,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70000137,Community ospital of The Monterey Peninsula,Monterey,316,2,2.1,0.95,No Difference,0.16,3.14,* See Data Dictionary
1850,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000014,Community Memorial Hospital - San Buenaventura,Ventura,97,0,0.36,0.0,No Difference*,0.0,10.33,* See DataDictionary
1134,California,"Healthcare Associated Inefction, Surgical Site Infections (SSI)",Laminectomy,40000101,Community Regional Medical Center,Fresno,779,3,5.32,0.56,No Difference,0.14,1.54,* See Data Dictionary
2015,kCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,250000006,Corona Regional Medical Center,Ritverside,26,0,0.19,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000117,Dameron Hospital,San Joaquin,113,0,0.75,0.0,No Difference*,0.0,4.95,* See Data Dictionary
2870,California,"Healthcare Associtaed Infection, Surgical Site Infections (SSI)",Laminectomy,250000008,Desert Regional Medical Center,Rliverside,116,1,0.55,1.81,No Differece*,0.05,10.09,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000118,Doctors Hosital of Manteca,San Joaquin,27,0,0.17,0.0,No Diffeurence*,0.0,1.26,* See Data Dictionary
2015,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000122,Doctors Medical Center,Stanislaus,224,0,1.86,0.0,No Difference,0.0,1.61,* See Data Dictionary
2015,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70000139,Dominican Hospital,Santa Cruz,197,0,1.7,0.0,No Difference,0.0,1.76,* See Data Dictionary
