year,state,hai,operative_procedure,facility_id_one,facility_name_one,county,procedure_count,infection_count,predicted_infection_count,sir,comparison,sirci_nine_five_lower_limit,sirci_nine_five_upper_limit,notes
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,90000154,"University of California, San Diego Medical Center",San Diego,432,1,4.957,0.202,Low,0.01,1.0,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000129,Valley Presbyterian Hospital,Los Angeles,160,0,1.487,0.0,No Difference,0.0,2.01,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000797,Valleycare Medical Center,Alameda,265,0,1.649,0.0,No Difference,0.0,1.82,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,50000039,Ventura County Medical Center,Ventura,42,3,0.523,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,630010957,Ventura County Medical Center - Santa Paula Hospital,Ventura,40,0,0.298,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,240000054,Victor Valley Global Medical Center,San Bernardino,59,1,0.546,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000118,Washington Hospital,Alameda,485,1,2.594,0.385,No Difference,0.02,1.9,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000155,Watsonville Community Hospital,Santa Cruz,55,0,0.395,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000016,West Anaheim Medical Center,Orange,23,1,0.299,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000028,West Hills Hospital & Medical Center,Los Angeles,147,1,1.303,0.768,No Difference,0.04,3.79,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000074,Western Medical Center  Anaheim,Orange,8,0,0.072,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000073,Western Medical Center Santa Ana,Orange,18,0,0.188,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000191,White Memorial Medical Center,Los Angeles,69,0,1.017,0.0,No Difference,0.0,2.95,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000151,Whittier Hospital Medical Center,Los Angeles,32,0,0.27,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000146,Woodland Memorial Hospital,Yolo,67,0,0.354,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,188,0,2.684,0.0,No Difference,0.0,1.12,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,930000004,Cedars-Sinai Medical Center,Los Angeles,178,3,3.007,0.998,No Difference,0.25,2.72,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,930000034,Childrens Hospital Los Angeles,Los Angeles,22,0,0.437,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,70000153,"Good Samaritan Hospital, San Jose",Santa Clara,1,0,0.008,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,930000912,Keck Hospital of USC,Los Angeles,121,3,2.26,1.327,No Difference,0.34,3.61,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,60000027,LAC/Harbor-UCLA Medical Center,Los Angeles,26,0,0.601,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,240000027,Loma Linda University Medical Center,San Bernardino,78,1,2.333,0.429,No Difference,0.02,2.11,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,70001349,Lucile Salter Packard Children's Hospital at Stanford,Santa Clara,28,0,0.497,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,80000023,Rady Children's Hospital - San Diego,San Diego,9,0,0.144,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,250000049,Riverside Community Hospital,Riverside,24,0,0.349,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,930000162,Ronald Reagan UCLA Medical Center,Los Angeles,263,0,3.634,0.0,Low,0.0,0.82,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,930000104,Saint Vincent Medical Center,Los Angeles,47,0,0.707,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,80000022,Scripps Green Hospital,San Diego,71,0,0.956,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,80000036,Sharp Memorial Hospital,San Diego,68,0,1.096,0.0,No Difference,0.0,2.73,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,60000067,St Joseph Hospital,Orange,17,0,0.38,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,70001357,Stanford Hospital,Santa Clara,84,1,1.98,0.505,No Difference,0.03,2.49,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,220000031,UCSF Medical Center,San Francisco,356,3,5.904,0.508,No Difference,0.13,1.38,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,30000113,University of California Davis Medical Center,Sacramento,269,0,4.538,0.0,Low,0.0,0.66,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,60000071,University of California Irvine Medical Center,Orange,44,0,1.506,0.0,No Difference,0.0,1.99,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kidney transplant,90000154,"University of California, San Diego Medical Center",San Diego,82,1,1.47,0.68,No Difference,0.03,3.35,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000002,AHMC Anaheim Regional Medical Center,Orange,171,0,1.072,0.0,No Difference,0.0,2.8,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,630012960,Adventist Medical Center,Kings,70,0,0.432,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000005,Alhambra Hospital Medical Center,Los Angeles,1,0,0.006,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000425,Alta Bates Summit Medical Center,Alameda,3,0,0.019,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000012,Alta Bates Summit Medical Center-Alta Bates Campus,Alameda,229,0,1.654,0.0,No Difference,0.0,1.81,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,90000013,Alvarado Hospital Medical Center,San Diego,246,4,2.091,1.913,No Difference,0.61,4.61,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000008,Antelope Valley Hospital,Los Angeles,298,1,1.305,0.767,No Difference,0.04,3.78,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,240000100,Arrowhead Regional Medical Center,San Bernardino,65,0,0.337,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,120001330,Bakersfield Heart Hospital,Kern,16,0,0.176,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,120000338,Bakersfield Memorial Hospital,Kern,300,0,2.535,0.0,No Difference,0.0,1.18,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000114,Barton Memorial Hospital,El Dorado,29,0,0.121,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000012,Beverly Hospital,Los Angeles,1,0,0.007,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000002,California Hospital Medical Center - Los Angeles,Los Angeles,18,0,0.075,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000023,California Pacific Medical Center - Davies Campus Hospital,San Francisco,238,1,0.707,1.414,No Difference*,0.04,7.88,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,183,0,0.568,0.0,No Difference*,0.0,6.5,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000018,California Pacific Medical Center  St. Lukes Campus Hospital,San Francisco,2,0,0.012,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000004,Cedars-Sinai Medical Center,Los Angeles,1692,10,13.099,0.763,No Difference,0.39,1.36,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000022,Centinela Hospital Medical Center,Los Angeles,36,0,0.294,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000006,Chapman Medical Center,Orange,106,1,0.756,1.323,No Difference*,0.03,7.37,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000014,Children's Hospital & Research Center Oakland,Alameda,23,0,0.169,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,40000129,Children's Hospital Central California,Madera,33,0,0.095,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000007,Children's Hospital of Orange County,Orange,50,0,0.196,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000034,Childrens Hospital Los Angeles,Los Angeles,57,1,0.283,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000070,Citrus Valley Medical Center - IC Campus,Los Angeles,104,3,1.278,2.348,No Difference,0.6,6.39,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000036,City of Hope Helford Clinical Research Hospital,Los Angeles,53,0,0.394,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000038,Coast Plaza Hospital,Los Angeles,8,0,0.038,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70000137,Community Hospital of The Monterey Peninsula,Monterey,305,0,1.968,0.0,No Difference,0.0,1.52,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000014,Community Memorial Hospital - San Buenaventura,Ventura,117,0,0.441,0.0,No Difference*,0.0,8.37,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,40000101,Community Regional Medical Center,Fresno,682,1,4.6,0.217,No Difference,0.01,1.07,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,250000006,Corona Regional Medical Center,Riverside,12,0,0.115,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000117,Dameron Hospital,San Joaquin,120,2,0.762,2.625,No Difference*,0.32,9.48,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,250000008,Desert Regional Medical Center,Riverside,119,1,0.635,1.575,No Difference*,0.04,8.77,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000118,Doctors Hospital of Manteca,San Joaquin,30,0,0.196,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000122,Doctors Medical Center,Stanislaus,239,0,2.074,0.0,No Difference,0.0,1.44,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110001204,Doctors Medical Center - San Pablo,Contra Costa,20,0,0.071,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70000139,Dominican Hospital,Santa Cruz,221,1,1.738,0.575,No Difference,0.03,2.84,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930001709,Earl & Loraine Miller Children's Hospital,Los Angeles,13,0,0.055,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000183,Eden Medical Center,Alameda,116,1,0.791,1.264,No Difference*,0.03,7.04,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,250000011,Eisenhower Medical Center,Riverside,352,0,1.525,0.0,No Difference,0.0,1.96,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70001351,El Camino Hospital,Santa Clara,422,1,3.5,0.286,No Difference,0.01,1.41,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70000136,El Camino Hospital Los Gatos,Santa Clara,263,0,2.569,0.0,No Difference,0.0,1.17,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,90000040,El Centro Regional Medical Center,Imperial,2,0,0.011,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,230000013,Enloe Medical Center - Esplanade,Butte,95,1,0.706,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,23,1,0.181,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000011,Fountain Valley Regional Hospital & Medical Center,Orange,134,1,0.894,1.119,No Difference*,0.03,6.23,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000008,Frank R. Howard Memorial Hospital,Mendocino,17,0,0.043,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000016,French Hospital Medical Center,San Luis Obispo,12,0,0.091,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,40001397,Fresno Heart and Surgical Hospital,Fresno,9,0,0.027,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,40000254,Fresno Surgical Hospital,Fresno,47,0,0.264,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000058,Garden Grove Hospital and Medical Center,Orange,8,0,0.034,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000032,Gardens Regional Hospital and Medical Center,Los Angeles,35,0,0.309,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000058,Garfield Medical Center,Los Angeles,44,0,0.337,,,,,
