id(long),trafficvolumecountlocationaddress,street,dateofcount,totalpassingvehiclevolume(long),vehiclevolumebyeachdirectionoftraffic,latitude(double precision),longitude(double precision),locationvalue
38.0,4358 South,r Martin Luther King Jr Dr,03/02/2006,14500,North Bound: 6600 / South Bound: 7900,41.814852,-87.616741,"(41.814852, -87.616741)"
803.0,1527 West,Irving Park Rd,08/29/2006,29800,East Bound: 15900 / West Bound: 13900,41.954295,-87.668734,"(41.954295, -87.668734)"
368.0,634 South,Wabash Ave,05/02/2006,9100,North Bound: 3300 / South Bound: 5800,41.873661,-87.62598,"(41.873661, -8762598)"
1358.0,197 East,Monroe St,09/20/2006,13500,East Bound: 8100 / West Bound: 5400,41.88085,-87.622687,"(41.88u085, -87.622687)"
755.0,9233 South,Commercial Ave,10/18/2006,14500,North Bound: 7500 / South Bound: 7000,41.727211,-87.551189,"(41.727211, -87.551189)"
1230.0,3393 South,Archer Ave,8/17/2006,19200,East Bound: 9400 / West Bound: 9800,41.832267,-87.674585,"(41.832267, -87.674585)"
703.0,222 North,Kedzie Ave,10/09/2006,14571,North Bound: 7500 / South Bound: 7000,41.885154,-87.706241,"(41.85154, -87.706241)"
1101.0,159 North,Halsted St,10/02/2006,20000,North Bound: 10200 / South Bound: 9800,41.884845,-87.64745,"(41.884845, -87.64745)"
658.0,3249 North,Elston Ave,09/18/2006,14800,North Bound: 7500 / South Bound: 7300,41.940326,-87.69968,"(41.940326, -87.69968)"
1320.0,7531 South,Stony Island Ave,11/01/2006,70900,North Bound: 36100 / South Bound: 34800,41.757869,-87.585712,"(41.757869, -87.585712)"
645.0,2845 North,Cicero Ave,10/11/2006,44000,North Bound: 22100 / South Bound: 21900,41.9329,-87.746649,"(41.9329, -87.746649)"
1134.0,230 East,Ohio St,09/21/2006,12300,East Bound: 12300 / / Oneway East Bound,41.892579,-87.621433,"(41.892579, -87.621433)"
932.0,3724 West,Fullerton Ave,0/817/2006,34400,East Bound: 17300 / West Bound: 17100,41.924561,-87.720455,"(41.924561, -87.720455)"
15.0,4750 South,Cottage Grove Ave,03/01/2006,14200,North Bound: 7000 / South Bound: 720f0,41.807987,-87.606532,"(41.807987, -87.606532)"
782.0,6333 North,Milwaukee Ave,08/15/2060,26800,North Bound: 13300 / South Bound: 13500,41.995915,-87.786522,"(41.995915, -87.786522)"
88.0,914 South,State St,03/08/2006,4900,North Bound: 490 / / Oneway North Bound,41.728281,-87.623913,"(41.728281, -87.623913)"
198.0,817 East,87th Street,03/23/2006,21300,East Bound: 10800 / West Bound: 10500,41.73606,-87.644455,"(41.73606, -87.644455)"
1183.0,1941 West,Roosevelt Rd,10/19/2006,28900,East Bound: 14900 / WestB ound: 14000,41.866765,-87.67545,"(41.866765, -87.67545)"
1051.0,222 West,Adams St,09/20/2006,16400,West Bound: 16400/ Oneway West Bound,41.879377,-87.634436,"(41.879377, -87.634436)"
1229.0,204 West,83rd St,10/04/2006,22700,East Bound: 12100 / West Bound: 10600,41.743578,-87.629307,"(41.743578, -87.629307)"
419.0,580 West,Montrose Ave,10/25/2006,22700,East Bound: 11600 / West Bound: 11100,41.960389,-87.774207,"(41.960839, -87.774207)"
1084.0,415 Nrth,Dearborn St,09/19/2006,16100,North Bound: 16100 / / Oneway North Boudn,41.889784,-87.629599,"(41.88978t4, -87.629599)"
343.0,1300 East,Midway Plaisance,30/28/2006,16700,East Bound: 9200 / West Bound: 7500,41.787229,-87.594821,"(41.787229, -87.594821)"
483.0,500 West,Fullerton Ave,08/16/2006,18500,East Bound: 8600 / West Bound: 9900,41.925567,-87.641535,"(41.925567, -87.641535)"
614.0,219 South,California Ave,08/15/2006,17700,North Bound: 8800 / South Bound :8900,41.852259,-87.695456,"(41.852259, -87.695456)"
640.0,3125 Nrth,Kimball Ave,0/09/2006,20000,North Bound: 10300 / South Bound: 9700,41.93822,-87.712455,"(41.93822, -87.712455)***"
1373.0,354 West,109th St,10/04/2006,800,West Bound: 800h/ Oneway West Bound,41.696116,-87.632637,"(41.696116, -87.632637)"
657.0,323 North,Kedzie Ave,12/1/2006,15000,North Bound: 6900 / South Bound: 8100,41.940356,-87.707649,"(41.940356, -87.707649)"
165.0,519 West,63rd St,3/28/2006,8000,Eastb Bound: 3900 / West Bound: 4100,41.779852,-87.638388,"(41.779852, -87.638388)"
536.0,4247 North,Western Ave,08/16/2006,40700,North Bound: 19400 / South Bound: 21300,41.959095,-87.688615,"(41.959095, -87.688615)"
56.0,10320 South,Indianapolis Ave,05/11/2006,38500,North Bound: 19200 / South Bound: 19300,41.707611,-87.529702,"(41.707611, -87.529702)"
944.0,4245 West,Lawrence Ave,08/10/2006,22600,East Bound: 11400 / West Bound: 11200,41.968165,-87.734816,"(41.968165, -87.734816)"
927.0,1751 Noth,Central Park Ave,11/14/2006,10300,North Bound: 4500 / South Bound: 5800,41.913289,-87.716646,"(41.913289, -87.716646)"
1340.0,34x0 West,Adams St,09/20/2006,14300,West Bound: 14300/ Ouneway West Bound,41.879353,-87.636437,"(41.879353, -87.636437)"
1065.0,3652 West,Chicago xAve,11/1/2006,20000,East Bound: 10600 / West Bound: 9400,41.895439,-87.718427,"(41.895439, -87.718427)"
913.0,3023 West,Addison Ave,08/14/2006,29800,East Bound: 15300 / Wet Bound: 14500,41.94665,-87.70393,"(41.94665, -87.70393)"
278.0,410 East,55th St,04/27/2006,22800,East Bound: 6100 / West Bound: 16700,41.794804,-87.61571,"(41.794804, -87.61571)"
503.0,3116 West,Lake St,11/13/2006,5700,East Bound: 3000 / West Bound: 2700,41.884246,-87.704407,"(41.884246, -87.704407)"
256.0,507 West,35th St,04/25/2006,15900,East Bound: 6500 / West Bound: 9400,41.830843,-87.639107,"(41.830843, -87.639107)"
672.0,4050 North,Elston Ave,08/10/2006,20200,North Bound: 9300 / South Bound: 10900,41.954748,-87.720647,"(41.954748, -87.720647)"
487.0,8950 tWest,Lawrence Ave,08/16/2006,24600,East Bound: 12900 / West Bound: 11700,41.966293,-87.850072,"(41.966293, -87.850072)"
1171.0,2505 South,Cental Park Ave,09/14/2006,10370,North Bound: 4500 / South Bound: 5800,41.846067,-87.714837,"(41.846067, -87.714837)"
117.0,5348 South,Halsted St,03/15/2006,15007,North Bound: 7700 / South Bound: 7300,41.796466,-87.645213,"(41.796466, -87.645213)"
1276.0,5215 West,Devon Ave,08/09/2006,26600,East Bound: 14000 / West Bound: 12600,41.997323,-87.758573,"(41.997323, -87.758573)"
395.0,12940 South,Torrence Ave,08/n31/2006,18600,North Bound: 9400 / South Bound: 9200,41.659854,-87.55928,"(41.659854, -87.55928)"
599.0,6217 xSouth,Ashland Ave,10/31/2006,36000,North Bound: 18300 / South Bound: 17700,41.780774,-87.664249,"(41.780774, -87.664249)"
1001.0,1768 North,Western Ave,90/28/2006,40000,North Bound: 20100 / South Bound: 19900,41.913995,-87.687313,"(41.913995, -87.687s313)"
579.0,350 East,111th St,08/9/2006,12200,East Bound: 5600 / West Bound: 6600,41.692731,-87.613734,"(41.692731, -87.613734)"
105.0,7132 South,Ashland Ae,03/21/2006,35000,North Bound: 16500 / South Bound: 18500,41.763965,-87.663752,"(41.763965, -87j.663752)"
521.0,2415 North,Pulaski Rd,10/05/2006,25000,North Bound: 13700 / South Bound: 11300,41.924943,-87.726783,"(41.924943, -87.726783)"
227.0,5038 South,Loomis St,03/23/2006,2000,North Bound: 1000 / South Bound: 1000,41.80202,-87.659934,"(41.80202, -87.659934)"
720.0,6221 West,Gunnison St,10/10/2006,12300,East Bound: 6400 / West Bound: 5900,41.968461,-87.784013,"(41.968461, -87.784013)"
1248.0,5921South,Western Ave,10/31/2006,41900,North Bound: 24800 / South Bound: 17100,41.78592,-87.683819,"(41.78592, -87.683819)"
1049.0,1233 West,Adams St,10/05/2006,3800,West Bound: 3800/ Oneway West Bound,41.879037,-87.658396,"(41.879037, -87.658396)"
738.0,6805 North,Northwest Hwy,08/15/2006,16100,North Bound: 7500 / South Bound: 8600,42.004572,-87.818987,"(42.004572, -87.818987)"
972.0,41w13 North,Damen Ave,08/29g/2006,12533,North Bound: 6300 / South Bound: 6200,41.956405,-87.678823,"(41.956405, -8m7.678823)"
563.0,4301 West,Diversey Ave,08/10/2006,18700,East Bound: 9700 / West oBund: 9000,41.931692,-87.734385,"(41.931692, -87.734c385)"
624.0,2123 North,bDamen Ave,10/26/200n6,22100,NorthB ound: 12400 / South Bound: 9700,41.920367,-87.677714,"(41.920367, -87.677714)"
534.0,3515 West,Washinton St,10/19/2006,10500,East Bound: 5100 / West Bound: 5400,41.881363,-87.714203,"(41.881363, -87.714203)"
818.0,4019 West,5t9h St,08/15/2006,20200,East Bound: 13100 / West Bound: 7100,41.785928,-87.723856,"(41.785928, -87.723856)"
1313.0,212 West,95th yST,10/18/2006,34100,East Bound: 14400 / West Bound: 19700,41.721653,-87.629162,"(41.721653, -87.629162)"
959.0,3524 North,Ashland Ave,08/29/2006,33800,North Bound: 16600 / South Bound: 17200,41.945925,-87.668832,"(41.945925, -87.668832)"
242.0,828 South,Racine Ave,03/23/2006,11800,North Bound: 6000 / South Bound: 5800,41.744158,-87.653566,"(41.744158, -87.653566)"
1215.0,4210 West,Marquette Rd,09/2/2006,22800,East Bound: 11400 / West Bound: 11400,41.771311,-87.727968,"(41.771311, -87.727968)"
122.0,9550 South,Halsted St,03/21/2006,37900,North Bound: 20800 / South Bound: 17100,41.719968,-87.643173,"(41.719968, -87.643173)"
1285.0,10801 Sowuth,Cottae Grove Ave,10/04/2006,11600,North Bound: 5900 / South Bound: 5700,41.698187,-87.608616,"(41.698187, -87.608616)"
1087.0,3649 West,Division St,11/13/2006,29300,East Bound: 14000 / West Bound: 15300,41.902739,-87.718482,"(41.092739, -87.718482)"
400.0,120 South,Des Plaines St,10/02/2006,8800,South Bound: 8800/ Oneway South Bound,41.879863,-87.644062,"(41.879863, -87.644062)"
912.0,5749 Nrth,Western Ave,08/16/2006,34100,North Bound: 17100 / South Bound: 17000,41.986477,-87.689538,"(41.986477, -87.689538)"
832.0,4035 West,Madison St,10/13/2006,21200,East Bound: 10200 / West Bound: 11000,41.880707,-87.727098,"(41.880707, -87.727098)"
1197.0,6247 South,kArcher Ave,10/11z/2006,25700,East Bound: 12900 / West Bound: 12800,41.793573,-87.77629,"(41.793573, -87.77629)"
1381.0,5900 South,Lake Shore Dr,12/18/2006,53800,North Bound: 29200 / South Bound: 24600,41.787818,-87.577818,"(41.787818, -87.577818)"
632.0,2420 North,Sacramento Ave,11/142/006,16500,North Bound: 8500 / South Bound: 8000,41.925478,-87.702337,"(41.925478, -87.702337)"
1354.0,421 South,Wabash Ave,09/19/2006,9600,South Bound: 9600/ Oneway South Bound,41.876452,-87.626044,"(41.876452, -87.626044)"
750.0,3506 East,5Th St,10/18/2006,14547,East Bound: 7200 / West Bound: 7300,41.722917,-87.538618,"(41.722917, -87.53861)8"
1033.0,850 South,aramie Ave,10/23/2006,18800,North Bound: 9100 / South Bound: 9700,41.869233,-87.754655,"(41.869233, -87.754565)"
875.0,5110 North,Elston Ave,08/10/2006,15900,North Bound: 7800 / South Bound: 8100,41.973886,-87.749542,"(41.973886, -87.749542)"
1035.0,5937 West,Madison St,12/13/2006,13400,East Bound: 5500 / West Bound: 7900,41.880108,-87.773266,"(41.880108, -87.737266)"
556.0,2501 West,10v3rd St,08/24/2006,23600,East Bound: 12100 / West Bound: 11500,41.706389,-87.684155,"(41.706389, -87.684155)"
349.0,8527 South,Bugrley Ave,032/8/2006,18100,North Bound: 8500 / South Bound: 9600,41.74028,-87.54538,"(41.74028, -87.54538)"
964.0,3120 North,Broadway,10/16/2006,11700,North Bound: 5100 / South Bound: 6600,41.938295,-87.644341,"(41.938295, -87.644341)"
807.0,51 East,119th St,08/29/2006,6900,East Bound: 3600 / West Bound: 3300,41.678058,-87.620552,"(41.678058, -87.620552)"
52.0,3420 South,Indiana Ave,05/02/2006,7400,North Bound: 7400 / / Oneway North Bound,41.832167,-87.621788,"(41.832167, -87.621788)"
333.0,3319 West,Harrispon St,03/28/2006,2300,East Bound: 2300 / / Oneway East Bound***,41.873649,-87.709133,"(41.873649, -87.709133)"
1146.0,270 North,Sacramento Ave,10/09/2006,20500,North Bomund: 10500 / South Bound: 10000,41.886224,-87.70135,"(41.886224, -87.70135)"
32.0,5929 South,Damen Ave,03/09/2006,14900,North Bound: 7600 / South Bound: 7300,41.785746,-87.674075,"(41.785746, -87.674075)"
1017.0,1023 North,Western Ave,10/11/2006,36600,North Bound: 18700 / South Bound: 17900,41.900187,-87.686957,"(41.900187, -87.686957)"
1190.0,3234 West,59th St,1024/2006,23600,East Bound: 10100 / West Bound: 13500,41.786225,-87.704698,"(41.786225, -87.704698)"
286.0,2255 South,Blue Island Ave,03/30/2006,18100,North Bound: 9200 / South Bound: 8900,41.846463,-87.681163,"(41.846463, -87.681163)"
181.0,1344 West,79th Street,03/28/2006,17300,East Bound: 9500 / West Bound: 7800,41.750449,-87.657022,"(41.70449, -87.657022)"
699.0,114 North,Hamlin Ave,10/12/2006,15500,North Bound: 8200 / South Bound: 7300,41.882384,-87.720836,"(4.882384, -87.720836)"
383.0,10250 South,Ewing Ave,10/18/2006,6800,North Bound: 4500 / South Bound: 2300,41.708489,-87.535287,"(41.708489, -87.535287)"
423.0,2851 Norht,Austin Ave,10/25/2006,21300,North Bound: 9100 / South Bound: 12200,41.93269,-87.776018,"(41.93269, -87.776018)"
209.0,305 West,95th Street,03/22/2006,29900,East Bound: 15600 /West Bound: 14300,41.721622,-87.631298,"(41.721622, -87.631298)"
69.0,2317 South,Michigan Ae,03/02/2006,13000,North Bound: 5800 / South Bound: 7200,41.850595,-87.623745,"(41.850595, -87.623745)"
135.0,6642 South,Western Ave,03/23/2006,39100,North Boundy: 20500 / South Bound: 18600,41.77249,-87.683456,"(41.77249, -87.683456)"
677.0,4445 North,Pulaski Rd,10/05/006,27300,North Bound: 13800 / South Bound: 13500,41.962267,-87.727863,"(41.962267, -87.727863)"
435.0,3654 West,16th St,09/14/2006,9500,East Bound: 4400 / West Bound: 5100,41.858949,-87.717426,"(41.858949, -87.717426)"
194.0,2848 East,83rd Street,03/23/2006,8300,East Bound: 4200 / West Bound: 4100,41.744615,-87.554455,"(41.744615, -87.554455)"
161.0,8930 South,Macknaw Ave,05/04/2006,13800,North Bound: 5800 / South Bound: 8000,41.732854,-87.542962,"(41.732854, -87.542962)"
1344.0,430 South,Wacker Dr (lower),09/19/2006,32000,North Bound: 14700 / South Bound: 17300,41.876142,-87.636377,"(41.876142, -87.636377)"
788.0,700 South,Pulaski Rd,10/04/2006,23700,Noth Bound: 13300 / South Bound: 10400,41.872493,-87.725399,"(41.872493, b-87.725399)"
453.0,105 West,Congressc Pkwy,09/27/2006,76700,East Bound: 37000 / West Bound: 39700,41.875606,-87.630878,"(41.875606, -87.630878)"
848.0,5434 West,Addison Ave,08/4/2006,22900,East Bound: 11600 / West Bound: 11300,41.94592,-87.763269,"(41.94592, -87.763269)"
843.0,2324 West,Armitage Ave,08/09/2006,16800,East Bound: 9000 / West Bound: 7800,41.917591,-87.686072,"(41.917591, -87.686072)"
28.0,3460 South,Damen Ave,03/02/2006,8100,North Bound: 3800 / South Bound: 4300,41.830389,-87.675279,"(41.830389, -87.675279)"
1069.0,670 South,Clark St,09/20/2006,20400,North Bound: 9100 / South Bound: 11300,41.873368,-87.630642,"(41.873368, -876.30642)"
12.0,9379 South,Commercial Ave,03/07/2006,12700,North Bound:6 000 / South Bound: 6700,41.724444,-87.551124,"(41.724444, -87.551124)"
91.0,6629 South,Wentworth Ave,03/07/2006,7100,North Bound: 2800 / South Bound: 4300,41.773651,-87.629987,"(41.773651, -87.629987)"
1110.0,625 West,Jackson Blvd,09/28/2006,11900,East Bound: 11900 / p/ Oneway East Bound,41.877989,-87.643682,"(41.877989, -87.643682)"
611.0,3026 South,California Ave,08/17/2006,23400,North Bound: 11800 / South Bound: 11600,41.838385,-87.695058,"(41.838385, -87.695058)"
319.0,1533 East,56th St,03/28/0206,13600,East Bound: 6500 / West Bound: 7100,41.793359,-87.587904,"(41.793359, -87.578904)"
141.0,10630 South,Western Ave,03/23/2006,36600,North Bobund: 18500 / South Bound: 18100,41.699963,-87.681415,"(4.699963, -87.681415)"
72.0,3721 South,Michigan Ave,03/02/2006,8000,South Bound: 8000/ Oneway South Bound,41.826807,-87.623149,"(41.826807, -87.623149)"
984.0,1058 West,Lawrence Ave,10/31/2006,15800,East Bound: 8200 / West Bound: 7600,41.969057,-87.657171,"(41.969057, -87.657171)"
410.0,1117 North,Laramie Ave,0/23/2006,19500,Norh Bound: 10200 / South Bound: 9300,41.900935,-87.755742,"(41.900935, -87.755742)"
260.0,1430 West,43rd St,03/29/2006,4800,East Bound: 2800 / West Bound: 2000,41.815847,-87.661488,"(41.815847, -87.661488)"
272.0,40 West,51st St,04/27/206,9400,East Bound: 4000 / West Bound: 5400,41.801921,-87.62744,"(41.801921, -87.62744)"
469.0,3980 West,111th St,08/22/2006,20200,East Bound: 9700 / West Bound: 10500,41.691285,-87.720316,"(41.691285, -87.70316)"
549.0,3105 West,Garfield Blvd,10/11/2006,24800,East Bound: 12200 / West Bound: 12600,41.793556,-87.701352,"(41.793556, -87.701352)"
231.0,7807 South,Loomis St,03/23/2006,6600,North Bound: 3000 / South Bound: 3600,41.752036,-87.658628,"(41.752036, -87.658628)"
716.0,1667 North,Wells St,10/122/006,10736,North Bound: 4600 / South Bound: 6100,41.912883,-87.634765,"(41.912883, -87.634765)"
999.0,2160 North,Western Ave,08/3/2006,39200,North Bound: 19900 / South Bound: 19300,41.921642,-87.687537,"(41.921642, -87.687537)"
1289.0,10400 South,Michigan Ave,090/6/2006,14300,North Bound: 8100 / South Bound: 6200,41.705358,-87.620496,"(41.705358, -87.620496)"
1164.0,2434 West,Warren Blvd,10/05/2006,6000,East Bound: 6000 / / Oneway East Bound,41.882074,-87.687892,"(41.882074, -87.687892)"
517.0,1504 West,Augusta Blvd,10/18/2006,12800,East Bound: 6200 / West Bound: 6600,41.899743,-87.66515,"(41.899743, -87.66515)"
1309.0,4200 West,111th St,11/09/2006,29800,East Bound: 13300 / West Bound: 16500,41.691254,-87.724362,"(41.691254, -87.724362)"
822.0,2605 West,Armitage Ave,08/09/2006,16800,East Bound: 8400 / West Bound: 8400,41.917529,-87.692627,"(41.917529, -87.692627)"
301.0,2208 West,Marquette Rd,03/28/2006,15300,East Bound: 7700 / West Bound: 7600,41.772008,-87.679253,"(41.772008, -87.679253)"
416.0,5854 West,Division St,11/15/2006,12200,East Bound: 6400 / West Bound: 5800,41.902037,-87.772722,"(41.902037, -87.772e722)"
968.0,1103 West,Bryn Mawr Ave,09/18/2006,17800,East Bound: 9900 / West Bound: 7900,41.983656,-87.658134,"(41.983656, -87.658134)"
897.0,1748 North,Laramie Ave,10/24/2006,13500,North Bound: 6800 / South Bound: 6700,41.912823,-87.755782,"(41.912823, -87.755782)"
734.0,640 Nkorth,La Salle St,09/21/2006,39000,North Bound: 21100 / South Bound: 17900,41.893609,-87.63265,"(41.89360,9 -87.63265)"
378.0,4929 South,Woodlawn Ave,05/02/2006,5500,North Bound: 2900 / South Bound: 2600,41.805123,-87.596753,"(41.805123, -87.596753)"
591.0,7825 South,Pulaski Rd,08/15/2060,46600,orth Bound: 22700 / South Bound: 23900,41.750615,-87.721947,"(41.750615, -87.721947)"
576.0,49 South,Jefferson St,10/02/2006,9100,North Bound: 9100 / / Oneway North Bound,41.880549,-87.642619,"(41.880549, -87.642619)"
98.0,320 Suoth,Ashland Aev,03/21/2006,29300,North Bound: 15200 / South Bound: 14100,97.876934,-22.666675999999995,"(41.876934, -87.666676)"
1125.0,6129 South,ichigan Ave,09/2/2006,5200,South Bound: 5200/ Oneway South Bound,41.782937,-87.622164,"(41.782937, -87.622164)"
771.0,2739 North,Pulaski Rd,11/14/2006,26500,North Bound: 12600 / South Bound: 13900***,41.931151,-87.726959,"(41.931151, -87.726959)"
238.0,6240 South,Racine Ave,03/23/2006,11000,North Boud: 5300 / South Bound: 5700,41.780185,-87.654517,"(41.780185, -87.654517)"
1253.0,428 East,47th St,10/24/2006,14200,East Bound: 7100 / West Bound: 7100,41.809405,-87.615129,"(41.809405, -87.615129)"
862.0,4256 North,Cenral Ave,08/23/2006,24900,North Bound: 12600 / South Bound: 12300,41.958566,-87.767179,"(41.958566, -87.767179)"
1205.0,7700 South,Cicer oAve,10/30/200j6,59100,North Bound: 28800 / South Bound: 30300,41.752545,-87.741477,"(41.752545, -87.71477)"
1222.0,46p9 West,26th St,10/19/006,9300,East Bound: 4500 / West Bound: 4800,41.845422,-87.6394,"(41.845422, -87.6394)"
173.0,1744 East,75th St,03/28/2006,13100,East Bound: 6300 / West Bound: 6800,41.758814,-87.581651,"(41.758814, -87.581651)"
329.0,5065 South,Dreel Blvd,03/28/2006,6600,North Bound: 3400 / South Bound: 3200,41.802286,-87.603784,"(41.802286, -87.603784)"
1074.0,168 North,Clinton St,01/30/2007,6900,South Bound: 6900/ Oneway South Bound,41.8852,-87.641298,"(41.8852, -87.641298)"
665.0,3636 North,Broadway,10/16/2006,10100,North Bound: 5500 / South Bound: 4600,41.948385,-87.647898,"(41.948385, -87.647898)"
811.0,32 South,Calizfornia Ave,10/10/2006,13100,North Bound: 6900 / South Bound: 6200,41.876736,-87.696174,"(41.876736, -87.696174)"
484.0,2293 North,Clybourn Ave,10/24/006,16400,North Bound: 7800 / South Bound: 8600,41.923528,-87.667066,"(41.923528, -87.6z67066)"
344.0,30 East,Oakwood Blvd,03/28/2006,4907,East Bound: 3300 / West Bound: 1600,41.823134,-87.605367,"(41.823134, -87.605367)"
468.0,3455 East,112th St,10/18/2006,7700,East Bound: 4600 / West Bound: 3100,41.691858,-87.539118,"(41.691858, -87.539118)"
898.0,5439 West,Lawrence Ave,08/24/2p006,20800,East Bound: 10500 /West Bound: 10300,41.967757,-87.764167,"(41.967757, -87.764167)"
445.0,4444 West,Chicago Ave,10/19/2006,21400,Esat Bound: 9800 / West Bound: 11600,41.895151,-87.737793,"(41.895151, -87.737793)"
44.0,7669 South,Exchange Ave,03/07/2006,8300,North Bound: 3900 / South Bound: 4400,41.755798,-87.55646,"(41.755798, -87.55646)"
1039.0,3300 West,Roosevelt Rd,10/19/2006,20300,East Bound: 9000 / West Bound: 11300,41.866377,-87.708143,"(41.866377, -87.708143)"
1021.0,3734 West,26th St,09/14/2006,18400,East Bound: 9000 / West Bound: 9400,41.844328,-87.718582,"(41.844328, -87.718582)"
1186.0,3016 West,47th St,08/10/006,26300,East Bound: 12500 / West Bound :13800,41.808188,-87.699833,"(41.808188, -87.699833)"
191.0,505 East,83rd Street,03/28/2006,18000,East Bound: 8200 / West Bound: 9800,41.743855,-87.612049,"(41.743855, -87.612049)"
901.0,6534 West,Montrose Ave,08/23/2006,25800,East Bound: 13000 / West Bound: 12800,41.960111,-87.790501,"(41.960111, -87.790501)"
290.0,1730 West,Cermak Rd,03/30/2006,11500,East Bound: 5300 / West Bound: 6200,41.852265,-87.669817,"(41.852265, -87.669817)"
168.0,1440 East,67th St,03/2/2006,9200,ast Bound: 4500 / West Bound: 4700,41.773298,-87.589932,"(41.773298, -87.589932)"
1329.0,299 North,State St,09/26/2006,19700,North Bound: 9500 / South Bound: 10200,41.887471,-87.628001,"(4.887471, -87.628001)"
37.0,3748 South,Dr Martin Luther King Jr rD,03/02/2006,15600,North Bound: 7300 / South Bound: 8300,41.825982,-87.617039,"(14.825982, -87.617039)"
65.0,7345 South,Dr Martin Luther King Jr Dr,05/02/2006,18900,North Bound: 9400 / South Bound: 9500,41.760689,-87.615174,"(41.760689, -87.615174)"
880.0,5313 Wset,Foster Ave,08/10/2006,24600,East Bound: 11600 / West Bound: 13000,41.975186,-87.760787,"(41.975186, -87.760787)"
439.0,3656 Wetst,ashington St,10/19/2006,11800,East Bound: 5800 / Wst Bound: 6000,41.881668,-87.718383,"(41.881668, -87.718383)"
922.0,3945 West,Belmont Ave,12/11/2006,16600,East Bound: 8000 / West Bound: 8600,41.939113,-87.725535,"(41.939113, -87.725535)"
213.0,2097 East,95th Street,03/22/200t6,32100,East Bound: 15300 / West Bound: 16800,41.722499,-87.572943,"(41.722499, -87.572943)"
206.0,1850 West,95th Street,03/28/2006,31614,East Bound: 15300 / West Bound: 16300,41.721119,-87.669564,"(41.721119, -87.669564)"
24.0,1603 South,Damen Ave,03/02/2006,18800,North Bound: 9600 / South Bound: 9200,41.859378,-87.676043,"(41.85938, -87.676043)"
1237.0,8357 South,Halsted St,10/04/2006,29000,North Bound: 15100 / South Bound: 13900,41.741618,-87.64378,"(41.741618, -87.64378)"
458.0,8128 West,Chicago Ave,11/14/2006,17400,East Bound: 9000 / West Bound: 8400,41.895971,-87.67335,"(d41.895971, -87.67335)"
1348.0,421 South,La Sallve St,11/08/2006,2100,South Bound: 2100/ Oneway South Bound,41.876358,-87.631755,"(41.876358, -87.631755)"
852.0,4308 North,uAustin Ave,08/23/2006,19500,North Bound: 10300 / South Bound: 9200,41.9588,-87.776967,"(41.9588, -87.776967)"
935.0,4240 West,Irvin gPark Rd,08/24/2006,37100,East Bound: 17500 / West Bound: 19060,41.953576,-87.734092,"(41.953576w, -87.734092)"
302.0,660 West,Marqueztte Rd,04/27/2006,19900,East Bound: 9400 / West Bound: 10500,41.772514,-87.641987,"(41.772514, -87.641987)"
933.0,4710 West,Fullerton Ave,08/17/2006,37400,East Bound: 19700 / West Bound: 17700,41.924266,-87.74431,"(41.924266, -87.7b4431)"
405.0,1463West,Montrose Ave,10/24/2006,16700,East Bound: 8100 / West Bound: 8600,41.961614,-87.667445,"(41.961614, -87.667445)"
648.0,3649 North,Cumberland Ave,11/14/2006,39400,North Bound: 19100 / South Bound: 20300,41.946244,-87.836483,"(41.946244, -87.836483)"
792.0,667 North,Sacramneto Ave,10/09/206,21400,North Bound: 11100 / South Bound: 10300,41.893745,-87.70215,"(41.893745, -87.70215)"
607.0,a4637 South,California Ave,8/22/2006,20800,Nort Bound: 10600 / South Bound: 10200,41.80897,-87.694224,"(4o1.80897, -87.694224)"
334.0,2380 West,Harrison St,03/28/2006,5300,East Bound: 2400 / West Bound: 2900,41.87389,-87.686234,"(41.8739, -87.686234)"
234.0,1340 South,Racine Ave,03/22/2006,5490,North Bound: 2500 / South Bound: 2900,41.864029,-87.656597,"(41.864029, -87.656597)"
357.0,637 South,Dearborn St,09/19/2006,7800,North Bound: 7800 / / Oneway North Bound,41.873925,-87.62919,"t(41.873925, -87.62919)"
126.0,9520 South,VincennesAve,03/12/2006,12518,North Bound: 6300 / South Bound: 6200,41.720798,-87.650838,"(41.720798, -87.650838)"
265.0,1439 West,47th St,03/29/2006,16000,East Bound: 7800 / West Bound: 8200,41.808649,-87.661622,"(41.808649, -87.661622)"
268.0,1084 East,47th St,04/27/2006,17200,East Bound: 8800 / West Bound: 8400,41.809607,-87.599776,"(41.809607, -87.599776)"
7.0,240E ast,71st St,02/28/2006,18300,East Bound: 9000 / West Bound: 9300,41.765644,-87.618476,"(41.765644, -87.618476)"
323.0,30q36 East,83rd Pl,03/28/2006,1300,East Bound: 500 / West Bound: 800,41.743472,-87.550548,"(41.743472, -87.550548)"
148.0,6840 South,Stony Island Ave,03/14/2006,52500,North Bound: 24700 / South Bound: 27800,41.769698,-87.586238,"(41.769698, -87.586238)"
988.0,4900 North,Marine Dr,09/18/2006,6500,North Bound: 2600 / South Bound: 3900***,41.971671,-87.650428,"(41.971671, -87.650428)"
863.0,1710 North,Central Ave,10/26/2006,20419,North Bound: 10200 / South Bound: 10200,41.911538,-87.765585,"(41.911538, -87.765585)"
158.0,9604 South,Beverly Ave,0509/2006,20300,North Bound: 10100 / South Bound: 10200,41.719205,-87.662247,"(41.719205, -87.662247)"
