plant_type,spdes_permit_number,facility_name,groundor_surface,average_design_hydraulic_flow,street,city,state,country,zip_code,latitude,longitude,location_one
Industrial,NY0026212,26TH WARD WASTEWATER RESOURCE RECOVERY FACILITY,Surface,85.0,122-68 FLATLANDS AVE,BROOKLYN,NY,USA,12207.0,40.65,-73.88,"(40.65, -73.88)"
Industrial,NY0279854,BAYVILLE LAUNDROMAT,Ground,0.01,48 BAYVILLE AVE,BAYVILLE,NY,USA,11709.0,40.91,-73.58,"(40.91, -73.58)"
Municipal,NY0156876,OXFORD - V STP,Surface,0.2,29 S CANAL ST |OPPOSITE S WASHINGTON AVE SPUR AT CHENANGO RIVER,OXFORD,NY,USA,13830.0,42.44,-75.6,"(42.44, -75.6)"
Industrial,NY0106968,HALCYON PARK WD,Surface,0.0,LOHMAIER LN,LAKE KATRINE,NY,USA,12449.0,42.01,-74.0,"(42.01, -74.0)"
Industrial,NY0266469,MILLER PLACE STAR WASH & FAST LUBE CENTER,Ground,0.01,450 ST RTE 25A,MILLER PLACE,NY,USA,11764.0,40.94,-72.98,"(40.94, -72.98)"
Industrial,NY0000132,REYNOLDS METALS ST LAWRENCE REDUCTION PLANT,Surface,6.88,194 CO RTE 45,MASSENA,NY,USA,13662.0,44.98,-74.75,"(44.98, -74.75)"
Municipal,NY0024384,DANSVILLE - V WWTP,Surface,1.5,2 COMMERCE RD @ CANASERAGA CK,DANSVILLE,NY,USA,14437.0,42.57,-77.72,"(42.57, -77.72)"
Industrial,NY0261386,GREENVILLE PACKING CO INC,Ground,0.0,ST RTE 32 - W SIDE - 1� MIS S OF ST RTE 81,GREENVILLE,NY,USA,NULL,42.4,-74.03,"(42.4, -74.03)"
Municipal,NY0026956,ONEIDA - C STP,Surface,3.75,387 HARDEN ST,ONEIDA,NY,USA,13421.0,43.1,-75.65,"(43.1, -75.65)"
Industrial,NY0267171,SHOREHAM ENERGY LLC,Ground,NULL,227 N COUNTRY RD,SHOREHAM,NY,USA,11786.0,40.96,-72.87,"(40.96, -72.87)"
Industrial,NY0032620,CITGO VESTAL TERMINAL,Surface,0.0,3212 OLD VESTAL RD,VESTAL,NY,USA,13850.0,42.1,-76.0,"(42.1, -76.0)"
Industrial,NY0243281,NIAGARA FALLS NEW WTP - PASNY SITE,Surface,NULL,5801 BUFFALO AVE,NIAGARA FALLS,NY,USA,14304.0,43.08,-79.0,"(43.08, -79.0)"
Municipal,NY0021806,VALATIE SEWAGE TREATMENT PLANT,Surface,0.25,OFF ST LUKES DR,VALATIE,NY,USA,12184.0,42.41,-73.69,"(42.41, -73.69)"
Industrial,NY0149331,BREWSTER WELL FIELDS,Surface,NULL,360 Riverside Dr,Brewster,NY,USA,10509.0,41.4,-73.6,"(41.4, -73.6)"
Industrial,NY0160610,FREY & CAMPBELL,Surface,0.0,87 LAKE ST,HAMMONDSPORT,NY,USA,14890.0,42.41,-77.23,"(42.41, -77.23)"
Industrial,NY0075809,DAYTON T BROWN INC,Ground,0.02,555 CHURCH ST,BOHEMIA,NY,USA,11716.0,40.77,-73.1,"(40.77, -73.1)"
Industrial,NY0002551,SUNOCO PARTNERS M & T ROCHESTER TERMINAL,Surface,0.02,1840 LYELL AVE,ROCHESTER,NY,USA,14606.0,43.17,-77.68,"(43.17, -77.68)"
Municipal,NY0026948,ARCADE STP,Surface,0.5,HURDVILLE RD,ARCADE,NY,USA,14009.0,42.54,-78.46,"(42.54, -78.46)"
Industrial,NY0007668,SPRAGUE OPERATING RESOURCES LLC  - 939 E 138TH ST,Surface,0.01,939 E 138TH ST,BRONX,NY,USA,10454.0,40.8,-73.91,"(40.8, -73.91)"
Municipal,NY0213934,PARKWOOD SEWER DISTRICT,Surface,0.0,VIA YEZZI & FOWLER PL,BINGHAMTON,NY,USA,13903.0,42.03,-75.92,"(42.03, -75.92)"
Municipal,NY0023248,V - CANISTEO WWTP,Surface,0.7,2240 DUNNING RD,CANISTEO,NY,USA,14823.0,42.27,-77.59,"(42.27, -77.59)"
Municipal,NY0070033,SCSD#5 - HUNTINGTON STP,Ground,0.24,28 EBBTIDE LN,DIX HILLS,NY,USA,11746.0,40.78,-73.36,"(40.78, -73.36)"
Industrial,NY0075035,VALLEY VIEW CO-OP,Ground,0.01,6028 US RTE 62,CONEWANGO VALLEY,NY,USA,14726.0,42.26,-79.03,"(42.26, -79.03)"
Municipal,NY0026158,BOWERY BAY WASTEWATER RESOURCE RECOVERY FACILITY,Surface,150.0,43-10 BERRIAN BLVD,ASTORIA,NY,USA,11105.0,40.78,-73.89,"(40.78, -73.89)"
Industrial,NY0260100,DOT REG 9 MAINTENANCE SUBHDQTRS,Surface,0.0,5935 ST RTE 52,KENOZA LAKE,NY,USA,12750.0,41.72,-74.96,"(41.72, -74.96)"
Municipal,NY0024431,HOUGHTON SD WWTF,Surface,0.28,ST RTE 19 AND GENESEE RD OPPOSITE CHAMBERLAIN ST,HOUGHTON,NY,USA,14744.0,42.43,-78.14,"(42.43, -78.14)"
Municipal,NY0247251,JASPER-T WWTP,Surface,0.04,GRANGE ST,JASPER,NY,USA,14855.0,42.12,-77.5,"(42.12, -77.5)"
Industrial,NY0070637,GLAZIER PACKING CO,Surface,0.01,POTSDAM CANTON RD,POTSDAM,NY,USA,13676.0,44.63,-75.09,"(44.63, -75.09)"
Industrial,NY0266639,WASHINGTON LAUNDRYMAT,Ground,NULL,1060 LONG ISLAND AVE,DEER PARK,NY,USA,11729.0,40.77,-73.31,"(40.77, -73.31)"
Industrial,NY0023621,SUNOCO TONAWANDA TERMINAL,Surface,0.01,3733 RIVER RD,TONAWANDA,NY,USA,14150.0,42.98,-78.93,"(42.98, -78.93)"
Industrial,NY0108651,GLOBAL COMPANIES LLC - GLENWOOD TERMINAL,Surface,0.02,300 SHORE RD,GLENWOOD LANDING,NY,USA,11547.0,40.83,-73.65,"(40.83, -73.65)"
Industrial,NY0000329,JINDAL FILMS BUS & RESEARCH CENTRE,Surface,0.01,729 PITTSFORD-PALMYRA RD (ST RTE 31),MACEDON,NY,USA,14502.0,43.07,-77.34,"(43.07, -77.34)"
Industrial,NY0248622,CITY OF SARATOGA SPRINGS COMPOSTING FACILITY,Ground,0.0,30 WEIBEL AVE - E SIDE,SARATOGA SPRINGS,NY,USA,12866.0,43.09,-73.74,"(43.09, -73.74)"
Industrial,NY0028274,WT TERMINAL OSWEGO LLC,Surface,0.0,1 W VANBUREN ST,OSWEGO,NY,USA,13126.0,43.46,-76.51,"(43.46, -76.51)"
Industrial,NY0002143,NOVELIS CORPORATION,Surface,1.66,448 CO RTE 1A,OSWEGO,NY,USA,13126.0,43.49,-76.46,"(43.49, -76.46)"
Industrial,NY0101231,BINGHAMTON TRAVEL CENTER,Surface,0.0,UPPER COURT ST,BINGHAMTON,NY,USA,13904.0,42.1,-75.84,"(42.1, -75.84)"
Industrial,NY0004308,UPSTATE FARMS CHEESE LLC,Surface,0.45,8600 MAIN ST,CAMPBELL,NY,USA,14821.0,42.23,-77.19,"(42.23, -77.19)"
Industrial,NY0155519,OSWEGO CO ENERGY RECOVERY FAC,Surface,6.5,2801 ST RTE 481,FULTON,NY,USA,13069.0,43.35,-76.43,"(43.35, -76.43)"
Industrial,NY0251038,KINGSTON MAINTENANCE FACILITY,Surface,0.0,EXIT 20-NYS THRUWAY,ULSTER,NY,USA,NULL,41.95,-74.03,"(41.95, -74.03)"
Industrial,NY0107671,FORD MOTOR BUFFALO STAMPING PLANT,Surface,0.1,S 3663 LAKE SHORE RD,BUFFALO,NY,USA,14219.0,42.79,-78.84,"(42.79, -78.84)"
Industrial,NY0218821,WATCHTOWER FARMS-FARM III,Surface,0.0,TILLSON LAKE RD,WALLKILL,NY,USA,12589.0,41.67,-74.23,"(41.67, -74.23)"
Industrial,NY0033090,CADDELL DRY DOCK & REPAIR CO INC,Surface,NULL,1515 Richmond Terrace|FOOT OF BEMENT AVE & FOOT OF BROADWAY,STATEN ISLAND,NY,USA,10310.0,40.64,-74.12,"(40.64, -74.12)"
Industrial,NY0160849,NYSDOT MONROE WEST RESIDENCY,Surface,0.0,2441 S UNION ST,OGDEN,NY,USA,NULL,43.17,-77.81,"(43.17, -77.81)"
Municipal,NY0026824,TULLY - V STP,Surface,0.23,GROVE ST,TULLY,NY,USA,13159.0,42.79,-76.11,"(42.79, -76.11)"
Industrial,NY0282456,West Kill Brewing LLC,Ground,0.0,2173 Spruceton Rd,Lexington,NY,USA,NULL,42.19,-74.29,"(42.19, -74.29)"
Industrial,NY0213730,ITHACA TOMPKINS INTERNATIONAL AIRPORT,Surface,0.06,72 BROWN RD,ITHACA,NY,USA,14850.0,42.49,-76.46,"(42.49, -76.46)"
Industrial,NY0162957,GRIFFIN BUILDING,Surface,0.0,76-82 EAST MARKET ST,CORNING,NY,USA,14830.0,42.14,-77.05,"(42.14, -77.05)"
Industrial,NY0234800,DUTCHESS OIL & PROPANE,Surface,NULL,5430 N ELM AVE|ST RTE 22 - E SIDE - N OF MAIN ST,MILLERTON,NY,USA,12546.0,41.95,-73.51,"(41.95, -73.51)"
Industrial,NY0249441,DOWNSVILLE FIRE DISTRICT,Surface,0.0,SR 206,DOWNSVILLE,NY,USA,13755.0,42.08,-75.0,"(42.08, -75.0)"
Industrial,NY0002917,HANSON - GENEVA PLANT,Surface,0.23,PRE-EMPTION RD,PHELPS,NY,USA,NULL,42.94,-77.02,"(42.94, -77.02)"
Industrial,NY0270245,SNO-PALS GROOMER BARN,Ground,NULL,8055 SEVEN BY NINE RD - S OF ST RTE 177,BARNES CORNERS,NY,USA,13626.0,43.82,-75.82,"(43.82, -75.82)"
Industrial,NY0007226,Essity Professional Hygiene North America LLC,Surface,1.52,1 River St,South Glens Falls,NY,USA,12803.0,43.31,-73.64,"(43.31, -73.64)"
Industrial,NY0266388,KINGS PARK LAUNDROMAT,Ground,NULL,141-145 ST RTE 25A,KINGS PARK,NY,USA,11787.0,40.88,-73.26,"(40.88, -73.26)"
Industrial,NY0264229,TOWN OF BEDFORD HWY DEPT,Surface,NULL,301 ADAMS ST,BEDFORD HILLS,NY,USA,10507.0,41.25,-73.63,"(41.25, -73.63)"
Industrial,NY0228877,BATAVIA BULK PLANT,Surface,NULL,8412 SEVEN SPRINGS RD,BATAVIA,NY,USA,14020.0,43.01,-78.13,"(43.01, -78.13)"
Industrial,NY0236730,Gold Star Feed and Grain - Sangerfield,Ground,0.0,7593 US RTE 20,SANGERFIELD,NY,USA,13455.0,42.92,-75.38,"(42.92, -75.38)"
Industrial,NY0272663,"DELAWARE AQUEDUCT - SHAFT #6, 6B CHELSEA PUMP STATION",Surface,NULL,199-209 RIVER RD N,CHELSEA,NY,USA,NULL,41.56,-73.96,"(41.56, -73.96)"
Industrial,NY0101290,CAYUGA SALT MINE,Surface,0.06,191 PORTLAND PT RD,SOUTH LANSING,NY,USA,14882.0,42.53,-76.53,"(42.53, -76.53)"
Municipal,NY0262854,ANDES SEWAGE TREATMENT PLANT,Surface,0.06,5287 CO RTE 1,ANDES,NY,USA,13731.0,42.18,-74.79,"(42.18, -74.79)"
Municipal,NY0020290,AMSTERDAM - C WASTEWATER TREATMENT PLANT,Surface,10.0,QUIST RD,AMSTERDAM,NY,USA,12010.0,42.92,-74.17,"(42.92, -74.17)"
Municipal,NY0109886,NEW PALTZ OHIOVILLE SEWER DIST 6 STP,Surface,0.02,OHIOVILLE RD - E SIDE - N OF NEW PALTZ RD,NEW PALTZ,NY,USA,12561.0,41.74,-74.06,"(41.74, -74.06)"
Municipal,NY0027197,TOWN OF VIRGIL SEWER DISTRICT #1 WWTP,Surface,0.08,2000 ST RTE 392,CORTLAND,NY,USA,13045.0,42.51,-76.14,"(42.51, -76.14)"
Municipal,NY0030686,ORLEANS THOUSAND ISLAND PARK STP,Surface,0.19,PARK AVE,THOUSAND IS PARK,NY,USA,13692.0,44.29,-76.03,"(44.29, -76.03)"
Industrial,NY0020028,LE ROY QUARRY,Ground,0.07,7875 E MAIN ST,LEROY,NY,USA,14482.0,42.99,-77.96,"(42.99, -77.96)"
Industrial,NY0098779,INTERNATIONAL DUCK RESEARCH COOP,Ground,0.01,OLD COUNTRY RD & HOWELL PARK,EASTPORT,NY,USA,11941.0,40.83,-72.7,"(40.83, -72.7)"
Industrial,NY0270491,PERKIN ELMER INC,Surface,NULL,ROTRON RD,WOODSTOCK,NY,USA,NULL,42.03,-74.1,"(42.03, -74.1)"
Industrial,NY0161501,"IUVO BIOSCIENCE - RUSH, LLC",Ground,0.0,7500 W HENRIETTA RD,RUSH,NY,USA,14523.0,43.0,-77.67,"(43.0, -77.67)"
Industrial,NY0003701,RING PUNCH & DIE DIV PRODUCTO MACHINE,Surface,0.0,TURNER RD,JAMESTOWN,NY,USA,14701.0,42.16,-79.25,"(42.16, -79.25)"
Municipal,NY0274038,BOICEVILLE WWTP,Surface,0.08,ST RTE 28 @ ST RTE 28A,BOICEVILLE,NY,USA,12412.0,42.01,-74.27,"(42.01, -74.27)"
Industrial,NY0259764,CLINTON CORNERS MAINTENANCE FACILITY,Surface,0.0,HOLLOW RD NEAR CLINTON CORNERS RD,CLINTON CORNERS,NY,USA,12514.0,41.82,-73.77,"(41.82, -73.77)"
Municipal,NY0028908,SAG HARBOR STP,Surface,0.25,BAY ST,SAG HARBOR,NY,USA,11963.0,41.0,-72.29,"(41.0, -72.29)"
Municipal,NY0030180,WADDINGTON WWTF,Surface,0.26,PINE ST,WADDINGTON,NY,USA,13694.0,44.87,-75.19,"(44.87, -75.19)"
Industrial,NY0226441,D & S Laundromat LLC,Ground,NULL,346 NEIGHBORHOOD RD,MASTIC BEACH,NY,USA,11951.0,40.76,-72.86,"(40.76, -72.86)"
Municipal,NY0079324,SCSD #11 - SELDEN  STP,Ground,2.4,969 OLD TOWN RD,CORAM,NY,USA,11727.0,40.88,-73.03,"(40.88, -73.03)"
Municipal,NY0265853,HAMLET OF INLET WWTF,Surface,0.02,FERN PARK|5TH LAKE OUTLET CHANNEL,INLET,NY,USA,13360.0,43.75,-74.8,"(43.75, -74.8)"
Municipal,NY0242012,TOWN OF SCHODACK SEWER DIST NO 5,Surface,0.01,ST RTE 150,EAST SCHODACK,NY,USA,12063.0,42.56,-73.64,"(42.56, -73.64)"
Municipal,NY0025798,OWEGO - T STP 2,Surface,2.0,1319 E MAIN ST,APALACHIN,NY,USA,13732.0,42.07,-76.15,"(42.07, -76.15)"
Industrial,NY0258636,FRESENIUS KABI USA LLC,Surface,0.3,3159 STALEY RD,GRAND ISLAND,NY,USA,14072.0,43.01,-79.01,"(43.01, -79.01)"
Municipal,NY0028410,BIRD ISLAND STP,Surface,180.0,90 W FERRY ST,BUFFALO,NY,USA,14213.0,42.92,-78.9,"(42.92, -78.9)"
Industrial,NY0235059,MEENAN OIL,Surface,NULL,560 N MAIN ST,BREWSTER,NY,USA,10509.0,41.4,-73.62,"(41.4, -73.62)"
Industrial,NY0259179,CHAUTAUQUA UTILITY DIST WTP,NULL,NULL,2 RAMBLE AVE,CHAUTAUQUA,NY,USA,14722.0,42.21,-79.47,"(42.21, -79.47)"
Industrial,NY0264423,WAPPINGER FALLS JUNIOR HIGH SCHOOL,Surface,0.0,30 MAJOR MACDNALD WAY,WAPPINGERS FALLS,NY,USA,12590.0,41.59,-73.92,"(41.59, -73.92)"
Industrial,NY0268313,MOHAWK INNOVATIVE TECHNOLOGY INC,Surface,NULL,1037 WATERVLIET-SHAKER RD,COLONIE,NY,USA,NULL,42.74,-73.84,"(42.74, -73.84)"
Industrial,NY0084999,ATLAS COPCO COMPTEC,Surface,0.02,46 SCHOOL RD,VOORHEESVILLE,NY,USA,12186.0,42.66,-73.94,"(42.66, -73.94)"
Industrial,NY0277029,GREENPOINT LANDING BUILDING D,Surface,0.72,1 Eagle St,Brooklyn,NY,USA,11222.0,40.73,-73.96,"(40.73, -73.96)"
Municipal,NY0107255,HONEOYE LAKE COUNTY CONSOLIDATED SEWER DISTRICT,Surface,NULL,US RTE 20A,HONEOYE,NY,USA,14471.0,42.79,-77.51,"(42.79, -77.51)"
Municipal,NY0027979,NIAGARA COUNTY SEWER DISTRICT #1 WWTP,Surface,14.08,7346 LIBERTY DR,NIAGARA FALLS,NY,USA,14304.0,43.07,-78.92,"(43.07, -78.92)"
Industrial,NY0248169,WOODLAND SCHOOLS & BUS GARAGE,Surface,0.05,475 W HARTSDALE AVE,HARTSDALE,NY,USA,NULL,41.03,-73.8,"(41.03, -73.8)"
Industrial,NY0252026,NORTH WARREN CENTRAL SCHOOL,Surface,0.0,6110 ST RTE 8,CHESTERTOWN,NY,USA,12817.0,43.66,-73.78,"(43.66, -73.78)"
Industrial,NY0266892,FJM LAUNDROMAT OF HOLBROOK,Ground,0.04,310 MAIN ST,HOLBROOK,NY,USA,11741.0,40.81,-73.08,"(40.81, -73.08)"
Industrial,NY0246743,ELMIRA WATER BOARD FILTRATION PLANT,Surface,0.16,1 FOUNTAIN DR,ELMIRA,NY,USA,14905.0,42.1,-76.84,"(42.1, -76.84)"
Industrial,NY0227129,THE LAUNDRY BASKET,Ground,0.01,290 LARKFIELD RD,EAST NORTHPORT,NY,USA,11731.0,40.87,-73.32,"(40.87, -73.32)"
Industrial,NY0260720,NYSDOT MAINT SUBHEADQUARTERS RT 5S,Surface,0.0,RT 5S I-90 EXT 29,CANAJOHARIE,NY,USA,13317.0,42.9,-74.57,"(42.9, -74.57)"
Industrial,NY0239780,PLATTSBURGH TOWN GARAGE AND OFFICE,Ground,0.0,151 BANKER RD,PLATTSBURGH,NY,USA,12901.0,44.7,-73.54,"(44.7, -73.54)"
Industrial,NY0274381,CATSMO,Both,NULL,25 MYERS RD,WALLKILL,NY,USA,12589.0,41.61,-74.23,"(41.61, -74.23)"
Industrial,NY0257478,HOOSIER MAGNETICS INC,Surface,0.5,110 DENNY ST,OGDENSBURG,NY,USA,13669.0,44.7,-75.48,"(44.7, -75.48)"
Industrial,NY0231924,SUNOCO SYRACUSE TED PARK TERMINAL,Surface,1.56,2951 ENERGY DR,WARNERS,NY,USA,13164.0,43.1,-76.3,"(43.1, -76.3)"
Industrial,NY0258415,OLIN CORPORATION CHLOR-ALKALI PRODUCTS,Surface,30.0,2400 BUFFALO AVE,NIAGARA FALLS,NY,USA,14303.0,43.08,-79.03,"(43.08, -79.03)"
Industrial,NY0251852,QUEENSBURY WATER TREATMENT PLANT,Surface,0.0,823 CORINTH RD,QUEENSBURY,NY,USA,12804.0,43.27,-73.72,"(43.27, -73.72)"
Municipal,NY0021733,SARANAC LAKE STP,Surface,2.62,680 ST RTE 3,SARANAC LAKE,NY,USA,12983.0,44.35,-74.11,"(44.35, -74.11)"
Industrial,NY0275310,NYSDOT JAVA SUB HEADQUARTERS,Surface,NULL,5241 ST RTE 78,JAVA,NY,USA,14082.0,42.64,-78.33,"(42.64, -78.33)"
Municipal,NY0023604,NORFOLK SD 1,NULL,NULL,RIVER RD AND CO RTE 38,NORFOLK,NY,USA,13667.0,44.8,-75.0,"(44.8, -75.0)"
Industrial,NY0267431,RADIENZ LIVING,Ground,NULL,110 EMJAY BLVD,BRENTWOOD,NY,USA,11717.0,40.78,-73.28,"(40.78, -73.28)"
Industrial,NY0072532,AIR PRODUCTS & CHEMICALS,Surface,0.28,461 RIVER RD (ST RTE 144),GLENMONT,NY,USA,12077.0,42.59,-73.77,"(42.59, -73.77)"
Industrial,NY0031526,SUNY WANAKENA CAMPUS STP,Surface,0.01,257 RANGER SCHOOL ROAD,WANAKENA,NY,USA,13695.0,44.17,-75.15,"(44.17, -75.15)"
Industrial,NY0262234,NYS DOT CASTLE CREEK SUB-RESIDENCY,Surface,0.0,1225 US Rte 11 @ I-81 EXIT 7,CASTLE CREEK,NY,USA,13744.0,42.24,-75.91,"(42.24, -75.91)"
Industrial,NY0244236,MACKENZIE-CHILDS AURORA LLC,Both,0.13,3260 ST RTE 90,AURORA,NY,USA,13026.0,42.78,-76.71,"(42.78, -76.71)"
Industrial,NY0091081,SCSD #28 - FAIRFIELD STP,Ground,0.14,221 MORICHES RD,SAINT JAMES,NY,USA,11784.0,40.87,-73.14,"(40.87, -73.14)"
Municipal,NY0023485,CANAJOHARIE - V STP,Surface,2.8,INCINERATOR RD,CANAJOHARIE,NY,USA,13317.0,42.91,-74.57,"(42.91, -74.57)"
Industrial,NY0264954,GOSHEN QUARRY,Surface,NULL,320 RTE 17A,GOSHEN,NY,USA,10924.0,41.36,-74.36,"(41.36, -74.36)"
Industrial,NY0000973,WEST VALLEY DEMONSTRATION PROJECT,Surface,0.15,10282 ROCK SPRINGS RD,WEST VALLEY,NY,USA,14171.0,42.45,-78.65,"(42.45, -78.65)"
Municipal,NY0026549,NYCDEP - GRAHAMSVILLE WASTEWATER TREATMENT PLANT,Surface,0.18,ST RTES 42 & 55|REYNOLDS RD,GRAHAMSVILLE,NY,USA,12740.0,41.84,-74.54,"(41.84, -74.54)"
Industrial,NY0001325,GREENIDGE STATION,Surface,190.8,590 PLANT RD,DRESDEN,NY,USA,14441.0,42.68,-76.95,"(42.68, -76.95)"
Industrial,NY0266817,CENTER MORICHES WASH & FOLD,Ground,NULL,165B MAIN ST,CENTER MORICHES,NY,USA,11934.0,40.8,-72.78,"(40.8, -72.78)"
Industrial,NY0201278,TULLY ENVIRONMENTAL INC,Surface,NULL,127-20 34TH AVE,FLUSHING,NY,USA,11368.0,40.76,-73.84,"(40.76, -73.84)"
Industrial,NY0005851,USDOE KNOLLS ATOMIC POWER LABORATORY,Surface,7.83,2401 RIVER RD,NISKAYUNA,NY,USA,12309.0,42.82,-73.87,"(42.82, -73.87)"
Municipal,NY0021385,CLINTON SEWAGE TREATMENT PLANT,Surface,2.5,NORTON AVE,CLINTON,NY,USA,13323.0,43.06,-75.38,"(43.06, -75.38)"
Municipal,NY0029271,SIDNEY - V STP,Surface,1.7,72 RIVER ST,SIDNEY,NY,USA,13838.0,42.31,-75.4,"(42.31, -75.4)"
Industrial,NY0237591,F & L LAUNDROMAT,Ground,NULL,1279 JERICHO TPK,HUNTINGTON STATION,NY,USA,11746.0,40.83,-73.36,"(40.83, -73.36)"
Industrial,NY0171778,NYS DOT RES ENGRS HDQTRS - COLLINS,Surface,0.0,14299 US RTE 62 @ WHEATER RD,COLLINS,NY,USA,14034.0,42.49,-78.93,"(42.49, -78.93)"
Municipal,NY0026328,MIDDLETOWN STP,Surface,8.5,159 DOLSON AVE,MIDDLETOWN,NY,USA,10940.0,41.43,-74.42,"(41.43, -74.42)"
Industrial,NY0103187,HUNTER - T LANDFILL,Surface,0.02,Hylan Rd,Tannersville,NY,USA,12485.0,42.2,-74.17,"(42.2, -74.17)"
Municipal,NY0020818,POTSDAM WATER POLL CNTL PLANT,Surface,3.5,115 LOWER CHERRY ST,POTSDAM,NY,USA,13676.0,44.68,-75.0,"(44.68, -75.0)"
Industrial,NY0072231,SANMINA CORPORATION,Surface,0.18,1200 TAYLOR RD,OWEGO,NY,USA,13827.0,42.1,-76.23,"(42.1, -76.23)"
Industrial,NY0002399,TONAWANDA COKE CORPORATION,Surface,2.65,3875 RIVER RD,TONAWANDA,NY,USA,14150.0,42.98,-78.93,"(42.98, -78.93)"
Industrial,NY0106721,LIDO BOULEVARD WELL FIELD,Surface,NULL,330 LIDO BLVD,POINT LOOKOUT,NY,USA,11569.0,40.59,-73.58,"(40.59, -73.58)"
Industrial,NY0006874,HOLCIM (US) INC - CATSKILL PLANT,Surface,NULL,134 Embought Rd,Catskill,NY,USA,12414.0,42.18,-73.9,"(42.18, -73.9)"
Industrial,NY0105112,WOODBURY WATER DIS 6 AMDUR PARK,Surface,0.0,470 ST RTE 32,WOODBURY,NY,USA,10950.0,41.35,-74.17,"(41.35, -74.17)"
Industrial,NY0223891,NYSDOT-REGION 1 MAINTENANCE HEADQUARTERS,Surface,0.0,16 MAPLE RD|ST RTE 155 @ ST RTE 85A,VOORHEESVILLE,NY,USA,12186.0,42.65,-73.92,"(42.65, -73.92)"
Industrial,NY0206270,SUFFOLK LAUNDRY SERVICES,Ground,NULL,529 COUNTY RD 39,SOUTHAMPTON,NY,USA,11968.0,40.9,-72.42,"(40.9, -72.42)"
Industrial,NY0106984,K M DAVIES COLD STORAGE,Surface,0.0,6509 LAKE AVE,WILLIAMSON,NY,USA,14589.0,43.24,-77.19,"(43.24, -77.19)"
Municipal,NY0032999,WAYLAND - V STP,Surface,0.35,300 S MAIN ST|MILLEN ST EXT,WAYLAND,NY,USA,14572.0,42.56,-77.59,"(42.56, -77.59)"
Industrial,NY0034959,RUBY MOUNTAIN GARNET MINE,Surface,NULL,13TH LAKE RD,NORTH RIVER,NY,USA,12856.0,43.73,-74.11,"(43.73, -74.11)"
Industrial,NY0233781,GLOBAL COMPANIES LLC - NEWBURGH TERMINAL,Surface,NULL,1281 RIVER RD,NEW WINDSOR,NY,USA,12553.0,41.49,-74.01,"(41.49, -74.01)"
Industrial,NY0000736,NYS NIAGARA POWER PROJECT,Surface,72.3,ROBERT MOSES PKWY,LEWISTON,NY,USA,NULL,43.14,-79.04,"(43.14, -79.04)"
Municipal,NY0025097,KEESEVILLE WASTEWATER TREATMENT PLANT,Surface,0.4,1858 US RTE 9 (N AUSABLE ST),KEESEVILLE,NY,USA,12944.0,44.51,-73.47,"(44.51, -73.47)"
Industrial,NY0276545,COLUMBIA UNIVERSITY - MANHATTANVILLE CAMPUS/FACILITIES UTILITY IMPROVEMENT PROJECT,Surface,NULL,637 W 125TH ST & 615 W 131ST ST,NEW YORK,NY,USA,10027.0,40.82,-73.96,"(40.82, -73.96)"
Industrial,NY0005126,CON ED-EAST RIVER GENERATING STATION,Surface,540.6,701-827 E 14TH ST,NEW YORK,NY,USA,10009.0,40.73,-73.97,"(40.73, -73.97)"
Municipal,NY0258059,ORLEANS/ALEXANDRIA JOINT WWTP,Surface,0.2,COLLINS LANDING,ALEXANDRIA,NY,USA,13607.0,44.3,-75.97,"(44.3, -75.97)"
Industrial,NY0005932,PORT JEFFERSON POWER STATION,Surface,398.7,700 Beach St,Port Jefferson,NY,USA,11777.0,40.95,-73.08,"(40.95, -73.08)"
Industrial,NY0237311,ACROSS THE MALL LAUNDROMAT,Ground,NULL,237 OLD WALT WHITMAN RD,HUNTINGTON STATION,NY,USA,11746.0,40.82,-73.41,"(40.82, -73.41)"
Industrial,NY0226823,CHEN MEDFORD LAUNDROMAT INC,Ground,NULL,3202 HORSEBLOCK RD,MEDFORD,NY,USA,11763.0,40.83,-72.98,"(40.83, -72.98)"
Industrial,NY0001147,HAZLITT'S RED CAT CELLARS,Surface,0.03,1 LAKE NIAGARA LN,NAPLES,NY,USA,14512.0,42.62,-77.4,"(42.62, -77.4)"
Industrial,NY0267139,Suffolk County Water Authority,Ground,0.09,ENTIRE WATER DISTRICT WIDE,SUFFOLK,NY,USA,NULL,0.96,72.26,"(40.96, -72.26)"
Municipal,NY0250520,V/KIRYAS JOEL WWTP,Surface,0.01,BAKERTOWN RD,KIRYAS JOEL,NY,USA,10950.0,41.33,-74.16,"(41.33, -74.16)"
Municipal,NY0095401,SOUTHTOWNS WATER RESOURCE RECOVERY FACILITY,Surface,16.0,S-3690 LAKESHORE RD,HAMBURG,NY,USA,14219.0,42.79,-78.85,"(42.79, -78.85)"
Municipal,NY0022969,T MORIAH WWTF,Surface,0.85,29 BULWAGGA DR,PORT HENRY,NY,USA,12974.0,44.04,-73.46,"(44.04, -73.46)"
Industrial,NY0003255,HANSON / SODUS PIT,Surface,0.19,7211 QUARRY RD,SODUS,NY,USA,14551.0,43.18,-77.04,"(43.18, -77.04)"
