psapid,psap_name,county,city,state,typeof_changefulltext,date_last_modified,geocode_city_level
6662,Humble Police Department,Harris,Humble,TX,No Changes have been made.,NULL,"Humble, TX
(29.999022, -95.261315)"
5184,Ramapo,Rockland,Suffern,NY,No Changes have been made.,NULL,"Suffern, NY
(41.112401, -74.149803)"
2830,Shawnee County Courthouse,Shawnee,Topeka,KS,No Changes have been made.,NULL,"Topeka, KS
(39.050976, -95.670433)"
3797,Des Peres Police Department,St. Louis,Des Peres,MO,No Changes have been made.,NULL,"Des Peres, MO
(38.603314, -90.442046)"
1633,Polk County 9-1-1-sheriffs Department,Polk,Bartow,FL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/21/2007,"Bartow, FL
(27.900997, -81.841436)"
2809,Pittsburg Police Department,Crawford,Pittsburg,KS,No Changes have been made.,NULL,"Pittsburg, KS
(37.411115, -94.704813)"
1160,Gilpin County Sheriffs Office,Gilpin,Golden,CO,No Changes have been made.,NULL,"Golden, CO
(39.749672, -105.216019)"
6363,Stewart County 9-1-1,Stewart,Dover,TN,No Changes have been made.,NULL,"Dover, TN
(36.487879, -87.838341)"
6706,La Joya Police Department,Hidalgo,La Joya,TX,"PSAP Name, State, County or City text has been modified since the original posting.",12/15/2016,"La Joya, TX
(26.247146, -98.479623)"
7978,Village Of Tinley Park Police Department,Cook,Tinely Park,IL,PSAP was added since the original posting of the FCC Registry.,12/07/2004,"Tinely Park, IL
(41.573246, -87.784288)"
8150,Vinton County Ems,Vinton,Mc Arthur,OH,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,05/10/2007,"Mc Arthur, OH
(39.246629, -82.479014)"
4717,Egg Harbor Township Police Department,Atlantic,Egg Harbor Township,NJ,No Changes have been made.,NULL,"Egg Harbor Township, NJ
(39.383871, -74.608583)"
42,Ft Greely Health Center,Southeast Fairbanks Census Area,Ft Greely,AK,No Changes have been made.,NULL,"Ft Greely, AK
(63.951835, -145.745396)"
5423,Miami County Communications Center,Miami,Troy,OH,No Changes have been made.,NULL,"Troy, OH
(40.041657, -84.208058)"
7112,Covington Fire Communications,Covington City,Covington,VA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/20/2010,"Covington, VA
(37.78255, -79.985542)"
8408,Wagoner County 911 Center,Wagoner,Wagoner,OK,PSAP was added since the original posting of the FCC Registry.,07/03/2013,"Wagoner, OK
(35.959788, -95.377898)"
8515,Denver International Airport,Denver,Denver,CO,PSAP was added since the original posting of the FCC Registry.,08/18/2016,"Denver, CO
(39.738453, -104.984853)"
7429,Franklin Police,Milwaukee,Franklin,WI,No Changes have been made.,NULL,"Franklin, WI
(42.900449, -88.029059)"
1720,Catoosa County,Catoosa,Ringgold,GA,No Changes have been made.,NULL,"Ringgold, GA
(34.915724, -85.109391)"
2182,Cook County Sheriffs Communications Center,Cook,Des Plaines,IL,No Changes have been made.,NULL,"Des Plaines, IL
(42.042289, -87.889318)"
2956,Kentucky State Police-calloway County,Calloway,NULL,KY,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/19/2013,"KY
(37.64591, -84.774043)"
5980,North Smithfield Fire And Rescue Department,Providence,North Smithfield,RI,No Changes have been made.,NULL,"North Smithfield, RI
(41.954591, -71.547811)"
8247,Tarpon Springs Police Department,Pinellas,Tarpon Springs,FL,PSAP was added since the original posting of the FCC Registry.,03/04/2010,"Tarpon Springs, FL
(28.14622, -82.756646)"
4533,Ransom County,Ransom,Lisbon,ND,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/06/2013,"Lisbon, ND
(46.441503, -97.681419)"
123,Abbeville Police Department,Henry,Abbeville,AL,No Changes have been made.,NULL,"Abbeville, AL
(31.571676, -85.250237)"
7587,Wirt County 911,Wirt,Elizabeth,WV,"PSAP Name, State, County or City text has been modified since the original posting.",02/09/2005,"Elizabeth, WV
(39.061152, -81.396687)"
2327,Matteson Police Department,Cook,Matteson,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,06/02/2008,"Matteson, IL
(41.50078, -87.713101)"
8379,Us Navy Whiting Field Ldc,Santa Rosa,Whiting Field,FL,PSAP was added since the original posting of the FCC Registry.,10/04/2012,"Whiting Field, FL
(30.711783, -87.019397)"
6523,Dallam County Sheriff's Office,Dallam,Dalhart,TX,"PSAP Name, State, County or City text has been modified since the original posting.",07/28/2017,"Dalhart, TX
(36.063289, -102.521937)"
6802,North Richland Hills Police Department,Tarrant,North Richland Hills,TX,No Changes have been made.,NULL,"North Richland Hills, TX
(32.838869, -97.214266)"
7046,Price Communications,Carbon,Price,UT,No Changes have been made.,NULL,"Price, UT
(39.599506, -110.811215)"
4856,Somerset County Communications,Somerset,Somerville,NJ,No Changes have been made.,NULL,"Somerville, NJ
(40.56816, -74.611731)"
7823,Rehoboth Police,Bristol,Rehoboth,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Rehoboth, MA
(41.843144, -71.262088)"
7509,St Croix County 9-1-1,St. Croix,Hudson,WI,No Changes have been made.,NULL,"Hudson, WI
(44.9792, -92.757121)"
1142,Evans Police Department,Weld,Evans,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/01/2015,"Evans, CO
(40.377378, -104.692863)"
840,Murrieta Police Department,Riverside,Murrieta,CA,No Changes have been made.,NULL,"Murrieta, CA
(33.559752, -117.220777)"
4541,Slope County Sheriffs Department,Slope,Amidon,ND,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/06/2013,"Amidon, ND
(46.482505, -103.321426)"
4505,Crosby Police Department,Divide,Crosby,ND,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/20/2004,"Crosby, ND
(48.905861, -103.29823)"
5498,Sagamore Hills Police Department,Summit,Sagamore Hills,OH,No Changes have been made.,NULL,"Sagamore Hills, OH
(41.314421, -81.567974)"
4865,Springfield Police Department,Union,Springfield,NJ,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/15/2013,"Springfield, NJ
(40.70197, -74.320089)"
6442,Blue Mound Police Department,Tarrant,Ft Worth,TX,No Changes have been made.,NULL,"Ft Worth, TX
(32.739977, -97.340038)"
2374,Richland County 911,Richland,Olney,IL,"PSAP Name, State, County or City text has been modified since the original posting.",11/02/2011,"Olney, IL
(38.731308, -88.077039)"
951,Santa Barbara Police Department,Santa Barbara,Santa Barbara,CA,No Changes have been made.,NULL,"Santa Barbara, CA
(34.420867, -119.698342)"
3450,Ludington Police Department,Mason,Ludington,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/06/2004,"Ludington, MI
(43.955659, -86.445048)"
315,Dallas County Sheriff's Office,Dallas,Fordyce,AR,"PSAP Name, State, County or City text has been modified since the original posting.",05/17/2016,"Fordyce, AR
(33.812863, -92.412397)"
8445,Greater Harris County 911 Training / Backup #4,Harris,Houston,TX,PSAP was added since the original posting of the FCC Registry.,04/13/2017,"Houston, TX
(29.760803, -95.369506)"
511,Wickenburg Police Department,Maricopa,Wickenburg,AZ,No Changes have been made.,NULL,"Wickenburg, AZ
(33.968892, -112.73006)"
710,El Segundo Police Department,Los Angeles,El Segundo,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/26/2011,"El Segundo, CA
(33.920861, -118.415947)"
7756,Hull Police,Plymouth,Hull,MA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/01/2012,"Hull, MA
(42.302395, -70.906605)"
6011,Woonsocket Fire And Rescue Department,Providence,Woonsocket,RI,No Changes have been made.,NULL,"Woonsocket, RI
(42.000971, -71.505472)"
1486,Columbia County Combined Emergency Communications Center,Columbia,Lake City,FL,"PSAP Name, State, County or City text has been modified since the original posting.",10/05/2017,"Lake City, FL
(30.188652, -82.637146)"
6916,Southlake Fire And Police Department,Tarrant,Southlake,TX,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,10/09/2007,"Southlake, TX
(32.941061, -97.133584)"
7414,Cudahy Police,Milwaukee,Cudahy,WI,No Changes have been made.,NULL,"Cudahy, WI
(42.960039, -87.860083)"
6318,Montgomery County Ems,Montgomery,Clarksville,TN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/22/2008,"Clarksville, TN
(36.527278, -87.360338)"
7905,Plymouth Police,Plymouth,Plymouth,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Plymouth, MA
(41.95575, -70.664394)"
1504,Escambia County Sheriff,Escambia,Pensacola,FL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/13/2017,"Pensacola, FL
(30.406931, -87.217578)"
2440,St Clair Etsb,St. Clair,Belleville,IL,No Changes have been made.,NULL,"Belleville, IL
(38.512629, -89.984229)"
3399,Grosse Ile Township Police Department,Wayne,Grosse Ile,MI,"PSAP Name, State, County or City text has been modified since the original posting.",03/07/2015,"Grosse Ile, MI
(42.130726, -83.159095)"
4393,Pembroke Police Communications,Robeson,Pembroke,NC,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/12/2007,"Pembroke, NC
(34.680993, -79.195647)"
5503,Seneca County Sheriff,Seneca,Tiffin,OH,No Changes have been made.,NULL,"Tiffin, OH
(41.114589, -83.176563)"
2341,Moline Police Department,Rock Island,Moline,IL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/07/2004,"Moline, IL
(41.492225, -90.489271)"
7423,Florence County Sheriffs Office,Florence,Florence,WI,No Changes have been made.,NULL,"Florence, WI
(45.922411, -88.252038)"
229,Lowndes County Sheriffs Office,Lowndes,Hayneville,AL,No Changes have been made.,NULL,"Hayneville, AL
(32.180036, -86.585801)"
4296,Haywood County Emergency Operations Center,Haywood,Waynesville,NC,No Changes have been made.,NULL,"Waynesville, NC
(35.48121, -82.994)"
2419,Saline County 9-1-1,Saline,Harrisburg,IL,No Changes have been made.,NULL,"Harrisburg, IL
(37.738395, -88.540287)"
3485,Milan Police Department,Washtenaw,Milan,MI,No Changes have been made.,NULL,"Milan, MI
(42.076965, -83.685431)"
8173,Uc Merced Police Department,Merced,Merced,CA,PSAP was added since the original posting of the FCC Registry.,04/27/2010,"Merced, CA
(37.306968, -120.481971)"
8347,Us Navy Saratoga Springs Ldc,Saratoga,Saratoga Springs,NY,PSAP was added since the original posting of the FCC Registry.,10/03/2012,"Saratoga Springs, NY
(43.083233, -73.78477)"
2070,Ketchum Communications Center,Blaine,Ketchum,ID,No Changes have been made.,NULL,"Ketchum, ID
(43.680635, -114.364237)"
3602,Benton County Psap,Benton,Foley,MN,"PSAP Name, State, County or City text has been modified since the original posting.",12/19/2013,"Foley, MN
(45.664812, -93.909897)"
6062,Greenville Police Department,Greenville,Greenville,SC,No Changes have been made.,NULL,"Greenville, SC
(34.850746, -82.398964)"
3511,Oakland County Sheriff,Oakland,Pontiac,MI,No Changes have been made.,NULL,"Pontiac, MI
(42.638782, -83.292696)"
3042,Acadia Parish Communication District,Acadia,Crowley,LA,"PSAP Name, State, County or City text has been modified since the original posting.",10/21/2005,"Crowley, LA
(30.211226, -92.381228)"
1852,Talbot County Sheriffs Department,Talbot,Talbotton,GA,No Changes have been made.,NULL,"Talbotton, GA
(32.67762, -84.540129)"
2052,Caribou County Sheriff Department,Caribou,Soda Springs,ID,No Changes have been made.,NULL,"Soda Springs, ID
(42.654736, -111.597784)"
5500,Scioto County Sheriffs Office,Scioto,Portsmouth,OH,No Changes have been made.,NULL,"Portsmouth, OH
(38.739972, -82.985267)"
2784,Mcpherson County Emergency Management,Mcpherson,Mcpherson,KS,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/16/2007,"Mcpherson, KS
(38.373551, -97.667066)"
6685,Karnes County Sheriffs Office,Karnes,Karnes City,TX,No Changes have been made.,NULL,"Karnes City, TX
(28.88685, -97.900997)"
33,Craig Police Department,Prince Of Wales-outer Ketchikan,Craig,AK,No Changes have been made.,NULL,"Craig, AK
(55.4768, -133.147638)"
4687,Bridgewater Police Department,Somerset,Bridgewater,NJ,No Changes have been made.,NULL,"Bridgewater, NJ
(40.593002, -74.626432)"
7997,Elmore County E911,Elmore,NULL,AL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,06/19/2014,"AL
(32.839182, -86.631125)"
4351,Mooresville Police Communications,Iredell,Mooresville,NC,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,10/23/2007,"Mooresville, NC
(35.582567, -80.812784)"
3440,Lapeer County Central Dispatch,Lapeer,Lapeer,MI,"PSAP Name, State, County or City text has been modified since the original posting.",03/07/2015,"Lapeer, MI
(43.05074, -83.318602)"
7405,Cedarburg Police,Ozaukee,Cedarburg,WI,No Changes have been made.,NULL,"Cedarburg, WI
(43.299513, -87.988695)"
1013,Uc Davis Police Department,Yolo,Davis,CA,No Changes have been made.,NULL,"Davis, CA
(38.546421, -121.745384)"
3010,Pendleton County Dispatch Center,Pendleton,Falmouth,KY,No Changes have been made.,NULL,"Falmouth, KY
(38.676803, -84.330157)"
7675,Andover Police,Essex,Andover,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Andover, MA
(42.655245, -71.139666)"
6789,Muleshoe Police Department,Bailey,Muleshoe,TX,"PSAP Name, State, County or City text has been modified since the original posting.",11/15/2010,"Muleshoe, TX
(34.228713, -102.727901)"
7678,Ashby Police,Middlesex,Ashby,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Ashby, MA
(42.677578, -71.820564)"
5043,Bronxville Village Police Department,Westchester,Bronxville,NY,No Changes have been made.,NULL,"Bronxville, NY
(40.936383, -73.831381)"
6081,Mauldin Police Department,Greenville,Mauldin,SC,No Changes have been made.,NULL,"Mauldin, SC
(34.784057, -82.29695)"
403,Bia Law Enforcement-skull Valley-uintah-ouray Reservations,Yavapai,Ft Duchnese,AZ,No Changes have been made.,NULL,"Ft Duchnese, AZ"
7719,Dudley Police,Worcester,Dudley,MA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/24/2014,"Dudley, MA
(42.055553, -71.951205)"
6877,Saginaw Police Department,Tarrant,Saginaw,TX,No Changes have been made.,NULL,"Saginaw, TX
(32.860222, -97.36392)"
4643,Polk County Sheriff's Office,Polk,Osceola,NE,"PSAP Name, State, County or City text has been modified since the original posting.",05/11/2016,"Osceola, NE
(41.180532, -97.550794)"
1181,Johnstown Police Department,Weld,Johnstown,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/01/2015,"Johnstown, CO
(40.334795, -104.920849)"
7578,Mingo County 9-1-1,Mingo,Williamson,WV,No Changes have been made.,NULL,"Williamson, WV
(37.672416, -82.27588)"
2663,Shelbyville Eoc,Shelby,Shelbyville,IN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/02/2011,"Shelbyville, IN
(39.52295, -85.777011)"
3989,Clinton Police Department,Hinds,Clinton,MS,No Changes have been made.,NULL,"Clinton, MS
(32.335656, -90.337665)"
