yearvalue,statevalue,hai,operativeprocedure,facidone,facilitynameone,facidtwo,facilitynametwo,facidthree,facilitynamethree,county,procedurecount,infectioncount,notes
2013,California,SSI,Ovarian surgery,40000110.0,Memorial Hospital Los Banos,.,.,.,.,Merced,23.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000092.0,Memorial Hospital of Gardena,.,.,.,.,Los Angeles,26.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000123.0,"Memorial Medical Center, Modesto",.,.,.,.,Stanislaus,76.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000727.0,"Menifee Valley Medical Center, Sun City",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000716.0,Menlo Park Surgical Hospital,.,.,.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000124.0,"Mercy General Hospital, Sacramento",.,.,.,.,Sacramento,95.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000901.0,Mercy Hospital of Folsom,.,.,.,.,Sacramento,49.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,120000404.0,"Mercy Hospital, Bakersfield",120000701,"Mercy Southwest Hospital, Bakersfield",.,.,Kern,256.0,2.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000113.0,Mercy Medical Center Merced,.,.,.,.,Merced,119.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000012.0,Mercy Medical Center Mt. Shasta,.,.,.,.,Siskiyou,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000010.0,Mercy Medical Center Redding,.,.,.,.,Shasta,90.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000127.0,"Mercy San Juan Medical Center, Carmichael",.,.,.,.,Sacramento,370.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000037.0,Methodist Hospital of Sacramento,.,.,.,.,Sacramento,89.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000096.0,"Methodist Hospital of Southern CA, Arcadia",.,.,.,.,Los Angeles,42.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000017.0,"Mills-Peninsula Medical Center, Burlingame",220000004,"Mills Health Center, San Mateo",.,.,San Mateo,180.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000027.0,"Mission Community Hospital, Panorama",.,.,.,.,Los Angeles,39.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000060.0,"Mission Hospital Regional Medical Center, Mission Viejo",.,.,.,.,Orange,96.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000009.0,Montclair Hospital Medical Center,.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000145.0,"Natividad Medical Center, Salinas",.,.,.,.,Monterey,31.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000010.0,"Northbay Medical Center, Fairfield",.,.,.,.,Solano,27.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000037.0,"Northern Inyo Hospital, Bishop",.,.,.,.,Inyo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000111.0,Northridge Hospital Medical Center,.,.,.,.,Los Angeles,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000982.0,Novato Community Hospital,.,.,.,.,Marin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000146.0,"O'connor Hospital, San Jose",.,.,.,.,Santa Clara,90.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000131.0,"Oak Valley Hospital District (2-Rh), Oakdale",.,.,.,.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000105.0,"Olympia Medical Center, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000208.0,"Orange Coast Memorial Medical Center, Fountain Valley",.,.,.,.,Orange,47.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000014.0,Oroville Hospital,.,.,.,.,Butte,83.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000057.0,Pacific Alliance Medical Center,.,.,.,.,Los Angeles,35.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000133.0,"Pacifica Hospital of The Valley, Sun Valley",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000077.0,Palmdale Regional Medical Center,.,.,.,.,Los Angeles,34.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000042.0,"Palo Verde Hospital, Blythe",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000142.0,"Palomar Health Downtown Campus, Escondido",630013873,"Palomar Medical Center, Escondido",.,.,San Diego,154.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,90000145.0,"Paradise Valley Hospital, National City",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000044.0,"Parkview Community Hospital Medical Center, Riverside",.,.,.,.,Riverside,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000444.0,Patients' Hospital of Redding,.,.,.,.,Shasta,28.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000040.0,"Petaluma Valley Hospital, Petaluma",.,.,.,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,90000146.0,"Pioneers Memorial Healthcare District, Brawley",.,.,.,.,Imperial,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000062.0,Placentia Linda Hospital,.,.,.,.,Orange,25.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000015.0,"Plumas District Hospital, Quincy",.,.,.,.,Plumas,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000147.0,"Pomerado Hospital, Poway",.,.,.,.,San Diego,82.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000123.0,"Pomona Valley Hospital Medical Center, Pomona",.,.,.,.,Los Angeles,229.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000099.0,"Presbyterian Intercommunity Hospital, Whittier",.,.,.,.,Los Angeles,201.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000066.0,"Providence Holy Cross Medical Center, Mission Hills",.,.,.,.,Los Angeles,110.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000157.0,"Providence Little Company of Mary Medical Center, San Pedro",.,.,.,.,Los Angeles,31.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000081.0,"Providence Little Company of Mary Medical Center, Torrance",.,.,.,.,Los Angeles,365.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000101.0,"Providence Saint Joseph Medical Center, Burbank",.,.,.,.,Los Angeles,354.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000091.0,"Providence Tarzana Medical Center, Tarzana",.,.,.,.,Los Angeles,264.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000041.0,"Queen of The Valley Medical Center, Napa",.,.,.,.,Napa,67.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000023.0,"Rady Children's Hospital, San Diego",.,.,.,.,San Diego,59.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000046.0,Redlands Community Hospital,.,.,.,.,San Bernardino,91.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000045.0,"Redwood Memorial Hospital, fortuna",.,.,.,.,Humboldt,31.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000133.0,Regional Medical Center of San Jose,.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,120000409.0,Ridgecrest Regional Hospital,.,.,.,.,Kern,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000049.0,Riverside Community Hospital,.,.,.,.,Riverside,218.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000050.0,"Riverside County Regional Medical Center, Moreno Valley",.,.,.,.,Riverside,119.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000162.0,"Ronald Reagan UCLA Medical Center, Los Angeles",.,.,.,.,Los Angeles,153.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000063.0,"Saddleback Memorial Medical Center, Laguna Hills",060000064,Saddleback Memorial Medical Center-San Clemente,.,.,Orange,212.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000126.0,"Saint Agnes Medical Center, Fresno",.,.,.,.,Fresno,187.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000128.0,"Saint Francis Medical Center, Lynwood",.,.,.,.,Los Angeles,101.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000029.0,"Saint Francis Memorial Hospital, San Francisco",.,.,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000100.0,"Saint John's Health Center, Santa Monica",.,.,.,.,Los Angeles,38.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000635.0,"Saint Louise Regional Hospital, Gilroy",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000104.0,"Saint Vincent Medical Center, Los Angeles",.,.,.,.,Los Angeles,36.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000147.0,Salinas Valley Memorial Hospital,.,.,.,.,Monterey,94.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000053.0,"San Antonio Community Hospital, Upland",.,.,.,.,San Bernardino,244.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000125.0,San Dimas Community Hospital,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000019.0,San Francisco General Hospital,.,.,.,.,San Francisco,75.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000041.0,"San Gabriel Valley Medical Center, San Gabriel",.,.,.,.,Los Angeles,121.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000101.0,"San Gorgonio Memorial Hospital, Banning",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,120000411.0,"San Joaquin Community Hospital, Bakersfield",.,.,.,.,Kern,188.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000135.0,"San Joaquin General Hospital, French Camp",.,.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000007.0,San Mateo Medical Center,.,.,.,.,San Mateo,52.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000704.0,San Ramon Regional Medical Center,140000683,San Ramon Regional Medical Center South Building,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000280.0,Santa Barbara Cottage Hospital,050000022,Cottage Rehabilitation Hospital at Santa Barbara,.,.,Santa Barbara,218.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000149.0,"Santa Clara Valley Medical Center, San Jose",.,.,.,.,Santa Clara,159.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000118.0,"Washington Hospital, Fremont",.,.,.,.,Alameda,44.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000049.0,"Santa Monica, UCLA Medical Center and Orthopaedic",.,.,.,.,Los Angeles,51.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140001268.0,Santa Rosa Memorial Hospital,.,.,.,.,Sonoma,43.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000022.0,"Scripps Green Hospital, La Jolla",.,.,.,.,San Diego,41.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000150.0,"Scripps Memorial Hospital, Encinitas",.,.,.,.,San Diego,119.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000149.0,"Scripps Memorial Hospital, La Jolla",.,.,.,.,San Diego,456.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,90000025.0,"Scripps Mercy Hospital, San Diego",090000016,Scripps Mercy Hospital Chula Vista,.,.,San Diego,160.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000025.0,"Sequoia Hospital, Redwood City",.,.,.,.,San Mateo,192.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000026.0,"Seton Medical Center, Daly City",220000028,"Seton Medical Center-Coastside, Moss Beach",.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,90000021.0,Sharp Chula Vista Medical Center,.,.,.,.,San Diego,160.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,90000033.0,Sharp Coronado Hospital and Healthcare Center,.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80001470.0,"Sharp Mary Birch for Women & Newborns, San Diego",.,.,.,.,San Diego,368.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000036.0,"Sharp Memorial Hospital, San Diego",.,.,.,.,San Diego,191.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000016.0,"Shasta Regional Medical Center, Redding",.,.,.,.,Shasta,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000140.0,Sherman Oaks Hospital,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000262.0,"Sierra Nevada Memorial Hospital, Grass Valley",.,.,.,.,Nevada,45.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,120001464.0,"Sierra View District Hospital, Porterville",.,.,.,.,Tulare,65.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000031.0,"Sierra Vista Regional Medical Center, San Luis Obispo",.,.,.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000455.0,Simi Valley Hospital & Health Care Services,.,.,.,.,Ventura,77.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000056.0,Sonoma Valley Hospital,.,.,.,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30001799.0,Sonora Regional Medical Center Campus #1,030000365,Sonora Regional Medical Center Campus #2,.,.,Tuolumne,65.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000015.0,Southern California Hospital at Culiver City,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000507.0,"Southwest Healthcare Systems, Murrieta",250000344,"Southwest Healthcare Systems, Wildomar",.,.,Riverside,110.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000103.0,St Bernardine Medical Center,.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000020.0,"St Elizabeth Community Hospital, Red Bluff",.,.,.,.,Tehama,90.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000044.0,"St Helena Hospital, Clearlake",.,.,.,.,Lake,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000058.0,"St Helena Hospital, St Helena",.,.,.,.,Napa,29.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000026.0,"St John's Pleasant Valley Hospital, Arillo",.,.,.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000035.0,"St John's Regional Medical Center, Oxnard",.,.,.,.,Ventura,98.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000067.0,"St Joseph Hospital, Eureka",.,.,.,.,Humboldt,76.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000067.0,"St Joseph Hospital, Orange",.,.,.,.,Orange,461.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000143.0,St Joseph's Medical Center of Stockton,.,.,.,.,San Joaquin,97.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000068.0,"St Jude Medical Center, Fullerton",.,.,.,.,Orange,145.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000104.0,"St Mary Medical Center, Apple Valley",.,.,.,.,San Bernardino,57.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000103.0,"St Mary Medical Center, Long Beach",.,.,.,.,Los Angeles,39.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000030.0,"St Mary's Medical Center, San Francisco",.,.,.,.,San Francisco,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000041.0,"St Rose Hospital, Hayward",.,.,.,.,Alameda,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70001357.0,"Stanford Hospital, Stanford",.,.,.,.,Santa Clara,319.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30001661.0,"Stanislaus Surgical Hospital, Modesto",.,.,.,.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000108.0,"Sutter Amador Hospital, Jackson",.,.,.,.,Amador,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000109.0,"Sutter Auburn Faith Hospital, Auburn",.,.,.,.,Placer,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000049.0,"Sutter Coast Hospital, Crescent City",.,.,.,.,Del Norte,31.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000149.0,"Sutter Davis Hospital, Davis",.,.,.,.,Yolo,33.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000016.0,"Sutter Delta Medical Center, Antioch",.,.,.,.,Contra Costa,59.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000151.0,"Sutter General Hospital, Sacramento",030000112,"Sutter Memorial Hospital, Sacramento",.,.,Sacramento,427.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000019.0,"Sutter Lakeside Hospital, Lakeport",.,.,.,.,Lake,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000959.0,Sutter Maternity & Surgery Center of Santa Cruz,.,.,.,.,Santa Cruz,64.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000007.0,Sutter Medical Center of Santa Rosa,.,.,.,.,Sonoma,83.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000134.0,Sutter Roseville Medical Center,.,.,.,.,Placer,247.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000068.0,"Sutter Solano Medical Center, Vallejo",.,.,.,.,Solano,37.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630011844.0,"Sutter Surgical Hospital, North Valley, Yuba City",.,.,.,.,Sutter,56.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000141.0,Sutter Tracy Community Hospital,.,.,.,.,San Joaquin,33.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000265.0,"Tahoe forest Hospital, Truckee",.,.,.,.,Nevada,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000143.0,"Temple Community Hospital, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000127.0,"Torrance Memorial Medical Center, Torrance",.,.,.,.,Los Angeles,48.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000152.0,"Tri-City Medical Center, Oceanside",.,.,.,.,San Diego,163.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000022.0,"Trinity Hospital, Weaverville",.,.,.,.,Trinity,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,120001467.0,Tulare Regional Medical Center,.,.,.,.,Tulare,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000037.0,"Twin Cities Community Hospital, Templeton",.,.,.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000031.0,"UCSF Medical Center, San Francisco",220000015,"UCSF Medical Center at Mount Zion, San Francisco",.,.,San Francisco,618.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000187.0,"USC Verdugo Hills Hospital, Glendale",.,.,.,.,Los Angeles,27.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000070.0,"Ukiah Valley Medical Center/Hospital Drive, Ukiah",.,.,.,.,Mendocino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000113.0,"University of California Davis Medical Center, Sacramento",.,.,.,.,Sacramento,330.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000071.0,"University of California Irvine Medical Center, Orange",.,.,.,.,Orange,204.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,90000154.0,"University of California, San Diego Medical Center",090001116,"UCSD-La Jolla, John M.& Sally B. Thornton Hospital",.,.,San Diego,165.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000129.0,"Valley Presbyterian Hospital, Van Nuys",.,.,.,.,Los Angeles,99.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000797.0,"Valleycare Medical Center, Pleasanton",140000199,"Valley Memorial Hospital, Livermore",.,.,Alameda,40.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000039.0,Ventura County Medical Center,630010957,"Ventura County Medical Center, Santa Paula Hospital",.,.,Ventura,43.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000054.0,"Victor Valley Community Hospital, Victorville",.,.,.,.,San Bernardino,67.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000155.0,Watsonville Community Hospital,.,.,.,.,Santa Cruz,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000016.0,"West Anaheim Medical Center, Anaheim",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000028.0,West Hills Hospital and Medical Center,.,.,.,.,Los Angeles,117.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000074.0,Western Medical Center Anaheim,.,.,.,.,Orange,35.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000073.0,Western Medical Center Santa Ana,.,.,.,.,Orange,48.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000191.0,"White Memorial Medical Center, Los Angeles",.,.,.,.,Los Angeles,79.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000151.0,Whittier Hospital Medical Center,.,.,.,.,Los Angeles,93.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000146.0,Woodland Memorial Hospital,.,.,.,.,Yolo,32.0,0.0,~ See Data Dictionary
