OBJECTID,GNLCCCODE,NORWEST,PATCH_ID,MINTEMPC,SLOPE,BT_0BRK,BT_25BRK,BT_50BRK,BT_75BRK,BT_100BRK,LENGTH_KM,NHDVERSION,SHAPELEN
80481,SAL_162,Salmon,162,8.63,13.33,0.147341,0.147341,0.147341,0.147341,0.147341,7.86,1,0.0885477309157746
80482,SAL_163,Salmon,163,7.42,10.49,0.581518,0.581518,0.581518,0.581518,0.581518,21.36,1,0.227102685548299
80483,SAL_164,Salmon,164,6.02,5.78,0.900407,0.848641,0.776642,0.683181,0.572157,24.61,1,0.276332116486579
80484,SAL_165,Salmon,165,8.68,8.83,0.220209,0.195203,0.172408,0.151774,0.133211,4.26,1,0.0427690416242769
80485,SAL_166,Salmon,166,10.1,9.56,0.088601,0.077928,0.068444,0.06004,0.052609,3.5,1,0.0380410131300126
80486,SAL_169,Salmon,169,6.89,7.9,0.57095,0.516623,0.461901,0.408081,0.35638,8.45,1,0.0812396150942417
80487,SAL_173,Salmon,173,8.59,12.77,0.129943,0.129943,0.129943,0.129943,0.129943,3.64,1,0.0427620594565931
80488,SAL_175,Salmon,175,5.91,10.17,0.661054,0.661054,0.661054,0.661054,0.661054,10.71,1,0.121939873817465
80489,SAL_177,Salmon,177,7.97,6.2,0.490296,0.43114,0.373885,0.319957,0.270448,9.65,1,0.102862748393185
80490,SAL_178,Salmon,178,9.1,11.56,0.143513,0.143513,0.143513,0.143513,0.143513,7.4,1,0.0617245343534357
80491,SAL_179,Salmon,179,8.15,6.22,0.474083,0.412029,0.352651,0.2975,0.247675,10.49,1,0.114312404240931
80492,SAL_181,Salmon,181,6.96,11.3,0.34933,0.34933,0.34933,0.34933,0.34933,3.72,1,0.0380535634041146
80493,SAL_186,Salmon,186,8.11,5.33,0.554483,0.482212,0.410678,0.342732,0.280673,12.87,1,0.146017333492315
80494,SAL_188,Salmon,188,7.69,7.1,0.449704,0.403233,0.358436,0.315981,0.276389,6.63,1,0.072692822417749
80495,SAL_192,Salmon,192,9.71,8.34,0.132329,0.117065,0.103352,0.09108,0.080135,3.5,1,0.0400448332293707
80496,SAL_195,Salmon,195,7.23,10.89,0.341558,0.341558,0.341558,0.341558,0.341558,4.81,1,0.0498770573475609
80497,SAL_197,Salmon,197,7.48,11.81,0.254757,0.254757,0.254757,0.254757,0.254757,3.11,1,0.0358160278042124
80498,SAL_199,Salmon,199,6.32,9.97,0.675862,0.675862,0.675862,0.675862,0.675862,15.37,1,0.162388383779986
80499,SAL_200,Salmon,200,9.47,11.14,0.099906,0.099906,0.099906,0.099906,0.099906,3.46,1,0.0354926345865923
80500,SAL_203,Salmon,203,6.51,11.77,0.428639,0.428639,0.428639,0.428639,0.428639,5.75,1,0.0695258713572057
80501,SAL_204,Salmon,204,8.33,9.18,0.238669,0.2147,0.19253,0.172147,0.153511,3.3,1,0.0367350245029859
80502,SAL_205,Salmon,205,7.17,8.79,0.498226,0.441648,0.386545,0.334202,0.285647,8.96,1,0.0950933948692179
80503,SAL_207,Salmon,207,8.56,9.26,0.225461,0.198962,0.174875,0.153147,0.133681,4.67,1,0.0498958042958772
80504,SAL_214,Salmon,214,5.72,8.37,0.852631,0.790776,0.711737,0.617289,0.513067,21.36,1,0.208783120706681
80505,SAL_215,Salmon,215,7.16,10.72,0.441626,0.441626,0.441626,0.441626,0.441626,10.37,1,0.11517319277984
80506,SAL_216,Salmon,216,8.75,7.14,0.266777,0.237391,0.210314,0.185573,0.163142,4.5,1,0.0441226606045912
80507,SAL_217,Salmon,217,7.32,10.2,0.378793,0.378793,0.378793,0.378793,0.378793,6.45,1,0.0610589520000084
80508,SAL_227,Salmon,227,7.54,12.6,0.256019,0.256019,0.256019,0.256019,0.256019,5.91,1,0.0554058033803818
80509,SAL_229,Salmon,229,5.28,6.95,0.998435,0.993063,0.969803,0.878118,0.617777,88.16,1,0.961149955323122
80510,SAL_231,Salmon,231,6.44,13.42,0.441784,0.441784,0.441784,0.441784,0.441784,10.28,1,0.105701466905947
80511,SAL_234,Salmon,234,8.94,9.2,0.182094,0.160955,0.141844,0.124665,0.109302,4.06,1,0.0434063665411663
80512,SAL_238,Salmon,238,8.08,9.17,0.303024,0.266472,0.232856,0.202311,0.17486,5.98,1,0.0606204623223155
80513,SAL_241,Salmon,241,8.39,10.61,0.28398,0.28398,0.28398,0.28398,0.28398,11.47,1,0.1240621605222
80514,SAL_242,Salmon,242,8.88,9.76,0.178662,0.156757,0.13709,0.11954,0.103967,4.57,1,0.0446055471848565
80515,SAL_243,Salmon,243,4.88,8.84,0.998675,0.993772,0.971237,0.877245,0.601973,91.81,1,0.996857111715821
80516,SAL_244,Salmon,244,8.95,13.93,0.08861,0.08861,0.08861,0.08861,0.08861,3.5,1,0.0338605080544754
80517,SAL_245,Salmon,245,8.27,11.78,0.202263,0.202263,0.202263,0.202263,0.202263,6.23,1,0.0695443446728387
80518,SAL_246,Salmon,246,9.46,7.12,0.243984,0.202616,0.166715,0.13609,0.110346,9.69,1,0.0915498150814418
80519,SAL_249,Salmon,249,8.1,13.1,0.17301,0.17301,0.17301,0.17301,0.17301,4.96,1,0.0571078053801906
80520,SAL_250,Salmon,250,7.64,14.78,0.177348,0.177348,0.177348,0.177348,0.177348,5.25,1,0.0572206086001512
80521,SAL_253,Salmon,253,7.38,11.93,0.306147,0.306147,0.306147,0.306147,0.306147,6.5,1,0.0720738672339263
80522,SAL_254,Salmon,254,7.55,9.05,0.459124,0.395587,0.335391,0.28011,0.230777,11,1,0.106005412095157
80523,SAL_256,Salmon,256,9.09,10.85,0.125936,0.125936,0.125936,0.125936,0.125936,3,1,0.0322371480696461
80524,SAL_258,Salmon,258,8.74,14.93,0.084397,0.084397,0.084397,0.084397,0.084397,3.19,1,0.0311443850673073
80525,SAL_259,Salmon,259,7.48,10.17,0.439483,0.439483,0.439483,0.439483,0.439483,11.98,1,0.124537183329238
80526,SAL_262,Salmon,262,8.87,7.56,0.238012,0.211172,0.186617,0.164323,0.14422,4.39,1,0.0457129492342114
80527,SAL_263,Salmon,263,7.62,8.77,0.397608,0.351906,0.308765,0.268719,0.232123,6.95,1,0.0674010408118582
80528,SAL_264,Salmon,264,7.56,9.07,0.502689,0.426475,0.3536,0.286948,0.228419,13.94,1,0.15976016426961
80529,SAL_265,Salmon,265,8.21,6.69,0.450726,0.388101,0.328966,0.274795,0.226533,10.85,1,0.111722377230289
80530,SAL_266,Salmon,266,9.54,8.55,0.150106,0.130906,0.113833,0.098734,0.085444,4.7,1,0.0503537205665443
80531,SAL_267,Salmon,267,8.97,4.21,0.419346,0.361799,0.307961,0.258885,0.215198,9.88,1,0.107872774022124
80532,SAL_273,Salmon,273,9.04,5.07,0.286579,0.25883,0.232891,0.208819,0.18663,3.5,1,0.0395385483711573
80533,SAL_279,Salmon,279,9.7,6.71,0.181034,0.15799,0.137386,0.11909,0.102939,4.99,1,0.0518947476177875
80534,SAL_286,Salmon,286,7.88,7.98,0.400566,0.352165,0.306621,0.264562,0.226388,7.65,1,0.082147224146675
80535,SAL_287,Salmon,287,9.11,10.12,0.142039,0.142039,0.142039,0.142039,0.142039,3.5,1,0.0335668819479585
80536,SAL_289,Salmon,289,9.5,7.49,0.163482,0.146033,0.130157,0.115772,0.10279,3.09,1,0.0301464086025705
80537,SAL_291,Salmon,291,9.14,8.9,0.190155,0.163677,0.140247,0.119691,0.101791,6.13,1,0.062152445184216
80538,SAL_292,Salmon,292,8.59,5.68,0.382311,0.335491,0.291698,0.251457,0.215083,7.48,1,0.0838303597851659
80539,SAL_294,Salmon,294,8.92,12.62,0.123234,0.123234,0.123234,0.123234,0.123234,5.62,1,0.0647468287921819
80540,SAL_296,Salmon,296,9.25,13.06,0.086974,0.086974,0.086974,0.086974,0.086974,3.9,1,0.0451083151833455
80541,SAL_301,Salmon,301,9.16,8.51,0.17204,0.153303,0.136271,0.120862,0.106979,3.36,1,0.0363678096146565
80542,SAL_302,Salmon,302,7.95,9.01,0.469726,0.388231,0.312541,0.245681,0.189189,15.59,1,0.180616881168952
80543,SAL_304,Salmon,304,8.31,10.57,0.249365,0.249365,0.249365,0.249365,0.249365,7.73,1,0.0829188059797608
80544,SAL_305,Salmon,305,8.29,6.82,0.544475,0.451789,0.362332,0.281492,0.212673,17.99,1,0.202651378408504
80545,SAL_308,Salmon,308,8.76,11.72,0.135606,0.135606,0.135606,0.135606,0.135606,3.35,1,0.0338236555763048
80546,SAL_309,Salmon,309,9.23,12.45,0.10416,0.10416,0.10416,0.10416,0.10416,5.26,1,0.0593617124633466
80547,SAL_311,Salmon,311,7.79,12.84,0.240449,0.240449,0.240449,0.240449,0.240449,7.76,1,0.0856498121987238
80548,SAL_312,Salmon,312,7.16,9.29,0.571881,0.491678,0.411901,0.336499,0.268596,14.93,1,0.150453881937974
80549,SAL_316,Salmon,316,8.66,10.31,0.185384,0.185384,0.185384,0.185384,0.185384,4.54,1,0.047913619901639
80550,SAL_320,Salmon,320,8.51,14.18,0.113183,0.113183,0.113183,0.113183,0.113183,4.09,1,0.0429315345185439
80551,SAL_321,Salmon,321,8.98,8.86,0.227748,0.192495,0.161558,0.134762,0.111819,8.05,1,0.0863745611738167
80552,SAL_322,Salmon,322,8.33,6.78,0.478818,0.402671,0.330944,0.266298,0.21031,14.1,1,0.15149224711226
80553,SAL_323,Salmon,323,9.11,9.02,0.220056,0.183258,0.151419,0.12427,0.101407,9.07,1,0.0988976873680148
80554,SAL_324,Salmon,324,8.11,11.52,0.206058,0.206058,0.206058,0.206058,0.206058,4.31,1,0.0472713539015984
80555,SAL_325,Salmon,325,8.19,9.37,0.355014,0.29666,0.244266,0.198513,0.159521,11.39,1,0.122795400906478
80556,SAL_328,Salmon,328,8.18,6.72,0.60389,0.502455,0.400818,0.307052,0.226915,20.49,1,0.229582607688377
80557,SAL_330,Salmon,330,7.99,9.23,0.429301,0.35611,0.289076,0.23015,0.180192,13.97,1,0.152659551402104
80558,SAL_331,Salmon,331,8.59,14.66,0.097497,0.097497,0.097497,0.097497,0.097497,3.5,1,0.0368631132300204
80559,SAL_332,Salmon,332,8.65,12.54,0.149149,0.149149,0.149149,0.149149,0.149149,6.18,1,0.0692642380720748
80560,SAL_333,Salmon,333,8.42,7.88,0.295108,0.260968,0.229493,0.200782,0.174848,5.39,1,0.055824941892812
80561,SAL_334,Salmon,334,9.08,4.5,0.420567,0.355721,0.29577,0.242125,0.195509,11.85,1,0.122307500638162
80562,SAL_338,Salmon,338,9.07,10.27,0.142143,0.142143,0.142143,0.142143,0.142143,3.49,1,0.0405202528964766
80563,SAL_341,Salmon,341,9.86,1.12,0.329292,0.295797,0.264367,0.235162,0.208269,4.5,1,0.0451082212398335
80564,SAL_342,Salmon,342,8.63,4.92,0.406952,0.3587,0.313147,0.270935,0.232488,7.53,1,0.0756308075259896
80565,SAL_343,Salmon,343,8.39,12.6,0.189755,0.189755,0.189755,0.189755,0.189755,8.34,1,0.0822263288094718
80566,SAL_344,Salmon,344,8.17,7.82,0.317469,0.285063,0.254731,0.226603,0.200745,4.38,1,0.0499320729638872
80567,SAL_345,Salmon,345,8.24,9.17,0.324201,0.275874,0.232275,0.193723,0.160234,9.16,1,0.0962712352315432
80568,SAL_347,Salmon,347,8.57,9.85,0.205957,0.181611,0.159565,0.139738,0.122017,4.5,1,0.0543140288493078
80569,SAL_350,Salmon,350,8.23,7.44,0.401016,0.34482,0.292651,0.245418,0.203615,9.79,1,0.0937972982019821
80570,SAL_352,Salmon,352,9,8.94,0.17705,0.157734,0.140166,0.124266,0.10994,3.42,1,0.0354928429233048
80571,SAL_353,Salmon,353,8.57,7.36,0.294551,0.260204,0.228564,0.199733,0.17372,5.47,1,0.0618218543212703
80572,SAL_354,Salmon,354,7.85,12.06,0.291144,0.291144,0.291144,0.291144,0.291144,10.44,1,0.117771271293532
80573,SAL_355,Salmon,355,8.35,5.51,0.3807,0.344664,0.31033,0.277965,0.247763,4.5,1,0.0420779167520505
80574,SAL_356,Salmon,356,7.42,9.3,0.651933,0.543877,0.431527,0.325807,0.235269,22.97,1,0.22671739540875
80575,SAL_357,Salmon,357,8.23,4.55,0.43052,0.394487,0.359566,0.326072,0.294264,4.05,1,0.0414009088170482
80576,SAL_359,Salmon,359,8.65,6.25,0.335033,0.295131,0.258137,0.224305,0.193748,6.32,1,0.0733855528436567
80577,SAL_360,Salmon,360,8.55,12.21,0.139489,0.139489,0.139489,0.139489,0.139489,3.05,1,0.0305909958164789
80578,SAL_363,Salmon,363,9.34,9.01,0.143507,0.127945,0.113847,0.101122,0.089675,3.05,1,0.0354933787474344
80579,SAL_365,Salmon,365,8.06,10.06,0.264525,0.264525,0.264525,0.264525,0.264525,5.13,1,0.0590496167112362
80580,SAL_368,Salmon,368,7.64,12.03,0.286223,0.286223,0.286223,0.286223,0.286223,7.85,1,0.0878230709627029
80581,SAL_369,Salmon,369,9.25,6.39,0.230964,0.204423,0.180217,0.158307,0.138611,4.5,1,0.0520521876177
80582,SAL_370,Salmon,370,8.17,12.88,0.177093,0.177093,0.177093,0.177093,0.177093,5.54,1,0.056492854151248
80583,SAL_371,Salmon,371,9.29,6.44,0.210717,0.189244,0.169489,0.151412,0.134949,3.15,1,0.0341735104807491
80584,SAL_377,Salmon,377,9.66,5.12,0.212077,0.189625,0.169039,0.150274,0.133258,3.5,1,0.0360566119190817
80585,SAL_379,Salmon,379,8.01,9.98,0.264563,0.264563,0.264563,0.264563,0.264563,4.42,1,0.0490109637317628
80586,SAL_381,Salmon,381,7.55,11.31,0.585314,0.585314,0.585314,0.585314,0.585314,25.11,1,0.251388923600656
80587,SAL_382,Salmon,382,8.23,5.77,0.389942,0.353101,0.317927,0.284714,0.253681,4.62,1,0.0489258040247134
80588,SAL_384,Salmon,384,7.93,7.47,0.528976,0.447859,0.369425,0.29733,0.234082,15.09,1,0.163839185574981
80589,SAL_385,Salmon,385,9.29,8.72,0.157386,0.139697,0.123705,0.10931,0.096406,3.5,1,0.0345173296355563
80590,SAL_390,Salmon,390,7.49,8.41,0.5749,0.490024,0.405719,0.326628,0.256306,16.11,1,0.171607540603557
80591,SAL_391,Salmon,391,7.06,11.26,0.464823,0.464823,0.464823,0.464823,0.464823,12.29,1,0.128859626347016
80592,SAL_392,Salmon,392,7.83,10.35,0.321763,0.321763,0.321763,0.321763,0.321763,7.98,1,0.080646906561311
80593,SAL_393,Salmon,393,8.29,5.97,0.38204,0.343377,0.306686,0.272289,0.240412,5.21,1,0.0591540252592369
80594,SAL_395,Salmon,395,9.05,9.81,0.168825,0.146366,0.12644,0.108881,0.0935,5.34,1,0.0621740512583703
80595,SAL_396,Salmon,396,8.39,8.11,0.299582,0.263141,0.229678,0.19932,0.172078,6.03,1,0.0645331159747998
80596,SAL_398,Salmon,398,7.42,8.41,0.570613,0.489566,0.409064,0.33316,0.265023,15.13,1,0.168695900498656
80597,SAL_399,Salmon,399,7.76,7.73,0.47458,0.412077,0.352287,0.296792,0.24671,10.6,1,0.114262939100934
80598,SAL_400,Salmon,400,8.29,10.3,0.242683,0.242683,0.242683,0.242683,0.242683,6.22,1,0.0651134362598164
80599,SAL_402,Salmon,402,8.37,8.66,0.252067,0.226599,0.203005,0.181292,0.161431,3.5,1,0.0331944469822072
80600,SAL_405,Salmon,405,8.67,9.3,0.215588,0.189256,0.165462,0.144128,0.125133,4.96,1,0.05919155233583
80601,SAL_406,Salmon,406,7.92,10.42,0.262164,0.262164,0.262164,0.262164,0.262164,4.47,1,0.0417582065533432
80602,SAL_407,Salmon,407,8.1,9.04,0.320028,0.278601,0.240639,0.20637,0.175851,7.11,1,0.0720128746548385
80603,SAL_408,Salmon,408,7.78,14.28,0.169824,0.169824,0.169824,0.169824,0.169824,4.5,1,0.0470439910452913
80604,SAL_415,Salmon,415,7.74,5.71,0.654954,0.571183,0.483125,0.396102,0.315195,16.89,1,0.183716262504216
80605,SAL_417,Salmon,417,8.25,10.85,0.212014,0.212014,0.212014,0.212014,0.212014,4.5,1,0.0471901837434868
80606,SAL_418,Salmon,418,7.23,7.6,0.618073,0.542454,0.464827,0.388867,0.317946,14.2,1,0.140403708956735
80607,SAL_419,Salmon,419,6.51,8.4,0.690215,0.620179,0.544752,0.467215,0.39123,14.18,1,0.148451986545731
80608,SAL_420,Salmon,420,9.01,11.93,0.128544,0.128544,0.128544,0.128544,0.128544,5.44,1,0.0559110846090963
80609,SAL_422,Salmon,422,6.81,8.2,0.738289,0.651656,0.55368,0.451349,0.352974,20.42,1,0.204043119090665
80610,SAL_423,Salmon,423,7.07,8.6,0.859479,0.758315,0.616794,0.45226,0.297538,36.47,1,0.405830584314403
80611,SAL_425,Salmon,425,6.8,6.37,0.982763,0.95002,0.863702,0.678725,0.413249,63.4,1,0.690693259800789
80612,SAL_426,Salmon,426,8.75,4,0.360973,0.330496,0.301378,0.273777,0.247807,3.18,1,0.0335822174163573
80613,SAL_428,Salmon,428,7.57,8.28,0.701528,0.590081,0.468546,0.350631,0.248515,25.39,1,0.265243812904661
80614,SAL_431,Salmon,431,9.26,9.81,0.138142,0.122024,0.107551,0.09461,0.083081,3.66,1,0.037058093009914
80615,SAL_434,Salmon,434,9.4,11.65,0.096577,0.096577,0.096577,0.096577,0.096577,3.5,1,0.0403796893309072
80616,SAL_435,Salmon,435,7.86,10.03,0.315669,0.315669,0.315669,0.315669,0.315669,6.99,1,0.0810302791078791
80617,SAL_436,Salmon,436,6.85,12.04,0.388059,0.388059,0.388059,0.388059,0.388059,7.22,1,0.0746069009708
80618,SAL_437,Salmon,437,8.1,7.81,0.537638,0.443848,0.353896,0.273219,0.205095,18.27,1,0.184845214788776
80619,SAL_438,Salmon,438,7.63,7.39,0.556327,0.481092,0.406705,0.336364,0.272599,13.62,1,0.15623781273595
80620,SAL_440,Salmon,440,8.69,10.98,0.157758,0.157758,0.157758,0.157758,0.157758,3.5,1,0.0403334698046842
80621,SAL_443,Salmon,443,8.49,8.71,0.253236,0.223649,0.196609,0.172113,0.150099,4.94,1,0.0493385042429759
80622,SAL_445,Salmon,445,6.45,5.01,0.774982,0.724852,0.668334,0.606508,0.541072,11.5,1,0.139187411642084
80623,SAL_448,Salmon,448,7.78,9.54,0.366554,0.317133,0.27152,0.230255,0.193594,8.5,1,0.098960746844435
80624,SAL_449,Salmon,449,6.92,7.15,0.889338,0.807354,0.686071,0.532635,0.372767,35.44,1,0.374364467498225
80625,SAL_451,Salmon,451,8.99,14.17,0.090683,0.090683,0.090683,0.090683,0.090683,4.95,1,0.0571370938023155
80626,SAL_453,Salmon,453,7.81,11.62,0.251878,0.251878,0.251878,0.251878,0.251878,5.7,1,0.0597729689213793
80627,SAL_456,Salmon,456,8.57,9.57,0.224642,0.196105,0.170397,0.14744,0.127103,5.5,1,0.0635292960936289
80628,SAL_457,Salmon,457,7.87,8.87,0.370288,0.32276,0.278634,0.238416,0.202375,7.88,1,0.0946839590774453
80629,SAL_459,Salmon,459,9.27,6.18,0.234833,0.207968,0.183439,0.161214,0.141217,4.5,1,0.0540048586084417
80630,SAL_460,Salmon,460,6.79,7.73,0.815585,0.727928,0.618114,0.494743,0.372009,26.16,1,0.276668240684908
80631,SAL_463,Salmon,463,7,11.41,0.395709,0.395709,0.395709,0.395709,0.395709,7.57,1,0.0808996058039362
80632,SAL_464,Salmon,464,9.56,13.25,0.068854,0.068854,0.068854,0.068854,0.068854,3.49,1,0.0376472834208135
80633,SAL_465,Salmon,465,8.65,11.02,0.16882,0.16882,0.16882,0.16882,0.16882,4.5,1,0.0497119691934624
80634,SAL_466,Salmon,466,7.65,11.91,0.472701,0.472701,0.472701,0.472701,0.472701,20.46,1,0.239749508280467
80635,SAL_467,Salmon,467,9.2,9.84,0.140953,0.124837,0.110328,0.097317,0.085693,3.5,1,0.0349026183145477
80636,SAL_470,Salmon,470,9.38,6.95,0.202168,0.177995,0.156148,0.136536,0.11904,4.57,1,0.0503351781709614
80637,SAL_471,Salmon,471,8.18,9.07,0.321969,0.277066,0.236244,0.199774,0.167697,8.15,1,0.0923217041692091
80638,SAL_473,Salmon,473,9.9,9.97,0.098917,0.098917,0.098917,0.098917,0.098917,4.5,1,0.0431967524741596
80639,SAL_474,Salmon,474,8.72,13.47,0.106947,0.106947,0.106947,0.106947,0.106947,3.3,1,0.0345832595801671
80640,SAL_475,Salmon,475,6.79,9.56,0.924901,0.841464,0.695815,0.496433,0.298179,47.36,1,0.49325997524107
80641,SAL_476,Salmon,476,7.38,10.42,0.320056,0.320056,0.320056,0.320056,0.320056,3.52,1,0.0374295026950721
80642,SAL_477,Salmon,477,8.55,11.45,0.159034,0.159034,0.159034,0.159034,0.159034,3.5,1,0.0415913370738869
80643,SAL_478,Salmon,478,9.38,8.91,0.153797,0.134572,0.117416,0.10219,0.088739,4.5,1,0.0512819137605332
80644,SAL_482,Salmon,482,8.72,10.66,0.175433,0.175433,0.175433,0.175433,0.175433,5,1,0.0524661536031671
80645,SAL_483,Salmon,483,8.99,8.49,0.189815,0.169213,0.150432,0.133401,0.118031,3.5,1,0.0390639150200752
80646,SAL_484,Salmon,484,9.3,10.76,0.123437,0.123437,0.123437,0.123437,0.123437,4.53,1,0.0456295219848936
80647,SAL_486,Salmon,486,6.06,7.72,0.762914,0.703826,0.637018,0.564466,0.489045,13.7,1,0.14788114411835
80648,SAL_487,Salmon,487,9.31,9.42,0.140892,0.124782,0.110278,0.097273,0.085653,3.5,1,0.0353345084549778
80649,SAL_488,Salmon,488,6.64,7.56,0.787408,0.707597,0.612566,0.50812,0.402961,21.35,1,0.223093792908668
80650,SAL_490,Salmon,490,6.83,8.12,0.688787,0.609585,0.524152,0.437282,0.354095,16.56,1,0.169202316226438
80651,SAL_492,Salmon,492,8.53,10.01,0.195652,0.195652,0.195652,0.195652,0.195652,3.5,1,0.0397312189293246
80652,SAL_493,Salmon,493,8.53,10.91,0.1823,0.1823,0.1823,0.1823,0.1823,4.5,1,0.043478630198093
80653,SAL_494,Salmon,494,9.6,8.52,0.13684,0.121128,0.106997,0.094337,0.083036,3.5,1,0.0414004778112414
80654,SAL_496,Salmon,496,8.81,8.78,0.198316,0.177416,0.158283,0.140861,0.125071,3.32,1,0.033014207267054
80655,SAL_499,Salmon,499,9.59,7.42,0.161893,0.14354,0.126952,0.112031,0.098665,3.62,1,0.0442768858449689
80656,SAL_501,Salmon,501,8.82,7.56,0.292702,0.249701,0.211132,0.177114,0.147552,8.37,1,0.0927811731536154
80657,SAL_502,Salmon,502,8.39,7.95,0.38185,0.321011,0.265699,0.216874,0.174884,11.46,1,0.131322036803007
80658,SAL_503,Salmon,503,8.29,7.38,0.439626,0.370291,0.305921,0.248329,0.198478,12.77,1,0.105920996974966
80659,SAL_504,Salmon,504,8.93,8.19,0.224998,0.196428,0.170686,0.147698,0.12733,5.5,1,0.0658714931605625
80660,SAL_505,Salmon,505,8.64,9.34,0.245907,0.210061,0.178206,0.150263,0.126029,7.5,1,0.0877282867205089
80661,SAL_506,Salmon,506,8.26,9.64,0.323376,0.270667,0.22371,0.182856,0.148041,10.56,1,0.117918235793333
80662,SAL_507,Salmon,507,8.92,7.64,0.232166,0.205296,0.180805,0.158651,0.138753,4.59,1,0.0493961784315839
80663,SAL_513,Salmon,513,8.4,14.01,0.146895,0.146895,0.146895,0.146895,0.146895,7.29,1,0.0833685695787116
80664,SAL_514,Salmon,514,8.88,13,0.106048,0.106048,0.106048,0.106048,0.106048,3.5,1,0.0378758587373956
80665,SAL_516,Salmon,516,8.16,8.88,0.299063,0.263608,0.230971,0.20127,0.174522,5.72,1,0.0635436900002916
80666,SAL_517,Salmon,517,8.85,13.01,0.107603,0.107603,0.107603,0.107603,0.107603,3.5,1,0.0428458001356442
80667,SAL_518,Salmon,518,8.81,8.75,0.21123,0.186407,0.163895,0.143622,0.12548,4.5,1,0.0524360114176422
80668,SAL_520,Salmon,520,9.34,12.49,0.086879,0.086879,0.086879,0.086879,0.086879,3.27,1,0.0378979549886133
80669,SAL_521,Salmon,521,8.88,6.21,0.291388,0.257784,0.226816,0.198572,0.173058,5.3,1,0.0576340973077421
80670,SAL_524,Salmon,524,9.84,6.79,0.153755,0.136408,0.120739,0.106648,0.094025,3.5,1,0.0361568821309436
80671,SAL_529,Salmon,529,9.82,4.48,0.273977,0.231573,0.193978,0.161206,0.133057,8.81,1,0.0874215608012436
80672,SAL_531,Salmon,531,9.22,13.52,0.080763,0.080763,0.080763,0.080763,0.080763,3.53,1,0.0332651576393254
80673,SAL_534,Salmon,534,7.95,11.6,0.234021,0.234021,0.234021,0.234021,0.234021,5.5,1,0.0626046672127719
80674,SAL_540,Salmon,540,7.87,6.86,0.928547,0.838853,0.67587,0.45512,0.250703,51.93,1,0.548529992535574
80675,SAL_544,Salmon,544,8.35,6.58,0.346173,0.310186,0.276359,0.244911,0.215973,4.96,1,0.0533844028598607
80676,SAL_545,Salmon,545,8.33,12.83,0.146488,0.146488,0.146488,0.146488,0.146488,3.4,1,0.0414092479172896
80677,SAL_546,Salmon,546,7.9,11.53,0.25501,0.25501,0.25501,0.25501,0.25501,6.61,1,0.0696779124773479
80678,SAL_551,Salmon,551,9.25,7.19,0.197957,0.176665,0.157213,0.139541,0.123563,3.5,1,0.0414876187161778
80679,SAL_552,Salmon,552,9.03,13.1,0.096843,0.096843,0.096843,0.096843,0.096843,3.66,1,0.0409656245244952
80680,SAL_553,Salmon,553,8.96,11,0.135951,0.135951,0.135951,0.135951,0.135951,3.5,1,0.0326878680703065
80681,SAL_555,Salmon,555,8.26,12.41,0.186811,0.186811,0.186811,0.186811,0.186811,6.24,1,0.0724337859153909
80682,SAL_556,Salmon,556,8.73,11.83,0.144392,0.144392,0.144392,0.144392,0.144392,4.5,1,0.051166538996469
80683,SAL_558,Salmon,558,7.1,10.11,0.906567,0.906567,0.906567,0.906567,0.906567,48.13,1,0.510457599226611
80684,SAL_562,Salmon,562,8.6,8.05,0.27344,0.239309,0.208217,0.180208,0.155228,5.95,1,0.060256181951135
80685,SAL_565,Salmon,565,8.85,10.11,0.204385,0.204385,0.204385,0.204385,0.204385,7.84,1,0.0865449863978549
80686,SAL_567,Salmon,567,6.88,11.2,0.423031,0.423031,0.423031,0.423031,0.423031,7.61,1,0.0866390984703118
80687,SAL_569,Salmon,569,9.25,11.96,0.09766,0.09766,0.09766,0.09766,0.09766,3,1,0.032320955851185
80688,SAL_570,Salmon,570,8.82,12.91,0.111179,0.111179,0.111179,0.111179,0.111179,3.5,1,0.035210848673453
80689,SAL_572,Salmon,572,8.15,13.76,0.160997,0.160997,0.160997,0.160997,0.160997,5.82,1,0.0676390916691165
80690,SAL_576,Salmon,576,6.84,6.98,0.691768,0.623109,0.549125,0.472902,0.397923,13.85,1,0.143085495092542
