reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
713352.0,2020/12/03 05:00:00+00,SUNGLASS HUT,4290 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,994.0
713353.0,2020/12/03 05:00:00+00,LOFT WOMEN'S CLOTHING,4278 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,995.0
713354.0,2020/12/03 05:00:00+00,SOFT SURROUNDINGS BED SHOPP,4270 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,996.0
713355.0,2020/12/03 05:00:00+00,"WHITE HOUSE, BLACK MARKET CLOTHING STORE",4266 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,997.0
713356.0,2020/12/03 05:00:00+00,FRANCESCA'S,4262 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,998.0
713357.0,2020/12/03 05:00:00+00,JOS A BANK MEN'S CLOTHING STORE,4256 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,999.0
713358.0,2020/12/03 05:00:00+00,DSW DESIGNER SHOE WAREHOUSE,4250 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,1000.0
713359.0,2020/12/03 05:00:00+00,J CREW,4240 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,1001.0
713366.0,2020/12/03 05:00:00+00,EXPRESS,4236 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,1002.0
711283.0,2020/12/04 05:00:00+00,DOC'S BOURBON ROOM,129 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1003.0
710497.0,2020/11/27 05:00:00+00,THEATRE SQUARE MARKET PLACE,651 S 4TH ST,40202.0,2020/11/27 05:00:00+00,4,SURVEY,1004.0
711284.0,2020/12/04 05:00:00+00,DOC'S BOURBON ROOM,129 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1005.0
710498.0,2020/11/27 05:00:00+00,BLUEGRASS BREWING COMPANY,654 S 4TH ST,40202.0,2020/11/27 05:00:00+00,4,SURVEY,1006.0
711285.0,2020/12/04 05:00:00+00,BEARNO'S BY THE BRIDGE,133 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1007.0
710499.0,2020/11/27 05:00:00+00,JIMMY JOHN'S,332 W BROADWAY,40203.0,2020/11/27 05:00:00+00,4,SURVEY,1008.0
711287.0,2020/12/04 05:00:00+00,SIDEBAR,129 N 2ND ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1009.0
710500.0,2020/11/27 05:00:00+00,THE GRANVILLE PUB,1601 S 3RD ST,40208.0,2020/11/27 05:00:00+00,4,SURVEY,1010.0
711288.0,2020/12/04 05:00:00+00,TROLL PUB UNDER THE BRIDGE,150 W WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1011.0
710531.0,2020/11/27 05:00:00+00,WING STOP,4659 OUTER LOOP,40219.0,2020/11/28 05:00:00+00,4,SURVEY,1012.0
711289.0,2020/12/04 05:00:00+00,HALL ON WASHINGTON ST,108 W WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1013.0
711133.0,2020/12/01 05:00:00+00,YMCA,1720 WEST BROADWAY,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1014.0
710544.0,2020/11/30 05:00:00+00,WHIZ KIDZ ACADEMY,10634 WATTERSON TRAIL,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1015.0
711290.0,2020/12/04 05:00:00+00,HELL OR HIGH WATER,112 W WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1016.0
711134.0,2020/12/01 05:00:00+00,INDI'S RESTAURANT,1033 W BROADWAY,40203.0,2020/12/01 05:00:00+00,4,SURVEY,1017.0
710545.0,2020/11/30 05:00:00+00,ANGEL HOUSE CHILD DEVELOPMENT CENTER,10407 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1018.0
711291.0,2020/12/04 05:00:00+00,STEVIE RAY'S BLUES CLUB,230 E MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1019.0
711112.0,2020/12/02 05:00:00+00,BUFFALO WILD WINGS,6801 DIXIE HWY,40258.0,2020/12/02 05:00:00+00,4,SURVEY,1020.0
711136.0,2020/12/01 05:00:00+00,TARC,100 WEST BROADWAY,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1021.0
710548.0,2020/11/30 05:00:00+00,KAYFIELD ACADEMY,2930 SIX MILE LN,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1022.0
711297.0,2020/12/04 05:00:00+00,OUTBACK STEAKHOUSE #1815,8101 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1023.0
711113.0,2020/12/02 05:00:00+00,PO-Z'S KITCHEN,6801 DIXIE HWY STE 150,40258.0,2020/12/02 05:00:00+00,4,SURVEY,1024.0
711172.0,2020/12/01 05:00:00+00,VU HOTEL,822 S. FLOYD ST.,40203.0,2020/12/01 05:00:00+00,4,SURVEY,1025.0
710575.0,2020/11/30 05:00:00+00,JIMMY JOHN'S,1321 S HURSTBOURNE PKWY,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1026.0
711300.0,2020/12/04 05:00:00+00,WHITE CASTLE #28,7200 CEDAR SPRINGS BLVD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1027.0
711115.0,2020/12/02 05:00:00+00,PENN STATION,6661 DIXIE HWY,40258.0,2020/12/02 05:00:00+00,4,SURVEY,1028.0
711173.0,2020/12/01 05:00:00+00,RAINBOW BLOSSOM,12232 SHELBYVILLE RD,40243.0,2020/11/24 05:00:00+00,4,SURVEY,1029.0
710577.0,2020/11/30 05:00:00+00,STARBUCKS,1321 S HURSTBOURNE LN,40222.0,2020/11/30 05:00:00+00,4,SURVEY,1030.0
711301.0,2020/12/04 05:00:00+00,TACO BELL,6800 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1031.0
711117.0,2020/12/02 05:00:00+00,SPEEDWAY #9655,5339 DIXIE HWY,40216.0,2020/12/02 05:00:00+00,4,SURVEY,1032.0
711302.0,2020/12/04 05:00:00+00,SAKE BLUE JAPANESE BISTRO,9326 CEDAR CENTER WAY,40291.0,2021/01/04 05:00:00+00,4,SURVEY,1033.0
711228.0,2020/12/01 05:00:00+00,GALT WALKER'S EXCHANGE,140 N 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1034.0
711303.0,2020/12/04 05:00:00+00,APPLEBEE'S,10006 WILL WAY,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1035.0
710579.0,2020/11/30 05:00:00+00,KROGER L-309,9812 LINN STATION RD,40223.0,2020/11/30 05:00:00+00,4,SURVEY,1036.0
711118.0,2020/12/02 05:00:00+00,ARBY'S,5329 DIXIE HWY,40216.0,2020/12/02 05:00:00+00,4,SURVEY,1037.0
710581.0,2020/11/30 05:00:00+00,OLIVE GARDEN #1327,1320 S HURSTBOURNE PKWY,40222.0,2020/11/30 05:00:00+00,4,SURVEY,1038.0
711304.0,2020/12/04 05:00:00+00,ASPEN CREEK,8000 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1039.0
711229.0,2020/12/01 05:00:00+00,GALT EAST BANQUET KITCHEN,140 N 4TH ST,40203.0,2020/12/01 05:00:00+00,4,SURVEY,1040.0
711236.0,2020/12/02 05:00:00+00,HI-FIVE DOUGHNUTS,1011 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1041.0
710582.0,2020/11/30 05:00:00+00,JUMBO BUFFET,2731 S HURSTBOURNE PKWY,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1042.0
711318.0,2020/12/04 05:00:00+00,SUBWAY,10500 DIXIE HWY,40272.0,2020/12/04 05:00:00+00,4,SURVEY,1043.0
711230.0,2020/12/01 05:00:00+00,GALT JOCKEY SILKS,140 N 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1044.0
711237.0,2020/12/02 05:00:00+00,PHO BA LUU,1019 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1045.0
710583.0,2020/11/30 05:00:00+00,HOME RUN BURGER,2723 S HURSTBOURNE PKWY,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1046.0
711319.0,2020/12/04 05:00:00+00,TACO BELL,10701 DIXIE HWY,40272.0,2020/12/04 05:00:00+00,4,SURVEY,1047.0
711231.0,2020/12/01 05:00:00+00,GALT AL J'S & THELMA'S DELI,140 N 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1048.0
711238.0,2020/12/02 05:00:00+00,CULTURED CHEESE SHOP,1007 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1049.0
710584.0,2020/11/30 05:00:00+00,MCALISTER'S #1079,2721 S HURSTBOURNE PKWY,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1050.0
711342.0,2020/12/04 05:00:00+00,BAR VETTI,727 E MARKET ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1051.0
711232.0,2020/12/01 05:00:00+00,GALT DOWN ONE,321 W MAIN ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1052.0
711239.0,2020/12/02 05:00:00+00,QUILLS COFFEE,802 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1053.0
710586.0,2020/11/30 05:00:00+00,HONEST RESTAURANT,9008 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1054.0
711375.0,2020/12/04 05:00:00+00,SPINELLI'S,614 BAXTER AVE,40204.0,2020/12/04 05:00:00+00,4,SURVEY,1055.0
711233.0,2020/12/01 05:00:00+00,BADER'S FOOD MART,300 S 1ST ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1056.0
711241.0,2020/12/02 05:00:00+00,BUTCHERTOWN GROCERY BAKERY,743 E MAIN ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1057.0
710588.0,2020/11/30 05:00:00+00,JIMMY JOHN'S,9156 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1058.0
711379.0,2020/12/04 05:00:00+00,O'SHEA'S,956 BAXTER AVE,40205.0,2020/12/04 05:00:00+00,4,SURVEY,1059.0
711234.0,2020/12/01 05:00:00+00,HEINE BROTHERS COFFEE,516 W MAIN ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1060.0
711242.0,2020/12/02 05:00:00+00,CHUNG KING PALACE,110 E MARKET ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1061.0
710589.0,2020/11/30 05:00:00+00,STARBUCKS #2633,9036 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1062.0
711380.0,2020/12/04 05:00:00+00,VIETNAM ORIENTAL FOOD MARKET,5019 S 3RD ST,40214.0,2020/12/04 05:00:00+00,4,SURVEY,1063.0
711235.0,2020/12/01 05:00:00+00,HEINE BROTHERS COFFEE,516 W MAIN ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1064.0
711243.0,2020/12/02 05:00:00+00,EHRLER'S ICE CREAM,201 E MAIN ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1065.0
710599.0,2020/11/30 05:00:00+00,FAMILY DOLLAR #22117,5312 S 3RD ST,40215.0,2020/11/30 05:00:00+00,4,SURVEY,1066.0
711385.0,2020/12/04 05:00:00+00,BURGER KING #889,2700 CRITTENDEN DR,40209.0,2020/12/04 05:00:00+00,4,SURVEY,1067.0
712350.0,2020/12/01 05:00:00+00,FEET FIRST,117 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1068.0
711244.0,2020/12/02 05:00:00+00,STARBUCKS,101 S 5TH ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1069.0
710600.0,2020/11/30 05:00:00+00,VIETNAM KITCHEN,5339 MITSCHER AVE,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1070.0
711388.0,2020/12/04 05:00:00+00,LA POPULAR,2521 S 7TH ST,40208.0,2020/12/04 05:00:00+00,4,SURVEY,1071.0
712353.0,2020/12/01 05:00:00+00,RUSSIAN SCHOOL OF MATHEMATICS,113 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1072.0
711245.0,2020/12/02 05:00:00+00,CRAVINGS,101 S 5TH ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1073.0
710601.0,2020/11/30 05:00:00+00,SANAG 2,5312 S 3RD ST STE 101,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1074.0
711390.0,2020/12/04 05:00:00+00,KORT PHYSICAL THERAPY,12613 TAYLORSVILLE RD STE# 118,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1075.0
712354.0,2020/12/01 05:00:00+00,ALEX'S TG ALTERATIONS,109 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1076.0
711440.0,2020/12/02 05:00:00+00,DOLLAR TREE,4121 SHELBYVILLE RD,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1077.0
710603.0,2020/11/30 05:00:00+00,HONG KONG FAST FOOD,5312 S 3RD ST,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1078.0
711393.0,2020/12/04 05:00:00+00,BURGER KING #12488,10001 WILL WAY,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1079.0
712355.0,2020/12/01 05:00:00+00,HUBBARD LANE BARBER SHOP,105 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1080.0
711442.0,2020/12/02 05:00:00+00,QUEST,4600 SHELBYVILLE RD.,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1081.0
710604.0,2020/11/30 05:00:00+00,VALU MARKET,5301 MITSCHER AVE,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1082.0
711396.0,2020/12/04 05:00:00+00,MOE'S SOUTHWEST GRILL,9310 CEDAR CENTER WAY,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1083.0
712357.0,2020/12/01 05:00:00+00,JET'S PIZZA,101 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1084.0
711443.0,2020/12/02 05:00:00+00,ROSS DRESS FOR LESS,4600 SHELBYVILLE RD.,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1085.0
710606.0,2020/11/30 05:00:00+00,STOMPING GROUNDS COFFEE CO.,10019 DIXIE HWY,40272.0,2020/11/30 05:00:00+00,4,SURVEY,1086.0
711397.0,2020/12/04 05:00:00+00,ELKS HOME LLC,841 S 6TH ST,40203.0,2020/12/04 05:00:00+00,4,SURVEY,1087.0
711399.0,2020/12/04 05:00:00+00,MARK'S FEED STORE #5,6501 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1088.0
711400.0,2020/12/04 05:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1089.0
711403.0,2020/12/04 05:00:00+00,BIG LEAGUE HAIRCUTS,12613 TAYLORSVILLE RD #115,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1090.0
711404.0,2020/12/04 05:00:00+00,LOS AZTECAS,445 E MARKET ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1091.0
711406.0,2020/12/04 05:00:00+00,SPINELLI'S,614 BAXTER AVE,40204.0,2020/12/04 05:00:00+00,4,SURVEY,1092.0
711411.0,2020/12/04 05:00:00+00,ASIANA SUSHI,6435 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1093.0
711414.0,2020/12/04 05:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1094.0
711416.0,2020/12/04 05:00:00+00,EL NOPAL,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1095.0
711418.0,2020/12/04 05:00:00+00,ANYTIME FITNESS,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1096.0
711422.0,2020/12/04 05:00:00+00,HAPPY DRAGON,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1097.0
711423.0,2020/12/04 05:00:00+00,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,40241.0,2020/12/04 05:00:00+00,4,SURVEY,1098.0
711425.0,2020/12/04 05:00:00+00,WORLD MARKET,4600 SHELBYVILLE RD,40207.0,2020/12/04 05:00:00+00,4,SURVEY,1099.0
711474.0,2020/12/04 05:00:00+00,SHERWIN WILLIAMS,8119 BARSDTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1100.0
711482.0,2020/12/04 05:00:00+00,BOMBSHELL BOUTIQUE,8117 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1101.0
711490.0,2020/12/04 05:00:00+00,SLEEP OUTFITTERS,8115 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1102.0
711496.0,2020/12/04 05:00:00+00,PRIMARY CARE PHYSICIANS,8111 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1103.0
711499.0,2020/12/04 05:00:00+00,U OF L PHYSICIANS,8113 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1104.0
711500.0,2020/12/04 05:00:00+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2020/12/03 05:00:00+00,4,SURVEY,1105.0
711501.0,2020/12/04 05:00:00+00,FAMILY ALLERGY,8109 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1106.0
711704.0,2020/12/04 05:00:00+00,ARBY'S #7204,12424 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1107.0
711704.0,2020/12/04 05:00:00+00***,ARBY'S #204,12424 LAGRANG ERD,40272.0,2020/12/04 05:00:00+00,4,SURVEY,1108.0
711711.0,2020/12/04 05:00:00+00,KFC,12420 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1109.0
711711.0,2020/1204 05:00:00+00,FKC,12420LAGRANGE RD,40330.0,2020/12/04 05:00:00+00,4,SURVEY,1110.0
711763.0,2020/12/04 05:00:00+00,SHARP CHIROPRACTIC,8015 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1111.0
712359.0,2020/12/01 05:00:00+00,SEE SPOT GROOMING AND DAYCARE,4202 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1112.0
710607.0,2020/11/30 05:00:00+00,LITTLE CAESARS,10025 DIXIE HWY,40272.0,2020/11/30 05:00:00+00,4,SURVEY,1113.0
712360.0,2020/12/01 05:00:00+00,NORMAN GLASS AND PICTURE FRAMING,4206 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1114.0
710608.0,2020/11/30 05:00:00+00,CHINA CASTLE,7420 OLD 3RD STREET RD,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1115.0
711445.0,2020/12/02 05:00:00+00,NIKE FACTORY STORE,4600 SHELBYVILLE RD.,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1116.0
712361.0,2020/12/01 05:00:00+00,MEL OWEN MUSIC,4201 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1117.0
710624.0,2020/11/30 05:00:00+00,GRAB N GO,3110 ROCKFORD LN,40216.0,2020/12/01 05:00:00+00,4,SURVEY,1118.0
711460.0,2020/12/02 05:00:00+00,HALLMART,3040 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1119.0
712362.0,2020/12/01 05:00:00+00,LIBERTY FINANCIAL,4220 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1120.0
710660.0,2020/11/30 05:00:00+00,KOREANA III,5009 PRESTON HWY,40213.0,2020/11/30 05:00:00+00,4,SURVEY,1121.0
711461.0,2020/12/02 05:00:00+00,FLOOR AND DECOR,3430 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1122.0
712363.0,2020/12/01 05:00:00+00,PLAYTHINGS TOY SHOPPE,4209 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1123.0
710661.0,2020/11/30 05:00:00+00,THAI NOODLES,5800 PRESTON HWY,40219.0,2020/11/30 05:00:00+00,4,SURVEY,1124.0
711462.0,2020/12/02 05:00:00+00,THORNTON'S #41,5318 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1125.0
712364.0,2020/12/01 05:00:00+00,STATE FARM INSURANCE,4209 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1126.0
710829.0,2020/11/30 05:00:00+00,THE GRANVILLE PUB,1601 S 3RD ST,40208.0,2020/11/30 05:00:00+00,4,SURVEY,1127.0
711463.0,2020/12/02 05:00:00+00,ACE TAILORS,3042 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1128.0
712366.0,2020/12/01 05:00:00+00,HEIMERDINGER CUTLERY COMPANY,4207 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1129.0
710841.0,2020/11/30 05:00:00+00,LAVISH LOOKS,935 W HILL ST,40208.0,2020/11/30 05:00:00+00,4,SURVEY,1130.0
711464.0,2020/12/02 05:00:00+00,BOOK AND MUSIC EXCHANGE,5400 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1131.0
712371.0,2020/12/01 05:00:00+00,OLD NATIONAL BANK,4201 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1132.0
710851.0,2020/11/30 05:00:00+00,SEELBACH GATSBY'S ON 4TH,500 S 4TH ST,40202.0,2020/11/30 05:00:00+00,4,SURVEY,1133.0
711467.0,2020/12/02 05:00:00+00,FITZPATRICKS FURNITURE,7100 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1134.0
712374.0,2020/12/01 05:00:00+00,VERIZON,4169 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1135.0
710851.0,020/11/30 05:00:00+00,SEELBACH GATSBY'SO N 4TH,500S 4TH ST,40276.0,2020/11/30 05:00:00+00,4,SURVEY,1136.0
711469.0,2020/12/02 05:00:00+00,THE UPS STORE,3044 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1137.0
712378.0,2020/12/01 05:00:00+00,LONDON CUSTOM TAILORS,4153 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1138.0
712807.0,2020/11/30 05:00:00+00,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1139.0
711472.0,2020/12/02 05:00:00+00,PRESTON ARTS CENTER,3048 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1140.0
711473.0,2020/12/02 05:00:00+00,STAPLES,3058 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1141.0
711502.0,2020/12/02 05:00:00+00,PARTY MART/LIQUOR BARN,3050 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1142.0
711503.0,2020/12/02 05:00:00+00,PRO REHAB PHYSICAL THERAPY,3052 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1143.0
711645.0,2020/12/02 05:00:00+00,FAMILY DOLLAR #21351,790 EASTERN PKWY,40217.0,2020/12/02 05:00:00+00,4,SURVEY,1144.0
712652.0,2020/12/02 05:00:00+00,GENO'S FORMAL AFFAIR,8201 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1145.0
712654.0,2020/12/02 05:00:00+00,TRIPPY'S SMOKE SHOP,8209 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1146.0
712655.0,2020/12/02 05:00:00+00,DEDIS BEAUTY SECRETS,12689 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1147.0
712657.0,2020/12/02 05:00:00+00,QUIGLEY CHIROPRACTIC,8215 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1148.0
712658.0,2020/12/02 05:00:00+00,TOTAL SERENITY THERAPEUTIC MASSAGE,8215 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1149.0
712659.0,2020/12/02 05:00:00+00,DAVID FRANCK-STATE FARM INSURANCE AGENT,8217 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1150.0
712661.0,2020/12/02 05:00:00+00,DREAM JP REALTORS,8219 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1151.0
712666.0,2020/12/02 05:00:00+00,KENTUCKY FARM BUREAU INSURANCE-JEFFERSON COUNTY,8221 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1152.0
712673.0,2020/12/02 05:00:00+00,JULIE POGUE PROPERTIES,8223 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1153.0
712677.0,2020/12/02 05:00:00+00,LIGHT WORKS YOGA AND THERAPEUTICS,105 LYNDON LN,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1154.0
712683.0,2020/12/02 05:00:00+00,CHARCOAL RESTAURANT,2805 N HURSTBOURNE PKWY,40223.0,2020/12/02 05:00:00+00,4,SURVEY,1155.0
712686.0,2020/12/02 05:00:00+00,LANGSFORD LEARNING ACCELERATION CENTER,2805 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1156.0
712688.0,2020/12/02 05:00:00+00,TIPTON AND UNROE FOOT AND ANKLE CARE,2805 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1157.0
712689.0,2020/12/02 05:00:00+00,LA COCINA DE MAMA,2809 N HURSTBOURNE PKWY,40223.0,2020/12/02 05:00:00+00,4,SURVEY,1158.0
712691.0,2020/12/02 05:00:00+00,SMILES ON HURSTBORNE,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1159.0
712692.0,2020/12/02 05:00:00+00,LA VEE NAILS,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1160.0
712694.0,2020/12/02 05:00:00+00,KENNY ORTHOPEDICS,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1161.0
712696.0,2020/12/02 05:00:00+00,SOLA SALON STUDIOS,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1162.0
712698.0,2020/12/02 05:00:00+00,723 VAPOR SHOP,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1163.0
712701.0,2020/12/02 05:00:00+00,"WHITE, GREER AND MAGGARD ORTHODONTICS",2813 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1164.0
710630.0,2020/12/01 05:00:00+00,LOUISVILLE OPTOMETRIC CENTERS III PSC,4000 POPLAR LEVEL RD,40213.0,2020/12/04 05:00:00+00,4,SURVEY,1165.0
