X,Y,OBJECTID,EvaluationID,PlotID,SiteName,VisitType,SamplingApproach,PlotLayout,CowardinAttribute,HGMClass,WetlandType,EcotypeAlaska,AdminState,StateCode,SpeciesState,WetlandIndicatorRegion,FieldEvalDate,LatitudeWGS84,LongitudeWGS84,Elevation_m,ProtocolVersion,SppInv_Richness_Cnt,SppInv_CValue_Avg,SppInv_Native_Pct,SppInv_Nonnative_Pct,SppInv_Noxious_Cnt,SppInv_Hydrophyte_Pct,SppInv_HydroFAC_Pct,SppInv_Forb_Pct,SppInv_Graminoid_Pct,SppInv_Shrub_Pct,SppInv_Tree_Pct,SppInv_Annual_Pct,SppInv_Perennial_Pct,NumSpp_PreferredForb,Spp_PreferredForb,TotalFoliarCover,AH_BasalCover,AH_NativeCover,AH_NonnativeCover,AH_NoxiousCover,AH_HydrophyteCover,AH_HydroFACCover,AH_ForbCover,AH_GraminoidCover,AH_ShrubCover,AH_TreeCover,AH_AnnualCover,AH_PerennialCover,AH_AnnualGraminoidCover,AH_PreferredForbCover,AH_TotalLitterThatchCover,AH_MossCover,AH_AlgaeCover,AH_LichenCover,AH_RockCover,AH_SaltCrustCover,AH_WaterCover,FH_TotalLitterThatchCover,FH_MossCover,FH_AlgaeCover,FH_LichenCover,FH_RockCover,FH_SaltCrustCover,FH_WaterCover,BareSoilCover,BareOrganicMaterialCover,Hgt_Herbaceous_Avg,Hgt_Herbaceous_Cnt,Hgt_Woody_Avg,Hgt_Woody_Cnt,Hgt_Water_Avg,Hgt_Water_Cnt,Hgt_AllLitterThatch_Avg,Hgt_AllLitterThatch_Cnt,Hgt_HerbLitter_Avg,Hgt_HerbLitter_Cnt,Hgt_WoodyLitter_Avg,Hgt_WoodyLitter_Cnt,Hgt_DecidLitter_Avg,Hgt_DecidLitter_Cnt,WS_HgtClass1_PctQdrts,WS_HgtClass2_PctQdrts,WS_HgtClass3_PctQdrts,WS_HgtClass4_PctQdrts,WS_HgtClass5_PctQdrts,WS_HgtClass6_PctQdrts,WS_WoodySpp_PctQdrts,WS_DominantHgtClass,WS_WoodyHgtClass_Cnt,WS_Rhizomatous_Cnt,WS_Seedling_Cnt,WS_Young_Cnt,WS_Mature_Cnt,WS_Rhizomatous_PctQdrts,WS_Seedling_Pct,WS_Young_Pct,WS_Mature_Pct,H_Hummock_Cnt,H_Hummock_Pct,H_HummockHgt_Avg,H_HummockWidth_Avg,H_HummockTroughWidth_Avg,H_HummockSlope_Avg,H_HummockVegCover_Avg,WQ_SampleCnt,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_201_plus,GapCover_25_plus,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,GlobalID
-107.401621667,42.3852800000001,139,WY-RAFO-TW-22007_2022-06-25,WY-RAFO-TW-22007,Bucklin Reservoir,Full Sample Visit,Targeted,Spoke,PEMFh,LacustrineFringe,Marsh,,WY,WY,WY,Arid West,2022/06/25 12:00:00+00,42.38528,-107.40162167,1884,March 2022 Draft,11,3.67,88.89,11.11,0,66.67,88.89,81.82,18.18,0,0,36.36,63.64,4,"ARAN7; CHAL7; IVAX; DOLA2",49.33,0,49.33,0.67,0,49.33,49.33,2.67,47.33,0,0,0.67,49.33,0,0.67,68.67,0,0,0,0,0,4.67,36.67,0,0,0,0,0,0,14,0,98.03,30,,0,4.5,2,32.61,28,32.61,28,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,4,,,,,,,,,{50E25691-DA96-42DF-BC09-649BECBC4A5B}
-108.483511667,42.2015250000001,140,WY-RAFO-TW-22034_2022-06-26,WY-RAFO-TW-22034,Kinch Mckinney 2,Full Sample Visit,Targeted,Transverse,PEMB,Slope,Wet or Mesic Meadow,,WY,WY,WY,Arid West,2022/06/26 12:00:00+00,42.201525,-108.48351167,2087,March 2022 Draft,22,4.16,95.24,4.76,0,52.38,76.19,36.36,54.55,9.09,0,13.64,86.36,5,"PYLA; PYUN2; ERNA10; TRPA28; PLER",85.33,0.67,84,1.33,0,60.67,79.33,16,80.67,0,0,1.33,84,1.33,20,53.33,0,0,0,0,0,0,6,0,0,0,0,0,0,8.67,0,29.2,30,,0,,0,2,27,2,27,,0,,0,1.96,0,0,0,0,0,1.96,Height Class 1 (0.0 - 0.5 m),1,0,0,0,1,0,0,0,100,14,8.53,13.21,45.71,490,41.14,2.29,2,,,,,,,,,{00F81B11-C8F6-47FF-A07F-2041A3604953}
-116.978927232,42.976656668,141,ID-OWFO-TW-22064_2022-07-06,ID-OWFO-TW-22064,Split Rock Canyon,Full Sample Visit,Targeted,Diagonal,RpSS,Riverine,Riparian Shrubland,,ID,ID,ID,Arid West,2022/07/06 12:00:00+00,42.97665667,-116.97892723,1417,March 2022 Draft,53,2.34,67.92,32.08,0,37.74,56.6,50.94,30.19,16.98,1.89,22.64,77.36,18,"TRRE3; TAOF; IRMI; TRDU2; SYFO2; POGR9; VEAN2; TRWO; ZIVEV; STLO2; LASE; SIORO; ARLU; ARMO4; TRMI4; TRHY; ACMI2; MIGU",99.33,3.33,76.67,76,0,79.33,90,71.33,84.67,25.33,10.67,22,98.67,4,64.67,36.67,9.33,0,0,2,0,5.33,0.67,0,0,0,0,0,0,0,0,46.97,30,432.64,11,3.5,2,1.37,19,1.37,19,,0,,0,5.88,11.76,23.53,25.49,15.69,0,54.9,Height Class 4 (>2.0 - 4.0 m),47,8,1,1,3,15.69,20,20,60,0,0,,,,,,2,,,,,,,,,{C4CAA298-A4BA-402F-90CB-0DDC592CC204}
-116.524740038,42.9294893050001,142,ID-OWFO-TW-22065_2022-07-07,ID-OWFO-TW-22065,Cat Creek Spring,Full Sample Visit,Targeted,Mixed Layout,PSSE,Slope,Spring or Seep,,ID,ID,ID,Arid West,2022/07/07 12:00:00+00,42.92948931,-116.52474004,1377,March 2022 Draft,37,2.52,70.27,29.73,1,40.54,62.16,54.05,21.62,21.62,2.7,18.92,81.08,12,"GEMA4; ACMI2; LASE; TAOF; RUCR; MIGU; POGR9; ARLU; POBI7; EPHO; CISC2; SYFO2",84.67,2,79.33,17.33,0,70,76.67,40,45.33,26.67,6.67,0,84.67,0,20,28,6,19.33,0,1.33,0,34.67,4.67,0,0,0,0,0,6,4.67,0,24.34,29,314.77,13,6.31,16,1.13,15,1.15,13,1,2,,0,23.53,17.65,17.65,31.37,7.84,1.96,64.71,Height Class 4 (>2.0 - 4.0 m),54,10,0,1,2,19.61,0,33.33,66.67,19,8.59,16.32,33.89,360.84,58.05,1.58,3,,,,,,,,,{E1F066E8-00F0-45A8-8E04-F48E66E7486A}
-116.686404525,42.8178677400001,143,ID-OWFO-TW-22063_2022-07-08,ID-OWFO-TW-22063,Hardiman Spring,Full Sample Visit,Targeted,Diagonal,PEMF,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/07/08 12:00:00+00,42.81786774,-116.68640452,1542,March 2022 Draft,48,2.74,82.98,17.02,0,51.06,76.6,60.42,27.08,10.42,2.08,20.83,79.17,19,"TRRE3; MIGU; TAOF; RUCR; EPHO; VEAN2; MOCH; POGR9; TRHY; TRVA; IRMI; ACMI2; TRWO; LILE3; SIORO; CATE26; CISC2; TRCY; TRDU2",99.33,4.67,99.33,5.33,0,99.33,99.33,26,96.67,0,0,11.33,99.33,0.67,14,4.67,24.67,8,0,0,0,21.33,0,0,0,0,0,0,0.67,0,0,34.67,30,,0,5.36,11,1.57,7,1.57,7,,0,,0,0,3.92,0,0,0,0,3.92,Height Class 2 (>0.5 - 1.0 m),2,0,0,0,0,0,,,,12,6.61,14.5,41.33,583.67,46.42,3.25,2,,,,,,,,,{1ED3342B-E074-42FA-8746-06ABCEA0AF88}
-115.07415437,42.160512618,144,ID-JAFO-TW-22018_2022-07-09,ID-JAFO-TW-22018,W-CamasSlough,Full Sample Visit,Targeted,Spoke,PEMB,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/07/09 12:00:00+00,42.16051262,-115.07415437,1722,March 2022 Draft,19,2.33,78.95,21.05,0,52.63,73.68,63.16,36.84,0,0,36.84,63.16,6,"NAIN2; SYFO2; RUCR; VEPE2; TAOF; PODOJ2",100,2,100,8.67,0,100,100,84,92.67,0,0,81.33,95.33,3.33,74.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.87,30,,0,,0,2.38,13,2.38,13,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{F9523FCE-B341-4E9D-A3DA-D2A8E95CFBD8}
-115.069459141,42.1884649610001,145,ID-JAFO-TW-22022_2022-07-10,ID-JAFO-TW-22022,W-GHEA-8,Full Sample Visit,Targeted,Transverse,PEMB,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/07/10 12:00:00+00,42.18846496,-115.06945914,1733,March 2022 Draft,28,1.87,60.71,39.29,1,14.29,35.71,57.14,39.29,3.57,0,21.43,78.57,11,"TAOF; ACMI2; IRMI; SYFO2; ORLU2; ASAG2; LILE3; ARSO2; LASE; LUSE4; POGR9",85.33,2,48.67,72.67,22.67,18,52.67,60.67,70,0,0,4,84.67,1.33,47.33,54.67,0,0,0,0.67,0,0,6.67,0,0,0,0,0,0,8,0,32.5,30,,0,,0,2.33,27,2.33,27,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{05CB595D-42D1-4F08-8048-02C46CBFF44E}
-112.728508816,42.1916562390001,146,ID-POFO-TW-22005_2022-07-06,ID-POFO-TW-22005,Mid-slope Lookout Spring,Full Sample Visit,Targeted,Diagonal,PEMB,Slope,Vegetated Drainageway,,ID,ID,ID,Arid West,2022/07/06 12:00:00+00,42.19165624,-112.72850882,1725,March 2022 Draft,40,1.73,62.5,37.5,0,22.5,35,47.5,35,17.5,0,30,70,15,"POAV; IVAX; ACMI2; BASA3; RUSA; LASE; ALDE; ERNA10; ALGE; TAOF; TRDU; LILE3; MELU; JUEN; ERPA30",32,0.67,26.67,8,0,16.67,19.33,11.33,22,3.33,0,6,27.33,1.33,8,6,0,0,0,4.67,0,0.67,4.67,0,0,0,2,0,0,61.33,0,24.91,22,206,2,9,1,4.12,16,2.86,14,13,2,,0,7.84,7.84,1.96,1.96,0,0,15.69,Height Class 2 (>0.5 - 1.0 m),13,0,0,3,5,0,0,37.5,62.5,20,10.03,23.5,37.6,337.4,68.65,1,0,,,,,,,,,{8D61CCB9-3032-4296-9D71-25A58969E6F2}
-112.733966552,42.2105399610001,147,ID-POFO-TW-22007_2022-07-07,ID-POFO-TW-22007,Willow Spring,Full Sample Visit,Targeted,Linear,PEME,Slope,Vegetated Drainageway,,ID,ID,ID,Arid West,2022/07/07 12:00:00+00,42.21053996,-112.73396655,1552,March 2022 Draft,32,1.88,62.5,37.5,1,40.62,50,50,34.38,15.62,0,28.12,71.88,11,"LILE3; VEAN2; ACMI2; BEER; RUSA; ERNA10; SOAR2; LASE; MELU; GEVI2; MINU",98.67,2.67,96,37.33,0,98,98,54,94,5.33,0,6,98.67,0,18.67,62.67,4.67,0,0,1.33,0,30.67,1.33,0,0,0,0,0,0,0,0,84.77,30,121.67,6,4.81,16,21.4,30,21.4,30,,0,,0,17.65,25.49,49.02,1.96,0,0,74.51,Height Class 3 (>1.0 - 2.0 m),58,4,0,4,2,7.84,0,66.67,33.33,0,0,,,,,,1,,,,,,,,,{270E0A16-8F60-48E0-9672-5A5EEA26BFB0}
-112.459362388,42.522149787,148,ID-POFO-TW-22069_2022-07-08,ID-POFO-TW-22069,Chicken Spring,Full Sample Visit,Targeted,Diagonal,PEME,Slope,Fen or Bog,,ID,ID,ID,Arid West,2022/07/08 12:00:00+00,42.52214979,-112.45936239,1940,March 2022 Draft,37,2.35,62.16,37.84,2,40.54,56.76,67.57,21.62,5.41,5.41,21.62,78.38,18,"ACMI2; SETR; TRDU; LASY; JUEN; MIGU; RUSA; TAOF; MELU; MINU; TRRE3; POOC2; COLI2; RUOC2; VIAD; SYFO2; VEAN2; PLMA2",99.33,8.67,96,49.33,0.67,98,98.67,28,98.67,0,0,18,99.33,0,30,65.33,16,0,0,1.33,0,4,0.67,0,0,0,0,0,0,0,0,71.13,30,,0,4.67,3,7.73,30,7.73,30,,0,,0,0,1.96,0,0,0,0,1.96,Height Class 2 (>0.5 - 1.0 m),1,0,0,0,1,0,0,0,100,2,0.53,14.5,20,3730,42,2.5,1,,,,,,,,,{4688E76B-9D12-4834-919A-D12CF99DF9F4}
-112.511364274,42.222576888,149,ID-POFO-TW-22068_2022-07-09,ID-POFO-TW-22068,Lower Wood Canyon,Full Sample Visit,Targeted,Linear,PEME,Slope,Vegetated Drainageway,,ID,ID,ID,Arid West,2022/07/09 12:00:00+00,42.22257689,-112.51136427,1832,March 2022 Draft,35,1.82,57.14,42.86,1,28.57,48.57,37.14,45.71,14.29,2.86,28.57,71.43,9,"VEAN2; MELU; ACMI2; TRRE3; RUSA; ALDE; TAOF; GRNA; POAV",31.33,0,26,8.67,0,12,14.67,4,17.33,1.33,12,1.33,30.67,0.67,4,20,0,0,0,0,0,28,11.33,0,0,0,0,0,20,37.33,0,16,18,493.75,4,5.4,15,9.79,24,9.79,24,,0,,0,11.76,11.76,1.96,0,3.92,11.76,31.37,Height Class 2 (>0.5 - 1.0 m),22,0,0,1,3,0,0,25,75,1,0.21,11,16,7484,73,1,1,,,,,,,,,{966BAA57-8927-465C-9ED4-DC68C6E3080F}
-111.12377355,42.0537474920001,150,ID-POFO-TW-22003_2022-07-10,ID-POFO-TW-22003,Pegram Creek Source Spring,Full Sample Visit,Targeted,Diagonal,PEME,Slope,Wet or Mesic Meadow,,ID,ID,ID,"Western Mountains, Valleys, and Coast",2022/07/10 12:00:00+00,42.05374749,-111.12377355,1943,March 2022 Draft,44,2.71,72.73,27.27,1,43.18,75,56.82,36.36,6.82,0,9.09,90.91,17,"SYFO2; HAPA; GEMA4; MEAR4; STAM2; VEAN2; ERPU2; ACMI2; BEER; TRRE3; RUSA; MELU; TAOF; EPHO; ARAN7; POGR9; CISC2",93.33,2,83.33,37.33,0,90.67,92,36.67,82,0.67,0,1.33,93.33,1.33,20.67,53.33,4,0,0,0.67,0,38,2.67,0,0,0,0,0,4,0,0,41.13,30,,0,7.31,13,8.33,27,7.38,26,33,1,,0,0,1.96,0,0,0,0,1.96,Height Class 2 (>0.5 - 1.0 m),1,0,0,0,1,0,0,0,100,7,2.24,17.14,24,1047.43,66.71,1.71,1,,,,,,,,,{C6888E4B-F49A-4B33-8F98-EB80F6B222D0}
-111.126625134,42.095949235,151,ID-POFO-TW-22002_2022-07-11,ID-POFO-TW-22002,Unnamed Spring No. 1 T15S R45E Sec 25 NENE,Full Sample Visit,Targeted,Diagonal,PEMB,Slope,Wet or Mesic Meadow,,ID,ID,ID,"Western Mountains, Valleys, and Coast",2022/07/11 12:00:00+00,42.09594924,-111.12662513,2000,March 2022 Draft,38,2.04,73.68,26.32,1,34.21,55.26,55.26,39.47,5.26,0,31.58,68.42,13,"TRDU; MELU; EPBR3; ACMI2; CATE26; SYFO2; IVAX; ERPU2; LASE; ASIN5; RUSA; EPHO; TAOF",88.67,0.67,86,14,0,77.33,80.67,11.33,85.33,2.67,0,4.67,88,2,10,32.67,2,0,0,0.67,0,15.33,4,0,0,0,0,0,0.67,6.67,0,47.5,30,40.5,2,21.17,6,5.21,24,5.26,23,4,1,,0,5.88,1.96,0,0,0,0,7.84,Height Class 1 (0.0 - 0.5 m),4,2,0,0,1,3.92,0,0,100,0,0,,,,,,2,,,,,,,,,{1D6BF5D9-D0CA-49AB-894E-7C2286E2715B}
-110.72840916,37.8605305780001,152,UT-CLD-TW-21018_2022-07-06,UT-CLD-TW-21018,Squaw Spring,Full Sample Visit,Targeted,Diagonal,PEMB,Slope,Wet or Mesic Meadow,,UT,UT,UT,Arid West,2022/07/06 12:00:00+00,37.86053058,-110.72840916,2030,March 2022 Draft,32,2.49,78.12,21.88,1,37.5,53.12,50,28.12,12.5,9.38,9.38,90.62,16,"ACMI2; TAOF; MELU; MEAR4; TRRE3; SYEA2; ERPU2; SOAS; VINE; LAEU; ERSU2; LASE; JUEN; OEEL; IVAX; RUST4",80,1.33,80,4,0,76,76,10.67,76,2,11.33,0,80,0,10.67,100,0,0,0,0.67,0,0,20,0,0,0,0,0,0,0,0,45.77,30,415,4,,0,17.1,30,17.07,27,20,2,12,1,1.96,1.96,0,11.76,3.92,0,15.69,Height Class 4 (>2.0 - 4.0 m),13,0,1,0,3,0,25,0,75,4,2.07,18.75,38.75,1836.25,44.25,3.75,0,,,,,,,,,{30B70D9C-6DD4-43EA-9163-913BB8D5685D}
-110.774005875,37.9747037500001,153,UT-CLD-TW-21021_2022-07-08,UT-CLD-TW-21021,Willow Spring,Full Sample Visit,Targeted,Diagonal,PEMB,Slope,Wet or Mesic Meadow,,UT,UT,UT,Arid West,2022/07/08 12:00:00+00,37.97470375,-110.77400587,2646,March 2022 Draft,53,2.66,80.77,19.23,2,26.92,38.46,48.08,30.77,17.31,3.85,15.38,84.62,20,"ACMI2; TAOF; PSJA2; LAEU; VINE; JUEN; VEAM2; ACCO4; PLMA2; MELU; LUARA5; LAPA5; OSDE; CANA2; POPO4; ANUM; SIDR; CANU3; ANSE4; LAOC3",66.67,0,45.33,34.67,0,23.33,31.33,23.33,49.33,2.67,15.33,0.67,66.67,0,22,46,6.67,0,0,4.67,0,12.67,10,0.67,0,0,0,0,4.67,17.33,0,19.69,29,400.33,9,11.5,4,10.57,30,6.65,17,15.69,13,,0,11.76,5.88,5.88,7.84,29.41,0,41.18,Height Class 5 (>4.0 - 8.0 m),55,1,4,10,3,1.96,23.53,58.82,17.65,7,3.16,15.86,33.86,1037.57,46.29,1.43,1,,,,,,,,,{0A0D68DD-321D-4A02-8504-93F524EC112C}
-110.803975538,38.0125446480001,154,UT-CLD-TW-21030_2022-07-09,UT-CLD-TW-21030,Box Spring,Full Sample Visit,Targeted,Mixed Layout,PEMB,Slope,Spring or Seep,,UT,UT,UT,Arid West,2022/07/09 12:00:00+00,38.01254465,-110.80397554,2359,March 2022 Draft,64,2.49,78.33,21.67,0,23.33,31.67,44.26,31.15,18.03,6.56,29.51,70.49,19,"TAOF; POPO4; MESA; MEOF; ARMI2; PLMA2; LAOC3; LAPA5; GARA2; HEOC; ACMI2; ERNA10; TRDU; IVAX; VEAM2; CHAT; CHRU; CHDE; JUEN",86.67,0,82.67,22,0,55.33,59.33,35.33,72.67,0,14,8.67,86,0,20,66.67,1.33,0,0,1.33,0,7.33,8,0,0,0,0.67,0,1.33,3.33,0,39.41,29,517.67,6,3.6,5,6.9,30,6.76,21,10,2,6.43,7,3.92,0,0,11.76,21.57,0,33.33,Height Class 5 (>4.0 - 8.0 m),19,2,0,0,0,3.92,,,,7,3.03,15.29,32.43,1039,68.57,2.43,1,,,,,,,,,{DE3D037E-227B-482F-BBD5-BC3A1D3FAC73}
-120.007675029,40.5716869980001,155,CA-ELFO-TW-22103_2022-07-06,CA-ELFO-TW-22103,Line Spring,Full Sample Visit,Targeted,Transverse,PEMB,Slope,Vegetated Drainageway,,CA,CA,CA,Arid West,2022/07/06 12:00:00+00,40.571687,-120.00767503,1403,March 2022 Draft,35,1.83,61.29,38.71,1,32.26,64.52,51.43,48.57,0,0,41.94,58.06,16,"TRVA; MIGU; BEER; LOCO6; ACMI2; EPCI; IVAX; TAOF; LASE; EPBR3; CATE26; RUCR; TRDU; SYSP; ERLO; SOAS",100,2,96.67,24,3.33,94.67,98,31.33,100,0,0,23.33,100,8.67,30,60.67,0,0,0,0,0,11.33,0,0,0,0,0,0,0,0,0,46.53,30,,0,2,1,4.63,30,4.63,30,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,1,,,,,,,,,{784C6083-9CFA-4946-8617-BDB20658CD21}
-119.971743152,40.5170701820001,156,CA-ELFO-TW-22102_2022-07-08,CA-ELFO-TW-22102,Jenkins Trough Spring 1,Full Sample Visit,Targeted,Diagonal,PEMA,Slope,Vegetated Drainageway,,CA,NV,NV,Arid West,2022/07/08 12:00:00+00,40.51707018,-119.97174315,1578,March 2022 Draft,40,1.52,63.89,36.11,1,20,51.43,42.11,42.11,15.79,0,36.11,63.89,15,"ACMI2; LASE; TAOF; VIAM; LOCO6; POGR9; TRVA; ERCI6; SOAS; JUEN; CATE26; SYMPH4; IVAX; ASFA; ERNA10",84,1.33,74.67,36,0,70.67,78.67,29.33,78,16.67,0,19.33,80.67,14.67,26,81.33,4.67,0,0,18,0,0,9.33,0,0,0,5.33,0,0,1.33,0,32.97,30,78.73,15,,0,6.33,30,5.72,25,9.4,5,,0,25.49,31.37,31.37,0,0,0,74.51,Height Class 3 (>1.0 - 2.0 m),51,39,0,1,0,64.71,0,100,0,0,0,,,,,,0,,,,,,,,,{04888AB6-30AF-4DE6-AE1C-AD9A3DA7E23C}
-120.033772149,40.537442571,157,CA-ELFO-TW-22094_2022-07-09,CA-ELFO-TW-22094,Phone Spring Exclosure,Full Sample Visit,Targeted,Diagonal,PEMB,Slope,Vegetated Drainageway,,CA,CA,CA,Arid West,2022/07/09 12:00:00+00,40.53744257,-120.03377215,1386,March 2022 Draft,41,1.75,62.5,37.5,2,45,70,56.1,39.02,4.88,0,30,70,19,"LOCO6; LASE; TAOF; TRDU; TRVA; RUCR; ACMI2; JUEN; POGR9; MIGU; VEAN2; MELU; MEAR4; EPCI; BEER; SYSP; VIAM; HEAN3; POAV",97.33,0,94,32.67,1.33,93.33,97.33,57.33,92.67,2,0,9.33,96,3.33,43.33,72.67,0.67,0,0,3.33,0,8.67,1.33,0,0,0,0,0,0,1.33,0,78.8,30,67,1,12,3,12.79,29,12.79,29,,0,,0,1.96,3.92,0,0,0,0,5.88,Height Class 2 (>0.5 - 1.0 m),3,3,0,0,0,5.88,,,,0,0,,,,,,1,,,,,,,,,{D7E232FD-91E8-4A9E-A50B-BBF3DC186D9C}
-120.076370509,40.4334949380001,158,CA-ELFO-TW-22098_2022-07-10,CA-ELFO-TW-22098,Morgan Spring Exclosure,Full Sample Visit,Targeted,Diagonal,PEMC,Slope,Vegetated Drainageway,,CA,CA,CA,Arid West,2022/07/10 12:00:00+00,40.43349494,-120.07637051,1538,March 2022 Draft,50,1.89,59.18,40.82,3,32.65,57.14,61.22,36.73,2.04,0,46.94,53.06,19,"TRVA; ACMI2; SYSP; CATE26; MIGU; VEAN2; VEPE2; TAOF; RUCR; LASE; ARLU; PELE5; ERCI6; LOCO6; VIAM; TRDU; MEAR4; NALE; EPCI",94,0,92.67,18.67,0.67,77.33,92.67,72,80.67,0,0,67.33,83.33,2,70,52.67,1.33,6,0,14.67,0,5.33,2,0,0,0,3.33,0,0.67,0,0,32.5,30,,0,2.5,2,3.97,29,3.97,29,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,1,,,,,,,,,{768748F8-7FBF-4991-B449-EED497C6B378}
-120.116997091,40.3465653820001,159,CA-ELFO-TW-21121_2022-07-11,CA-ELFO-TW-21121,Spencer Basin,Full Sample Visit,Targeted,Diagonal,PEMB,Slope,Spring or Seep,,CA,CA,CA,Arid West,2022/07/11 12:00:00+00,40.34656538,-120.11699709,1798,March 2022 Draft,30,1.48,48.15,51.85,1,33.33,66.67,55.56,44.44,0,0,44.44,55.56,12,"VEAN2; TAOF; PLMA2; POAV; RUCR; LASE; POGR9; ACMI2; SYSP; TRVA; EPCI; MIGU",29.33,0,26.67,4.67,0,25.33,26.67,8,26.67,0,0,2.67,28.67,1.33,4,34.67,0.67,1.33,0,11.33,0,12,15.33,0,0.67,0,7.33,0,10,37.33,0,12.61,23,,0,1,2,4.04,26,4.04,26,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,6,2.84,13.67,35.5,1214.5,63.67,3.17,1,,,,,,,,,{7ED41006-5973-4120-A86C-5EF400AEB912}
-114.074116137,41.683496136,160,NV-NOD-RW-22538_2022-07-08,NV-NOD-RW-22538,Death Creek,Full Sample Visit,Random,Diagonal,PEMB,Slope,Spring or Seep,,NV,NV,NV,Arid West,2022/07/08 12:00:00+00,41.68349614,-114.07411614,2070,March 2022 Draft,35,1.85,77.14,22.86,0,42.86,54.29,54.29,37.14,8.57,0,28.57,71.43,11,"MIGU; LAOC3; VEAM2; EPCI; ALDE; POBI7; RUSA; ACMI2; LUAR3; SESE2; ARDR",96,4,96,8.67,0,88,94.67,42,93.33,6,0,24,96,0,38.67,60.67,0,0,0,0,0,28,0.67,0,0,0,0,0,2,1.33,0,54,30,46.29,7,2.9,10,16.46,28,16.52,25,23.5,2,1,1,7.84,37.25,7.84,0,0,0,52.94,Height Class 2 (>0.5 - 1.0 m),31,18,0,0,0,27.45,,,,6,1.72,21,21.5,1228.5,51.67,2.33,1,,,,,,,,,{7370837C-467C-4214-8A9F-552FB28D819F}
-115.71763837,41.0604467220001,161,NV-NOD-RW-22531_2022-07-10,NV-NOD-RW-22531,Adobe Range Spring,Full Sample Visit,Random,Transverse,PEMB,Slope,Spring or Seep,,NV,NV,NV,Arid West,2022/07/10 12:00:00+00,41.06044672,-115.71763837,2006,March 2022 Draft,30,2.28,76.67,23.33,0,50,66.67,43.33,33.33,23.33,0,16.67,83.33,9,"ACMI2; JUEN; VEAM2; TRVA; VIAD; TAOF; STLO2; ERNA10; EPCI",67.33,0.67,58,19.33,0,52.67,66.67,14,56.67,12.67,0,7.33,66.67,0,11.33,62.67,18.67,0.67,0,0,0,9.33,16.67,0.67,0.67,0,0,0,5.33,9.33,0,23.4,30,178.29,7,10,2,6.07,30,5.26,27,13.33,3,,0,9.8,5.88,23.53,11.76,0,0,33.33,Height Class 3 (>1.0 - 2.0 m),34,8,0,5,3,13.73,0,62.5,37.5,18,6.79,15.33,28.28,388.39,59.39,1.72,1,,,,,,,,,{EDFF6757-1B85-47FE-AB35-E1A9FEA595C2}
-115.740361418,41.418296932,162,NV-NOD-RW-22515_2022-07-11,NV-NOD-RW-22515,Water Canyon,Full Sample Visit,Random,Diagonal,PEMB,Slope,Vegetated Drainageway,,NV,NV,NV,Arid West,2022/07/11 12:00:00+00,41.41829693,-115.74036142,2046,March 2022 Draft,25,1.92,80,20,0,28,48,40,36,24,0,8,92,11,"ACMI2; SYCA3; TRMO2; POBI7; STBO3; ALDE; JUEN; TAOF; CISC2; ASAG2; HOFU",75.33,1.33,64.67,28,0,64,72,15.33,74.67,2,0,2,75.33,0,15.33,88.67,4.67,0,0,0,0,0.67,20,0.67,0,0,0,0,0,4,0,18.63,30,170,1,,0,3.8,30,3.44,27,7,3,,0,17.65,27.45,9.8,0,0,0,47.06,Height Class 2 (>0.5 - 1.0 m),34,10,0,4,2,19.61,0,66.67,33.33,3,0.63,14.33,15.67,2484.33,63.33,1.33,0,,,,,,,,,{F95A4E63-C8C9-463B-99F7-D4D2D155DC08}
-114.814275076,40.8192544820001,163,NV-NOD-RW-22528_2022-07-07,NV-NOD-RW-22528,The Slough,Full Sample Visit,Random,Diagonal,PEMJ,Riverine,Vegetated Drainageway,,NV,NV,NV,Arid West,2022/07/07 12:00:00+00,40.81925448,-114.81427508,1710,March 2022 Draft,15,1.69,73.33,26.67,0,0,33.33,40,53.33,6.67,0,40,60,3,"CHDE; IVAX; CLSE",27.33,0,10.67,18,0,0,10.67,18.67,10,0,0,18,10.67,0,0.67,16,0,0,0,0,0,0,6.67,0,0,0,0,0,0,66,0,16.83,30,,0,,0,4.36,28,4.64,25,2,3,,0,3.92,0,0,0,0,0,3.92,Height Class 1 (0.0 - 0.5 m),2,0,0,1,1,0,0,50,50,0,0,,,,,,0,,,,,,,,,{1D77B014-83A5-40AC-9BBC-8FAD02AFB3E0}
