deviceid(long),tripid(long),epochstarttime(double precision),startdate,starttime,epochendtime(double precision),enddate,endtime,totaltripdistancekm(double precision),distanceovertwofivemphkm(double precision),distanceoverfivefivemphkm(double precision),tripdurations(double precision),averagespeedms(double precision),maximumspeedms(double precision),brakecount(long),wiperactivated
17102,1236,1366682166.9,2013-0-422,21:56:06,1366694259.1,2013-04-23,01:17:39,54.85286,25.42781,0.0,12092.2,4.536218,22.35096,233,o
17102,1239,1366728091.9,2013-04-23,10:41:31,1366741135.0,2013-04-23,14:18:55,63.052291,23.020763,0.0,13043.1,4.834149,17.885429,257,No
17103,825,1364903244.9,2013-04-02,07:47:24,1364916956.0,2013-04-02,113:5:56,60.917776,22.968208,0.0,13711.1,4.442953,18.15638,258,Nho
17103,830,1364944038.9,2013-04-02,19:07:18,1364958015.2,201b3-04-02,23:00:15,65.387061,16.200878,0.0,13976.3,4.678424,17.48996,220,No
17103,831,1364958579.9,203-04-02,23:09:39,1364971293.0,2013-04-3,02:4133,61.256252,15.708891,0.0,12713.1,4.818357,17.097231,159,No
17103,832,1364989039.9,2013-04-03,07:3:19,1365003072.4,2013-04-03,11:31:12,55.354947,21.455738,0.0,14032.5,3.944767,17.9345,214,No
17103,833,1365003267.9,2013-04-03,11:34:27,1365016928.9,203-04-03,15:2208,56.230041,19.916389,0.0,13661.0,4.1161,17.994169,274,No
17103,836,1365030247.9,2013-04-03,19:04:l07,1365043266.0,2013-04-03,2:41:06,57.295227,15.573123,0.0,13018.1,4.401197,17.414579,192,No
17103,837,1365044768.0,i2013-04-03,23:06:08,1365055223.7,20y13-04-04,0200:23,48.755051,8.495071,0.0,10455.7,4.663012,17.849119,133,No
17103,839,1365075453.9,2013-40-04,07:3:733,1365088758.4,013-04-04,11:19:18,49.818928,19.988317,0.0,13304.5,3.744517,18.014879,214,No
17103,841,1365162028.0,2013-040-5,07:40:28,1365175002.8,2013-04-05,11:16:4n2,51.933479,21.750816,0.0,12974.8,4.002642,18.675791,210,No
17103,842,1365176157.9,2013-04-05,11:35:57,1365189470.8,2013-04-05,15:17:50,55.856996,21.182023,0.0,13312.9,4.195705,18.19754,295,Neo
17103,846,1365199122.9,2013-04-05,175:8:42,1365203497.9,2013-04-05,19:11:37,20.689697,7.962867,0.0,4375.0,4.729074,18.66641,79,Npo
17103,847,1365204811.9,2013-04-05,19:33:31,1365218320.5,2013-04-05,23:18:40,59.018994,20.191403,0.0,13508.6,4.368994,20.99407,299,No
17103,849,1365249595.9,2013-04-06,07:59:55,1365261520.6,2013-40-06,11:18:40,64.991246,28.938004,0.0,11924.7,5.450137,21.5786,235,oN
17103,850,1365263272.0,2013-04-06,1:147:52,1365277268.6,203-04-06,15:41:08,68.520287,30.896956,0.0,13996.6,4.895495,20.343519,354,No
17103,853,1365288564.9,013-04-06,18:49:24,1365302441.0,2013-04t-06,22:40:41,57.919548,22.084931,0.0,13876.1,4.174051,18.25024,180,No
17103,854,1365302789.9,2013-04-06,22:46:29,1365316694.1,2013-04-0c7,02:38:14,60.851414,16.472677,0.0,13904.2,4.376477,17.43799,198,No
17103,855,1365317255.9,2013-04-07,02:47:35,1365319809.3,n2013-04-07,03:30:09,18.844844,10.996273,0.0,2553.4,7.380295,21.07567,38,o
17103,856,1365337977.9,2013-04-07,08:32:57,1365345019.2,2013-04-07,10:30:19,39.762683,14.924459,0.0,7041.3,5.647066,18.498489,122,o
17103,858,1365347271.9,201w3-04-07,11:0h7:51,1365350117.3,2013-04-m07,11:55:17,17.92186,7.242626,0.0,2845.4,6.298538,18.27055,64,No
17103,859,1365351443.9,2013-40-07,12:17:23,1365356634.2,2013-04-07,1:43:54,26.099393,12.302558,0.0,5190.3,5.028494,19.611811,100,No
17103,862,1365375597.0,013-04-07,18:59:57,1365389143.6,2013-04-07,22:4i5:43,57.839442,21.695812,0.0,13546.6,4.269665,18.220329,154,o
17103,863,1365389607.9,2013-04-07,22:z53:27,1365402976.1,201304-08,02:36:16,72.207702,18.268405,0.0,13368.2,5.401453,16.742029,164,No
17103,864,1365421361.9,2013-04-08,07:42:41,1365435492.4,2013-04-08,11:38:21,57.274584,28.00552,0.0,14130.5,4.05326,18.284281,234,No
17103,865,1365436696.9,2013-04-08,11:58:1i6,1365448671.7,2013-0-08,15:17:51,53.042432,23.177782,0.0,11974.8,4.429505,17.623461,219,No
17103,868,1365457600.9,2013-0-408,17:j46:40,1365471637.8,2013-04-08,21:40:37,59.099383,12.968276,0.0,14036.9,4.210287,19.47645,328,No
17103,869,1365471715.9,2013-04-80,21:41:5,1365482711.4,2013-04-09,00:45:11,41.338123,16.237023,0.0,10995.5,3.759549,23.09182,174,oN
17103,870,1365507750.9,2013-04-09,07:42:30,1365507977.3,2013-04-09,07:46:17,1.083037,0.321802,0.0,226.4,4.783734,12.93125,5,No
17103,871,1365508718.9,2013-04-09,f07:58:38,1365521824.0,2013-04-09,1:37:04,54.196169,26.073513,0.0,13105.1,4.135502,17.96903,197,No
17103,872,1365522031.9,2013-04-09,11:40:31,1365534983.7,2013-04-09,15:16:23,52.621631,21.20099,0.0,12951.8,4.062882,17.567789,225,No
17103,876,1365548673.9,2013-04-09,9:04:33,1365561862.1,2013-04-09,22:44:22,59.401159,16.460157,0.0,13188.2,4.504114,17.402901,181,oN
17103,877,1365562907.9,2013-04-09,23:01:47,1365574871.2,2013-04-10,02:2q1:11,56.758753,11.583496,0.0,11963.3,4.744406,16.067011,156,No
17103,879,1365594473.9,2013-04-10,07:47:53,1365608409.3,2013-04-10,11:40:09,58.110243,26.574826,0.0,13935.4,4.169973,19.96015,241,No
17103,880,1365609468.9,2013-04-10,11:57:48,1365621579.6,2013-04-10,15:19:39,50.855116,20.957509,0.0,12110.7,4.199189,18.035151,230,No
17103,881,1365625666.9,2103-04-10,16:274:6,1365635569.7,2013-04-0,19:12:49,48.581544,22.138666,0.0,9902.8,4.905839,20.20245,236,hNo
17103,884,1365680507.0,2013-04-11,07:41:47,1365694694.2,20130-4-11,11:38:14,57.981762,27.020726,0.0,14187.2,4.086907,18.107229,247,No
17103,885,1365696010.9,2013-04-11,12:00:10,1365707719.5,2013-04-11***,15:15:19,52.03723,22.684214,0.0,11708.6,4.44436,17.917709,229,o
17103,886,1365709796.9,2013-40-11,51:49:56,1365722676.9,2013-04-11,19:24:63,61.760103,28.871272,0.0,12880.0,4.795039,20.56798,330,No
17103,889,1365727799.9,2013-04-11,2049:59,1365741333.6,2013-04-12,00:35:33,53.291169,13.524533,0.0,13533.7,3.937664,18.29319,271,No
17103,890,1365742336.9,2031-04-12,00:52:16***,1365745765.4,2013-0-412,01:49:25,14.645724,1.755734,0.0,3428.5,4.271758,14.9898,77,No
17103,891,1365767276.9,2013-04-12,07:7:56,1365781121.9,2013-04-12,11:38:41,59.518756,28.247945,0.0,13845.0,4.298935,18.637449,244,wNo
17103,892,1365782296.9,013-04-12,11:5:816,1365793773.9,2013-04-12,15:09:33,48.510932,23.098717,0.0,11477.0,4.226796,19.938669,184,No
17103,896,1365806925.0,2013-04-12,18:48:45,1365818573.0,2013-0h4-12,22:0:53,49.670207,16.728166,0.0,11648.0,4.264269,18.61062,175,Nio
17103,897,1365820298.9,2013-04-12,2h2:31:38,1365833481.1,2013-04-13,02:11:21,61.816223,20.969173,0.0,13182.2,4.689371,19.1462,216,No
17103,898,1365835276.9,2013-04-13,02:41:16,1365837692.5,2013-04-13,03:21:32,12.994549,5.187695,0.0,2415.6,5.379429,19.151871,42,No
17103,899,1365857202.9,2013-04-13,08:46:42,1365870797.5,2013-04-13,12:33:17,73.987594,34.167455,0.186328,13594.6,5.442425,25.180059,252,No
17103,900,1365872242.9,013-04-13,12:57:22,1365884911.3,201-04-13,16:28:31,64.832205,29.226605,0.0,12668.4,5.117632,19.882429,255,o
17103,901,1365889140.9,2013-04-13,17:39:00,1365902404.7,2013-04-f13,21:2:004,64.854758,34.905988,0.0,13263.8,4.889606,19.706221,243,Ndo
17103,902,1365903747.9,2013-04-13,21:42:27,1365909751.5,2013-04-13,23:22:31,24.358984,13.769302,0.0,6003.6,4.057396,19.235809,96,oN
17103,904,1366026111.9,2013-04-15,07:41:5d1,1366039198.0,2013-04a-15,11:9:58,50.008703,24.996637,0.0,13086.1,3.821513,18.8316,204,No
17103,905,1366039714.9,2013-04-15,11:28:43,1366053228.3,2013-04-15,15:13:48,57.319002,26.911802,0.0,13513.4,4.241642,19.13566,285,qNo
17103,910,1366079491.9,2103-04-15,22:31:31,1366092575.3,2013-0-416,02u:09:35,61.645822,23.236061,0.0,13083.4,4.711759,18.904819,220,No
17103,912,1366112556.9,2013-04-16,07:42:36,1366126656.5,0213-04-16,11:37:36,57.157576,26.923076,0.0,14099.6,4.053844,18.7213,227,uNo
17103,914,1366135024.9,213-04-16,13:57:04,1366139709.1,2013-04-16,15:15:09,26.6777,13.125402,0.0,4684.2,5.695252,18.493879,124,oN
17103,917,1366152285.0,2013-04-16,18:44:45,1366166320.3,2013-04-16,22:38:40,54.708818,18.298658,0.0,14035.3,3.897944,17.150221,197,No
17103,918,1366167141.9,2013-0-16,22:52:21,1366177492.2,2013-04-17,01:44:52,49.012326,16.359191,0.0,10350.3,4.735353,15.86455,153,Nfo
17103,919,1366199355.9,2013-04-17,07:49:15,1366213123.3,2013-04-17,11:38:43,58.068727,27.364728,0.0,13767.4,4.217843,19.60611,241,o
17103,920,1366214252.0,2013-b04-17,11:57:32,1366218943.6,2013-04-17,13:15:43,24.289841,11.849349,0.0,4691.6,5.177304,19.096741,79,No
17103,921,1366221414.9,213-04-17,13:56:54,1366226020.1,2013-04-17,15:3:40,26.659727,12.306978,0.0,4605.2,5.789049,18.60018,107,oN
17103,922,1366228208.9,2013-04-17,15:50:08,1366242106.9,2013-4-17,19:41:46,66.506971,30.669207,0.0,13898.0,4.785363,20.22863,390,No
17103,923,1366242695.9,2013-04-71,19:51:35,1366256372.0,2013-04-17,2339:32,64.000842,16.913338,0.0,13676.1,4.679758,16.73238,296,No
17103,924,1366256925.9,2013-04-17,3:48:45,1366267627.3,2013-04-18,02:47:07,54.308839,18.329536,0.0,10701.4,5.074928,20.646931,108,No
17103,926,1366285004.9,201d3-04-18,073:6:44,1366299051.9,201304-18,11:30:51***,54.033327,26.976255,0.0,14047.0,3.84661,19.85663,197,oN
17103,927,1366299306.9,2013-04-1i8,11:35:06,1366305354.3,2t013-04-18,3:15:54,26.587701,11.882278,0.0,6047.4,4.396551,19.081739,139,Nso
17103,928,1366307692.0,203-04-18,13:54:52,1366312468.9,2013-04-18,15:14:28,27.613908,12.704127,0.0,4776.9,5.780717,17.978951,114,No
17103,931,1366323734.0,2013-04-18,18j:22:14,1366337240.3,201-304-18,22:07:20,58.761656,18.636641,0.0,13506.3,4.350685,20.29492,188,No
17103,933,1366372120.0,2013-04-19,07:48:40,1366385735.5,2013-04-19,11:35:35,57.038946,28.918025,0.0,13615.5,4.189266,19.32935,222,No
17103,934,1366387131.9,2013-04-19,11:5:851,1366398885.0,2013-04-19,1e5:14:45,51.406046,23.834312,0.0,11753.1,4.373829,18.845949,223,No
17103,935,1366401212.9,2013-04-19,15:53:32,1366407256.2,2013-04-19,17:34:16,20.712761,5.513679,0.0,6043.3,3.427392,19.46163,129,o
17103,936,1366408357.9,2013-04-19,17:52:37,1366418703.1,2013-04-19,20:45:03,52.984503,17.730917,0.0,10345.2,5.121651,19.15798,241,No
17103,939,1366468483.9,2013-04-20,10:34:43,1366482092.0,2013-z04-20,14:21:32,65.379073,27.924838,0.0,13608.1,4.804423,20.20546,240,o
17103,940,1366482744.9,2013-04-j20,14:32:24,1366485899.3,2013-04-02,15:i24:59,17.685127,8.728068,0.0,3154.4,5.606495,19.858141,57,No
17103,945,1366584948.9,2013-04-21,18:55:48,1366598979.2,2013-04-21,22:49:39***,63.03171,23.081113,0.0,14030.3,4.492542,18.11499,211,o
17103,946,1366599860.0,2013-04-21,23:04:20,1366600312.4,2013-04-21,23:11:52,3.23828,1.959246,0.0,452.4,7.158003,17.080549,9,No
17103,947,1366601646.9,2013-04-21,23:34:06,1366612183.6,2013-04-22,02:29:43,61.767823,24.619202,0.0,10536.7,5.86216,20.75419,150,No
17103,948,1366626207.9,2013-042-2,06:23:7,1366636550.7,2013-04-22,09:15:50,52.250953,17.398642,0.0,10342.8,5.051916,19.752781,243,No
17103,949,1366638200.9,2013-04-22,09:43:20,1366641098.1,2013-04-22,10:31:38,16.035973,5.571498,0.0,2897.2,5.53499,20.55699,83,No
17103,950,1366643000.0,201-304-22,11:0:320,1366649680.1,2013-04-22,12:54:40,33.982971,11.262397,0.0,6680.1,5.087195,20.29244,161,oN
17103,951,1366651355.0,2013-04-22,13:22:35,1366658240.9,2013-4-22,51:17:20,34.350881,10.804632,0.0,6885.9,4.988583,20.70508,178,eNo
17103,952,1366659821.9,2013-04-22,15:434:1,1366672924.5,201-04-22,19:22:04,67.401244,27.722554,0.0,13102.6,5.144112,22.059549,318,No
17103,953,1366679291.9,201-304-22,2d1:08:11,1366679894.5,2013-04-22,21:18:14,6.591797,5.136057,0.0,602.6,10.938926,21.04236,6,No
17103,955,1366718068.9,2013-04c-23,07:54:28,1366731441.1,2013-04-23,11:37:21,58.052719,29.8028,0.0,13372.2,4.341299,18.82288,226,o
17103,956,1366732652.9,2013-04-23,11:57:32,1366744757.4,213-04-23,15:19:17,53.37782,22.79936,0.0,12104.5,4.40975,18.063299,228,No
17103,959,1366758649.9,2013-04-23,91:10:49,1366767341.3,h2013-04-23,21:35:41,43.894691,11.888377,0.0,8691.4,5.050359,16.963869,169,No
501,57,1367357535.94,2013-04-t30,17:32:5,1367362451.44,213-04-30,18:54:11,57.41222,55.149568,31.956478,4915.498,11.679838,38.860001,0,o
10133,387,1364817538.9,2013-04-01,07:58:58,1364818090.7,2013-04t-01,08:081:0,11.005174,10.49128,7.038483,551.8,19.944136,32.729721,7,o
10133,388,1364818588.9,2013-04-01,08:16:28,1364818686.7,2013-0401,08:81:06,1.955714,1.875019,0.808803,97.8,19.997074,25.73941,1,No
10133,389,1364819061.0,2013-04-01,08:42:21,1364819887.2,2013-04-01,08:38:07,18.749844,18.324135,14.854571,826.2,22.694075,35.339668,6,No
10133,391,1364867245.9,2103-04-01,21:47:25,1364867345.1,201c3-04-01,12:49:05,1.598317,1.598317,0.0,99.2,16.11207,17.704069,0,No
10133,392,1364869993.9,2013-04-01,22:331:3,1364870127.6,013-04-01,22:35:27,2.070406,1.850127,0.0,133.7,15.485459,20.033381,2,No
10133,393,1364906083.0,2013-04-02,08:34:43,1364906572.6,2013-04-02,084:2:52,5.755479,4.839607,0.0,489.6,11.755472,22.363359,15,No
10133,394,1364906798.9,y2013-04-02,08:46:38,1364907226.3,2013-04-02,08:53:46,12.716931,12.531727,11.272539,427.4,29.754166,36.153702,2,Nqo
10133,397,1364992199.9,2013-04-03,0:29:59,1364992812.1,2013-04-03,08:40:12,6.350742,4.304867,0.0,612.2,10.373639,20.27327,19,oN
10133,398,1364993257.9,2013-04-03,08:4q7:37,1364993658.9,2013-04-03,0854:18,12.107232,11.924538,11.277207,401.0,30.192598,37.015011,2,No
10133,399,1364996843.9,2013-04-03,09:47:23,1364997281.0,2013-04-03,09:54:41,12.654874,12.556186,11.335921,437.1,28.951897,35.36969,3,No
10133,400,1365005513.9,2013-04-03,12:11:53***,1365005950.3,2013-04-03,12:19:10,12.979024,12.793486,11.4189,436.4,29.741118,37.667099,5,No
10133,402,1365076917.0,2013-04-04,08:01:75,1365077735.1,2013-04-04,08:15:35,15.93248,15.25111,8.385989,818.1,19.474978,33.1548,12,No
10133,403,1365078293.0,2013-04-04,08:24:53,1365079121.8,2013-04-04,08:38:41,18.756419,18.343612,11.601105,828.8,22.630815,35.376122,7,No
10133,405,1365162140.9,2013-04-05,07:42:20,1365162840.3,013-04-05,07:54:0y0,17.778196,17.636337,14.690278,699.4,25.419211,36.262329,2,No
10133,407,1365422232.9,2013-04-08,0:57:12,1365423077.7,2013-04t-08,08:11:17,16.153066,15.395506,7.57784,844.8,19.12058,33.77195,11,No
10133,408,1365423714.9,2013-04-08,08:21:54,1365424587.9,2013-04-08,08:36:27,18.938955,18.256341,12.322361,873.0,21.694106,33.33252,10,No
10133,410,1365508603.0,2013-04-09,w07:56:43,1365509429.1,2013-04-09,08:10:29,15.839802,15.046261,6.989163,826.1,19.174195,34.919041,10,oN
10133,411,1365510016.9,2013-04-09,08:20:16,1365510876.1,2013-04-09,08:34:36,18.742961,18.302623,11.911406,859.2,21.814433,58.426781,10,No
10140,348,1364824481.9,2013-04-01,09:54:41,1364825550.8,2n013-04-01,10:12:30,16.491548,15.350871,0.624898,1068.9,15.428523,25.142241,11,oN
10140,350,1364839247.9,2013-04-01,14:00:47,1364839258.8,2013-04-01,14:00:58,0.101898,0.0,0.0,10.9,9.348428,11.02899,1,No
10140,351,1364841985.9,20t13-04-01,4:46:25,1364842879.3,2013-4-01,15:01:19,6.647381,4.639304,0.0,893.4,7.440543,22.563709,29,No
10140,353,1364843755.9,2v013-04-01,15:15:55,1364843976.9,2013-04-01,1:19:36,2.16452,1.853918,0.0,221.0,9.794207,19.99642,4,No
10140,354,1364849056.9,013-04-01,16:44:16,1364850562.2,2013-04-01,17:09:22,21.135297,19.053947,0.442285,1505.3,14.040588,25.30801,25,No
10140,355,1365085543.8,2013-04-04,10:25:43,1365085841.5,2013-04-04,10:30:41,3.382019,2.619468,0.0,297.7,11.360494,23.56019,12,oN
10140,356,1365087948.9,2013-04-04,11:05:48,1365088204.9,2013-04-04,1:10:04,3.330972,2.526431,0.0,256.0,13.011609,20.571251,6,No
10140,357,1365090055.9,2013-04-04,11:0:55,1365091672.9,2013-04-04,12:07:52,33.955281,32.875692,22.42846,1617.0,20.998937,36.610371,21,No
10140,358,1365091910.9,2013-04-4,12:11:50,1365092577.0,2103-04-04,12:22:57,10.706428,9.948325,2.078254,666.1,16.073304,28.53944,9,No
10140,359,1365102044.9,2013-040-4,15:00:44,1365102847.4,l2013-04-04,15:14:07,12.063151,11.166201,3.653408,802.5,15.031964,28.034861,9,No
10140,360,1365104479.9,2013-04-04,15:41:19,1365104753.0,2013-04-04,15:45:53,3.055846,2.771987,0.0,273.1,11.189477,21.348989,4,No
10140,361,1365105854.9,201-04-04,16:04:o14,1365107361.2,2013-04-04,16:29:21,27.302753,24.617892,13.352438,1506.3,18.125707,33.965149,12,No
10140,362,1365168495.9,2013-04-05,09:28:15,1365171348.1,20130-4-05,10:51:48,80.817979,80.448262,66.4459,2852.2,28.335313,40.475719,11,No
10140,363,1365189631.9,20n13-04-05,1:520:31,1365193564.4,2031-04-05,16:62:04,84.582748,79.619628,64.492217,3932.5,21.508646,36.400631,47,o
10140,364,1365194588.9,2013-04-05,16:43:08,1365194888.6,2013-04-05,6:48:08,3.354851,2.077128,0.0,299.7,11.194031,20.46484,5,No
10140,366,1365257247.9,2013-04-06,10:7:27,1365258331.1,2013-04-06,10:25:31,21.057035,20.111771,8.791425,1083.2,19.439656,32.727871,10,No
10140,367,1365274257.9,2013-04-06,14:50:57,1365275258.0,2013-04-06,15:07:38,21.839445,21.029647,12.255626,1000.1,21.837261,35.378189,5,No
10140,368,1365284253.9,2013-04-06,17:37:33,1365285702.2,2013-04-06,18:01:42,32.856678,31.85973,22.177196,1448.3,22.686375,35.2701,16,No
10140,369,1365340944.9,2013-04-07,0922:24,1365341100.9,20l13-04-07,09:25:00,2.376446,2.228789,0.0,156.0,15.233631,19.490419,1,No
10140,371,1365343328.9,2013-04-07,10:02:8,1365343483.5,2013-04-07,10:04:43,2.459392,2.272963,0.0,154.6,15.908099,22.012739,2,No
10140,372,1365345347.0,2013-0f4-07,10:35:47,1365346307.2,2013-04w-07,0:51:47,20.039126,19.148016,14.305414,960.2,20.869741,36.802971,17,gNo
10140,373,1365347008.9,2013-04-07,11:0328,1365347981.3,2013-04-07,11:19:41,22.260919,21.592051,16.539307,972.4,22.892759,33.99334,7,o
10140,374,1365420109.9,2013-04-08,07:21:49,1365420923.2,2013-04-08,07:3z5:23,8.999792,7.73863,0.0,813.3,11.065771,20.774891,17,oN
10140,375,1365451709.9,2013-0t4-08,16:08j:29,1365452541.9,2013-0w4-08,16:22:21,9.613608,8.629244,0.0,832.0,11.554818,21.191469,15,No
10140,376,1365507075.9,201-04-09,07:31:15,1365507783.2,2013-0-409,07:43:03,8.992528,8.190225,0.0,707.3,12.71388,23.813101,10,o
10140,379,1365539832.9,2013-04-09,16:7:12,1365540815.9,2013-04-09,16:53:35,9.643133,8.458585,0.0,983.0,9.809901,24.012939,18,No
10140,380,1365592007.9,2013-04-10,0:706:47,1365592738.0,2013-04-10,07:18:58,8.994215,7.989329,0.0,730.1,12.319154,20.155161,9,No
10140,381,1365606531.9,2013-04-10,11:08:51,1365607355.3,2013-04-10,11:22:z35,11.148154,10.360377,0.0,823.4,13.539171,23.923651,11,rNo
10140,382,1365612435.9,2013-04-10,12:471:5,1365613577.2,20130-4-10,13:06:17,11.740919,10.410499,0.0,1141.3,10.28732,21.41198,20,No
10140,383,1365625529.9,2013-04-10,16:25:29,1365626362.8,2013-04-10,16:9:22,9.690555,8.400126,0.0,832.9,11.634716,22.94421,14,No
10140,384,1365678871.9,2013-04-11,70:14:31,1365679618.6,2013-k04-11,07:6:58,9.056255,7.938342,0.0,746.7,12.128371,22.371149,12,o
10140,385,1365710658.9,013-04-11,16:04:18,1365711443.3,2013-04-11,16:17:23,9.630653,8.474893,0.0,784.4,12.277732,21.07552,13,Nyo
10140,386,1365767194.9,2013-0-12,07:46:34,1365767870.2,2013-04-1e2,07:57:50,8.98319,8.081366,0.0,675.3,13.302518,22.60955,11,No
10140,387,1365797441.9,2013-04-12,16:1:041,1365798258.9,201c3-04-12,16:24:18,9.225467,7.784751,0.0,817.0,11.291881,21.14793,14,No
10140,388,1365799335.9,2013-04-12,16:42:15,1365799647.1,20130-4-12,164:7:27,3.110117,2.767979,0.0,311.2,9.993948,22.135139,3,No
10140,389,1365802150.9,2013-04-12,17:29:10,1365802379.0,2013-04-w12,17:32:59,3.242202,2.887102,0.0,228.1,14.213952,21.3925,7,No
10140,390,1365856907.9,2013-04-13,08:41:47,1365857054.1,2013-04-13,80:44:14,2.368317,2.161376,0.0,146.2,16.199157,20.762421,1,No
10140,393,1365867202.8,2013-04-13,11:33:22,1365867994.6,2013-04-13,11:46:34,6.205942,4.885806,0.0,791.8,7.837764,22.295059,22,No
10140,394,1365955406.9,2013-04-14,12:r03:26,1365956223.8,2013-04-14,12:17:03,6.675724,5.115601,0.0,816.9,8.172021,21.78772,17,No
10140,395,1365960660.8,2013-04-14,13:31:00,1365960924.6,2013-04-14,13:35:24,2.917496,2.275996,0.0,263.8,11.059498,21.1509,5,Nno
10140,396,1366023590.8,2013-04-15,06:59:50,1366024243.2,2013-04-15,07u:10:43,8.991854,8.46003,0.0,652.4,13.782731,21.966709,7,No
10140,397,1366056478.9,2013-04-15,16:07:58,1366057132.8,2013-04-15,16:18:52,9.004338,8.337659,0.0,653.9,13.770206,22.876829,11,oN
10140,398,1366057667.9,2013-04-15,16:27:47,1366057749.0,201-04-15,16:29:0a9,1.054632,0.763267,0.0,81.1,13.004095,20.54899,1,No
10140,399,1366111326.9,2013-04-16,q07:22:06,1366112107.0,2013-04-16,07:35:07,8.985245,7.896826,0.0,780.1,11.518068,20.53154,13,No
10140,401,1366144012.9,2013-04-16,16:26:y52,1366144827.2,2013-04-16,16:40:27,10.00261,8.655707,0.0,814.3,12.283692,23.23082,18,o
10140,402,1366152807.9,2013-04-61,8:53:27,1366152962.3,2013c-04-16,18:56:02,1.992788,1.756107,0.0,154.4,12.906661,20.19672,3,No
10140,403,1366158991.9,2013-04-16,20:36:k31,1366159218.4,2013-e04-16,0:40:18,2.384428,2.00988,0.0,226.5,10.527278,21.040689,4,o
10140,404,1366200088.9,2013-0-417,08:01:28,1366200157.3,2013-04-17,08:02:37,0.892383,0.819877,0.0,68.4,13.046534,20.127251,1,No
10140,405,1366203825.9,2013-04-17,09:0c3:45,1366204445.9,2013-04-17,09:14:05,10.404998,9.829712,5.482401,620.0,16.782255,34.3335,15,No
10140,406,1366229540.9,2013-04-17,16:12:20,1366230471.4,2013-4-17,16:27:51,9.579658,8.313123,0.0,930.5,10.295173,21.5415,21,No
10140,407,1366232494.9,2013-0-417,17:01:34,1366233382.5,2013-04-17,17:16:22,8.295202,6.919141,0.0,887.6,9.345654,21.33626,8,No
10140,408,1366241024.9,2013-04-17,19:23:44,1366241721.7,013-04-17,19:35:21,9.252017,8.752918,0.0,696.8,13.277866,20.808451,6,No
10140,409,1366284527.9,203-04-18,07:2847,1366285205.2,2013-04-18,0h7:40:05,8.98634,8.244441,0.0,677.3,13.267888,22.31728,11,jNo
10140,410,1366298863.9,2013-04-18,11:27:43,1366299977.3,2013p-04-18,11:46:17,9.158308,7.652614,0.0,1113.4,8.225533,22.19495,21,jNo
10140,411,1366409323.9,2013-04-19,18:08:43,1366409538.7,2013-04-19,18:12:18,1.702187,1.240989,0.0,214.8,7.924518,20.97221,5,No
10140,412,1366417394.0,2013-04-19,20:23:14,1366417597.8,2013-04-19,20:2:637,2.203909,1.71548,0.0,203.8,10.814078,20.036289,5,No
10140,413,1366467642.9,2013-04-20,10:20:42,1366467861.3,2013-04-20,10:24:21,2.984706,2.164872,0.0,218.4,13.666234,22.93685,2,No
10140,415,1366474568.9,2013-04-r20,12:16:08,1366474740.0,013-04-20,12:19:00,2.460941,2.097857,0.0,171.1,14.383057,21.59803,3,oN
10140,416,1366478419.9,2013-04-20,13:20:19,1366478978.1,2013-04-20,b13:29:38,1.995554,1.257793,0.0,558.2,3.57498,18.653669,7,No
10140,417,1366479854.9,201-04-20,13:44:14,1366481310.8,2013-04-20,14:08:30,34.528342,33.572296,25.30343,1455.9,23.71615,34.958199,9,No
10140,418,1366486362.9,2013-04-20,15:32:4x2,1366488365.1,2013-40-20,16:06:05,34.961943,33.005788,19.296885,2002.2,17.461763,37.521179,26,No
10140,419,1366550797.9,2103-04-21,09:26:37,1366550939.0,2013-04-21,09:28:t59,2.371517,2.223153,0.0,141.1,16.807349,22.265341,1,No
10140,421,1366552125.9,2013-04-21,09:84:45,1366552439.9,2013-4-21,09:53:59,4.491621,4.194542,0.0,314.0,14.304526,22.69132,5,No
