Avg_3Day_Confirmed_RatePer100K,Avg_3Day_Confirmed_RatePer100K_,Avg_3Day_Deceased_RatePer100K,Avg_3Day_Deceased_RatePer100K_D,CONFIRMED,Confirmed_RatePer100K,DECEASED,Deceased_RatePer100K,LOADED,RECOVERED,reported,TOTAL_CONFIRMED,TOTAL_DECEASED,Total_Population,TOTAL_RECOVERED,WEEKBEGINNINGDATE,WEEKENDINGDATE,YEAR_WEEK,ObjectId
88.2829,28.6675,0,0,482,62.8079,0,0,2022/06/22 11:59:00+00,21,2022/06/22 04:00:00+00,249041,2355,767419,56909,2022/06/19 04:00:00+00,2022/06/25 04:00:00+00,202226,615
10.2508,-0.390933,0.043433,0,58,7.5578,0,0,2021/07/19 10:14:00+00,23,2021/07/19 04:00:00+00,83536,1331,767419,43683,2021/07/18 04:00:00+00,2021/07/24 04:00:00+00,202130,616
4.821366,-1.042467,0.2606,-0.1303,16,2.0849,0,0,2021/05/31 10:14:00+00,24,2021/05/31 04:00:00+00,82919,1204,767419,43222,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,617
113.975133,-75.1002,1.042433,-0.173733,621,80.9206,13,1.694,2022/02/05 11:18:00+00,79,2022/02/05 05:00:00+00,208862,1945,767419,53455,2022/01/30 05:00:00+00,2022/02/05 05:00:00+00,202206,618
67.1515,6.6891,0.304033,-0.173733,492,64.111,0,0,2021/12/24 11:16:00+00,15,2021/12/24 05:00:00+00,133312,1802,767419,51590,2021/12/19 05:00:00+00,2021/12/25 05:00:00+00,202152,619
10.1205,-0.1303,0,-0.043433,91,11.8579,0,0,2021/07/20 10:27:00+00,12,2021/07/20 04:00:00+00,83597,1331,767419,43688,2021/07/18 04:00:00+00,2021/07/24 04:00:00+00,202130,620
29.275633,7.080033,0.173733,0.043433,228,29.71,1,0.1303,2021/10/27 10:15:00+00,31,2021/10/27 04:00:00+00,119026,1557,767419,45640,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,621
3.822333,-0.999033,0.1303,-0.1303,34,4.4304,0,0,2021/06/01 10:14:00+00,19,2021/06/01 04:00:00+00,82942,1204,767419,43240,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,622
104.028366,-9.946767,0.825266,-0.217167,363,47.3014,1,0.1303,2022/02/06 11:19:00+00,3,2022/02/06 05:00:00+00,209218,1946,767419,53457,2022/02/06 05:00:00+00,2022/02/12 05:00:00+00,202207,623
57.725966,-9.425534,0.173733,-0.1303,326,42.4801,0,0,2021/12/25 11:17:00+00,10,2021/12/25 05:00:00+00,133638,1802,767419,51600,2021/12/19 05:00:00+00,2021/12/25 05:00:00+00,202152,624
10.163933,0.043433,0,0,85,11.0761,0,0,2021/07/21 10:15:00+00,23,2021/07/21 04:00:00+00,83657,1331,767419,43704,2021/07/18 04:00:00+00,2021/07/24 04:00:00+00,202130,625
24.4543,-4.821333,0.434366,0.260633,167,21.7613,8,1.0425,2021/10/28 10:16:00+00,13,2021/10/28 04:00:00+00,119181,1565,767419,45653,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,626
3.518266,-0.304067,0.304033,0.173733,31,4.0395,7,0.9121,2021/06/02 10:14:00+00,18,2021/06/02 04:00:00+00,82918,1211,767419,43249,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,627
57.031,-46.997366,0.651533,-0.173733,329,42.871,1,0.1303,2022/02/07 11:19:00+00,10,2022/02/07 05:00:00+00,209547,1947,767419,53467,2022/02/06 05:00:00+00,2022/02/12 05:00:00+00,202207,628
52.122766,-5.6032,0,-0.173733,382,49.7772,0,0,2021/12/26 11:18:00+00,1,2021/12/26 05:00:00+00,134022,1802,767419,51601,2021/12/26 05:00:00+00,2022/01/01 05:00:00+00,202201,629
12.379166,2.215233,0,0,109,14.2035,0,0,2021/07/22 10:15:00+00,33,2021/07/22 04:00:00+00,83736,1331,767419,43725,2021/07/18 04:00:00+00,2021/07/24 04:00:00+00,202130,630
24.801766,0.347466,0.521233,0.086867,176,22.934,3,0.3909,2021/10/29 10:16:00+00,8,2021/10/29 04:00:00+00,119351,1568,767419,45661,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,631
4.864766,1.3465,0.347466,0.043433,47,6.1244,1,0.1303,2021/06/03 11:13:00+00,44,2021/06/03 04:00:00+00,82940,1212,767419,43285,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,632
86.7844,29.7534,0.825266,0.173733,1306,170.1808,17,2.2152,2022/02/08 11:19:00+00,244,2022/02/08 05:00:00+00,210845,1964,767419,53709,2022/02/06 05:00:00+00,2022/02/12 05:00:00+00,202207,633
101.1616,14.3772,1.3465,0.521234,694,90.433,13,1.694,2022/02/09 11:19:00+00,160,2022/02/09 05:00:00+00,211540,1977,767419,53867,2022/02/06 05:00:00+00,2022/02/12 05:00:00+00,202207,634
142.686066,41.524466,1.780866,0.434366,1285,167.4444,11,1.4334,2022/02/10 11:19:00+00,41,2022/02/10 05:00:00+00,212825,1988,767419,53906,2022/02/06 05:00:00+00,2022/02/12 05:00:00+00,202207,635
121.0117,-21.674366,1.476833,-0.304033,807,105.1577,10,1.3031,2022/02/11 12:13:00+00,32,2022/02/11 05:00:00+00,213632,1996,767419,53935,2022/02/06 05:00:00+00,2022/02/12 05:00:00+00,202207,636
114.105433,-6.906267,1.172766,-0.304067,535,69.7142,6,0.7818,2022/02/12 11:19:00+00,67,2022/02/12 05:00:00+00,214149,2002,767419,54000,2022/02/06 05:00:00+00,2022/02/12 05:00:00+00,202207,637
95.7756,-18.329833,0.694966,-0.4778,863,112.4549,0,0,2022/02/13 11:20:00+00,8,2022/02/13 05:00:00+00,215014,2002,767419,54008,2022/02/13 05:00:00+00,2022/02/19 05:00:00+00,202208,638
108.893166,13.117566,0.347466,-0.3475,1109,144.5104,2,0.2606,2022/02/14 11:19:00+00,6,2022/02/14 05:00:00+00,216124,2004,767419,54014,2022/02/13 05:00:00+00,2022/02/19 05:00:00+00,202208,639
117.754033,8.860867,0.217166,-0.1303,739,96.2968,3,0.3909,2022/02/15 11:20:00+00,59,2022/02/15 05:00:00+00,216862,2007,767419,54074,2022/02/13 05:00:00+00,2022/02/19 05:00:00+00,202208,640
145.813433,28.0594,0.825266,0.6081,1509,196.6331,14,1.8243,2022/02/16 11:21:00+00,100,2022/02/16 05:00:00+00,218370,2021,767419,54173,2022/02/13 05:00:00+00,2022/02/19 05:00:00+00,202208,641
150.4176,4.604167,0.955566,0.1303,1215,158.3229,5,0.6515,2022/02/17 11:20:00+00,144,2022/02/17 05:00:00+00,219584,2026,767419,54317,2022/02/13 05:00:00+00,2022/02/19 05:00:00+00,202208,642
167.705,17.2874,0.912133,-0.043433,1137,148.159,2,0.2606,2022/02/18 11:19:00+00,91,2022/02/18 05:00:00+00,220709,2028,767419,54408,2022/02/13 05:00:00+00,2022/02/19 05:00:00+00,202208,643
152.8066,-14.8984,0.434333,-0.4778,1166,151.9379,3,0.3909,2022/02/19 11:20:00+00,79,2022/02/19 05:00:00+00,221865,2031,767419,54487,2022/02/13 05:00:00+00,2022/02/19 05:00:00+00,202208,644
110.369966,-42.436634,0.217166,-0.217167,238,31.013,0,0,2022/02/20 11:21:00+00,35,2022/02/20 05:00:00+00,222101,2031,767419,54522,2022/02/20 05:00:00+00,2022/02/26 05:00:00+00,202209,645
67.194933,-43.175033,0.1303,-0.086866,143,18.6339,0,0,2022/02/21 11:20:00+00,13,2022/02/21 05:00:00+00,222243,2031,767419,54535,2022/02/20 05:00:00+00,2022/02/26 05:00:00+00,202209,646
27.321,-39.873933,0.6081,0.4778,248,32.3161,14,1.8243,2022/02/22 11:21:00+00,63,2022/02/22 05:00:00+00,222484,2045,767419,54598,2022/02/20 05:00:00+00,2022/02/26 05:00:00+00,202209,647
26.626033,-0.694967,1.042466,0.434366,222,28.9281,10,1.3031,2022/02/23 11:21:00+00,71,2022/02/23 05:00:00+00,222706,2055,767419,54669,2022/02/20 05:00:00+00,2022/02/26 05:00:00+00,202209,648
36.181866,9.555833,1.694,0.651534,363,47.3014,15,1.9546,2022/02/24 11:20:00+00,48,2022/02/24 05:00:00+00,223056,2070,767419,54714,2022/02/20 05:00:00+00,2022/02/26 05:00:00+00,202209,649
41.0901,4.908234,1.476833,-0.217167,361,47.0408,9,1.1728,2022/02/25 11:20:00+00,43,2022/02/25 05:00:00+00,223412,2079,767419,54756,2022/02/20 05:00:00+00,2022/02/26 05:00:00+00,202209,650
41.481033,0.390933,1.4334,-0.043433,231,30.1009,9,1.1728,2022/02/26 11:21:00+00,32,2022/02/26 05:00:00+00,223643,2087,767419,54788,2022/02/20 05:00:00+00,2022/02/26 05:00:00+00,202209,651
30.795866,-10.685167,0.781866,-0.651534,117,15.2459,0,0,2022/02/27 11:22:00+00,27,2022/02/27 05:00:00+00,223758,2087,767419,54815,2022/02/27 05:00:00+00,2022/03/05 05:00:00+00,202210,652
21.1966,-9.599266,0.4778,-0.304066,140,18.243,2,0.2606,2022/02/28 11:20:00+00,20,2022/02/28 05:00:00+00,223895,2089,767419,54835,2022/02/27 05:00:00+00,2022/03/05 05:00:00+00,202210,653
16.3318,-4.8648,0.651533,0.173733,119,15.5065,13,1.694,2022/03/01 11:20:00+00,75,2022/03/01 05:00:00+00,224003,2102,767419,54909,2022/02/27 05:00:00+00,2022/03/05 05:00:00+00,202210,654
18.242966,1.911166,0.912133,0.2606,161,20.9794,6,0.7818,2022/03/02 11:21:00+00,44,2022/03/02 05:00:00+00,224154,2108,767419,54953,2022/02/27 05:00:00+00,2022/03/05 05:00:00+00,202210,655
19.6329,1.389934,1.042433,0.1303,172,22.4128,5,0.6515,2022/03/03 11:20:00+00,40,2022/03/03 05:00:00+00,224325,2113,767419,54991,2022/02/27 05:00:00+00,2022/03/05 05:00:00+00,202210,656
22.934,3.3011,1.4768,0.434367,195,25.4098,23,2.9971,2022/03/04 11:21:00+00,25,2022/03/04 05:00:00+00,224506,2135,767419,55014,2022/02/27 05:00:00+00,2022/03/05 05:00:00+00,202210,657
26.148233,3.214233,1.433366,-0.043434,235,30.6221,5,0.6515,2022/03/05 11:21:00+00,18,2022/03/05 05:00:00+00,224738,2140,767419,55031,2022/02/27 05:00:00+00,2022/03/05 05:00:00+00,202210,658
24.1502,-1.998033,1.2162,-0.217166,126,16.4187,0,0,2022/03/06 11:21:00+00,14,2022/03/06 05:00:00+00,224863,2140,767419,55045,2022/03/06 05:00:00+00,2022/03/12 05:00:00+00,202211,659
18.112666,-6.037534,0.217166,-0.999034,56,7.2972,0,0,2022/03/07 11:20:00+00,14,2022/03/07 05:00:00+00,224918,2140,767419,55059,2022/03/06 05:00:00+00,2022/03/12 05:00:00+00,202211,660
19.285433,1.172767,0.9556,0.738434,262,34.1404,22,2.8668,2022/03/08 11:25:00+00,50,2022/03/08 05:00:00+00,225178,2162,767419,55109,2022/03/06 05:00:00+00,2022/03/12 05:00:00+00,202211,661
21.4572,2.171767,1.520266,0.564666,176,22.934,13,1.694,2022/03/09 11:21:00+00,44,2022/03/09 05:00:00+00,225351,2176,767419,55153,2022/03/06 05:00:00+00,2022/03/12 05:00:00+00,202211,662
26.973533,5.516333,1.954633,0.434367,183,23.8462,10,1.3031,2022/03/10 11:20:00+00,20,2022/03/10 05:00:00+00,225523,2186,767419,55173,2022/03/06 05:00:00+00,2022/03/12 05:00:00+00,202211,663
24.280533,-2.693,1.650566,-0.304067,200,26.0614,15,1.9546,2022/03/11 11:20:00+00,14,2022/03/11 05:00:00+00,225722,2196,767419,55184,2022/03/06 05:00:00+00,2022/03/12 05:00:00+00,202211,664
22.325933,-1.9546,1.389933,-0.260633,131,17.0702,7,0.9121,2022/03/12 11:20:00+00,21,2022/03/12 05:00:00+00,225854,2203,767419,55205,2022/03/06 05:00:00+00,2022/03/12 05:00:00+00,202211,665
17.0702,-5.255733,0.955566,-0.434367,62,8.079,0,0,2022/03/13 10:21:00+00,20,2022/03/13 05:00:00+00,225916,2203,767419,55225,2022/03/13 05:00:00+00,2022/03/19 04:00:00+00,202212,666
11.5973,-5.4729,0.304033,-0.651533,74,9.6427,0,0,2022/03/14 10:20:00+00,5,2022/03/14 04:00:00+00,225989,2203,767419,55230,2022/03/13 05:00:00+00,2022/03/19 04:00:00+00,202212,667
22.34765,-2.454116,0.521233,0,0,,1,0.1303,2021/10/30 10:15:00+00,6,2021/10/30 04:00:00+00,119347,1569,767419,45667,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,668
5.168833,0.304067,1.9546,1.607134,41,5.3426,37,4.8214,2021/06/04 10:14:00+00,11,2021/06/04 04:00:00+00,82916,1263,767419,43242,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,669
46.041766,-6.081,0.1303,0.1303,352,45.868,3,0.3909,2021/12/27 11:17:00+00,9,2021/12/27 05:00:00+00,134372,1805,767419,51610,2021/12/26 05:00:00+00,2022/01/01 05:00:00+00,202201,670
22.934,0.58635,0.217166,-0.304067,0,,1,0.1303,2021/10/31 10:16:00+00,2,2021/10/31 04:00:00+00,119347,1570,767419,45669,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,671
13.899433,1.520267,0,0,126,16.4187,0,0,2021/07/23 10:15:00+00,27,2021/07/23 04:00:00+00,83829,1331,767419,43748,2021/07/18 04:00:00+00,2021/07/24 04:00:00+00,202130,672
4.8648,-0.304033,2.6496,0.695,24,3.1274,23,2.9971,2021/06/05 10:15:00+00,22,2021/06/05 04:00:00+00,82911,1301,767419,43244,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,673
103.3768,57.335034,0.304033,0.173733,1646,214.4852,4,0.5212,2021/12/28 11:17:00+00,45,2021/12/28 05:00:00+00,136016,1808,767419,51654,2021/12/26 05:00:00+00,2022/01/01 05:00:00+00,202201,674
69.3233,46.3893,0.1303,-0.086866,532,69.3233,1,0.1303,2021/11/01 10:15:00+00,7,2021/11/01 04:00:00+00,119881,1571,767419,45676,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,675
15.897466,1.998033,0,0,131,17.0702,0,0,2021/07/24 10:13:00+00,32,2021/07/24 04:00:00+00,83928,1331,767419,43774,2021/07/18 04:00:00+00,2021/07/24 04:00:00+00,202130,676
3.0405,-1.8243,2.606166,-0.043434,5,0.6515,0,0,2021/06/06 10:14:00+00,16,2021/06/06 04:00:00+00,82916,1301,767419,43260,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,677
162.2321,58.8553,0.434333,0.1303,1737,226.3431,3,0.3909,2021/12/29 11:17:00+00,52,2021/12/29 05:00:00+00,137758,1811,767419,51706,2021/12/26 05:00:00+00,2022/01/01 05:00:00+00,202201,678
45.28165,-24.04165,0.217166,0.086866,163,21.24,3,0.3909,2021/11/02 10:15:00+00,19,2021/11/02 04:00:00+00,120033,1574,767419,45695,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,679
15.506533,-0.390933,0,0,100,13.0307,0,0,2021/07/25 10:14:00+00,5,2021/07/25 04:00:00+00,84022,1331,767419,43778,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,680
1.4768,-1.5637,0.999033,-1.607133,5,0.6515,0,0,2021/06/07 10:14:00+00,29,2021/06/07 04:00:00+00,82920,1301,767419,43289,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,681
222.216733,59.984633,0.434333,0,1733,225.8219,3,0.3909,2021/12/30 11:17:00+00,19,2021/12/30 05:00:00+00,139490,1814,767419,51726,2021/12/26 05:00:00+00,2022/01/01 05:00:00+00,202201,682
41.611333,-3.670317,0.3909,0.173734,263,34.2707,5,0.6515,2021/11/03 10:15:00+00,52,2021/11/03 04:00:00+00,120292,1577,767419,45746,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,683
14.0297,-1.476833,0,0,92,11.9882,0,0,2021/07/26 10:13:00+00,4,2021/07/26 04:00:00+00,84110,1331,767419,43781,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,684
3.344533,1.867733,0.086866,-0.912167,67,8.7306,2,0.2606,2021/06/08 10:14:00+00,34,2021/06/08 04:00:00+00,82979,1302,767419,43322,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,685
252.708533,30.4918,0.3909,-0.043433,2348,305.9606,3,0.3909,2021/12/31 11:16:00+00,16,2021/12/31 05:00:00+00,141826,1817,767419,51742,2021/12/26 05:00:00+00,2022/01/01 05:00:00+00,202201,686
27.147266,-14.464067,0.347466,-0.043434,199,25.9311,0,0,2021/11/04 10:15:00+00,34,2021/11/04 04:00:00+00,120473,1577,767419,45780,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,687
15.767133,1.737433,0,0,171,22.2825,0,0,2021/07/27 10:14:00+00,42,2021/07/27 04:00:00+00,84253,1331,767419,43816,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,688
4.430433,1.0859,0.304033,0.217167,30,3.9092,5,0.6515,2021/06/09 10:14:00+00,23,2021/06/09 04:00:00+00,82981,1307,767419,43340,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,689
6.081,1.650567,0.347466,0.043433,43,5.6032,1,0.1303,2021/06/10 10:13:00+00,18,2021/06/10 04:00:00+00,82949,1309,767419,43340,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,690
5.212266,-0.868734,0.347466,0,47,6.1244,2,0.2606,2021/06/11 10:13:00+00,12,2021/06/11 04:00:00+00,82962,1311,767419,43343,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,691
5.950666,0.7384,0.1303,-0.217166,47,6.1244,0,0,2021/06/12 10:14:00+00,22,2021/06/12 04:00:00+00,82988,1311,767419,43360,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,692
5.342566,-0.6081,0.086866,-0.043434,29,3.7789,0,0,2021/06/13 10:14:00+00,17,2021/06/13 04:00:00+00,83011,1311,767419,43377,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,693
4.300133,-1.042433,0,-0.086866,23,2.9971,0,0,2021/06/14 10:13:00+00,3,2021/06/14 04:00:00+00,83019,1311,767419,43378,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,694
3.909233,-0.3909,0,0,38,4.9517,0,0,2021/06/15 10:14:00+00,13,2021/06/15 04:00:00+00,83025,1311,767419,43385,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,695
3.909233,0,0,0,29,3.7789,0,0,2021/06/16 10:13:00+00,16,2021/06/16 04:00:00+00,83023,1311,767419,43395,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,696
4.039533,0.1303,0.043433,0.043433,26,3.388,1,0.1303,2021/06/17 10:14:00+00,49,2021/06/17 04:00:00+00,83033,1312,767419,43439,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,697
3.7789,-0.260633,0.043433,0,32,4.1698,0,0,2021/06/18 10:14:00+00,12,2021/06/18 04:00:00+00,83038,1312,767419,43448,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,698
3.561733,-0.217167,0.043433,0,24,3.1274,0,0,2021/06/19 10:14:00+00,5,2021/06/19 04:00:00+00,83050,1312,767419,43451,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,699
2.866766,-0.694967,0,-0.043433,10,1.3031,0,0,2021/06/20 10:14:00+00,13,2021/06/20 04:00:00+00,83054,1312,767419,43461,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,700
1.824333,-1.042433,0,0,8,1.0425,0,0,2021/06/21 10:14:00+00,8,2021/06/21 04:00:00+00,83046,1312,767419,43468,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,701
1.4334,-0.390933,0.043433,0.043433,15,1.9546,1,0.1303,2021/06/22 10:14:00+00,15,2021/06/22 04:00:00+00,83026,1313,767419,43474,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,702
2.736466,1.303066,0.086866,0.043433,40,5.2123,1,0.1303,2021/06/23 10:14:00+00,8,2021/06/23 04:00:00+00,83042,1314,767419,43474,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,703
4.8648,2.128334,0.086866,0,57,7.4275,0,0,2021/06/24 10:14:00+00,25,2021/06/24 04:00:00+00,83074,1314,767419,43486,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,704
5.690066,0.825266,0.086866,0,34,4.4304,1,0.1303,2021/06/25 10:14:00+00,11,2021/06/25 04:00:00+00,83067,1315,767419,43482,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,705
4.821333,-0.868733,0.086866,0,20,2.6061,1,0.1303,2021/06/26 10:14:00+00,11,2021/06/26 04:00:00+00,83072,1316,767419,43490,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,706
3.51825,-1.303083,0.086866,0,0,,0,0,2021/06/27 10:14:00+00,17,2021/06/27 04:00:00+00,83063,1316,767419,43507,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,707
2.6061,-0.91215,0.043433,-0.043433,0,,0,0,2021/06/28 10:14:00+00,2,2021/06/28 04:00:00+00,83047,1315,767419,43506,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,708
8.8609,6.2548,0.043433,0,68,8.8609,1,0.1303,2021/06/29 10:14:00+00,18,2021/06/29 04:00:00+00,83083,1316,767419,43510,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,709
5.929,-2.9319,0.043433,0,23,2.9971,0,0,2021/06/30 10:13:00+00,14,2021/06/30 04:00:00+00,83070,1316,767419,43511,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,710
4.908266,-1.020734,0.1303,0.086867,22,2.8668,2,0.2606,2021/07/01 10:14:00+00,20,2021/07/01 04:00:00+00,83073,1318,767419,43525,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,711
2.866766,-2.0415,0.1303,0,21,2.7364,1,0.1303,2021/07/02 10:23:00+00,12,2021/07/02 04:00:00+00,83055,1319,767419,43524,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,712
3.257666,0.3909,0.1303,0,32,4.1698,0,0,2021/07/03 10:14:00+00,14,2021/07/03 04:00:00+00,83061,1319,767419,43529,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,713
3.605133,0.347467,0.043433,-0.086867,30,3.9092,0,0,2021/07/04 10:14:00+00,5,2021/07/04 04:00:00+00,83088,1319,767419,43532,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,714
3.387966,-0.217167,0,-0.043433,16,2.0849,0,0,2021/07/05 10:14:00+00,11,2021/07/05 04:00:00+00,83092,1319,767419,43543,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,715
2.693,-0.694966,0,0,16,2.0849,0,0,2021/07/06 10:14:00+00,12,2021/07/06 04:00:00+00,83091,1319,767419,43548,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,716
2.910166,0.217166,0,0,35,4.5607,0,0,2021/07/07 10:14:00+00,23,2021/07/07 04:00:00+00,83102,1319,767419,43561,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,717
242.153666,-10.554867,0.2606,-0.1303,1494,194.6785,0,0,2022/01/01 11:17:00+00,16,2022/01/01 05:00:00+00,143268,1817,767419,51757,2021/12/26 05:00:00+00,2022/01/01 05:00:00+00,202201,718
19.068233,3.3011,0,0,176,22.934,0,0,2021/07/28 10:14:00+00,38,2021/07/28 04:00:00+00,84386,1331,767419,43843,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,719
28.928133,1.780867,0.347466,0,204,26.5826,3,0.3909,2021/11/05 10:16:00+00,47,2021/11/05 04:00:00+00,120660,1580,767419,45825,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,720
203.886866,-38.2668,0.434333,0.173733,852,111.0215,7,0.9121,2022/01/02 11:17:00+00,9,2022/01/02 05:00:00+00,144121,1824,767419,51765,2022/01/02 05:00:00+00,2022/01/08 05:00:00+00,202202,721
22.499666,3.431433,0,0,171,22.2825,0,0,2021/07/29 10:14:00+00,35,2021/07/29 04:00:00+00,84532,1331,767419,43871,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,722
27.364466,-1.563667,0.1303,-0.217166,227,29.5797,0,0,2021/11/06 10:16:00+00,39,2021/11/06 04:00:00+00,120886,1580,767419,45863,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,723
166.705966,-37.1809,0.304033,-0.1303,1492,194.4179,0,0,2022/01/03 11:17:00+00,2,2022/01/03 05:00:00+00,145614,1824,767419,51767,2022/01/02 05:00:00+00,2022/01/08 05:00:00+00,202202,724
25.800766,3.3011,0.086866,0.086866,247,32.1858,2,0.2606,2021/07/30 10:14:00+00,18,2021/07/30 04:00:00+00,84747,1333,767419,43881,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,725
23.368366,-3.9961,0.1303,0,107,13.9428,0,0,2021/11/07 11:17:00+00,15,2021/11/07 04:00:00+00,120986,1580,767419,45878,2021/11/07 04:00:00+00,2021/11/13 05:00:00+00,202146,726
182.907466,16.2015,0.434333,0.1303,1867,243.283,3,0.3909,2022/01/04 11:17:00+00,42,2022/01/04 05:00:00+00,147449,1827,767419,51807,2022/01/02 05:00:00+00,2022/01/08 05:00:00+00,202202,727
26.886666,1.0859,0.086866,0,201,26.1917,0,0,2021/07/31 10:14:00+00,16,2021/07/31 04:00:00+00,84937,1333,767419,43894,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,728
18.4167,-4.951666,0,-0.1303,90,11.7276,0,0,2021/11/08 11:17:00+00,0,2021/11/08 05:00:00+00,121071,1580,767419,45878,2021/11/07 04:00:00+00,2021/11/13 05:00:00+00,202146,729
266.5645,83.657034,0.173733,-0.2606,2778,361.9926,1,0.1303,2022/01/05 11:17:00+00,41,2022/01/05 05:00:00+00,150221,1828,767419,51849,2022/01/02 05:00:00+00,2022/01/08 05:00:00+00,202202,730
28.363466,1.4768,0.086866,0,205,26.7129,0,0,2021/08/01 10:14:00+00,12,2021/08/01 04:00:00+00,85139,1333,767419,43907,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,731
17.374233,-1.042467,0.3475,0.3475,203,26.4523,8,1.0425,2021/11/09 11:15:00+00,65,2021/11/09 05:00:00+00,121256,1588,767419,45942,2021/11/07 04:00:00+00,2021/11/13 05:00:00+00,202146,732
334.150366,67.585866,0.651533,0.4778,3048,397.1755,11,1.4334,2022/01/06 11:17:00+00,311,2022/01/06 05:00:00+00,154329,1843,767419,52432,2022/01/02 05:00:00+00,2022/01/08 05:00:00+00,202202,733
22.977466,-5.386,0.043433,-0.043433,123,16.0278,1,0.1303,2021/08/02 10:14:00+00,11,2021/08/02 04:00:00+00,85242,1334,767419,43906,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,734
23.2815,5.907267,0.738433,0.390933,243,31.6646,9,1.1728,2021/11/10 11:15:00+00,130,2021/11/10 05:00:00+00,121485,1597,767419,46072,2021/11/07 04:00:00+00,2021/11/13 05:00:00+00,202146,735
366.162433,32.012067,0.6081,-0.043433,2604,339.3192,2,0.2606,2022/01/07 11:17:00+00,34,2022/01/07 05:00:00+00,155786,1831,767419,51874,2022/01/02 05:00:00+00,2022/01/08 05:00:00+00,202202,736
23.802733,0.825267,0.1303,0.086867,220,28.6675,2,0.2606,2021/08/03 10:14:00+00,39,2021/08/03 04:00:00+00,85420,1336,767419,43938,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,737
33.0111,9.7296,1.3031,0.564667,314,40.9164,13,1.694,2021/11/11 11:16:00+00,121,2021/11/11 05:00:00+00,121778,1612,767419,46189,2021/11/07 04:00:00+00,2021/11/13 05:00:00+00,202146,738
