OBJECTID,MTRS,MIN_YEAROBS,MAX_YEAROBS,LAST_COUNTY,Shape__Area,Shape__Length
1738,H 04S 01E 26,2019,2022,Humboldt,4348688.24609375,8341.6592879444
1739,H 04S 01E 25,2019,2022,Humboldt,4698801.51953125,8668.54407795385
1740,M 26N 12W 14,2004,2011,Trinity,4045777.50390625,8049.83234592028
1741,M 26N 06E 03,2010,2011,Plumas,4910592.19140625,8870.05545018109
1742,H 04S 03E 31,1999,1999,Humboldt,4339822.77734375,8356.33427042659
1743,M 26N 08E 13,2002,2002,Plumas,4335872.01953125,8330.39265528207
1744,H 05S 02E 03,2014,2014,Humboldt,5400503.73828125,9381.8448983403
1745,M 26N 08E 22,2019,2019,Plumas,4499168.984375,8485.78308705763
1746,M 26N 07E 23,2007,2007,Plumas,4410613.6015625,8400.63502806463
1747,H 05S 03E 14,2001,2004,Humboldt,4373989,8386.01073668471
1748,H 05S 03E 13,2015,2015,Humboldt,4564448.80859375,8512.02857912369
1749,H 05S 04E 18,2009,2009,Humboldt,3377808.16796875,7383.41509838098
1750,H 05S 07E 14,2021,2021,Trinity,4375529.4765625,8372.41981794878
1751,H 05S 04E 19,2019,2019,Humboldt,3351050.078125,7398.66890511885
1752,H 05S 04E 23,2012,2012,Humboldt,4504931.1640625,8488.39566931261
1753,H 05S 07E 21,1992,1995,Trinity,4553281.23828125,8536.6965641169
1754,M 25N 09E 17,2014,2014,Plumas,4359904.8359375,8338.51947444007
1755,H 05S 05E 31,2016,2016,Mendocino,4247403.7265625,8272.19652521845
1756,H 05S 08E 33,2021,2021,Trinity,4368521.72265625,8358.63181210737
1757,M 24N 17W 06,2015,2015,Mendocino,9225237.03125,12152.305656309
1758,M 25N 09E 20,2005,2014,Plumas,4411230.96484375,8399.24655125854
1759,M 25N 08E 30,2015,2015,Plumas,3534532.4140625,7651.60301574345
1760,M 25N 09E 29,2007,2014,Plumas,4524791.90234375,8423.67307748952
1761,M 25N 08E 32,2014,2014,Plumas,4167612.796875,8168.93747715166
1762,M 25N 08E 31,2014,2016,Plumas,3230029.12890625,7221.90388559718
1763,M 24N 10W 10,1990,1990,Mendocino,4380612.28515625,8373.1946404468
1764,M 24N 12W 18,2021,2021,Mendocino,4299253.98828125,8294.56700907194
1765,M 24N 03E 01,2019,2019,Butte,4482262.7890625,8456.60117703494
1766,M 24N 08E 06,2014,2015,Plumas,3320119.2421875,7359.62228642705
1767,M 24N 08E 05,2015,2016,Plumas,4258391.3828125,8255.60931072804
1768,M 24N 09E 03,2014,2014,Plumas,4477339.89453125,8464.45005765786
1769,M 24N 02E 12,2014,2015,Butte,4392468.88671875,8389.00572906884
1770,M 24N 17W 29,2021,2021,Mendocino,4285689.25390625,8284.46397436426
1771,M 24N 13W 27,2012,2012,Mendocino,4459453.32421875,8447.44286947787
1772,M 24N 16W 27,2016,2016,Mendocino,4246537.890625,8247.55410175937
1773,M 24N 13E 16,2007,2007,Plumas,4358139.91015625,8351.52722857015
1774,M 24N 05E 16,2015,2015,Plumas,4440589.41796875,8408.17256535472
1775,M 24N 13W 34,2021,2021,Mendocino,4233540.2890625,8231.30750888281
1776,M 23N 17W 06,2021,2021,Mendocino,8291903.00390625,11520.6091009782
1777,M 24N 03E 20,2015,2015,Butte,4767834.1640625,8743.63333302989
1778,M 23N 17W 05,2011,2015,Mendocino,5760294.4375,9712.92042374935
1779,M 23N 17W 04,2012,2013,Mendocino,5769189.9765625,9706.7282208239
1780,M 24N 12E 24,2007,2007,Plumas,4377270.87890625,8387.73058279673
1781,M 23N 18W 11,2021,2021,Mendocino,5177883.1484375,9139.94684264011
1782,M 23N 17W 09,2013,2013,Mendocino,4278600.94921875,8277.04793724565
1783,M 23N 18W 13,1994,1994,Mendocino,4961666.21484375,8933.5771829797
1784,M 23N 18W 14,2021,2022,Mendocino,5480389.2578125,9418.83716238042
1785,M 24N 10E 32,2019,2019,Plumas,4399995.31640625,8390.66139245092
1786,M 23N 17W 17,2013,2013,Mendocino,4264225.58984375,8263.83698751676
1787,M 23N 17W 16,2013,2013,Mendocino,4355977.3828125,8347.61621872058
1788,M 23N 17W 15,2013,2013,Mendocino,4299521.49609375,8294.85428229665
1789,M 23N 18W 24,2021,2021,Mendocino,4741230.03515625,8737.89584384488
1790,M 23N 18W 23,2015,2015,Mendocino,4707767.72265625,8709.39629058373
1791,M 23N 17W 19,2020,2022,Mendocino,6292317.60546875,10222.9693417973
1792,M 23N 17W 21,2013,2017,Mendocino,4321482.140625,8316.54309316768
1793,M 23N 17W 22,2013,2017,Mendocino,4304941.67578125,8302.50378429744
1794,M 23N 17W 23,2011,2011,Mendocino,4242960.265625,8242.27839813461
1795,M 23N 10W 17,1992,1992,Mendocino,4543287.1328125,8518.44428405903
1796,M 23N 08W 18,2018,2018,Tehama,4336150.609375,8331.43892626444
1797,M 23N 08W 17,2018,2018,Tehama,4290473.92578125,8286.06390872868
1798,M 23N 03E 12,2019,2019,Butte,4377116.296875,8369.53782812108
1799,M 23N 04E 12,2015,2015,Butte,4377288.3515625,8369.09569378562
1800,M 23N 17W 30,2011,2021,Mendocino,6228020.5,10172.3258266448
1801,M 23N 17W 29,2011,2016,Mendocino,4268471.1328125,8267.36317723028
1802,M 23N 17W 28,2014,2014,Mendocino,4201510.453125,8198.41691868523
1803,M 23N 10W 19,1992,1992,Mendocino,4364435.48828125,8356.82261556509
1804,M 23N 08W 20,2018,2018,Tehama,3967445.41015625,7990.04615708107
1805,M 23N 18W 35,1994,1994,Mendocino,4584431.4765625,8563.37314788159
1806,M 23N 17W 31,2010,2011,Mendocino,6315288.671875,10259.2552746739
1807,M 23N 17W 32,2010,2016,Mendocino,4259088.51171875,8255.55262920276
1808,M 23N 10W 29,1991,1991,Mendocino,4459192.0859375,8449.95764324676
1809,M 23N 09E 21,2001,2001,Plumas,4417837.1640625,8409.32806809518
1810,M 23N 10W 36,2008,2018,Tehama,3851721.44921875,7870.73167932621
1811,M 22N 18W 11,2012,2012,Mendocino,4137795.2578125,8234.59202538977
1812,M 23N 10E 28,2001,2001,Plumas,4573374.23046875,8923.66473890019
1813,M 22N 17W 11,2015,2016,Mendocino,4380171.61328125,8371.95273244977
1814,M 22N 09W 05,2019,2019,Glenn,4987562.734375,8961.53316703705
1815,M 22N 10W 02,2010,2010,Glenn,4325897.015625,8323.84237675357
1816,M 22N 10W 01,2019,2019,Glenn,3574661.0859375,7583.66436663941
1817,M 22N 18W 14,2011,2011,Mendocino,4128536.796875,8439.13493082039
1818,M 22N 17W 15,2021,2021,Mendocino,4418321.15625,8462.63175262422
1819,M 22N 17W 14,2021,2021,Mendocino,4167483.91015625,8167.92019752332
1820,M 22N 17W 21,2020,2020,Mendocino,4173495.87890625,8177.58530257212
1821,M 22N 18W 23,2017,2019,Mendocino,2852979.4453125,7928.46220333868
1822,M 22N 17W 23,2020,2020,Mendocino,4241639.4296875,8244.17155607055
1823,M 22N 17W 24,2011,2021,Mendocino,4314218.1796875,8309.44861736724
1824,M 22N 16W 19,2010,2016,Mendocino,7459308.47265625,11309.0711003935
1825,M 22N 16W 21,1999,2021,Mendocino,4226660.96484375,8223.81870439163
1826,M 22N 17W 26,2020,2020,Mendocino,4347117.296875,8341.08221687214
1827,M 22N 17W 25,2010,2016,Mendocino,4473557.2890625,8460.67661980484
1828,M 22N 16W 30,2011,2016,Mendocino,7296997.99609375,11197.1819006634
1829,M 22N 06E 11,2017,2017,Plumas,3997648.2265625,8037.04865803836
1830,M 22N 16W 29,1998,2022,Mendocino,4385029.01171875,8376.0724325765
1831,M 22N 16W 28,1999,2022,Mendocino,4283732.2890625,8279.50090383377
1832,M 22N 07E 07,2005,2005,Plumas,4266469.83203125,8264.58894449587
1833,M 22N 17W 31,2007,2007,Mendocino,4006313.95703125,8008.617977561
1834,M 22N 17W 32,2020,2020,Mendocino,4117565.390625,8124.03880914573
1835,M 22N 17W 35,2013,2013,Mendocino,4327968.6328125,8324.1036907677
1836,M 22N 17W 36,2010,2020,Mendocino,4347850.02734375,8344.96668337691
1837,M 22N 16W 31,2010,2014,Mendocino,5250270.57421875,10008.3619688163
1838,M 22N 06E 13,2004,2004,Plumas,4147645.76171875,8150.92316171851
1839,M 22N 06E 15,2019,2019,Butte,4110608.8984375,8109.49501967361
1840,M 22N 16W 32,2004,2004,Mendocino,3139657.90234375,7189.98979879399
1841,M 22N 07E 18,2004,2005,Plumas,4470826.54296875,8425.39105252279
1842,M 21N 17W 06,2013,2013,Mendocino,4263069.375,8189.62275098453
1843,M 22N 11E 21,2010,2010,Plumas,4456239.92578125,8443.75501427581
1844,M 22N 06E 24,2002,2002,Butte,4331984.57421875,8309.44469384779
1845,M 22N 08E 30,2019,2019,Plumas,3947825.6015625,7958.96871654792
1846,M 22N 07E 25,2019,2019,Plumas,4420597.49609375,8410.28482165893
1847,M 21N 16W 15,2018,2020,Mendocino,4453836.671875,8444.13500718714
1848,M 21N 17W 28,2014,2014,Mendocino,4298497.85546875,8293.23967993429
1849,M 21N 16W 27,2018,2018,Mendocino,4389117.15234375,8377.8712515078
1850,M 21N 16W 26,2013,2019,Mendocino,4193412.5625,8193.34653069871
1851,M 21N 15W 30,2017,2017,Mendocino,4373786.5234375,8394.78089710569
1852,M 21N 17W 32,2014,2014,Mendocino,4373353.8984375,8315.44433406532
1853,M 21N 17W 34,1994,2019,Mendocino,4350030.34375,8251.6894224574
1854,M 21N 09E 13,2001,2001,Sierra,4579740.3828125,8560.95686764252
1855,M 21N 09E 17,2009,2009,Plumas,4274234.375,8254.41241249181
1856,M 21N 09E 14,2011,2011,Sierra,4297496.0546875,8296.8287885291
1857,M 21N 09E 15,2001,2012,Plumas,4465057.84765625,8453.42096929616
1858,M 21N 16W 36,2017,2017,Mendocino,4203289.31640625,8200.34607523317
1859,M 20N 17W 03,2012,2012,Mendocino,1620925.14453125,5651.17188608574
1860,M 21N 09E 20,2010,2010,Plumas,4437143.3046875,8427.58593182342
1861,M 21N 09E 22,2000,2000,Sierra,4303164.94140625,8297.92580613116
1862,M 20N 17W 10,1994,1997,Mendocino,3950153.59765625,7955.93518376255
1863,M 20N 16W 10,2015,2015,Mendocino,4285079.6484375,8314.46931236919
1864,M 20N 16W 11,2016,2016,Mendocino,4272660.53125,8267.77211831343
1865,M 21N 09E 30,2010,2010,Plumas,4495976.22265625,8482.36871266807
1866,M 21N 08E 28,2008,2008,Plumas,4603427.26171875,8585.54225588379
1867,M 20N 16W 22,2020,2021,Mendocino,4122000.64453125,8144.46382676207
1868,M 20N 16W 23,2021,2021,Mendocino,3977356.19921875,7978.32328144187
1869,M 20N 17W 27,2007,2007,Mendocino,4233705.12109375,8232.92429648001
1870,M 20N 17W 26,2020,2020,Mendocino,3982043.421875,7990.77513914326
1871,M 20N 16W 27,2020,2020,Mendocino,4242384.34765625,8258.22567839171
1872,M 20N 16W 26,2020,2021,Mendocino,4200665.9765625,8201.05729165096
1873,M 20N 11E 09,2004,2015,Sierra,4488933.39453125,8476.30334950797
1874,M 20N 17W 35,2015,2019,Mendocino,3919972.21484375,7929.08475599377
1875,M 20N 07E 13,2013,2013,Butte,4480720.71484375,8470.55667060604
1876,M 19N 17W 02,2020,2020,Mendocino,4178988.21484375,8189.00338335465
1877,M 19N 16W 06,2015,2015,Mendocino,5201931.98828125,9730.1656056085
1878,M 19N 16W 01,1992,1992,Mendocino,8117466.89453125,11400.7274267988
1879,M 19N 16W 08,1991,1991,Mendocino,4301233.4765625,8296.37192556798
1880,M 19N 16W 12,1997,1998,Mendocino,5798843.75390625,9820.70714277312
1881,M 19N 17W 13,2016,2016,Mendocino,4272859.6640625,8284.26484286822
1882,M 19N 13W 09,2020,2021,Mendocino,4451188.48046875,8439.3709657089
1883,M 20N 09E 36,1991,2010,Sierra,4268732.65625,8265.86796685351
1884,M 19N 16W 13,1997,1997,Mendocino,5922738.0859375,9918.42407333373
1885,M 19N 15W 14,2013,2013,Mendocino,4244509.66015625,8216.63521765873
1886,M 19N 13W 17,2020,2020,Mendocino,4444174.6171875,8455.54799861262
1887,M 19N 16W 24,2006,2006,Mendocino,6221716.39453125,10166.9435845715
1888,M 19N 15W 19,2006,2006,Mendocino,4533773.22265625,8519.61610071023
1889,M 19N 15W 29,2013,2013,Mendocino,4393575.9609375,8389.2515012079
1890,M 19N 10E 18,2016,2021,Sierra,4151827.68359375,8245.20580708503
1891,M 19N 15W 32,2012,2012,Mendocino,4500786.8359375,8458.19781106058
1892,M 19N 15W 33,2012,2012,Mendocino,4571536.46875,8561.78034239678
1893,M 19N 15W 35,2013,2013,Mendocino,4560554.6875,8522.74976820039
1894,M 19N 08E 24,2018,2018,Yuba,4165467.5546875,8145.11596880447
1895,M 19N 08E 23,2015,2017,Yuba,4327735.19921875,8330.31258385292
1896,M 19N 10W 32,2015,2015,Lake,4575321.1953125,8566.97870190176
1897,M 18N 15W 05,2016,2016,Mendocino,4042531.7734375,8071.55969432799
1898,M 18N 17W 11,2018,2018,Mendocino,4451672.63671875,8464.46700237548
1899,M 18N 15W 04,2012,2016,Mendocino,3852011.8515625,7855.85026857439
1900,M 18N 15W 02,2011,2011,Mendocino,3708365.4609375,7709.85115387385
1901,M 19N 08E 25,2017,2019,Yuba,4401726.17578125,8457.2813628182
1902,M 18N 17W 12,2020,2020,Mendocino,4045124.09765625,8071.79030192024
1903,M 19N 08E 26,2015,2017,Yuba,4317391.11328125,8324.20272033885
1904,M 18N 14W 05,2013,2013,Mendocino,4415013.30859375,8410.87927595053
1905,M 19N 08E 27,2017,2017,Yuba,4296664.07421875,8297.65578433274
1906,M 19N 07E 29,1992,1992,Yuba,4540577.46875,8523.51836164194
1907,M 19N 07E 30,2003,2003,Yuba,4152126.296875,8157.04245764311
1908,M 18N 10W 04,2011,2011,Lake,4620033.15625,8602.38202195475
1909,M 18N 15W 11,2014,2014,Mendocino,4402908.1015625,8397.46696020326
1910,M 18N 17W 15,2018,2018,Mendocino,4337629.81640625,8334.52250469679
1911,M 18N 17W 14,2020,2020,Mendocino,4151342.4921875,8153.20262166875
1912,M 18N 14W 08,2014,2014,Mendocino,4093486.9296875,8093.57982553492
1913,M 18N 16W 18,2020,2020,Mendocino,3870982.2265625,7870.80191466738
1914,M 18N 16W 17,2018,2020,Mendocino,4117449.77734375,8119.94165142667
1915,M 18N 16W 16,2016,2018,Mendocino,4082572.21484375,8088.22303586224
1916,M 18N 16W 15,2016,2016,Mendocino,4098408.4453125,8099.69821263541
1917,M 19N 07E 34,1992,2017,Yuba,4087840.95703125,8099.65676291966
1918,M 19N 07E 32,1992,1992,Yuba,4303890.55078125,8300.02977629341
1919,M 18N 10W 08,2011,2011,Lake,4242790.53125,8239.71567314271
1920,M 18N 10W 09,2011,2011,Lake,4412270.625,8405.91257080239
1921,M 18N 15W 14,2010,2010,Mendocino,4172094.16015625,8171.51032248321
1922,M 18N 15W 13,2021,2021,Mendocino,6486210.38671875,10413.9398722761
1923,M 18N 16W 19,2011,2020,Mendocino,4246269.12109375,8247.99760668985
1924,M 18N 14W 18,2021,2021,Mendocino,4224176.80859375,8230.66561071527
1925,M 18N 14W 17,2014,2014,Mendocino,4233047.5625,8231.05601338987
1926,M 18N 16W 20,2011,2019,Mendocino,4304405.421875,8300.56501228054
1927,M 18N 08E 03,2016,2016,Yuba,3934045.30859375,7963.08165908572
1928,M 18N 16W 21,2016,2020,Mendocino,4219879.33203125,8218.81521920814
1929,M 18N 16W 22,2015,2015,Mendocino,4031340.0625,8033.44729898876
1930,M 18N 16W 23,2015,2015,Mendocino,3990960.9765625,7992.78032547926
1931,M 18N 15W 19,2015,2020,Mendocino,4649487.3828125,8689.16489973089
1932,M 18N 07E 03,2011,2016,Yuba,4465788.84765625,8459.51911714599
1933,M 18N 07E 02,2016,2016,Yuba,4488402.86328125,8478.19612148463
1934,M 18N 15W 20,2018,2018,Mendocino,4412430.66015625,8405.66013798656
1935,M 18N 15W 21,2019,2019,Mendocino,4098994.62890625,8102.66485160417
1936,M 18N 15W 22,2019,2019,Mendocino,4428905.59375,8422.16761890134
1937,M 18N 15W 23,2019,2020,Mendocino,4413689.2890625,8410.43978870195
1938,M 18N 15W 24,2018,2021,Mendocino,6535379.77734375,10426.4232063541
1939,M 18N 17W 26,2015,2019,Mendocino,4116483.6796875,8117.96716830954
1940,M 18N 17W 25,2019,2019,Mendocino,4125561.40625,8112.66063774605
1941,M 18N 16W 30,2010,2014,Mendocino,4007319.12890625,8007.85506180498
1942,M 18N 16W 29,2012,2019,Mendocino,4112598.90625,8112.24523099497
1943,M 18N 16W 28,2015,2019,Mendocino,4193852.875,8192.40371247344
1944,M 18N 15W 30,2015,2019,Mendocino,4386104.78515625,8466.96605413242
1945,M 18N 07E 11,2011,2011,Yuba,4410161.42578125,8401.33675859335
1946,M 18N 15W 29,2018,2019,Mendocino,4150605.8671875,8161.230816154
1947,M 18N 15W 27,2019,2019,Mendocino,4119945.93359375,8123.88858415397
1948,M 18N 15W 25,2018,2018,Mendocino,6668220.4453125,10590.8949984919
1949,M 18N 17W 35,2013,2020,Mendocino,4239558.7890625,8244.6810260343
1950,M 18N 17W 36,2012,2016,Mendocino,4337880.1640625,8350.99788267113
1951,M 18N 16W 32,2012,2015,Mendocino,4128842.3359375,8128.28172948481
1952,M 18N 14W 30,2018,2018,Mendocino,4271729.6640625,8254.22268139653
1953,M 18N 14W 29,2021,2021,Mendocino,4107277.453125,8109.75274590719
1954,M 18N 16W 33,2011,2019,Mendocino,4033145.58984375,8038.95982883325
1955,M 18N 16W 34,2019,2019,Mendocino,3975159.85546875,7980.1328065562
1956,M 18N 15W 31,2018,2019,Mendocino,4623313.921875,8475.13760984001
1957,M 18N 15W 32,2019,2019,Mendocino,4334853.7734375,8331.13856572031
1958,M 18N 15W 33,2019,2019,Mendocino,4204495.11328125,8203.19101421366
1959,M 17N 17W 03,2012,2012,Mendocino,4107342.85546875,8143.0395421462
1960,M 17N 17W 02,2018,2018,Mendocino,4130697.90625,8132.14351193544
1961,M 17N 17W 01,2012,2016,Mendocino,4186566.33984375,8183.12732295729
1962,M 18N 08E 19,2019,2020,Yuba,4402189.71484375,8392.24658848171
1963,M 17N 16W 06,2015,2015,Mendocino,3605229.29296875,7786.3045482841
1964,M 17N 16W 05,2019,2019,Mendocino,4331367.2734375,8220.38069150615
1965,M 17N 16W 04,2016,2018,Mendocino,4230475.89453125,8233.88263229885
1966,M 17N 16W 03,2017,2019,Mendocino,4117905.18359375,8124.34858697344
1967,M 17N 16W 01,2012,2017,Mendocino,3632166.9375,7973.52235751948
1968,M 18N 09E 20,2018,2018,Nevada,4497738.2734375,8505.2373386428
1969,M 17N 15W 06,2012,2014,Mendocino,4019035.078125,8442.97260883479
1970,M 17N 15W 05,2020,2020,Mendocino,4230253.40234375,8228.38595185942
1971,M 17N 15W 04,2019,2020,Mendocino,4189951.79296875,8191.09053360646
1972,M 17N 15W 03,2019,2019,Mendocino,4112894.03515625,8116.68865868333
1973,M 18N 10W 32,2019,2020,Lake,4542538.87109375,8526.43301292786
1974,M 17N 15W 02,2019,2021,Mendocino,4076435.9296875,8079.84511887119
1975,M 17N 17W 09,2000,2020,Mendocino,4068489.71484375,8068.63087584005
1976,M 17N 17W 10,2012,2020,Mendocino,4018086.8203125,8021.68783914936
1977,M 17N 17W 11,2007,2017,Mendocino,4063499.2265625,8066.952390581
1978,M 17N 17W 12,2009,2011,Mendocino,4227151.9453125,8224.57280239071
1979,M 17N 16W 07,2015,2015,Mendocino,3884451.421875,7912.91446131615
1980,M 17N 16W 08,2013,2013,Mendocino,4324011.83984375,8343.80814095167
1981,M 17N 16W 09,2016,2017,Mendocino,4336504.95703125,8338.15760658103
1982,M 17N 16W 10,2013,2018,Mendocino,4334482.66796875,8328.56157438409
1983,M 17N 15W 07,2011,2011,Mendocino,4215461.71484375,8377.87644624851
1984,M 17N 13W 05,2021,2021,Mendocino,4311533.23046875,8306.88637387524
1985,M 17N 15W 08,2010,2010,Mendocino,4268468.88671875,8265.30447343356
1986,M 17N 17W 16,2005,2019,Mendocino,4336529.9453125,8331.85069481612
1987,M 17N 17W 15,2006,2019,Mendocino,4325708.6953125,8324.61134124072
1988,M 17N 17W 14,2005,2020,Mendocino,4131321.234375,8137.85003399541
1989,M 17N 17W 13,2001,2016,Mendocino,4283431.4375,8279.45753729154
1990,M 17N 16W 18,2001,2020,Mendocino,4309589.78125,8304.85712607823
1991,M 17N 14W 09,2008,2008,Mendocino,4447054.0546875,8245.24583016057
1992,M 17N 16W 14,2016,2016,Mendocino,4154457.9453125,8153.27371840863
1993,M 17N 16W 13,2016,2016,Mendocino,4145878.5078125,8144.92048605905
1994,M 18N 07E 34,2011,2011,Yuba,4350592.80859375,8356.32239808969
1995,M 17N 15W 13,2021,2021,Mendocino,4132909.83984375,8133.57120298908
1996,M 17N 17W 21,1995,1995,Mendocino,4384012.17578125,8376.88840039872
1997,M 17N 17W 22,2016,2016,Mendocino,4324601.4140625,8321.11648938434
1998,M 17N 17W 23,2005,2017,Mendocino,4041286.75390625,8112.2235278213
1999,M 17N 17W 24,1978,2014,Mendocino,4159217.45703125,8159.10538973176
2000,M 17N 16W 19,1991,1992,Mendocino,4210503.96484375,8209.7499471816
2001,M 17N 16W 20,1989,1992,Mendocino,4186504.41015625,8186.5258416419
2002,M 17N 15W 19,2012,2012,Mendocino,4344771.671875,8542.94939977146
2003,M 17N 15W 20,1989,1989,Mendocino,3868057.46875,7868.73716940633
2004,M 17N 15W 24,2012,2021,Mendocino,4079306.875,8141.61814408934
2005,M 17N 17W 26,2015,2015,Mendocino,4070502.2265625,8020.35808522264
2006,M 17N 17W 25,2015,2018,Mendocino,4120742.97265625,8120.43176375464
2007,M 17N 16W 30,1991,2017,Mendocino,4322354.58203125,8317.21574448756
2008,M 17N 16W 26,2016,2016,Mendocino,5072603.41015625,9038.17758275459
2009,M 17N 15W 25,2016,2016,Mendocino,4126321.0546875,8129.27592384653
2010,M 17N 10W 24,2021,2021,Lake,4335049.2734375,8319.68000998318
2011,M 17N 17W 34,2015,2020,Mendocino,3856507,7857.6853431453
2012,M 17N 17W 35,2016,2019,Mendocino,4012402.359375,8013.49023234401
2013,M 17N 16W 31,2015,2015,Mendocino,4338085.48046875,8332.01724617868
2014,M 17N 16W 33,2013,2013,Mendocino,5140594.015625,9065.84809502605
2015,M 17N 16W 35,2016,2016,Mendocino,4265466.48046875,8264.28901907295
2016,M 17N 15W 31,2011,2016,Mendocino,4138043.38671875,8139.90688204654
2017,M 17N 15W 34,2012,2012,Mendocino,4065438.640625,8071.60105707361
2018,M 16N 17W 03,2015,2019,Mendocino,4464477.89453125,8514.68536128323
2019,M 16N 17W 02,2015,2019,Mendocino,4496240.80859375,8527.52643829919
2020,M 16N 16W 06,2018,2018,Mendocino,4447768.8515625,8444.56750128957
2021,M 16N 16W 04,2010,2015,Mendocino,4291227.1328125,8292.92817786871
2022,M 16N 16W 03,2010,2015,Mendocino,4205312.3984375,8213.07659567722
2023,M 16N 16W 02,2007,2016,Mendocino,4248971.3828125,8244.52206572604
2024,M 17N 10E 21,1997,1997,Nevada,4281653.73046875,8354.08618990232
2025,M 16N 15W 06,2012,2012,Mendocino,4264674.98046875,8261.15402093922
2026,M 16N 15W 05,2011,2011,Mendocino,3948889.5625,7960.77839941422
2027,M 16N 15W 04,2013,2013,Mendocino,4371024.5703125,8363.19239708734
2028,M 16N 15W 03,2013,2013,Mendocino,4451887.94140625,8439.97231422972
2029,M 16N 17W 12,2010,2011,Mendocino,3870797.39453125,7920.62686246221
2030,M 16N 16W 07,2011,2015,Mendocino,4388928.60546875,8478.96508441657
2031,M 16N 17W 11,2015,2015,Mendocino,4149933.27734375,8172.32717614474
2032,M 16N 16W 08,2012,2012,Mendocino,4178946.31640625,8208.59397047808
2033,M 16N 16W 09,2012,2013,Mendocino,4225348.8828125,8225.07984248491
2034,M 16N 16W 10,2012,2014,Mendocino,4123422.1875,8124.03509174778
2035,M 16N 16W 11,2010,2016,Mendocino,4273878.4296875,8269.70669300861
2036,M 16N 16W 12,2010,2010,Mendocino,4259516.125,8255.63686152356
2037,M 17N 08W 36,2008,2008,Colusa,4426732.01953125,8435.54369424584
2038,M 16N 15W 07,2012,2013,Mendocino,4224005.30859375,8221.19531987894
2039,M 16N 15W 08,2010,2018,Mendocino,3872163.77734375,7882.34105963782
2040,M 16N 15W 09,2014,2014,Mendocino,4317184.6484375,8311.17691642059
2041,M 16N 17W 13,2010,2016,Mendocino,3780350.50390625,7889.22692673822
2042,M 16N 17W 14,2011,2011,Mendocino,3975355.09375,7975.88813158804
2043,M 16N 16W 17,2016,2016,Mendocino,4075875.4765625,8078.69846188858
2044,M 16N 07W 06,2008,2008,Colusa,6332805.44921875,10566.1102786107
2045,M 16N 08W 01,2009,2009,Colusa,5567388.2578125,9469.30977666243
2046,M 16N 15W 17,2013,2013,Mendocino,3842940.65625,7853.32902447861
2047,M 16N 15W 13,2010,2016,Mendocino,4309323.09765625,8305.99052468217
2048,M 16N 14W 18,2012,2013,Mendocino,7316940.203125,11217.6311616703
2049,M 16N 14W 17,2007,2013,Mendocino,4318004.83203125,8312.07760444816
2050,M 16N 14W 16,2010,2012,Mendocino,4158745.578125,8159.42616244698
2051,M 16N 17W 24,2016,2016,Mendocino,3750609.09375,7802.770972133
2052,M 16N 16W 19,2014,2016,Mendocino,4380727.60546875,8427.94600395113
2053,M 16N 14W 15,2013,2013,Mendocino,4055664.67578125,8061.11120627455
2054,M 16N 17W 23,2016,2016,Mendocino,4116924.25,8116.9273317177
2055,M 16N 14W 14,2016,2021,Mendocino,4263493.890625,8260.10128686691
2056,M 16N 07W 08,1995,1995,Colusa,4466066.9609375,8442.29066268183
2057,M 16N 15W 24,2016,2016,Mendocino,3643631.42578125,7791.21843164052
2058,M 16N 14W 19,2013,2013,Mendocino,7011827.95703125,10946.7941346655
2059,M 16N 14W 20,2013,2013,Mendocino,4296317.33203125,8291.51552900906
2060,M 16N 14W 21,2014,2014,Mendocino,4162491.40625,8162.30732481059
2061,M 16N 14W 22,2017,2020,Mendocino,4118549.37890625,8120.57530488098
2062,M 16N 14W 23,2002,2017,Mendocino,4239677.16015625,8238.07743234668
2063,M 16N 14W 24,2020,2020,Mendocino,4286244.140625,8282.82027842819
2064,M 16N 16W 29,2016,2016,Mendocino,4289630.7890625,8260.17011328069
2065,M 16N 14W 30,2006,2011,Mendocino,6899713.80859375,10877.8267468238
2066,M 16N 07W 17,1994,1994,Colusa,4422608.671875,8422.54380483586
2067,M 16N 14W 29,2014,2014,Mendocino,4189740.015625,8187.7449109799
2068,M 16N 14W 28,2020,2020,Mendocino,4193805.61328125,8192.12222155731
2069,M 16N 17W 35,2011,2016,Mendocino,3951361.6328125,7970.12189112163
2070,M 16N 14W 27,2018,2020,Mendocino,4118475.46875,8123.33033073759
2071,M 16N 16W 34,2016,2016,Mendocino,6069275.703125,10244.571340686
2072,M 16N 16W 35,2012,2020,Mendocino,4217087.3203125,10371.5601827008
2073,M 16N 15W 33,2011,2011,Mendocino,5110847.53515625,9078.4736211221
2074,M 16N 15W 34,2016,2016,Mendocino,5228774.328125,9179.72751310322
2075,M 15N 17W 03,2009,2013,Mendocino,4118963.09765625,8118.3955305804
2076,M 15N 17W 02,2010,2012,Mendocino,4254918.81640625,8245.15837454947
2077,M 16N 14W 34,2013,2013,Mendocino,4226439.76171875,8232.14813169333
2078,M 15N 17W 01,2012,2013,Mendocino,4237889.140625,8233.86057879497
2079,M 15N 16W 06,2016,2016,Mendocino,5719346.6015625,9443.93744905212
2080,M 15N 15W 05,2007,2007,Mendocino,3648252.48828125,7652.85954290066
2081,M 15N 17W 11,2009,2013,Mendocino,4179372.68359375,8179.48909403949
