rxdevice,fileid,txdevice,starttime,endtime,valuevalue
6107,300603.0,-10633,277649366130114,277649666006388.0,255
6107,300603.0,7249,277649666129986,277649966006364.0,255
6107,300606.0,14983,277672166097465,277672465974095.0,255
6107,300606.0,16445,277671866097649,277672165974082.0,255
6107,300614.0,-16649,277782266102897,277782565979081.0,255
6107,300614.0,-14823,277781966103626,277782265979079.0,255
6107,300614.0,-9135,277782866102780,277783165979077.0,255
6107,300614.0,-5943,277783766102834,277784065979086.0,255
6107,300614.0,-1737,277783166102872,277783465979084.0,255
6107,300614.0,-967,277784666102887,277784965979088.0,255
6107,300614.0,8552,277782566102851,277782865979052.0,255
6107,300614.0,17559,277784366103262,277784665979084.0,255
6107,300614.0,21992,277784966102942,277785265979095.0,255
6107,300614.0,23570,277783466102819,277783765979088.0,255
6107,300614.0,24058,277784066102820,277784365979089.0,255
6107,300622.0,-28275,277850066071089,277850365947744.0,255
6107,300622.0,-24786,277852466071119,277852765947796.0,255
6107,300622.0,-11488,277850966071222,277851265947754.0,255
6107,300622.0,-9256,277851266071105,277851565947776.0,255
6107,300622.0,-7631,277852166071235,277852465947767.0,255
6107,300622.0,-7597,277849766071431,277850065947783.0,255
6107,300622.0,1994,277851566071264,277851865947752.0,255
6107,300622.0,9368,277851866071091,277852165947749.0,255
6107,300622.0,21183,277850666071109,277850965947785.0,255
6107,300622.0,22458,277850366071199,277850665947751.0,255
6107,300629.0,18093,277930166057255,277930465933509.0,255
6107,300632.0,7572,277995566049876,277995865926364.0,255
6107,300632.0,28266,277995866049834,277996165926359.0,255
6107,300649.0,-28665,278167766083283,278168065959754.0,255
6107,300653.0,-25432,278198066114808,278198365991087.0,255
6107,300655.0,3720,278202566072853,278202865948997.0,255
6107,300657.0,-27034,278251466124697,278251765999586.0,255
6107,300662.0,-7330,278274566087332,278274865963492.0,255
6114,543036.0,-31789,277304066074782,277304365951364.0,255
6114,543036.0,-28738,277303766074808,277304065951222.0,255
6114,543036.0,1993,277304666074835,277304965951281.0,255
6114,543036.0,3881,277304966074793,277305265951385.0,255
6114,543036.0,25344,277304366074830,277304665951382.0,255
6114,543036.0,28380,277303466076914,277303765951348.0,255
6114,543038.0,-30254,277338266139236,277338566015715.0,255
6114,543038.0,-18499,277339466139024,277339766015771.0,255
6114,543038.0,-17971,277340066139157,277340366015743.0,255
6114,543038.0,-8697,277338566139247,277338866015732.0,255
6114,543038.0,10935,277339766139114,277340066015759.0,255
6114,543038.0,20797,277339166139107,277339466015724.0,255
6114,543038.0,27220,277338866139072,277339166015837.0,255
6114,543042.0,-21837,277403666130944,277403966007603.0,255
6114,543042.0,-15243,277403366132168,277403666007595.0,255
6114,543043.0,123,277437566058578,277437865935082.0,255
6114,543043.0,10380,277437866058618,277438165935203.0,255
6114,543046.0,3892,277489166106678,277489465983332.0,255
6114,543046.0,27757,277489466106686,277489765983284.0,255
6114,543047.0,-29705,277521266060327,277521565936435.0,255
6114,543047.0,-27899,277521566060111,277521865936455.0,255
6114,543049.0,-9844,277561166047995,277561465924249.0,255
6114,543049.0,12782,277561466048315,277561765924285.0,255
6114,543054.0,1787,277583366095028,277583665971877.0,255
6114,543054.0,7906,277583966095110,277584265971661.0,255
6114,543054.0,10869,277583666095237,277583965971663.0,255
6114,543080.0,27121,277916366130655,277916666007368.0,255
6114,543081.0,-22924,277925066124731,277925366001359.0,255
6114,543081.0,16931,277924766124773,277925066001319.0,255
6114,543083.0,-19455,278006366101656,278006665976129.0,255
6114,543085.0,-17246,278042666110226,278042965986577.0,255
6114,543085.0,14120,278042966110048,278043265986568.0,255
6114,543086.0,-19172,278094566056530,278094865932960.0,255
6114,543086.0,-2421,278094266056512,278094565932964.0,255
6114,543089.0,-9910,278166266050069,278166565927238.0,255
6114,543089.0,28707,278166566050399,278166865926911.0,255
6114,543089.0,31373,278165966050288,278166265926960.0,255
6121,1402029.0,32281,276383366089732,276383665966476.0,255
6121,1402031.0,5014,276386366117801,276386665994275.0,255
6121,1402033.0,-5290,276435566110608,276435865986914.0,255
6121,1402033.0,1323,276435866110700,276436165986950.0,255
6121,1402033.0,2740,276435266110692,276435565986889.0,255
6121,1402034.0,-23169,276437066082996,276437365959451.0,255
6121,1402035.0,-5879,276468866076654,276469165953408.0,255
6121,1402036.0,-6414,276472766072048,276473065948406.0,255
6121,1402036.0,21851,276473066072041,276473365948437.0,255
6121,1402037.0,-30314,276523166129923,276523466006174.0,255
6121,1402037.0,-19467,276522866129842,276523166006198.0,255
6121,1402037.0,10087,276522566129936,276522866006204.0,255
6121,1402037.0,25391,276523466129835,276523766006205.0,255
6121,1402038.0,-3943,276557066106795,276557365983573.0,255
6121,1402039.0,-2628,276558566095831,276558865972203.0,255
6121,1402045.0,-18107,276618566070424,276618865946992.0,255
6121,1402046.0,15634,276619466098743,276619765975296.0,255
6121,1402046.0,16356,276619766098645,276620065975305.0,255
6121,1402046.0,24079,276620966098581,276621265975291.0,255
6121,1402047.0,11750,276623966094016,276624265970506.0,255
6121,1402047.0,22960,276623666093888,276623965970452.0,255
6121,1402048.0,-27051,276633566034931,276633865911452.0,255
6121,1402048.0,2544,276633266034824,276633565911447.0,255
6121,1402048.0,15678,276632966035006,276633265911443.0,255
6121,1402049.0,-19284,276635066069577,276635365946110.0,255
6121,1402054.0,-28833,276708866129410,276709166005984.0,255
6121,1402054.0,-4538,276708566129476,276708866005961.0,255
6121,1402057.0,-29853,276715466090112,276715765966808.0,255
6121,1402057.0,-26951,276715166090215,276715465966807.0,255
6121,1402057.0,11392,276715766090102,276716065966832.0,255
6121,1402059.0,-24498,276723866107364,276724165983736.0,255
6121,1402060.0,-29719,276727466093825,276727765970597.0,255
6121,1402060.0,-23308,276725966094112,276726265970582.0,255
6121,1402060.0,-10858,276726566093728,276726865970572.0,255
6121,1402060.0,-7345,276726866093721,276727165970580.0,255
6121,1402060.0,21241,276726266093759,276726565970577.0,255
6121,1402060.0,21791,276727166093768,276727465970579.0,255
6121,1402060.0,23125,276728366093879,276728665970564.0,255
6121,1402067.0,-15775,276783266037903,276783565913987.0,255
6121,1402067.0,-5625,276782966037827,276783265914006.0,255
6121,1402076.0,2589,276900866116976,276901165993431.0,255
6126,301409.0,-2277,276174566096114,276174865972950.0,255
6126,301409.0,2210,276174266096237,276174565972969.0,255
6126,301409.0,3507,276173666096223,276173965972959.0,255
6126,301409.0,8481,276173966096098,276174265972960.0,255
6126,301410.0,362,276205766064061,276206065940351.0,255
6126,301410.0,7597,276205466063833,276205765940262.0,255
6126,301410.0,9539,276206066063693,276206365940221.0,255
6126,301410.0,31624,276205166064255,276205465940269.0,255
6126,301410.0,32534,276204866063755,276205165940261.0,255
6126,301412.0,-19506,276257666096177,276257965972984.0,255
6126,301412.0,-14172,276257066096132,276257365972976.0,255
6126,301412.0,-9379,276257366096254,276257665972967.0,255
6126,301412.0,15740,276257966096178,276258265972969.0,255
6126,301414.0,-26882,276294866042583,276295165919336.0,255
6126,301414.0,-4701,276295166042521,276295465919338.0,255
6126,301414.0,1585,276294566042585,276294865919306.0,255
6126,301417.0,-25840,276346166078434,276346465955088.0,255
6126,301417.0,-16826,276346466078797,276346765955086.0,255
6126,301417.0,-4401,276346766078402,276347065955075.0,255
6126,301417.0,8592,276347066078693,276347365955047.0,255
6126,301419.0,-16804,276383066104679,276383365981203.0,255
6126,301419.0,6277,276383366104780,276383665981203.0,255
6126,301419.0,7807,276383966104590,276384265981126.0,255
6126,301419.0,11610,276382466104657,276382765981228.0,255
6126,301419.0,16591,276382766104801,276383065981196.0,255
6126,301419.0,17477,276383666104651,276383965981141.0,255
6126,301420.0,-30275,276432866071839,276433165948161.0,255
6126,301420.0,-1204,276433466071718,276433765948270.0,255
6126,301420.0,25915,276433166071706,276433465948159.0,255
6126,301421.0,-24268,276462566127344,276462866003979.0,255
6126,301421.0,20077,276462866127267,276463166003984.0,255
6126,301421.0,23758,276462266127484,276462566003976.0,255
6126,301427.0,-31967,276518066042141,276518365918320.0,255
6126,301427.0,13642,276517466041964,276517765918317.0,255
6126,301427.0,16092,276517766041682,276518065918322.0,255
6126,301428.0,-32343,276551666122131,276551965998724.0,255
6126,301428.0,-20438,276552866122025,276553165998673.0,255
6126,301428.0,-17648,276551366122075,276551665998706.0,255
6126,301428.0,-7942,276551966122060,276552265998737.0,255
6126,301428.0,25163,276552566122074,276552865998722.0,255
6126,301428.0,31880,276552266122115,276552565998712.0,255
6126,301431.0,24617,276612266094339,276612565970604.0,255
6126,301432.0,19460,276616466063087,276616765939829.0,255
6126,301434.0,1874,276627266074941,276627565951429.0,255
6126,301437.0,26629,276635366118875,276635665995265.0,255
6126,301440.0,-29309,276710366075290,276710665951705.0,255
6126,301440.0,-28982,276710066075334,276710365951767.0,255
6126,301440.0,-25927,276710666075233,276710965951727.0,255
6126,301440.0,-24311,276709766075253,276710065951703.0,255
6126,301440.0,347,276709466075335,276709765951705.0,255
6126,301441.0,-14551,276714566103450,276714865979758.0,255
6126,301441.0,11343,276713966103348,276714265979779.0,255
6126,301441.0,11697,276713666103579,276713965979755.0,255
6126,301441.0,27264,276714266103522,276714565979768.0,255
6126,301444.0,-320,276777266061064,276777565937821.0,255
6126,301444.0,2394,276776666061486,276776965938080.0,255
6126,301444.0,16941,276776366061531,276776665937847.0,255
6126,301444.0,27999,276776966061621,276777265937860.0,255
6126,301445.0,-10854,276812066106771,276812365983148.0,255
6126,301445.0,8108,276812366106424,276812665983162.0,255
6126,301447.0,-19230,276819266111900,276819565988085.0,255
6126,301447.0,7776,276818966111623,276819265988155.0,255
6126,301447.0,10135,276819566111468,276819865988074.0,255
6126,301448.0,-26072,276865166093675,276865465970220.0,255
6126,301448.0,-14744,276864266093679,276864565970258.0,255
6126,301448.0,-11279,276865466093667,276865765970231.0,255
6126,301448.0,-7705,276863966093665,276864265970239.0,255
6126,301448.0,-7514,276864566093636,276864865970217.0,255
6126,301448.0,3240,276863366093707,276863665970238.0,255
6126,301448.0,17822,276863666093720,276863965970241.0,255
6126,301448.0,28825,276864866093669,276865165970231.0,255
6126,301449.0,-20690,276903266088760,276903565965709.0,255
6126,301449.0,-12809,276903566088863,276903865965710.0,255
6126,301449.0,14584,276903866088733,276904165965715.0,255
6126,301449.0,22456,276902966089023,276903265965709.0,255
6126,301449.0,32694,276904166088850,276904465965677.0,255
6126,301451.0,-28892,276950666063724,276950965940587.0,255
6126,301451.0,-17090,276950366063835,276950665940588.0,255
6126,301451.0,17885,276950966063859,276951265940577.0,255
6126,301451.0,25166,276951266063739,276951565940559.0,255
6126,301452.0,-30919,276983366077167,276983665953725.0,255
6126,301452.0,-26384,276983066077182,276983365953709.0,255
6126,301452.0,-5053,276982766077159,276983065953690.0,255
6126,301452.0,18094,276982466077130,276982765953696.0,255
6126,301454.0,-26946,277034366072468,277034665949233.0,255
6126,301454.0,-9728,277034966072469,277035265949227.0,255
6126,301454.0,25299,277034666072479,277034965949171.0,255
6126,301457.0,-19051,277085366080006,277085665956793.0,255
6126,301457.0,8204,277085066080056,277085365956783.0,255
6126,301457.0,19451,277084766080075,277085065956774.0,255
6126,301459.0,29594,277086866079910,277087165956549.0,255
6126,301460.0,-198,277121366089452,277121665966244.0,255
6126,301460.0,8185,277121066089488,277121365966239.0,255
6126,301460.0,19147,277120766089422,277121065966251.0,255
6126,301461.0,-15467,277155566102379,277155865978718.0,255
6126,301461.0,-9545,277154366103241,277154665978774.0,255
6126,301461.0,-1025,277155266102657,277155565978788.0,255
6126,301461.0,2208,277155866102586,277156165978696.0,255
6126,301461.0,8678,277154966102312,277155265978774.0,255
6126,301461.0,24517,277154666102557,277154965978794.0,255
6126,301462.0,10465,277159766033655,277160065910291.0,255
6126,301463.0,-25968,277165166131536,277165466008123.0,255
6126,301463.0,-22427,277163066131609,277163366007850.0,255
6126,301463.0,-20225,277163966131263,277164266007852.0,255
6126,301463.0,-11224,277160966131813,277161266007843.0,255
6126,301463.0,-9208,277164566131236,277164866007874.0,255
6126,301463.0,-8564,277164866131926,277165166007874.0,255
6126,301463.0,-308,277164266131673,277164566007874.0,255
6126,301463.0,5098,277161266131346,277161566008137.0,255
6126,301463.0,19093,277162166131575,277162466007891.0,255
6126,301463.0,21757,277165466131729,277165766007869.0,255
6126,301463.0,29151,277161566131804,277161866007840.0,255
6126,301463.0,32236,277161866131407,277162166007884.0,255
6126,301471.0,-30557,277320566046466,277320865922935.0,255
6126,301471.0,-30366,277328366046824,277328665922948.0,255
6126,301471.0,-29957,277322966046735,277323265923302.0,255
6126,301471.0,-29899,277327466047244,277327765922947.0,255
6126,301471.0,-26030,277328066046919,277328365922955.0,255
6126,301471.0,-25215,277322066046653,277322365922941.0,255
6126,301471.0,-23325,277323266046681,277323565922996.0,255
6126,301471.0,-21923,277325666046881,277325965922941.0,255
6126,301471.0,-19706,277326266046929,277326565923197.0,255
6126,301471.0,-19168,277320266046464,277320565922979.0,255
6126,301471.0,-17032,277326566046816,277326865922982.0,255
6126,301471.0,-13869,277323566046864,277323865922925.0,255
6126,301471.0,-13846,277321766046470,277322065922960.0,255
6126,301471.0,-13517,277325966046863,277326265922949.0,255
6126,301471.0,-13026,277323866046592,277324165922972.0,255
6126,301471.0,-12696,277319366046612,277319665923037.0,255
6126,301471.0,-11822,277319966046533,277320265922991.0,255
6126,301471.0,-9662,277320866046535,277321165922944.0,255
6126,301471.0,-8797,277328666047061,277328965922970.0,255
6126,301471.0,-7999,277319666046729,277319965922960.0,255
6126,301471.0,-3812,277327166046592,277327465922955.0,255
6126,301471.0,-3457,277329266046939,277329565922930.0,255
6126,301471.0,-2588,277324466046533,277324765923186.0,255
6126,301471.0,-462,277322666046771,277322965922976.0,255
6126,301471.0,2562,277328966046836,277329265922947.0,255
6126,301471.0,6482,277322366046754,277322665922976.0,255
6126,301471.0,8859,277321166046495,277321465922987.0,255
6126,301471.0,12770,277319066046906,277319365923021.0,255
6126,301471.0,13472,277321466046823,277321765922953.0,255
6126,301471.0,16230,277325066046766,277325365922944.0,255
6126,301471.0,22947,277324766047058,277325065922952.0,255
6126,301471.0,24042,277325366046735,277325665922976.0,255
6126,301471.0,24240,277327766046564,277328065922959.0,255
6126,301471.0,25022,277326866047240,277327165922945.0,255
6126,301471.0,28575,277324166047084,277324465922959.0,255
6126,301473.0,-20686,277383866052580,277384165929463.0,255
6126,301473.0,-8930,277382966052841,277383265929461.0,255
6126,301473.0,21557,277383566052730,277383865929433.0,255
6126,301473.0,23760,277383266052679,277383565929461.0,255
6126,301474.0,-19522,277416866122727,277417165999051.0,255
6126,301474.0,-14592,277417466122727,277417765999002.0,255
6126,301474.0,-3364,277416566122536,277416865999043.0,255
6126,301474.0,3017,277417766122778,277418065998994.0,255
