rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
6252,24841.0,8676,276468266086140,276468565962904.0,255
6252,24842.0,-12992,276521966131482,277077876031133.0,255
6252,24842.0,23566,276521666131804,276902676073996.0,255
6252,24841.0,-19005,276529166114631,276529465991279.0,255
6252,24824.0,21268,276529466114545,277088076019619.0,255
6252,24817.0,19030,276533366064053,277129176056224.0,255
6252,24845.0,22728,276533666063947,276524376016804.0,255
6252,24845.0,23789,276533966064000,276534265940306.0,255
6252,24832.0,-31330,276557366121126,276557665997597.0,255
6252,307847.0,4727,276557666120968,276557965997582.0,255
6252,24817.0,32445,276557066121161,276557365997534.0,255
6252,307853.0,12961,276781166073308,276466176086601.0,255
6252,24840.0,13858,276781466073428,277106076056089.0,255
6252,24836.0,-12067,276813266081648,277762176055058.0,255
6252,24845.0,29886,276813566081666,277106076056089.0,255
6252,24837.0,-16431,276867266119412,276266676055141.0,255
6252,24836.0,-12520,276867866119307,276905376089894.0,255
6252,24814.0,22075,276867566119322,276266676055141.0,255
6252,24817.0,-18535,276900566052579,276905376089894.0,255
6252,307858.0,-13510,276899966052911,277129176056224.0,255
6252,24849.0,9088,276900266052631,277046376011948.0,255
6252,24837.0,-31195,276953966111648,276954265988286.0,255
6252,24817.0,-30046,276954266111435,276387576062486.0,255
6252,307859.0,-25285,276954566111750,276871476076359.0,255
6252,24825.0,-12565,276954866111845,277762176055058.0,255
6252,24860.0,-12274,276953366111567,277046376011948.0,255
6252,307859.0,24896,276953666111399,276524376016804.0,255
6252,24860.0,-28451,276986966046251,277323276041700.0,255
6252,24854.0,-4057,276986666146623,276986965922396.0,255
6252,307865.0,5219,277040066060198,277422576021761.0,255
6252,24846.0,25268,277040366060201,276871476076359.0,255
6252,24854.0,-17167,277073666088756,277564776055062.0,255
6252,24860.0,3006,277073966088830,276902676073996.0,255
6266,307867.0,7703,277073366088954,277077876031133.0,255
6252,307868.0,-4315,277126466045667,276266676055141.0,255
6252,24824.0,29996,277126166045568,277126465922206.0,255
6252,307869.0,-7867,277159166045057,277159465921879.0,255
6252,307869.0,16262,277159466045069,277159765921844.0,255
6252,24832.0,-21932,277220666098602,277763076055191.0,255
6252,24837.0,-18194,277220366098777,276524376016804.0,255
6252,24814.0,-25009,277227566087075,276524376016804.0,255
6252,307872.0,-21840,277226966087145,276871476076359.0,255
6252,24817.0,-10435,277227266087091,276902676073996.0,255
6252,307872.0,15631,277226666087126,277106076056089.0,255
6252,307876.0,-17727,277385666079110,276905376089894.0,255
6252,24848.0,17934,277385966079118,277386265955986.0,255
6291,307876.0,23347,277386266079065,276266676055141.0,255
6252,307877.0,-18419,277418966106282,277419265982598.0,255
6252,24817.0,18900,277418666106321,277129176056224.0,255
6252,307877.0,27827,277418366106223,277418665982603.0,255
6252,307878.0,17493,277472066069673,277472365946319.0,255
6252,24840.0,22047,277471766069753,277472065946337.0,255
6252,24851.0,27143,277472666069560,277762176055058.0,255
6252,24824.0,31682,277472366069667,277472665946321.0,255
6252,24836.0,-18869,277505966131255,277506266007946.0,255
6252,24854.0,-15774,277505666131008,276466176086601.0,255
6252,307879.0,8908,277505366131254,277505666008005.0,255
6252,24845.0,-2531,277644866124527,277645166001167.0,255
6252,24850.0,847,277644566124303,277763076055191.0,255
6284,307887.0,15358,277645166124533,277077876031133.0,255
6252,307892.0,-21732,277681466105010,277681765981527.0,255
6252,24836.0,-8652,277681166104725,276466176086601.0,255
6252,24851.0,-25295,277730966112364,276807876097228.0,255
6252,307893.0,-22932,277730666112370,277088076019619.0,255
6252,307893.0,-12710,277730366112298,277129176056224.0,255
6277,307894.0,-16878,277765766081814,277422576021761.0,255
6252,24832.0,15792,277765166081936,277422576021761.0,255
6252,24817.0,20501,277765466081918,277106076056089.0,255
6257,307975.0,30648,277126466062261,277126765938533.0,255
6257,307976.0,-31454,277130666112516,276266676055141.0,255
6257,307976.0,-19520,277130066112058,276297576073022.0,255
6257,24849.0,23483,277130966112509,276297576073022.0,255
6257,24837.0,23717,277130366112354,276905376089894.0,255
6257,24860.0,-1687,277171166049945,277171465926105.0,255
6257,24825.0,9168,277241366065600,276387576062486.0,255
6257,24854.0,17295,277241966065614,277046376011948.0,255
6257,24845.0,21766,277241666065558,276466176086601.0,255
6257,24825.0,-30844,277247366111760,277247665987931.0,255
6257,24854.0,-13724,277248266111291,277077876031133.0,255
6257,24825.0,23810,277248566111692,277248865987918.0,255
6257,307990.0,-32553,277254866052129,277763076055191.0,255
6257,24850.0,-16975,277255166052280,277077876031133.0,255
6257,307990.0,-9602,277255466052384,277255765928770.0,255
6257,24832.0,-18909,277268966055284,277046376011948.0,255
6257,24850.0,2942,277268666055395,277088076019619.0,255
6257,24824.0,18097,277268366055458,277268665932245.0,255
6257,307994.0,-24302,277304966059848,276466176086601.0,255
6257,307994.0,-6884,277305566059943,277305865936331.0,255
6305,307994.0,-4997,277305266059918,276297576073022.0,255
6257,24841.0,22012,277304666060341,276902676073996.0,255
6257,24817.0,-27024,277317266089710,277129176056224.0,255
6257,24825.0,4723,277317566089976,277317865966436.0,255
6257,24842.0,11832,277316366090108,277316665966512.0,255
6257,307996.0,19729,277316666089679,277316965966525.0,255
6257,24850.0,24226,277316966089949,277046376011948.0,255
6257,24854.0,23611,277387766108497,277088076019619.0,255
6257,24825.0,-25634,277412966051031,277413265927662.0,255
6257,308005.0,-23997,277415066051119,276905376089894.0,255
6257,308005.0,-22324,277413266051007,277413565927662.0,255
6257,24824.0,-19806,277413866050766,277414165927648.0,255
6257,308005.0,-11149,277412066051431,277412365927686.0,255
6257,24849.0,-2184,277416266050746,277762176055058.0,255
6356,308005.0,1299,277414466050773,276871476076359.0,255
6314,308005.0,1695,277415366051046,276807876097228.0,255
6304,308005.0,8193,277411466051041,276524376016804.0,255
6257,24849.0,9093,277413566051025,276297576073022.0,255
6257,308005.0,13607,277414766051073,277564776055062.0,255
6257,24814.0,15652,277415666051004,277415965927683.0,255
6257,24855.0,15907,277415966051017,277416265927670.0,255
6257,24840.0,17966,277414166050768,276297576073022.0,255
6257,24849.0,19790,277411766051051,277412065927684.0,255
6257,308008.0,-29847,277484066058263,277564776055062.0,255
6257,24814.0,-23567,277483166058321,276905376089894.0,255
6257,24849.0,-17905,277484366058338,277484665934440.0,255
6257,24860.0,-10222,277485266058189,277485565934461.0,255
6257,24848.0,-8415,277484966058325,276871476076359.0,255
6257,24840.0,-6998,277484666058259,276466176086601.0,255
6257,24851.0,24,277485866058269,277486165934484.0,255
6257,308008.0,1216,277483766058231,277484065934468.0,255
6257,24846.0,11407,277483466058245,276387576062486.0,255
6257,24825.0,18543,277485566058313,276387576062486.0,255
6257,24836.0,-25864,277496366040238,277129176056224.0,255
6257,24848.0,-20626,277495766040225,277496065916974.0,255
6257,308010.0,-20533,277494866040229,276297576073022.0,255
6257,24825.0,11048,277495166040187,276266676055141.0,255
6257,24849.0,17367,277496066040214,277496365917005.0,255
6257,24855.0,22237,277495466040231,277495765916992.0,255
6257,308010.0,31457,277494566040344,276387576062486.0,255
6257,308013.0,-25520,277505666038177,276807876097228.0,255
6257,24836.0,-22462,277557866051920,277558165928397.0,255
6257,24854.0,-30710,277563566130405,277563866007297.0,255
6257,24836.0,-7352,277563266130380,276524376016804.0,255
6257,24851.0,6129,277565066111720,276466176086601.0,255
6257,24840.0,-22894,277568966086131,276871476076359.0,255
6257,24849.0,-24093,277598966038606,277599265915420.0,255
6257,24817.0,-24010,277599266038443,276905376089894.0,255
6257,24814.0,-14283,277598666038464,277106076056089.0,255
6257,24812.0,-1637,277600166038601,276524376016804.0,255
6257,24841.0,2476,277598366038572,277046376011948.0,255
6257,24814.0,5517,277599566038587,276466176086601.0,255
6257,308024.0,25182,277599866038449,277600165915398.0,255
6257,24825.0,-30724,277616366115017,277077876031133.0,255
6257,24848.0,-30091,277614566115068,277614865991334.0,255
6257,308025.0,-26997,277615166115013,277088076019619.0,255
6306,308025.0,-18715,277615766115003,277564776055062.0,255
6345,308025.0,1195,277616066114862,277616365991327.0,255
6257,308025.0,12475,277615466114964,277615765991310.0,255
6257,308025.0,24018,277617266114958,277617565991280.0,255
6257,24825.0,28530,277614866114995,277615165991325.0,255
6257,24849.0,32501,277667966037887,277668265914533.0,255
6257,308031.0,-26535,277672766047204,277673065923947.0,255
6342,308031.0,-21413,277672466047214,277672765923934.0,255
6257,24824.0,19071,277672166047618,277672465923941.0,255
6257,24814.0,26751,277673066047124,276905376089894.0,255
6257,308032.0,-21844,278537366078787,277077876031133.0,255
6257,308032.0,-11979,278537666078721,276466176086601.0,255
6257,24842.0,-4709,278537066078746,278537365955331.0,255
6257,24812.0,21179,278537966078802,276387576062486.0,255
6257,24840.0,8848,278539466096237,278539765972867.0,255
6257,24850.0,15582,278539166096473,276905376089894.0,255
6257,24840.0,-30472,278595566074441,277762176055058.0,255
6312,308038.0,-1137,278680766115355,276807876097228.0,255
6257,24850.0,2053,278680466115390,277762176055058.0,255
6257,24837.0,28733,278684966112763,276266676055141.0,255
6257,24825.0,3783,278716166129371,277564776055062.0,255
6261,24824.0,-6579,276263666119780,276466176086601.0,255
6261,1178418.0,-2113,278251166084094,277323276041700.0,255
6261,1178430.0,928,278597366107132,277129176056224.0,255
6261,24817.0,26202,278597066107889,278597365983867.0,255
6265,24817.0,-19230,276195566137664,276266676055141.0,255
6265,308565.0,20597,276195266137732,276195566015748.0,255
6265,24817.0,-2853,276198866119180,276199165995522.0,255
6265,308570.0,31844,276364766074160,276297576073022.0,255
6265,24846.0,-32749,276370166046646,276266676055141.0,255
6265,24832.0,12756,276435866054475,277106076056089.0,255
6265,24825.0,14198,276436166053943,276902676073996.0,255
6265,24817.0,-17543,276438866076147,276439165952924.0,255
6265,308574.0,7715,276439166076149,276439465952892.0,255
6270,308577.0,31918,276529466079058,276529765955524.0,255
6265,24845.0,1329,276541766098350,276387576062486.0,255
6265,24840.0,-32700,277087766061548,276387576062486.0,255
6265,24841.0,-16034,277087466061580,277087765938109.0,255
6265,308581.0,31610,277133966071081,277134265947411.0,255
6265,24814.0,-13573,277147466078875,276905376089894.0,255
6265,24817.0,30353,277147166078988,276387576062486.0,255
6265,24814.0,-309,277302266046499,276387576062486.0,255
6265,24848.0,-2720,277312166124270,277312466000649.0,255
6265,24814.0,-6103,277497566092700,277497865969176.0,255
6265,308600.0,-4842,277573766106749,277574065983142.0,255
6265,24840.0,5993,277580366077691,276524376016804.0,255
6265,308602.0,-29771,277650266088071,276905376089894.0,255
6265,24814.0,-19700,277648166088618,276807876097228.0,255
6265,24812.0,-19636,277649966088117,276387576062486.0,255
6265,24850.0,-12853,277651166088205,277323276041700.0,255
6265,24824.0,-9812,277649066087996,276871476076359.0,255
6265,24837.0,-3043,277649666088056,277323276041700.0,255
6265,308602.0,2699,277648766088077,277129176056224.0,255
6265,308602.0,21578,277650566088142,276297576073022.0,255
6265,24825.0,27300,277650866088095,277651165964928.0,255
6265,308602.0,27810,277648466088040,276266676055141.0,255
6275,308602.0,29066,277649366088114,276524376016804.0,255
6265,24845.0,-31316,278021666125656,278021966001892.0,255
6265,308628.0,-30502,278025266125676,278025566001875.0,255
6265,308628.0,-30141,278015966125530,276266676055141.0,255
6265,24849.0,-29932,278024966125571,278025266002156.0,255
6265,24860.0,-24722,278017766125522,278018066001904.0,255
6265,308628.0,-24585,278018066125572,276871476076359.0,255
6267,308628.0,-23739,278022566125600,277323276041700.0,255
6265,24842.0,-21830,278020766125491,277046376011948.0,255
6265,24854.0,-17643,278020466125651,277129176056224.0,255
6265,24842.0,-15814,278024366125563,278024666001901.0,255
6289,308628.0,-14082,278023766125549,277106076056089.0,255
6280,308628.0,-10464,278024666125701,278024966001882.0,255
6265,24850.0,-10304,278018666125572,276387576062486.0,255
6265,24855.0,-4068,278024066125704,278024366001907.0,255
6265,24825.0,-3627,278021966125573,278022266001898.0,255
6318,308628.0,-3021,278023166125567,277088076019619.0,255
6265,24825.0,-2738,278017166125563,276807876097228.0,255
6265,24817.0,665,278015666125597,276466176086601.0,255
6265,24824.0,2973,278022866125709,277046376011948.0,255
6265,24840.0,3545,278019266125528,276902676073996.0,255
6265,24846.0,5424,278017466125578,278017766001855.0,255
6334,308628.0,7142,278021366125569,276387576062486.0,255
6265,24849.0,7484,278023466125704,278023766001885.0,255
6265,24850.0,8262,278020166125415,276871476076359.0,255
6265,308628.0,12644,278018366125516,277046376011948.0,255
6265,24824.0,15555,278021066125625,278021366001900.0,255
6265,24824.0,24789,278016566125478,278016866001901.0,255
6311,308628.0,28149,278018966125490,278019266001881.0,255
6301,308628.0,30246,278016866125563,277564776055062.0,255
6265,24825.0,30304,278016266125516,277088076019619.0,255
6265,24814.0,30533,278019566125505,276297576073022.0,255
6265,24814.0,30833,278019866125561,277088076019619.0,255
6265,24836.0,32395,278022266125713,277106076056089.0,255
6265,24836.0,23788,278102666111773,278102965987767.0,255
6265,24812.0,-30376,278109266095385,278109565971902.0,255
6265,24832.0,3568,278114966114867,277046376011948.0,255
6265,24836.0,6538,278165966076380,278166265952799.0,255
6265,24842.0,24241,278171666049732,277129176056224.0,255
6265,24841.0,4358,278179466114707,278179765991108.0,255
6265,24842.0,-30303,278253566122123,277564776055062.0,255
6265,24851.0,8755,278253266122340,276807876097228.0,255
6265,308647.0,-11352,278256866044031,276905376089894.0,255
6265,24848.0,-16564,278263466125715,278263766002173.0,255
6265,308652.0,12054,278289266081789,278289565958366.0,255
6319,308652.0,19296,278288966081800,276297576073022.0,255
6265,24841.0,3472,278297366108756,277077876031133.0,255
6265,24832.0,21237,278297666108637,277046376011948.0,255
6265,24814.0,28638,278297066108849,277129176056224.0,255
6265,24846.0,-10953,278425166117285,277564776055062.0,255
6265,24812.0,-5794,278449466139485,276871476076359.0,255
6329,308659.0,4200,278457866070356,277046376011948.0,255
6265,308659.0,18986,278458166070153,276387576062486.0,255
6265,24860.0,-11506,278470466120748,277077876031133.0,255
6265,24846.0,13671,278470766120831,276266676055141.0,255
6265,308663.0,-32455,278511566074110,276871476076359.0,255
6265,24842.0,-1525,278511266074199,278511565950937.0,255
6265,24840.0,-20498,278521766063156,276902676073996.0,255
6265,308665.0,-26645,278600666123562,276905376089894.0,255
6265,24825.0,-4205,278601566123460,276466176086601.0,255
6265,24836.0,-422,278601266123601,276871476076359.0,255
6265,24848.0,537,278600966123565,278601265999811.0,255
6265,24825.0,-24942,278617466043152,277088076019619.0,255
6265,308666.0,5680,278616866043295,277088076019619.0,255
6265,308666.0,7326,278617166043181,278617465919843.0,255
6265,24812.0,10927,278617766043231,278618065919901.0,255
6265,24850.0,-22887,278783966078190,276387576062486.0,255
6265,24824.0,-24561,278789966089857,278790265966307.0,255
6346,309059.0,-27473,276176066122565,277763076055191.0,255
6270,24812.0,20809,276176366122514,277323276041700.0,255
6270,24817.0,-7013,276209666081322,276807876097228.0,255
6270,24850.0,-16018,276210866077279,276211165953842.0,255
6276,309063.0,8608,276211166077366,276807876097228.0,255
6270,24824.0,11653,276211466077348,276266676055141.0,255
6270,24817.0,-26200,276263366129470,276263666006122.0,255
6270,24842.0,-17630,276263066129516,276524376016804.0,255
