code,category,description,sizevalue,totalinventory,price,saleprice,saleenddate
139890,ARGENTINA,Familia Zuccardi Santa Julia Reserva Malbec,750ML,22,14.99,10.99,11/30/2022
128937,FRANCE,M. Chapoutier Blanc Belleruche Cotes du Rhone White Southern Rhone Blend,750ML,267,15.99,10.99,11/30/2022
331395,ARGENTINA,Trivento Amado Sur Torrontes,750ML,0,15.49,10.99,11/30/2022
190454,KOSHER,Hagafen Chardonnay,750ML,0,37.99,10.99,11/30/2022
244026,AMERICAN WHITE,WOODMONT CC S/BLC,750ML,0,11.99,10.99,11/30/2022
43952,AMERICAN RED,Paso Creek Zinfandel,750ML,0,17.99,10.99,11/30/2022
240520,AMERICAN RED,1000 Stories Gold Rush Red Bourbon Barrel Aged Red Blend,750ML,0,18.99,10.99,11/30/2022
26272,DOMESTIC CAN,Bud Light Can,25.0Z,0,2.99,10.99,11/30/2022
332316,ITALY,Podere Castorani Cadetto Organic Montepulciano D'Abruzzo DOC,750ML,0,13.99,10.99,11/30/2022
400424,AMERICAN RED,Angeline Winery Pinot Noir,750ML,394,13.99,10.99,11/30/2022
302798,AMERICAN RED,ANCIENT PEAKS CAB,750ML,1008,22.99,10.99,11/30/2022
80013,ITALY,Bolla Provincia di Pavia IGT Pinot Noir,1.5L,0,17.99,10.99,11/30/2022
82555,ITALY,Canti Estate Barbera d'Asti,750ML,0,14.49,10.99,11/30/2022
297391,AMERICAN RED,INTERCEPT RED BLEND,750ML,0,17.39,10.99,11/30/2022
314711,AMERICAN WHITE,Long Shadows Wineries Nine Hats Riesling,750ML,0,17.99,10.99,11/30/2022
32245,SPECIALTY,OLE SMOKY MOONSHINE PINEAPPLES 40 750ML,750ML,76,25.99,10.99,11/30/2022
73504,PORT/SHERRY/DESSERT/VERMOUTH,Christian Brothers Cream Sherry,1.5L,0,9.49,10.99,11/30/2022
76295,AMERICAN WHITE,Barefoot Cellars Chardonnay,1.5L,274,12.99,10.99,11/30/2022
350711,FRANCE,BADER MIMEUR CHASSAGNE MONTRACHET RED,750ML,0,63.99,10.99,11/30/2022
82580,ITALY,Santa Cristina (Antinori) Santa Cristina Delle Venezie IGT Pinot Grigio,750ML,69,14.99,10.99,11/30/2022
367276,BRANDY/COGNAC/GRAPPA,Subarashii Kudamono Asian Pear Eau de Vie,375ML,97,24.99,10.99,11/30/2022
71983,LIQ BASED SELTZER,High Noon Tropical Limited Edition Hard Seltzer Variety Pack - 8 Pack,355ML,3857,18.99,10.99,11/30/2022
74225,AMERICAN RED,Manischewitz Kosher for Passover Concord,3L,37,18.99,10.99,11/30/2022
119628,ITALY,Codirosso Chianti Chianti Blend,750ML,0,13.99,10.99,11/30/2022
235314,OTHER WINE,Els Iced Coffee,750ML,7,13.99,10.99,11/30/2022
42560,CORDIALS,Caffe Lolita Coffee Liqueur,1.75L,164,18.99,10.99,11/30/2022
300336,CORDIALS,Mata Hari Absinthe Bohemian,750ML,0,49.99,10.99,11/30/2022
41443,AMERICAN RED,Barboursville Vineyards Cabernet Sauvignon,750ML,0,21.99,10.99,11/30/2022
300250,ITALY,Eredi Lodali Moscato d'Asti,750ML,0,12.49,10.99,11/30/2022
319479,ARGENTINA,QUARA ESTATE MAL,750ML,0,13.99,10.99,11/30/2022
310934,SPAIN/PORTUGAL,Volte Face Private Selection Branco Antao Vaz,750ML,0,18.49,10.99,11/30/2022
49659,CORDIALS,Luxardo Cherry �Sangue Moralcco� Liqueur,750ML,16,23.99,10.99,11/30/2022
402435,AMERICAN WHITE,A to Z Wineworks Riesling,750ML,10,19.99,10.99,11/30/2022
333170,SPAIN/PORTUGAL,Roque Colas Tinto Alhama de Aragon Rare Red Blend,750ML,0,32.99,10.99,11/30/2022
41139,GIN,Filibuster Dual Cask Gin,750ML,54,31.99,10.99,11/30/2022
355286,AMERICAN WHITE,Diora La Splendeur du Soleil Chardonnay,750ML,32,18.99,10.99,11/30/2022
39748,AUSTRALIA,The Little Penguin Merlot,1.5L,0,22.99,10.99,11/30/2022
40667,AMERICAN RED,Folie a Deux Cabernet Sauvignon,750ML,0,27.99,10.99,11/30/2022
70109,VODKA,Deep Eddy Ruby Red Grapefruit Vodka,750ML,415,15.99,10.99,11/30/2022
43281,BRANDY/COGNAC/GRAPPA,Hennessy V.S.O.P Privilege Cognac,200ML,32,23.99,10.99,11/30/2022
350907,CHAMPAGNE/SPARKLING,Domaine Chandon Brut Classic Methode Traditionnelle Sparkling Blend,375ML,0,16.99,10.99,11/30/2022
334690,FRANCE,Chateau La Graviere Entre deux Mers Semillon,750ML,0,9.99,10.99,11/30/2022
356496,SPAIN/PORTUGAL,Bodega la Milagrosa Milcampos Vinas Viejas Tempranillo,750ML,0,14.99,10.99,11/30/2022
70760,VODKA,Svedka Strawberry Lemonade Vodka,750ML,239,11.99,10.99,11/30/2022
66538,DOMESTIC CAN,DEVILS BACKBONE JUICY MAGIC IPA 4/6 CN - 6 Pack,12.0Z,102,12.99,10.99,11/30/2022
312997,ITALY,Cantina di Bertiolo Villa San Martino Venezia Giulia IGT Pinot Grigio,750ML,0,9.79,10.99,11/30/2022
70221,VODKA,Ivanabitch Red Berry Flavored Vodka,750ML,0,12.49,10.99,11/30/2022
79813,VODKA,Smirnoff Kissed Caramel Vodka,750ML,268,12.99,10.99,11/30/2022
96172,IMPORTED BOTTLE,Amstel Light - 6 Pack,12.0Z,1668,10.99,10.99,11/30/2022
12963,BOURBON/RYE,Old Grand Dad High Rye Mash Bill Kentucky Straight Bourbon Whiskey,1L,23,19.99,10.99,11/30/2022
421103,CHAMPAGNE/SPARKLING,Zonin Prosecco Glera,187ML,0,4.19,10.99,11/30/2022
352628,FRANCE,Domaine Paul Autard Chateauneuf du pape Red Southern Rhone Blend,375ML,0,28.99,10.99,11/30/2022
21482,FRANCE,Marcel Langoux Pouilly Fume Sauvignon Blanc,750ML,314,28.99,10.99,11/30/2022
46754,ITALY,TERRAZZA P/GRIG,750ML,0,13.99,10.99,11/30/2022
169722,FRANCE,Chateau Ferrande Graves Bordeaux Blend,750ML,0,29.99,10.99,11/30/2022
45438,BRANDY/COGNAC/GRAPPA,Hiram Walker Peach Flavored Brandy,200ML,0,3.99,10.99,11/30/2022
41413,ARGENTINA,Bodega Santa Julia Late Harvest 'Tardio' Torrontes,500ML,0,17.99,10.99,11/30/2022
427228,NEW ZEALAND,Tenuta Campo Di Sasso Frenzy Sauvignon Blanc,750ML,7,21.99,10.99,11/30/2022
80439,AMERICAN RED,Beringer Vineyards Main & Vine Red Crush Red Blend,1.5L,0,14.99,10.99,11/30/2022
32216,LIQ BASED RTD,OLE SMOKY COCKTAIL MOUNTAIN MULE 6/4PK 12OZ CAN - 4 Pack,12.0Z,685,14.99,10.99,11/30/2022
81039,FRANCE,Ermitage du Pic St. Loup Rose Pic Saint loup Red Southern Rhone Blend,750ML,0,17.49,10.99,11/30/2022
407054,ARGENTINA,Luigi Bosca La Linda Torrontes,750ML,0,15.99,10.99,11/30/2022
358624,ARGENTINA,Bodega Renacer Punto Final Classico Malbec,750ML,0,11.99,10.99,11/30/2022
322348,AMERICAN WHITE,True Myth Paragon Vineyard Chardonnay,750ML,0,15.99,10.99,11/30/2022
80646,AMERICAN RED,Liberty Creek Winemaker's Selection Cabernet Sauvignon,500ML,0,4.59,10.99,11/30/2022
70840,SCOTCH,Grant's The Family Reserve Blended Scotch Whisky,1L,0,21.99,10.99,11/30/2022
73463,VODKA,Firefly Sweet Tea Vodka,1.75L,144,24.99,10.99,11/30/2022
72326,TEQUILA,Milagro Silver Tequila,1.75L,158,58.99,10.99,11/30/2022
30854,IMPORTED CAN,Stella Artois Can - 12 Pack,11.2Z,0,22.99,10.99,11/30/2022
54941,RUM,Flor de Cana 18 Year Old Centenario Gold Rum,750ML,138,48.99,10.99,11/30/2022
305495,FRANCE,Laudun Chusclan Vignerons Cachette Cotes du Rhone Red Southern Rhone Blend,750ML,0,15.99,10.99,11/30/2022
4707,DOMESTIC CAN,Yuengling Traditional Lager - 24 Pack,12.0Z,154,24.99,10.99,11/30/2022
51276,CORDIALS,Tia Maria Liquer,750ML,28,29.99,10.99,11/30/2022
56960,FRANCE,Domaine Vincent Delaporte Sancerre Sauvignon Blanc,750ML,0,49.99,10.99,11/30/2022
41509,BRANDY/COGNAC/GRAPPA,Jacopo Poli Ciliegie di Poli Cherry Brandy,750ML,0,84.99,10.99,11/30/2022
77593,AMERICAN RED,Kendall Jackson Vintner's Reserve Cabernet Sauvignon,375ML,227,12.49,10.99,11/30/2022
336878,ITALY,Branizzi Veneto IGT Pinot Grigio,750ML,0,12.99,10.99,11/30/2022
437301,SPAIN/PORTUGAL,Bodega Tintoralba Altitud 1.100 Tinto Garnacha Tintorera,750ML,0,9.79,10.99,11/30/2022
352878,SPAIN/PORTUGAL,FAISAO VINHO VERDE,750ML,0,11.99,10.99,11/30/2022
89067,SPECIALTY,OLE SMOKY SHINE NOG CREAM MOONSHINE 50ML,50ML,1133,3.79,10.99,11/30/2022
47526,VODKA,Vincent Van Gogh Rich Dark Chocolate Vodka,750ML,0,29.99,10.99,11/30/2022
296950,ITALY,Opera Rigoletto Chianti DOCG Sangiovese,750ML,8,19.99,10.99,11/30/2022
18803,LIQ BASED RTD,BUTTERFLY LEMON LIME VODKA SODA RTD 6/4 CANS - 4 Pack,355ML,984,15.99,10.99,11/30/2022
72451,SPAIN/PORTUGAL,Marques de Riscal Reserva Rioja Red Blend,750ML,282,23.99,10.99,11/30/2022
70440,RUM,Seacrets Coconut Rum,750ML,170,24.99,21.99,11/30/2022
312532,GREECE,Siatista Winery DioFili Xynomavro,750ML,0,14.99,10.99,11/30/2022
377984,CHAMPAGNE/SPARKLING,Charles Orban Carte Noire Champagne,375ML,0,23.99,10.99,11/30/2022
328047,SPAIN/PORTUGAL,Beso del Sol Red Sangria Tempranillo,3L,1,24.99,10.99,11/30/2022
296936,IRISH WHISKEY,Limavady Single Barrel Single Malt Irish Whiskey,750ML,107,49.99,10.99,11/30/2022
46244,AMERICAN WHITE,Crane Lake Riesling,750ML,0,7.99,10.99,11/30/2022
367888,BOURBON/RYE,SAGAMORE SPIRIT RYE BARREL 33,750ML,58,54.99,10.99,11/30/2022
84934,CHILE,Concha y Toro Frontera Pinot Grigio,1.5L,86,10.39,10.99,11/30/2022
359388,RUM,Dr. Stoner's Island Bush Herb Rum,750ML,100,26.99,10.99,11/30/2022
166610,AMERICAN WHITE,Capriccio Sangria White Blend,750ML,57,11.99,10.99,11/30/2022
333861,FRANCE,EMB Pamplemousse Rose Rose Blend,750ML,0,14.99,10.99,11/30/2022
20664,CANADIAN/BLENDED WHISKEY,Seagram's 7 Crown American Blended Whiskey,50ML,1549,1.39,10.99,11/30/2022
55107,MIXERS,Chi Chi's Pina Colada,1.75L,122,9.99,10.99,11/30/2022
45237,TEQUILA,Gran Patron Burdeos Anejo Tequila,750ML,3,517.99,10.99,11/30/2022
359250,SPECIALTY,Shine Peanut Butter & Jelly Moonshine,750ML,70,18.99,10.99,11/30/2022
15311,TEQUILA,1800 TEQUILA ANEJO 375ML,375ML,5,24.99,10.99,11/30/2022
66192,ITALY,Castello di Gabbiano Chianti Sangiovese,1.5L,41,17.99,10.99,11/30/2022
26638,BOURBON/RYE,George Dickel No.12 Sour Mash Tennessee Whisky,750ML,159,24.99,10.99,11/30/2022
318587,CHAMPAGNE/SPARKLING,Isaac Fernandez Selection Biutiful Brut Nature Macabeo,750ML,257,12.99,10.99,11/30/2022
86056,AMERICAN WHITE,Edna Valley Vineyard Sauvignon Blanc,750ML,255,12.99,10.99,11/30/2022
79986,BOURBON/RYE,Woodford Reserve Double Oaked Kentucky Straight Bourbon Whiskey,750ML,201,59.99,10.99,11/30/2022
44916,AMERICAN WHITE,A to Z Wineworks Pinot Gris,750ML,202,19.99,10.99,11/30/2022
323491,FRANCE,Cellier des Dauphins Les Dauphins Reserve Cotes du Rhone Red Southern Rhone Blend,750ML,0,13.99,10.99,11/30/2022
23080,DOMESTIC BOTTLE,Flying Dog Double Dog Double IPA - 6 Pack,12.0Z,1373,15.99,10.99,11/30/2022
338478,KOSHER,RAMON CARDOVA CRIANZA,750ML,10,21.99,10.99,11/30/2022
72293,BOURBON/RYE,Old Forester 2021 Birthday 12 Year Old Kentucky Straight Bourbon Whiskey,750ML,1,129.99,10.99,11/30/2022
322116,AMERICAN WHITE,Kunde Estate Estate Grown Magnolia Lane Sauvignon Blanc,750ML,0,22.99,10.99,11/30/2022
77287,VODKA,Finlandia All Natural Coconut Vodka,750ML,0,13.99,10.99,11/30/2022
88866,TEQUILA,Dos Armadillos Reposado Tequila,750ML,103,82.99,10.99,11/30/2022
44838,AMERICAN RED,Pedroncelli friends.red Red Blend,750ML,6,16.99,10.99,11/30/2022
234816,FRANCE,Chateau de Ribebon Bordeaux Superieur Bordeaux Blend,750ML,4,16.99,10.99,11/30/2022
303571,AMERICAN WHITE,Stone Cellars Pinot Grigio,750ML,0,7.99,10.99,11/30/2022
71617,ITALY,Citra Montepulciano d'Abruzzo,1.5L,0,18.69,10.99,11/30/2022
69388,ALSACE,Trimbach Riesling,750ML,0,29.99,10.99,11/30/2022
71793,LIQ BASED SELTZER,High Noon Watermelon Vodka & Soda - 4 Pack,355ML,2107,10.99,10.99,11/30/2022
324236,ITALY,Art of Earth Organic Montepulciano d'Abruzzo,750ML,0,10.99,10.99,11/30/2022
237320,FRANCE,Meurgey Croses Macon Uchizy Chardonnay,750ML,14,38.99,10.99,11/30/2022
18562,AMERICAN RED,Stag's Leap Wine Cellars Karia Chardonnay,750ML,0,36.99,10.99,11/30/2022
348995,KOSHER,Baron Herzog Lineage Choreograph Rare Red Blend,750ML,0,19.99,10.99,11/30/2022
44791,BOURBON/RYE,McAfee's Benchmark Old No. 8 Brand Kentucky Straight Bourbon Whiskey,750ML,10,11.99,10.99,11/30/2022
335690,ITALY,Tenuta Sette Ponti Oreno Toscana IGT Bordeaux Blend,750ML,0,116.99,10.99,11/30/2022
43183,ITALY,Santa Margherita Brut Valdobbiadene Prosecco Superiore DOCG Glera,750ML,178,21.99,10.99,11/30/2022
47890,KOSHER,Herzog Selection Chateneuf Moelleux Semillon,750ML,6,15.99,10.99,11/30/2022
12135,CORDIALS,Ezra Brooks Bourbon Cream Liqueur,750ML,0,11.99,10.99,11/30/2022
300649,ITALY,Il Conte Stella Rosa L'Originale Semi Sweet Moscato D'Asti DOCG Muscat Canelli,750ML,321,12.99,10.99,11/30/2022
74134,MIXERS,Master of Mixes Sweet 'n Sour Mixer,1.75L,196,8.99,10.99,11/30/2022
38440,RUM,Myers's Original Dark Rum,1.75L,140,44.99,10.99,11/30/2022
72128,BOURBON/RYE,Evan Williams 1783 Small Batch Extra Aged in White Oak Kentucky Straight Bourbon Whiskey,750ML,83,19.99,10.99,11/30/2022
37064,DOMESTIC CAN,MIKES HARD LEMONADE SELTZER VP 2/12 CAN - 12 Pack,12.0Z,919,19.99,10.99,11/30/2022
26792,DOMESTIC BOTTLE,Anderson Valley Fall Hornin' Pumpkin Ale - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
64033,CHAMPAGNE/SPARKLING,Bellussi Brut Enrico Prosecco Glera,750ML,0,14.99,10.99,11/30/2022
242105,AMERICAN WHITE,Menage a Trois Limelight Pinot Grigio,750ML,89,10.99,10.99,11/30/2022
348418,FRANCE,Chateau Larroque Bordeaux Superieur Bordeaux Blend,750ML,47,11.99,10.99,11/30/2022
87877,MIXERS,Luxardo The Original Maraschino Cherries,14.4Z,336,19.99,10.99,11/30/2022
79967,IRISH WHISKEY,Knappogue Castle 14 Year Old Twin Wood Single Malt Irish Whiskey,750ML,0,57.99,10.99,11/30/2022
17876,GIN,Boodles British London Dry Gin,1.75L,141,35.99,10.99,11/30/2022
240717,LIQ BASED RTD,DRAGON PARTY PUNCH 6/4 CANS 11.3 OZ,11.3Z,204,4.99,13.99,11/30/2022
15381,MIXERS,DEVILS BACKBONE CRANBERRY SMASH RTD 6/4 CANS - 4 Pack,12.0Z,1011,11.99,10.99,11/30/2022
348532,CORDIALS,99 SCHNAPPS VARIETY 4PK/50ML - 4 Pack,50ML,268,3.99,10.99,11/30/2022
71370,VODKA,CiROC Red Berry Vodka,750ML,248,29.99,10.99,11/30/2022
303604,AMERICAN RED,J. Lohr Falcon's Perch Pinot Noir,750ML,64,17.99,10.99,11/30/2022
14391,SPECIALTY,Fordham Lee Zachary Edward Bourbon Whiskey,750ML,67,42.99,37.99,11/30/2022
241612,SPAIN/PORTUGAL,Campo Viejo Red Blend,750ML,45,12.99,10.99,11/30/2022
46340,ASIA,Sho Chiku Bai Nigori Silky Mild Sake,1.5L,0,19.99,10.99,11/30/2022
40344,AMERICAN RED,14 Hands Merlot,750ML,120,13.99,10.99,11/30/2022
50784,CORDIALS,Frangelico Hazelnut Liqueur,375ML,10,18.99,10.99,11/30/2022
88945,LIQ BASED RTD,The Finnish Long Drink Traditional - 6 Pack,12.0Z,1422,16.99,10.99,11/30/2022
70920,FRANCE,Georges Dub�uf Beaujolais Villages Nouveau Gamay,750ML,502,15.99,10.99,11/30/2022
55301,MIXERS,Jose Cuervo Margarita Classic Lime Ready to Serve,1.75L,321,14.49,11.99,11/30/2022
324743,ASIA,Hakushika Junmai Ginjo Sake,900ML,0,18.99,10.99,11/30/2022
71134,BOURBON/RYE,Corsair Ryemageddon Rye Whiskey,750ML,0,54.99,10.99,11/30/2022
24252,SCOTCH,Chivas Regal Gold Signature 18 Year Old Blended Scotch Whisky,750ML,146,82.99,10.99,11/30/2022
66549,IMPORTED CAN,Modelo Chelada Naranja Picosa,24.0Z,3,3.99,10.99,11/30/2022
299964,TEQUILA,Casamigos Anejo Tequila,1L,212,82.99,10.99,11/30/2022
40824,ITALY,Damilano Lecinquevigne Barolo Nebbiolo,750ML,0,53.99,10.99,11/30/2022
244133,SCOTCH,Bruichladdich Black Art 1992 Edition 09.1 29 Year Old Slay Single Malt Scotch Whisky,750ML,4,649.99,10.99,11/30/2022
72010,AUSTRALIA,Lindemans Bin 45 Cabernet Sauvignon,1.5L,208,14.99,10.99,11/30/2022
11086,BOURBON/RYE,WhistlePig 15 Year Old Straight Rye Whiskey,750ML,3,344.98,10.99,11/30/2022
399200,SPAIN/PORTUGAL,Agro de Bazan Granbazan Etiqueta Verde Albarino,750ML,0,26.99,10.99,11/30/2022
51038,IMPORTED CAN,CORONA REFRESCA VARIETY PACK 2/12PK 12 OZ CAN - 12 Pack,12.0Z,972,19.99,10.99,11/30/2022
346826,SPAIN/PORTUGAL,ENCOSTAS DE SERPA WHITE,750ML,0,9.79,10.99,11/30/2022
433497,SPAIN/PORTUGAL,Burgo Viejo Crianza Rioja Red Blend,750ML,0,12.99,10.99,11/30/2022
70603,RUM,Blue Chair Bay Banana Rum Cream,750ML,0,20.99,10.99,11/30/2022
300576,FRANCE,CH DE CAMPUGET LES SOMMELIER,750ML,0,33.99,10.99,11/30/2022
37680,AMERICAN RED,Estrella River Winery Proprietor's Reserve Merlot,1.5L,0,11.99,10.99,11/30/2022
326894,FRANCE,CH DE MACARD BORD SUP,750ML,0,10.49,10.99,11/30/2022
327647,AMERICAN WHITE,Magnificent Wine Company House Wine Chardonnay,3L,0,23.99,10.99,11/30/2022
354896,KOSHER,Or Haganuz Namura Single Vineyard Special Reserve Cabernet Sauvignon,750ML,0,56.99,10.99,11/30/2022
322824,BOURBON/RYE,Rough Rider Double Casked Straight Bourbon Whisky,750ML,1,36.99,10.99,11/30/2022
46469,ITALY,Umberto Fiore Moscato d'Asti Muscat Blanc a Petits Grains,750ML,10,13.99,10.99,11/30/2022
71956,SCOTCH,Longrow Peated Campbetown Single Malt Scotch Whisky,750ML,0,85.99,10.99,11/30/2022
70060,BOURBON/RYE,Wild Turkey American Honey Liqueur,1.75L,27,34.99,10.99,11/30/2022
307882,ASIA,Hakutsuru Superior Junmai Ginjo Sake,720ML,3,22.99,10.99,11/30/2022
296891,SOUTH AFRICA,LOUIS SIPP RIESLING,375ML,0,16.99,10.99,11/30/2022
26131,AMERICAN WHITE,Columbia Crest Grand Estates Chardonnay,750ML,234,11.99,10.99,11/30/2022
336391,IRISH WHISKEY,Glendalough 7 Years Old Single Malt Irish Whiskey,750ML,0,60.99,10.99,11/30/2022
338384,FRANCE,Cave de Pomerols Hugues Beaulieu Picpoul de Pinet,750ML,0,9.99,10.99,11/30/2022
310059,CORDIALS,Luxardo Amaretto di Saschira Liqueur,750ML,0,29.99,10.99,11/30/2022
302554,FRANCE,JEAN PAUL PAQUET POU/FUISSE,750ML,0,35.99,10.99,11/30/2022
354155,AMERICAN WHITE,Line 39 Sauvignon Blanc,750ML,289,10.99,10.99,11/30/2022
77585,AMERICAN WHITE,Kendall Jackson Vintner's Reserve Chardonnay,375ML,223,9.99,10.99,11/30/2022
56626,TEQUILA,El Mayor Anejo Tequila,750ML,13,44.99,10.99,11/30/2022
303058,AMERICAN RED,PACIFIC REDWOOD ORGANIC RED,750ML,5,16.99,10.99,11/30/2022
346938,BOURBON/RYE,Koval Single Barrel Bourbon Whiskey,750ML,0,50.99,10.99,11/30/2022
10864,CORDIALS,Forbidden Secret White Chocolate American Cream Liqueur,750ML,0,18.99,10.99,11/30/2022
38946,RUM,Bacardi Gold Rum,1L,67,19.99,10.99,11/30/2022
46629,SPAIN/PORTUGAL,Bodegas Valdelana Baron Ladron de Guevara Reserva Rioja Red Blend,750ML,0,27.99,10.99,11/30/2022
23078,ITALY,Placido Chianti Sangiovese,750ML,0,12.49,10.99,11/30/2022
347812,CANADIAN/BLENDED WHISKEY,Bare Knuckle American Wheat Whiskey,750ML,20,38.99,10.99,11/30/2022
234020,OTHER WINE,Rough Day Chardonnay,750ML,40,12.99,10.99,11/30/2022
72605,CHILE,Cousino Macul Chardonnay,750ML,17,11.99,10.99,11/30/2022
40096,AMERICAN RED,Merryvale Starmont Bordeaux Blend,750ML,0,35.99,10.99,11/30/2022
48697,MISCELLANEOUS IMPORTED,NIKKA Taketsuru Pure Malt Whisky,750ML,30,83.99,10.99,11/30/2022
82255,AMERICAN RED,Pepperwood Grove Merlot,750ML,0,9.99,10.99,11/30/2022
87323,AMERICAN RED,Dark Horse Wines The Original Dark Horse Merlot,750ML,109,8.99,10.99,11/30/2022
362452,BOURBON/RYE,BRECKENRIDGE BOURBON BARREL DELTA,750ML,16,49.99,10.99,11/30/2022
70209,VODKA,Deep Eddy Vodka,750ML,346,15.99,10.99,11/30/2022
241464,SPECIALTY,99 Root Beer Liqueur 50ML,50ML,2145,0.99,10.99,11/30/2022
306215,ARGENTINA,Luigi Bosca Finca La Linda Tempranillo,750ML,0,9.99,10.99,11/30/2022
44510,AMERICAN RED,Newman's Own Cabernet Sauvignon,750ML,0,12.99,10.99,11/30/2022
357026,VODKA,Scotty's Vodka 750ML,750ML,803,13.99,11.99,11/30/2022
19879,CORDIALS,Grand Marnier 100 Year Old Cuvee du Centenaire Liqueur,750ML,0,168.99,10.99,11/30/2022
316897,AMERICAN RED,Freemark Abbey Sycamore Vineyards Cabernet Sauvignon,750ML,0,216.99,10.99,11/30/2022
37451,KOSHER,Golan Heights Winery Mount Hermon Indigo Cabernet Sauvignon,750ML,12,17.99,10.99,11/30/2022
166849,AMERICAN BLUSH/ROSE,Sutter Home Winery Fruit Infusion Wild Berry Rose Blend,1.5L,38,10.99,10.99,11/30/2022
70137,VODKA,Pinnacle Vanilla Vodka,1L,0,15.99,10.99,11/30/2022
84644,AMERICAN WHITE,Bota Box Riesling,3L,43,19.99,10.99,11/30/2022
361292,VODKA,Boyd & Blair Cranberry Pomegranate Codder & Lime 1L,1LTR,188,32.99,10.99,11/30/2022
297515,BRANDY/COGNAC/GRAPPA,CH LAUBADE CASK STRENGTH ARMAGNAC 1992,750ML,6,183.33,10.99,11/30/2022
29220,VODKA,Belvedere Vodka,1L,40,47.99,10.99,11/30/2022
89281,AMERICAN RED,Mirassou Vineyards Merlot,750ML,34,10.99,10.99,11/30/2022
42445,TEQUILA,Lobos 1707 Joven Tequila,750ML,178,48.99,10.99,11/30/2022
40231,BRANDY/COGNAC/GRAPPA,E&J V.S.O.P. Superior Reserve Brandy,200ML,585,4.59,10.99,11/30/2022
42279,MIXERS,Fever Tree Refreshingly Light Ginger Beer - 4 Pack,200ML,613,6.99,10.99,11/30/2022
430228,AMERICAN WHITE,Maui Wine Maui Blanc Pineapple White Blend,750ML,0,14.99,10.99,11/30/2022
75370,CHAMPAGNE/SPARKLING,Mumm Napa Brut Prestige Sparkling Blend,750ML,481,25.99,10.99,11/30/2022
29041,DOMESTIC CAN,District Common - 6 Pack,12.0Z,654,11.99,10.99,11/30/2022
84656,AMERICAN RED,Frei Brothers Reserve Cabernet Sauvignon,750ML,205,21.99,10.99,11/30/2022
300372,AMERICAN RED,14 Hands Hot to Trot Red Merlot,750ML,295,10.99,10.99,11/30/2022
241254,AMERICAN RED,Angostura Cocoa Bitters,4.0Z,163,11.99,10.99,11/30/2022
350840,CORDIALS,Aguardiente Antioqueno Liqueur,750ML,246,21.99,10.99,11/30/2022
123552,FRANCE,XAVIER BESSON GIVRY 1ER CRU,750ML,6,44.99,10.99,11/30/2022
41678,AMERICAN RED,Shafer One Point Five Cabernet Sauvignon,750ML,9,146.99,10.99,11/30/2022
302255,FRANCE,Domaine Le Pas de l'Escalette Les Clapas Terrasses du Larzac Red Southern Rhone Blend,750ML,0,31.99,10.99,11/30/2022
321020,AMERICAN WHITE,SUBSTANCE S/BLC,750ML,0,16.99,10.99,11/30/2022
34843,CHAMPAGNE/SPARKLING,Veuve Clicquot Ponsardin Demi Sec Champagne,750ML,266,65.99,10.99,11/30/2022
311017,AMERICAN RED,RdV Vineyards Rendezvous Bordeaux Blend,750ML,0,97.99,10.99,11/30/2022
38091,TEQUILA,Montezuma Aztec Gold Tequila,1.75L,309,23.99,10.99,11/30/2022
74365,TEQUILA,Jose Cuervo Tradicional Reposado Tequila,750ML,251,25.99,10.99,11/30/2022
309079,FRANCE,Chateau La Mothe du Barry Bordeaux Superieur Merlot,750ML,22,16.99,10.99,11/30/2022
166327,FRANCE,Fleurs de Prairie Rose Cotes de Provence Grenache,750ML,40,16.99,10.99,11/30/2022
182885,ITALY,Borgo dei Miracoli Montepulciano D'Abruzzo DOC,750ML,0,13.99,10.99,11/30/2022
87364,AMERICAN BLUSH/ROSE,BAREFOOT CEL ROSE,187ML,0,1.79,10.99,11/30/2022
336453,AMERICAN RED,Shannon Ridge Vineyard Wrangler Red High Elevation Collection Rare Red Blend,750ML,0,14.99,10.99,11/30/2022
238279,TEQUILA,Dos Hombres Espadin Mezcal,750ML,142,67.99,10.99,11/30/2022
342181,ITALY,La Spinetta (Rivetti) Il Nero di Casanova Terre Di Pisa DOC Sangiovese,750ML,0,26.99,10.99,11/30/2022
308348,FRANCE,COUPE ROSES CUV CHAMP DE ROY,750ML,0,21.99,10.99,11/30/2022
240667,LIQ BASED RTD,SAGAMORE SPIRIT ORANGE CRUSH 355ML,355ML,1068,3.99,12.99,08/31/2022
36986,VODKA,Svedka Vodka 80 Proof,1.75L,1496,21.99,10.99,11/30/2022
358228,SPECIALTY,Black Button Bespoke Bourbon Cream,750ML,18,23.99,10.99,11/30/2022
70247,RUM,Mango Jack Rum,750ML,0,12.49,10.99,11/30/2022
72621,CHILE,Cousino Macul Antiguas Reservas Cabernet Sauvignon,750ML,284,16.99,10.99,11/30/2022
373168,ARGENTINA,Familia Zuccardi Serie A Malbec,750ML,7,16.99,10.99,11/30/2022
27359,SCOTCH,The Glenlivet 12 Year Old Single Malt Scotch Whisky,1.75L,221,113.99,10.99,11/30/2022
310266,AMERICAN RED,Foppiano Lot 96 Petite Sirah,750ML,0,17.69,10.99,11/30/2022
