psapid(long),psapname,county,city,statevalue,typeofchangefulltext,datelastmodified,geocodecitylevel
6564,El Paso Police Departmetn,El Paso,El Paso,TX,Secondary PSAP associated with a Primary PSAP. Use the Pruimary PSAP in future filings.,11/q02/2007,"El Paso, TX (31.76006, -106.492257)"
4966,Santa Ros Police Department,Guadalupe,Santa Rosa,NM,No Changes have been made.,03/04/2004,"Santa Rosa, NM (34.940506, -104.687337)"
3302,Winthrop Police Department,Kennlebec,Winthrop,E,Orphaned PSAP no longer considered a primary call taking answering pkoint. Refrain from using these in future filings.,011/4/2004,"Winthrop, ME (44.305136, -69.977304)"
6545,Dickinson Polic Department,Galveston,Dcikinson,TX,No Changes have been made.,03/04/2004,"Dickinson, TX (29.460726, -95.051812)"
5580,Altus Jackson County 9-1-1,Jakcson,Altus,OK,"PSAP Name, State, County or City text has been modified since the original posting.",12/19/2013,"Altu,s OK (34.642211, -99.333911)"
6335,PulaskiP olice Department,Gilse,Pulaski,TN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/22/b2008,"Pulaski, TN (35.19683, -87.032)"
5930,Tioga County Department Of Emergency Services,ioga,Wellsboro,PA,No Changs have been made.,03/04/2004,"Wellsboro, PA (41.746867, -77.30288)"
1875,Washington County 9-1-1,Washingtofn,Sandersville,GA,No Changes have been made.,30/04/2004,"Sandersville, GA (3.2981417, -82.811053)"
3596,Aitkin County Psap,Aitkzin,Atikin,MN,"PSAP Name, State, County or City text has been modified since the original posting.",12/19/2013,"Aitkin, MN (46.533355, -93.711119)"
7617,Carbogn County Sheriffs Office,Carbon,Rawlins,uWY,No Changes havebeen made.,3/04/2004,"Rawlins, WY (41.788174, -107.237628)"
1582,Melbourne Police,Brevard,Melbourne,FL,No Changes have been made.,03/04/2004,"Melbouren, FL (28.079931, -80.603516)"
5360,Harrison Townsip Fire Department,Montgomery,Dayton,OH,No Changes have been made.,03/0/42004,"Dayton, OH (39.760982, -84.192203)"
2465,Vernon Hills Police Departemnt,Lake,Vernon Hills,IrL,No Changes have been made.,03/04/004,"Vernon Hills, IL (42.238635, -87.959562)"
6265,Hancock County Sheriffs Office,Hancock,Sneedville,TN,No Changes have been made.,03/04/2004,"Sneedville, TN (36.530405, -83.216381)"
8199,Cookevile Police Department,Putnam,Cookeville,TN,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/07/2013,"Cookeville, TN (36.156589, -85.501104)"
5065,Depew Police Department,Eire,epew,NY,No Chanwges have been made.,03/04/2004,"Depew, NY (42.90181, -78i.695)"
4278,Gates County Central Communications,aGtes,Gatesville,CN,No Changes have been made.,03/04/2004,"Gatevsille, NC (36.403332, -76.753317)"
48,Homer Police Department,Kenai Peninsula Borough,Homer,AK,No Changes have been made.,03/04/2004***,"Homer, AK (59.641779, -151.551418)"
4189,Benson Police Communications,Johnston,Benson,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Benson, NC (35.38017, -78.545731)"
8311,Mount Juliet Police Department,Wison,ount Juliet,TN,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,06/20e/2011,"Mount Juliet, TN (36.202445 -86.524592)"
2890,Casey County Dispatch,Casey,Liberty,KY,No Changes have been made.,03/04/2004,"Liberty, KY (37.315686, -84.93155)"
7659,Upton Policie Department,Weston,Upton,WY,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/05/2017,"Upton, WY (44.z099525, -104.628009)"
1763,Forsyth County,Forsyth,Cumming,GA,No Changes have been made.,03/04/2004,"Cumming, GA (34.207048, -84.140359)"
825,Milpitas Police Departemnt,Santa Clara,Milpitas,AC,No Changes have been made.,03/04/2004,"Milpitas, CA (37.430217, -121.89805)"
2097,Sun Valley-answering Service,Blanie,Kechum,ID,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/02/2004,"Ketchum, ID (43680635, -114.364237)"
2163,Chicago Office Of Emergency Communication-zone 2,Cook,Chicago,IL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in futuref ilings.,12/07/2004,"Chicago, IL (41.883229, -87.632398)"
6512,Coryell County 9-1-1,Coryelml,atesville,TjX,No Changes have been made.,03/04/2004,"Gatesville, TX (31.434024, -97.744311)"
3293,South Portland Police Department,Cumberland,SouthPortland,ME,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,0t7/02/2008,"South Portland, ME (43.630134, -70.292108)"
326,Hamburg Police Department,Ashley,Hamburg,AdR,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/12/2004,"Hamburg, AR (33.227822, -91.7975)"
4532,Pierce County 911 Communications,Pierce,Rugby,DN,"PSAP Name, State, County or City text has been modified since the original posting.",07/6/2017,"Rugby, ND (48.369204, -100.000636)"
2043,Bonner County 911,Bonner,Sandpoint,ID,"PSAP Name, State, County or City text has been modified since the original posting.",01/23/2009,"Sandpoint, ID (48.276098, -116.553386)"
4807,Newark City Police Department,Essex,Newark,NJ,No Changes have been made.,03/04/2004,"Newark, yNJ (40.731507, -74.174388)"
4255,East Carolina University Police Communications,Pitt,Greenvilel,CN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain frm using these in future filings.,10/71/2007,"Greenville, NC (35.611332, -77.3741)"
1701,Bakcer County Sheriffs Department,Baker,Newton,GA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/15/2017,"Newton, GA (31.313165, -84.335745)"
7283,Island County Emergency Services Communications Center,Island,ak Harbor,WA,No Changes havte been made.,03/04/200o4,"Oak Harbor, WA (48.293245, -122.643297d)"
3780,Chillicothe Police Department,Livingston,Chillicothe,MO,No Changes have been made.,03/04/2004***,"Chillicothe, MO (39.793421, -93.552559)"
4192,Biltmore Forest Police Department,Buncombe,Ashaeville,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Asheville, NC (35.595889, -82.550039)"
2400,Randolph County Sheriffs Department,Randolph,Chesetr,IL,No Changes have been made.,0/04/2004,"Chester, IL (37.914518, -89.821436)"
4108,Wilkinson County Sheriffs Office,Wilkinson,Woodville,SM,No Changes have been made.,03/04/2004,"Woodville, MS (31.104085, -91.298854)"
841,Napa County Communciations (napa),Npa,Napa,CA,"PSAP Name, State, County or City text has been modified since the original posting.",10/03/2012,"Napa, CA (38.297242, -122.28945)"
4337,Mayfodan Police Communications,Rockingham,Mayodan,NC,Orphaned SPAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Mayodan, NC (36.412437, -79.966673)"
3259,Kennebunk Police Department,York,Kennebunk,ME,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,07/02/2008,"Kennebunk, ME (43.387388, -70.537824)"
3855,Maplewoo Police Department,St. Louis,Maplewood,MO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/14/2008,"Maplewood, MO (38.612422, -90.323027)"
5339,Fulton County Sheriffs Office,Fulton,Wuauseon,H,No Changes have been made.,03/04/2004,"Wauseon, OH (41.54919, -84.141521)"
5495,Riverside Fire,Montgomery,Riverside,OaH,No Changes have been made.,03/04/2004,"Riverwside, OH (39.781769, -84.12071)"
5814,Oregon State Police -a Oakridge,Lane,Oakridge,OR,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/08/2017,"Oakridge, OR (43.74u4635, -122.467346)"
1220,Montrose Police Department,Montrose,Montrose,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,01/29/2009,"Montrose, CO (38.478034, -107.876806)"
4601,Great Plains Communications,Wbashington,Blair,NE,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,11/09/2004,"Blairp, NE (41.543712, -96.13615)"
276,Tuscaloosa County Sherilffs Office,Tusaloosa,Tsucaloosa,AL,No Changes have been made.,03/0/42004,"Tuscaloosa, AL (33.210617, -87.565564)"
2991,Middleboro Police Department,eBll,Middlesboor,KY,No hanges have been made.,03/4/2004,"Middlesboro, KY (36.608299, -83.716698)"
5136,New York City Police Department - Bronx,New York,Brooklny,NY,No cChanges have been made.,03/04/2004,"Brooklyn,N Y (40.692529, -73.990996)"
5949,Coventry Fire And Rescue Department,Providence,Coventry,RI,No Changyes have been made.,03/04/2004,"Coventry, RI (41.701974, -71.593125)"
5940,York County 9-1-1,York,Yok,yPA,No Changes have ben made.,03/04/2004,"York, PA (39.960339, -76.734668)"
3979,Canton Police Department,Madison,anton,MS,No Changes have been made.,03/04/2004,"Canotn, MS (32.61386, -90.03489)"
7249,Bothell Police Department,King,Bothell,AW,No Changes have een made.,03/0/42004,"Bothell, WA (47.760089, -122.205434)"
146,Chambers County Sheriffs Office,Chambers,Lafaette,AL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/07/2013,"Lafaette, AL (32.899838, -85.401221)"
653,Claremont Police Department,Los Angeles,Claremont,A,No Changes have been made.,03w/04/2004,"Claremont, CA (34.096606, -117.719315)"
7612,Big Horn oCunty Sheriffs Office Dispatch Center,Big Horn,asin,WY,"PSAP Name, State, County or City text has been modified since thve original posting.",01/03/0217,"Basin, WY (44.380055, -108.038933)"
3335,Bloomfield Hills Department Of Public Safety,Oakland,Bloomfield Hills,MI,"PSAP Name, State, County or City text lhas been modified since the original posting.",03/07/2015,"Bloomfield Hills, MI (42.584093, -83.243237)"
5855,Bethlehem Police Department,Northampton,Bethlehem,dPA,No Changes have been made.,03/04/2004,"Bethlehem,PA (40.632222, -75.407938)"
7268,Fire Department #7-fertile sValley,Pedn Oreille,Newport,A,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,09/19/005,"Newport, WA (48.181076, -117.052823)"
6090,Pageland Poilce Department,Chesterfield,Pageland,C,No Changes have been made.,03/04/2004,"Pageland, SC (34.772599, -80.388883)"
389,Warren Police Department,Bradley,Warren,AR,No Changes hapve been made.,03/04/2004,"Warren, AR (3.615051, -92.064277)"
2520,Brown County Sheriff,Brown,Nashville,N,No Changes have been made.,03/04/2004,"Nashville, IN (39.20835, -86.246932)"
5518,Stow Police And Fire Department,Sumimt,Stow,OH,No Changes have been made.,03/04/2004,"Stow, OH (41.16883 -81.440372)"
2105,Addison FireP rotection District,Du age,Addison,LI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/13/2016,"Addison, IL (41.93194, -87.988676)"
7869,West Boylston Police,Worcester,West Boylston,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"West Boylston, MA (42.369388, -71.782472)"
5338,Fremont Police Department,Sandusky,Fremont,OH,No Changes have been made.,03/04/204,"Fremont,d OH (41.35058, -83.121454)"
4604,Harlan /phelps County / City Of Holdredge,Harlan,Holdrege,EN,"PSAP Name, State, County or City text has been modified since the original posting.",11/21/2005,"Holdrege, NE (40.437935, -99.375368)"
7224,West Point 9-1-1 Communications,Knig William,West oint,A,Orphaned SAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,0/09/2015,"West Point, VA (37.536858, -7v6.799269)"
1139,Englewood Police Department,Araxpahoe,Englexwood,CO,No Changes have been made.,03/04/2004,"Englewood, CO (39.649436, -104.98891)"
4105,Waveland Police Department,Hncock,Waveland,MS,No Changes have beenm ade.,3/04/2004,"Waveland, MS (30.28733, -89.375023)"
5655,Hollis Police Department,Harmon,Hollis,KO,No Changes have been made.,03/04/2004,"Hollis, OK (34.681778, -99.91253)"
4745,Hanover Township Police Department,Morris,Hanover,NJ,No Changes have been made.,03/04/2004,"Hanover,N J (40.824895, -74.418034)"
2152,Cencom E9-1-1,Lake,Round Lake Beach,IL,"PSAP Name, State, County or City tex has been modified since the original posting.",02/07/2005,"Round Lake Beach, IL (42.37894, -88.089736)"
3943,Sugar Creek Police Drepartment,Jackson,Sugar Creek,MO,No Changes have been made.,0y3/04/2004,"ugar Creek, MO (39.109666, -94.444866)"
2683,Vigo County E9-1-1,Vidgo,vTerre Haute,IN,"PSAP Name, State, County or City text has been modified since the original posting.",07/12/2013,"Terre Haute, IN (39.466479, -87.414045)"
5531,Union Township Police Department,Clermont,Cincinnati,OmH,No Changes have been made.,03/04/2004,"Cincinnati OH (39.104427, -84.513808)"
607,Cal-fire Yreka (siskiyou Unit),Siskiyou,Yerka,CA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,04/27/2010,"Yreka, CAn (41.731582, -122.635649)"
6281,Jackson County 9-1-1,Jaczkson,Gainesboro,TN,No Changes have been made.,03/04/2004,"Gainesboro, TN (36.356006, -85.655237)"
7848,Sudbury Police,Middlesex***,Sudbury,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Sudbury, MA (42.382542, -71.412508)"
7709,Chicopee Police,Hampden,Chicopee,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Chicopee, MA (42.148326, -72.60696)"
5947,Central Fall Police Department,Providence,Central Falls,RI,No Changes have been marde.,03/04/0204,"Central Falls, RI (41.8916w97, -71.387458)"
1428,District Of Columbia Defense Protective Services,Dwistrict Of Columbia,aWshington,cDC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/31/2007,"Washington, DC (38.892062, -77.019912)"
2656,Rush County Sheriffs Office,Ruhs,dRushville,IN,No Changeshave been made.,03/04/2004,"Rushville, IN (39.608191, -85.44475)"
359,Nevada County Sheriffs Office,Nevada,Prescotxt,RA,No Changes have been made.,03/04/2004,"Prescott, AR (33.802494, -93.380938)"
2235,Glen Carbon Police Depratment,Madion,Glen Carbon,IL,"PSAP Name, State, County or City text has been modified since the original posting.",0/904/2013,"Gen Carbon, IL (38.749393, -89.980527)"
8356,Us Navy Little rCeek Ldc,Norfolk City,Norfolk,VA,PSAP was added since the original posting of the FCC Registry.,10/04/2012,"Norfolk, VA (36.846164, -76.285913)"
7773,Malden Police,Middlesex,Maldne,MA,PSAP was added since the original posting of the FCC Regitsry.,03/04/2040,"Malden, MA (42.426499, -71.073534)"
4119,Blain County Sheriff,Blaine,Chinook,MT,No Canges have been made.,03/04/2004,"Chinook, MT (48.59189, -109.230914)"
6204,Athens-mcminn Communications,Mminn,Athens,NT,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/15/2008,"Athens, TN (35.448396, -84.606903)"
2133,Breese Pollice Department,Clinton,Breese,IL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/07/2004,"Breese, IL (38.609772, -x89.525819)"
661,Colusa County Sheriff (colusa),Colusa,Colusa,CA,"PSAP Name, State, County or City text has been modified since the original posting.",04/27/20w10,"Colusa, CA (39.209238, -122.008373)"
4625,Mcpherson County hSeriff,Mcpherson,Tryon,NuE,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/21/2005,"Tryon, NE (41.55309q1, -100.960083)"
1302,Branford Fire Depzartment,New Havven,Branford,CT,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,04/262/004,"Branford, CT (41.279802, -72.8140)"
2184,Countryside Police Department,Cook,Countryside,IL,No Changes hvae been made.,03/04/2004,"Countryside, IL (41.79044, -87.86866)"
3355,Clawson Police Depratment,Oaklfand,Claawson,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/08/008,"Clawson, MI (42.m533447, -83.146224)"
