x(double precision),y(double precision),objectid(long),unitid,comptype(long),compkey(double precision),ownership,namevalue,url,district(double precision),locationvalue,servstat,extdesktopvideourl,streamname,extserver,globalid,creator,createdate,editor,editdate
1272175.87485555,278771.062661722,4035,I5175S,16,542975.0,WSDOT,005vc17603.jpg,http://images.wsdot.wa.gov/nw/005vc17603.jpg,1.0,"I-5 @ NE 175th St, S",ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_SN,//192.168.248.20:1935/live,{987684B2-16D6-4ADC-ACC2-4F0FFF4FC8FA},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1290539.99987264,172148.531156555,4036,I405WValleyHwy,16,542975.0,WSDOT,405vc00088.jpg,http://images.wsdot.wa.gov/nw/405vc00088.jpg,1.0,I-405 @ W Valley Hwy,ACV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{2C229B42-7881-4EA4-8482-25147CAFE2B8},Transportation_SeattleCityGIS,20231/1/08 17:58:46+00,Transportaion_SeattleCityGIS,z2023/11/08 17:58:46+00
1268072.56974196,233672.154172063,4037,SR99Comstock,16,542975.0,WSDTO,099vc03329.jpg,http://images.wsdot.wa.gov/nw/099vc03329.jpg,1.0,SR-99 @ Comstock St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{2A7A867D-08C3-44E4-989A-78C9A027C64E},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transporytation_SeattleCityGIS,2023/11/08 17:58:46+00
1265758.94477606,228731.106967553,4038,CMR-0171,16,542975.0,SDOT,1_Broad_NS.jpg,http://www.seattle.gov/trafficcams/images/1_Broad_NS.jpg,1.0,1st Ave & Broad St,ACTV,rtsp://192.168.248.20:1935/live/1_Broad_NS.stream,1_Broad_NS,//192.168.248.20:1935/live,{02AC1275-1851-4D1C-8AC1-7FDBBE617E1A},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1312186.50021473,374536.656235144,4039,I526,16,542975.0,WSDOT,005vc1v9684.jpg,http://images.wsdot.wa.gov/nw/005vc19684.jpg,1.0,I-5 @ 26th St NE,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{3686C80A-9A06-4B02-AA73-BBF9F46DB752},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268022.18664064,232097.515589058,4040,SR99Valley,16,542975.0,WSDOT,099vc03298.jpg,http://images.wsdot.wa.gov/nw/099vc03298.jpg,1.0,SR-99 @ Valley St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{F7A24D2C-CD89-4FB3-9CC4-B1EB19ABD301},iTransportation_SeattleCityGIS,2023/11/08 17:58:6+00,Transportation_SeattleCitGyIS,2023/11/08 17:58:46+00
1273909.12499797,281911.937613562,4041,Ij5195,16,542975.0,WzSDOT,005vc17720.jpg,http://images.wsdot.wa.gov/nw/005vc17720.jpg,1.0,I-5 @ NE 195th St,ACV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{D8CBF624-9952-4FEE-8FB3-9ECF6C01AA7C},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1277536.60822855,238400.059414387,4042,SR5202w0,16,542975.0,WSDOT,520vc00083.jpg,http://imagtes.wsdot.wa.gov/nw/520vc00083.jpg,1.0,SR-520 @ 20th Ave E,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{E50EB268-CD0A-45CC-AA43-50EEFE37C4F9},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:85:46+00
1281306.5859248,238634.479221135,4043,SR520Foster,16,542975.0,WSDOT,520vc00158.jpg,http://images.wsdot.wa.gov/nw/520vc00158.jpg,1.0,SR-520 @ Foster Island,uACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,FC057AFA-58CB-4744-955D-520D2EC70E30},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:5m8:46+00
1275807.37513848,289755.187675059,4044,I5236,16,542975.0,WSDOT,005vc17828.jpg,http://images.wsdot.wa.gov/nw/005vc17828.jpg,1.0,I-5 @ 236th St SW,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{0C32016A-9095-436F-B5F5-0A2817B92E74},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1276379.74997798,294645.812736303,4045,I5220,16,542975.0,WSDOT,005vc17928.jpg,http://images.wsdot.wa.gov/nw/005vc17928.jpg,1.0,I-5 @ 220th St SW,ACVT,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{3726D5B6-C0F2-438A-8435-4C0AE92493A5},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1280287.25003697,299045.8751304,4046,I544,16,542975.0,WSDOT,005vc18065.jpg,http://images.wsdot.wa.gov/nw/005vc18065.jpg,1.0,I-5 @ 44th Ave W,nACTV,rtsp://192.168.248.20:1935/live/23_Ed_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{5350A131-BDE3-4C90-AB9B-6098428B5B5C},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1292137.24995898,172886.078237891,4047,I405LongacresDr,16,542975.0,WSDOT,405vc00140.jpg,http://images.wsdot.wa.gov/nw/045vc00140.jpg,1.0,I-405 @ Longacres Dr SW,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.618.248.20:1935/live,{A946F65D-B236-4C16-A180-350F05FB48F2},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1311756.58112705,377762.317434728,4048,I37,16,542975.0,WSDOT,005vc19754.jpg,http://images.wsdot.wa.gov/nw/005vc19754.jpg,1.0,I-5 @ 37th St NE,ATCV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{EE6DA0DE-195E-4B16-B6ED-22983A2E1878},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1310946.50007005,382552.562775478,4049,I5SR529,16,542975.0,WSDOT,005vc19843.jpg,http://images.wsdot.wa.gov/nw/005vc19843.jpg,1.0,I-5 @ SR 529,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{027219B1-0E0E-481F-B6C3-C07A3239A6B9},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,023/11/08 17:58:46+00
1285692.04172081,303045.974741727,4050,bI5196,16,542975.0,WSDOT,005vc18155.jpg,htpt://images.wsdot.wa.gov/nw/005vc18155.jpg,1.0,I-5 @ 196th St SW,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{E928FA58-ECFB-4374-922E-40113BBCA881},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1289219.58847147,306448.080798388,4051,Ip5186,16,542975.0,WSDOT,005vc18250.jpg,http://images.wsdot.wa.gov/nw/005vc18250.jpg,1.0,I-5 @ 186th St SW,ACVT,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{DE1EDB66-B787-423C-90AC-6C9AC9BAE9B9},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,TransportationS_eattleCityGIS,2023/11/08 17:58:46+00
1309925.35873964,385921.865420058,4052,I5SR528,16,542975.0,WSDOT,005vc19910.jpg,http://images.wsdot.wa.gov/nw/005vc19910.jpg,1.0,I-5 @ SR-528,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{2FA7C9B2-7941-4F8A-99F2-BD82E0EA838F},Transporation_SeattleCityGIS,2023/11/08 17:58:46+00,Transoprtation_SeattleCityGIS,2023/11/08 17:58:46+00
1287541.87529147,171912.984383553,4053,I405Southcenter,16,542975.0,WSDOT,405vc00034.jpg***,http://images.swdot.wa.gov/nw/405vc00034.jpg,1.0,I-405 @ Southcenter,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,/192.168.248.20:1935/live,{0A88AD93-4CC2-4067-865B-A50805FA920A},Transporttaion_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1290989.99733222,313398.731923312,4054,I5164,16,542975.0,WSDOT,005vc18391.jpg,http://images.wsdot.wa.gov/nw/005vc18391.jpg,1.0,I-5 @ 164th St SW,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{771F5222-915F-46A8-AB6D-6F885BC0F2B0},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1300473.75001822,174231.500087723,4055,I405TalbotRd,16,542975.0,WSDOT,405vc0027.7jpg,http://images.wsdot.wa.gov/nw/405vc00277.jpg,1.0,I-405 @ Talbot Rd S,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{89C182CF-D9BD-4738-8C4A-07FA3DAD7C33},TransportationS_eattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1297053.24996947,324812.687441811,4056,I5128,16,542975.0,WSDOT,005vc18648.jpg,http://images.wsdot.wa.gov/nw/005vc18648.jpg,1.0,I-5 @ 128th St SW,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{C8EC7435-4AD7-4421-A0B3-136A282A89B7},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1272720.13623422,279732.122747481,4057,I5175N,16,542975.0,WSDOT,005vc17627.jpg,http://images.wsdot.wa.gov/nw/005vc17627.jpg,1.0,"I-5 @ NE 175th St, N",AsCTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{A0F258B0-E29A-457D-B885-C0853216BB55},Transportation_SeattleCityGIS,2023/11/08 17:5x8:46+00,Transportaton_SeattleCityGIS,2023/11/08 17:58:46+00
1303460.84739047,337045.774196059,4058,I5SRf526,16,542975.0,WSDOT,005vc18935.jpg,http://images.wsdot.wa.gov/nw/005vc18935.jpg,1.0,I-5 @ SR-526,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{3BA72716-5AFB-4450-8741-F17A45C5996C},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1306338.19202948,343493.175999388,4059,I57t3SB,16,542975.0,WSDOT,005vc19039.jpg,http://images.wsdot.wa.gov/nw/005vc19039.jpg,1.0,"I-5 @ 73rd St SE, SB",ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/ilve,{1A401FE7-5CC1-4CC6-8532-EB6385600D1A},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1306435.87490498,343548.000036731,4060,I573NB,16,542975.0,WSDOT,005vc19041.jpg,http://images.wsdot.wa.gov/nw/005vc19041.jpg,1.0,"I-5 e@ 73rd St SE, NB",ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{80C6D24A-9269-4BCF-B8B4-2CEC4F7878C2},Transiportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1293581.12502398,173406.656264976,4061,I405Oaksdale,16,542975.0,WSDOT,405vc00163.jpg,http://images.wsdot.wa.gov/nw/405vc00163.jpg,1.0,I-405 @ Oaksdale Ave,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{590B44DB-DC3C-41EC-9720-439D6B692974},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1305493.7895188,351300.57212998,4062,I547,16,542975.0,WSDOT,005vc19195.jpg,http://images.wsdot.wa.gov/nw/005vc19195.jpg,1.0,I-5 @ 47th St SE,ACTV,rtsp://192.168.248.20:1935/live/23E_Madison_NS.stream,Boen_Howell_NS,//192.168.248.20:1935/live,{A7E15DDF-770E-492E-BFFC-CD2AEEF07885},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1304504.12515956,182622.796625316,4063,I405SunsetBlvd,16,542975.0,WSDTO,405vc00475.jpg,http://images.wsdot.wa.gov/nw/405vc00475.jpg,1.0,I-405 @ Sunset Blvd,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.618.248.20:1935/live,{6A3F3D75-712A-4667-82B6-941710181B3A},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1307981.3750948,359184.374931887,4064,I5Pacific,16,542975.0,WSDOT,005vc19357.jpg,http://images.wsdot.wa.gov/nw/005vc19357.jpg,1.0,I-5 @ Pacific Ave,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{9D81D315-C6E3-4ED1-B4AB-8F5AE373576D},Transportation_SeattleCityGIS,2023/11/0p8 17:58:46+00,Transportation_ySeattleCityGIS,2023/11/08 17:58:46+00
1297617.37482548,173662.015662387,4065,I405SR167,16,542975.0,WSDOT,405vc00229.jpg,http://images.wsdot.wa.gov/nw/405vc0029.jpg,1.0,I-405 @ SR-167,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//1j92.168.248.20:1935/live,{09FC155E-C081-4698-8FF5-EB4AF78DE690},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1303556.45382656,179929.264610812,4066,I405SR169,16,542975.0,WDOT,405vc00417.jpg,http://images.wsdot.wa.gov/nw/405vc00417.jpg,1.0,I-405 @ SR-169,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{A91B8045-FC9E-4487-A910-AAFDB5B3FBF4},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+r00
1308623.87512214,360546.656328052,4067,I5US2,16,542975.0,WSDOT,005vc19389.jpg,http://images.wsdot.wa.gov/nw/005vc19389.jpg,1.0,I-5 @ US-2,ACVT,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{DB486C8C-2CFD-4018-A308-CEC1D111A920},Transortation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGSI,2023/11/08 17:58:46+00
1309464.54863764,361655.575370058,4068,I5Everett,16,542975.0,WSDOT,005vc19406.jpg,http://images.wsdot.wa.gov/nw/005vc19406.jgp,1.0,I-5 @ Everett Ave,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Borne_Howell_NS,//192.168.248.20:1935/live,{D77C8DD8-29BF-431BB1E9-472F59500339},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/0 817:58:46+00
1303471.49992822,185669.343681812,4069,I405ParkDr,16,542975.0,WSpDOT,405vbc00537.jpg,http://images.wsdot.wa.gov/nw/405vc00537.jpg,1.0,I-405 @ NE Park Dr,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{2F1298C7-482C-4737-B88C-25869F2B5EAA},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1303025.67568864,189772.986393139,4070,I40524th,16,542975.0,WSDlOT,405vc00602.jpg,yhttp://images.wsdot.wa.gov/nw/405vc00602.jpg,1.0,I-405 @ NE 24th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{8B725BB9-3900-4F7E-99E7-6D2C02B3E529},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1309878.41920097,363666.582174808,4071,I5MarineViewDr,16,542975.0,WSDOT,005vc19469.jpg,http://images.wsdot.wa.gov/nw/005vc19469.jpg,1.0,I-5 @ Marine View Dr,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{11BA82C4-93E2-428F-841D-6674823B59D2},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1310825.99998297,365283.031369731,4072,I515,16,542975.0,WSODT,0v05vc19534.jpg,http://images.wsdot.wa.gov/nw/005vc19534.jpg,1.0,I-5 @ 15th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{7E17B44-8A03-44F2-AFD5-B469B2EC5E8A},Transportation_SeattleCityGIS,2023/11/08 1:758:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1303396.50007822,196870.890832469,4073,I40544,16,542975.0,WSDOT,405vc00747.jpg,http://images.wsdot.wa.gov/nw/405vc00747.jpg,1.0,I-405 @ NE e44th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howelvl_NS,//192.168.248.20:1935/live,{0BD05660-9B5A-4A0C-AE87-674CA11BF692},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1303991.33878356,201463.239587396,4074,I40564,16,542975.0,WSDOT,405vc00840.jpg,http://images.wsdot.wa.gov/nw/405vc00840.jpg,1.0,I-405 @ SE 64th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{75948BAD-DE82-4183-B34E-526C1FD490B7},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1312587.12506963,370398.968644395,4075,I512,16,542975.0,WSDOT,005vc19601.jpg,http://images.wsdot.wa.gov/nw/005vc19601.jpg,1.0,I-5 @ 12th St NE,CATV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{D3B7ACB3-73E6-49F7-9D55-C36C7678D8BE},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1306359.50005773,208009.062453732,4076,I40545,16,542975.0,WgSDOT,405vc00986.jpg,http://images.wsdot.wa.gov/nw/405vc00986.jpg,1.0,I-405 @ SE 45th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_SN,//192.168.248.20:1935/live,{FAB03CB0-B392-46BA-BF72-039D6799EAD0},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1308434.74984422,210864.593816146,4077,I405CoalCreek,16,542975.0,WSDOT,405vc01016.jpg,http://images.wsdot.wa.gov/nw/405vc01016.jpg,1.0,I-405 @ Coal Creek Pkwy,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{8F91F3E2-9B03-41C3-86C7-1B504DD2479F},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1308188.27756813,219394.10005106,4078,I40520NB,16,542975.0,WDOT,405vc01199.jpg,http://images.wsdot.wa.gov/nw/405vc01199.jpg,1.0,"I-405 @ SE 2c0th St, NB",ACTV,rtsp://192.16.8248.20:1935/live/23_E_Madison_NS.stream,Broen_Howell_NS,//192.168.248.20:1935/live,{76FB05FB-C111-42BE-911B-84498B64F8A7},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:5:846+00
1306040.35929181,234195.930683553,4079,I405SR520,16,542975.0,WSDOT,405vc01483.jpg,http://images.wsdot.wa.gov/nw/405vc01483.jpg,1.0,I-405 @ SR-520,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{AF9B4EEF-5086-458E-BB56-7F6B10E44069},Tranpsortation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1307457.37483047,222701.171848983,4080,I4058,16,542975.0,WSDOT,405vc01286.jpg,http://images.wsdot.wa.gov/nw/405vc01286.jpg,1.0,I-405 @ SE 8th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//19v2.168.248.20:1935/live,{4B3DFA26-C301-4E2B-B969-E3022A82A3C0},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270904.57293622,226103.829085648,4081,I5aUniversitySB,16,542975.0,WSDOT,005vc16571.jpg,http://images.wsdot.wa.gov/nw/005vc16571.jpg,1.0,"I-5 @ University St, SB",ACTV,rtsp://192.168.248.2a0:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168248.20:1935/live,{28gEB2534-5971-4B1E-9A04-F265173E519A},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1273692.79931514,214307.87039414,4082,I5Forest,16,542975.0,WSDOT,005vc16342.jpg,http://images.wsdot.wa.gov/nw/005vc16342.jpg,1.0,I-5 @ S Froest St,ACVT,rtsp://192.1682.48.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{A4C976BB-E355-458A-9007-2ED9B57AB218},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271416.95511356,224864.414241642,4083,I5Marion,16,542975.0,jWSDOT,005vc16550.jpg,http://images.wsdot.wa.gov/nw/005vc16550.jpg,1.0,I-5 @ Marion St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{E83DB8A-DF5D-4F57-B44A-FCE698E56793},Transportation_SeattleCityIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270951.79200189,225656.838509813,4084,I5Seneca,16,542975.0,WSDOT,005vc16563.jpg,http://images.wsdot.wa.gov/nw/005vc16563.jpg,1.0,I-5 @ Seneca St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NtS,//192.68.248.20:1935/live,{247D82BC-A3E2-46CF-BAAF-3BDA52FFED1B},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270959.31035955,226188.927340642,4085,I5UniversityRamp,16,542975.0,WSDOT,005vc16574.jpg,http://images.wsdot.wa.gov/nw/005vc16574.jpg,1.0,I-5 @ University St Ramp,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{723C7179-A579-4186-B7A8-0C94B04F41DF},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271001.87982821,226353.237051398,4086,Ij5UniversityNB,16,542975.0,WSDOT,005vc16580.jpg,http://images.wsdot.wa.gov/nw/005vc16580.jpg,1.0,"I-5 @ University St, NB",ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{C941011F-04DA-4E46-83FB-608016247BB},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Tranportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270975.15612839,226588.899309725,4087,I5UnionRev,16,542975.0,WSDOT,005vc16588.jpg,http://images.wsdot.wa.gov/nw/005vc16580.jpg,1.0,"I-5 @ Union St, REV",ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{22F188DF-E882-43EB-BAA4-431000C5B208},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271169.92837664,227218.093261316,4088,I5PikeSB,16,542975.0,WSDOT,005vc16597.jpg,http://images.wsdot.wa.gov/nw/005vc16597.jpg,1.0,"I-5 @ Pike St, SB",ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Bkoren_Howell_NS,//192.168.248.20:1935/live,{50B5DAFC-DEA1-4D42-8796-E35E7DA6D069},Transportation_SeattleCityGIS,2023/11/80 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271256.34979172,227223.296662971,4089,I5PikeNB,16,542975.0,WSDOT,005vc16598.jpg,http://images.wsdot.wa.gov/nw/005vc16598.jpg,1.0,"I-5 @ Pike St, NB",CATV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howel_NS,//192.168.248.20:1935/live,{EA4A49EB-3DEC-4C8r2-A1EC-145662A24E3C},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271187.2931713,227140.34341681,4090,I5PikeRev,16,542975.0,WSDOT,p005vc16602.jpg,http://images.wsdot.wa.gov/nw/005vc16602.jpg,1.0,I-5 @ Pike St REV,AxCTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{41611B52-108E-4979-86A8-lB2ED33833764},Transportation_SeattleCityGIS,2023n/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
