yearvalue(long),county,pqi(long),pqi_description,count_icd_nine(double precision),population_icd_nine(double precision),obs_rate_icd_nine(double precision),risk_adj_rate_icd_nine(double precision),count_icd_one_zero,population_icd_one_zero,obs_rate_icd_one_zero(double precision),risk_adj_rate_icd_one_zero(double precision),annotation_code(double precision),annotation_desc
2022,Calaveras,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,0,"9,882",0.0,0.0,1.3056334669447829,Cell suppressed for small numbers
2005,Calaveras,16,Lower-Extremity Amputation (Diabetes),6.0,35913.0,16.7,13.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Calaveras,16,Lower-Extremity Amputation (Diabetes),2.0,36599.0,5.5,4.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Calaveras,16,Lower-Extremity Amputation (Diabetes),0.0,36944.0,0.0,0.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Calaveras,16,Lower-Extremity Amputation (Diabetes),2.0,37092.0,5.4,4.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Calaveras,16,Lower-Extremity Amputation (Diabetes),4.0,36875.0,10.8,8.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Calaveras,16,Lower-Extremity Amputation (Diabetes),2.0,36801.0,5.4,4.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Calaveras,16,Lower-Extremity Amputation (Diabetes),4.0,36652.0,10.9,8.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Calaveras,16,Lower-Extremity Amputation (Diabetes),4.0,37597.0,10.6,7.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Calaveras,16,Lower-Extremity Amputation (Diabetes),5.0,37646.0,13.3,9.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Calaveras,16,Lower-Extremity Amputation (Diabetes),9.0,38886.0,23.1,16.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Calaveras,16,Lower-Extremity Amputation (Diabetes),6.0,28698.0,20.9,15.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Calaveras,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,11,"37,568",29.3,22.5,1.0,Cell suppressed for small numbers
2017,Calaveras,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,15,"37,872",39.6,30.5,1.0,Cell suppressed for small numbers
2018,Calaveras,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,22,"37,987",57.9,44.6,1.0,Cell suppressed for small numbers
2019,Calaveras,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,19,"38,289",49.6,38.1,1.0,Cell suppressed for small numbers
2020,Calaveras,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,9,"37,673",23.9,18.3,1.0,Cell suppressed for small numbers
2021,Calaveras,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,7,"38,312",18.3,14.1,1.0,Cell suppressed for small numbers
2022,Calaveras,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,14,"38,508",36.4,28.2,1.0,Cell suppressed for small numbers
2005,Calaveras,90,Prevention Quality Overall Composite,615.0,35915.0,1712.4,1467.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Calaveras,90,Prevention Quality Overall Composite,580.0,36599.0,1584.7,1352.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Calaveras,90,Prevention Quality Overall Composite,557.0,36946.0,1507.6,1268.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Calaveras,90,Prevention Quality Overall Composite,577.0,37092.0,1555.6,1290.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Calaveras,90,Prevention Quality Overall Composite,587.0,36875.0,1591.9,1293.3,0,***,0.0,0.0,0.688741673350922,Cell suppressed for small numbers
2010,Calaveras,90,Prevention Quality Overall Composite,522.0,36801.0,1418.4,1136.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Calaveras,90,Prevention Quality Overall Composite,525.0,36654.0,1432.3,1129.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Calaveras,90,Prevention Quality Overall Composite,517.0,37597.0,1375.1,1086.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Calaveras,90,Prevention Quality Overall Composite,513.0,37646.0,1362.7,1059.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Calaveras,90,Prevention Quality Overall Composite,484.0,38886.0,1244.7,972.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Calaveras,90,Prevention Quality Overall Composite,350.0,28698.0,1219.6,926.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Calaveras,90,Overall Composite,0.0,304287.0,0.0,0.0,376,"37,568",1000.9,925.1,1.0,Cell suppressed for small numbers
2017,Calaveras,90,Overall Composite,0.0,304287.0,0.0,0.0,450,"37,872",1188.2,1091.6,1.0,Cell suppressed for small numbers
2018,Calaveras,90,Overall Composite,0.0,304287.0,0.0,0.0,408,"37,988",1074.0,972.0,1.0,Cell suppressed for small numbers
2019,Calaveras,90,Overall Composite,0.0,304287.0,0.0,0.0,430,"38,289",1123.0,1002.7,1.0,Cell suppressed for small numbers
2020,Calaveras,90,Overall Composite,0.0,304287.0,0.0,0.0,351,"37,673",931.7,835.2,1.0,Cell suppressed for small numbers
2021,Calaveras,90,Overall Composite,0.0,304287.0,0.0,0.0,335,"38,312",874.4,782.7,1.0,Cell suppressed for small numbers
2022,Calaveras,90,Overall Composite,0.0,304287.0,0.0,0.0,376,"38,508",976.4,866.9,1.4132841176317783,Cell suppressed for small numbers
2005,Calaveras,91,Prevention Quality Acute Composite,296.0,35913.0,824.2,717.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Calaveras,91,Prevention Quality Acute Composite,280.0,36599.0,765.0,663.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Calaveras,91,Prevention Quality Acute Composite,239.0,36944.0,646.9,553.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Calaveras,91,Prevention Quality Acute Composite,238.0,37092.0,641.6,541.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Calaveras,91,Prevention Quality Acute Composite,215.0,36875.0,583.1,481.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Calaveras,91,Prevention Quality Acute Composite,201.0,36801.0,546.2,443.8,0,***,0.0,0.0,0.6454925225780639,Cell suppressed for small numbers
2011,Calaveras,91,Prevention Quality Acute Composite,209.0,36654.0,570.2,455.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Calaveras,91,Prevention Quality Acute Composite,218.0,37597.0,579.8,462.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Calaveras,91,Prevention Quality Acute Composite,189.0,37646.0,502.0,393.3,0,***,0.0,0.0,1.16938765515359,Cell suppressed for small numbers
2014,Calaveras,91,Prevention Quality Acute Composite,196.0,38886.0,504.0,398.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Calaveras,91,Prevention Quality Acute Composite,134.0,28698.0,466.9,355.8,0,***,0.0,0.0,0.7690238013971977,Cell suppressed for small numbers
2016,Calaveras,91,Acute Composite,0.0,304287.0,0.0,0.0,101,"37,568",268.8,248.2,1.0,Cell suppressed for small numbers
2017,Calaveras,91,Acute Composite,0.0,304287.0,0.0,0.0,108,"37,872",285.2,260.8,1.0,Cell suppressed for small numbers
2018,Calaveras,91,Acute Composite,0.0,304287.0,0.0,0.0,112,"37,987",294.8,263.6,1.0,Cell suppressed for small numbers
2019,Calaveras,91,Acute Composite,0.0,304287.0,0.0,0.0,115,"38,289",300.3,263.3,1.0,Cell suppressed for small numbers
2020,Calaveras,91,Acute Composite,0.0,304287.0,0.0,0.0,76,"37,673",201.7,178.0,1.0,Cell suppressed for small numbers
2021,Calaveras,91,Acute Composite,0.0,304287.0,0.0,0.0,72,"38,312",187.9,164.9,1.0,Cell suppressed for small numbers
2022,Calaveras,91,Acute Composite,0.0,304287.0,0.0,0.0,96,"38,508",249.3,215.6,1.0,Cell suppressed for small numbers
2005,Calaveras,92,Prevention Quality Chronic Composite,319.0,35915.0,888.2,753.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Calaveras,92,Prevention Quality Chronic Composite,300.0,36599.0,819.7,692.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Calaveras,92,Prevention Quality Chronic Composite,318.0,36946.0,860.7,716.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Calaveras,92,Prevention Quality Chronic Composite,339.0,37092.0,913.9,749.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Calaveras,92,Prevention Quality Chronic Composite,372.0,36875.0,1008.8,811.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Calaveras,92,Prevention Quality Chronic Composite,321.0,36801.0,872.3,692.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Calaveras,92,Prevention Quality Chronic Composite,316.0,36652.0,862.2,675.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Calaveras,92,Prevention Quality Chronic Composite,299.0,37597.0,795.3,624.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Calaveras,92,Prevention Quality Chronic Composite,324.0,37646.0,860.6,665.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Calaveras,92,Prevention Quality Chronic Composite,288.0,38886.0,740.6,574.8,0,***,0.0,0.0,0.7274932025841847,Cell suppressed for small numbers
2015,Calaveras,92,Prevention Quality Chronic Composite,216.0,28698.0,752.7,570.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Calaveras,92,Chronic Composite,0.0,304287.0,0.0,0.0,275,"37,568",732.0,676.8,1.037303766282896,Cell suppressed for small numbers
2017,Calaveras,92,Chronic Composite,0.0,304287.0,0.0,0.0,342,"37,872",903.0,830.7,1.0,Cell suppressed for small numbers
2018,Calaveras,92,Chronic Composite,0.0,304287.0,0.0,0.0,296,"37,988",779.2,707.7,1.0,Cell suppressed for small numbers
2019,Calaveras,92,Chronic Composite,0.0,304287.0,0.0,0.0,315,"38,289",822.7,738.5,1.0,Cell suppressed for small numbers
2020,Calaveras,92,Chronic Composite,0.0,304287.0,0.0,0.0,275,"37,673",730.0,657.4,1.0,Cell suppressed for small numbers
2021,Calaveras,92,Chronic Composite,0.0,304287.0,0.0,0.0,263,"38,312",686.5,618.2,1.0,Cell suppressed for small numbers
2022,Calaveras,92,Chronic Composite,0.0,304287.0,0.0,0.0,280,"38,508",727.1,650.6,0.6396292136552332,Cell suppressed for small numbers
2016,Calaveras,93,Diabetes Composite,0.0,304287.0,0.0,0.0,80,"37,568",212.9,198.8,0.8703416124960879,Cell suppressed for small numbers
2017,Calaveras,93,Diabetes Composite,0.0,304287.0,0.0,0.0,106,"37,872",279.9,261.6,1.0,Cell suppressed for small numbers
2018,Calaveras,93,Diabetes Composite,0.0,304287.0,0.0,0.0,83,"37,987",218.5,203.9,1.0,Cell suppressed for small numbers
2019,Calaveras,93,Diabetes Composite,0.0,304287.0,0.0,0.0,64,"38,289",167.1,155.7,1.0,Cell suppressed for small numbers
2020,Calaveras,93,Diabetes Composite,0.0,304287.0,0.0,0.0,67,"37,673",177.8,165.6,1.0,Cell suppressed for small numbers
2021,Calaveras,93,Diabetes Composite,0.0,304287.0,0.0,0.0,62,"38,312",161.8,151.2,1.0,Cell suppressed for small numbers
2022,Calaveras,93,Diabetes Composite,0.0,304287.0,0.0,0.0,70,"38,508",181.8,170.0,0.5261745131643205,Cell suppressed for small numbers
2005,Colusa,1,Diabetes Short-term Complications,5.0,14456.0,34.6,33.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Colusa,1,Diabetes Short-term Complications,2.0,14677.0,13.6,13.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Colusa,1,Diabetes Short-term Complications,4.0,14837.0,27.0,26.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Colusa,1,Diabetes Short-term Complications,9.0,14891.0,60.4,59.5,0,***,0.0,0.0,1.268590358758737,Cell suppressed for small numbers
2009,Colusa,1,Diabetes Short-term Complications,4.0,14960.0,26.7,26.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Colusa,1,Diabetes Short-term Complications,8.0,15117.0,52.9,52.1,0,***,0.0,0.0,1.136917066258743,Cell suppressed for small numbers
2011,Colusa,1,Diabetes Short-term Complications,14.0,15206.0,92.1,91.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Colusa,1,Diabetes Short-term Complications,7.0,16676.0,42.0,39.5,0,***,0.0,0.0,1.0290024779896616,Cell suppressed for small numbers
2013,Colusa,1,Diabetes Short-term Complications,5.0,16775.0,29.8,28.1,0,***,0.0,0.0,1.0144252584740832,Cell suppressed for small numbers
2014,Colusa,1,Diabetes Short-term Complications,6.0,16640.0,36.1,34.9,0,***,0.0,0.0,1.0990751708924809,Cell suppressed for small numbers
2015,Colusa,1,Diabetes Short-term Complications,2.0,13258.0,15.1,14.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Colusa,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,10,"15,519",64.4,73.3,1.0,Cell suppressed for small numbers
2017,Colusa,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,6,"15,549",38.6,43.9,1.0,Cell suppressed for small numbers
2018,Colusa,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,6,"15,514",38.7,44.1,0.6369683888366183,Cell suppressed for small numbers
2019,Colusa,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,3,"15,645",19.2,21.9,1.0,Cell suppressed for small numbers
2020,Colusa,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,8,"15,973",50.1,57.2,1.0,Cell suppressed for small numbers
2021,Colusa,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,17,"16,109",105.5,120.6,1.0,Cell suppressed for small numbers
2022,Colusa,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,7,"16,137",43.4,49.7,1.0,Cell suppressed for small numbers
2005,Colusa,2,Perforated Appendix,4.0,20.0,20.0,20.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Colusa,2,Perforated Appendix,7.0,18.0,38.9,35.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Colusa,2,Perforated Appendix,9.0,19.0,47.4,45.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Colusa,2,Perforated Appendix,6.0,18.0,33.3,33.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Colusa,2,Perforated Appendix,5.0,13.0,38.5,40.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Colusa,2,Perforated Appendix,3.0,15.0,20.0,22.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Colusa,2,Perforated Appendix,5.0,14.0,35.7,33.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Colusa,2,Perforated Appendix,7.0,18.0,38.9,37.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Colusa,2,Perforated Appendix,5.0,12.0,41.7,43.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Colusa,2,Perforated Appendix,5.0,14.0,35.7,34.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Colusa,2,Perforated Appendix,0.0,2.0,0.0,0.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Colusa,3,Diabetes Long-term Complications,22.0,14456.0,152.2,158.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Colusa,3,Diabetes Long-term Complications,15.0,14677.0,102.2,106.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Colusa,3,Diabetes Long-term Complications,19.0,14837.0,128.1,132.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Colusa,3,Diabetes Long-term Complications,26.0,14891.0,174.6,179.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Colusa,3,Diabetes Long-term Complications,18.0,14960.0,120.3,123.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Colusa,3,Diabetes Long-term Complications,20.0,15117.0,132.3,136.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Colusa,3,Diabetes Long-term Complications,18.0,15206.0,118.4,120.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Colusa,3,Diabetes Long-term Complications,27.0,16676.0,161.9,178.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Colusa,3,Diabetes Long-term Complications,18.0,16775.0,107.3,117.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Colusa,3,Diabetes Long-term Complications,22.0,16641.0,132.2,138.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Colusa,3,Diabetes Long-term Complications,16.0,13258.0,120.7,135.2,0,***,0.0,0.0,1.3266294288485665,Cell suppressed for small numbers
2016,Colusa,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,12,"15,519",77.3,94.6,1.0,Cell suppressed for small numbers
2017,Colusa,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,17,"15,549",109.3,133.7,1.0,Cell suppressed for small numbers
2018,Colusa,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,25,"15,514",161.1,196.2,1.0,Cell suppressed for small numbers
2019,Colusa,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,12,"15,645",76.7,93.1,1.0,Cell suppressed for small numbers
2020,Colusa,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,21,"15,973",131.5,158.8,1.0,Cell suppressed for small numbers
2021,Colusa,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,16,"16,109",99.3,119.4,1.0,Cell suppressed for small numbers
2022,Colusa,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,12,"16,137",74.4,88.8,1.0,Cell suppressed for small numbers
2005,Colusa,5,COPD or Asthma in Older Adults (Age 40+),57.0,8505.0,670.2,686.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Colusa,5,COPD or Asthma in Older Adults (Age 40+),46.0,8655.0,531.5,551.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Colusa,5,COPD or Asthma in Older Adults (Age 40+),47.0,8783.0,535.1,551.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Colusa,5,COPD or Asthma in Older Adults (Age 40+),42.0,8846.0,474.8,486.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Colusa,5,COPD or Asthma in Older Adults (Age 40+),65.0,8894.0,730.8,751.4,0,***,0.0,0.0,0.5368155054752429,Cell suppressed for small numbers
2010,Colusa,5,COPD or Asthma in Older Adults (Age 40+),37.0,9012.0,410.6,422.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Colusa,5,COPD or Asthma in Older Adults (Age 40+),36.0,9131.0,394.3,402.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Colusa,5,COPD or Asthma in Older Adults (Age 40+),27.0,9135.0,295.6,300.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Colusa,5,COPD or Asthma in Older Adults (Age 40+),28.0,9199.0,304.4,304.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Colusa,5,COPD or Asthma in Older Adults (Age 40+),38.0,9615.0,395.2,401.0,0,***,0.0,0.0,0.8405565758846817,Cell suppressed for small numbers
2015,Colusa,5,COPD or Asthma in Older Adults (Age 40+),23.0,7021.0,327.6,322.3,0,***,0.0,0.0,1.4458026579661585,Cell suppressed for small numbers
2016,Colusa,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,24,"9,333",257.2,382.1,1.0,Cell suppressed for small numbers
2017,Colusa,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,38,"9,330",407.3,600.9,1.0,Cell suppressed for small numbers
2018,Colusa,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,60,"9,312",644.3,942.2,1.0,Cell suppressed for small numbers
2019,Colusa,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,52,"9,364",555.3,804.1,1.0,Cell suppressed for small numbers
2020,Colusa,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,39,"9,569",407.6,590.6,0.9994652366654232,Cell suppressed for small numbers
2021,Colusa,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,24,"9,706",247.3,358.3,1.0,Cell suppressed for small numbers
2022,Colusa,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,25,"9,793",255.3,368.0,1.0,Cell suppressed for small numbers
2005,Colusa,7,Hypertension,3.0,14456.0,20.8,21.8,0,***,0.0,0.0,0.5165666335555279,Cell suppressed for small numbers
2006,Colusa,7,Hypertension,3.0,14677.0,20.4,21.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Colusa,7,Hypertension,2.0,14837.0,13.5,14.2,0,***,0.0,0.0,0.8661765981492806,Cell suppressed for small numbers
2008,Colusa,7,Hypertension,6.0,14891.0,40.3,42.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Colusa,7,Hypertension,6.0,14960.0,40.1,42.2,0,***,0.0,0.0,0.664308055672019,Cell suppressed for small numbers
2010,Colusa,7,Hypertension,2.0,15117.0,13.2,13.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Colusa,7,Hypertension,4.0,15206.0,26.3,27.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Colusa,7,Hypertension,4.0,16676.0,24.0,27.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Colusa,7,Hypertension,1.0,16775.0,6.0,6.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Colusa,7,Hypertension,0.0,16640.0,0.0,0.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Colusa,7,Hypertension,2.0,13258.0,15.1,17.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Colusa,7,Hypertension,0.0,304287.0,0.0,0.0,3,"15,519",19.3,25.3,1.0,Cell suppressed for small numbers
2017,Colusa,7,Hypertension,0.0,304287.0,0.0,0.0,4,"15,549",25.7,33.7,1.0,Cell suppressed for small numbers
2018,Colusa,7,Hypertension,0.0,304287.0,0.0,0.0,11,"15,514",70.9,92.5,1.0,Cell suppressed for small numbers
2019,Colusa,7,Hypertension,0.0,304287.0,0.0,0.0,15,"15,645",95.9,125.0,1.0,Cell suppressed for small numbers
2020,Colusa,7,Hypertension,0.0,304287.0,0.0,0.0,8,"15,973",50.1,65.5,1.0,Cell suppressed for small numbers
2021,Colusa,7,Hypertension,0.0,304287.0,0.0,0.0,11,"16,109",68.3,89.0,1.0,Cell suppressed for small numbers
2022,Colusa,7,Hypertension,0.0,304287.0,0.0,0.0,6,"16,137",37.2,48.1,1.0,Cell suppressed for small numbers
2005,Colusa,8,Heart Failure,74.0,14457.0,511.9,538.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Colusa,8,Heart Failure,59.0,14677.0,402.0,429.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Colusa,8,Heart Failure,64.0,14838.0,431.3,454.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Colusa,8,Heart Failure,65.0,14891.0,436.5,457.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
