year,month,quarter,mktcarrier,mktcarrierairlineid,mktcarriername,mktuniquecarrier,mktuniquecarriername,opcarrier,opcarrierairlineid,opcarriername,opuniquecarrier,opuniquecarriername,paxalttrans,paxnoalttrans,paxnocomp_one,paxnocomp_two,paxnocomp_three,totdenboarding,paxcomp_one,paxcomp_two,paxupgrade,paxdowngrade,totboarding,comppaid_one,comppaid_two,comppaid_three,codeshare,opcarriersource
2019,6,2,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,2386,2377.0,1869.0,972309,0.0,0.0,0,True,YX
2019,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,1485,346.0,738.0,1722170,0.0,0.0,0,True,YX
2019,6,2,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,6,117,0,39,0,162,162,6321,3004.0,2698.0,5010539,1930.0,84064.0,0,False,YX
2019,9,3,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,2310,2575.0,2052.0,936427,0.0,0.0,0,True,YX
2019,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,1477,552.0,743.0,1718300,0.0,0.0,0,True,YX
2019,9,3,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,2,108,0,109,0,219,219,5378,3231.0,2868.0,4900415,660.0,84743.0,0,False,YX
2019,12,4,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,2398,2655.0,1668.0,1000890,0.0,0.0,0,True,YX
2019,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,1,0,0,0,1,1,709,291.0,524.0,1701831,0.0,0.0,0,True,YX
2019,12,4,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,1,77,0,42,0,120,120,3532,2742.0,1688.0,3218312,0.0,77484.0,0,False,YX
2020,3,1,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,874,2430.0,1204.0,828294,0.0,0.0,0,True,YX
2020,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,2,0,0,0,2,2,430,150.0,412.0,1252404,0.0,0.0,0,True,YX
2020,3,1,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,1,57,0,27,0,85,85,1101,1009.0,642.0,3098354,0.0,57607.0,0,False,YX
2020,6,2,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,11,104.0,14.0,40796,0.0,0.0,0,True,YX
2020,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,13,0.0,105.0,199257,0.0,0.0,0,True,YX
2020,6,2,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,2,17,0,2,0,21,21,81,105.0,119.0,592187,0.0,5907.0,0,False,YX
2020,9,3,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,2,346.0,97.0,197973,0.0,0.0,0,True,YX
2020,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,5,0.0,53.0,699373,0.0,0.0,0,True,YX
2020,9,3,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,0,49,0,13,0,62,62,303,372.0,160.0,1865200,0.0,27608.0,0,False,YX
2020,12,4,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,25,962.0,210.0,404238,0.0,0.0,0,True,YX
2020,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,14,56.0,166.0,856347,0.0,0.0,0,True,YX
2020,12,4,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,1,2,0,18,0,21,21,217,1019.0,377.0,2613252,0.0,3409.0,0,False,YX
2021,3,1,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,152,,,805127,,,82100,True,YX
2021,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,93,,,842741,,,0,True,YX
2021,3,1,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,3,28,0,0,0,31,31,766,,,3171190,,,82100,False,YX
2021,6,2,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,920,,,1509387,,,598410,True,YX
2021,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,417,,,1195078,,,0,True,YX
2021,6,2,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,4,83,0,24,0,111,111,2855,,,5160977,,,598410,False,YX
2021,9,3,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,2907,,,1466462,,,2461067,True,YX
2021,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,6,0,4,0,10,10,897,,,1523184,,,0,True,YX
2021,9,3,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,1,111,0,63,3,178,178,5164,,,5525714,,,2468387,False,YX
2010,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,64,266,4,11,1,346,338,11301,7934.0,1976.0,6006681,8802.0,96034.0,800,False,OO
2011,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,69,371,4,5,4,453,445,14697,5606.0,1538.0,5714175,7143.0,130613.0,0,False,OO
2011,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,55,269,4,0,8,336,324,11295,6384.0,1633.0,6210623,5477.0,95390.0,0,False,OO
2011,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,77,358,8,6,33,482,442,12506,8920.0,2641.0,6624658,16706.0,191803.0,1200,False,OO
2011,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,60,331,4,4,7,406,392,10520,5545.0,2190.0,6009979,23996.0,255294.0,0,False,OO
2012,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,145,790,17,11,9,972,932,11901,4050.0,1809.0,5942158,77404.0,584554.0,13518,False,OO
2012,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,199,1255,82,87,7,1630,1535,10932,4556.0,775.0,6637699,105792.0,729869.0,43003,False,OO
2012,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,172,1247,38,92,28,1577,1471,10281,6236.0,796.0,6868429,105927.0,797701.0,30590,False,OO
2012,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,111,1484,67,133,16,1811,1628,11119,6405.0,1338.0,6419001,85752.0,923142.0,34143,False,OO
2013,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,96,1508,67,143,29,1843,1711,10542,4276.0,1451.0,6314061,68265.0,958616.0,35332,False,OO
2013,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,145,1017,83,101,90,1436,1252,8049,5277.0,1432.0,6875131,91390.0,677668.0,0,False,OO
2013,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,160,1053,41,48,26,1328,1252,7137,5173.0,1262.0,6933277,79798.0,760003.0,0,False,OO
2013,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,219,1722,97,82,41,2161,2048,10214,4002.0,1319.0,6395843,118733.0,1294969.0,0,False,OO
2014,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,160,1745,66,637,22,2629,2540,11956,3684.0,1272.0,6149038,55620.0,1800011.0,0,False,OO
2014,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,210,1362,51,188,25,1836,1754,10717,5633.0,1121.0,6861891,72698.0,1152893.0,0,False,OO
2014,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,83,1041,37,193,19,1373,1289,8493,7207.0,1156.0,6752821,23742.0,765989.0,0,False,OO
2014,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,64,913,39,305,11,1332,1231,11280,4538.0,1054.0,6656843,18254.0,567210.0,2600,False,OO
2015,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,83,1185,45,297,20,1630,1496,14041,3970.0,1166.0,6458573,22661.0,726888.0,730,False,OO
2015,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,29,875,46,777,12,1739,1606,13941,4572.0,1337.0,7403792,5797.0,633954.0,0,False,OO
2015,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,29,657,13,213,12,924,866,12951,5889.0,1633.0,7710341,11040.0,503652.0,0,False,OO
2015,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,30,554,13,177,12,786,640,10896,4973.0,2027.0,6990054,12436.0,427568.0,0,False,OO
2016,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,28,500,22,154,5,709,596,9537,4007.0,1948.0,6858709,10372.0,385672.0,1300,False,OO
2016,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,30,500,23,148,13,714,632,10391,4892.0,1656.0,7755643,13859.0,363153.0,0,False,OO
2016,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,24,584,11,124,11,754,734,10868,7562.0,1562.0,7961031,10582.0,394304.0,0,,
2016,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,43,540,37,126,12,758,709,10680,5513.0,1576.0,7411535,20415.0,350807.0,0,False,OO
2017,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,30,479,25,81,7,622,595,11543,3581.0,1955.0,7201623,14526.0,502729.0,0,False,OO
2017,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11,146,8,51,1,217,205,8061,4928.0,2841.0,8351684,4302.0,134789.0,0,False,OO
2017,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,6,68,0,2,2,78,74,7741,7054.0,3528.0,8963047,2663.0,42242.0,0,False,OO
2017,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,2,48,1,15,2,68,62,7800,4841.0,3049.0,8776536,388.0,48689.0,0,False,OO
2018,3,1,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,1,1,0,0,2,1,3600,5398.0,1715.0,3090524,0.0,1350.0,0,True,OO
2018,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,9,0,0,4,13,9,2966,758.0,114.0,3123298,0.0,4050.0,0,True,OO
2018,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,29,1,54,4,88,64,7816,3944.0,5449.0,8060076,0.0,51105.0,0,False,OO
2018,6,2,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,1,1,2,0,3611,6089.0,1937.0,3520084,0.0,0.0,0,True,OO
2018,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,2,0,0,0,2,2,2253,1278.0,120.0,3557763,0.0,0.0,0,True,OO
2018,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,112,0,92,2,206,114,7413,4367.0,5884.0,9125575,0.0,27991.0,0,False,OO
2018,9,3,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,2903,8222.0,2590.0,3788704,0.0,0.0,0,True,OO
2018,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,5,0,0,0,5,5,3016,2268.0,79.0,3770661,0.0,1177.0,0,True,OO
2018,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,70,0,22,3,95,92,7264,5034.0,4450.0,9676146,0.0,47029.0,0,False,OO
2018,12,4,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,2256,8727.0,2285.0,3708194,0.0,0.0,0,True,OO
2018,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,4,0,0,0,4,4,2243,849.0,90.0,3439399,0.0,1016.0,0,True,OO
2018,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,56,0,104,0,160,160,5977,2803.0,2904.0,9210026,0.0,62112.0,0,False,OO
2019,3,1,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,2,0,2,0,767,7169.0,2737.0,3461197,0.0,0.0,0,True,OO
2019,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,2,1,0,0,3,3,4591,910.0,174.0,3105679,0.0,752.0,0,True,OO
2019,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,2,80,1,150,0,233,231,7163,8284.0,2961.0,8697930,0.0,78922.0,0,False,OO
2019,6,2,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,11591,9106.0,2987.0,4120933,0.0,0.0,0,True,OO
2019,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,2,0,0,0,2,2,3510,1163.0,102.0,3716699,0.0,921.0,0,True,OO
2019,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,84,0,124,4,213,209,17228,10697.0,3268.0,10320910,675.0,76057.0,0,False,OO
2019,9,3,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,9562,9128.0,2178.0,4115434,0.0,0.0,0,True,OO
2019,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,1,0,0,0,1,1,3739,1032.0,100.0,3824514,0.0,1140.0,0,True,OO
2019,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,64,0,136,2,203,201,14794,10377.0,2327.0,10472196,100.0,114613.0,0,False,OO
2019,12,4,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,9507,9286.0,2137.0,3896257,0.0,0.0,0,True,OO
2019,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,2752,652.0,130.0,3710262,0.0,0.0,0,True,OO
2019,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,3,37,0,76,0,116,116,13524,10087.0,2298.0,10085483,0.0,66798.0,0,False,OO
2020,3,1,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,1,0,4,0,5,1,6042,7176.0,1524.0,3430561,0.0,392.0,0,True,OO
2020,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,0,0,0,1,2,1,2834,223.0,129.0,2919221,0.0,0.0,0,True,OO
2020,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,4,55,0,151,1,211,206,9991,7525.0,1942.0,8355310,1360.0,134266.0,0,False,OO
2020,6,2,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,247,2764.0,172.0,436381,0.0,0.0,0,True,OO
2020,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,25,24.0,13.0,615459,0.0,0.0,0,True,OO
2020,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,4,28,0,0,4,36,32,464,2813.0,190.0,1642807,0.0,6471.0,0,False,OO
2020,9,3,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,425,4243.0,779.0,1355165,0.0,0.0,0,True,OO
2020,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,380,29.0,102.0,1952763,0.0,0.0,0,True,OO
2020,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,30,0,2,0,33,33,1069,4290.0,906.0,4650686,0.0,10777.0,0,False,OO
2020,12,4,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,371,5590.0,926.0,1304622,0.0,0.0,0,True,OO
2020,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,211,249.0,101.0,2407499,0.0,0.0,0,True,OO
2020,12,4,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,5,0,0,0,5,5,720,5855.0,1061.0,5122330,0.0,3148.0,0,False,OO
2021,3,1,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,969,,,1670694,,,614600,True,OO
2021,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,758,,,2210832,,,0,True,OO
2021,3,1,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,25,0,0,0,26,26,2295,,,5427962,,,614600,False,OO
2021,6,2,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,1123,,,2991760,,,721849,True,OO
2021,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,5,0,0,0,5,5,1308,,,3334302,,,0,True,OO
2021,6,2,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,84,0,2,0,86,86,3592,,,8943583,,,721849,False,OO
2021,9,3,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,3566,,,3643751,,,2445185,True,OO
2021,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,1965,,,4051483,,,0,True,OO
2021,9,3,,,,,,OO,20304.0,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,31,0,6,0,37,37,6743,,,10489689,,,2446525,False,OO
2010,12,4,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,931,0,115,1,157,1204,931,11122,0.0,2356.0,13192128,399937.0,0.0,0,False,US
2010,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,728,484,0,0,850,2062,1212,16548,0.0,0.0,27178950,327959.0,219471.0,0,False,WN
2011,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,760,787,0,0,620,2167,1547,16228,0.0,0.0,25637423,360544.0,394029.0,0,False,WN
2011,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,757,683,0,0,662,2102,1440,15391,0.0,0.0,28919972,359121.0,343588.0,0,False,WN
2011,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,524,320,0,0,739,1583,844,14335,0.0,0.0,28539135,275991.0,163491.0,0,False,WN
2011,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,447,305,0,0,612,1364,752,11201,0.0,0.0,27712179,371310.0,222999.0,0,False,WN
2012,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,802,356,0,0,806,1964,1158,14755,0.0,0.0,26029507,645399.0,298244.0,0,False,WN
2012,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1284,528,0,0,1278,3090,1812,21474,0.0,0.0,29290547,1044307.0,453781.0,0,False,WN
2012,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,867,363,0,0,1111,2341,1230,19272,0.0,0.0,29334383,682792.0,303985.0,0,False,WN
2012,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,788,370,0,0,937,2095,1158,13851,0.0,0.0,27876734,692490.0,345494.0,0,False,WN
2013,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1486,662,0,0,1037,3185,2148,17307,0.0,0.0,26269242,1346156.0,624418.0,0,False,WN
2013,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,2077,1172,0,0,1289,4538,3249,26487,0.0,0.0,30575862,1665020.0,946298.0,0,False,WN
2013,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,991,465,0,0,1094,2550,1456,22614,0.0,0.0,29421835,844964.0,386798.0,0,False,WN
2013,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,647,216,0,0,1085,1948,863,14512,0.0,0.0,29378897,548943.0,187944.0,0,False,WN
2014,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1444,840,0,0,1091,3375,2284,17750,0.0,0.0,28019628,1239138.0,782741.0,0,False,WN
2014,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1612,710,0,0,1283,3605,2322,26341,0.0,0.0,22614856,1385643.0,629808.0,0,False,WN
2014,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1308,500,0,0,1389,3197,1808,24822,0.0,0.0,33271343,1108338.0,417833.0,0,False,WN
2014,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,624,227,0,0,1013,1864,851,13126,0.0,0.0,32903774,546400.0,187589.0,0,False,WN
2015,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1496,647,0,0,1183,3326,2143,20641,0.0,0.0,31993058,1339153.0,580043.0,0,False,WN
2015,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,2096,822,0,0,1518,4436,2918,29084,0.0,0.0,37496853,1810981.0,725435.0,0,False,WN
2015,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,2241,776,0,0,1396,4413,3017,27315,0.0,0.0,37603390,1954266.0,657812.0,0,False,WN
2015,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1502,626,0,0,1305,3433,2128,19473,0.0,0.0,36839451,1347420.0,541328.0,0,False,WN
