Unit,Inci_no,Disp_date,Disp_time,Notif_date,Notif_time,Roll_date,Roll_time,Arv_date,Arv_time,City,Fdid,Final_nature,Dispatch_Datetime,Notification_Datetime,Roll_Datetime,Arrival_Datetime,ObjectId
E273,18166886,2018/05/05 12:00:32+00,2020/01/02 12:00:32+00,2018/05/05 12:01:15+00,2020/01/02 12:01:15+00,2018-05-05T12:01:54Z,5:01:54,2018/05/05 12:05:11+00,2020/01/02 12:05:11+00,TEMPE,8293,DB,2018/05/05 19:00:00+00,2018/05/05 19:01:00+00,5/5/2018 12:01,2018/05/05 19:05:00+00,3281
E277,18155983,2018/04/27 06:08:04+00,2020/01/03 06:08:04+00,2018/04/27 06:08:58+00,2020/01/03 06:08:58+00,2018-04-27T06:10:17Z,23:10:17,2018/04/27 06:13:53+00,2020/01/03 06:13:53+00,TEMPE,8293,INTB,2018/04/27 13:08:00+00,2018/04/27 13:08:00+00,4/27/2018 6:10,2018/04/27 13:13:00+00,3282
E277,18158324,2018/04/28 19:42:50+00,2020/01/02 19:42:50+00,2018/04/28 19:43:08+00,2020/01/02 19:43:08+00,2018-04-28T19:43:26Z,12:43:26,2018/04/28 19:47:23+00,2020/01/02 19:47:23+00,TEMPE,8293,CP,2018/04/29 02:42:00+00,2018/04/29 02:43:00+00,4/28/2018 19:43,2018/04/29 02:47:00+00,3283
E273,18169721,2018/05/07 15:11:39+00,2020/01/02 15:11:39+00,2018/05/07 15:12:18+00,2020/01/02 15:12:18+00,2018-05-07T15:12:24Z,8:12:24,2018/05/07 15:19:20+00,2020/01/02 15:19:20+00,TEMPE,8293,UNC,2018/05/07 22:11:00+00,2018/05/07 22:12:00+00,5/7/2018 15:12,2018/05/07 22:19:00+00,3284
E278,18164942,2018/05/04 01:15:49+00,2020/01/03 01:15:49+00,2018/05/04 01:16:21+00,2020/01/03 01:16:21+00,2018-05-04T01:16:56Z,18:16:56,2018/05/04 01:18:17+00,2020/01/03 01:18:17+00,TEMPE,8293,DB,2018/05/04 08:15:00+00,2018/05/04 08:16:00+00,5/4/2018 1:16,2018/05/04 08:18:00+00,3285
E278,18166890,2018/05/05 12:03:29+00,2020/01/02 12:03:29+00,2018/05/05 12:04:11+00,2020/01/02 12:04:11+00,2018-05-05T12:04:45Z,5:04:45,2018/05/05 12:06:55+00,2020/01/02 12:06:55+00,TEMPE,8293,OD,2018/05/05 19:03:00+00,2018/05/05 19:04:00+00,5/5/2018 12:04,2018/05/05 19:06:00+00,3286
E274,18156070,2018/04/27 08:11:07+00,2020/01/02 08:11:07+00,2018/04/27 08:11:57+00,2020/01/02 08:11:57+00,2018-04-27T08:12:19Z,1:12:19,2018/04/27 08:18:29+00,2020/01/02 08:18:29+00,TEMPE,8293,CP,2018/04/27 15:11:00+00,2018/04/27 15:11:00+00,4/27/2018 8:12,2018/04/27 15:18:00+00,3287
E276,18158353,2018/04/28 20:11:54+00,2020/01/02 20:11:54+00,2018/04/28 20:13:09+00,2020/01/02 20:13:09+00,2018-04-28T20:13:40Z,13:13:40,2018/04/28 20:17:43+00,2020/01/02 20:17:43+00,TEMPE,8293,OD,2018/04/29 03:11:00+00,2018/04/29 03:13:00+00,4/28/2018 20:13,2018/04/29 03:17:00+00,3288
E275,18158369,2018/04/28 20:25:01+00,2020/01/02 20:25:01+00,2018/04/28 20:25:57+00,2020/01/02 20:25:57+00,2018-04-28T20:26:25Z,13:26:25,2018/04/28 20:29:52+00,2020/01/02 20:29:52+00,TEMPE,8293,DIAB,2018/04/29 03:25:00+00,2018/04/29 03:25:00+00,4/28/2018 20:26,2018/04/29 03:29:00+00,3289
E278,18158393,2018/04/28 20:39:59+00,2020/01/02 20:39:59+00,2018/04/28 20:40:47+00,2020/01/02 20:40:47+00,2018-04-28T20:41:09Z,13:41:09,2018/04/28 20:46:16+00,2020/01/02 20:46:16+00,TEMPE,8293,INTB,2018/04/29 03:39:00+00,2018/04/29 03:40:00+00,4/28/2018 20:41,2018/04/29 03:46:00+00,3290
E274,18158434,2018/04/28 21:24:47+00,2020/01/02 21:24:47+00,2018/04/28 21:25:48+00,2020/01/02 21:25:48+00,2018-04-28T21:26:27Z,14:26:27,2018/04/28 21:31:26+00,2020/01/02 21:31:26+00,TEMPE,8293,CP,2018/04/29 04:24:00+00,2018/04/29 04:25:00+00,4/28/2018 21:26,2018/04/29 04:31:00+00,3291
E275,18158485,2018/04/28 22:08:56+00,2020/01/02 22:08:56+00,2018/04/28 22:09:12+00,2020/01/02 22:09:12+00,2018-04-28T22:10:40Z,15:10:40,2018/04/28 22:15:00+00,2020/01/02 22:15:00+00,TEMPE,8293,DIAB,2018/04/29 05:08:00+00,2018/04/29 05:09:00+00,4/28/2018 22:10,2018/04/29 05:15:00+00,3292
E277,18158500,2018/04/28 22:31:49+00,2020/01/02 22:31:49+00,2018/04/28 22:32:36+00,2020/01/02 22:32:36+00,2018-04-28T22:33:09Z,15:33:09,2018/04/28 22:36:56+00,2020/01/02 22:36:56+00,TEMPE,8293,962A,2018/04/29 05:31:00+00,2018/04/29 05:32:00+00,4/28/2018 22:33,2018/04/29 05:36:00+00,3293
E277,18160202,2018/04/30 10:43:17+00,2020/01/02 10:43:17+00,2018/04/30 10:44:32+00,2020/01/02 10:44:32+00,2018-04-30T10:44:46Z,3:44:46,2018/04/30 10:46:53+00,2020/01/02 10:46:53+00,TEMPE,8293,ALOC,2018/04/30 17:43:00+00,2018/04/30 17:44:00+00,4/30/2018 10:44,2018/04/30 17:46:00+00,3294
E274,18158588,2018/04/29 00:35:17+00,2020/01/03 00:35:17+00,2018/04/29 00:35:46+00,2020/01/03 00:35:46+00,2018-04-29T00:36:35Z,17:36:35,2018/04/29 00:42:25+00,2020/01/03 00:42:25+00,NA,8293,INJA,2018/04/29 07:35:00+00,2018/04/29 07:35:00+00,4/29/2018 0:36,2018/04/29 07:42:00+00,3295
E271,18158592,2018/04/29 00:37:42+00,2020/01/03 00:37:42+00,2018/04/29 00:38:16+00,2020/01/03 00:38:16+00,2018-04-29T00:38:52Z,17:38:52,2018/04/29 00:42:11+00,2020/01/03 00:42:11+00,TEMPE,8293,ALOC,2018/04/29 07:37:00+00,2018/04/29 07:38:00+00,4/29/2018 0:38,2018/04/29 07:42:00+00,3296
E272,18158600,2018/04/29 00:48:21+00,2020/01/03 00:48:21+00,2018/04/29 00:48:54+00,2020/01/03 00:48:54+00,2018-04-29T00:49:47Z,17:49:47,2018/04/29 00:53:31+00,2020/01/03 00:53:31+00,TEMPE,8293,OD,2018/04/29 07:48:00+00,2018/04/29 07:48:00+00,4/29/2018 0:49,2018/04/29 07:53:00+00,3297
E276,18158647,2018/04/29 02:01:52+00,2020/01/03 02:01:52+00,2018/04/29 02:03:14+00,2020/01/03 02:03:14+00,2018-04-29T02:03:19Z,19:03:19,2018/04/29 02:04:14+00,2020/01/03 02:04:14+00,TEMPE,8293,DB,2018/04/29 09:01:00+00,2018/04/29 09:03:00+00,4/29/2018 2:03,2018/04/29 09:04:00+00,3298
E275,18158658,2018/04/29 02:15:31+00,2020/01/03 02:15:31+00,2018/04/29 02:17:08+00,2020/01/03 02:17:08+00,2018-04-29T02:17:57Z,19:17:57,2018/04/29 02:20:31+00,2020/01/03 02:20:31+00,TEMPE,8293,POISN,2018/04/29 09:15:00+00,2018/04/29 09:17:00+00,4/29/2018 2:17,2018/04/29 09:20:00+00,3299
E273,18158661,2018/04/29 02:19:18+00,2020/01/03 02:19:18+00,2018/04/29 02:20:10+00,2020/01/03 02:20:10+00,2018-04-29T02:21:07Z,19:21:07,2018/04/29 02:28:36+00,2020/01/03 02:28:36+00,TEMPE,8293,ILLA,2018/04/29 09:19:00+00,2018/04/29 09:20:00+00,4/29/2018 2:21,2018/04/29 09:28:00+00,3300
E275,18158691,2018/04/29 02:50:55+00,2020/01/03 02:50:55+00,2018/04/29 03:01:29+00,2020/01/03 03:01:29+00,2018-04-29T03:02:32Z,20:02:32,2018/04/29 03:04:52+00,2020/01/03 03:04:52+00,TEMPE,8293,UNC,2018/04/29 09:50:00+00,2018/04/29 10:01:00+00,4/29/2018 3:02,2018/04/29 10:04:00+00,3301
BC271,18158732,2018/04/29 04:36:35+00,2020/01/03 04:36:35+00,2018/04/29 04:37:05+00,2020/01/03 04:37:05+00,2018-04-29T04:38:22Z,21:38:22,2018/04/29 04:41:16+00,2020/01/03 04:41:16+00,TEMPE,8293,HANG,2018/04/29 11:36:00+00,2018/04/29 11:37:00+00,4/29/2018 4:38,2018/04/29 11:41:00+00,3302
LT276,18158774,2018/04/29 06:13:56+00,2020/01/03 06:13:56+00,2018/04/29 06:17:57+00,2020/01/03 06:17:57+00,2018-04-29T06:18:58Z,23:18:58,2018/04/29 06:23:25+00,2020/01/03 06:23:25+00,TEMPE,8293,CODEX,2018/04/29 13:13:00+00,2018/04/29 13:17:00+00,4/29/2018 6:18,2018/04/29 13:23:00+00,3303
E278,18158910,2018/04/29 09:07:38+00,2020/01/02 09:07:38+00,2018/04/29 09:08:36+00,2020/01/02 09:08:36+00,2018-04-29T09:08:47Z,2:08:47,2018/04/29 09:12:15+00,2020/01/02 09:12:15+00,TEMPE,8293,ILLA,2018/04/29 16:07:00+00,2018/04/29 16:08:00+00,4/29/2018 9:08,2018/04/29 16:12:00+00,3304
E274,18158944,2018/04/29 09:56:10+00,2020/01/02 09:56:10+00,2018/04/29 09:59:18+00,2020/01/02 09:59:18+00,2018-04-29T09:59:43Z,2:59:43,2018/04/29 10:04:51+00,2020/01/02 10:04:51+00,TEMPE,8293,FALLA,2018/04/29 16:56:00+00,2018/04/29 16:59:00+00,4/29/2018 9:59,2018/04/29 17:04:00+00,3305
E271,18158972,2018/04/29 10:22:15+00,2020/01/02 10:22:15+00,2018/04/29 10:23:00+00,2020/01/02 10:23:00+00,2018-04-29T10:23:38Z,3:23:38,2018/04/29 10:27:33+00,2020/01/02 10:27:33+00,TEMPE,8293,UNC,2018/04/29 17:22:00+00,2018/04/29 17:23:00+00,4/29/2018 10:23,2018/04/29 17:27:00+00,3306
E277,18158974,2018/04/29 10:22:43+00,2020/01/02 10:22:43+00,2018/04/29 10:23:10+00,2020/01/02 10:23:10+00,2018-04-29T10:23:52Z,3:23:52,2018/04/29 10:24:52+00,2020/01/02 10:24:52+00,TEMPE,8293,962BC,2018/04/29 17:22:00+00,2018/04/29 17:23:00+00,4/29/2018 10:23,2018/04/29 17:24:00+00,3307
E278,18159041,2018/04/29 11:33:41+00,2020/01/02 11:33:41+00,2018/04/29 11:34:25+00,2020/01/02 11:34:25+00,2018-04-29T11:34:31Z,4:34:31,2018/04/29 11:39:50+00,2020/01/02 11:39:50+00,TEMPE,8293,SEIZA,2018/04/29 18:33:00+00,2018/04/29 18:34:00+00,4/29/2018 11:34,2018/04/29 18:39:00+00,3308
E271,18159115,2018/04/29 12:41:56+00,2020/01/02 12:41:56+00,2018/04/29 12:42:37+00,2020/01/02 12:42:37+00,2018-04-29T12:43:17Z,5:43:17,2018/04/29 12:46:16+00,2020/01/02 12:46:16+00,TEMPE,8293,CP,2018/04/29 19:41:00+00,2018/04/29 19:42:00+00,4/29/2018 12:43,2018/04/29 19:46:00+00,3309
E278,18159142,2018/04/29 13:05:30+00,2020/01/02 13:05:30+00,2018/04/29 13:06:21+00,2020/01/02 13:06:21+00,2018-04-29T13:07:19Z,6:07:19,2018/04/29 13:08:51+00,2020/01/02 13:08:51+00,TEMPE,8293,ILLA,2018/04/29 20:05:00+00,2018/04/29 20:06:00+00,4/29/2018 13:07,2018/04/29 20:08:00+00,3310
LT273,18159146,2018/04/29 13:11:59+00,2020/01/02 13:11:59+00,2018/04/29 13:12:52+00,2020/01/02 13:12:52+00,2018-04-29T13:13:17Z,6:13:17,2018/04/29 13:16:11+00,2020/01/02 13:16:11+00,TEMPE,8293,SEIZA,2018/04/29 20:11:00+00,2018/04/29 20:12:00+00,4/29/2018 13:13,2018/04/29 20:16:00+00,3311
E274,18159196,2018/04/29 14:05:05+00,2020/01/02 14:05:05+00,2018/04/29 14:05:42+00,2020/01/02 14:05:42+00,2018-04-29T14:06:15Z,7:06:15,2018/04/29 14:10:25+00,2020/01/02 14:10:25+00,TEMPE,8293,SEIZA,2018/04/29 21:05:00+00,2018/04/29 21:05:00+00,4/29/2018 14:06,2018/04/29 21:10:00+00,3312
LT276,18159202,2018/04/29 14:11:05+00,2020/01/02 14:11:05+00,2018/04/29 14:11:52+00,2020/01/02 14:11:52+00,2018-04-29T14:12:30Z,7:12:30,2018/04/29 14:15:10+00,2020/01/02 14:15:10+00,TEMPE,8293,UNC,2018/04/29 21:11:00+00,2018/04/29 21:11:00+00,4/29/2018 14:12,2018/04/29 21:15:00+00,3313
E278,18159266,2018/04/29 15:06:25+00,2020/01/02 15:06:25+00,2018/04/29 15:07:27+00,2020/01/02 15:07:27+00,2018-04-29T15:08:13Z,8:08:13,2018/04/29 15:11:57+00,2020/01/02 15:11:57+00,TEMPE,8293,ILLA,2018/04/29 22:06:00+00,2018/04/29 22:07:00+00,4/29/2018 15:08,2018/04/29 22:11:00+00,3314
E276,18159300,2018/04/29 15:43:51+00,2020/01/02 15:43:51+00,2018/04/29 15:44:43+00,2020/01/02 15:44:43+00,2018-04-29T15:45:40Z,8:45:40,2018/04/29 15:53:00+00,2020/01/02 15:53:00+00,TEMPE,8293,DB,2018/04/29 22:43:00+00,2018/04/29 22:44:00+00,4/29/2018 15:45,2018/04/29 22:53:00+00,3315
E271,18159310,2018/04/29 15:50:55+00,2020/01/02 15:50:55+00,2018/04/29 15:51:41+00,2020/01/02 15:51:41+00,2018-04-29T15:51:47Z,8:51:47,2018/04/29 15:55:21+00,2020/01/02 15:55:21+00,TEMPE,8293,ABDA,2018/04/29 22:50:00+00,2018/04/29 22:51:00+00,4/29/2018 15:51,2018/04/29 22:55:00+00,3316
E273,18159319,2018/04/29 15:59:21+00,2020/01/02 15:59:21+00,2018/04/29 16:00:14+00,2020/01/02 16:00:14+00,2018-04-29T16:00:39Z,9:00:39,2018/04/29 16:03:00+00,2020/01/02 16:03:00+00,TEMPE,8293,ILLA,2018/04/29 22:59:00+00,2018/04/29 23:00:00+00,4/29/2018 16:00,2018/04/29 23:03:00+00,3317
E274,18159395,2018/04/29 17:00:20+00,2020/01/02 17:00:20+00,2018/04/29 17:02:19+00,2020/01/02 17:02:19+00,2018-04-29T17:02:47Z,10:02:47,2018/04/29 17:07:49+00,2020/01/02 17:07:49+00,TEMPE,8293,CP,2018/04/30 00:00:00+00,2018/04/30 00:02:00+00,4/29/2018 17:02,2018/04/30 00:07:00+00,3318
E271,18159424,2018/04/29 17:25:56+00,2020/01/02 17:25:56+00,2018/04/29 17:26:55+00,2020/01/02 17:26:55+00,2018-04-29T17:27:07Z,10:27:07,2018/04/29 17:31:56+00,2020/01/02 17:31:56+00,TEMPE,8293,ILLA,2018/04/30 00:25:00+00,2018/04/30 00:26:00+00,4/29/2018 17:27,2018/04/30 00:31:00+00,3319
E276,18159498,2018/04/29 18:50:11+00,2020/01/02 18:50:11+00,2018/04/29 18:50:54+00,2020/01/02 18:50:54+00,2018-04-29T18:51:28Z,11:51:28,2018/04/29 18:53:14+00,2020/01/02 18:53:14+00,TEMPE,8293,UNC,2018/04/30 01:50:00+00,2018/04/30 01:50:00+00,4/29/2018 18:51,2018/04/30 01:53:00+00,3320
E278,18159529,2018/04/29 19:21:49+00,2020/01/02 19:21:49+00,2018/04/29 19:22:00+00,2020/01/02 19:22:00+00,2018-04-29T19:23:11Z,12:23:11,2018/04/29 19:25:39+00,2020/01/02 19:25:39+00,TEMPE,8293,OD,2018/04/30 02:21:00+00,2018/04/30 02:22:00+00,4/29/2018 19:23,2018/04/30 02:25:00+00,3321
E272,18159588,2018/04/29 20:08:59+00,2020/01/02 20:08:59+00,2018/04/29 20:09:51+00,2020/01/02 20:09:51+00,2018-04-29T20:10:27Z,13:10:27,2018/04/29 20:13:46+00,2020/01/02 20:13:46+00,TEMPE,8293,ALOC,2018/04/30 03:08:00+00,2018/04/30 03:09:00+00,4/29/2018 20:10,2018/04/30 03:13:00+00,3322
E278,18162843,2018/05/02 12:09:02+00,2020/01/02 12:09:02+00,2018/05/02 12:10:04+00,2020/01/02 12:10:04+00,2018-05-02T12:10:53Z,5:10:53,2018/05/02 12:14:35+00,2020/01/02 12:14:35+00,TEMPE,8293,TASER,2018/05/02 19:09:00+00,2018/05/02 19:10:00+00,5/2/2018 12:10,2018/05/02 19:14:00+00,3323
E277,18159639,2018/04/29 20:47:25+00,2020/01/02 20:47:25+00,2018/04/29 20:48:19+00,2020/01/02 20:48:19+00,2018-04-29T20:49:05Z,13:49:05,2018/04/29 20:53:43+00,2020/01/02 20:53:43+00,TEMPE,8293,DB,2018/04/30 03:47:00+00,2018/04/30 03:48:00+00,4/29/2018 20:49,2018/04/30 03:53:00+00,3324
E274,18159691,2018/04/29 21:36:12+00,2020/01/02 21:36:12+00,2018/04/29 21:36:45+00,2020/01/02 21:36:45+00,2018-04-29T21:37:09Z,14:37:09,2018/04/29 21:43:00+00,2020/01/02 21:43:00+00,TEMPE,8293,CODE,2018/04/30 04:36:00+00,2018/04/30 04:36:00+00,4/29/2018 21:37,2018/04/30 04:43:00+00,3325
LT273,18159799,2018/04/29 23:54:19+00,2020/01/02 23:54:19+00,2018/04/29 23:55:13+00,2020/01/02 23:55:13+00,2018-04-29T23:55:59Z,16:55:59,2018/04/29 23:59:07+00,2020/01/02 23:59:07+00,TEMPE,8293,CP,2018/04/30 06:54:00+00,2018/04/30 06:55:00+00,4/29/2018 23:55,2018/04/30 06:59:00+00,3326
E271,18159884,2018/04/30 03:01:45+00,2020/01/03 03:01:45+00,2018/04/30 03:02:44+00,2020/01/03 03:02:44+00,2018-04-30T03:04:11Z,20:04:11,2018/04/30 03:07:18+00,2020/01/03 03:07:18+00,TEMPE,8293,DB,2018/04/30 10:01:00+00,2018/04/30 10:02:00+00,4/30/2018 3:04,2018/04/30 10:07:00+00,3327
E277,18159983,2018/04/30 06:55:24+00,2020/01/03 06:55:24+00,2018/04/30 06:56:16+00,2020/01/03 06:56:16+00,2018-04-30T06:56:42Z,23:56:42,2018/04/30 07:00:05+00,2020/01/02 07:00:05+00,TEMPE,8293,ALOC,2018/04/30 13:55:00+00,2018/04/30 13:56:00+00,4/30/2018 6:56,2018/04/30 14:00:00+00,3328
E276,18160006,2018/04/30 07:29:17+00,2020/01/02 07:29:17+00,2018/04/30 07:30:35+00,2020/01/02 07:30:35+00,2018-04-30T07:30:47Z,0:30:47,2018/04/30 07:33:58+00,2020/01/02 07:33:58+00,TEMPE,8293,ILLA,2018/04/30 14:29:00+00,2018/04/30 14:30:00+00,4/30/2018 7:30,2018/04/30 14:33:00+00,3329
E276,18160028,2018/04/30 07:52:37+00,2020/01/02 07:52:37+00,2018/04/30 07:55:09+00,2020/01/02 07:55:09+00,2018-04-30T07:55:09Z,0:55:09,2018/04/30 07:55:17+00,2020/01/02 07:55:17+00,TEMPE,8293,CP,2018/04/30 14:52:00+00,2018/04/30 14:55:00+00,4/30/2018 7:55,2018/04/30 14:55:00+00,3330
LT276,18160067,2018/04/30 08:34:09+00,2020/01/02 08:34:09+00,2018/04/30 08:35:01+00,2020/01/02 08:35:01+00,2018-04-30T08:35:13Z,1:35:13,2018/04/30 08:40:26+00,2020/01/02 08:40:26+00,TEMPE,8293,ALLRG,2018/04/30 15:34:00+00,2018/04/30 15:35:00+00,4/30/2018 8:35,2018/04/30 15:40:00+00,3331
LT273,18160071,2018/04/30 08:36:24+00,2020/01/02 08:36:24+00,2018/04/30 08:36:59+00,2020/01/02 08:36:59+00,2018-04-30T08:38:06Z,1:38:06,2018/04/30 08:40:39+00,2020/01/02 08:40:39+00,TEMPE,8293,DB,2018/04/30 15:36:00+00,2018/04/30 15:36:00+00,4/30/2018 8:38,2018/04/30 15:40:00+00,3332
E271,18160079,2018/04/30 08:43:53+00,2020/01/02 08:43:53+00,2018/04/30 08:44:47+00,2020/01/02 08:44:47+00,2018-04-30T08:45:07Z,1:45:07,2018/04/30 08:47:48+00,2020/01/02 08:47:48+00,TEMPE,8293,CVA,2018/04/30 15:43:00+00,2018/04/30 15:44:00+00,4/30/2018 8:45,2018/04/30 15:47:00+00,3333
LT276,18160130,2018/04/30 09:29:03+00,2020/01/02 09:29:03+00,2018/04/30 09:29:43+00,2020/01/02 09:29:43+00,2018-04-30T09:29:50Z,2:29:50,2018/04/30 09:32:09+00,2020/01/02 09:32:09+00,TEMPE,8293,ALOC,2018/04/30 16:29:00+00,2018/04/30 16:29:00+00,4/30/2018 9:29,2018/04/30 16:32:00+00,3334
LT276,18160152,2018/04/30 09:51:59+00,2020/01/02 09:51:59+00,2018/04/30 09:52:44+00,2020/01/02 09:52:44+00,2018-04-30T09:53:16Z,2:53:16,2018/04/30 09:54:58+00,2020/01/02 09:54:58+00,TEMPE,8293,CODE,2018/04/30 16:51:00+00,2018/04/30 16:52:00+00,4/30/2018 9:53,2018/04/30 16:54:00+00,3335
E271,18169765,2018/05/07 15:53:01+00,2020/01/02 15:53:01+00,2018/05/07 15:53:16+00,2020/01/02 15:53:16+00,2018-05-07T15:53:20Z,8:53:20,2018/05/07 15:56:05+00,2020/01/02 15:56:05+00,TEMPE,8293,ALOC,2018/05/07 22:53:00+00,2018/05/07 22:53:00+00,5/7/2018 15:53,2018/05/07 22:56:00+00,3336
E273,18165019,2018/05/04 04:00:19+00,2020/01/03 04:00:19+00,2018/05/04 04:00:53+00,2020/01/03 04:00:53+00,2018-05-04T04:01:51Z,21:01:51,2018/05/04 04:07:01+00,2020/01/03 04:07:01+00,TEMPE,8293,CP,2018/05/04 11:00:00+00,2018/05/04 11:00:00+00,5/4/2018 4:01,2018/05/04 11:07:00+00,3337
LT273,18169831,2018/05/07 16:36:58+00,2020/01/02 16:36:58+00,2018/05/07 16:37:39+00,2020/01/02 16:37:39+00,2018-05-07T16:38:41Z,9:38:41,2018/05/07 16:42:34+00,2020/01/02 16:42:34+00,TEMPE,8293,CP,2018/05/07 23:36:00+00,2018/05/07 23:37:00+00,5/7/2018 16:38,2018/05/07 23:42:00+00,3338
E274,18166902,2018/05/05 12:11:26+00,2020/01/02 12:11:26+00,2018/05/05 12:12:33+00,2020/01/02 12:12:33+00,2018-05-05T12:13:03Z,5:13:03,2018/05/05 12:18:19+00,2020/01/02 12:18:19+00,TEMPE,8293,ALOC,2018/05/05 19:11:00+00,2018/05/05 19:12:00+00,5/5/2018 12:13,2018/05/05 19:18:00+00,3339
E276,18165093,2018/05/04 06:26:37+00,2020/01/03 06:26:37+00,2018/05/04 06:27:16+00,2020/01/03 06:27:16+00,2018-05-04T06:28:41Z,23:28:41,2018/05/04 06:33:23+00,2020/01/03 06:33:23+00,TEMPE,8293,962P,2018/05/04 13:26:00+00,2018/05/04 13:27:00+00,5/4/2018 6:28,2018/05/04 13:33:00+00,3340
E274,18166942,2018/05/05 12:41:17+00,2020/01/02 12:41:17+00,2018/05/05 12:42:01+00,2020/01/02 12:42:01+00,2018-05-05T12:42:22Z,5:42:22,2018/05/05 12:45:24+00,2020/01/02 12:45:24+00,TEMPE,8293,ALOC,2018/05/05 19:41:00+00,2018/05/05 19:42:00+00,5/5/2018 12:42,2018/05/05 19:45:00+00,3341
E273,18165152,2018/05/04 07:36:09+00,2020/01/02 07:36:09+00,2018/05/04 07:37:08+00,2020/01/02 07:37:08+00,2018-05-04T07:38:11Z,0:38:11,2018/05/04 07:42:55+00,2020/01/02 07:42:55+00,TEMPE,8293,ILLA,2018/05/04 14:36:00+00,2018/05/04 14:37:00+00,5/4/2018 7:38,2018/05/04 14:42:00+00,3342
LT276,18166997,2018/05/05 13:25:47+00,2020/01/02 13:25:47+00,2018/05/05 13:26:31+00,2020/01/02 13:26:31+00,2018-05-05T13:26:58Z,6:26:58,2018/05/05 13:30:49+00,2020/01/02 13:30:49+00,TEMPE,8293,INJA,2018/05/05 20:25:00+00,2018/05/05 20:26:00+00,5/5/2018 13:26,2018/05/05 20:30:00+00,3343
E272,18165184,2018/05/04 08:05:50+00,2020/01/02 08:05:50+00,2018/05/04 08:06:16+00,2020/01/02 08:06:16+00,2018-05-04T08:07:08Z,1:07:08,2018/05/04 08:12:52+00,2020/01/02 08:12:52+00,TEMPE,8293,DB,2018/05/04 15:05:00+00,2018/05/04 15:06:00+00,5/4/2018 8:07,2018/05/04 15:12:00+00,3344
E271,18167303,2018/05/05 17:52:51+00,2020/01/02 17:52:51+00,2018/05/05 17:53:17+00,2020/01/02 17:53:17+00,2018-05-05T17:53:34Z,10:53:34,2018/05/05 17:56:16+00,2020/01/02 17:56:16+00,TEMPE,8293,ALOC,2018/05/06 00:52:00+00,2018/05/06 00:53:00+00,5/5/2018 17:53,2018/05/06 00:56:00+00,3345
E275,18165194,2018/05/04 08:13:27+00,2020/01/02 08:13:27+00,2018/05/04 08:14:09+00,2020/01/02 08:14:09+00,2018-05-04T08:14:32Z,1:14:32,2018/05/04 08:17:45+00,2020/01/02 08:17:45+00,TEMPE,8293,DB,2018/05/04 15:13:00+00,2018/05/04 15:14:00+00,5/4/2018 8:14,2018/05/04 15:17:00+00,3346
E276,18167324,2018/05/05 18:11:15+00,2020/01/02 18:11:15+00,2018/05/05 18:11:43+00,2020/01/02 18:11:43+00,2018-05-05T18:12:17Z,11:12:17,2018/05/05 18:14:18+00,2020/01/02 18:14:18+00,TEMPE,8293,FALLA,2018/05/06 01:11:00+00,2018/05/06 01:11:00+00,5/5/2018 18:12,2018/05/06 01:14:00+00,3347
E273,18165286,2018/05/04 09:33:12+00,2020/01/02 09:33:12+00,2018/05/04 09:34:04+00,2020/01/02 09:34:04+00,2018-05-04T09:34:59Z,2:34:59,2018/05/04 09:39:00+00,2020/01/02 09:39:00+00,TEMPE,8293,DB,2018/05/04 16:33:00+00,2018/05/04 16:34:00+00,5/4/2018 9:34,2018/05/04 16:39:00+00,3348
LT273,18167368,2018/05/05 18:49:55+00,2020/01/02 18:49:55+00,2018/05/05 18:50:22+00,2020/01/02 18:50:22+00,2018-05-05T18:50:55Z,11:50:55,2018/05/05 18:53:09+00,2020/01/02 18:53:09+00,TEMPE,8293,DB,2018/05/06 01:49:00+00,2018/05/06 01:50:00+00,5/5/2018 18:50,2018/05/06 01:53:00+00,3349
E277,18165308,2018/05/04 09:49:14+00,2020/01/02 09:49:14+00,2018/05/04 09:49:47+00,2020/01/02 09:49:47+00,2018-05-04T09:50:07Z,2:50:07,2018/05/04 09:54:51+00,2020/01/02 09:54:51+00,TEMPE,8293,INTB,2018/05/04 16:49:00+00,2018/05/04 16:49:00+00,5/4/2018 9:50,2018/05/04 16:54:00+00,3350
E273,18167427,2018/05/05 19:38:04+00,2020/01/02 19:38:04+00,2018/05/05 19:38:48+00,2020/01/02 19:38:48+00,2018-05-05T19:39:31Z,12:39:31,2018/05/05 19:43:29+00,2020/01/02 19:43:29+00,TEMPE,8293,ALOC,2018/05/06 02:38:00+00,2018/05/06 02:38:00+00,5/5/2018 19:39,2018/05/06 02:43:00+00,3351
E277,18169861,2018/05/07 17:03:33+00,2020/01/02 17:03:33+00,2018/05/07 17:03:58+00,2020/01/02 17:03:58+00,2018-05-07T17:04:12Z,10:04:12,2018/05/07 17:05:24+00,2020/01/02 17:05:24+00,TEMPE,8293,962BC,2018/05/08 00:03:00+00,2018/05/08 00:03:00+00,5/7/2018 17:04,2018/05/08 00:05:00+00,3352
