OBJECTID,SMARC_COD,SURFM_ARC,SHAPE_Length
2611,2,Hydrography Shoreline,469.720129409509
2612,1,Surficial Material Contact,5487.48255692097
2613,1,Surficial Material Contact,800.833937736771
2614,1,Surficial Material Contact,7859.1560697268
2615,1,Surficial Material Contact,2575.40584070232
2616,1,Surficial Material Contact,16639.4960383104
2617,1,Surficial Material Contact,2347.88475453228
2618,1,Surficial Material Contact,495.074682141959
2619,2,Hydrography Shoreline,342.065450070599
2620,1,Surficial Material Contact,665.561089538853
2621,2,Hydrography Shoreline,1689.48659193464
2622,1,Surficial Material Contact,1369.50504383312
2623,2,Hydrography Shoreline,6006.24486752093
2624,1,Surficial Material Contact,349.84902944139
2625,1,Surficial Material Contact,439.37521813104
2626,1,Surficial Material Contact,6746.83558348558
2627,1,Surficial Material Contact,505.541484988259
2628,1,Surficial Material Contact,537.796823944891
2629,1,Surficial Material Contact,7820.42988270042
2630,1,Surficial Material Contact,88.5259552458813
2631,1,Surficial Material Contact,2862.22876562347
2632,2,Hydrography Shoreline,772.327821168689
2633,1,Surficial Material Contact,8302.4619520976
2634,1,Surficial Material Contact,1349.58828835218
2635,2,Hydrography Shoreline,534.794422526974
2636,1,Surficial Material Contact,1254.78253631712
2637,1,Surficial Material Contact,1386.26716562497
2638,2,Hydrography Shoreline,285.656432251803
2639,1,Surficial Material Contact,3400.86737402536
2640,3,State Boundary,1156.28166203517
2641,1,Surficial Material Contact,2793.08775921549
2642,1,Surficial Material Contact,932.324998634895
2643,1,Surficial Material Contact,2849.73575788737
2644,2,Hydrography Shoreline,5462.29628577167
2645,1,Surficial Material Contact,1538.58476052393
2646,1,Surficial Material Contact,2201.54105395946
2647,1,Surficial Material Contact,2364.69588883225
2648,1,Surficial Material Contact,18086.5970592074
2649,1,Surficial Material Contact,7357.51841866585
2650,2,Hydrography Shoreline,3848.21722961926
2651,1,Surficial Material Contact,7832.11834938338
2652,1,Surficial Material Contact,25276.3149232707
2653,1,Surficial Material Contact,2693.94198777965
2654,1,Surficial Material Contact,2430.32215120703
2655,1,Surficial Material Contact,754.195827410201
2656,1,Surficial Material Contact,27913.6989921763
2657,1,Surficial Material Contact,11000.2545921375
2658,1,Surficial Material Contact,1941.02941136403
2659,1,Surficial Material Contact,1354.91011888288
2660,1,Surficial Material Contact,106.726297887921
2661,1,Surficial Material Contact,9110.1993790618
2662,1,Surficial Material Contact,767.648592804067
2663,1,Surficial Material Contact,2381.68023085963
2664,1,Surficial Material Contact,945.183491067385
2665,1,Surficial Material Contact,3669.57331964051
2666,1,Surficial Material Contact,2124.22275125019
2667,1,Surficial Material Contact,7420.85293365563
2668,1,Surficial Material Contact,5617.88430321659
2669,2,Hydrography Shoreline,2244.84295726299
2670,1,Surficial Material Contact,976.143653774733
2671,2,Hydrography Shoreline,1073.08615578305
2672,1,Surficial Material Contact,4176.06904461515
2673,1,Surficial Material Contact,1034.77486503702
2674,1,Surficial Material Contact,3220.21687230633
2675,1,Surficial Material Contact,2949.8573882876
2676,1,Surficial Material Contact,7559.37201076966
2677,1,Surficial Material Contact,3609.04347503384
2678,2,Hydrography Shoreline,7464.42630782506
2679,1,Surficial Material Contact,8957.6297786339
2680,1,Surficial Material Contact,3557.54633134348
2681,1,Surficial Material Contact,4961.13264713943
2682,2,Hydrography Shoreline,3255.4761874043
2683,1,Surficial Material Contact,1084.05153257933
2684,1,Surficial Material Contact,6159.09744039093
2685,1,Surficial Material Contact,1878.86465346718
2686,1,Surficial Material Contact,4206.32868886718
2687,1,Surficial Material Contact,9770.4978188509
2688,1,Surficial Material Contact,2782.09630128694
2689,1,Surficial Material Contact,3644.80908183429
2690,1,Surficial Material Contact,1058.54981731417
2691,2,Hydrography Shoreline,189.752711340749
2692,1,Surficial Material Contact,2491.25836353652
2693,1,Surficial Material Contact,1548.85712303722
2694,2,Hydrography Shoreline,1142.62150083873
2695,1,Surficial Material Contact,5088.14912738079
2696,1,Surficial Material Contact,3855.21854079398
2697,1,Surficial Material Contact,2310.18349880759
2698,1,Surficial Material Contact,6298.92848758466
2699,1,Surficial Material Contact,259.746931758823
2700,1,Surficial Material Contact,1324.00970842888
2701,2,Hydrography Shoreline,2063.23049232815
2702,2,Hydrography Shoreline,5153.37296269018
2703,2,Hydrography Shoreline,2633.08558723877
2704,1,Surficial Material Contact,3144.38993915025
2705,1,Surficial Material Contact,2408.17614811346
2706,1,Surficial Material Contact,5864.49062545118
2707,1,Surficial Material Contact,7183.01221943849
2708,1,Surficial Material Contact,3197.04518324623
2709,1,Surficial Material Contact,2586.61175361956
2710,1,Surficial Material Contact,2837.88587945055
2711,1,Surficial Material Contact,2783.01343004561
2712,1,Surficial Material Contact,145.787762999206
2713,1,Surficial Material Contact,639.599973106736
2714,2,Hydrography Shoreline,605.583404963708
2715,1,Surficial Material Contact,4562.18661744346
2716,1,Surficial Material Contact,1130.22282415039
2717,1,Surficial Material Contact,1156.29010950139
2718,1,Surficial Material Contact,7463.19035853485
2719,1,Surficial Material Contact,4123.45899732911
2720,1,Surficial Material Contact,8346.96949347519
2721,1,Surficial Material Contact,2496.37829513446
2722,1,Surficial Material Contact,430.138145723603
2723,1,Surficial Material Contact,1351.36520324265
2724,2,Hydrography Shoreline,1780.14461413251
2725,2,Hydrography Shoreline,1436.42588750363
2726,1,Surficial Material Contact,5712.26281635466
2727,2,Hydrography Shoreline,3147.98954134391
2728,1,Surficial Material Contact,1346.1499862363
2729,2,Hydrography Shoreline,1490.06013202742
2730,1,Surficial Material Contact,5626.13344304333
2731,1,Surficial Material Contact,5341.17929380565
2732,1,Surficial Material Contact,902.323022020324
2733,2,Hydrography Shoreline,131.195551741954
2734,2,Hydrography Shoreline,5624.81363089881
2735,1,Surficial Material Contact,2457.21670771144
2736,1,Surficial Material Contact,5426.28431558428
2737,1,Surficial Material Contact,6012.03084940864
2738,2,Hydrography Shoreline,3206.76621885909
2739,2,Hydrography Shoreline,120.559917258192
2740,2,Hydrography Shoreline,2261.51552037757
2741,1,Surficial Material Contact,4510.65481022408
2742,1,Surficial Material Contact,910.655198012711
2743,2,Hydrography Shoreline,15227.4282545397
2744,1,Surficial Material Contact,522.230592099432
2745,1,Surficial Material Contact,5266.90284490782
2746,1,Surficial Material Contact,3865.72530526208
2747,2,Hydrography Shoreline,3916.32493688712
2748,1,Surficial Material Contact,6273.42926013299
2749,1,Surficial Material Contact,8479.37068402628
2750,1,Surficial Material Contact,176.013903327537
2751,2,Hydrography Shoreline,2726.90265509916
2752,2,Hydrography Shoreline,41.5367385714705
2753,1,Surficial Material Contact,11.6115281363161
2754,1,Surficial Material Contact,2449.53144972616
2755,1,Surficial Material Contact,4391.36717383693
2756,1,Surficial Material Contact,2379.03861370154
2757,1,Surficial Material Contact,1970.23928123906
2758,1,Surficial Material Contact,6583.18081589928
2759,1,Surficial Material Contact,5811.41179964461
2760,1,Surficial Material Contact,7129.30468088237
2761,2,Hydrography Shoreline,651.655928740172
2762,2,Hydrography Shoreline,857.045074083202
2763,1,Surficial Material Contact,3147.4892828178
2764,1,Surficial Material Contact,172.473241932588
2765,1,Surficial Material Contact,2753.77008332567
2766,1,Surficial Material Contact,903.286361337243
2767,1,Surficial Material Contact,9373.52612398604
2768,2,Hydrography Shoreline,5303.18407557416
2769,1,Surficial Material Contact,3769.78712242919
2770,1,Surficial Material Contact,175.206962824383
2771,1,Surficial Material Contact,24477.3058643844
2772,1,Surficial Material Contact,480.684127227582
2773,1,Surficial Material Contact,466.697173062269
2774,1,Surficial Material Contact,2348.68435575234
2775,2,Hydrography Shoreline,3328.38400866305
2776,1,Surficial Material Contact,178.154309204249
2777,1,Surficial Material Contact,592.863081719345
2778,1,Surficial Material Contact,1630.61604396973
2779,1,Surficial Material Contact,1552.21718896094
2780,1,Surficial Material Contact,6084.35685491933
2781,1,Surficial Material Contact,11421.6704959236
2782,1,Surficial Material Contact,1881.96479780304
2783,1,Surficial Material Contact,1559.35282510727
2784,1,Surficial Material Contact,1478.97420736421
2785,2,Hydrography Shoreline,1843.65911388324
2786,1,Surficial Material Contact,5193.34473486869
2787,1,Surficial Material Contact,4709.22177659595
2788,1,Surficial Material Contact,2717.64407031977
2789,1,Surficial Material Contact,10519.8199796246
2790,1,Surficial Material Contact,439.179776404458
2791,1,Surficial Material Contact,1695.16152306061
2792,2,Hydrography Shoreline,420.455097311699
2793,1,Surficial Material Contact,2474.08399592989
2794,1,Surficial Material Contact,1273.90267906473
2795,1,Surficial Material Contact,1798.36241871334
2796,1,Surficial Material Contact,3847.50244885313
2797,1,Surficial Material Contact,1565.23176846301
2798,2,Hydrography Shoreline,4407.34130468264
2799,1,Surficial Material Contact,33.5114688779275
2800,1,Surficial Material Contact,510.239906002806
2801,1,Surficial Material Contact,15.6672480816112
2802,1,Surficial Material Contact,3061.78872747907
2803,1,Surficial Material Contact,22.174008797527
2804,2,Hydrography Shoreline,6638.23196334696
2805,1,Surficial Material Contact,7261.77055684931
2806,2,Hydrography Shoreline,1160.95768320835
2807,1,Surficial Material Contact,4590.65421191248
2808,2,Hydrography Shoreline,115.174049571082
2809,2,Hydrography Shoreline,3973.65480498408
2810,1,Surficial Material Contact,3505.61115113323
2811,1,Surficial Material Contact,680.06849010917
2812,1,Surficial Material Contact,20.9052505842726
2813,2,Hydrography Shoreline,1111.81284586468
2814,1,Surficial Material Contact,565.927266502009
2815,1,Surficial Material Contact,1735.37029701988
2816,1,Surficial Material Contact,362.69518648654
2817,1,Surficial Material Contact,3232.49629205866
2818,1,Surficial Material Contact,3334.1761356344
2819,2,Hydrography Shoreline,193.552850443629
2820,1,Surficial Material Contact,1389.76355040283
2821,1,Surficial Material Contact,5796.24152036028
2822,1,Surficial Material Contact,843.003318668753
2823,1,Surficial Material Contact,1280.61180563112
2824,1,Surficial Material Contact,825.417404466503
2825,3,State Boundary,1701.24325008676
2826,1,Surficial Material Contact,1236.13509522805
2827,1,Surficial Material Contact,1813.47373088654
2828,1,Surficial Material Contact,4784.49910089723
2829,2,Hydrography Shoreline,681.024836628491
2830,1,Surficial Material Contact,621.472694223809
2831,1,Surficial Material Contact,7906.29072551669
2832,1,Surficial Material Contact,3724.60547453357
2833,1,Surficial Material Contact,6625.69865238703
2834,1,Surficial Material Contact,954.466727951671
2835,1,Surficial Material Contact,16979.9892254277
2836,1,Surficial Material Contact,5167.50731560588
2837,1,Surficial Material Contact,542.78692128661
2838,1,Surficial Material Contact,1300.92988894801
2839,1,Surficial Material Contact,6504.01421077838
2840,1,Surficial Material Contact,328.942926719426
2841,2,Hydrography Shoreline,2915.03450326128
2842,1,Surficial Material Contact,632.612332589626
2843,1,Surficial Material Contact,353.183420522841
2844,1,Surficial Material Contact,385.194330050162
2845,2,Hydrography Shoreline,4393.89531286563
2846,1,Surficial Material Contact,4873.57616219691
2847,1,Surficial Material Contact,4941.56924225661
2848,1,Surficial Material Contact,431.666534689391
2849,1,Surficial Material Contact,1933.38681460493
2850,1,Surficial Material Contact,3538.04218091206
2851,1,Surficial Material Contact,10851.2962027878
2852,1,Surficial Material Contact,2348.84649141496
2853,1,Surficial Material Contact,1796.82382050649
2854,1,Surficial Material Contact,338.046688357995
2855,1,Surficial Material Contact,811.214435600594
2856,1,Surficial Material Contact,6037.1437210656
2857,1,Surficial Material Contact,6262.8810740405
2858,1,Surficial Material Contact,381.410994688574
2859,1,Surficial Material Contact,3030.49721876038
2860,1,Surficial Material Contact,6355.10887070342
2861,1,Surficial Material Contact,4738.44544681232
2862,1,Surficial Material Contact,3281.99144378287
2863,2,Hydrography Shoreline,1405.1467954779
2864,1,Surficial Material Contact,2723.02095529066
2865,1,Surficial Material Contact,1344.33616440112
2866,1,Surficial Material Contact,510.110119407188
2867,1,Surficial Material Contact,1961.40309226239
2868,1,Surficial Material Contact,2747.18379373653
2869,1,Surficial Material Contact,3601.18377787622
2870,2,Hydrography Shoreline,665.849322960395
2871,1,Surficial Material Contact,1391.89039784676
2872,1,Surficial Material Contact,3686.70655767709
2873,2,Hydrography Shoreline,8367.75835871866
2874,1,Surficial Material Contact,2585.13183585821
2875,2,Hydrography Shoreline,3553.37561757312
2876,1,Surficial Material Contact,5843.17026795544
2877,1,Surficial Material Contact,817.860070726437
2878,1,Surficial Material Contact,1942.86026603767
2879,1,Surficial Material Contact,264.557207745779
2880,1,Surficial Material Contact,13548.5679116808
2881,1,Surficial Material Contact,13787.8492628599
2882,2,Hydrography Shoreline,90.0183801956308
2883,2,Hydrography Shoreline,1300.89151632662
2884,1,Surficial Material Contact,5335.84047815114
2885,1,Surficial Material Contact,9408.9010958042
2886,1,Surficial Material Contact,1241.06548754808
2887,1,Surficial Material Contact,2971.74320464106
2888,1,Surficial Material Contact,1258.29206675041
2889,1,Surficial Material Contact,5085.62259901719
2890,1,Surficial Material Contact,770.96671725336
2891,2,Hydrography Shoreline,883.583407290231
2892,1,Surficial Material Contact,2523.00443968313
2893,1,Surficial Material Contact,514.032141324327
2894,1,Surficial Material Contact,991.855231216325
2895,1,Surficial Material Contact,2624.24176557825
2896,2,Hydrography Shoreline,14981.8915640752
2897,1,Surficial Material Contact,422.534157452988
2898,1,Surficial Material Contact,573.46816753564
2899,1,Surficial Material Contact,1214.20639505675
2900,1,Surficial Material Contact,1938.51062146461
2901,2,Hydrography Shoreline,760.868553783876
2902,1,Surficial Material Contact,8344.12641590788
2903,1,Surficial Material Contact,3182.84258623304
