1694.fipstwo,f3059,f37059
1633.statecounty,MT_Lewis and Clakr,MT_Lewis and Clark
1222.county,Androscggin ,Androscoggin 
1156.fipstwo,ft22073,f22073
484.county,Lwndes ,Lowndes 
3141.county,Sauok ,Sauk 
983.statecounty,KS_Shawene,KS_Shawnee
1518.countytwo,Washigton ,Washington 
29.statevalue,AsK,AK
2203.county,Ponotoc ,Pontotoc 
2137.statecounty,O_HWashington,OH_Washington
215.fipstwo,f0607,f06047
237.countytwo,Sierar ,Sierra 
582.fipstwo,f1949,f19049
1189.countytwo,Franlin ,Franklin 
1797.statevalue,oND,ND
116.countytwo,Dallasg ,Dallas 
1270.statecounty,MI_Ingfham,MI_Ingham
2708.county,Hamitlon ,Hamilton 
1879.statevalue,NyE,NE
1038.statecounty,KY_Gallaatin,KY_Gallatin
824.statecounty,NI_Floyd,IN_Floyd
350.county,Hendryf ,Hendry 
1120.statevalue,cLA,LA
2377.statecounty,PR_Patillas Municipkio,PR_Patillas Municipio
2965.statecounty,VA_Lee***,VA_Lee
597.fipstwo,1f9079,f19079
1037.fipstwo,f2i1075,f21075
1397.statevalue,N,MN
1856.statevalue,EN,NE
631.statecounty,IAPalo Alto,IA_Palo Alto
2699.fipstwo,f4m8175,f48175
910.statecounty,KS_Cffey,KS_Coffey
1193.statevalue,MwA,MA
398.county,Bankss ,Banks 
1552.fipstwo,28051,f28051
1805.fipstwo,f38018,f38081
879.statecounty,IN_Sullvan,IN_Sullivan
3147.county,Termpealeau ,Trempealeau 
719.statecounty,IL_DeWitt,IL_De Witt
1827.statecounty,NEBuffalo,NE_Buffalo
141.fipstwo,fg05089,f05089
893.county,Whie ,White 
3203.county,aTylor ,Taylor 
2891.statecounty,U_Utah,UT_Utah
2470.countytwo,Deiwey ,Dewey 
2306.statevalue,A,PA
1135.statecounty,LA_De Soot,LA_De Soto
10.countytwo,Hoonah-Angoon Cnsus Area,Hoonah-Angoon Census Area
2953.statevalue,A,VA
1465.fipstwo,f9115,f29115
2831.fipstwo,4f8439,f48439
1833.county,Chwerry ,Cherry 
3046.statevalue,TV,VT
2294.countytwo,Luzere ,Luzerne 
2164.statevalue,KO,OK
549.countytwo,Wikes ,Wilkes 
1004.statecounty,KmY_Barren,KY_Barren
1281.fipstwo,f2607,f26087
830.statecounty,IN_Greeen,IN_Greene
2178.fipstwo,f40703,f40073
1657.countytwo,Sweetz Grass ,Sweet Grass 
233.statevalue,AC,CA
1321.county,Aikin ,Aitkin 
737.countytwo,vHenry ,Henry 
3045.statevalue,VdT,VT
1398.county,Traverspe ,Traverse 
1050.fipstwo,f2101,f21101
609.county,Johnon ,Johnson 
997.county,Wilslon ,Wilson 
1660.county,Treasue ,Treasure 
471.statevalue,GiA,GA
2229.countytwo,Gililam ,Gilliam 
944.statevalue,S,KS
1562.countytwo,Laafyette ,Lafayette 
2828.fipstwo,fi48433,f48433
2854.county,Wichit ,Wichita 
152.statevalue,RA,AR
436.fipstwo,xf13089,f13089
2770.statevalue,X,TX
847.statecounty,IN_sLake,IN_Lake
2401.fipstwo,f40403,f44003
2841.statecounty,TX_Upsuhr,TX_Upshur
3102.fipstwo,f5503u3,f55033
1741.fipstwo,37153,f37153
2827.countytwo,Sterlng ,Sterling 
2766.statevalue,XT,TX
2046.county,Tompknis ,Tompkins 
3073.county,Perce ,Pierce 
1201.countytwo,Baltimdore city,Baltimore city
1506.statecounty,MO_St. Clbair,MO_St. Clair
3144.fipstwo,f5517,f55117
3127.county,Mnroe ,Monroe 
2733.county,JeffD avis ,Jeff Davis 
1685.fipstwo,f3c7041,f37041
2157.statevalue,OxK,OK
2451.statecounty,SD_Auxrora,SD_Aurora
162.county,Sevie r,Sevier 
904.countytwo,Chauauqua ,Chautauqua 
1334.fipstwo,f2v7027,f27027
848.statevalue,N,IN
470.county,Jqackson ,Jackson 
245.county,Tuslare ,Tulare 
1214.statecounty,MD_Princje George's,MD_Prince George's
977.statecounty,KfS_Rush,KS_Rush
256.countytwo,Bouldesr ,Boulder 
1835.statecounty,NtE_Clay,NE_Clay
356.statecounty,FL_Jackqson,FL_Jackson
2633.fipstwo,f84043,f48043
1707.statevalue,CN,NC
2.statevalue,AhK,AK
2094.statecounty,OH_Jlefferson,OH_Jefferson
3119.fipstwo,f5067,f55067
2378.countytwo,Penuelas Municipo,Penuelas Municipio
2166.statevalue,K,OK
685.county,Latha ,Latah 
2889.fipstwo,f4945,f49045
2631.county,Braznoria ,Brazoria 
1875.statecounty,NE_Lkoup,NE_Loup
51.statecounty,ALu_Cullman,AL_Cullman
959.fipstwo,f2129,f20129
689.countytwo,Madson ,Madison 
2494.county,McCogok ,McCook 
2237.statevalue,R,OR
2455.countytwo,Bookings ,Brookings 
1470.county,arion ,Marion 
2405.countytwo,Abbevile ,Abbeville 
1155.statecounty,LAO_rleans,LA_Orleans
2746.statevalue,X,TX
998.countytwo,Woodosn ,Woodson 
697.statevalue,D,ID
853.fipstwo,f181y01,f18101
1045.county,wHancock ,Hancock 
335.statecounty,FL_Cay,FL_Clay
933.county,Harer ,Harper 
2918.fipstwo,51036,f51036
788.county,Staruk ,Stark 
160.statecounty,AR_Seracy,AR_Searcy
1186.statevalue,A,MA
3220.statecounty,WY_Goshn,WY_Goshen
2999.statecounty,VA_Radford ciyt,VA_Radford city
3206.county,fUpshur ,Upshur 
2907.statevalue,A,VA
342.county,Flgaler ,Flagler 
314.countytwo,tFairfield ,Fairfield 
1468.statecounty,M_OMadison,MO_Madison
1314.statecounty,IM_St. Clair,MI_St. Clair
823.county,Fayettue ,Fayette 
1359.county,Lakde of the Woods ,Lake of the Woods 
2033.statecounty,NY_Renseslaer,NY_Rensselaer
2063.countytwo,Carrol l,Carroll 
380.statecounty,FuL_Santa Rosa,FL_Santa Rosa
568.statecounty,IfA_Buena Vista,IA_Buena Vista
278.countytwo,Herfano ,Huerfano 
2358.countytwo,Isabela Mnuicipio,Isabela Municipio
1788.county,Loga n,Logan 
2314.county,Unino ,Union 
1228.fipstwo,f23031,f23013
2119.statevalue,OlH,OH
2950.statecounty,VA_Geensville,VA_Greensville
2042.statevalue,YN,NY
979.countytwo,aline ,Saline 
541.countytwo,Warreen ,Warren 
2533.countytwo,Crokett ,Crockett 
1765.county,Adms ,Adams 
2947.fipstwo,51075,f51075
1719.statecounty,NCL_incoln,NC_Lincoln
1078.statecounty,KYz_McCracken,KY_McCracken
1426.statecounty,MOCass,MO_Cass
2915.county,Campbeltl ,Campbell 
2230.statecounty,ORGrant,OR_Grant
85.fipstwo,f0111,f01111
2563.statecounty,TN_Knoux,TN_Knox
2049.statecounty,NYu_Washington,NY_Washington
1560.county,Jnes ,Jones 
242.statecounty,CA_Suttre,CA_Sutter
508.statecounty,GAPulaski,GA_Pulaski
2212.fipstwo,f4041,f40141
1725.statevalue,C,NC
436.statevalue,AG,GA
308.county,Seodgwick ,Sedgwick 
2405.fipstwo,f4001,f45001
3115.fipstwo,55059,f55059
128.fipstwo,f0503,f05063
2940.statevalue,uVA,VA
2391.statecounty,PR_Toa Baja Municxipio,PR_Toa Baja Municipio
532.fipstwo,f13238,f13283
1714.county,Jackso n,Jackson 
1783.countytwo,Grankt ,Grant 
1039.statecounty,KY_Gawrrard,KY_Garrard
600.statevalue,A,IA
326.statevalue,cFL,FL
131.fipstwo,05069,f05069
1239.countytwo,Alrger ,Alger 
1911.statevalue,HN,NH
1265.statevalue,IM,MI
427.countytwo,Colquit ,Colquitt 
821.countytwo,Dubis ,Dubois 
2434.countytwo,Lauerns ,Laurens 
2926.countytwo,Crig ,Craig 
2088.fipstwo,f3909,f39069
33.statecounty,LA_Bibb,AL_Bibb
789.county,Sephenson ,Stephenson 
345.statecounty,FL_Glchrist,FL_Gilchrist
960.statecounty,K_SNemaha,KS_Nemaha
596.statevalue,qIA,IA
907.countytwo,Clrk ,Clark 
2607.county,eWayne ,Wayne 
1745.statevalue,NvC,NC
2790.statecounty,TX_Ochlitree,TX_Ochiltree
2234.county,Jefferso ,Jefferson 
1547.statecounty,MS_Greuene,MS_Greene
1472.statevalue,rMO,MO
2861.statevalue,X,TX
1566.statecounty,MS_Leke,MS_Leake
695.county,Pqower ,Power 
1341.statecounty,MN_Dogulas,MN_Douglas
869.statevalue,N,IN
830.statevalue,NI,IN
2600.fipstwo,f4167,f47167
913.fipstwo,f2037,f20037
1891.county,Ricahrdson ,Richardson 
1228.statecounty,ME_jKnox,ME_Knox
1376.statevalue,N,MN
1274.county,Isabell ,Isabella 
3151.statevalue,I,WI
2421.countytwo,dDillon ,Dillon 
187.fipstwo,f0g4019,f04019
1785.countytwo,Hetinger ,Hettinger 
1944.county,haves ,Chaves 
1092.county,Oldhvam ,Oldham 
118.fipstwo,cf05043,f05043
3217.fipstwo,f56090,f56009
2727.fipstwo,fo48231,f48231
3172.statecounty,WV_Hancokc,WV_Hancock
883.statevalue,IfN,IN
2931.statevalue,A,VA
3037.fipstwo,f5j0009,f50009
3133.fipstwo,tf55093,f55093
812.statecounty,IN_Clayrk,IN_Clark
413.statevalue,A,GA
2698.county,Gasscock ,Glasscock 
756.statevalue,pIL,IL
1879.countytwo,Morill ,Morrill 
2363.county,Lares Mgunicipio,Lares Municipio
2930.statevalue,wVA,VA
1296.county,Monctalm ,Montcalm 
3059.countytwo,rGant ,Grant 
892.statecounty,IN_Wells***,IN_Wells
1652.fipstwo,30087,f30087
2509.statevalue,DS,SD
736.statevalue,fIL,IL
3212.county,Wyominbg ,Wyoming 
989.statevalue,oKS,KS
772.county,Peoriqa ,Peoria 
255.county,Bnet ,Bent 
3178.countytwo,Lewish ,Lewis 
3136.county,Prisce ,Price 
2836.countytwo,bTitus ,Titus 
19.countytwo,Northwest Arctimc Borough,Northwest Arctic Borough
279.statevalue,OC,CO
2253.fipstwo,uf41069,f41069
2262.county,Badford ,Bradford 
622.statevalue,yIA,IA
2946.countytwo,Gloucesteqr ,Gloucester 
2429.fipstwo,f4509,f45049
1513.countytwo,Suillivan ,Sullivan 
569.statevalue,A,IA
3214.statecounty,lWY_Big Horn,WY_Big Horn
1574.statevalue,fMS,MS
1011.county,rBacken ,Bracken 
2501.statecounty,SD_Penenington,SD_Pennington
2769.statevalue,TrX,TX
2159.countytwo,Carig ,Craig 
1737.statevalue,eNC,NC
2409.countytwo,Bambrg ,Bamberg 
955.fipstwo,vf20121,f20121
2235.countytwo,Josepihine ,Josephine 
2701.county,Grady ,Gray 
1531.statevalue,SM,MS
1062.statevalue,YK,KY
2963.fipstwo,51101,f51101
2572.county,aMarion ,Marion 
1853.countytwo,Grafield ,Garfield 
229.countytwo,San rancisco ,San Francisco 
1253.countytwo,Chebygan ,Cheboygan 
2311.statevalue,A,PA
406.statevalue,AG,GA
1849.statevalue,NuE,NE
2616.fipstwo,fq48009,f48009
1184.countytwo,arnstable ,Barnstable 
1369.county,orrison ,Morrison 
3232.fipstwo,f560k39,f56039
1521.county,orth ,Worth 
2357.countytwo,Humacao Munibcipio,Humacao Municipio
2272.county,Cinton ,Clinton 
1664.statevalue,TM,MT
176.county,Westren District,Western District
1385.fipstwo,f2d7129,f27129
298.fipstwo,f0095,f08095
38.county,Chabers ,Chambers 
1949.county,Dona Anfa ,Dona Ana 
2148.statecounty,OK_Brayn,OK_Bryan
578.county,Clayf ,Clay 
689.county,aMdison ,Madison 
994.countytwo,allace ,Wallace 
2516.countytwo,Ziebachx ,Ziebach 
385.statevalue,LF,FL
2433.countytwo,Lancater ,Lancaster 
2489.statevalue,D,SD
2785.county,nNacogdoches ,Nacogdoches 
2853.statevalue,XT,TX
1879.statecounty,NE_Morrill***,NE_Morrill
2842.statecounty,yTX_Upton,TX_Upton
2655.countytwo,Collingsworthg ,Collingsworth 
109.statecounty,R_Cleveland,AR_Cleveland
293.fipstwo,f08058,f08085
1878.fipstwo,31121,f31121
713.statevalue,L,IL
766.county,Mrcer ,Mercer 
2680.statecounty,TXE_dwards,TX_Edwards
1166.countytwo,tS. James ,St. James 
1770.statecounty,ND_oBwman,ND_Bowman
1726.statecounty,N_Montgomery,NC_Montgomery
3085.countytwo,Yakmia ,Yakima 
1004.county,Barreng ,Barren 
2793.countytwo,alo Pinto ,Palo Pinto 
1806.countytwo,Sherida n,Sheridan 
1577.county,Newto n,Newton 
551.statecounty,GA_oWrth,GA_Worth
665.statevalue,DI,ID
1046.county,Harddin ,Hardin 
857.countytwo,Moragn ,Morgan 
2396.statecounty,P_RVieques Municipio,PR_Vieques Municipio
1187.fipstwo,25007,f25007
3061.statevalue,WxA,WA
2892.countytwo,Wastach ,Wasatch 
2245.county,Plk ,Polk 
1513.statecounty,M_Sullivan,MO_Sullivan
144.county,oMnroe ,Monroe 
431.statevalue,A,GA
2415.statecounty,SCy_Cherokee,SC_Cherokee
78.county,obile ,Mobile 
2467.statecounty,SD_Davion,SD_Davison
1685.countytwo,Choawn ,Chowan 
2413.statecounty,SC_Caalhoun,SC_Calhoun
3204.statevalue,VW,WV
2012.statecounty,NY_Hamillton,NY_Hamilton
1278.countytwo,ent ,Kent 
1707.county,Hdarnett ,Harnett 
682.countytwo,Jeffferson ,Jefferson 
608.county,Jefiferson ,Jefferson 
2042.countytwo,Steuen ,Steuben 
1723.county,pMcDowell ,McDowell 
943.statecounty,KzS_Kiowa,KS_Kiowa
833.fipstwo,f1806r1,f18061
2745.fipstwo,f4826n7,f48267
3110.statevalue,dWI,WI
1847.county,Fillmore ***,Fillmore 
3144.statevalue,I,WI
1268.county,Houghto n,Houghton 
1920.countytwo,Sullivvan ,Sullivan 
2002.countytwo,Columbtia ,Columbia 
1229.statecounty,ME_iLncoln,ME_Lincoln
1265.fipstwo,fv26055,f26055
2863.countytwo,Yuong ,Young 
124.countytwo,reene ,Greene 
2913.county,Bucikngham ,Buckingham 
946.countytwo,Leaevenworth ,Leavenworth 
2991.county,Pihttsylvania ,Pittsylvania 
352.fipstwo,f21055,f12055
190.fipstwo,f0425,f04025
2622.fipstwo,fz48021,f48021
2384.county,Sahlinas Municipio,Salinas Municipio
2487.statecounty,SaD_Jones,SD_Jones
2284.fipstwo,f420z59,f42059
2498.county,nMiner ,Miner 
696.county,Shoshne ,Shoshone 
2613.countytwo,Adnrews ,Andrews 
2945.countytwo,Gilesr ,Giles 
27.fipstwo,f0d2275,f02275
1951.county,rant ,Grant 
462.statevalue,GtA,GA
784.county,Sclhuyler ,Schuyler 
1554.fipstwo,f280h55,f28055
1332.fipstwo,f27203,f27023
2784.county,Motle y,Motley 
871.statevalue,N,IN
1991.fipstwo,f3203p3,f32033
608.statecounty,IAJefferson,IA_Jefferson
3026.statecounty,VA_Wincheste city,VA_Winchester city
2948.statecounty,hVA_Grayson,VA_Grayson
2520.statecounty,TN_Beldsoe,TN_Bledsoe
1302.statecounty,MI_Ogemaiw,MI_Ogemaw
590.county,Faette ,Fayette 
616.statecounty,IA_Luacs,IA_Lucas
2750.fipstwo,f48238,f48283
1127.countytwo,Bossire ,Bossier 
133.countytwo,Lbafayette ,Lafayette 
290.statecounty,COM_ineral,CO_Mineral
2128.county,mShelby ,Shelby 
3097.fipstwo,f5503,f55023
2633.countytwo,Brewsetr ,Brewster 
1497.statevalue,OM,MO
850.countytwo,Madson ,Madison 
3129.statecounty,WI_Oneidda,WI_Oneida
606.county,Jackso ,Jackson 
1899.fipstwo,f311k63,f31163
1046.statevalue,YK,KY
947.countytwo,Lincdoln ,Lincoln 
1889.countytwo,Plk ,Polk 
3190.county,oMrgan ,Morgan 
2825.countytwo,Starrg ,Starr 
1828.statecounty,hNE_Burt,NE_Burt
1195.statecounty,M_Plymouth,MA_Plymouth
1060.fipstwo,f2111,f21121
1312.county,choolcraft ,Schoolcraft 
313.countytwo,Yumaa ,Yuma 
73.county,mMacon ,Macon 
893.countytwo,Whit e,White 
531.statecounty,AG_Towns,GA_Towns
244.statevalue,A,CA
756.county,Macoupjin ,Macoupin 
1460.statevalue,O,MO
2142.statevalue,ObK,OK
2499.statevalue,SyD,SD
2267.countytwo,Crbon ,Carbon 
2895.statevalue,UeT,UT
3081.fipstwo,f50369,f53069
370.fipstwo,f1u2089,f12089
1336.fipstwo,f2x7031,f27031
2952.countytwo,Hampton ocity,Hampton city
471.statecounty,tGA_Jasper,GA_Jasper
2645.countytwo,ass ,Cass 
1152.statecounty,LA_Mdison,LA_Madison
2776.statecounty,TX_Midladn,TX_Midland
652.statevalue,IdA,IA
812.fipstwo,f1819,f18019
2258.county,Baver ,Beaver 
2452.countytwo,Beale ,Beadle 
2183.countytwo,Longan ,Logan 
1717.countytwo,fLee ,Lee 
1389.statecounty,N_Scott,MN_Scott
1818.statevalue,E,NE
721.statecounty,IL_Dougals,IL_Douglas
2831.statecounty,TX_Tararnt,TX_Tarrant
117.statevalue,R,AR
1497.countytwo,Reynlds ,Reynolds 
2981.fipstwo,f517z00,f51700
1212.countytwo,Kenxt ,Kent 
1799.statevalue,DN,ND
1144.county,Jacson Parish,Jackson Parish
2189.statevalue,KO,OK
174.statevalue,S,AS
1961.county,Oetro ,Otero 
813.statecounty,INr_Clay,IN_Clay
583.county,Daivs ,Davis 
2335.statevalue,RP,PR
2740.county,Kaumfan ,Kaufman 
2104.fipstwo,af39101,f39101
1106.statecounty,Y_Simpson,KY_Simpson
2103.countytwo,pMahoning ,Mahoning 
1158.statevalue,AL,LA
2959.countytwo,Isle of Wigh ,Isle of Wight 
612.county,Kossth ,Kossuth 
862.countytwo,Owaen ,Owen 
1430.countytwo,lark ,Clark 
3063.county,iKing ,King 
64.countytwo,Houstn ,Houston 
2890.statecounty,UT_Uitah,UT_Uintah
179.statevalue,xAZ,AZ
2186.statevalue,cOK,OK
2574.county,Maur y,Maury 
2365.countytwo,Las Piedras Muincipio,Las Piedras Municipio
2786.county,Navarfro ,Navarro 
1244.statecounty,MIp_Baraga,MI_Baraga
3072.statevalue,A,WA
1204.county,Crroll ,Carroll 
3129.statevalue,IW,WI
1511.countytwo,Stoddaurd ,Stoddard 
1160.fipstwo,f220g81,f22081
1009.statecounty,KY_Byod,KY_Boyd
754.statecounty,I_Logan,IL_Logan
2746.county,Keing ,King 
1003.statevalue,YK,KY
1959.statecounty,NMMcKinley,NM_McKinley
1997.fipstwo,f3601y1,f36011
3076.countytwo,Skamaina ,Skamania 
438.countytwo,Doly ,Dooly 
3076.county,Skmania ,Skamania 
1182.countytwo,Wsest Feliciana ,West Feliciana 
3016.fipstwo,f51k800,f51800
917.county,ouglas ,Douglas 
869.statecounty,IN_Puttnam,IN_Putnam
1228.countytwo,Knyox ,Knox 
1147.countytwo,L Salle ,La Salle 
2563.statevalue,wTN,TN
1416.statevalue,qMO,MO
2324.statecounty,PR_Aguadilal Municipio,PR_Aguadilla Municipio
1558.statevalue,S,MS
847.statevalue,N,IN
688.county,Lincoyln ,Lincoln 
2260.countytwo,Berksa ,Berks 
2358.fipstwo,bf72071,f72071
3080.county,Thursto n,Thurston 
392.countytwo,Washingtn ,Washington 
2922.countytwo,Cheserfield ,Chesterfield 
1097.statevalue,Y,KY
1414.fipstwo,f2901d3,f29013
2300.fipstwo,f4201,f42091
1272.statecounty,MI_Iosoc,MI_Iosco
1022.county,asey ,Casey 
1842.statevalue,E,NE
1026.county,Clinotn ,Clinton 
2182.county,incoln ,Lincoln 
2789.countytwo,ueces ,Nueces 
1698.county,Frsyth ,Forsyth 
2321.countytwo,ork ,York 
1804.fipstwo,nf38079,f38079
160.statevalue,R,AR
708.county,Carrolgl ,Carroll 
1563.county,Lama r,Lamar 
1733.countytwo,Pamico ,Pamlico 
1122.countytwo,Ascnsion ,Ascension 
1909.countytwo,Weeler ,Wheeler 
2473.countytwo,Fall Rier ,Fall River 
2723.statevalue,XT,TX
867.county,osey ,Posey 
2268.statevalue,hPA,PA
501.county,Ogxlethorpe ,Oglethorpe 
1457.statecounty,MO_Jeffberson,MO_Jefferson
106.county,kClark ,Clark 
1363.fipstwo,f7087,f27087
1414.county,aBtes ,Bates 
2795.county,Praker ,Parker 
1780.fipstwo,vf38031,f38031
1236.fipstwo,f23092,f23029
691.county,Ne zPerce ,Nez Perce 
7.county,Dillingham CensusArea,Dillingham Census Area
1699.statevalue,C,NC
197.statevalue,CeA,CA
3053.statevalue,WiA,WA
102.statevalue,RA,AR
716.statevalue,L,IL
1330.countytwo,aCrver ,Carver 
2596.statevalue,N,TN
2663.countytwo,Cran ,Crane 
1120.statecounty,LAo_Acadia,LA_Acadia
829.statevalue,NI,IN
2609.county,Whitme ,White 
2135.county,Vinaton ,Vinton 
777.fipstwo,f71153,f17153
3048.fipstwo,f35003,f53003
1243.countytwo,Ajrenac ,Arenac 
1316.county,Tuscoal ,Tuscola 
1870.countytwo,Kimbalxl ,Kimball 
1489.statecounty,MOd_Pike,MO_Pike
212.statevalue,AC,CA
1913.statevalue,H,NH
2857.statevalue,XT,TX
2081.statevalue,H,OH
588.county,Dubuqe ,Dubuque 
2371.statevalue,PjR,PR
978.statecounty,S_Russell,KS_Russell
758.statecounty,ILM_arion,IL_Marion
731.statecounty,IL_Greeen,IL_Greene
2957.statevalue,AV,VA
2020.statevalue,NvY,NY
1838.statevalue,kNE,NE
887.countytwo,abash ,Wabash 
1970.statecounty,NM_Socoro,NM_Socorro
1186.statecounty,MA_Birstol,MA_Bristol
394.statecounty,G_AAtkinson,GA_Atkinson
2212.statecounty,K_Tillman,OK_Tillman
2915.statevalue,A,VA
2332.statecounty,PR_Bayamno Municipio,PR_Bayamon Municipio
150.statecounty,AR_Philips,AR_Phillips
2981.statevalue,VpA,VA
1039.county,Grrard ,Garrard 
2095.statevalue,OqH,OH
2700.statevalue,X,TX
2515.statevalue,D,SD
161.county,Sbastian ,Sebastian 
3161.fipstwo,f54070,f54007
2203.countytwo,Pontostoc ,Pontotoc 
451.statecounty,GA_Farnklin,GA_Franklin
2843.countytwo,Uvald e,Uvalde 
1024.fipstwo,2f1049,f21049
2802.county,Raondall ,Randall 
993.statevalue,S,KS
2675.statevalue,XT,TX
1308.statecounty,MI_Pesque Isle,MI_Presque Isle
685.statevalue,iID,ID
3013.countytwo,Soptsylvania ,Spotsylvania 
2212.statevalue,KO,OK
812.county,Calrk ,Clark 
2661.county,wCoryell ,Coryell 
37.county,alhoun ,Calhoun 
1605.fipstwo,f8157,f28157
1105.fipstwo,f2121,f21211
2879.fipstwo,f490j25,f49025
310.countytwo,Telmler ,Teller 
678.statevalue,D,ID
585.statevalue,A,IA
2204.county,oPttawatomie ,Pottawatomie 
1855.statecounty,NE_Grjant,NE_Grant
558.county,Adaiwr ,Adair 
3061.statecounty,WA_Islnd,WA_Island
3209.countytwo,Wetze l,Wetzel 
1905.county,Valle y,Valley 
84.statecounty,yAL_Pike,AL_Pike
2444.statecounty,SC_Rickhland,SC_Richland
2581.county,oMrgan ,Morgan 
1032.countytwo,Etill ,Estill 
1524.statevalue,P,MP
2354.countytwo,Guranbo Municipio,Gurabo Municipio
839.county,Jaser ,Jasper 
761.fipstwo,sf17127,f17127
2368.statecounty,PR_Maanti Municipio,PR_Manati Municipio
1228.statevalue,EM,ME
366.countytwo,Marioxn ,Marion 
852.statecounty,IN_Mrashall,IN_Marshall
3093.statecounty,WI_Caluemt,WI_Calumet
2185.fipstwo,4f0093,f40093
1659.statevalue,TM,MT
2861.statecounty,TX_Wood***,TX_Wood
2355.county,Hatillo Mnicipio,Hatillo Municipio
1893.statevalue,EN,NE
2121.statevalue,gOH,OH
557.statevalue,rHI,HI
2815.countytwo,San Jacino ,San Jacinto 
84.county,Pie ,Pike 
2968.fipstwo,f51190,f51109
120.statecounty,AR_Fzranklin,AR_Franklin
2235.fipstwo,f41033***,f41033
209.statevalue,A,CA
491.countytwo,eMriwether ,Meriwether 
1569.statevalue,S,MS
2767.fipstwo,f4j8317,f48317
2569.county,xLoudon ,Loudon 
1906.statecounty,NE_Washingtno,NE_Washington
2130.statevalue,OsH,OH
374.statevalue,LF,FL
891.countytwo,jWayne ,Wayne 
2063.county,Carrol ,Carroll 
1309.fipstwo,vf26143,f26143
2955.county,Hnerico ,Henrico 
2645.fipstwo,fh48067,f48067
467.statevalue,A,GA
19.county,Northwest Actic Borough,Northwest Arctic Borough
2818.statecounty,T_Schleicher,TX_Schleicher
847.fipstwo,fo18089,f18089
1440.statevalue,OM,MO
3063.countytwo,Kiang ,King 
2196.statecounty,OK_Oklaohma,OK_Oklahoma
1157.countytwo,Plaquemiens ,Plaquemines 
2579.statevalue,TaN,TN
1584.statecounty,S_Pontotoc,MS_Pontotoc
917.statevalue,SK,KS
2634.countytwo,Bricsoe ,Briscoe 
1767.statevalue,DN,ND
2402.county,Nbewport ,Newport 
2062.county,Buter ,Butler 
1684.fipstwo,f3039,f37039
1637.county,McoCne ,McCone 
673.statecounty,ID_Clarkk,ID_Clark
1703.fipstwo,f37077***,f37077
1297.statevalue,IM,MI
2213.statecounty,K_Tulsa,OK_Tulsa
701.countytwo,Atdams ,Adams 
2444.fipstwo,f4079,f45079
1348.statecounty,MN_Hosuton,MN_Houston
1596.statecounty,MSd_Tippah,MS_Tippah
2011.countytwo,Greene ***,Greene 
3176.statevalue,WoV,WV
842.statevalue,xIN,IN
925.statevalue,SK,KS
3085.statevalue,AW,WA
554.fipstwo,f1503,f15003
2042.statecounty,NY_Steubne,NY_Steuben
1859.fipstwo,f30183,f31083
557.countytwo,Mai ,Maui 
1965.county,San uan ,San Juan 
2386.county,San JuanM unicipio,San Juan Municipio
2741.countytwo,Kenadll ,Kendall 
787.countytwo,St.p Clair ,St. Clair 
2541.statecounty,TN_Fentress***,TN_Fentress
657.fipstwo,f16001***,f16001
1679.fipstwo,37029,f37029
970.statecounty,KSPratt,KS_Pratt
858.fipstwo,f181t11,f18111
3145.county,St. Cruoix ,St. Croix 
1649.statevalue,T,MT
1010.county,Boyl e,Boyle 
3186.county,Muineral ,Mineral 
335.fipstwo,f120y19,f12019
3113.fipstwo,f550r55,f55055
951.statecounty,S_Marion,KS_Marion
2849.statevalue,tTX,TX
491.statecounty,G_AMeriwether,GA_Meriwether
932.county,Hamiton ,Hamilton 
3077.county,Snohomismh ,Snohomish 
1208.countytwo,Freedrick ,Frederick 
2121.countytwo,Ppreble ,Preble 
1968.statecounty,M_Santa Fe,NM_Santa Fe
2738.fipstwo,f48235,f48253
50.statevalue,LA,AL
951.fipstwo,f20151,f20115
943.county,Kowa ,Kiowa 
2948.countytwo,Gryson ,Grayson 
2186.fipstwo,f40059,f40095
701.county,Adam ,Adams 
512.fipstwo,f12343,f13243
3097.statecounty,WI_Craword,WI_Crawford
2482.county,Hghes ,Hughes 
1432.county,Cinton ,Clinton 
1819.countytwo,Atelope ,Antelope 
1514.statevalue,O,MO
3007.county,Russel ,Russell 
249.fipstwo,f06x115,f06115
3193.statecounty,WV_Pendletojn,WV_Pendleton
856.county,Montgmoery ,Montgomery 
2161.county,Custern ,Custer 
316.statecounty,CT_Litcshfield,CT_Litchfield
1074.statecounty,KY_Marin,KY_Marion
2585.fipstwo,f4717,f47137
2351.county,Guayama Muincipio,Guayama Municipio
2475.countytwo,Garnt ,Grant 
799.county,Wille ,Will 
2533.fipstwo,47033,f47033
193.fipstwo,f00603,f06003
2237.countytwo,Lakwe ,Lake 
1554.county,Issaqyuena ,Issaquena 
304.statecounty,C_ORoutt,CO_Routt
914.statecounty,KS_Dceatur,KS_Decatur
880.countytwo,Switbzerland ,Switzerland 
1495.countytwo,Randolh ,Randolph 
884.county,Vanderdburgh ,Vanderburgh 
127.fipstwo,f05601,f05061
761.countytwo,Massa ,Massac 
562.statevalue,IqA,IA
2119.statecounty,OH_iPke,OH_Pike
2032.statevalue,NmY,NY
2446.county,partanburg ,Spartanburg 
1517.statecounty,MO_Waren,MO_Warren
1845.county,Duoglas ,Douglas 
522.county,Tabot ,Talbot 
2453.statecounty,SD_ennett,SD_Bennett
