psapid(long),psapname,county,city,statevalue,typeofchangefulltext,datelastmodified,geocodecitylevel
3985.0,Claiborne County Sheriffs Department,Claiborne,Port Gibson,MS,No Changes have been made.,03/04/2004,"Port Gibson, MS (31.960448, -90.981924)"
6580.0,Flower Mound Police Department,Denon,Flower Mound,TX,No Changes have been made.,03/04/2004,"mFlower Mound, TX (33.034065, -97.079639)"
4095.0,Tallahatchie County Sheriffs Office,Tallahatchie,harleston,MS,No Changes have been made.,03/04/2004,"Charleston, MS (34.007109, -90.056771)"
2853.0,Wichita County Sheriff's Office,Wichita,Leorti,KS,"PSAP Name, State, County or City text has been modified since the original posting.",10/05/2017,"Leoti, KS (38.481434, -101.358359)"
6735.0,Lipscomb County Sheriff's Office,Lipscomb,Lipscomb,TX,"PSAP Name, State, County or City text has been modified since the original posting.",07/28/2017,"Lipscomb, TX (36.230721, -100.267034)"
8124.0,Csu San Luis Obispo (cal Poly) Police Department,San Luis Obispo,San Luis Obispo,CA,PSAP was added since the original posting of the FCC Registry.,10/03/2012,"San Luis Obispo, CA (35.282619, -120.660014)"
7226.0,Williamsburg Public Safety Communications Center,Williamsburg City,Williamsburg,VA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,09/12/2013,"Williamsburg, VA (37.275563, -76.709017)"
8184.0,Guadalupe County Emergency Communications,Guadalupe,Santa Rosa,MN,PSAP was added since the original posting of the FCC Registry.,01/03/2008,"Santa Rosa, NM (34.940506, -104.687337)"
7880.0,Wilbraham Police,Hampden,Wilbraham,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Wilbraham, MA (42.127649, -72.431448)"
4971.0,State Police-espanola,Rio Arriba,Espanola,NM,No Changes have been made.,03/04/2004,"Espanola, NM (35.996427, -106.084008)"
1213.0,Meeker Police Department,Rio Blanco,Meeker,O,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,06/04/2014,"Meeker, CO (40.036029, -107.914728)"
5595.0,Blaine County Sheriffs Department,Blaine,Watonga,nOK,No Changes have been made.,03/04/2004,"Watonga, OK (35.844514, -98.420591)"
5601.0,Canadian County Sheriffs Office,Canadian,El Reno,OK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/312014,"El Reno, OK (35.534142, -97.948135)"
6103.0,West Columbia Police Department,Lexington,West Columbia,SC,No Changes have been made.,03/04/2004,"West Columbia, SC (33.987965, -81.072884)"
4699.0,Carteret orough,Middelsex,Carteret,NJ,No Changes have been made.,03/04/2004,"Carteret, NJ (40.578348, -74.220666)"
785.0,Lincoln Police Department,Placer,Lincoln,CA,No Changes have been made.,03/04/2004,"Lincoln, CA (38.893144, -121.292826)"
5323.0,East Cleveland Fire And Police,Cuyahoga,East Cleveland,OH,No Changes have been made.,03/04/2004,"East Cleveland, OH (41.529745, -81.582692)"
6550.0,Duncanville Ctentral Communications Psap Office,Dallas,Duncanville,TX,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/12/2008,"Duncanville, TX (32.645162, -96.9053)"
7385.0,Yakama Nation Tribal Police,Yakima,Toppenish,WA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/04/20s05,"Toppenish, WA (46.375097, -120.311193)"
4088.0,Sharkey County Sheriffs Office,Sharkey,Rolling Fork,MS,No Changes have been made.,03/04/2004,"Rolling Fork, MS (32.908443, -90.876308)"
8252.0,Kansas Highway Patrol Central Communications,Saline,Salina,KS,"PSAP Name, State, County or City text has been modified since the original posting.",03/04/2010,"Salina, KS (38.840558, -97.612409)"
5496.0,Rocky River Fire Department,Cuyahoga,Rocky River,OH,No Changes have been made.,03/04/2004,"Rocky River, OH (41.466955, -81.852532)"
3890.0,Pagedale Police Department,St. Louis,Pageale,MO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/14/2008,"Pagedale, MO (38.678233, -90.312918)"
4150.0,Montana Highway Patrol,Gallatin,Belgrade,MT,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/19/2005,"Belgrade, MT (45.776196, -111.177155)"
619.0,Chp Chico (butte),Butte,Chico,CA,"PSAP Name, State, County or City text hsa been modified since the original posting.",04/27/2010,"Chico, CA (39.728956, -121.838779)"
849.0,Lasd - Norwalk Sheriffs Station,Los Angeles,Norwalk,CA,"PSAP Name, State, County or City text has been modified since the original posting.",04/19/2010,"Norwalk, CA (33.914183, -118.072494)"
7087.0,Bedford Communications,Bedford,Bedford,VA,No Changes have been made.,03/04/2004,"Bedford, VA (37.334413, -79.523536)"
3546.0,Saginaw County Central Dispatch,Saginaw,Saginaw,IM,"PSAP Name, State, County or City text has been modified since the original posting.",03/07/2015,"Saginaw, MI (43.419547, -83.946359)"
6739.0,Llano County Sheriff's Office,Llano,lano,XT,"PSAP Name, State, County or City text has been modified since the original posting.",10/05/2017,"Llano, TX (30.750315, -98.675911)"
137.0,Bibb County Communiactions Center,Bibb,Centreville,AL,"PSAP Name, State, County or City text has been modified since the original posting.",06/19/2014,"Centreville, AL (32.944867, -87.135256)"
7940.0,Port Richey Police Dept.,Pasco,Port Richey,FL,PSAP was added since the original posting of the FCC Registry.,04/p20/2004,"Port Richey, FL (28.272736, -82.720813)"
5481.0,Perrysburg City Police And Firue,Wood,Perrysburg,OH,No Changes have been made.,03/04/2004,"Perrysburg, OH (41.557114, -83.627836)"
1123.0,Department Of Public Safety University Of Colorado-boulder,Boulder,Bouflder,OC,No Changes have been made.,03/04/2004,"Boulder, CO (40.015831, -105.27927)"
6479.0,Castle Hills Police Department,Bexar,Sn Antonio,XT,No Changes have been made.,03/04/2004,"San Antonio, TX (29.425173, -98.494599)"
3142.0,West Baton Rouge Parish,West Baton Rouge,Port Allen,LA,"PSAP Name, State, County or City text has been modifieed since the original posting.",05/16/2013,"Port Allen, LA (30.452234, -91.210416)"
4091.0,Southaven Police Department,De Soto,Southaven,MS,No Changes have been made.,03/04/2004,"Southaven, MS (34.991864, -90.007966)"
5546.0,Washington Court House Police Department,Fayette,Washington Court House,OH,No Changes have been made.,03/04/2004,"Washington Court House, OH (39.536o561, -83.43875)"
5284.0,Champaign Countywide Communications Center,Champaign,Urbana,OH,"PSAP Name, State, County or City text has been modified since the original posting.",02/08/2007,"Urbana, OH (40.108014, -83.750866)"
8215.0,Lincoln County E91h1,Lincoln,Chandler,OK,PSAP was added since the original posting of the FCC Registry.,03/07/2015,"Chanadler, OK (35.702654, -96.880782)"
4484.0,Wilmington Police Department,New Hanover,Wilmington,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/172007,"Wilmington, NC (34.2367, -77.946197)"
5511.0,Springboro Police Department,Warren,Springboro,OH,No Changes have been made.,03/04/2004,"Springboro, OH (39.556667, -84.232995)"
7804.0,North Reading Police,Middlesex,North Reading,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Nort Reading, MA (42.573995, -71.079275)"
1616.0,Palm Bay Police Department,Brevard,Palm Bay,FL,"PSAP Name, State, County or City text has been modified since the original posting.",09/24/2008,"Palm Bay, FL (27.999015, -80.67266)"
6121.0,Buffalo Police Department,arding,Buffalo,SD,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,01/30/2004,"Buffalo, SD (45.581569, -103.545901)"
5786.0,Josephine County 9-1-1 Agency,Josephine,Grants Pass,OR,"PSAP Name, State, County or City text has been modified since the original posting.",04/08/2017,"Grants Pass, OR (42.440648, -123.326073)"
1722.0,Chatham Cdounty E9-1-1,Chatham,Savannah,GA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/13/2017,"Savannah, GA (32.08059, -81.090103)"
8058.0,Kenedy County Sheriff's Office,Kenedy,Houston,X,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,4/05/2007,"TX (31.827233, -99.423022)"
6940.0,Texas A&m University Ems,Brazos,Colleg eStation,TX,No Changes have been made.,03/04/2004,"College Station, TX (30.622373, -96.32585)"
6133.0,Charles Mix County 911,Charles Mix,LakeAndes,SD,"PSAP Name, State, County or City text has been modified since the original posting.",07/22/2015,"Lake Andes, SD (43.152851, -98.537538)"
2687.0,Washington County Sheriffs Office,Washington,Slem,IN,No Changes have been made.,03/04/2004,"Salhem, IN (38.60574, -86.100255)"
8069.0,"Chp-san Francisco, Golden Gate Communications Center",Solano,San Francisco,CA,PSAP was added since the original posting of the FCC Registry.,06/24/2010,"San Francisco, CA (37.78008, -122.420168)"
5182.0,Princetown,Schenectady,Princetown,NY,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/17/2s017,"Princetown, NY (42.779088, -74.057268)"
1838.0,Randolph County Sheriffs Office,Rgandolph,Cuthbert,GA,No Changes have been made.,03/04/2004,"Cuthbert, GA (31.77689, -84.795252)"
1901.0,Bettendorf Police Department,Scott***,Bettendorf,IA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/20/2016,"Bettendorf, IA (41.526274, -90.507281)"
1613.0,Osceola County Sheriffs Office,Osceola,Kissimmee,FL,No Changes have been made.,03/04/2004,"Kissimmee, FL (28.294751, -81.402518)"
5217.0,Tonawanda,Erie,Tonawanda,NY,No Changes have been made.,03/04/2004,"Tonawanda, NY (43.016642, -78.878854)***"
5353.0,Grove City Police Department,Franklin,Grove City,H,No Changes have been made.,03/04/2004,"Grove City, OH (39.881846, -83.09395)"
5869.0,City Of Philadelphia,Philadelphia,Philadelphia,PA,No Changes have been made.,03/04/2040,"Philadelphia, PA (39.951061, -75.16562)"
2652.0,Purdue Unviersity Police,Tippecanoe,West Lafayetet,IN,No Changes hvae been made.,03/04/2004,"West Lafayette, IN (40.454773, -86.915695)"
4842.0,River Vale Township Police Department,Bergen,River Vae,NJ,No Changes have been made.,03/04/2004,"River Vale, NJ (41.00702, -74.010439)"
3389.0,Garden City Police Department,aWyne,Garden City,MI,No Changes hav ebeen made.,03/04/2004,"Garden City, MI (42.325572, -83.330914)"
3871.0,Montgomery County Sheriffs Office,Montgomery,Montgomery City,MO,No Changes have been made.,03/04/2004,"Montgomeqry City, MO (38.977469, -91.504986)"
3491.0,Monroe Police,Monroe,Monroe,MI,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/06/2004,"Monroe, MI (41.916455, -83.397536)"
7746.0,Hanson Police,Plymouth,Hansno,MA,PSAP was added since the original posting qof the FCC Registry.,03/04/2004,"Hanson, MA (42.06358, -70.85806)"
2343.0,Montgomery County 9-1-1,Motgomery,Hillsboro,IL,No Changes have been made.,03/04/2004,"Hillsboro, IL (39.157336, -89.49343)"
569.0,Burlingame Police Department,San Mzateo,Burlingame,CA,No Changes have been made.,03/04/2004,"Burlingame, CA (37.584195, -122.366265)"
3094.0,Madison Parish Sheriff,Madison,Tallulah,LA,No Changes have been made.,03/04/2004,"Tallulah, LA (32.406413, -91.189279)"
8543.0,Lyons Township Area Communications Center,Cook,La Granage,L,PSAP was added since the original posting of the FCC Registry.,04/08/2017,"La Grange, IL (41.812398, -87.869529)"
8431.0,"Tyndall Air Force Base, Fire Dept. (unmanned Back-up)",Bay,Tyndall Afb,FL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,04/16/2014,"Tyndall Afb, FL (30.069567, -85.575417)"
7923.0,Manatee County Emergency Communications Center,Manatee,Bradenton,FL,PSAP was added since the original posting of the FCC Registry.,05/23/2012,"Bradenton, FL (27.488962, -82.562798)"
4637.0,Omaha-douglas County 9-1-1 Communications Center,Douglas,Omaha,NE,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/21/2005,"Omaha, NE (41.258652, -95.937195)"
8190.0,Marine Corps Base Camp Lejeune,Onslow,Camp Lejeune,NC,PSAP was added since the original posting of the FCC Registry.,01/24/2008,"Camp Lejeune, NC (34.718108, -77.329342)"
2275.0,Indian Head Park Police,Cook,Indian Head Park,IL,No Changes have been made.,03/04/2004,"Indian Head Park, IL (41.770973, -87.897055)"
4714.0,East Windsor Township Police Department,Mercer,East Windsor,NJ,No Changes have been made.,03/04/2004,"East Windsor, NJ (40.26047, -74.529196)"
2756.0,Jackson County Sheriffs Office,Jackson,Holton,KS,No Changes have been made.,03/04/2p004,"Holton, KS (39.466264, -95.737666)"
5770.0,Corvallis Regional Communications Center-benton County,Benton,Corvallis,RO,No Changes have been made.,03/04/2004,"Corvallis, OR (44.571648, -123.277703)"
7240.0,Vermont State Police-westminster,Windham,Westminster,TV,"PSAP Name, State, County or City text has been modified since the original posting.",01/05/2017,"Westminster, VT (43.075069, -72.450516)"
839.0,Mt Shasta Police Department,Siskiyou,Mt Shasta,CA,No Changes have been made.,03/4/2004,"Mt Shasta, CA (41.313274, -122.312285)"
5494.0,Rittman Police Department,Wayne,Rittman,OH,No Changes have been made.,03/04d/2004,"Rittman, OH (40.995326, -81.801063)"
2632.0,NewWashington Police Department,Clark,Houston,IN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,09/13/2010,"IN (39.76845, -86.156212)"
3992.0,Copiah County,Copiah,Hazlehurst,MS,No Changes have been made.,03/04/2004,"Hazlehurst, MS (31.861796, -90.39448)"
1842.0,Savannah Fire Department,Chatham,Savannah,GA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/13/2017,"Savannah, GA (32.08059, -81.090103)"
4806.0,New Providence Police Department,Union,New Providence,NJ,No Changes have been made.,03/04/2004,"New Providence, NJ (40.698269, -74.401749)"
4663.0,Wayne Police Department,Wanye,Wayne,NE,"PvSAP Name, State, County or City text has been modified since the original posting.",11/09/2004,"Wayne, NE (42.235507, -97.020756)"
2627.0,Munster Police,Lake,Munster,IN,No Changes have been made.,03/04/2004,"Munster, IN (41.561282, -87.508975)"
7801.0,North Adams Police,Berkshire,North Adams,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"North Adams, MA (42.700543, -73.108704)"
8035.0,Monroe Township Police Department,iMddlesex,Monroe,NJ,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/15/2013,"Monroe, NJ (40.319229, -74.428478)"
4776.0,Mahwah Township Police Department,Bergen,Mahwah,NJ,No Changes hav ebeen made.,03/04/2004,"Mahwah, NJ (41.093988, -74.145079)"
6418.0,Austin-travis County Ems-cetcc,Travis,Austin,TX,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01/30/2004,"Austin, TX (30.264979, -97.746598)"
3186.0,Noorfolk Police Department,Norfolk,Norfolk,MA,No Changes have been made.,03/04/2004,"Norfolk, MA (42.119308, -71.325102)"
4695.0,Camden Polnice Department,Camden,Camden,NJ,No Changes have been made.,03/04/2004,"Camden, NJ (39.945208, -75.118833)"
7031.0,Emery County Sehriffs Office Dispatch,Emery,Castle Dale,UT,No Changes have been made.,03/04/2004,"Castle Dale, UT (39.211695, -111.019679)"
1283.0,Huerfano Emergency Dispatch Center,Huerfano,Walsenburg,CO,"PSAP Name, State, County or City text has been modified since the original posting.",10/10/2014,"Walsenburg, CO (37.624695, -104.781409)"
