RespondentID,StartDate,EndDate,FamiliarityNews,FamiliarityTech,SharedCyclist,SharedPedestrian,SafeAv,SafeHuman,AvImpact,ProvingGround,Speed25Mph,TwoEmployeesAv,SchoolZoneManual,ShareTripData,SharePerformanceData,ReportSafetyIncident,ArizonaCrash,ZipCode,BikePghMember,AutoOwner,SmartphoneOwner,Age
10471143353,1/16/2019,1/16/2019,To a large extent,Somewhat familiar,Yes,No,4,2,Slightly Better,Approve,Not sure,Not sure,No,Yes,Yes,Yes,No change,15201,null,No,Yes,25-34
10471138772,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,2,1,Slightly Better,Somewhat Disapprove,Yes,Yes,No,Yes,Yes,Yes,Somewhat more negative opinion,15203,No,Yes,Yes,25-34
10471133021,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Not sure,3,1,Significantly Better,Somewhat Approve,Not sure,No,Not sure,Yes,Yes,Not sure,Somewhat more positive opinion,15217,Yes,Yes,Yes,25-34
10471132157,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,4,4,No effect,Approve,Yes,Yes,Yes,No,Yes,Yes,Somewhat more negative opinion,15206,Yes,Yes,Yes,55-64
10471125694,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,2,2,No effect,Disapprove,Yes,Yes,Yes,Yes,Yes,Yes,Significantly more negative opinion,15206,Yes,Yes,Yes,45-54
10471124811,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Not sure,Not sure,4,4,No effect,Approve,No,Yes,Yes,Yes,Yes,Not sure,Somewhat more positive opinion,15106,Yes,Yes,Yes,55-64
10471123533,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Yes,No,3,3,Slightly Better,Somewhat Approve,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15232,Yes,No,Yes,25-34
10471122728,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Not sure,Not sure,null,2,Slightly Worse,Somewhat Disapprove,Not sure,No,Yes,null,null,Yes,Somewhat more negative opinion,null,No,Yes,Yes,65+
10471118268,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,No,4,1,Slightly Better,Somewhat Approve,Yes,Not sure,Yes,Yes,Yes,Yes,No change,15227,Yes,Yes,Yes,35-44
10471114832,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,Yes,5,2,Significantly Better,Approve,No,No,Not sure,Not sure,Yes,No,No change,15237,No,Yes,Yes,25-34
10471114172,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,No,Yes,4,3,Slightly Better,Somewhat Approve,Not sure,No,Yes,Yes,Not sure,Yes,No change,15108,null,Yes,Yes,55-64
10471113164,1/16/2019,1/16/2019,To some extent,Somewhat familiar,No,Yes,3,3,Slightly Worse,Somewhat Disapprove,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15104,Not sure,Yes,Yes,35-44
10471110492,1/16/2019,1/16/2019,To a large extent,Extremely familiar,No,Yes,4,3,Slightly Better,Approve,No,No,No,Yes,Yes,Yes,No change,15217,Yes,Yes,Yes,45-54
10471109193,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,No,Yes,3,3,No effect,Approve,Not sure,No,No,Yes,No,Not sure,No change,15217,Yes,Yes,Yes,65+
10471108714,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Not sure,Yes,5,1,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,No change,16066,Yes,Yes,Yes,55-64
10471108028,1/16/2019,1/16/2019,To a large extent,Mostly familiar,No,Yes,5,2,Significantly Better,Approve,No,Yes,Not sure,No,No,No,No change,15206,No,Yes,Yes,25-34
10471105669,1/16/2019,1/16/2019,To a large extent,Somewhat familiar,No,Yes,5,1,Significantly Better,Approve,No,Not sure,Not sure,Yes,Not sure,No,No change,15203,Yes,Yes,Yes,65+
10471102369,1/16/2019,1/16/2019,To a moderate extent,Extremely familiar,Yes,Yes,5,1,Significantly Better,Approve,No,Yes,No,Yes,Yes,Yes,Somewhat more negative opinion,15206,No,Yes,Yes,25-34
10471102015,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,4,2,Slightly Better,Approve,No,Yes,Not sure,No,Not sure,No,No change,15201,Yes,Yes,Yes,18-24
10471101227,1/16/2019,1/16/2019,To little extent,Somewhat familiar,No,No,3,2,Slightly Better,Somewhat Approve,Not sure,Yes,Not sure,Yes,Yes,Yes,No change,15217,Not sure,Yes,Yes,25-34
10471099152,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,Yes,5,3,Significantly Better,Approve,No,Yes,Yes,Not sure,Not sure,Not sure,No change,15201,Not sure,Yes,Yes,25-34
10471096672,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,No,4,2,Significantly Better,Approve,Yes,Not sure,No,Yes,Yes,Yes,No change,15209,Yes,Yes,Yes,65+
10471096634,1/16/2019,1/16/2019,Not at all,Extremely familiar,No,No,3,3,No effect,Somewhat Approve,Not sure,No,No,No,Yes,Yes,No change,15221,No,Yes,Yes,35-44
10471093922,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,3,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,No change,15146,Yes,Yes,Yes,55-64
10471093265,1/16/2019,1/16/2019,To a large extent,Extremely familiar,No,No,2,3,Slightly Worse,Somewhat Disapprove,Yes,Not sure,Yes,Yes,Yes,Yes,No change,15228,Yes,Yes,Yes,65+
10471092487,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,1,No effect,Approve,Yes,No,No,No,No,Yes,No change,15206,Yes,Yes,Yes,45-54
10471092121,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,3,3,No effect,Neutral,Yes,Not sure,Yes,Yes,Yes,Yes,No change,15208,No,Yes,null,null
10471091328,1/16/2019,1/16/2019,To some extent,Mostly familiar,No,No,4,1,Significantly Better,Approve,Yes,No,Yes,Yes,Not sure,Yes,No change,15201,No,No,Yes,35-44
10471090510,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,No,Yes,5,2,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,No change,15220,Not sure,Yes,Yes,55-64
10471090000,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,Yes,5,3,Significantly Better,Approve,Not sure,Yes,No,Not sure,Yes,Yes,No change,15227,Yes,Yes,Yes,35-44
10471088157,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,2,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,Somewhat more positive opinion,15219,Yes,Yes,Yes,18-24
10471086824,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Yes,Yes,3,3,No effect,Neutral,Not sure,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15226,Yes,Yes,Yes,55-64
10471086789,1/16/2019,1/16/2019,To some extent,Somewhat familiar,No,Yes,3,3,No effect,Somewhat Disapprove,Yes,Yes,Yes,Yes,Yes,Yes,No change,15212,Yes,No,Yes,25-34
10471086658,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,4,1,Significantly Better,Somewhat Approve,Yes,Yes,Not sure,Yes,Not sure,Yes,Somewhat more negative opinion,15226,Yes,Yes,Yes,25-34
10471086606,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,5,4,Significantly Better,Somewhat Approve,Not sure,No,Yes,Yes,Yes,Yes,null,15224,Yes,Yes,Yes,35-44
10471086477,1/16/2019,1/16/2019,To some extent,Somewhat familiar,null,Yes,4,2,Significantly Better,Neutral,Yes,null,Not sure,Yes,Yes,Yes,No change,15214,No,Yes,Yes,18-24
10471085724,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,4,3,Significantly Better,Somewhat Approve,No,Not sure,Not sure,Yes,Yes,Yes,No change,15221,Yes,Yes,Yes,35-44
10471085619,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Yes,Yes,4,2,No effect,Somewhat Approve,Yes,Not sure,Not sure,Yes,Yes,Yes,No change,15203,Yes,Yes,Yes,35-44
10471084264,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,3,Significantly Better,Approve,No,Yes,No,Yes,Yes,Yes,No change,15221,Yes,Yes,Yes,25-34
10471084060,1/16/2019,1/16/2019,To a large extent,Somewhat familiar,Yes,No,4,2,Slightly Better,Somewhat Approve,Not sure,No,No,Yes,Yes,Yes,No change,15090,Yes,Yes,Yes,55-64
10471083368,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Not sure,Not sure,4,3,Significantly Better,Approve,Not sure,Not sure,Not sure,No,No,Not sure,No change,15217,No,Yes,Yes,65+
10471083327,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Not sure,5,1,Significantly Better,Approve,No,Not sure,Not sure,No,No,No,No change,15220,No,Yes,Yes,35-44
10471081894,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,4,4,Slightly Better,Approve,No,Yes,No,Yes,Yes,Yes,No change,15206,Yes,Yes,Yes,35-44
10471081790,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,No,4,3,Slightly Better,Somewhat Approve,No,No,No,Yes,null,Yes,No change,15642,Yes,Yes,Yes,45-54
10471079738,1/16/2019,1/16/2019,To a moderate extent,Extremely familiar,Yes,Yes,3,2,Slightly Better,Somewhat Approve,Yes,Yes,Yes,Yes,Yes,Yes,No change,15210,No,Yes,Yes,25-34
10471079501,1/16/2019,1/16/2019,To a large extent,Extremely familiar,No,No,3,2,Slightly Better,Somewhat Approve,Yes,Yes,Yes,Yes,Yes,Yes,No change,15217,Yes,Yes,Yes,25-34
10471078868,1/16/2019,1/16/2019,To a moderate extent,Not familiar at all,Yes,Not sure,4,4,Slightly Better,Approve,Yes,Not sure,Not sure,Yes,Yes,Not sure,No change,15206,Not sure,Yes,Yes,65+
10471078165,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,3,5,Significantly Better,Approve,No,No,Not sure,No,No,No,No change,15212,Yes,Yes,Yes,35-44
10471078153,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,No,Yes,5,3,Significantly Better,Approve,Yes,Yes,Yes,Yes,Yes,Yes,No change,15106,Yes,Yes,Yes,35-44
10471077766,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,Yes,3,3,No effect,Somewhat Disapprove,Not sure,Yes,Yes,Yes,Yes,Yes,No change,15613,No,Yes,No,45-54
10471077715,1/16/2019,1/16/2019,To a large extent,Extremely familiar,No,Yes,4,2,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,No change,15206,No,Yes,Yes,35-44
10471073411,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Yes,Yes,4,3,Significantly Better,Approve,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15224,Yes,Yes,Yes,25-34
10471073253,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,5,3,Significantly Better,Approve,Yes,Not sure,Not sure,Yes,Yes,Yes,No change,15221,Yes,No,Yes,55-64
10471072908,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Not sure,Not sure,1,5,Slightly Worse,Somewhat Disapprove,Yes,Not sure,Yes,Yes,Yes,Yes,Significantly more negative opinion,15102,No,Yes,Yes,35-44
10471072556,1/16/2019,1/16/2019,To a large extent,Mostly familiar,No,No,5,4,Slightly Better,Approve,No,Not sure,Not sure,Not sure,Not sure,Yes,No change,15202,Yes,Yes,Yes,35-44
10471070435,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,5,3,Significantly Better,Approve,Not sure,Yes,Not sure,Yes,Yes,Yes,No change,15222,Yes,Yes,Yes,65+
10471070319,1/16/2019,1/16/2019,To some extent,Not familiar at all,Not sure,Yes,1,4,Significantly Worse,Somewhat Disapprove,Not sure,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15122,Yes,Yes,Yes,55-64
10471069168,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,No,Yes,5,3,Significantly Better,Approve,No,No,Yes,Yes,Yes,Yes,No change,15217,No,Yes,Yes,18-24
10471068520,1/16/2019,1/16/2019,To a large extent,Mostly familiar,No,Yes,4,4,Slightly Better,Approve,Yes,No,Not sure,No,Yes,Yes,No change,15217,Yes,Yes,Yes,55-64
10471066539,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Not sure,No,5,1,Significantly Better,Approve,Not sure,No,Not sure,Yes,Yes,Yes,No change,15221,Yes,Yes,Yes,45-54
10471066069,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,2,4,Slightly Worse,Disapprove,Yes,Yes,Yes,Yes,Yes,Yes,Significantly more negative opinion,15214,Yes,Yes,Yes,35-44
10471064784,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,No,Not sure,3,3,No effect,Neutral,Not sure,Not sure,Not sure,Not sure,Not sure,Yes,No change,15210,No,Yes,Yes,65+
10471064684,1/16/2019,1/16/2019,Not at all,Not familiar at all,No,No,1,3,Significantly Worse,Disapprove,Yes,Not sure,Not sure,Not sure,Yes,Yes,No change,15644,No,Yes,Yes,45-54
10471064047,1/16/2019,1/16/2019,To a large extent,Mostly familiar,No,No,4,2,Significantly Better,Approve,No,No,No,No,Yes,Not sure,No change,15055,Not sure,Yes,Yes,45-54
10471063524,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,No,Yes,3,3,Slightly Better,Neutral,Yes,No,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15139,No,Yes,Yes,55-64
10471062132,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,No,4,3,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,Somewhat more positive opinion,15218,Yes,Yes,Yes,25-34
10471061849,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,4,2,Significantly Better,Somewhat Approve,Yes,Yes,Yes,Not sure,Yes,Not sure,Somewhat more negative opinion,15217,No,Yes,Yes,25-34
10471061569,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,No,Yes,4,3,Slightly Better,Somewhat Approve,No,No,Yes,Yes,Yes,Yes,No change,15206,Yes,No,Yes,18-24
10471061254,1/16/2019,1/16/2019,To a moderate extent,Not familiar at all,Yes,Yes,5,2,Significantly Better,Somewhat Approve,Not sure,No,Not sure,Yes,Yes,Yes,No change,15224,Yes,No,Yes,25-34
10471060872,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,Yes,5,3,Significantly Better,Approve,No,No,No,Yes,No,No,No change,15321,No,Yes,Yes,25-34
10471060837,1/16/2019,1/16/2019,To a moderate extent,Not familiar at all,No,No,4,2,Significantly Better,Somewhat Approve,Not sure,No,Yes,Yes,Yes,Yes,No change,15217,Yes,Yes,Yes,65+
10471060675,1/16/2019,1/16/2019,To a large extent,Mostly familiar,No,Yes,4,1,Slightly Better,Somewhat Approve,Not sure,No,Not sure,Yes,Yes,Yes,Somewhat more negative opinion,15229,Yes,Yes,Yes,45-54
10471060311,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Not sure,Not sure,2,2,No effect,Neutral,Yes,No,Yes,No,Yes,Yes,No change,15317,Yes,Yes,Yes,55-64
10471058538,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Yes,Yes,3,2,Slightly Better,Approve,Not sure,Not sure,Not sure,Yes,Yes,Yes,No change,15221,Yes,Yes,Yes,35-44
10471056954,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Not sure,Not sure,1,5,Significantly Worse,Somewhat Disapprove,Yes,No,Yes,Yes,Yes,Yes,Significantly more negative opinion,26003,Yes,Yes,Yes,55-64
10471055410,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,Yes,4,3,No effect,Approve,Not sure,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15219,No,Yes,Yes,35-44
10471055187,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,1,3,Significantly Worse,Disapprove,Yes,Yes,Yes,Yes,Yes,Yes,Significantly more negative opinion,15116,Yes,Yes,No,55-64
10471053236,1/16/2019,1/16/2019,To little extent,Not familiar at all,No,Yes,4,1,Significantly Better,Somewhat Approve,Yes,No,Yes,Not sure,Yes,Yes,No change,15068,No,Yes,Yes,35-44
10471050028,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,4,4,No effect,Somewhat Approve,Yes,Not sure,Not sure,Yes,Yes,Yes,Somewhat more negative opinion,15206,Yes,Yes,Yes,35-44
10471049461,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,2,3,Slightly Worse,Somewhat Disapprove,Yes,Yes,Yes,Yes,Yes,Yes,Significantly more negative opinion,15206,No,Yes,Yes,35-44
10471048623,1/16/2019,1/16/2019,To a large extent,Somewhat familiar,Yes,No,4,3,Slightly Better,Somewhat Approve,Yes,Yes,Not sure,Yes,Yes,Yes,Significantly more negative opinion,15217,Yes,Yes,Yes,35-44
10471045797,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,No,4,3,Slightly Better,Neutral,Yes,Not sure,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15214,Yes,Yes,Yes,45-54
10471045330,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,3,2,Slightly Better,Somewhat Approve,Yes,Yes,Yes,Yes,Yes,No,No change,15224,Yes,No,Yes,25-34
10471039372,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Not sure,Not sure,4,4,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,No change,15217,Yes,Yes,Yes,55-64
10471037905,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,Yes,5,2,Significantly Better,Approve,No,No,No,Yes,Yes,Not sure,No change,15208,Yes,Yes,Yes,25-34
10471036608,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,3,Significantly Better,Approve,Yes,No,Yes,Yes,Yes,Yes,No change,15217,Yes,Yes,Yes,55-64
10471034768,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,No,No,4,3,Slightly Better,Approve,Not sure,Not sure,Not sure,Yes,Yes,Yes,No change,15232,Yes,No,Yes,35-44
10471010886,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,3,2,Slightly Worse,Neutral,Not sure,Yes,Yes,Yes,Yes,Yes,No change,15206,Yes,Yes,Yes,35-44
10470994727,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,4,3,Slightly Better,Neutral,Yes,Yes,Not sure,Yes,Yes,Yes,Somewhat more negative opinion,15206,Yes,Yes,Yes,35-44
10470994298,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,5,2,Significantly Better,Approve,Not sure,Not sure,Not sure,Yes,Yes,Yes,No change,15222,Yes,Yes,Yes,35-44
10470992850,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,No,4,3,Significantly Better,Somewhat Approve,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15224,Yes,Yes,Yes,25-34
10470983701,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Yes,Yes,4,2,Slightly Better,Neutral,Yes,Yes,No,Yes,Yes,Yes,No change,15220,Yes,Yes,Yes,25-34
10470983622,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,2,Significantly Better,Approve,Yes,Yes,Yes,Yes,Yes,Yes,No change,15217,Yes,Yes,Yes,35-44
10470983573,1/16/2019,1/16/2019,To a moderate extent,Extremely familiar,No,Yes,3,3,No effect,Somewhat Approve,Yes,No,Not sure,Yes,Yes,Yes,No change,15228,Yes,Yes,Yes,35-44
10470983391,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,No,Yes,4,2,Slightly Better,Somewhat Disapprove,Yes,Yes,Not sure,Yes,Yes,Yes,No change,15201,No,No,Yes,35-44
10470977121,1/16/2019,1/16/2019,To a moderate extent,Extremely familiar,Yes,Yes,4,3,Slightly Better,Somewhat Approve,No,Yes,Not sure,Yes,Yes,Yes,No change,15224,Yes,Yes,Yes,65+
10470975295,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,3,Significantly Better,Approve,Not sure,Not sure,Yes,Yes,Yes,Yes,No change,15213,Yes,Yes,Yes,65+
10470972168,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Not sure,Not sure,2,null,Slightly Worse,Disapprove,Yes,Not sure,Yes,Yes,Yes,Yes,Significantly more negative opinion,15217,Yes,Yes,Yes,35-44
10470969173,1/16/2019,1/16/2019,To little extent,Not familiar at all,Yes,Yes,2,2,No effect,Somewhat Disapprove,Yes,Not sure,Yes,Yes,Yes,Yes,Significantly more negative opinion,15217,Yes,Yes,Yes,35-44
10470959203,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,No,4,1,Slightly Better,Somewhat Approve,Not sure,No,Yes,Yes,Yes,Yes,No change,15224,Yes,Yes,Yes,35-44
10470955793,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,2,Slightly Better,Approve,No,Yes,Yes,Yes,Yes,Yes,No change,15232,Yes,Yes,Yes,25-34
10470946786,1/16/2019,1/16/2019,To some extent,Mostly familiar,Yes,Yes,4,2,Slightly Better,Somewhat Approve,Not sure,Not sure,No,Yes,Yes,Not sure,Somewhat more negative opinion,15224,Yes,Yes,Yes,35-44
10470942960,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,4,2,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,No change,15232,Not sure,Yes,Yes,55-64
10470939418,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Not sure,Not sure,2,2,Slightly Better,Somewhat Disapprove,Yes,Yes,Yes,Yes,Yes,Yes,No change,15217,Yes,Yes,Yes,null
10470935783,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,1,2,Slightly Better,Approve,Not sure,Not sure,Not sure,Yes,Yes,Yes,No change,15202,Yes,Yes,Yes,45-54
10470932332,1/16/2019,1/16/2019,To a large extent,Somewhat familiar,Yes,Yes,5,3,Slightly Better,Approve,Not sure,No,Not sure,No,Yes,No,No change,16002,Yes,Yes,Yes,55-64
10470926816,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,Yes,5,3,Significantly Better,Somewhat Approve,No,Not sure,Yes,Yes,Yes,No,No change,15212,Yes,Yes,Yes,35-44
10470923205,1/16/2019,1/16/2019,To little extent,Mostly familiar,Not sure,Not sure,3,3,Slightly Better,Somewhat Approve,Yes,Yes,No,Yes,Yes,Yes,Significantly more negative opinion,15106,Yes,Yes,Yes,18-24
10470922164,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,3,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,No change,15218,Yes,Yes,Yes,35-44
10470919339,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,No,4,3,Significantly Better,Approve,No,No,No,Yes,No,Yes,Somewhat more negative opinion,15217,Yes,Yes,Yes,35-44
10470918089,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,5,2,No effect,Approve,Not sure,No,Not sure,Not sure,Not sure,Yes,No change,15213,Yes,Yes,Yes,55-64
10470917115,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,No,3,3,Slightly Worse,Somewhat Disapprove,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15217,Yes,Yes,Yes,25-34
10470915614,1/16/2019,1/16/2019,To a large extent,Mostly familiar,No,Yes,2,3,Slightly Better,Disapprove,Yes,Yes,Yes,Yes,Yes,Yes,Significantly more negative opinion,15212,Yes,Yes,Yes,25-34
10470914825,1/16/2019,1/16/2019,To some extent,Not familiar at all,No,No,3,2,Slightly Better,Somewhat Approve,Not sure,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15219,Yes,Yes,Yes,55-64
10470914420,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,3,3,Slightly Better,Somewhat Disapprove,Not sure,Yes,Yes,Yes,Yes,Yes,No change,15201,Yes,Yes,Yes,35-44
10470913285,1/16/2019,1/16/2019,To some extent,Mostly familiar,Not sure,No,2,2,Slightly Better,Neutral,Yes,Yes,Not sure,Yes,Yes,Yes,Somewhat more positive opinion,15217,Yes,Yes,Yes,35-44
10470913129,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,No,Yes,5,3,Significantly Better,Approve,No,No,Yes,Not sure,Yes,Yes,Somewhat more negative opinion,15228,Yes,Yes,Yes,65+
10470907464,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Yes,Yes,5,3,Slightly Better,Approve,Not sure,No,Not sure,Yes,Yes,No,No change,15215,Yes,Yes,Yes,55-64
10470905217,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,5,3,Significantly Better,Approve,No,Yes,No,No,Yes,Yes,No change,15206,Yes,Yes,Yes,25-34
10470902783,1/16/2019,1/16/2019,To some extent,Mostly familiar,Not sure,Yes,5,3,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,No change,15216,Yes,Yes,Yes,35-44
10470875294,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,3,3,Slightly Better,Somewhat Disapprove,Yes,Not sure,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15209,Yes,Yes,Yes,25-34
10470869574,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,No,Yes,5,4,Slightly Better,Approve,No,No,Not sure,Yes,Yes,Yes,No change,15201,No,Yes,Yes,65+
10470848796,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,5,2,Significantly Better,Somewhat Approve,No,Yes,Not sure,Yes,Yes,Yes,No change,15201,Yes,Yes,Yes,35-44
10470822537,1/16/2019,1/16/2019,To a large extent,Mostly familiar,Yes,Yes,4,3,Slightly Better,Somewhat Approve,Yes,No,Yes,Yes,Yes,Yes,No change,15222,No,Yes,Yes,45-54
10470760566,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,Yes,4,2,Significantly Better,Approve,No,No,Yes,Yes,Yes,Yes,No change,16046,No,Yes,Yes,55-64
10470750621,1/16/2019,1/16/2019,To a large extent,Extremely familiar,No,Yes,5,1,Significantly Better,Approve,No,Yes,Yes,No,No,No,No change,15218,No,Yes,Yes,25-34
10470729796,1/16/2019,1/16/2019,To a moderate extent,Mostly familiar,Yes,Yes,4,2,Slightly Better,Approve,No,Yes,No,Yes,Yes,Yes,No change,15221,No,Yes,Yes,18-24
10470668352,1/16/2019,1/16/2019,To a large extent,Extremely familiar,Yes,No,5,2,Significantly Better,Approve,No,No,No,Yes,Yes,Yes,Somewhat more negative opinion,15084,No,Yes,Yes,35-44
10470661064,1/16/2019,1/16/2019,To a moderate extent,Somewhat familiar,Yes,Yes,3,3,No effect,Somewhat Disapprove,No,Not sure,Not sure,Yes,Yes,Yes,Somewhat more negative opinion,15221,No,Yes,Yes,25-34
10470584212,1/16/2019,1/16/2019,To little extent,Somewhat familiar,Yes,Yes,4,3,Slightly Better,Somewhat Approve,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat more negative opinion,15201,Yes,Yes,Yes,25-34
10470583624,1/16/2019,1/16/2019,To some extent,Somewhat familiar,Yes,Yes,5,3,Significantly Better,Approve,Not sure,Not sure,Yes,Yes,Yes,Yes,No change,15224,Yes,Yes,Yes,25-34
