Id,SIGHTINGDATE,GROUPSIZE,LAT,LON,CERTAINTY,CATEGORY,MOM_CALF,DUPLICATE
26170,14-Feb-17,1,42.01,-70.15,Definite,Dedicated Eg Aerial,No,
26169,14-Feb-17,1,41.99,-70.14,Definite,Dedicated Eg Aerial,No,
26168,14-Feb-17,1,41.97,-70.14,Definite,Dedicated Eg Aerial,No,
26148,8-Feb-17,2,31.11,-81.22,Definite,Dedicated Eg Aerial,Yes,
26108,7-Feb-17,2,30.69,-81.36,Definite,Dedicated Eg Aerial,Yes,
26088,7-Feb-17,1,30.74,-81.34,Definite,Dedicated Eg Shipboard,Yes,
26071,3-Feb-17,1,41.88,-70.18,Definite,Dedicated Eg Aerial,No,
26070,3-Feb-17,2,41.89,-70.16,Definite,Dedicated Eg Aerial,No,
26069,3-Feb-17,1,41.88,-70.16,Definite,Dedicated Eg Aerial,No,
26068,3-Feb-17,1,41.9,-70.17,Definite,Dedicated Eg Aerial,No,
26048,31-Jan-17,1,30.59,-81.28,Definite,Dedicated Eg Aerial,No,
26033,30-Jan-17,1,41.86,-70.23,Definite,Dedicated Eg Aerial,No,
26032,30-Jan-17,1,41.88,-70.17,Definite,Dedicated Eg Aerial,No,
26031,30-Jan-17,1,41.88,-70.15,Definite,Dedicated Eg Aerial,No,
26030,30-Jan-17,2,41.88,-70.15,Definite,Dedicated Eg Aerial,No,
26029,30-Jan-17,1,41.87,-70.16,Definite,Dedicated Eg Aerial,No,
26028,30-Jan-17,1,41.87,-70.14,Definite,Dedicated Eg Aerial,No,
26008,25-Jan-17,2,31.09,-81.24,Definite,Dedicated Eg Aerial,Yes,
25972,20-Jan-17,2,41.92,-70.19,Definite,Opportunistic,No,
25971,20-Jan-17,2,41.92,-70.19,Definite,Opportunistic,No,
25952,19-Jan-17,2,30.55,-81.22,Definite,Dedicated Eg Aerial,Yes,
25951,19-Jan-17,1,41.91,-70.22,Definite,Dedicated Eg Aerial,No,
25950,19-Jan-17,2,41.92,-70.22,Definite,Dedicated Eg Aerial,No,
25949,19-Jan-17,1,41.94,-70.23,Definite,Dedicated Eg Aerial,No,
25948,19-Jan-17,1,41.93,-70.24,Definite,Dedicated Eg Aerial,No,
25909,17-Jan-17,1,41.95,-70.22,Definite,Dedicated Eg Shipboard,No,
25908,17-Jan-17,1,41.95,-70.22,Definite,Dedicated Eg Shipboard,No,
25888,15-Jan-17,2,27.91,-80.47,Definite,Opportunistic,Yes,
25887,15-Jan-17,2,27.88,-80.45,Definite,Volunteer Sighting Network,Yes,
25886,15-Jan-17,2,30.54,-81.26,Definite,Dedicated Eg Shipboard,Yes,
25885,15-Jan-17,2,30.53,-81.28,Definite,Dedicated Eg Aerial,Yes,
25884,14-Jan-17,2,28.18,-80.59,Definite,Volunteer Sighting Network,Yes,
25883,15-Jan-17,2,27.95,-80.49,Definite,Opportunistic,Yes,
25882,14-Jan-17,2,28.18,-80.59,Definite,Volunteer Sighting Network,Yes,
25881,14-Jan-17,1,30.63,-81.1,Definite,Dedicated Eg Aerial,No,
25863,13-Jan-17,2,30.63,-81.14,Definite,Dedicated Eg Aerial,Yes,
25862,12-Jan-17,2,30.9,-81.21,Definite,Dedicated Eg Shipboard,Yes,
25861,12-Jan-17,2,30.92,-81.23,Definite,Dedicated Eg Aerial,Yes,
25841,10-Jan-17,2,29.03,-80.89,Definite,Volunteer Sighting Network,Yes,
25821,10-Jan-17,2,31.36,-80.97,Definite,Dedicated Eg Aerial,Yes,
25804,6-Jan-17,1,30.8,-80.88,Definite,Dedicated Eg Aerial,No,
25803,6-Jan-17,1,30.8,-80.82,Definite,Dedicated Eg Aerial,No,
25802,6-Jan-17,1,30.81,-80.79,Definite,Dedicated Eg Aerial,No,
25801,5-Jan-17,1,30.92,-81.07,Definite,Dedicated Eg Aerial,No,
25781,5-Jan-17,1,30.83,-81.02,Definite,Dedicated Eg Aerial,No,
25764,31-Dec-16,1,30.93,-81.17,Definite,Dedicated Eg Aerial,No,
25763,2-Jan-17,2,31.05,-81.24,Definite,Dedicated Eg Aerial,Yes,
25762,2-Jan-17,2,31.08,-81.3,Definite,Dedicated Eg Aerial,Yes,
25761,2-Jan-17,1,31.34,-81.1,Definite,Dedicated Eg Aerial,No,
25760,1-Jan-17,2,31.24,-81.25,Definite,Dedicated Eg Aerial,Yes,
25759,1-Jan-17,1,34.18,-77.81,Probable,US Coast Guard,No,
25737,20-Dec-16,1,42.07,-70.25,Definite,Opportunistic,No,
25719,14-Dec-16,1,36.88,-75.87,Probable,Opportunistic,No,
25718,14-Dec-16,1,36.91,-75.8,Probable,Opportunistic,No,
25717,14-Dec-16,1,42.01,-70.14,Definite,Opportunistic,No,
25698,4-Dec-16,1,40.51,-73.91,Definite,Whale watch,No,
25697,8-Dec-16,1,40.83,-72.48,Definite,Fishing Vessel,No,
25677,16-Nov-16,1,31.54,-81.06,Probable,Fishing Vessel,No,
25676,13-Nov-16,1,36.95,-75.82,Probable,US Coast Guard,No,
25656,23-Oct-16,3,33.62,-78.95,Probable,Opportunistic,No,
25636,25-Oct-16,2,41.51,-69.44,Definite,Opportunistic,No,
25617,15-Oct-16,10,44.87,-66.7,Definite,Whale watch,No,
25616,8-Oct-16,2,46.83,-60.82,Definite,Whale watch,Yes,
25576,7-Oct-16,1,43.97,-68.13,Definite,Opportunistic,No,
25558,4-Oct-16,1,44.23,-68.11,Definite,Whale watch,No,
25537,22-Sep-16,1,44.17,-67.81,Definite,Unknown,No,
25536,24-Sep-16,1,43.58,-69.74,Definite,Dedicated Eg Shipboard,No,
25517,26-Sep-16,1,43.22,-68.73,Probable,Dedicated Eg Aerial,No,
25516,26-Sep-16,1,43.44,-67.96,Definite,Dedicated Eg Aerial,No,
25515,23-Sep-16,1,43.66,-69.62,Definite,Whale watch,No,
25514,22-Sep-16,1,42.17,-70.22,Definite,Opportunistic,No,
25500,15-Sep-16,1,48.34,-63.58,Definite,Opportunistic,No,
25499,15-Sep-16,1,48.26,-63.66,Definite,Opportunistic,No,
25498,15-Sep-16,1,48.34,-64.01,Definite,Opportunistic,No,
25496,15-Sep-16,20,44.92,-66.67,Definite,Whale watch,No,
25495,15-Sep-16,2,44.31,-66.74,Definite,Opportunistic,No,
25494,15-Sep-16,6,44.83,-66.39,Definite,Opportunistic,No,
25493,17-Sep-16,1,42.85,-70.53,Definite,Whale watch,No,
25473,10-Sep-16,1,44.9,-66.64,Definite,Dedicated Eg Shipboard,No,
25472,10-Sep-16,1,44.9,-66.63,Definite,Dedicated Eg Shipboard,No,
25471,10-Sep-16,2,44.91,-66.61,Definite,Dedicated Eg Shipboard,No,
25470,10-Sep-16,2,44.91,-66.61,Definite,Dedicated Eg Shipboard,No,
25469,10-Sep-16,1,44.91,-66.61,Definite,Dedicated Eg Shipboard,No,
25468,10-Sep-16,1,44.91,-66.61,Definite,Dedicated Eg Shipboard,No,
25467,10-Sep-16,1,44.91,-66.61,Definite,Dedicated Eg Shipboard,No,
25466,10-Sep-16,1,44.91,-66.61,Definite,Dedicated Eg Shipboard,No,
25465,10-Sep-16,1,44.91,-66.6,Definite,Dedicated Eg Shipboard,No,
25464,10-Sep-16,1,44.91,-66.6,Definite,Dedicated Eg Shipboard,No,
25463,10-Sep-16,1,44.91,-66.61,Definite,Dedicated Eg Shipboard,No,
25462,10-Sep-16,1,44.91,-66.61,Definite,Dedicated Eg Shipboard,No,
25461,10-Sep-16,1,44.89,-66.4,Definite,Dedicated Eg Shipboard,No,
25460,10-Sep-16,1,44.86,-66.38,Definite,Dedicated Eg Shipboard,No,
25459,10-Sep-16,1,44.87,-66.39,Definite,Dedicated Eg Shipboard,No,
25458,10-Sep-16,1,44.86,-66.4,Definite,Dedicated Eg Shipboard,No,
25457,10-Sep-16,1,44.86,-66.4,Definite,Dedicated Eg Shipboard,No,
25456,10-Sep-16,1,44.86,-66.4,Definite,Dedicated Eg Shipboard,No,
25455,10-Sep-16,1,44.86,-66.41,Definite,Dedicated Eg Shipboard,No,
25454,10-Sep-16,1,44.86,-66.41,Definite,Dedicated Eg Shipboard,No,
25453,10-Sep-16,1,44.86,-66.41,Definite,Dedicated Eg Shipboard,No,
25452,10-Sep-16,1,44.86,-66.41,Definite,Dedicated Eg Shipboard,No,
25451,10-Sep-16,1,44.85,-66.4,Definite,Dedicated Eg Shipboard,No,
25450,10-Sep-16,1,44.85,-66.41,Definite,Dedicated Eg Shipboard,No,
25449,10-Sep-16,1,44.84,-66.42,Definite,Dedicated Eg Shipboard,No,
25448,10-Sep-16,1,44.84,-66.43,Definite,Dedicated Eg Shipboard,No,
25447,10-Sep-16,1,44.84,-66.46,Definite,Dedicated Eg Shipboard,No,
25446,10-Sep-16,1,44.84,-66.46,Definite,Dedicated Eg Shipboard,No,
25445,10-Sep-16,1,44.84,-66.46,Definite,Dedicated Eg Shipboard,No,
25444,10-Sep-16,1,44.84,-66.45,Definite,Dedicated Eg Shipboard,No,
25443,10-Sep-16,1,44.84,-66.49,Definite,Dedicated Eg Shipboard,No,
25442,10-Sep-16,1,44.83,-66.49,Definite,Dedicated Eg Shipboard,No,
25441,10-Sep-16,1,44.83,-66.49,Definite,Dedicated Eg Shipboard,No,
25440,10-Sep-16,1,44.83,-66.49,Definite,Dedicated Eg Shipboard,No,
25439,10-Sep-16,1,44.82,-66.53,Definite,Dedicated Eg Shipboard,No,
25438,10-Sep-16,1,44.82,-66.55,Definite,Dedicated Eg Shipboard,No,
25437,10-Sep-16,1,44.82,-66.55,Definite,Dedicated Eg Shipboard,No,
25436,10-Sep-16,1,44.82,-66.55,Definite,Dedicated Eg Shipboard,No,
25435,10-Sep-16,1,44.82,-66.56,Definite,Dedicated Eg Shipboard,No,
25434,10-Sep-16,1,44.83,-66.57,Definite,Dedicated Eg Shipboard,No,
25433,10-Sep-16,1,44.83,-66.57,Definite,Dedicated Eg Shipboard,No,
25432,4-Sep-16,1,44.63,-66.49,Definite,Dedicated Eg Shipboard,No,
25431,4-Sep-16,1,44.63,-66.48,Definite,Dedicated Eg Shipboard,No,
25430,4-Sep-16,1,44.62,-66.48,Definite,Dedicated Eg Shipboard,No,
25429,4-Sep-16,1,44.6,-66.46,Definite,Dedicated Eg Shipboard,No,
25428,4-Sep-16,1,44.61,-66.47,Definite,Dedicated Eg Shipboard,No,
25427,4-Sep-16,1,44.61,-66.48,Definite,Dedicated Eg Shipboard,No,
25426,4-Sep-16,2,44.61,-66.48,Definite,Dedicated Eg Shipboard,No,
25425,4-Sep-16,1,44.61,-66.47,Definite,Dedicated Eg Shipboard,No,
25424,4-Sep-16,1,44.71,-66.36,Definite,Dedicated Eg Shipboard,No,
25423,4-Sep-16,2,44.79,-66.37,Definite,Dedicated Eg Shipboard,Yes,
25422,4-Sep-16,1,44.84,-66.53,Definite,Dedicated Eg Shipboard,No,
25421,4-Sep-16,1,44.82,-66.55,Definite,Dedicated Eg Shipboard,No,
25420,4-Sep-16,1,44.82,-66.55,Definite,Dedicated Eg Shipboard,No,
25419,3-Sep-16,1,44.62,-66.54,Definite,Dedicated Eg Shipboard,No,
25418,3-Sep-16,1,44.61,-66.54,Definite,Dedicated Eg Shipboard,No,
25417,3-Sep-16,11,44.58,-66.45,Definite,Dedicated Eg Shipboard,No,
25416,3-Sep-16,2,44.7,-66.47,Definite,Dedicated Eg Shipboard,Yes,
25415,3-Sep-16,1,44.71,-66.47,Definite,Dedicated Eg Shipboard,No,
25400,2-Sep-16,1,42.91,-70.5,Definite,Whale watch,No,
25399,1-Sep-16,1,44.8,-66.85,Definite,Dedicated Eg Shipboard,No,
25397,1-Sep-16,1,44.15,-67.81,Definite,Whale watch,No,
25396,28-Aug-16,1,42.72,-70.67,Definite,Opportunistic,No,
25395,31-Aug-16,1,44.19,-66.2,Definite,Opportunistic,No,
25383,30-Aug-16,1,44.81,-66.66,Definite,Dedicated Eg Shipboard,Yes,
25382,30-Aug-16,2,44.9,-66.73,Definite,Dedicated Eg Shipboard,Yes,
25381,30-Aug-16,1,44.68,-66.6,Definite,Dedicated Eg Shipboard,No,
25380,30-Aug-16,1,44.71,-66.59,Definite,Dedicated Eg Shipboard,No,
25379,30-Aug-16,1,44.7,-66.51,Definite,Dedicated Eg Shipboard,No,
25378,30-Aug-16,1,44.73,-66.49,Definite,Dedicated Eg Shipboard,No,
25377,30-Aug-16,3,44.73,-66.47,Definite,Dedicated Eg Shipboard,No,
25376,30-Aug-16,1,44.9,-66.72,Definite,Dedicated Eg Shipboard,No,
25375,30-Aug-16,1,44.91,-66.77,Definite,Dedicated Eg Shipboard,No,
25373,28-Aug-16,3,44.53,-66.5,Definite,Dedicated Eg Shipboard,No,
25372,28-Aug-16,1,44.87,-66.57,Definite,Dedicated Eg Shipboard,No,
25371,28-Aug-16,4,44.91,-66.62,Definite,Dedicated Eg Shipboard,No,
25370,28-Aug-16,1,44.87,-66.67,Definite,Dedicated Eg Shipboard,No,
25369,28-Aug-16,3,44.92,-66.82,Definite,Dedicated Eg Shipboard,No,
25368,28-Aug-16,2,44.92,-66.82,Definite,Dedicated Eg Shipboard,Yes,
25367,28-Aug-16,4,44.92,-66.78,Definite,Dedicated Eg Shipboard,No,
25366,27-Aug-16,1,44.7,-66.55,Definite,Dedicated Eg Shipboard,No,
25365,27-Aug-16,2,44.86,-66.8,Definite,Dedicated Eg Shipboard,No,
25364,27-Aug-16,7,44.88,-66.67,Definite,Dedicated Eg Shipboard,No,
25363,26-Aug-16,1,50.05,-64.13,Definite,Opportunistic,No,
25362,26-Aug-16,1,50.05,-64.14,Definite,Opportunistic,No,
25361,26-Aug-16,1,50.06,-64.79,Definite,Opportunistic,No,
25341,24-Aug-16,1,42.07,-70.24,Definite,Whale watch,No,
25326,24-Aug-16,1,48.46,-63.91,Probable,Dedicated Eg Shipboard,No,
25325,24-Aug-16,1,48.45,-64.24,Probable,Dedicated Eg Shipboard,No,
25324,24-Aug-16,1,44.56,-66.5,Definite,Dedicated Eg Shipboard,No,
25323,24-Aug-16,1,44.55,-66.5,Definite,Dedicated Eg Shipboard,No,
25322,24-Aug-16,2,44.54,-66.51,Definite,Dedicated Eg Shipboard,No,
25321,24-Aug-16,2,44.62,-66.44,Definite,Dedicated Eg Shipboard,No,
25302,23-Aug-16,2,44.33,-66.34,Definite,Whale watch,No,
25301,22-Aug-16,1,42.08,-70.24,Definite,Whale watch,No,
25281,22-Aug-16,1,44,-68.06,Definite,Opportunistic,No,
25280,21-Aug-16,1,42.06,-70.25,Definite,Whale watch,No,
25279,20-Aug-16,4,44.58,-66.48,Definite,Dedicated Eg Shipboard,Yes,
25278,20-Aug-16,30,44.7,-66.43,Definite,Dedicated Eg Shipboard,Yes,
25277,20-Aug-16,1,44.68,-66.49,Definite,Dedicated Eg Shipboard,No,
25260,19-Aug-16,5,44.64,-66.46,Definite,Dedicated Eg Shipboard,Yes,
25259,19-Aug-16,9,44.65,-66.45,Definite,Dedicated Eg Shipboard,No,
25258,19-Aug-16,7,44.68,-66.42,Definite,Dedicated Eg Shipboard,No,
25257,19-Aug-16,2,44.64,-66.61,Definite,Dedicated Eg Shipboard,No,
25238,15-Aug-16,7,50.07,-64.52,Definite,Whale watch,No,
25237,14-Aug-16,7,49.97,-64.42,Definite,Whale watch,No,
25229,16-Aug-16,1,44.65,-66.62,Definite,Dedicated Eg Shipboard,No,
25228,16-Aug-16,1,44.65,-66.61,Definite,Dedicated Eg Shipboard,No,
25227,16-Aug-16,1,44.63,-66.6,Definite,Dedicated Eg Shipboard,No,
25226,16-Aug-16,1,44.62,-66.6,Definite,Dedicated Eg Shipboard,No,
25225,16-Aug-16,14,44.6,-66.6,Definite,Dedicated Eg Shipboard,No,
25224,16-Aug-16,2,44.59,-66.59,Definite,Dedicated Eg Shipboard,Yes,
25223,16-Aug-16,1,44.65,-66.5,Definite,Dedicated Eg Shipboard,No,
25222,16-Aug-16,2,44.67,-66.51,Definite,Dedicated Eg Shipboard,Yes,
25221,16-Aug-16,1,44.57,-66.43,Definite,Dedicated Eg Shipboard,No,
25220,16-Aug-16,1,44.67,-66.51,Definite,Dedicated Eg Shipboard,No,
25219,16-Aug-16,2,44.68,-66.43,Definite,Dedicated Eg Shipboard,No,
25218,16-Aug-16,1,44.67,-66.46,Definite,Dedicated Eg Shipboard,No,
25217,16-Aug-16,1,44.7,-66.48,Definite,Dedicated Eg Shipboard,No,
25205,2-Aug-16,7,44.63,-66.49,Definite,Opportunistic,No,
25204,15-Aug-16,4,44.54,-66.44,Definite,Dedicated Eg Shipboard,No,
25203,15-Aug-16,1,44.54,-66.44,Definite,Dedicated Eg Shipboard,No,
25202,15-Aug-16,1,44.54,-66.49,Definite,Dedicated Eg Shipboard,No,
25201,15-Aug-16,1,44.54,-66.5,Definite,Dedicated Eg Shipboard,Yes,
25200,15-Aug-16,2,44.54,-66.51,Definite,Dedicated Eg Shipboard,Yes,
25199,15-Aug-16,1,44.55,-66.51,Definite,Dedicated Eg Shipboard,No,
25198,15-Aug-16,1,44.57,-66.53,Definite,Dedicated Eg Shipboard,No,
25197,15-Aug-16,1,44.68,-66.57,Definite,Dedicated Eg Shipboard,No,
25196,13-Aug-16,1,44.62,-66.47,Definite,Dedicated Eg Shipboard,No,
25195,13-Aug-16,1,44.62,-66.46,Definite,Dedicated Eg Shipboard,No,
25194,13-Aug-16,1,44.66,-66.51,Definite,Dedicated Eg Shipboard,No,
25193,9-Aug-16,1,46.68,-61.02,Definite,Whale watch,No,
25192,10-Aug-16,5,50.02,-64.15,Definite,Opportunistic,No,
25191,10-Aug-16,1,49.97,-64.78,Definite,Opportunistic,No,
25190,6-Aug-16,2,48.21,-69.5,Definite,Whale watch,No,
25189,1-Aug-16,1,47.03,-60.63,Definite,Whale watch,No,
25188,1-Aug-16,1,46.84,-60.9,Definite,Whale watch,No,
25172,9-Aug-16,13,44.62,-66.51,Definite,Dedicated Eg Shipboard,No,
25171,9-Aug-16,1,44.54,-66.5,Definite,Dedicated Eg Shipboard,No,
25170,9-Aug-16,1,44.67,-66.43,Definite,Dedicated Eg Shipboard,No,
25169,9-Aug-16,1,44.66,-66.47,Definite,Dedicated Eg Shipboard,No,
25168,9-Aug-16,1,44.74,-66.49,Definite,Dedicated Eg Shipboard,No,
25150,3-Aug-16,17,44.64,-66.53,Definite,Dedicated Eg Shipboard,No,
25149,3-Aug-16,3,48.05,-63.69,Definite,Dedicated Eg Shipboard,No,
25148,3-Aug-16,2,48.02,-63.71,Definite,Dedicated Eg Shipboard,Yes,
25129,1-Aug-16,5,49.93,-64.71,Definite,Opportunistic,No,
25128,1-Aug-16,1,49.99,-64.76,Definite,Opportunistic,No,
25121,2-Aug-16,2,48.14,-63.52,Definite,Dedicated Eg Shipboard,Yes,
25120,1-Aug-16,1,44.62,-66.6,Definite,Dedicated Eg Shipboard,No,
25119,1-Aug-16,1,44.57,-66.56,Definite,Dedicated Eg Shipboard,No,
25118,1-Aug-16,1,44.56,-66.55,Definite,Dedicated Eg Shipboard,No,
25117,1-Aug-16,3,44.55,-66.54,Definite,Dedicated Eg Shipboard,No,
25116,1-Aug-16,1,44.54,-66.55,Definite,Dedicated Eg Shipboard,No,
25115,1-Aug-16,1,44.54,-66.55,Definite,Dedicated Eg Shipboard,No,
25114,1-Aug-16,1,44.52,-66.54,Definite,Dedicated Eg Shipboard,No,
25113,1-Aug-16,1,44.58,-66.47,Definite,Dedicated Eg Shipboard,No,
25112,1-Aug-16,1,44.62,-66.55,Definite,Dedicated Eg Shipboard,No,
25111,1-Aug-16,1,44.63,-66.53,Definite,Dedicated Eg Shipboard,No,
25110,1-Aug-16,1,44.63,-66.49,Definite,Dedicated Eg Shipboard,No,
25109,1-Aug-16,1,44.66,-66.44,Definite,Dedicated Eg Shipboard,No,
25108,1-Aug-16,1,44.69,-66.46,Definite,Dedicated Eg Shipboard,No,
25088,20-Jul-16,2,48.76,-64.18,Definite,Whale watch,No,
25087,31-Jul-16,1,47.59,-63.59,Definite,Dedicated Eg Shipboard,No,
25086,31-Jul-16,1,47.91,-63.91,Definite,Dedicated Eg Shipboard,No,
25085,31-Jul-16,1,44.72,-66.42,Definite,Dedicated Eg Shipboard,No,
25084,31-Jul-16,1,44.65,-66.44,Definite,Dedicated Eg Shipboard,No,
25083,31-Jul-16,1,44.76,-66.38,Definite,Dedicated Eg Shipboard,No,
25082,30-Jul-16,12,44.57,-66.53,Definite,Dedicated Eg Shipboard,No,
25081,30-Jul-16,1,44.71,-66.52,Definite,Dedicated Eg Shipboard,No,
25066,27-Jul-16,2,49.97,-65.02,Definite,Opportunistic,No,
25065,27-Jul-16,1,50.04,-64.84,Definite,Opportunistic,No,
25064,24-Jul-16,1,49.98,-64.86,Definite,Opportunistic,No,
25063,24-Jul-16,1,49.9,-64.75,Definite,Opportunistic,No,
25062,24-Jul-16,3,49.92,-64.75,Definite,Opportunistic,No,
25061,24-Jul-16,1,49.98,-64.66,Definite,Opportunistic,No,
25042,28-Jul-16,2,47.73,-63.77,Definite,Dedicated Eg Shipboard,Yes,
25041,28-Jul-16,2,48.01,-63.65,Definite,Dedicated Eg Shipboard,Yes,
25024,27-Jul-16,12,44.63,-66.37,Definite,Dedicated Eg Shipboard,No,
25023,27-Jul-16,2,47.73,-63.89,Definite,Dedicated Eg Shipboard,Yes,
25022,27-Jul-16,3,48.18,-63.85,Definite,Dedicated Eg Shipboard,Yes,
25021,27-Jul-16,1,48.15,-63.91,Definite,Dedicated Eg Shipboard,No,
25006,7-Jul-16,2,50.06,-64.3,Definite,Opportunistic,No,
25005,17-Jul-16,2,49.9,-64.69,Definite,Opportunistic,No,
25004,10-Jul-16,1,49.98,-64.86,Definite,Opportunistic,No,
25001,26-Jul-16,1,48.21,-64.21,Definite,Dedicated Eg Shipboard,No,
24981,1-Jul-16,1,47.8,-63.79,Definite,Opportunistic,No,
24961,25-Jul-16,4,48.04,-63.76,Definite,Dedicated Eg Shipboard,Yes,
24941,25-Jul-16,9,44.67,-66.37,Definite,Dedicated Eg Shipboard,No,
24901,6-Jul-16,1,25.7,-79.5,Probable,Opportunistic,No,
24881,26-Jun-16,1,44.26,-67.01,Definite,Whale watch,No,
24860,25-Jun-16,1,42.93,-65.18,Definite,Dedicated Eg Aerial,No,
24841,11-Jun-16,1,47.83,-64.13,Definite,Opportunistic,No,
24840,11-Jun-16,4,47.78,-64.03,Definite,Opportunistic,No,
24821,17-Jun-16,1,41.93,-68.41,Definite,Dedicated Eg Aerial,No,
24820,17-Jun-16,1,42.23,-67.84,Definite,Dedicated Eg Aerial,No,
24819,4-Jun-16,1,41.58,-69.31,Probable,Commercial vessel,No,
24802,1-Jun-16,4,41.51,-68.66,Definite,Dedicated Eg Aerial,No,
24801,1-Jun-16,5,41.42,-68.74,Definite,Dedicated Eg Aerial,No,
24800,1-Jun-16,2,42.26,-68.66,Definite,Dedicated Eg Aerial,No,
24799,1-Jun-16,2,42.31,-68.65,Definite,Dedicated Eg Aerial,No,
24798,29-May-16,3,41.94,-68.84,Definite,Dedicated Eg Aerial,No,
24790,26-May-16,2,41.98,-68.77,Definite,Dedicated Eg Aerial,No,
24789,26-May-16,1,42,-68.73,Definite,Dedicated Eg Aerial,No,
24788,26-May-16,3,41.95,-68.52,Definite,Dedicated Eg Aerial,No,
24787,26-May-16,2,41.54,-69.46,Definite,Dedicated Eg Aerial,Yes,
24786,26-May-16,1,41.75,-68.6,Definite,Dedicated Eg Aerial,No,
24785,26-May-16,5,41.42,-69.01,Definite,Dedicated Eg Aerial,No,
24784,26-May-16,3,41.38,-69.14,Definite,Dedicated Eg Aerial,No,
24783,26-May-16,1,41.31,-69.29,Definite,Dedicated Eg Aerial,No,
24782,26-May-16,1,41.19,-69.19,Definite,Dedicated Eg Aerial,No,
24781,26-May-16,3,41.35,-68.84,Definite,Dedicated Eg Aerial,No,
24780,26-May-16,1,41.37,-68.75,Definite,Dedicated Eg Aerial,No,
24779,21-May-16,1,46.67,-60.29,Definite,Whale watch,No,
24778,24-May-16,1,41.86,-70.23,Probable,Opportunistic,No,
24764,23-May-16,4,41.38,-69.13,Definite,Dedicated Eg Aerial,No,
24763,23-May-16,1,41.32,-69.05,Definite,Dedicated Eg Aerial,No,
24762,23-May-16,7,41.29,-69.04,Definite,Dedicated Eg Aerial,No,
24761,23-May-16,5,41.28,-69.05,Definite,Dedicated Eg Aerial,No,
24760,23-May-16,3,41.27,-69.07,Definite,Dedicated Eg Aerial,No,
24759,23-May-16,3,41.28,-69.06,Definite,Dedicated Eg Aerial,No,
24757,21-May-16,4,41.29,-69.27,Definite,Dedicated Eg Aerial,Yes,
24756,21-May-16,3,41.38,-69.11,Definite,Dedicated Eg Aerial,No,
24755,21-May-16,12,41.55,-68.63,Definite,Dedicated Eg Aerial,No,
24754,21-May-16,1,41.84,-68.29,Definite,Dedicated Eg Aerial,No,
24737,20-May-16,2,41.24,-69,Definite,Dedicated Eg Aerial,Yes,
24736,20-May-16,7,41.25,-69,Definite,Dedicated Eg Aerial,No,
24735,20-May-16,5,42.05,-68.8,Definite,Dedicated Eg Aerial,No,
24734,20-May-16,2,42.02,-68.87,Definite,Dedicated Eg Aerial,No,
24733,20-May-16,2,42.18,-68.68,Definite,Dedicated Eg Aerial,No,
24732,19-May-16,8,42.05,-68.98,Definite,Dedicated Eg Aerial,No,
24731,19-May-16,1,41.68,-69.46,Definite,Dedicated Eg Aerial,No,
24730,19-May-16,1,41.87,-69.04,Definite,Dedicated Eg Aerial,No,
24729,19-May-16,1,41.91,-68.56,Definite,Dedicated Eg Aerial,No,
24728,19-May-16,1,41.63,-69.67,Definite,Opportunistic,No,
24727,18-May-16,2,42.15,-69.29,Definite,Dedicated Eg Aerial,No,
24723,18-May-16,2,42.26,-68.69,Definite,Dedicated Eg Aerial,No,
24722,18-May-16,16,42.27,-68.45,Definite,Dedicated Eg Aerial,No,
24721,18-May-16,3,42.38,-69.19,Definite,Dedicated Eg Aerial,Yes,
24720,18-May-16,3,42.23,-69.48,Definite,Dedicated Eg Aerial,No,
24719,18-May-16,1,42.05,-68.98,Definite,Opportunistic,No,
24718,17-May-16,2,42.17,-70.21,Definite,Whale watch,Yes,
24717,17-May-16,1,42.53,-69.71,Probable,Opportunistic,No,
24716,17-May-16,2,42.17,-70.24,Definite,Whale watch,Yes,
24715,17-May-16,1,42.18,-70.27,Definite,Whale watch,No,
24714,14-May-16,2,42.15,-70.31,Probable,Whale watch,Yes,
24713,14-May-16,1,42.15,-70.46,Probable,Opportunistic,No,
24712,14-May-16,2,41.56,-69.35,Definite,Dedicated Eg Aerial,Yes,
24711,14-May-16,6,42.02,-68.65,Definite,Dedicated Eg Aerial,No,
24703,13-May-16,2,42.19,-70.35,Definite,Whale watch,Yes,
24702,12-May-16,2,42.21,-70.37,Definite,Dedicated Eg Aerial,Yes,
24701,12-May-16,1,41.38,-68.71,Definite,Dedicated Eg Aerial,No,
24700,12-May-16,1,41.34,-68.88,Definite,Dedicated Eg Aerial,No,
24699,12-May-16,2,41.36,-68.91,Definite,Dedicated Eg Aerial,No,
24698,12-May-16,1,41.41,-69.03,Definite,Dedicated Eg Aerial,No,
24697,12-May-16,3,42.45,-68.47,Definite,Dedicated Eg Aerial,No,
24696,12-May-16,3,42.11,-68.58,Definite,Dedicated Eg Aerial,No,
24695,12-May-16,13,42.38,-68.9,Definite,Dedicated Eg Aerial,No,
24694,11-May-16,1,42.48,-68.62,Definite,Dedicated Eg Aerial,No,
24693,11-May-16,3,42.37,-68.7,Definite,Dedicated Eg Aerial,No,
24692,11-May-16,10,42.35,-68.97,Definite,Dedicated Eg Aerial,No,
24691,11-May-16,1,42.15,-70.19,Definite,Whale watch,No,
24679,1-May-16,20,43.13,-70.3,Probable,Opportunistic,No,
24678,3-May-16,1,42.75,-69.8,Probable,US Coast Guard,No,
