OBJECTID,Class,GIS_acres,CREATE_DATE,MODIFY_DATE,GlobalID,SHAPE_Length,SHAPE_Area
1215,R2,1929.1965136,,,{F63095B2-BB46-4344-A72C-53AE7274BDEC},22698.7711130501,7807212.31027711
1216,R2,15.19532553,,,{5F2F6017-2044-4CD5-B253-F509B649E47A},1659.77002370045,61493.5449566141
1217,R1,99.8304811,,,{D4B36348-0208-4E23-836D-8A92F42BE384},3050.72472969228,404001.228252735
1218,R1,169.77243511,,,{74FAE55B-5689-4956-A790-8E6E6FFCE01A},3650.21225012863,687047.398236762
1219,K,570.42608382,,,{60482845-EA40-4A9A-8152-48D0A1822884},29237.5392031695,2308441.62963542
1220,K,16.72843193,,,{11744617-7A84-4641-BDC3-F37E9AE245F6},1917.31761868301,67697.8311068436
1221,K,323.70536457,,,{C3D5D771-402A-4605-9D0D-8B85A375F0B8},16141.5124295724,1309994.3367108
1222,K,14688.05149753,,,{586EB748-89C7-4790-9AC2-FDA185C686A6},72008.0677831847,59440671.6251595
1223,K,6201.79703936,,,{8012FAFC-2BEF-4AC4-8EDD-3D3AB45C91C6},37339.0008287293,25097881.864381
1224,K,4742.4743062,,,{303DF618-0028-482D-AD43-2515763827FC},134887.990892499,19192188.8327539
1225,K,4137.65703085,,,{6D204700-F157-4E25-927C-AB439389B603},68328.6309614115,16744570.4360483
1226,K,23699.97223896,,,{86C192FE-AEAF-4FE9-B3F9-C7DD8117FEB6},154823.454621493,95910765.8097752
1227,K,59188.86175538,,,{59C4088C-250F-4FFC-BD9D-A8F15D66E26E},210414.379855841,239529776.707274
1228,K,86216.06073118,,,{8184B5D2-8BC3-4289-9E6E-5B6BC0B102F1},197810.772802839,348905404.886289
1229,K,31359.15688347,,,{26F22727-FCE1-4A4C-B7A1-181FE58F3441},153142.612402764,126906509.48939
1230,R1,2523.30661289,,,{D0E13D76-9740-475D-8538-0531662E8260},23214.987497968,10211500.1306822
1231,R1,80.61311698,,,{ABC4EE76-A486-49BE-94E2-27589A0D1E60},4043.14079905087,326231.005947663
1232,R1,5217.42607097,,,{13DC5D02-1135-4507-89E3-3E5077C36912},38428.0813149564,21114258.0665467
1233,R1,3651.89318958,,,{D635334C-ACF5-4808-9C91-A0904DD2E952},27347.0297448878,14778746.1072413
1234,R1,9911.67874133,,,{F70948E3-F85A-4AEA-9983-E94E398F2D3E},55560.4929798193,40111300.0874895
1235,R1,285.5028473,,,{188D90F9-000F-47BF-87B6-9A970A995A92},10597.5595292828,1155393.62027014
1236,R2,913.85935332,,,{EA44D16C-6742-46C0-9FAF-6561B1C7EBEB},14660.1258435393,3698272.28218831
1237,R2,46950.21136926,,,{05759867-7FAE-4EAA-83AE-4E4C0AC52061},171410.32186064,190001519.071544
1238,R2,131014.67475881,,,{477CC00B-3641-4B4B-BF6C-B08BA3C3D5F8},194292.999151989,530199683.853523
1239,R2,22796.1414523,,,{8D611A2B-3889-4799-B2A4-295FA6B21E86},73238.8519001626,92253077.8582099
1240,R2,116543.32808827,,,{7474ED91-D2DA-422E-A4CD-B071675A813B},200623.336274149,471635989.032451
1241,R2,170700.83634545,,,{D3550957-23E2-4142-A514-7AAA09684B63},363761.546178574,690804519.650196
1242,R2,11639.88817501,,,{044F322F-F45B-47DB-8DE2-1FDA03ED6114},51200.7799462482,47105143.3119702
1243,R3,7907.40777332,,,{30043E86-251A-4355-81A3-0183D5BABA58},121619.33158591,32000271.0324976
1244,R3,1230.45443526,,,{A223B0EF-CB8A-4E9D-8E43-C43C9664DAD7},19258.3812751909,4979492.21165797
1245,R3,46424.38031959,,,{4269FDFF-34A4-47E7-8128-273161DCAD62},141521.327111341,187873547.859089
1246,R3,17680.1728431,,,{5531E846-240D-44C0-8BE1-BF293A1C1DCB},260943.391287371,71549405.2032548
1247,R3,5491.64173452,,,{876969C3-1B72-40B9-86E0-22D6AE9E0788},22532.9845911938,22223973.8933342
1248,R3,24416.99924871,,,{F54FD46D-A751-4AAE-93F3-A0D0AB16BCCD},164979.522290422,98812482.6944347
1249,R1,118567.77681744,,,{CCE40E48-F301-470B-B805-DEEAA5B309B7},310778.190623674,479828674.914109
1250,R1,136204.06195571,,,{70E96284-A744-4957-9216-63323C62B3AC},281894.041408084,551200472.171726
1251,R1,19657.98204983,,,{6576F32F-5697-40A9-8C6E-B25630A6CAB3},66887.9004519997,79553346.8842905
1252,R1,1408.76819144,,,{7EA25565-98E7-429A-9D90-BEAB68D736FF},11159.2492671546,5701105.24720967
1253,R1,1348.17694225,,,{E411477B-E95C-4845-A4CF-E61279B51118},13245.785012676,5455900.187352
1254,R1,533.74370275,,,{0EE29A3D-FEAC-48B1-913D-8F9E7585C3D7},7550.96185097023,2159992.71059225
1255,R1,38.31827333,,,{C8AAF26A-86E2-4FC5-B776-12D92881C984},2392.84629703169,155069.16646683
1256,R1,8.46860553,,,{05FE958F-397E-49DF-9951-0F728C659356},1568.93285578655,34271.3668082812
1257,R1,46571.71524355,,,{F3653D00-5DD3-4D26-B356-D9C27BCA9523},138652.957105296,188469793.510583
1258,K,200712.7598718,,,{FC3B9425-EEFD-4A30-A331-8AF701C2BA7D},714074.13620921,812258947.520976
1259,K,166435.83298397,,,{05BDB7D3-D216-46CA-A3CA-38AFE417DBFB},279899.996193046,673544594.851305
1260,R3,11481.25728027,,,{5C43DD54-DC78-43B3-B0CC-67BA6D341B8A},56296.350962323,46463184.3070032
1261,K,84036.77488773,,,{ED474287-EB70-49D1-967F-652758C1A6B7},118154.392144495,340086112.945539
1262,K,196.62150531,,,{1C2FF29F-EE4D-4716-B749-44BDD222BEED},4100.0282093039,795702.161992418
1263,K,11.37785476,,,{BA797015-FEE8-4829-A65E-B4CC296C5AEF},985.021174556872,46044.727515747
1264,R1,7999.1947054,,,{B3CE7C8F-A5B3-4581-874D-A8E432D30977},49214.3729299872,32371721.0434457
1265,K,3336.61676259,,,{68D792ED-0B4E-4F4A-8D2B-72807E1D6B31},74414.3709924162,13502862.6062146
1266,R1,10387.14379175,,,{A46EAFFF-98AE-454A-800F-4E04217D5BCE},67136.3815114937,42035446.5228288
1267,R1,85584.37168859,,,{A7E910C1-6A55-4375-8566-84FB39D66414},196021.817127603,346349039.873829
1268,R3,14055.74167639,,,{A002259F-E445-4769-AEEF-8F949A135316},57612.1169575277,56881794.4010562
1269,K,78.669053,,,{A344C5A0-00E5-4079-AA99-7C7EE076FBA9},2746.87640020984,318363.626888434
1270,K,49.82657937,,,{270F05CD-59AB-47E2-B4F2-253199580305},2775.04196005795,201641.813655426
1271,K,4393.17161684,,,{17469A37-E490-4594-A4A0-11009DE141BF},33365.2798772883,17778605.3864192
1272,K,215.82067971,,,{D3DC0379-167F-4C94-9E8F-60F3A8B86F31},7409.03832464879,873398.77279559
1273,K,137.33665161,,,{8B6FE0FA-9494-4DF0-9FE1-3CB3BC54BE6F},5247.69784421563,555783.918107275
1274,K,198.02232781,,,{2EDAF3BD-0F07-4A99-BFD4-F833A0644C55},8005.23569133888,801371.112019072
1275,K,91.35678339,,,{B8473DEF-7A47-4071-9EAA-29EFB8764C11},5743.68796367964,369709.254055105
1276,K,52939.67686528,,,{D1B92777-2C7A-4A4F-BFB5-8B0412328DC0},217194.044326355,214240122.253137
1277,K,51.47281067,,,{7B1EFB64-6882-42E1-B112-00AE68544262},2826.7563911594,208303.9018154
1278,R1,6806.65623051,,,{F8F1772A-B790-4329-8812-ADE7C570FA37},77435.5488468451,27545669.8889981
1279,R1,78378.37125854,,,{90B20087-8991-4A47-8FBD-CD53CB729733},300276.495944693,317187274.927299
1280,R1,3870.98804668,,,{A3DE502D-5DA5-4D8E-9708-0954F508BE3D},44219.7858218227,15665395.0584468
1281,R1,687892.49000089,,,{A62803BA-2413-4795-9D78-75356DB37470},2453481.2140247,2783813197.98795
1282,K,23607.24267332,,,{EBA6B99B-011F-406C-AE4F-AAF8EE4B3C12},67188.890317367,95535501.0810051
1283,K,28185.33433975,,,{33FD90AC-2751-4676-9223-98FC5164FF41},106012.820308397,114062454.330033
1284,K,1077.79572285,,,{E26A4AFA-B977-4583-B5F5-507ED49842BF},20961.6833070964,4361701.8671191
1285,K,309.2284083,,,{25C423E3-5E1A-4346-81A7-A61181C490A6},13658.1240357896,1251407.9405313
1286,K,15922.04600128,,,{230554EE-85E8-4E01-A6BC-8398A41E7E90},84499.5369910865,64434490.0425997
1287,K,1112.40688562,,,{D5566BD0-4CB4-434B-A248-4D781E90BD9F},19204.7959858649,4501768.82978263
1288,K,57434.67890926,,,{6F594077-1072-4354-9840-CF7CD2F90046},284313.652456615,232430822.394352
1289,K,3256.19134292,,,{7AF2083A-DDC5-4D98-B805-1B586CC73B33},23715.9194684361,13177391.1873731
1290,K,13375.48839035,,,{462BFD80-78EA-4C70-87D6-4489B9616DA2},94473.4736036545,54128896.0874789
1291,K,6672.78983903,,,{3813C28F-838D-47F9-BAFF-4993DDDC0577},62672.2091978854,27003929.6711693
1292,K,17054.41171795,,,{0CBE1A32-C4A4-492D-AFAB-53A32B845125},155476.354107747,69017029.7168286
1293,R1,2528.68320564,,,{EE12DCCE-AF84-4040-A432-31F0A6775334},30531.4919365184,10233258.5160282
1294,R1,779.86859363,,,{CC945468-8D5C-40DE-907A-2CA1048B49A9},13774.4121007702,3156028.76207413
1295,K,236.71339801,,,{093280A3-F506-4B15-97F5-3F7E32C6BF5D},8227.75743701419,957948.939873748
1296,R1,14027.60213753,,,{A407982C-CE32-424C-A80A-AC951A90BA06},112258.546339389,56767917.2751755
1297,K,1528174.12785391,,,{8E78A0A2-588D-49EC-A20E-A81D6290A9FB},1300874.31828754,6184325847.10719
1298,K,404472.62742775,,,{76EF7CE5-1B63-4D71-B0CF-C40EF569CFA2},515189.241025739,1636849151.32129
1299,R3,143334.2853515,,,{2F5C3AEB-34FC-4C77-9C2C-7A2FE20DB7C8},236278.047331781,580055577.122486
1300,K,733209.1817819,,,{23830A37-C175-412C-8451-4B9B37069379},1170797.63240193,2967204071.56614
1301,R1,1404.82171646,,,{B73A82C7-E029-4312-ABB4-C02701000380},16235.070112115,5685134.36612522
1302,R2,61188.63497115,,,{F3F54F64-066B-48B0-9C55-472241B853CE},169386.392797731,247622603.932412
1303,R1,6876.92297886,,,{EDBF731C-9547-44A7-A2D5-9DC1467CBA90},33478.2700092715,27830030.4602824
1304,R2,1106.74560719,,,{7F8FFAFF-D543-4C29-A8C0-E7B49D8F7A0C},17022.5080525973,4478858.35784303
1305,K,228963.80427949,,,{21B9ECF6-9D6E-488C-A60D-569F2B5C4B0E},591864.613284692,926587322.117667
1306,K,3589700.37776425,,,{9F01DAB6-64BD-4E78-965C-7F979685F5EB},4242256.44225705,14527059727.6465
1307,R1,982.32655464,,,{7DB0CA50-955D-4D98-9733-5FC67CFA94A3},11059.6726441702,3975350.3160772
1308,K,6203.84285931,,,{D67FE8E2-2EE8-4072-AEC3-DEE42E1EBE2A},34980.8696085787,25106161.0368433
1309,R3,12442.70711587,,,{EE4A01C2-54B8-4A87-882C-85F17053E02F},60252.9554486061,50354049.2029708
1310,K,5395.40980773,,,{6ABECE96-0E69-4988-B93B-24A09EE763EC},40772.5957012138,21834535.5555406
1311,R1,83875.42646738,,,{AC180E74-AACB-432C-ADA3-2B2C4E79EC03},171123.44168867,339433156.460916
1312,K,169680.3661662,,,{E04C61E5-BAF3-4A30-AA07-A18604A7AC84},861450.597472535,686674806.948817
1313,R1,9038.33482942,,,{D0663C96-E150-4A39-8FD6-C82ACB3F6515},42949.4608821646,36576988.6308326
1314,K,287209.79149468,,,{0303943E-8EE7-49F2-977A-2A0315A68475},584147.273349656,1162301405.78105
1315,R1,375846.85027595,,,{A783189E-82BC-45A6-83C8-02FEFDB1479B},606318.588102439,1521004281.0891
1316,K,261729.06107621,,,{6120D5F5-0F32-4559-82ED-CC8074EBCD37},251420.066207184,1059184138.67262
1317,K,16535.47157128,,,{D477F1C7-CEE5-46E3-9339-6546C5586AFD},52490.2736744423,66916945.1101727
