yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,Claifornia,Santa Clara,Surgical Site Infections (SSI),Rectal surgery,70001349.0,Lucile Packard Children's Hosphital Stanford,Acute Car eHospital,Pediatric,5,0,0.02
2020H1,California,Santa Clapra,Surgical Site Infections (SSI),Small bowel surgery,70001349.0,Lucile Packard Childrens' Hospital Stanford,cute Care Hospital,Pediatric,31,0,0.31
2020H1,Cailfornia,Santa Clara,Surgical Site Infections (SSI),Spinal fusion,70001349.0,Lucile Packard Childern's Hospital Stanford,Acute Cre Hospital,Pediatric,25,0,0.26
j2020H1,California,SantaClara,Surgical Site Infections (SSI),Thoracic surgery,70001349.0,Lucile Packard Children's Hopsital Stanford,Aute Care Hospital,Pediatric,31,1,0.03
2020H1,Califrnia,eSanta Clara,Surgical Site Infectinos (SSI),All procedures,70001349.0,El Camino Health,Acute Care Hospital,"Community, >250 Beds",14,0,0.07
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Appendix srgery,70001349.0,El Camino Health,Acute Care Hospital,"Community, >250 Beds",9,0,0.02
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Csarean section,70001349.0,El Camino Health,Actue Care Hospital,"Communit,y >250 Beds",1,0,0.0
2020H1,California,Santa Clara,Surgical Siet Infections (SSI),Open reduction of fracture,70001349.0,El Camino Health,Acutle Care Hospital,"Communiy, >250 Beds",3,0,0.01
20201,California,Santa Clara,Surgical Site Infections (SSI),Small bowel surgery,70001349.0,El Camino Health,AcuteCare Hospital,"oCmmunity, >250 Beds",1,0,0.04
2020H1,Califoria,Santa Clara,Surgical Site Infections (SSI),All procedures,70001349.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,76,0,0.5
2020H1,California,Snta Clara,Surgical Site Infections (SSI),Appendix surgery,70001355.0,"Kaiser Foundaton Hospital, Santa Clara",Acute Care Hospital,Major Teaching,41,0,0.3
2020H1,California,Santa Clara,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",70001349.0,"Kaiser Foundation Hospital, Santa Clara",Acutqe Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Colonk surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hopsital,Major Teaching,2,0,0.02
2020H1,Caliofrnia,Santa Clara,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001355.0,"Kaiser Fountdation Hospital, Santa Clara",Acute Care ospital,Major Teachng,8,0,0.03
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Laminectomy,70001349.0,"Kaiser Foundation Hospital, Santa Clara",Acutxe Care Hospital,Major Teaching,7,0,0.05
2020H1,California,Santa Clara,Surgical Site Infctions (SSI),Open reduction of fracture,70001349.0,"Kaiser Foundation Hospital, Santa Clara",Acte Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Rectal surgery,70001349.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospiatl,wMajor Teaching,1,0,0.0
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Small bowel surgery,70001349.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hosiptal,Major Teaching,3,0,0.08
2020H1,Caliornia,Sanuta Clara,Surgical Site Infections (SSI),Thoracic surgery,70001349.0,"Kaiser Foundation Hospital, Santa Clara",Acuet Care Hospital,Major Teaching,11,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),All procedures,70001349.0,Stanford Health Care,Acute Care Hospital,Major Teaching,10,0,0.06
202i0H1,California,Santa Clara,Surgical Site Infections (SSI),Hip prosthesis,70001349.0,Stanford Health Care,Acute Care Hospital,Major Teaching,4,0,0.02
2020pH1,California,Santa Clara,Surgical Site Infections (SSI),"Hysterectomy, abdominal",70001349.0,Stanford Health Care,Acute Care Hoszpital,Major Teaching,1,0,0.02
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Laminectomy,70001349.0,Stanford Health Care,Acute iCare Hospital,Madjor Teaching,1,0,0.01
2020H1,California,Santa Clara,Surgical Site Infections (SSI),Open reduction of fracture,70001349.0,Stanford Health Care,Acute Care Hospial,Major Teaching,2,0,0.01
220H1,Caliofrnia,Santa Cplara,Surgical Site Infections (SSI),Spinal fusion,70001349.0,Stanford Health Care,Acute Care ospital,Major Teaching,1,0,0.01
20201H,California,Santa Clara,Surgical Site Infections (SSI),Thoracic surgery,230000012.0,Providence Redwood Memorial Hospital,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,70001349.0,Scripps Green Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Scripps Green Hospital,Acute Care Hospitwal,"Community, 125-250 Beds",1,0,0.0
2020H1,Califotrnia,San Diego,Surgical Site Infections (SSI),All pocedures,30000037.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediaetric,855,3,4.37
2020H1,California,SanD iego,Surggical Site Infections (SSI),Appendix surgery,70001349.0,"Rady Children's Hospital, San Diego",Acute Car Hospital,Pediatric,324,2,1.13
2002H1,California,San Diego,Surgical Site Infections (SSI),"Bile duclt, liver or pancreatic surgery",80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,9,0,0.08
2020H1,Caclifornia,San Diego,Surgical Site Infections (SSI),Cardiac surgery,70001349.0,"Rady Children's Hospital, San Diego",Acute Care Hospial,Pediatric,74,0,0.64
2020H1,California,San Diego,Surgical Site Infections (SSI),Colon surgery,80000023.0,"Rady Children's Hosptal, San Diego",Acute Care oHspital,Pediatric,28,0,0.47
2020H1,Califonia,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,"Rady Children's Hospital, San Diego",Acute aCre Hospital,Peidatric,65,0,0.22
2020H1,California,San Diego,Surgical Site Infections (SSI),Gallbladwder surgery,70001349.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,29,0,0.02
2020H1,Caifornia,San Diego,Surgical Site Infections (SSI),Hip prosthesis,80000023.0,"Rady Children'sH ospital, San Diego",Aucte Care Hospital,Pediatic,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Kidney transplant,70001349.0,"Rady Children's Hospital, San Diego",Acute Carue Hospital,Pediatric,2,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Knee prosthesis,70001349.0,"Rady Children's Hospital, San Diego",Acute Care Hnospital,Pediatric,1,0,0.01
2020H1,Californai,San Diego,Surgical Site Infections (SSI),Laminectomy,70001349.0,"Rady Children's Hospital, San Diego",AcuteC are Hospital,Pediatric,33,0,0.21
2020H1,aClifornia,San Diego,Surgial Site Infections (SSI),Olpen reduction of fracture,70001349.0,"Rady Children's Hospital, San Diego",Acute CareH ospital,Pediatric,120,1,0.32
2020H1,California,San Diego,Surgical Site Infections (SSI),Rectal surgery,70001349.0,"Rady Children's Hospital, San Diego",lAcute Care Hospital,Pediatric,10,0,0.03
2020H1,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,70001349.0,"Rady Children's Hospital, San Diego",Acute Care Hospiatl,Pedaitric,59,0,0.42
2020H1,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,70001349.0,"Rady Children's Hospital, San Diego",Acute Care Hosiptal,Pediatric,65,0,0.78
2020H1,Califovrnia,San Diego,Surgical Site Infections (SSI),Thoracic surgery,70001349.0,"Rady Children's Hospital, San Diego",Actue Care Hospital,Pediatric,35,0,0.03
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedurens,70001349.0,Sharp Memorial Hospital,Aucte Care Hospital,Major Teaching,3,0,0.01
20201H,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000036.0,Sharp Memorial Hospital,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Dego,Surgical Site Infections (SSI),Open reduction of fracture,80000036.0,Sharp Memorial Hospxital,cute Care Hospital,Major Teaching,2,0,0.01
0220H1,California,SanDiego,Surgical Site Infections (SSI),All procedures,70001349.0,Grossmont Hospital,Acute Cre Hospital,Major Teaching,4,0,0.01
2020H1,Caliofrnia,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000045.0,Grossmont Hospital,Acute Care Hospital,Maxjor Teaching,2,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Cesarean section,80000045.0,Grossont Hospital,Acute Care Hospitcal,Major Teaching,2,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,70001349.0,"Kaiser Foundation Hospital, Zion",Acute Care Hopital,Major Teaching,8,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000144.0,"Kaiser Foundation Hospital, Zion",Acute Care Hospital,Major Teaching,4,0,0.02
2020H1,Californai,San Diego,Surgical Site Infections (SSI),Open reduction o ffracture,80000144.0,"Kaiser Foundatio Hospital, Zion",Acute Caer Hospital,Major eTaching,4,0,0.01
2020H1,Califoria,Sain Diego,Surgical Site Infections (SSI),All procedures,80000147.0,Palomar Medical Center Poway,Acute Care Hospital,"Communrity, <125 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgey (laparotomy),80000147.0,Palonmar Medical Center Poway,Acuute Care Hospital,"Community, <125 eds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,70001349.0,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,"Community, >250 Beds",5,0,0.04
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,70001349.0,"Scripps Memorial Hospital, La Jolla",Acute Care Hospvital,"Community, >250 Beds",1,0,0.01
2002H1,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000409.0,Providence Redwood Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",1,0,0.03
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,70001349.0,"Scripps Memorial Hospital, La Jolla",Acut eCare Hospital,"Community, >250 Beds",3,0,0.01
2020H1,Caifornia,San Diego,Surgical Site Infections (SSI),All procedures,70001349.0,"Scripps Memorial Hospital, Encinitas",Acute Crae Hospital,"Community, 125-250 Beds",5,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,80000150.0,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,"Community, 125-250 Beds",3,0,0.0
2020H1,California,San iego,Surgical Site Infections (SSI),Gallbladder surgery,80000150.0,"cripps Memorial Hospital, Encinitas",Acute Car Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,80000150.0,"Scripps Memoria lHospital, Encinitas",Acute Care Hosiptal,"Community, 1z25-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,80001470.0,Sharp Mary Birch Hospital For Women And Newborns,Acute Care Hospital,Major Teaching,2,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Cesarean section,80001470.0,Shap Mary Birch Hospital For Women And Newborns,Acute Care Hsopital,Major Teaching,2,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,70001349.0,Scripps Mercy Hospital Chula Vista,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,70001349.0,Scripps Mercy Hospital Chula Vista,Acut Care Hospital,"Community, 125-250 Beds",1,0,0.0
2200H1,Caifornia,San Diego,Surgical Site Infections (SSI),All procedures,230000012.0,Providence Redwood Memorial Hospital,Acute Care Hospital,"Community, >250Beds",4,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Cesarean section,70001349.0,Sharp Chula Vista Medical Center,Acute Careh Hospital,"Community, >250 Beds",4,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,90000025.0,Scripps Mercy Haospital,Acute Care Hospital,Major Teaching,11,0,0.07
2020H1,California,San Diego,Surgical Site Infections(SSI),Cesarean section,70001349.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,Caliornia,San Diego,Surgical Site Infections (SSI),Colon surgery,70001349.0,Scripps Mercy Hospital,cute Care Hospital,Major Teaching,1,0,0.04
2020H1,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,Scripps Mercy Hospital,Acute Care Hmospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Gallladder surgery,90000025.0,Scripps Mercy Hospital,Acute CareHospital,Major Teachign,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,90000025.0,Scripps Mercy Hosital,Acuet Care Hospital,Major Teaching,3,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,90000025.0,Scripps Mercy Hospial,Acute Care ospital,Majonr Teaching,1,0,0.01
2020H1,California,San Diego,Surical Site Infections (SSI),Spinal fusion,70001349.0,Scripps Mercy Hospital,Acute Careh Hospital,Major Teachig,1,0,0.01
2020H1,California,Imperial,Surgical SiteInfections (SSI),All procedrues,90000040.0,El Centro Regional Medical Center,Acute Care Hospital,"Community, <125 Beds",2,0,0.0
2020H1,Californai,Imperial,Surgical Site Infections (SSI),Appendix surgery,90000040.0,El Centro Regional MedicalCenter,Acute Care uHospital,"Community, <125 Beds",1,0,0.0
2020H1,Calfifornia,Imperikal,Surgical Site Infections (SSI),gCesarean section,70001349.0,El Centro Regional Medical Center,AcuteC are Hospital,"Conmmunity, <125 Beds",1,0,0.0
2020H1,California,San Dieo,Surgical Site Ifnections (SSI),All procedures,90000154.0,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,11,0,0.03
2002H1,California,San Diego,Surgical Site Infections (SSI),Cardiac surgery,70001349.0,UC San Diego Health Hillcrest,Acute Care ospital,Major Teachuing,3,0,0.01
2020H1,Califoria,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90000154.0,UC San Diego Health Hillcrset,Acute Care Hosital,Major Teaching,3,0,0.01
2020H1,California,San Diego,Surgical Site Infections (SSI),Hip prosthesis,70001349.0,UC San Diego Health Hillcrest,Acute Crae Hospital,Major Teaching,1,0,0.0
2020H1,California,Sa nDiego,Surgical Site Infections (SSI),Spinal fusion,90000154.0,UC San Diego Heialth Hillcrest,Acute Caer Hospital,Major Teaching,1,0,0.01
2200H1,Californiqa,San Diego,Surgical Site Infections (SSI),Thoracic surgery,70001349.0,UC San Diego Health Hillcrest,cute Care Hospital,Major Teaching,3,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,90001116.0,UC San Diego Heialth La Jolla,Acute Care Hospital,Major Teaching,4,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Hip prosthesis,90001116.0,UC San Diego Health La Jolla,Acute Care Hspital,Major Tkeaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,70001349.0,UC San Diego Health La Jolla,Acute Care Hopsital,Major Teaching,2,0,0.01
200H1,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,90001116.0,UC San Diego Heatlh La Jolla,Acut Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Sonoma,Surgical Site Infections (SSI),All procedures***,70001349.0,Sutter Santa Rosa Regional Hospital,Acute Care Hospital,"Community, <125 Beds",3,0,0.0
2020H1,California,Sonoma,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Sutter Santa Rosa Regional Hospital,Acute Care Hospitla,"Community, <125 Beds",1,0,0.0
g2020H1,California,Sonoma,Surgical Site Infections (SSI),Cesarean section,230000012.0,Tahoe Forest Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.0
2w020H1,California,Sonoma,Surgical Site Infections (SSI),All procedures,70001349.0,Healdsburg Hospital,Critical Access Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Sonoma,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Healdsburg Hospital,Critical Access Hospital,Major Teaching,1,0,0.0
2020H1,California,Solano,Surgical SiteInfections (SSI),All procedures,110000010.0,Northbay Medical Center,Acute Care Hospital,"Community, 125-250 Beds",8,0,0.01
2020H1,California,Solano,Surgical Site Infections (SSI),Appendix surgery,110000010.0,Northbay Medical Cendter,cute Care Hospital,"Community, 125-250 Beds",8,0,0.01
2020H1,California,Solano,Surgical Site Infections (SSI),All procedures,70001349.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hospital,Major Teaching,12,0,0.03
2200H1,California,Solano,Surgical Site Infections (SSI),Appendix surgery,70001349.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hopsital,Major Teaching,7,0,0.03
2020H1,California,Solano,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hospoital,Major Teaching,1,0,0.0
2020H1,California,Solano,Surgical Site Infections (SSI),Open reduction of fracture,70001349.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hosiptal,Major Teachying,2,0,0.0
2020H1,California,Solano,Surgical Site Infections (SSI),Thoracic surgery,70001349.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute CareH ospital,Major Teaching,2,0,0.0
2200H1,Califorunia,Lake,Surgical Site Infections (SSI),All procedures,70001349.0,Sutter Lakeside Hospital,Critical Access Hospital,Major Teaching,5,0,0.01
2020H1,California,Lake,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Sutter Lakeside Hospital,Critical Access Hospital,Major Teaching,4,0,0.01
