OBJECTID,LAND_CLASS,CT_LEGEND,MA_LEGEND,ME_LEGEND,NH_LEGEND,NJ_LEGEND,NY_LEGEND,RI_LEGEND,VT_LEGEND,STATE_COD,STATE_NAME,CNTY_FIELD,CNTY_COD,CNTY_NAME,TOWN_FIELD,TOWN_NAME,LABEL_FLAG,MAP_LABEL,CT_LABEL_Y,CT_LABEL_N,SHAPE_Length,SHAPE_Area
2735,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,29,Washington,GEOCODENUM,Milbridge,False, , , ,5973.7853415077,528046.892380088
2736,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,3488.15651486317,649964.702115344
2737,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Castine,False, , , ,1908.99688444163,172358.952478959
2738,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,29,Washington,GEOCODENUM,Milbridge,False, , , ,1306.70443816378,51968.3845420872
2739,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Gouldsboro,False, , , ,209.827790181248,3237.24964107303
2740,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,583.811265430695,17792.8923294318
2741,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,29,Washington,GEOCODENUM,Milbridge,False, , , ,1539.59529147786,69717.5844002882
2742,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,29,Washington,GEOCODENUM,Milbridge,False, , , ,735.362463089792,22720.4859920155
2743,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,29,Washington,GEOCODENUM,Milbridge,False, , , ,191.340816075833,2178.00531365278
2744,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,395.306920557394,9408.74279471668
2745,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,887.598809858152,36344.2934544555
2746,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Brooksville,False, , , ,656.212946921718,30594.708636835
2747,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,27,Waldo,GEOCODENUM,Belmont,True,Belmont, ,Belmont,84510.3678308684,396515584.320516
2748,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,7,Chittenden,FIPS6,Bolton,True,Bolton, ,Bolton,160123.795806309,1178347295.07871
2749,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,346.384636094052,7579.7379304858
2750,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,550.220445738004,17147.1102171252
2751,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Bar Harbor,False, , , ,189.395814992497,2514.57384861244
2752,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Bar Harbor,False, , , ,203.028944897773,2959.70961762955
2753,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,1518.91307110767,122562.496890962
2754,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,29,Washington,GEOCODENUM,Milbridge,False, , , ,268.481002011388,3920.45772309747
2755,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,7,Coos,FIPS,Jefferson,True,Jefferson, ,Jefferson,164892.756164487,1406508386.92871
2756,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,29,Washington,GEOCODENUM,Milbridge,False, , , ,101.553361255727,726.984132842013
2757,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,29,Washington,GEOCODENUM,Milbridge,False, , , ,3415.23929281386,680970.378290406
2758,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Penobscot,False, , , ,2807.68728296059,351440.504338003
2759,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,1380.87262000921,66787.1211590904
2760,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Bar Harbor,False, , , ,492.455537328626,10983.4576045494
2761,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Bar Harbor,False, , , ,588.896550077764,18733.0219340024
2762,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Bar Harbor,False, , , ,1108.84684026514,63017.0942249848
2763,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Bar Harbor,False, , , ,6477.16320537734,1308392.04998119
2764,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Sedgwick,False, , , ,216.645587779165,2583.48277634372
2765,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Bar Harbor,False, , , ,439.72354842846,11964.0468371136
2766,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,23,Washington,FIPS6,Cabot,True,Cabot, ,Cabot,137925.415491272,1073568060.61324
2767,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,3961.67659380123,485755.570198449
2768,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Bar Harbor,False, , , ,4081.9862008851,602646.995845181
2769,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Brooksville,False, , , ,1330.62712639346,120302.706308666
2770,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,15,Essex,SWIS,Jay,True,Jay, ,Jay,231429.355715353,1912591495.09292
2771,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Blue Hill,False, , , ,72907.3544882273,199293253.815806
2772,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,7,Coos,FIPS,Gorham,True,Gorham, ,Gorham,124976.598151225,902899634.522417
2773,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,3545.16833618136,280747.019665557
2774,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Mount Desert,True,Mount Desert, ,Mount Desert,321694.176971156,996024214.080053
2775,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,4074.77175893982,504341.010294085
2776,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,7,Coos,FIPS,Randolph,True,Randolph, ,Randolph,151717.146197037,1316342181.74354
2777,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,17,Oxford,GEOCODENUM,Sumner,True,Sumner, ,Sumner,181727.010328773,1253954934.77896
2778,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Surry,False, , , ,838.526523234449,45689.4214076155
2779,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,11,Kennebec,GEOCODENUM,Readfield,True,Readfield, ,Readfield,127762.116794331,865162546.996075
2780,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Brooksville,False, , , ,475.246433101849,16533.102073089
2781,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,27,Waldo,GEOCODENUM,Islesboro,True,Islesboro, ,Islesboro,255378.233553137,338620453.181485
2782,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,12784.8163263839,5624858.16556559
2783,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,27,Waldo,GEOCODENUM,Northport,True,Northport, ,Northport,122702.368708601,678273721.699744
2784,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Mount Desert,False, , , ,267.047917534327,5385.22058478364
2785,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Mount Desert,False, , , ,74615.6171343343,94313487.7129255
2786,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Mount Desert,False, , , ,694.36466781542,32023.9701439037
2787,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,2246.34551646375,151818.875868704
2788,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,7,Coos,FIPS,Shelburne,True,Shelburne, ,Shelburne,147226.343667914,1362987241.62455
2789,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Surry,False, , , ,449.18196936361,13486.8489812156
2790,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Blue Hill,False, , , ,628.160312484723,25926.7716406694
2791,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Blue Hill,False, , , ,306.723559094895,5959.59818759799
2792,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Blue Hill,False, , , ,1209.84458674422,59967.9190447648
2793,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,23,Washington,FIPS6,Waterbury,True,Waterbury, ,Waterbury,172832.854452017,1385814393.95349
2794,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,7,Coos,FIPS,Whitefield,True,Whitefield, ,Whitefield,159979.919735816,970863982.574515
2795,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Bar Harbor,False, , , ,1304.23069332397,113499.129911904
2796,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Blue Hill,False, , , ,4676.07236198334,1067590.40704144
2797,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,15,Essex,SWIS,Wilmington,True,Wilmington, ,Wilmington,191885.798225872,1839343930.70696
2798,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,7,Chittenden,FIPS6,Shelburne,True,Shelburne, ,Shelburne,150276.345499258,1225689049.26793
2799,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Mount Desert,False, , , ,2850.89963717571,335366.92002903
2800,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Mount Desert,False, , , ,1580.49683423797,76166.0811829216
2801,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Blue Hill,False, , , ,38041.9946449525,60241340.8744882
2802,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Brooksville,False, , , ,2329.69315923888,259078.46279871
2803,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,7,Coos,FIPS,Dalton,True,Dalton, ,Dalton,126552.756911843,790634310.372318
2804,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Brooksville,False, , , ,458.25749439672,13045.2692404898
2805,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Brooksville,False, , , ,3988.61686786224,598490.143564915
2806,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Mount Desert,False, , , ,358.677922440812,8123.98109865955
2807,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,27,Waldo,GEOCODENUM,Islesboro,False, , , ,301.946927885596,5746.99232885482
2808,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Winter Harbor,False, , , ,5592.62054492909,500960.299156829
2809,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Mount Desert,False, , , ,242.929371641747,3745.567489621
2810,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,5,Caledonia,FIPS6,Waterford,True,Waterford, ,Waterford,141459.84115477,1111593986.00778
2811,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Mount Desert,False, , , ,131.975102885264,1216.62136360033
2812,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,9,Hancock,GEOCODENUM,Brooksville,False, , , ,344.236802456256,8934.76136163056
