yearvalue(long),county,pqi(long),pqi_description,count_icd_nine(double precision),population_icd_nine(double precision),obs_rate_icd_nine(double precision),risk_adj_rate_icd_nine(double precision),count_icd_one_zero,population_icd_one_zero,obs_rate_icd_one_zero(double precision),risk_adj_rate_icd_one_zero(double precision),annotation_code(double precision),annotation_desc
2015,Amador,7,Chronic Composite,8.0,24635.0,32.5,27.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Amador,7,Urinary Tract Infection,0.0,304287.0,0.0,0.0,2,"31,586",6.3,6.7,1.0,Cell suppressed for small numbers
2017,Amador,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,6,"32,677",18.4,19.4,1.0,Cell suppressed for small numbers
2018,Amador,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,8,"33,425",23.9,25.3,1.0,Cell suppressed for small numbers
2019,Amador,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,12,"33,684",35.6,37.3,1.0,Cell suppressed for small numbers
2020,Amador,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,14,"34,367",40.7,42.9,1.0,Cell suppressed for small numbers
2021,Amador,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,16,"34,879",45.9,48.3,1.0,Cell suppressed for small numbers
2022,Amador,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,15,"35,068",42.8,44.7,1.0,Cell suppressed for small numbers
2005,Amador,8,Hypertension,108.0,31101.0,347.3,285.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,8,Diabetes Short-term Complications,122.0,31460.0,387.8,317.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,8,Diabetes Short-term Complications,98.0,31883.0,307.4,247.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,8,Diabetes Short-term Complications,97.0,31619.0,306.8,242.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,8,Diabetes Long-term Complications,96.0,31769.0,302.2,232.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,8,Diabetes Short-term Complications,104.0,31720.0,327.9,248.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,8,Perforated Appendix,99.0,31760.0,311.7,229.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,8,COPD or Asthma in Older Adults (Age 40+),79.0,32614.0,242.2,182.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,8,Diabetes Long-term Complications,97.0,32252.0,300.8,219.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,8,Perforated Appendix,87.0,33224.0,261.9,191.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,8,Lower-Extremity Amputation (Diabetes),99.0,24635.0,401.9,289.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Amador,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,102,"31,586",322.9,301.0,1.0,Cell suppressed for small numbers
2017,Amador,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,121,"32,677",370.3,347.7,1.0,Cell suppressed for small numbers
2018,Amador,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,121,"33,425",362.0,338.6,1.0,Cell suppressed for small numbers
2019,Amador,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,108,"33,684",320.6,293.9,1.0,Cell suppressed for small numbers
2020,Amador,8,Urinary Tract Infection,0.0,304287.0,0.0,0.0,96,"34,367",279.3,258.6,1.0,Cell suppressed for small numbers
2021,Amador,8,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,112,"34,879",321.1,296.4,1.0,Cell suppressed for small numbers
2022,Amador,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,140,"35,068",399.2,363.4,1.0,Cell suppressed for small numbers
2005,Amador,10,Diabetes Short-term Complications,48.0,31101.0,154.3,132.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,10,Diabetes Short-term Complications,28.0,31460.0,89.0,75.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,10,Diabetes Short-term Complications,71.0,31883.0,222.7,187.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,10,Diabetes Short-term Complications,48.0,31619.0,151.8,125.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,10,Diabetes Short-term Complications,19.0,31769.0,59.8,48.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,10,Diabetes Long-term Complications,33.0,31720.0,104.0,83.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,10,Diabetes Short-term Complications,34.0,31760.0,107.1,83.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,10,Diabetes Short-term Complications,26.0,32614.0,79.7,63.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,10,Diabetes Short-term Complications,39.0,32252.0,120.9,93.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,10,Diabetes Short-term Complications,54.0,33224.0,162.5,126.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,10,Diabetes Long-term Complications,28.0,24635.0,113.7,86.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Amador,11,Diabetes Short-term Complications,116.0,31101.0,373.0,315.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,11,Diabetes Short-term Complications,101.0,31460.0,321.0,270.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,11,Urinary Tract Infection,94.0,31883.0,294.8,245.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,11,Diabetes Long-term Complications,102.0,31619.0,322.6,263.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,11,Diabetes Short-term Complications,118.0,31769.0,371.4,297.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,11,Diabetes Long-term Complications,97.0,31720.0,305.8,241.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,11,Diabetes Short-term Complications,80.0,31760.0,251.9,194.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,11,Diabetes Short-term Complications,107.0,32614.0,328.1,257.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,11,Diabetes Short-term Complications,88.0,32252.0,272.9,208.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,11,Diabetes Short-term Complications,85.0,33224.0,255.8,195.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,11,Urinary Tract Infection,78.0,24635.0,316.6,238.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Amador,11,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,79,"31,586",250.1,236.9,1.0,Cell suppressed for small numbers
2017,Amador,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,46,"32,677",140.8,134.4,1.0,Cell suppressed for small numbers
2018,Amador,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,56,"33,425",167.5,159.5,1.0,Cell suppressed for small numbers
2019,Amador,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,51,"33,684",151.4,141.4,1.0,Cell suppressed for small numbers
2020,Amador,11,Heart Failure,0.0,304287.0,0.0,0.0,37,"34,367",107.7,101.4,1.0,Cell suppressed for small numbers
2021,Amador,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,32,"34,879",91.7,86.2,1.0,Cell suppressed for small numbers
2022,Amador,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,27,"35,068",77.0,71.4,1.0,Cell suppressed for small numbers
2005,Amador,12,Diabetes Short-term Complications,46.0,31101.0,147.9,132.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,12,Diabetes Short-term Complications,49.0,31460.0,155.8,139.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,12,Dehydration,36.0,31883.0,112.9,99.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,12,Hypertension,48.0,31619.0,151.8,131.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,12,Diabetes Long-term Complications,48.0,31769.0,151.1,128.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,12,Diabetes Short-term Complications,34.0,31720.0,107.2,90.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,12,Diabetes Short-term Complications,58.0,31760.0,182.6,149.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,12,Diabetes Short-term Complications,57.0,32614.0,174.8,145.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,12,Diabetes Short-term Complications,51.0,32252.0,158.1,128.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,12,Diabetes Short-term Complications,26.0,33224.0,78.3,63.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,12,Diabetes Short-term Complications,26.0,24635.0,105.5,84.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Amador,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,41,"31,586",129.8,123.3,1.0,Cell suppressed for small numbers
2017,Amador,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,27,"32,677",82.6,79.5,1.0,Cell suppressed for small numbers
2018,Amador,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,31,"33,425",92.7,88.6,1.0,Cell suppressed for small numbers
2019,Amador,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,35,"33,684",103.9,96.8,1.0,Cell suppressed for small numbers
2020,Amador,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,24,"34,367",69.8,66.1,1.0,Cell suppressed for small numbers
2021,Amador,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,16,"34,879",45.9,43.2,1.0,Cell suppressed for small numbers
2022,Amador,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,30,"35,068",85.5,79.0,1.0,Cell suppressed for small numbers
2005,Amador,13,Hypertension,25.0,31101.0,80.4,68.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,13,COPD or Asthma in Older Adults (Age 40+),20.0,31460.0,63.6,53.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,13,Diabetes Short-term Complications,18.0,31883.0,56.5,47.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,13,Diabetes Short-term Complications,22.0,31619.0,69.6,57.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,13,Diabetes Short-term Complications,21.0,31769.0,66.1,53.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,13,COPD or Asthma in Older Adults (Age 40+),16.0,31720.0,50.4,40.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,13,COPD or Asthma in Older Adults (Age 40+),9.0,31760.0,28.3,22.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,13,Prevention Quality Overall Composite,15.0,32614.0,46.0,37.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,13,Heart Failure,11.0,32252.0,34.1,27.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,13,Overall Composite,9.0,33224.0,27.1,21.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,13,Dehydration,6.0,24635.0,24.4,19.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Amador,14,Perforated Appendix,0.0,31101.0,0.0,0.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,14,Heart Failure,0.0,31460.0,0.0,0.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,14,Perforated Appendix,3.0,31883.0,9.4,8.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,14,Diabetes Short-term Complications,1.0,31619.0,3.2,2.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,14,Urinary Tract Infection,5.0,31769.0,15.7,13.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,14,Diabetes Short-term Complications,1.0,31720.0,3.2,2.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,14,Diabetes Short-term Complications,0.0,31760.0,0.0,0.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,14,Diabetes Short-term Complications,3.0,32614.0,9.2,8.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,14,Diabetes Short-term Complications,4.0,32252.0,12.4,10.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,14,Diabetes Short-term Complications,4.0,33224.0,12.0,10.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,14,Diabetes Short-term Complications,1.0,24635.0,4.1,3.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Amador,14,Heart Failure,0.0,304287.0,0.0,0.0,12,"31,586",38.0,38.9,1.0,Cell suppressed for small numbers
2017,Amador,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,8,"32,677",24.5,25.1,1.0,Cell suppressed for small numbers
2018,Amador,14,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,10,"33,425",29.9,30.6,1.0,Cell suppressed for small numbers
2019,Amador,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,9,"33,684",26.7,27.0,1.0,Cell suppressed for small numbers
2020,Amador,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,9,"34,367",26.2,26.6,1.0,Cell suppressed for small numbers
2021,Amador,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,11,"34,879",31.5,31.9,1.0,Cell suppressed for small numbers
2022,Amador,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,9,"35,068",25.7,25.8,1.0,Cell suppressed for small numbers
2005,Amador,15,Diabetes Short-term Complications,0.0,304287.0,57.1,61.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,15,Diabetes Short-term Complications,0.0,304287.0,34.5,37.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,15,Diabetes Short-term Complications,0.0,304287.0,80.2,85.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,15,Diabetes Short-term Complications,0.0,304287.0,47.4,50.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,15,Diabetes Short-term Complications,0.0,304287.0,12.0,12.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,15,Diabetes Short-term Complications,0.0,304287.0,24.3,26.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,15,Diabetes Short-term Complications,0.0,304287.0,24.3,26.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,15,Diabetes Short-term Complications,0.0,304287.0,32.1,34.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,15,Diabetes Short-term Complications,0.0,304287.0,10.9,11.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,15,Diabetes Short-term Complications,0.0,304287.0,11.4,12.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,15,Perforated Appendix,0.0,7349.0,0.0,0.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Amador,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,0,***,36.8,55.5,1.0,Cell suppressed for small numbers
2017,Amador,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,0,***,11.6,17.7,1.0,Cell suppressed for small numbers
2018,Amador,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,0,***,11.2,17.0,1.0,Cell suppressed for small numbers
2019,Amador,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,0,***,11.2,16.9,1.0,Cell suppressed for small numbers
2020,Amador,15,Heart Failure,0.0,304287.0,0.0,0.0,0,***,10.9,16.4,1.0,Cell suppressed for small numbers
2021,Amador,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,0,"9,396",0.0,0.0,1.0,Cell suppressed for small numbers
2022,Amador,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,0,"9,411",0.0,0.0,1.0,Cell suppressed for small numbers
2005,Amador,16,Diabetes Short-term Complications,6.0,31101.0,19.3,15.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,16,Diabetes Short-term Complications,4.0,31460.0,12.7,10.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,16,Diabetes Long-term Complications,3.0,31883.0,9.4,7.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,16,Diabetes Short-term Complications,4.0,31619.0,12.7,9.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,16,Diabetes Short-term Complications,7.0,31769.0,22.0,17.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,16,Diabetes Short-term Complications,2.0,31720.0,6.3,4.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,16,Diabetes Short-term Complications,3.0,31760.0,9.4,7.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,16,Diabetes Short-term Complications,3.0,32614.0,9.2,7.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,16,Perforated Appendix,5.0,32252.0,15.5,11.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,16,Urinary Tract Infection,2.0,33224.0,6.0,4.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,16,Diabetes Long-term Complications,4.0,24635.0,16.2,12.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Amador,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,8,"31,586",25.3,22.8,1.0,Cell suppressed for small numbers
2017,Amador,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,6,"32,677",18.4,16.6,1.0,Cell suppressed for small numbers
2018,Amador,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,11,"33,425",32.9,29.8,1.0,Cell suppressed for small numbers
2019,Amador,16,Perforated Appendix,0.0,304287.0,0.0,0.0,8,"33,684",23.8,21.4,1.0,Cell suppressed for small numbers
2020,Amador,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,9,"34,367",26.2,23.5,1.0,Cell suppressed for small numbers
2021,Amador,16,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,5,"34,879",14.3,12.9,1.0,Cell suppressed for small numbers
2022,Amador,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,13,"35,068",37.1,33.4,1.0,Cell suppressed for small numbers
2005,Amador,90,Diabetes Short-term Complications,466.0,31101.0,1498.3,1287.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,90,Diabetes Short-term Complications,432.0,31460.0,1373.2,1175.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,90,Heart Failure,445.0,31883.0,1395.7,1180.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,90,Prevention Quality Overall Composite,458.0,31619.0,1448.5,1202.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,90,Perforated Appendix,400.0,31769.0,1259.1,1028.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,90,Perforated Appendix,415.0,31720.0,1308.3,1053.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,90,Diabetes Short-term Complications,400.0,31760.0,1259.4,994.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,90,Diabetes Short-term Complications,406.0,32614.0,1244.9,999.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,90,Perforated Appendix,441.0,32252.0,1367.4,1073.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,90,Diabetes Short-term Complications,402.0,33225.0,1209.9,948.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,90,Diabetes Short-term Complications,336.0,24635.0,1363.9,1056.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Amador,90,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,349,"31,586",1104.9,1094.3,1.0,Cell suppressed for small numbers
2017,Amador,90,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,349,"32,677",1068.0,1064.7,1.0,Cell suppressed for small numbers
2018,Amador,90,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,334,"33,425",999.3,993.9,1.0,Cell suppressed for small numbers
2019,Amador,90,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,330,"33,684",979.7,959.4,1.0,Cell suppressed for small numbers
2020,Amador,90,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,267,"34,367",776.9,766.1,1.0,Cell suppressed for small numbers
2021,Amador,90,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,267,"34,879",765.5,753.6,1.0,Cell suppressed for small numbers
2022,Amador,90,Urinary Tract Infection,0.0,304287.0,0.0,0.0,305,"35,068",869.7,847.1,1.0,Cell suppressed for small numbers
2005,Amador,91,Community-Acquired Pneumonia,210.0,31101.0,675.2,582.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Amador,91,Diabetes Short-term Complications,178.0,31460.0,565.8,487.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Amador,91,Perforated Appendix,201.0,31883.0,630.4,535.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Amador,91,Perforated Appendix,198.0,31619.0,626.2,522.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Amador,91,Diabetes Short-term Complications,185.0,31769.0,582.3,476.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Amador,91,Overall Composite,164.0,31720.0,517.0,417.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Amador,91,Prevention Quality Overall Composite,172.0,31760.0,541.6,426.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Amador,91,Diabetes Short-term Complications,190.0,32614.0,582.6,466.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Amador,91,COPD or Asthma in Older Adults (Age 40+),178.0,32252.0,551.9,430.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Amador,91,Diabetes Short-term Complications,165.0,33224.0,496.6,388.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Amador,91,Diabetes Short-term Complications,132.0,24635.0,535.8,411.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Amador,91,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,120,"31,586",379.9,360.3,1.0,Cell suppressed for small numbers
2017,Amador,91,Perforated Appendix,0.0,304287.0,0.0,0.0,73,"32,677",223.4,214.0,1.0,Cell suppressed for small numbers
