X,Y,OBJECTID,PARCELID,BLOCK,LOT,SUBLOT,LRSN,LAND_SIZE,PROP_ADDRESS,PROP_HOUSE,PROP_DIR,PROP_STREET,PROP_STREETTYPE,REASSESS_YEAR,REM_DEEDBOOK,REM_DEEDPAGE,REM_DEEDDATE,CUR_LASTNAME,CUR_FIRSTNAME,CUR_NAME2,CUR_ADDRESS1,CUR_ADDRESS2,CUR_CITY,CUR_STATE,CUR_ZIP,CUR_PROP_CLASS,CUR_LAND,CUR_IMPROVEMENT,CUR_TOTAL,PROP_CLASS,GOV_TYPE,ORIG_FID
1198409.73999999,275505.021249995,2281,036G01110000,036G,0111,0000,66607,   0.10610,822 S 22ND ST,   822,S,22ND,ST,14,10179,0358,2013/12/12 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,2500,0,2500,620,3,11395
1274017.005,275430.053749993,2282,1646003A0000,1646,003A,0000,66611,   0.47520,12403 R BROTHERS AVE, 12403, ,BROTHERS,AVE,87,5778,0894,1988/06/14 00:00:00+00,METROPOLITAN,SEWER DISTRICT LOUISVI, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,U,100,0,100,820,3,11396
1210664.545,275429.118750006,2283,016H00720000,016H,0072,0000,66622,   0.08130,419 E GRAY ST,   419,E,GRAY,ST,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,54040,9310,63350,608,2,11397
1210683.05875,275425.727500007,2284,016H00730000,016H,0073,0000,66640,   0.09220,421 E GRAY ST,   421,E,GRAY,ST,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,61100,10650,71750,608,2,11398
1195797.59625,275502.125,2285,046B00810000,046B,0081,0000,66645,   0.03820,2725 HOWARD ST,  2725, ,HOWARD,ST,95,6543,0237,1994/12/27 00:00:00+00,LANDBANK,AUTHORITY INC LOUISVIL, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,1050,0,1050,620,1,11399
1210706.00875001,275422.426249996,2286,016H00740000,016H,0074,0000,66658,   0.12150,423 E GRAY ST,   423,E,GRAY,ST,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,80170,13840,94010,608,2,11400
1210729.6575,275418.84375,2287,016H00750000,016H,0075,0000,66682,   0.09900,425 E GRAY ST,   425,E,GRAY,ST,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,65010,11000,76010,608,2,11401
1210761.25875001,275483.540000007,2288,016H01490000,016H,0149,0000,66705,   0.03030,430 SPRINGER ALY,   430, ,SPRINGER,ALY,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,20550,5590,26140,608,2,11402
1210775.815,275412.121250004,2289,016H00770000,016H,0077,0000,66720,   0.13500,429 E GRAY ST,   429,E,GRAY,ST,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,87970,11180,99150,608,2,11403
1218762.25875001,247215.491249993,2290,078901530000,0789,0153,0000,195383,   0.28370,1038 LOTUS AVE,  1038, ,LOTUS,AVE,05,8396,0836,2004/04/23 00:00:00+00,LOUISVILLE,REGIONAL AIRPORT AUTHO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,13000,0,13000,620,1,11404
1218759.4675,247154.512500003,2291,078901540000,0789,0154,0000,195569,   0.27960,1036 LOTUS AVE,  1036, ,LOTUS,AVE,04,8322,0886,2003/12/17 00:00:00+00,LOUISVILLE,REGIONAL AIRPORT AUTHO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,13000,0,13000,620,1,11405
1210876.81125,275395.977500007,2292,016H01640000,016H,0164,0000,66747,   0.80720,625 S JACKSON ST,   625,S,JACKSON,ST,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,516210,75560,591770,608,2,11406
1269445.155,275402.171250001,2293,002201240000,0022,0124,0000,66819,   0.56730,N MADISON AVE, ,N,MADISON,AVE,81,2369,0013,1948/05/01 00:00:00+00,BOARD,OF EDUCATION, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,0,7390,7390,608,4,11407
1208496.3075,275429.496250004,2294,016F01420000,016F,0142,0000,66834,   0.58360,635 S 2ND ST,   635,S,2ND,ST,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,676010,750660,1426670,602,2,11408
1209161.49875,275386.762500003,2295,016F01000000,016F,0100,0000,66850,   0.18620,132 E GRAY ST,   132,E,GRAY,ST,08,7305,0257,1999/08/20 00:00:00+00,COMMONWEALTH,OF KENTUCKY FOR UNIVER, ,323 E CHESTNUT ST RM 516, ,LOUISVILLE,KY,40202-1823,E,161890,122400,284290,602,2,11409
1245055.28375,304868.885000005,2296,000601900000,0006,0190,0000,91033183,   0.51500,HOSKINS BEACH RD, , ,HOSKINS BEACH,RD,12,9923,0089,2012/08/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,200 MERO ST, ,FRANKFORT,KY,40601-1920,E,12610,0,12610,602,2,11410
1210539.73125,275409.432500005,2297,016H01480000,016H,0148,0000,66924,   0.05130,E GRAY ST, ,E,GRAY,ST,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,46890,20000,66890,608,2,11411
1208821.6125,275441.326250002,2298,016F00900000,016F,0090,0000,66960,   0.09120,S 1ST ST, ,S,1ST,ST,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,84070,17010,101080,602,2,11412
1197930.86624999,275401.03125,2299,036F02190000,036F,0219,0000,66971,   0.08380,2311 HOWARD ST,  2311, ,HOWARD,ST,14,10283,0411,2014/08/13 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,2500,0,2500,620,1,11413
1198407.82125001,275430.153750002,2300,036G01080000,036G,0108,0000,8008991,   0.15310,828 S 22ND ST,   828,S,22ND,ST,14,10100,0957,2013/07/11 00:00:00+00,METROPOLITAN,SEWER DISTRICT LOUISVI, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,2500,0,2500,620,3,11414
1197957.9875,275395.818749994,2301,036F02200000,036F,0220,0000,66999,   0.07730,2309 HOWARD ST,  2309, ,HOWARD,ST,06,9588,0770,2010/07/12 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,5000,0,5000,620,1,11415
1196745.88,275440.418750003,2302,036F00210000,036F,0021,0000,67002,   0.06980,841 S 26TH ST,   841,S,26TH,ST,89,11072,731,2018/01/23 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,5310,0,5310,620,1,11416
1210745.91625001,275384.158749998,2303,016H00760000,016H,0076,0000,67034,   0.06760,427 E GRAY ST,   427,E,GRAY,ST,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,43480,11180,54660,608,2,11417
1251656.6425,275401.433750004,2304,183204080000,1832,0408,0000,1029742,   0.36560,SHELBYVILLE RD, , ,SHELBYVILLE,RD,04,5386,0523,1983/10/12 00:00:00+00,CITY,OF HURSTBOURNE, ,200 WHITTNGTON PKWY STE,100,LOUISVILLE,KY,40222-4900,E,18370,0,18370,604,5,11418
1208905.14,275380.941249996,2305,016F00960000,016F,0096,0000,67106,   0.17080,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,149530,30030,179560,602,2,11419
1208817.5825,275413.308750004,2306,016F00890000,016F,0089,0000,67141,   0.05780,S 1ST ST, ,S,1ST,ST,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,52420,11010,63430,602,2,11420
1208939.3125,275357.579999998,2307,016F01400000,016F,0140,0000,67158,   0.01090,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,9340,1260,10600,602,2,11421
1195805.10250001,275373.007499993,2308,046B00850000,046B,0085,0000,67187,   0.04220,2724 HOWARD ST,  2724, ,HOWARD,ST,94,6343,0742,1993/08/11 00:00:00+00,LANDBANK,AUTHORITY INC LOUISVIL, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,1190,0,1190,620,1,11422
1244693.59875,304981.207499996,2309,000600260000,0006,0026,0000,2288,   1.22170,6421 R RIVER RD,  6421, ,RIVER,RD,11,10945,358,2017/08/01 00:00:00+00,KENTUCKY,TRANSPORTATION CABINET, ,200 MERO ST, ,FRANKFORT,KY,40601-1920,E,25000,0,25000,602,2,11423
1195825.1425,275370.144999996,2310,046B00840000,046B,0084,0000,67204,   0.04800,2722 HOWARD ST,  2722, ,HOWARD,ST,20,11692,469,2020/05/22 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,4444 S FIFTH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,3000,0,3000,620,1,11424
1208813.45999999,275389.995000005,2311,016F00880000,016F,0088,0000,67250,   0.06680,S 1ST ST, ,S,1ST,ST,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,59770,12560,72330,602,2,11425
1208334.84,275364.486249998,2312,016F00400000,016F,0040,0000,67454,   0.17700,657 S 2ND ST,   657,S,2ND,ST,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,167460,12710,180170,602,2,11426
1215727.55625001,275305.498750001,2313,068E00250000,068E,0025,0000,67805,   0.32030,BAXTER AVE, , ,BAXTER,AVE,93,6231,0180,1992/10/07 00:00:00+00,LOUISVILLE,METRO HOUSING AUTHORIT, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,108000,0,108000,620,1,11427
1208435.39624999,275279.891249999,2314,016F00420000,016F,0042,0000,67354,   0.57560,125 W BROADWAY,   125,W,BROADWAY, ,08, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,511840,278670,790510,608,2,11428
1193877.125,275372.152500004,2315,043H01610000,043H,0161,0000,67362,   0.06690,834 HAZEL ST,   834, ,HAZEL,ST,20,11826,643,2020/10/26 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,3000,20780,23780,620,1,11429
1208808.96375,275359.303749993,2316,016F00870000,016F,0087,0000,67387,   0.09640,635 S 1ST ST,   635,S,1ST,ST,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,84810,17880,102690,602,2,11430
1208534.13,275267.371250004,2317,016F01320000,016F,0132,0000,67456,   0.37530,113 W BROADWAY,   113,W,BROADWAY, ,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,319340,339260,658600,602,2,11431
1208622.8625,275255.917500004,2318,016F00460047,016F,0046,0047,67506,   0.46000,107 W BROADWAY,   107,W,BROADWAY, ,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,392280,533040,925320,602,2,11432
1192732.45125,275286.897499993,2319,045C00790000,045C,0079,0000,67543,   0.16760,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,82, , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,500,500,602,2,11433
1208836.72,275233.405000001,2320,016F00830000,016F,0083,0000,67572,   0.97990,101 E BROADWAY,   101,E,BROADWAY, ,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,793250,300980,1094230,602,2,11434
1208326.67749999,275309.838750005,2321,016F00390000,016F,0039,0000,67623,   0.09030,115 W BROADWAY,   115,W,BROADWAY, ,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,82210,8470,90680,602,2,11435
1185907.29875,274126.067499995,2322,044J00010000,044J,0001,0000,67768,  61.20710,1200 SOUTHWESTERN PKWY,  1200, ,SOUTHWESTERN,PKWY,04, , ,1900/01/01 00:00:00+00,LOUISVILLE,METRO PARKS, ,1297 TREVILIAN WAY, ,LOUISVILLE,KY,40213-1556,E,314270,2247730,2562000,620,1,11436
1210668.70625,275190.277500004,2323,016H00300000,016H,0030,0000,67789,   1.80020,400 E GRAY ST,   400,E,GRAY,ST,08, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY BOA, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,1030780,55860,1086640,620,1,11437
1213551.27,275220.282499999,2324,016K00950000,016K,0095,0000,68172,   0.34010,E CHESTNUT ST, ,E,CHESTNUT,ST,88,11968,451,2021/03/25 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,444 S 5TH ST STE 400, ,LOUISVILLE,KY,40202-4311,E,1500,0,1500,620,1,11438
1208315.52,275239.382499993,2325,016F00380000,016F,0038,0000,67797,   0.25510,131 W BROADWAY,   131,W,BROADWAY, ,08,9398,0947,2009/03/30 00:00:00+00,COMMONWEALTH,OF KY FBO KCTCS, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,220880,60710,281590,602,2,11439
1198016.41125,275208.463750005,2326,036F01550000,036F,0155,0000,67931,   0.08460,2302 HOWARD ST,  2302, ,HOWARD,ST,02,7809,0828,2002/01/22 00:00:00+00,LANDBANK,AUTHORITY INC LOUISVIL, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,5000,18110,23110,620,1,11440
1232336.83499999,275228.583749995,2327,074H00350000,074H,0035,0000,67937,   0.06690,526 MORNINGSIDE DR,   526, ,MORNINGSIDE,DR,81,6520,0214,1994/10/13 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,670,670,620,3,11441
1252928.93125001,275245.153750002,2328,183204070000,1832,0407,0000,1029743,   0.11360,SHELBYVILLE RD, , ,SHELBYVILLE,RD,04,5386,0523,1983/10/12 00:00:00+00,CITY,OF HURSTBOURNE, ,200 WHITTINGTON PKWY STE,100,LOUISVILLE,KY,40222-4900,E,5930,0,5930,604,5,11442
1198044.47375,275204.573750004,2329,036F01560000,036F,0156,0000,8004984,   0.08440,2300 HOWARD ST,  2300, ,HOWARD,ST,06,8818,0832,2006/04/21 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,10690,0,10690,620,1,11443
1253502.49124999,275165.167500004,2330,183204060000,1832,0406,0000,1029744,   0.81690,SHELBYVILLE RD, , ,SHELBYVILLE,RD,04,5386,0523,1983/10/12 00:00:00+00,CITY,OF HURSTBOURNE, ,200 WHITTINGTON PKWY STE,100,LOUISVILLE,KY,40222-4900,E,40850,0,40850,604,5,11444
1241356.98125,274610.097499996,2331,002800280000,0028,0028,0000,68121,  19.92960,601 BROWNS LN,   601, ,BROWNS,LN,81,7472,0643,2000/06/30 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,0,15000,15000,608,4,11445
1211038.99875,275131.701250002,2332,016H00440000,016H,0044,0000,68832,   0.36770,500 E GRAY ST,   500,E,GRAY,ST,08,7487,0217,2000/07/28 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,259390,153790,413180,620,1,11446
1210594.05374999,261211.052499995,2333,083A02230000,083A,0223,0000,133822,   0.83510,2516 BRADLEY AVE,  2516, ,BRADLEY,AVE, , , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,0,0,620,1,11447
1211159.33374999,275113.495000005,2334,016H00510000,016H,0051,0000,8001752,   0.49890,512 E GRAY ST,   512,E,GRAY,ST,08,7487,0217,2000/07/28 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,364990,57820,422810,620,1,11448
1253198.29875,275028.293750003,2335,183204100000,1832,0410,0000,1031517,   0.14870,NOTTINGHAM PKWY, , ,NOTTINGHAM,PKWY, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,655,0,11449
1211241.21625,275100.392499998,2336,016H00540000,016H,0054,0000,68388,   0.09230,518 522 E GRAY ST,   518,E,GRAY,ST,08,10178,0238,2013/12/10 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,2301 S 3RD ST, ,LOUISVILLE,KY,40208-1838,E,54240,0,54240,608,2,11450
1192370.97750001,275078.688749999,2337,045B00720000,045B,0072,0000,68394,   0.11260,3419 W KENTUCKY ST,  3419,W,KENTUCKY,ST,21,12164,693,2021/10/12 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,3000,15720,18720,620,1,11451
1211293.5425,275092.900000006,2338,016H00550056,016H,0055,0056,68415,   0.28480,522 E GRAY ST,   522,E,GRAY,ST,08,10178,0238,2013/12/10 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,2301 S 3RD ST, ,LOUISVILLE,KY,40208-1838,E,168160,85060,253220,608,2,11452
1213367.92125,275134.166250005,2339,016K01040000,016K,0104,0000,68477,   0.03890,615 S CAMPBELL ST,   615,S,CAMPBELL,ST,89,11968,451,2021/03/25 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,444 S 5TH ST STE 400, ,LOUISVILLE,KY,40202-4311,E,7000,0,7000,620,1,11453
1211349.16374999,275084.146249995,2340,016H00570000,016H,0057,0000,68478,   0.11720,526 E GRAY ST,   526,E,GRAY,ST,08,10178,0238,2013/12/10 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,2301 S 3RD ST, ,LOUISVILLE,KY,40208-1838,E,68900,0,68900,608,2,11454
1213391.0675,275083.103750005,2341,016K00740000,016K,0074,0000,68499,   0.10210,905 E GRAY ST,   905,E,GRAY,ST,86,11968,451,2021/03/25 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,444 S 5TH ST STE 400, ,LOUISVILLE,KY,40202-4311,E,3150,17850,21000,620,1,11455
1213426.94625001,275092.152500004,2342,016K00750000,016K,0075,0000,68520,   0.11180,907 E GRAY ST,   907,E,GRAY,ST,87,11968,451,2021/03/25 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,444 S 5TH ST STE 400, ,LOUISVILLE,KY,40202-4311,E,17000,0,17000,620,1,11456
1223383.34875,274963.492500007,2343,070H00080000,070H,0008,0000,91010706,   1.09160,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,11457
1254105.94875,275092.902500004,2344,183303700000,1833,0370,0000,1029852,   0.30090,SHELBYVILLE RD, , ,SHELBYVILLE,RD, , , ,1900/01/01 00:00:00+00,CITY,OF HURSTBOURNE, ,200 WHITTINGTON PKWY STE,100,LOUISVILLE,KY,40222-4900,E,0,0,0,604,5,11458
1198159.47125,275108.811250001,2345,036G00180000,036G,0018,0000,68677,   0.05500,849 S 23RD ST,   849,S,23RD,ST,15,10501,0086,2015/11/19 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,2500,0,2500,620,1,11459
1194531.92874999,275034.118750006,2346,046C01010000,046C,0101,0000,68697,   0.11810,GARLAND AVE, , ,GARLAND,AVE,82, , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,500,500,602,2,11460
1213357.52,275059.528750002,2347,016K00730000,016K,0073,0000,68768,   0.06660,901 E GRAY ST,   901,E,GRAY,ST,89,11968,451,2021/03/25 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,444 S 5TH ST STE 400, ,LOUISVILLE,KY,40202-4311,E,30000,0,30000,620,1,11461
1192903.3,275008.532499999,2348,045C00530000,045C,0053,0000,68778,   0.11060,3323 W KENTUCKY ST,  3323,W,KENTUCKY,ST,95,6455,0031,1994/05/06 00:00:00+00,LANDBANK,AUTHORITY INC LOUISVIL, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,2600,0,2600,620,1,11462
1193022.485,275044.527500004,2349,045C00580000,045C,0058,0000,68859,   0.06290,3315 R W KENTUCKY ST,  3315,W,KENTUCKY,ST,95,6529,0055,1994/10/28 00:00:00+00,LANDBANK,AUTHORITY OF LOUISVILL, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,2800,11370,14170,620,1,11463
1255038.3575,274989.5,2350,183303670000,1833,0367,0000,802956,   1.27660,SHELBYVILLE RD, , ,SHELBYVILLE,RD,03,5240,0292,1981/01/01 00:00:00+00,CITY,OF HURSTBOURNE, ,200 WHITTINGTON PKWY STE,100,LOUISVILLE,KY,40222-4900,E,75000,0,75000,604,5,11464
1291700.00375,275008.526250005,2351,002400480002,0024,0048,0002,9701661,   0.34570,PIERCY MILL RD, , ,PIERCY MILL,RD, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,11465
1211937.125,274991.277500004,2352,016J00300000,016J,0030,0000,68973,   0.14590,630 E GRAY ST,   630,E,GRAY,ST,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,32600,32600,620,1,11466
1189359.15625,275041.079999998,2353,044C00280000,044C,0028,0000,68980,   0.13220,1023 CECIL AVE,  1023, ,CECIL,AVE,16,10765,0867,2016/11/29 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,5000,0,5000,620,1,11467
1195178.25749999,274818.783749998,2354,046D01090000,046D,0109,0000,70542,   5.89420,2817 W KENTUCKY ST,  2817,W,KENTUCKY,ST,93,6142,0386,1992/01/30 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,489370,607560,1096930,608,4,11468
1211969.685,274988.766249999,2355,016J00310000,016J,0031,0000,69004,   0.08500,636 E GRAY ST,   636,E,GRAY,ST,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,11950,11950,620,1,11469
1212033.035,274979.078749999,2356,016J00320000,016J,0032,0000,69027,   0.35920,E GRAY ST, ,E,GRAY,ST,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,50170,50170,620,1,11470
1224636.16125,274919.239999995,2357,071H00060000,071H,0006,0000,69071,   0.99550,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,11471
1197535.06874999,275023.946250007,2358,036F01010000,036F,0101,0000,69095,   0.06990,863 S 24TH ST,   863,S,24TH,ST,15,10424,0215,2015/06/23 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,2500,0,2500,620,1,11472
1211029.53625,274959.474999994,2359,016H00310000,016H,0031,0000,9750045,   0.47650,501 E BROADWAY,   501,E,BROADWAY, ,08,7487,0217,2000/07/28 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,344130,2078050,2422180,620,1,11473
1193447.5275,274937.838750005,2360,045C00720000,045C,0072,0000,69121,   0.11850,3209 W KENTUCKY ST,  3209,W,KENTUCKY,ST,05,8360,0640,2004/02/24 00:00:00+00,LOUISVILLE,METRO HOUSING AUTHORIT, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,7000,69430,76430,620,1,11474
1216397.51000001,275013.092500001,2361,068G00190000,068G,0019,0000,69154,   0.01520,1136 R ROGERS ST,  1136, ,ROGERS,ST,10,1536,0114,2010/09/23 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,15000,0,15000,620,1,11475
1208712.37125,274928.408749998,2362,030A00750000,030A,0075,0000,8004062,   0.22940,100 E BROADWAY,   100,E,BROADWAY, ,12,9725,0585,2011/05/25 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,202870,120600,323470,602,2,11476
1211119.6275,274946.018749997,2363,016H00330000,016H,0033,0000,69199,   0.13980,517 E BROADWAY,   517,E,BROADWAY, ,08,7487,0217,2000/07/28 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,103230,0,103230,620,1,11477
1208764.09875,274921.9375,2364,030A00760000,030A,0076,0000,8004063,   0.21480,106 E BROADWAY,   106,E,BROADWAY, ,20,11751,506,2020/08/04 00:00:00+00,COMMONWEALTH,OF KENTUCKY KENTUCKY C, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,153620,375960,529580,602,2,11478
