OBJECTID,AREA,PERIMETER,ZONING_,ZONING_ID,SYMBOL,ZONING_COD,ZONING_NAM,ZONING_TYP,Shape_Length,Shape_Area
1028,1119208.04476,9460.13122324,1029,1959,278,C2,COMM,COMMERCIAL-INDUSTRIAL,9460.1306456032,1119208.16733656
1029,29645.8462609,944.583769202,1030,2786,278,C2,COMM,COMMERCIAL-INDUSTRIAL,944.583707690366,29645.8311570316
1030,2733248.73164,17570.0016368,1031,2849,278,C2,COMM,COMMERCIAL-INDUSTRIAL,17570.0034298005,2733248.64804533
1031,460514.675233,3972.48170704,1032,486,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3972.48196956832,460514.645921694
1032,138509.619494,1503.14465512,1033,2798,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1503.14415811221,138509.648454819
1033,6480234.00876,19179.1546762,1034,1966,278,C2,COMM,COMMERCIAL-INDUSTRIAL,19179.1553043116,6480233.73748285
1034,301322.945784,2340.95866396,1035,2807,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2340.95896922757,301322.893584522
1035,144260.923765,2063.91526647,1036,2818,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2063.91544733976,144260.923133015
1036,903069.18712,7791.15900833,1037,2825,278,C2,COMM,COMMERCIAL-INDUSTRIAL,7791.15906788648,903069.174035081
1037,399979.306967,3307.14231089,1038,1977,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3307.1423170926,399979.349053061
1038,26014.9672937,694.983409401,1039,2829,278,C2,COMM,COMMERCIAL-INDUSTRIAL,694.982845895191,26014.9367583858
1039,29279.0595419,682.662978831,1040,1075,278,C2,COMM,COMMERCIAL-INDUSTRIAL,682.663231633811,29279.0544892827
1040,75651.4251939,1241.82135904,1041,3815,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1241.82162731618,75651.4146006636
1041,51080.3820886,1091.85957649,1042,498,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1091.85956968182,51080.4137418237
1042,37356.4330151,775.280874264,1043,1087,278,C2,COMM,COMMERCIAL-INDUSTRIAL,775.280565337157,37356.3836999249
1043,718971.059133,6048.76798263,1044,1991,278,C2,COMM,COMMERCIAL-INDUSTRIAL,6048.76785019952,718970.841440483
1044,3937190.08262,12564.0740406,1045,2170,278,C2,COMM,COMMERCIAL-INDUSTRIAL,12564.0740136654,3937190.06829802
1045,258542.160883,2347.50142142,1046,2872,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2347.50161670044,258542.143074517
1046,102214.732636,1471.03343214,1047,2875,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1471.0331950233,102214.739024761
1047,413901.399291,3597.13328398,1048,1995,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3597.13320677215,413901.383907325
1048,11666.6230767,488.44601532,1049,1108,278,C2,COMM,COMMERCIAL-INDUSTRIAL,488.44622337392,11666.6276864475
1049,1379151.54,6215.79328542,1050,2907,278,C2,COMM,COMMERCIAL-INDUSTRIAL,6215.79361075513,1379151.65931592
1050,108281.386939,1416.88756526,1051,3749,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1416.88716884047,108281.386727798
1051,356642.183752,3076.66061688,1052,2917,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3076.66083333465,356642.112794984
1052,3526272.84902,15714.441064,1053,2918,278,C2,COMM,COMMERCIAL-INDUSTRIAL,15714.4409091612,3526273.03261712
1053,448066.815035,3548.22255496,1054,520,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3548.22221437774,448066.773106678
1054,360402.678785,4418.22457875,1055,2947,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4418.22456036139,360402.601855628
1055,32556.9382128,721.825906328,1056,2949,278,C2,COMM,COMMERCIAL-INDUSTRIAL,721.82603634049,32556.9503508571
1056,2046415.10398,10976.3215928,1057,2174,278,C2,COMM,COMMERCIAL-INDUSTRIAL,10976.3199481901,2046414.99181743
1057,97072.031713,1292.71475508,1058,2969,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1292.71474858027,97071.9842265946
1058,19284.486923,555.846606503,1059,3000,278,C2,COMM,COMMERCIAL-INDUSTRIAL,555.846423433929,19284.4626163902
1059,82524.9869187,1196.37604665,1060,3020,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1196.37591745314,82524.9998243215
1060,20853.9874488,580.18923407,1061,3027,278,C2,COMM,COMMERCIAL-INDUSTRIAL,580.188850082632,20853.9758634556
1061,586654.017284,4609.98845468,1062,3044,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4609.98859460942,586653.944234057
1062,138357.417894,1599.94633931,1063,3045,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1599.94655503796,138357.382052196
1063,59327.1309859,1275.28267788,1064,3052,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1275.28257013838,59327.1332202055
1064,90526.997033,1222.87917214,1065,3056,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1222.8798342799,90527.056227579
1065,4528.32003694,416.648868545,1066,3079,278,C2,COMM,COMMERCIAL-INDUSTRIAL,416.649299598151,4528.34715799038
1066,598598.964768,5417.51694691,1067,3084,278,C2,COMM,COMMERCIAL-INDUSTRIAL,5417.5163824793,598599.01604008
1067,734174.968729,7459.6425307,1068,3105,278,C2,COMM,COMMERCIAL-INDUSTRIAL,7459.64231859211,734174.930035397
1068,133555.304124,2318.33761728,1069,3133,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2318.33712864019,133555.314427889
1069,279577.551133,3260.93005602,1070,3140,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3260.93010920992,279577.575916515
1070,3314075.26624,11423.0205306,1071,1157,278,C2,COMM,COMMERCIAL-INDUSTRIAL,11423.0204406124,3314075.42996868
1071,839301.431922,6028.58564028,1072,1162,278,C2,COMM,COMMERCIAL-INDUSTRIAL,6028.58530889803,839301.438088983
1072,16527.3242474,591.079791484,1073,3211,278,C2,COMM,COMMERCIAL-INDUSTRIAL,591.079030761149,16527.2698089441
1073,42650.1858528,1098.58957967,1074,3214,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1098.58927848952,42650.1518297105
1074,25604.1318329,647.895573959,1075,3224,278,C2,COMM,COMMERCIAL-INDUSTRIAL,647.895624009138,25604.129822517
1075,16038.3967928,536.642464774,1076,2178,278,C2,COMM,COMMERCIAL-INDUSTRIAL,536.642111172503,16038.3790753184
1076,22702.6904571,609.052428027,1077,3249,278,C2,COMM,COMMERCIAL-INDUSTRIAL,609.052608790571,22702.7020765604
1077,9822.25589237,466.292136078,1078,1171,278,C2,COMM,COMMERCIAL-INDUSTRIAL,466.292845048487,9822.24976872932
1078,866930.269754,4140.49299325,1079,1172,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4140.49321638226,866930.439648009
1079,257211.442354,2113.95666438,1080,1173,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2113.95671335119,257211.353411559
1080,22302.7173596,938.896969077,1081,1180,278,C2,COMM,COMMERCIAL-INDUSTRIAL,938.897253618017,22302.7462191085
1081,216858.258242,3234.17536926,1082,3287,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3234.17564870949,216858.355252029
1082,112569.652348,1928.43186528,1083,3311,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1928.43192837581,112569.594328623
1083,23514.581531,660.258404431,1084,3336,278,C2,COMM,COMMERCIAL-INDUSTRIAL,660.258478918293,23514.5850030164
1084,5272.41421977,460.296269316,1085,3353,278,C2,COMM,COMMERCIAL-INDUSTRIAL,460.29630713654,5272.41346050267
1085,12303.731786,446.434282486,1086,1187,278,C2,COMM,COMMERCIAL-INDUSTRIAL,446.434527687457,12303.7375870304
1086,39986.852538,1201.83687227,1087,3361,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1201.83646896084,39986.8687266629
1087,14166.1259515,499.851127643,1088,3366,278,C2,COMM,COMMERCIAL-INDUSTRIAL,499.851075149104,14166.1146969468
1088,2470916.97974,8746.13179979,1089,1188,278,C2,COMM,COMMERCIAL-INDUSTRIAL,8746.13381392278,2470916.96741477
1089,31424.5067628,716.386515591,1090,3368,278,C2,COMM,COMMERCIAL-INDUSTRIAL,716.386206172596,31424.5036256682
1090,67358.3563963,1101.73167191,1091,3395,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1101.73132616902,67358.3612431153
1091,7830.47086332,400.559318434,1092,3420,278,C2,COMM,COMMERCIAL-INDUSTRIAL,400.558963019296,7830.44814217036
1092,248167.719515,2728.105051,1093,3435,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2728.10518594359,248167.725025164
1093,10967.8137033,478.083360894,1094,3445,278,C2,COMM,COMMERCIAL-INDUSTRIAL,478.083613162615,10967.8191397683
1094,32082.1506779,731.939921377,1095,3449,278,C2,COMM,COMMERCIAL-INDUSTRIAL,731.940149999328,32082.1759169736
1095,147437.934048,1677.47025216,1096,1829,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1677.47078314378,147437.95160087
1096,189547.326778,2018.00811265,1097,3462,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2018.00761368163,189547.272306714
1097,39918.2180853,799.42006987,1098,3465,278,C2,COMM,COMMERCIAL-INDUSTRIAL,799.420261623816,39918.2364754236
1098,40487.0814967,867.741088481,1099,1831,278,C2,COMM,COMMERCIAL-INDUSTRIAL,867.741285055145,40487.0781367363
1099,23699.7313354,678.266427113,1100,1204,278,C2,COMM,COMMERCIAL-INDUSTRIAL,678.267044292489,23699.7779959475
1100,159995.311483,1929.72756238,1101,3480,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1929.72772819025,159995.319166067
1101,665616.207266,4378.98588799,1102,2031,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4378.98549514302,665616.316424344
1102,17162.3949965,666.665712724,1103,3488,278,C2,COMM,COMMERCIAL-INDUSTRIAL,666.666319370279,17162.3884820548
1103,5163276.96601,14755.2085657,1104,2033,278,C2,COMM,COMMERCIAL-INDUSTRIAL,14755.2084210594,5163276.84284866
1104,5497.50797734,415.593724037,1105,3500,278,C2,COMM,COMMERCIAL-INDUSTRIAL,415.593867668458,5497.51474977228
1105,251461.615514,2841.84803941,1106,2035,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2841.84867340107,251461.641591864
1106,4985865.4787,14839.5858951,1107,2038,278,C2,COMM,COMMERCIAL-INDUSTRIAL,14839.585678642,4985865.65427035
1107,35953.9562913,772.298743028,1108,586,278,C2,COMM,COMMERCIAL-INDUSTRIAL,772.299000865335,35953.9407991783
1108,152632.236847,1918.7197927,1109,3537,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1918.71973905074,152632.245742798
1109,38316.0679729,792.976785348,1110,3542,278,C2,COMM,COMMERCIAL-INDUSTRIAL,792.976714231699,38316.0537862836
1110,10475.3877446,456.518060071,1111,3547,278,C2,COMM,COMMERCIAL-INDUSTRIAL,456.517813345758,10475.4111036083
1111,13739.9138138,481.819728007,1112,3821,278,C2,COMM,COMMERCIAL-INDUSTRIAL,481.819652933099,13739.9040812436
1112,576912.428662,5787.71881577,1113,3555,278,C2,COMM,COMMERCIAL-INDUSTRIAL,5787.71855636467,576912.426720672
1113,157999.357265,1725.18387966,1114,3560,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1725.18412144398,157999.365506221
1114,32191.5548179,1011.72726039,1115,3562,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1011.72738851941,32191.5657535843
1115,122287.384509,1723.30713989,1116,3580,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1723.30776656097,122287.432159332
1116,103654.667666,1436.82756199,1117,3585,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1436.82791362568,103654.654398536
1117,202487.522758,2285.46797392,1118,3587,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2285.46846931484,202487.636082136
1118,13864.170226,471.18931091,1119,3588,278,C2,COMM,COMMERCIAL-INDUSTRIAL,471.189375787703,13864.1733329699
1119,5676.9075034,439.474023628,1120,3594,278,C2,COMM,COMMERCIAL-INDUSTRIAL,439.47377100917,5676.90596885283
1120,104925.780985,2150.69344362,1121,3600,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2150.69344675888,104925.760859366
1121,22372.5983258,610.502947248,1122,3601,278,C2,COMM,COMMERCIAL-INDUSTRIAL,610.502772622707,22372.5987805168
1122,7052.55767373,397.328986568,1123,3602,278,C2,COMM,COMMERCIAL-INDUSTRIAL,397.329113000763,7052.5484766131
1123,285539.750908,2770.1087522,1124,607,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2770.10880483148,285539.654557611
1124,904166.274747,5258.15726709,1125,3617,278,C2,COMM,COMMERCIAL-INDUSTRIAL,5258.15674077632,904166.036420131
1125,18944.6452648,614.601283899,1126,3622,278,C2,COMM,COMMERCIAL-INDUSTRIAL,614.60153184341,18944.6630994594
1126,240847.709718,2706.75057946,1127,613,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2706.75078123979,240847.741760442
1127,39693.8543776,841.719671527,1128,3627,278,C2,COMM,COMMERCIAL-INDUSTRIAL,841.719764459717,39693.8494130901
1128,458251.74797,3943.33971948,1129,815,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3943.340117931,458251.741333358
1129,24028.1350037,640.601202112,1130,3641,278,C2,COMM,COMMERCIAL-INDUSTRIAL,640.601616983951,24028.1724166409
1130,780270.713517,4844.24957581,1131,3643,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4844.24921552835,780270.61835584
1131,148834.756383,2418.58249953,1132,3653,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2418.58228101132,148834.817438279
1132,359159.197584,2955.60952939,1133,3660,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2955.60938409397,359159.156700532
1133,819213.339185,4173.13758916,1134,820,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4173.13775246612,819213.173513936
1134,116860.928875,1409.08333355,1135,1891,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1409.08351799963,116860.947296159
1135,48781.3260796,889.812887109,1136,3698,278,C2,COMM,COMMERCIAL-INDUSTRIAL,889.813057804933,48781.3348602633
1136,197186.057905,2502.65210498,1137,1892,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2502.65208441447,197186.063373744
1137,25878.5448703,677.151690373,1138,3702,278,C2,COMM,COMMERCIAL-INDUSTRIAL,677.151436912099,25878.5212414859
1138,10351.0670306,452.945281389,1139,3706,278,C2,COMM,COMMERCIAL-INDUSTRIAL,452.945183575534,10351.0519446828
1139,143678.860927,1648.63337248,1140,3707,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1648.63330049841,143678.809285872
1140,26786.1928298,719.700944104,1141,224,278,C2,COMM,COMMERCIAL-INDUSTRIAL,719.701378428096,26786.1806925664
1141,26335.6959979,686.345911505,1142,3786,278,C2,COMM,COMMERCIAL-INDUSTRIAL,686.345848850346,26335.6946911967
1142,53318.9957562,1459.68008144,1143,259,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1459.67994334829,53318.995819928
1143,79680.4831677,1327.85330509,1144,761,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1327.85283951509,79680.4398594904
1144,55478.5071185,1036.56762992,1145,375,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1036.56729473631,55478.4932276783
1145,31901.3607366,733.423289746,1146,226,278,C2,COMM,COMMERCIAL-INDUSTRIAL,733.423927164707,31901.3902347757
1146,127486.664228,1607.30305744,1147,2142,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1607.30305495886,127486.606273039
1147,813945.273215,4711.47992154,1148,2191,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4711.47980554263,813945.165145806
1148,48092.6238813,946.148011908,1149,1896,278,C2,COMM,COMMERCIAL-INDUSTRIAL,946.148068404736,48092.6192820496
1149,30330.2411794,679.620150261,1150,1901,278,C2,COMM,COMMERCIAL-INDUSTRIAL,679.620439545478,30330.2816202256
1150,44472.6253183,864.984392676,1151,641,278,C2,COMM,COMMERCIAL-INDUSTRIAL,864.984217584222,44472.6341607124
1151,615836.799823,4159.06704255,1152,2146,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4159.06746096738,615836.714334726
1152,932914.159421,4637.37856632,1153,1273,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4637.37854468783,932914.323256512
1153,292860.649726,3402.07555165,1154,642,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3402.07510304438,292860.632404519
1154,47034.7233528,975.71219081,1155,1277,278,C2,COMM,COMMERCIAL-INDUSTRIAL,975.712039124218,47034.7088747088
1155,183875.808465,1874.38503552,1156,1283,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1874.38456576266,183875.74862775
1156,49798.0238754,895.285287788,1157,1285,278,C2,COMM,COMMERCIAL-INDUSTRIAL,895.285768593985,49798.0763970181
1157,223267.177618,2391.03398059,1158,249,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2391.03454849038,223267.209834323
1158,30067.3128347,744.326422551,1159,251,278,C2,COMM,COMMERCIAL-INDUSTRIAL,744.325958831944,30067.2672371824
1159,16128.363264,635.007723458,1160,253,278,C2,COMM,COMMERCIAL-INDUSTRIAL,635.00741646924,16128.3311411582
1160,3195450.23977,14241.6584111,1161,1848,278,C2,COMM,COMMERCIAL-INDUSTRIAL,14241.6606918437,3195450.08307176
1161,45995.0148651,873.939948584,1162,272,278,C2,COMM,COMMERCIAL-INDUSTRIAL,873.940455991526,45995.0723037517
1162,168284.634304,2286.0747506,1163,274,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2286.07434688251,168284.57399805
1163,31717.1117743,711.526063121,1164,1302,278,C2,COMM,COMMERCIAL-INDUSTRIAL,711.52637536165,31717.1309529822
1164,73247.3401852,1407.38067614,1165,1308,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1407.38145676085,73247.404741086
1165,66317.3772225,1177.51947941,1166,1909,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1177.51917806933,66317.3392070445
1166,573578.442706,3308.36901482,1167,1319,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3308.36932066007,573578.417413938
1167,42187.1768085,831.987884255,1168,281,278,C2,COMM,COMMERCIAL-INDUSTRIAL,831.987189982874,42187.1360656642
1168,93072.7821369,1440.08787197,1169,1460,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1440.08819198757,93072.8512131691
1169,16624.8098794,606.014430012,1170,1462,278,C2,COMM,COMMERCIAL-INDUSTRIAL,606.014538006349,16624.8393463132
1170,128106.229485,2329.89947041,1171,1323,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2329.89867233519,128106.246327229
1171,19262.9550797,577.445861036,1172,1911,278,C2,COMM,COMMERCIAL-INDUSTRIAL,577.446005151846,19262.9472872417
1172,4916815.94928,17036.5739388,1173,2210,278,C2,COMM,COMMERCIAL-INDUSTRIAL,17036.5732277813,4916815.81073048
1173,200797.847267,1881.12720936,1174,159,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1881.12698523261,200797.753482387
1174,41260.9583235,814.087219391,1175,288,278,C2,COMM,COMMERCIAL-INDUSTRIAL,814.087639513088,41260.9893681464
1175,21617.3770951,773.59569382,1176,683,278,C2,COMM,COMMERCIAL-INDUSTRIAL,773.595429286761,21617.401612032
1176,75722.0732305,1145.07726461,1177,1913,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1145.077157482,75722.0689312946
1177,38286.5121855,885.78320904,1178,257,278,C2,COMM,COMMERCIAL-INDUSTRIAL,885.783485042598,38286.5380773434
1178,31895.8299092,715.296145535,1179,208,278,C2,COMM,COMMERCIAL-INDUSTRIAL,715.296651440904,31895.8735660223
1179,45862.0353485,859.599531915,1180,295,278,C2,COMM,COMMERCIAL-INDUSTRIAL,859.599672014378,45862.0683901408
1180,36954.3172089,773.988135773,1181,243,278,C2,COMM,COMMERCIAL-INDUSTRIAL,773.987969666041,36954.2896258075
1181,58647.7366451,1023.73273763,1182,1343,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1023.73268162294,58647.7533774404
1182,3847153.43798,16949.2669064,1183,1359,278,C2,COMM,COMMERCIAL-INDUSTRIAL,16949.2672809048,3847153.4073788
1183,95552.8187735,1415.72673342,1184,162,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1415.72629526797,95552.7696560269
1184,217300.966819,2039.55600674,1185,1377,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2039.5561355988,217300.954204814
1185,119896.39863,1663.36923474,1186,1379,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1663.36945931949,119896.469444516
1186,95740.8192101,1479.53199062,1187,2226,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1479.53237083834,95740.8125929401
1187,193145.259592,2417.31796691,1188,171,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2417.31755553395,193145.302362415
1188,73815.3745829,1111.62549787,1189,1841,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1111.6253048639,73815.3403944413
1189,100300.068518,1451.1070038,1190,2231,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1451.10719081025,100300.08407091
1190,101996.920652,2083.17128642,1191,1843,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2083.17076233912,101996.845903386
1191,40364.719884,809.70366714,1192,2233,278,C2,COMM,COMMERCIAL-INDUSTRIAL,809.703904219187,40364.7234301013
1192,57814.4596511,1295.91620715,1193,310,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1295.91629600148,57814.5007805661
1193,52857.2141713,955.318749224,1194,2235,278,C2,COMM,COMMERCIAL-INDUSTRIAL,955.318469292579,52857.1737519815
1194,73779.1203657,1105.86899477,1195,2236,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1105.86889443542,73779.1023594482
1195,182694.651994,1820.68934856,1196,187,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1820.68988954788,182694.700725502
1196,115761.486659,1512.83697351,1197,707,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1512.8370889789,115761.506864412
1197,283597.447469,3129.37517934,1198,2241,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3129.37478586383,283597.368612218
1198,67691.0310934,1192.95905217,1199,2246,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1192.95892830592,67691.049462914
1199,76440.8265612,1282.71855536,1200,2247,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1282.71815218391,76440.8196289557
1200,2018969.21516,11176.983382,1201,1549,278,C2,COMM,COMMERCIAL-INDUSTRIAL,11176.9838245274,2018969.34354091
1201,116337.083089,1741.70983896,1202,2080,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1741.7098576892,116337.074544086
1202,310424.247137,3148.8019719,1203,2082,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3148.80220993979,310424.258558797
1203,498456.913982,4441.40851665,1204,2252,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4441.40840826909,498456.970350701
1204,106194.548832,1754.53762199,1205,2087,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1754.53842860794,106194.572871224
1205,25817.0917114,990.947941222,1206,2088,278,C2,COMM,COMMERCIAL-INDUSTRIAL,990.94731609906,25817.0738502701
1206,298555.519054,3471.63114211,1207,713,278,C2,COMM,COMMERCIAL-INDUSTRIAL,3471.6317188363,298555.620689354
1207,615392.665729,4178.40219708,1208,2093,278,C2,COMM,COMMERCIAL-INDUSTRIAL,4178.40165222606,615392.700204698
1208,150124.883437,1902.94317721,1209,2098,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1902.94308364845,150124.849076775
1209,32517.0889622,752.489845591,1210,23,278,C2,COMM,COMMERCIAL-INDUSTRIAL,752.489701370562,32517.0769234329
1210,1015303.08118,5220.47067143,1211,26,278,C2,COMM,COMMERCIAL-INDUSTRIAL,5220.47108432041,1015303.19271582
1211,74790.0967181,1198.46788348,1212,1485,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1198.4685536574,74790.1003865796
1212,291107.929919,2593.88743067,1213,2100,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2593.88729452581,291107.875672657
1213,30963.7029094,798.904387055,1214,134,278,C2,COMM,COMMERCIAL-INDUSTRIAL,798.904276567529,30963.7172659253
1214,83024.9254015,1302.21550207,1215,2180,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1302.21518973613,83024.9236887567
1215,40233.1776753,807.005656597,1216,2103,278,C2,COMM,COMMERCIAL-INDUSTRIAL,807.006049577004,40233.1960234057
1216,2885629.12243,15526.3705828,1217,2105,278,C2,COMM,COMMERCIAL-INDUSTRIAL,15526.3683663225,2885629.04964686
1217,181445.144621,2269.25235612,1218,32,278,C2,COMM,COMMERCIAL-INDUSTRIAL,2269.25260506504,181445.212483401
1218,106348.929483,1486.960377,1219,30,278,C2,COMM,COMMERCIAL-INDUSTRIAL,1486.96020428916,106348.939744223
1219,1001584.46661,8316.79845269,1220,1577,278,C2,COMM,COMMERCIAL-INDUSTRIAL,8316.79742426898,1001584.26577222
