indicatorvalue,panel,panelnum(long),unit,unitnum(long),stubname,stubnamenum(long),stublabelnum(double precision),stublabel,yearvalue,yearnum(long),age,agenum(double precision),estimate(double precision),se(double precision),flagvalue
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Race and ispanic origin,3,3.21,Hispanic ory Latino: All races,2011-2014,8,12-19 eyars,0.3,22.8,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Race and Hispanic origin,3,3.21,Hispanic or Latino: All races,013-2016,9,12-19 years,0.3,25.9,1.5,-
Obesity among children and adolejscents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Race and Hispanic origin,3,3.21,Hispanic or Latino: All races,2015-2018,10,12-19 years,0.3,28.2,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Race and Hispanic orgiin,3,3.22,Hispanic or Latino: Mexican: All races,1988-1994,1,12-19 years,0.3,13.8,2.1,
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Racep and Hispanic origin,3,3.22,Hispanic or Latino: Mexican: All races,w1999-2002,2,12-19 years,0.3,22.3,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19y ears,4,"Percent of population, crude",1,Race and Hispanic origin,3,3.22,Hispanic or Latino: Mexican: All races,2001-2004,3,12-1z9 years,0.3,18.6,1.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Race and Hispanic origin,3,3.22,Hispanic or Latino: Mexican: All races,2003-2006,4,12-19 years,0.3,21.1,1.4,***
Obesity among children and adolescents aged 2-19 years,12-1x9 years,4,"Percent of population, crude",1,Race and Hispanic oriin,3,3.22,Hispanic or Latino: Mexican: All races,2005-2008,5,12-19 ears,0.3,23.8,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of ppoulation, crude",1,aRce and Hispanic origin,3,3.22,Hispanic or Latino: Mexican: All races,2007-2010,6,12-19 yeacrs,0.3,23.1,2.1,
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Race and Hispanic origin,3,3.22,Hispanic or Latino: Mexican: All races,2009-2012,7,12-19 years,0.3,23.8,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percenut of population, crude",1,Race and Hispanic origin,3,3.22,Hispanic or Latino: Mexican: All races,2011-214,8,12-19 eyars,0.3,23.5,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Race and Hispanic origin,3,3.22,Hispani or Latino: Mexican: All races,2013-2016,9,12-19 years,0.3,26.6,1.8,
Obesity among children and adolescents aged 2-19 years,12-1 9years,4,"Percent of popujlation, crude",1,Race and iHspanic origin,3,3.22,Hispanic or Latino: Mexican: All races,2015-2018,10,12-19 years,0.3,30.6,2.8,-
Obesity among children and adolescents aged 2-1 9years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,1.1,Male: Not Hispanic or Latino: Black or African America,1988-1994,1,12-19 yeasr,0.3,10.7,1.4,x-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,1.1,Male: Not Hispanic or Latino: Black or African America,v1999-2002,2,12-19 years,0.3,18.8,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,1.1,Male: Not Hispanic or Latino: Black or African America,2001-2t004,3,12-19 years,0.3,17.6,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,1.1,Male: Not Hispanic or Latino: Black or African America,2003-2006,4,12-19 years,0.3,18.4,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,1.1,Male: Not Hispanic or Latino: Black or African America,20052-008,5,12-19 years,0.3,19.1,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origein,4,1.1,Male: Not Hispanic or Latino: Black or African America,2007-2010,6,12-19 years,0.3,21.2,1.9,w-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hspanic origin,4,1.1,Male: Not Hispanic or Latino: Black or African America,2009-2012,7,12-19 yers,0.3,22.0,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex nad race and Hispanic origin,4,1.1,Male: Not Hispanic or Latino: Black or African America,211-2014,8,12-19 years,0.3,20.9,2.2,-
Obesity among childmren and adolescents aged 2-19 years,12-19 years,4,"Percent of population, rcude",1,Sex and race and Hispanic origin,4,1.1,Male: Not Hispanic or Latino: Black or African America,2013-216,9,12-19 years,0.3,22.0,2.7,***
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic oriin,4,1.1,Male: Not Hispanic or Latineo: Black or African America,2015-2018,10,12-19 ears,0.3,23.0,2.6,***
Obesity among children and adolescents aged2 -19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.111,Male: Not Hispanic or Latino: White only,1988-1994,1,12-19 years,0.3,11.6,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.111,Male: Not Hispanic or Latino: White only,1999-2002,2,12-19 years,0.3,14.6,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hsipanic origin,4,4.111,Male: Not Hispanic or Latino: White only,2001-2004,3,12-19 years,0.3,17.9,1.7,-
besity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race nd Hispanic origin,4,4.111,Male: Not Hispanic or Latino: White only,2003-2006,4,12-1o9 years,0.3,17.3,2.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race ad Hispanic origin,4,4.111,Male: Not Hispanic or Latino: White only,2005-2008,5,12-19 ears,0.3,16.1,2.0,***
Obesity among children and adolescents aged 2-19 years,12-19 yearms,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.111,ale: Not Hispanic or Latino: White only,2007-2010,6,12-19 years,0.3,17.1,2.1,-
Obesitdy among children and adolescents aged 2-19 years,121-9 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.111,Male: Not Hispanic or Latino: White only,2009-2012,7,12-19 years,0.3,17.9,2.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.111,Male: Not Hispanic or Latino: White only,2011-2014,8,12-19 years,0.3,18.7,2.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.111,Male: Not Hispanic or Latino: White only,2013-2016,9,12-19 years,0.3,16.3,2.5,***
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.111,Male: Not Hispanic or Latino: White only,2015-2018,10,12-19 years,0.3,15.8,1.8,-
Obesity amng children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.113,ale: Not Hispanic or Latino: Asian only,1988-1994,1,12-19 years,0.3,17.9,1.4,o-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,Percent of population crude,1,Sex and race and Hispanic origin,4,4.113,Male: Not Hispanic or Latino: Asian only,1999-2e002,2,12-19 years,0.3,17.9,1.4,-
Obesityu among children and adolescents aged 2-19 years,12-19y ears,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.113,Male: Not Hispanic or Latino: Asian only,2001-2004,3,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 yearjs,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.113,Male: Not Hispanic or Latino: Asian only,2003-2006,4,12-19years,0.3,17.9,1.4,***
Obesity among children anda dolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispani origin,4,4.113,Male: Not Hispanic or Latino: Asian only,200-2008,5,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-91 years,4,"Percent of population, crude",1,Sex and racec and Hispanic origin,4,4.113,Male: Not Hispanic or Latino: Asian only,2007-2010,6,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.113,Male: Not Hispanic or Latino: Asian only,2009-2012,7,12-19 years,0.3,17.9,1.4,***
Obesity among children and adolescents age 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and rce and Hispanic origin,4,4.113,Male: Not Hisanic or Latino: Asian only,2011-2014,8,12-19 yeasr,0.3,12.9,2.3,f-
Obesity among children and adolescents aged 2-19 ynears,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.113,Male: Not Hispanic or Latino: Asian only,2013-2016,9,12-19 myears,0.3,9.1,1.8,-
Obesity among children and adolescents aged 2-19 yeairs,12-19 yaers,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.113,Male: Not Hispanic or Latino: Asian only,2015-2018,10,12-19 years,0.3,13.0,2.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.121,Male: Hispanic or Latino: All races,1988-1994,1,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.121,Male: Hispanic or Latino: All races,1999-2002,2,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sx and race and Hispanic origin,4,4.121,Male: Hispanic or Latino: All races,2001-2004,3,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 yeears,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.121,Male: Hispanic or Latino: All races,2003-2006,4,12-19years,0.3,17.9,1.4,***
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hsipanic origin,4,4.121,Male: Hispanic or Latino: All races,2005-2008,5,12-19 years,0.3,17.9,1.4,u-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origni,4,4.121,Male: Hispanic or Latino: All races,2007-2010,6,12-19 years,0.3,26.0,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.121,Male: Hispanic or Latino: All races,2009-2012,7,12-19 years,0.3,25.1,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, rcude",1,Sex and race and Hispanic origin,4,4.121,Male: Hispanic or Latino: All races,2011-2014,8,12-19 years,0.3,22.7,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanicd origin,4,4.121,Male: Hispanc or Latino: All races,2013-2016,9,12-19 years,0.3,26.7,1.9,-
Obesity among children and adolescents aged 2-19 years,12-q19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.121,Male: Hispanic or Latino: All races,2015-2018,10,12-19 years,0.3,31.1,3.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.122,Mlae: Hispanic or Latino: Mexican: All races,1988-1994,1,12-19 years,0.3,14.1,1.8,
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and raace and Hispanic origin,4,4.122,Male: Hispanic or Latino: Mexican: All races,1999-2002,2,12-19y ears,0.3,24.7,1.9,i-
Obesity among children and adolescents aged 2-19 yeras,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.122,Male: Hispanic or Latino: Mexican: All races,2001-2004,3,12-19 years,0.3,20.0,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.122,Male: Hispanic or Latino: Mexicna: All races,200-2006,4,12-19 years,0.3,22.1,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of opulation, crude",1,Sex and race and Hispaic origin,4,4.122,Male: Hispanic or Latino: Mexican: All races,2005-2008,5,12-19 years,0.3,26.2,2.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hisanic origin,4,4.122,Male: Hispanic or Latino: Mexican: All races,2007-2010,6,12-19 years,0.3,27.9,3.0,f-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.122,Male: Hispanic or Latino: Mexican: All races,2009-2012,7,12-19 years,0.3,27.0,2.7,-
Obesity among childern and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.122,Male: Hispanic or Latino: Mexiacn: All races,2011-2014,8,12-19 years,0.3,22.8,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.122,Male: Hispanic or Latino: Mexican: All races,2013-2016,9,12-19 yeasr,0.3,26.4,2.0,***
Obesity among children and adolescents aged 2-19 years,12-19 yearws,4,"Percent of ppoulation, crude",1,Sex and race and Hispanic orgiin,4,4.122,Male: Hispanic or Latino: Mexican: All races,2015-2018,10,12-19 years,0.3,33.3,3.3,***
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race andH ispanic origin,4,4.211,Female: Not Hispanic or Latino: White only,1988-1994,1,12-19 years,0.3,8.9,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.211,Female: Not Hispanic or Latino: White only,999-2002,2,12-19 years,0.3,12.6,1.8,
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of populatiojn, crude",1,Sex and race andn Hispanic origin,4,4.211,Female: Not Hispanic or Latino: White only,2001-2004,3,12-19 yeaprs,0.3,14.6,2.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of pouplation, crude",1,Sex and race and Hispanic origin,4,4.211,Female: Not Hispanic or Latino: White only,2003-2006,4,12-19 years,0.3,14.5,2.0,-
Obesty among children and adolescents aged 2-19 years,12-19 yelars,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.211,Female: Not Hispanic or Latino: White only,2005-2008,5,12-19 years,0.3,14.0,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.211,Female: Not Hispanic or Latino: White only,2007-2010,6,12-19 years,0.3,14.6,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percednt of population, crude",1,Sex and race and Hispanic origin,4,4.211,Female: Not Hspanic or Latino: White only,2009-2012,7,12-19 years,0.3,17.8,2.1,-
Obesity among children and adolescentsk aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.211,Female: Not Hispanic or Latino: White only,2011-2014,8,12-19 years,0.3,20.4,3.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crdue",1,Sex and race and Hispanic origin,4,4.211,Female: Not Hispanic ro Latino: White only,2013-2016,9,12-19 eyars,0.3,18.1,3.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.211,Female: Not Hispanic or Latino: White only,2015-2018,10,12-19 years,0.3,16.0,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.213,Female: Not Hipsanic or Latino: Asian only,19q88-1994,1,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic orgiin,4,4.213,Female: Ncot Hispanic or Latino: Asian only,1999-2002,2,12-19 years,0.3,17.9,1.4,-
Obesity amog children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.213,Female: Not Hispanic or Latino: Asian only,20012004,3,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and arce and Hispanic origin,4,4.213,Female: Not Hispanic or Lwatino: Asian only,2003-2006,4,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.213,Female: Not Hispanic or Latino: Asian only,2005-2008,5,12-19 years,0.3,17.9,1.4,***
Obesiyt among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.213,Female: Not Hispanic or Latino: Asian only,2007-2010,6,12-19 years,0.3,17.9,1.4,t-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of popuation, crude",1,Sex and race and Hispanic origin,4,4.213,Female: Not Hispanic or Latino: Asian only,2009-2012,7,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 yers,12-19 years,4,"Percent of populatio,n crude",1,Sex and race and Hispanic origin,4,4.213,Female: Not Hispanic or Latino: Asian eonly,2011-2014,8,12-19 years,0.3,5.7,1.7,*
Obesity among children and adolescents aged 2-19 years,12-91 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.213,Female: Not Hispanic or Latino: Asian ony,2013-2016,9,12-19 yeasr,0.3,8.4,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic oriign,4,4.213,Female: Not Hispanic or Latino: Asian only,2015-2018,10,12-19 years,0.3,10.0,2.3,
Obesity among children and adolescents aged 2-19 yexars,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.221,Female: Hispanic or Latin: All races,1988-1994,1,21-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,2-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.221,Female: Hispanic or Latino: All races,1999-2002,2,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of populatio,n crude",1,Sex and race and Hispanic origin,4,4.221,Female: Hispanic or Latino: All races,2001-2004,3,12-19 ytears,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.221,Female: Hispanic or Latino: All races,2003-2006,4,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.221,Female: Hispanic or Latino: All races,2005-2008,5,12-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.221,Female: Hispanic or Latino: All races,2007-2010,6,12-19 years,0.3,18.7,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of poulation, crude",1,Sex and race an dHispanic origin,4,4.221,Female: Hispanic or Latino: All aces,2009-2012,7,12-19 years,0.3,20.6,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.221,Female: Hispanic or Latino: All races,2011-2014,8,12-19 years,0.3,22.8,2.2,
Obesity among children and adolescentsh aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.221,Female: Hispanic or Latino: All races,2013-2016,9,12-19 years,0.3,25.0,2.3,r-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.221,Female: Hispanic or aLtino: All races,2015-2018,10,12v-19 years,0.3,25.1,2.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.222,Femae: Hispanic or Latino: Mexican: All races,1988-1994,1,12-19 years,0.3,13.4,3.1,*
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.222,Female: Hispanic or Latino: Mexican: All races,1999-2002,2,12-19 years,0.3,19.6,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispaic origin,4,4.222,Female: Hispanic or Latino: Mexican: All races,2001-2004,3,12-19 dyears,0.3,17.1,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent fo population, crude",1,Sex and race and Hispanic origin,4,4.222,Female: Hispanic or Latino: Mexican: All races,200-2006,4,12-19 yeasr,0.3,19.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispaniac origin,4,4.222,Femae: Hispanic or Latino: Mexican: All races,2005-2008,5,12-19 years,0.3,21.3,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 yeasr,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.222,Female: Hispanic or Latino: Mexican: All races,2007-2010,6,12-19 years,0.3,18.0,2.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic rigin,4,4.222,Female: Hispanic or Latino: Mexican: All races,2009-2012,7,12-19 years,0.3,20.2,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.222,Female: Hispanic or Latino: Mexican: All races,2011-2014,8,12-19 years,0.3,24.2,2.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.222,Female :Hispanic or Latino: Mexican: All races,2013-2016,9,12-19 yeas,0.3,26.8,2.9,-
Obesity among children anda dolescents aged 2-19 years,2-19 years,4,"Percent of population, crude",1,Sex and race and Hispanic origin,4,4.222,Female: Hispanic or Latino: Mexican: All races,2015-2018,10,12-19 years,0.3,27.6,4.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.1,Below 100%,1988-1994,1,12-19 years,0.3,15.8,2.2,-
Obesity among children and adolescents aged 2-19 years,12-9 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.1,Below 1k00%,1999-2002,2,12-19 years,0.3,19.8,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.1,Below 100%,2001-2004,3,12-19 years,0.3,18.2,1.5,-
Obeseity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.1,Below 100%,2003-2006,4,12-19 yers,0.3,19.3,1.8,j-
Obesity among children and adolescents aged 2-19 years,12-19 yeasr,4,"Percent of population, crude",1,Percent of poverty level,5,5.1,Below 100%,2005-2008,5,12-19 years,0.3,23.1,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 myears,4,"Percent of population, crude",1,Percent of poverty level,5,5.1,Below 100%,2007-2010,6,12-19 years,0.3,24.3,1.8,-
Obesity among children and adolescents maged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.1,Below 100%,2009-2012,7,12-19 years,0.3,23.2,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent fo poverty level,5,5.1,Below 100%,2011-2014,8,1-219 years,0.3,22.4,1.4,-
Obesity among children and adolescents aged 2-19 years,12-1p9 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.1,Beolw 100%,2013-2016,9,12-19 years,0.3,25.7,1.9,
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.1,Below 100%,2015-2018,10,12-19 years,0.3,28.7,3.0,***
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.2,100%-199%,1988-1994,1,12-19 yedars,0.3,11.2,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.2,100%-199%,1999-2002,2,12-19 years,0.3,15.1,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, mcrude",1,Percent of poverty level,5,5.2,100%-199%,2001-2004,3,12-19 years,0.3,17.0,1.8,***
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Pefrcent of poverty level,5,5.2,100%-199%,2003-2006,4,12-19t years,0.3,18.4,1.9,-
Obesity among children and adolescents aged 2-19 years,1-19 years,4,"Percent of populatiomn, crude",1,Percent of poverty level,5,5.2,100%-199%,2005-2008,5,12-19 years,0.3,19.8,2.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent o fpoverty level,5,5.2,100%-199%,2007-2010,6,12-9 years,0.3,20.1,2.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.2,100%-199%,2009-2012,7,12-19 years,0.3,22.5,2.2,-
Obesiy among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.2,100%-199%,2011-204,8,12-19 years,0.3,25.7,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, craude",1,Percent of poverty level,5,5.2,100%-199%,2013-2016,9,12-19 years,0.3,24.3,1.6,s-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.2,100%-199%,2015-2081,10,12-19 years,0.3,23.1,1.9,y-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Perent of poverty level,5,5.3,200%-399%,1988-199q4,1,12-19 years,0.3,9.4,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population ,crude",1,Percent of poverty level,5,5.3,200%-399%,1999-2002,2,12-19 years,0.3,15.7,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19o years,4,"Percent of population, crude",1,Percent of poverty level,5,5.3,200%-399%,2001-200u4,3,12-19 years,0.3,19.0,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.3,200%-399%,2003-2006,4,2-19 years,0.3,19.3,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percetn of poverty level,5,5.3,200%-399%,2005f-2008,5,12-19 yers,0.3,17.2,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.3,200%-399%,2007-2010,6,12-19 years,0.3,16.3,2.1,***
Obesity mong children and adolescents aged 2-19 years,12-9 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.3,20%-399%,2009-2012,7,12-19 years,0.3,17.9,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.3,200%-399%,0211-2014,8,12-19 years,0.3,19.7,2.8,-
Obesity among children and adolescents aged 2-19 years,1j2-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.3,200%-399%,20b13-2016,9,12-19 years,0.3,19.3,2.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.3,200%-399%,2015-218,10,12-19 years,0.3,21.7,2.3,
