X,Y,OBJECTID,LEASE_NUMBER,PROJECT_NAME,PROJECT_PHASE_NUMBER,DEVELOPER_NAME,WIND_TURBINE_ID,MAX_HEIGHT_M,MAX_MW,MAX_ROTOR_DIAMETER_M,WIND_TURBINE_MODEL,DEPTH_M,OPTION_NUMBER,STATUS,NOTES,LONGITUDE_NAD83,LATITUDE_NAD83,Northing,Easting,UTM_ZONE,is_spare
-8243309.5495,4748110.6237,907,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.05090826,39.184328,4337660.95433824,581970.62130626,18N,
-8253307.922,4748873.0149,908,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.14072514,39.18963633,4338172.70483538,574207.65997632,18N,
-8251895.0995,4749109.2012,909,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.12803354,39.19128075,4338365.6626838,575301.97838026,18N,
-8250482.2139,4749345.1932,910,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.11534138,39.19292378,4338558.62051379,576396.29675535,18N,
-8249069.2654,4749580.9914,911,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.10264865,39.19456542,4338751.57846231,577490.61508332,18N,
-8247656.2541,4749816.5952,912,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.08995536,39.19620567,4338944.53622324,578584.93343667,18N,
-8246243.1798,4750052.0048,913,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.0772615,39.19784453,4339137.4941563,579679.25188131,18N,
-8244830.0431,4750287.2202,914,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.06456708,39.199482,4339330.45195272,580773.57023081,18N,
-8243416.8435,4750522.2411,915,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.05187209,39.20111808,4339523.40986208,581867.88863851,18N,
-8242003.5816,4750757.0676,916,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.03917655,39.20275276,4339716.36768735,582962.20700331,18N,
-8240590.2574,4750991.6999,917,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.02648045,39.20438606,4339909.32556531,584056.52530702,18N,
-8239176.8706,4751226.1374,918,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.01378378,39.20601796,4340102.28341258,585150.84370651,18N,
-8257656.696,4750574.8175,919,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.17979082,39.20148408,4339456.28676586,570821.97213168,18N,
-8256243.7285,4750811.6526,920,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.16709793,39.20313274,4339649.24467963,571916.29049744,18N,
-8254830.6976,4751048.2937,921,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.15440446,39.20478001,4339842.20247526,573010.60883861,18N,
-8253417.6034,4751284.7405,922,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.14171042,39.20642589,4340035.16040158,574104.92722231,18N,
-8252004.4462,4751520.9932,923,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.12901582,39.20807038,4340228.11826273,575199.24563347,18N,
-8250591.2257,4751757.0515,924,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.11632064,39.20971348,4340421.07608392,576293.56396863,18N,
-8249177.9421,4751992.9155,925,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.10362491,39.21135519,4340614.03389281,577387.88238341,18N,
-8247764.5958,4752228.5852,926,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.0909286,39.2129955,4340806.99182466,578482.20068692,18N,
-8246351.1864,4752464.0606,927,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.07823174,39.21463443,4340999.94968604,579576.51912332,18N,
-8244937.7146,4752699.3414,928,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.06553431,39.21627196,4341192.90750112,580670.83750293,18N,
-8243524.18,4752934.4277,929,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.05283631,39.2179081,4341385.86540674,581765.1558076,18N,
-8242110.5827,4753169.3197,930,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.04013776,39.21954285,4341578.82320858,582859.4741953,18N,
-8240696.9231,4753404.0167,931,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.02743864,39.22117621,4341771.78104254,583953.7925616,18N,
-8239283.2009,4753638.5194,932,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.01473896,39.22280817,4341964.73893533,585048.11097586,18N,
-8237869.4166,4753872.8272,933,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.00203872,39.22443875,4342157.69680079,586142.42933601,18N,
-8259180.6655,4752749.8159,934,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.19348087,39.21662326,4341125.78452354,569624.92093079,18N,
-8257767.4265,4752986.9121,935,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.18078553,39.21827338,4341318.74233219,570719.23937536,18N,
-8256354.1241,4753223.8142,936,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.16808962,39.21992211,4341511.70019701,571813.55776308,18N,
-8254940.7583,4753460.5219,937,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.15539315,39.22156945,4341704.65803311,572907.87607782,18N,
-8253527.329,4753697.0352,938,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.1426961,39.2232154,4341897.61586824,574002.19447515,18N,
-8252113.8365,4753933.3544,939,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.12999849,39.22485996,4342090.57372765,575096.51285165,18N,
-8250700.2809,4754169.479,940,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.1173003,39.22650313,4342283.53163741,576190.83119026,18N,
-8249286.6623,4754405.4092,941,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.10460155,39.2281449,4342476.48951338,577285.14956132,18N,
-8247872.9805,4754641.1449,942,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.09190224,39.22978528,4342669.44738155,578379.46794784,18N,
-8246459.2358,4754876.6859,943,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.07920236,39.23142427,4342862.40515691,579473.78633395,18N,
-8245045.4285,4755112.0324,944,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.06650192,39.23306187,4343055.36308734,580568.10470043,18N,
-8243631.5582,4755347.1841,945,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.05380091,39.23469808,4343248.32086669,581662.42312005,18N,
-8242217.6256,4755582.1413,946,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.04109934,39.23633289,4343441.27874186,582756.7414873,18N,
-8240803.6302,4755816.9036,947,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.02839721,39.23796631,4343634.23662864,583851.05987273,18N,
-8239389.5725,4756051.4713,948,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.01569451,39.23959834,4343827.19444182,584945.37826065,18N,
-8237975.4524,4756285.8439,949,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.00299126,39.24122897,4344020.15231817,586039.69663303,18N,
-8236561.2701,4756520.0217,950,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-73.99028745,39.24285821,4344213.11017242,587134.01497424,18N,
-8235147.0256,4756754.0046,951,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-73.97758308,39.24448605,4344406.06803124,588228.33335377,18N,
-8257878.2021,4755399.5762,952,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.18178064,39.23506263,4343181.19784379,570616.5066269,18N,
-8256464.5643,4755636.5453,953,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.16908173,39.23671143,4343374.15575603,571710.82499363,18N,
-8255050.8632,4755873.3198,954,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.15638224,39.23835884,4343567.11361888,572805.14332629,18N,
-8253637.0988,4756109.8999,955,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.14368218,39.24000486,4343760.07145927,573899.46169418,18N,
-8252223.2709,4756346.2853,956,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.13098155,39.24164949,4343953.02930329,574993.78008027,18N,
-8250809.3798,4756582.4765,957,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.11828035,39.24329272,4344145.98717704,576088.09846756,18N,
-8249395.4254,4756818.4728,958,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.10557859,39.24493456,4344338.94499555,577182.41684018,18N,
-8247981.4083,4757054.2744,959,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.09287626,39.24657501,4344531.9028958,578276.73518009,18N,
-8246567.328,4757289.8811,960,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.08017337,39.24821407,4344724.86068266,579371.05355885,18N,
-8245153.1849,4757525.2936,961,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.06746991,39.24985173,4344917.81860404,580465.37195735,18N,
-8243738.979,4757760.5108,962,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.05476588,39.251488,4345110.77646391,581559.69036095,18N,
-8242324.7104,4757995.5333,963,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.0420613,39.25312288,4345303.73428812,582654.00875282,18N,
-8240910.3792,4758230.3608,964,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.02935615,39.25475636,4345496.69210253,583748.32711613,18N,
-8239495.9856,4758464.9935,965,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.01665044,39.25638845,4345689.6500439,584842.64543289,18N,
-8238081.5295,4758699.4311,966,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.00394416,39.25801914,4345882.60780696,585936.96386247,18N,
-8236667.011,4758933.6737,967,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-73.99123733,39.25964844,4346075.56574852,587031.2822119,18N,
-8235252.4304,4759167.721,968,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-73.97852994,39.26127635,4346268.52356326,588125.60064067,18N,
-8257989.0225,4757812.8104,969,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.18277616,39.25185182,4345043.65341363,570513.77384737,18N,
-8256575.0494,4758049.8463,970,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.17007423,39.25350069,4345236.61124851,571608.09223832,18N,
-8255161.0127,4758286.6878,971,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.15737172,39.25514818,4345429.56912435,572702.41063303,18N,
-8253746.9127,4758523.3346,972,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.14466865,39.25679426,4345622.52695548,573796.7289293,18N,
-8252332.749,4758759.7868,973,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.13196501,39.25843896,4345815.48488143,574891.04736795,18N,
-8250918.5222,4758996.0441,974,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.1192608,39.26008226,4346008.44270473,575985.36576163,18N,
-8249504.2322,4759232.1067,975,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.10655602,39.26172417,4346201.40056234,577079.68409238,18N,
-8248089.8791,4759467.9744,976,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.09385067,39.26336469,4346394.35837017,578174.00243067,18N,
-8246675.4629,4759703.6472,977,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.08114476,39.26500381,4346587.31626604,579268.32084484,18N,
-8245260.9838,4759939.125,978,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.06843828,39.26664154,4346780.2740531,580362.639234,18N,
-8243846.442,4760174.4082,979,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.05573124,39.26827788,4346973.2319792,581456.95757908,18N,
-8242431.8372,4760409.4962,980,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.04302363,39.26991282,4347166.18984918,582551.27595183,18N,
-8241017.1699,4760644.389,981,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.70001221,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.03031546,39.27154636,4347359.14768891,583645.59433552,18N,
