OBJECTID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,PLSSID,TWNSHPLAB,SRVNAME,SURVTYP,SURVTYPTXT,SOURCEDATE,SOURCEREF,SHAPE_Length,SHAPE_Area
835,NM,23,New Mexico Meridian,026,0,S,027,0,E,0,NM230260S0270E0,26S 27E,,,,,,36830.7670018082,84901722.0966684
836,NM,23,New Mexico Meridian,025,0,S,024,0,E,0,NM230250S0240E0,25S 24E,,,,,,38884.0865091025,94609597.036556
837,NM,23,New Mexico Meridian,025,0,S,027,0,E,0,NM230250S0270E0,25S 27E,,,,,,38811.5788229607,93830220.9471271
838,NM,23,New Mexico Meridian,026,0,S,026,0,E,0,NM230260S0260E0,26S 26E,,,,,,36938.5537850305,85153552.4909051
839,NM,23,New Mexico Meridian,026,0,S,024,0,E,0,NM230260S0240E0,26S 24E,,,,,,36951.3005275137,85236620.1207556
840,NM,23,New Mexico Meridian,025,0,S,026,0,E,0,NM230250S0260E0,25S 26E,,,,,,38807.0886707312,94069595.1576479
841,NM,23,New Mexico Meridian,025,0,S,031,0,E,0,NM230250S0310E0,25S 31E,,,,,,38842.2583255135,94099618.4283539
842,NM,23,New Mexico Meridian,026,0,S,029,0,E,0,NM230260S0290E0,26S 29E,,,,,,36898.280350835,85015158.7936609
843,NM,23,New Mexico Meridian,026,0,S,031,0,E,0,NM230260S0310E0,26S 31E,,,,,,37008.1213490873,85562691.9439904
844,NM,23,New Mexico Meridian,025,0,S,028,0,E,0,NM230250S0280E0,25S 28E,,,,,,38945.8617277962,94570831.3699193
845,NM,23,New Mexico Meridian,025,0,S,029,0,E,0,NM230250S0290E0,25S 29E,,,,,,38868.2559794883,94222017.6281773
846,NM,23,New Mexico Meridian,025,0,S,030,0,E,0,NM230250S0300E0,25S 30E,,,,,,39003.7530132183,95031778.617641
847,NM,23,New Mexico Meridian,026,0,S,028,0,E,0,NM230260S0280E0,26S 28E,,,,,,36891.8900555831,85140434.2602957
848,NM,23,New Mexico Meridian,026,0,S,030,0,E,0,NM230260S0300E0,26S 30E,,,,,,36935.3648490191,85259183.284114
849,NM,23,New Mexico Meridian,026,0,S,032,0,E,0,NM230260S0320E0,26S 32E,,,,,,37046.0606925651,85856258.7052612
850,NM,23,New Mexico Meridian,026,0,S,034,0,E,0,NM230260S0340E0,26S 34E,,,,,,36912.5827715595,85172751.9408626
851,NM,23,New Mexico Meridian,026,0,S,033,0,E,0,NM230260S0330E0,26S 33E,,,,,,36919.9874182082,85159893.6874075
852,NM,23,New Mexico Meridian,026,0,S,038,0,E,0,NM230260S0380E0,26S 38E,,,,,,26217.2651490921,36043937.6087619
853,NM,23,New Mexico Meridian,026,0,S,036,0,E,0,NM230260S0360E0,26S 36E,,,,,,36846.1141933929,84858346.9049214
854,NM,23,New Mexico Meridian,026,0,S,037,0,E,0,NM230260S0370E0,26S 37E,,,,,,36842.6811187057,84836290.8273704
855,NM,23,New Mexico Meridian,026,0,S,035,0,E,0,NM230260S0350E0,26S 35E,,,,,,36895.3487104937,85065501.4775629
856,NM,23,New Mexico Meridian,023,0,S,025,0,E,0,NM230230S0250E0,23S 25E,,,,,,38857.722270643,94269552.3952537
857,NM,23,New Mexico Meridian,024,0,S,024,0,E,0,NM230240S0240E0,24S 24E,,,,,,38468.9588984389,91790554.1508244
858,NM,23,New Mexico Meridian,023,0,S,024,0,E,0,NM230230S0240E0,23S 24E,,,,,,38527.9904079809,92551961.4082946
859,NM,23,New Mexico Meridian,024,0,S,025,0,E,0,NM230240S0250E0,24S 25E,,,,,,38618.8133211108,92998397.3447801
860,NM,23,New Mexico Meridian,024,0,S,027,0,E,0,NM230240S0270E0,24S 27E,,,,,,38782.8651903458,93831831.0197024
861,NM,23,New Mexico Meridian,023,0,S,027,0,E,0,NM230230S0270E0,23S 27E,,,,,,38787.2596341441,93647549.153721
862,NM,23,New Mexico Meridian,023,0,S,026,0,E,0,NM230230S0260E0,23S 26E,,,,,,38831.2984731209,94071076.0178192
863,NM,23,New Mexico Meridian,024,0,S,026,0,E,0,NM230240S0260E0,24S 26E,,,,,,38750.3981342279,93593757.9762273
864,NM,23,New Mexico Meridian,021,0,S,025,0,E,0,NM230210S0250E0,21S 25E,,,,,,40251.5510930816,100412599.270248
865,NM,23,New Mexico Meridian,022,0,S,024,0,E,0,NM230220S0240E0,22S 24E,,,,,,38760.2722969116,93813475.2518425
866,NM,23,New Mexico Meridian,021,0,S,024,0,E,0,NM230210S0240E0,21S 24E,,,,,,40660.2579798919,102524662.506858
867,NM,23,New Mexico Meridian,022,0,S,025,0,E,0,NM230220S0250E0,22S 25E,,,,,,38785.4709138054,93713251.2136847
868,NM,23,New Mexico Meridian,022,0,S,026,0,E,0,NM230220S0260E0,22S 26E,,,,,,38847.2799801319,94183017.5231365
869,NM,23,New Mexico Meridian,022,0,S,027,0,E,0,NM230220S0270E0,22S 27E,,,,,,38839.6490788498,94415404.4224619
870,NM,23,New Mexico Meridian,021,0,S,027,0,E,0,NM230210S0270E0,21S 27E,,,,,,40240.3744724395,100444465.05626
871,NM,23,New Mexico Meridian,023,0,S,028,0,E,0,NM230230S0280E0,23S 28E,,,,,,38875.6398231722,94274863.3295004
872,NM,23,New Mexico Meridian,023,0,S,029,0,E,0,NM230230S0290E0,23S 29E,,,,,,38803.5010279708,93830337.4586806
873,NM,23,New Mexico Meridian,024,0,S,029,0,E,0,NM230240S0290E0,24S 29E,,,,,,38851.0790429705,94021573.938974
874,NM,23,New Mexico Meridian,024,0,S,028,0,E,0,NM230240S0280E0,24S 28E,,,,,,38962.7574397535,94709994.480382
875,NM,23,New Mexico Meridian,024,0,S,031,0,E,0,NM230240S0310E0,24S 31E,,,,,,38652.8073016003,93201807.4239802
876,NM,23,New Mexico Meridian,023,0,S,031,0,E,0,NM230230S0310E0,23S 31E,,,,,,38694.233918543,93374409.4486856
877,NM,23,New Mexico Meridian,024,0,S,030,0,E,0,NM230240S0300E0,24S 30E,,,,,,38961.3881307646,94569421.5589657
878,NM,23,New Mexico Meridian,023,0,S,030,0,E,0,NM230230S0300E0,23S 30E,,,,,,38996.01264029,94885980.9398554
879,NM,23,New Mexico Meridian,021,0,S,029,0,E,0,NM230210S0290E0,21S 29E,,,,,,39996.1072475927,99220716.8025131
880,NM,23,New Mexico Meridian,022,0,S,028,0,E,0,NM230220S0280E0,22S 28E,,,,,,38811.1933037207,93970512.5987293
881,NM,23,New Mexico Meridian,021,0,S,028,0,E,0,NM230210S0280E0,21S 28E,,,,,,40166.9907405622,100028473.788027
882,NM,23,New Mexico Meridian,022,0,S,029,0,E,0,NM230220S0290E0,22S 29E,,,,,,38584.8046241092,92904581.4435544
883,NM,23,New Mexico Meridian,022,0,S,030,0,E,0,NM230220S0300E0,22S 30E,,,,,,38922.8081997302,94545523.8430983
884,NM,23,New Mexico Meridian,021,0,S,030,0,E,0,NM230210S0300E0,21S 30E,,,,,,40509.8857461315,101953502.128079
885,NM,23,New Mexico Meridian,022,0,S,031,0,E,0,NM230220S0310E0,22S 31E,,,,,,38669.4973190761,93259180.3610956
886,NM,23,New Mexico Meridian,021,0,S,031,0,E,0,NM230210S0310E0,21S 31E,,,,,,40391.3005314961,101154201.749037
887,NM,23,New Mexico Meridian,020,0,S,026,0,E,0,NM230200S0260E0,20S 26E,,,,,,38378.7929873468,91654798.0787345
888,NM,23,New Mexico Meridian,020,0,S,025,0,E,0,NM230200S0250E0,20S 25E,,,,,,38763.2478315922,93455291.4927515
889,NM,23,New Mexico Meridian,019,0,S,025,0,E,0,NM230190S0250E0,19S 25E,,,,,,38798.0340822332,94108226.5508771
890,NM,23,New Mexico Meridian,019,0,S,026,0,E,0,NM230190S0260E0,19S 26E,,,,,,38544.1923727468,92889396.5892652
891,NM,23,New Mexico Meridian,020,0,S,027,0,E,0,NM230200S0270E0,20S 27E,,,,,,38709.2883710635,93466096.994075
892,NM,23,New Mexico Meridian,019,0,S,028,0,E,0,NM230190S0280E0,19S 28E,,,,,,38609.0873965095,92137307.1013932
893,NM,23,New Mexico Meridian,020,0,S,028,0,E,0,NM230200S0280E0,20S 28E,,,,,,38857.6387045866,94345419.6382446
894,NM,23,New Mexico Meridian,019,0,S,027,0,E,0,NM230190S0270E0,19S 27E,,,,,,38676.2133600338,93775727.0508103
895,NM,23,New Mexico Meridian,018,0,S,027,0,E,0,NM230180S0270E0,18S 27E,,,,,,38703.1544648958,93084771.5121063
896,NM,23,New Mexico Meridian,017,0,S,028,0,E,0,NM230170S0280E0,17S 28E,,,,,,38604.0078569605,92675930.8838693
897,NM,23,New Mexico Meridian,018,0,S,028,0,E,0,NM230180S0280E0,18S 28E,,,,,,38457.3041926167,92163775.6478315
898,NM,23,New Mexico Meridian,017,0,S,027,0,E,0,NM230170S0270E0,17S 27E,,,,,,38663.9492785439,93831769.1544432
899,NM,23,New Mexico Meridian,019,0,S,030,0,E,0,NM230190S0300E0,19S 30E,,,,,,38658.6559620228,93209243.5194062
900,NM,23,New Mexico Meridian,019,0,S,029,0,E,0,NM230190S0290E0,19S 29E,,,,,,38541.8747809406,92545854.0912908
901,NM,23,New Mexico Meridian,020,0,S,030,0,E,0,NM230200S0300E0,20S 30E,,,,,,38677.9946013733,93281948.2713982
902,NM,23,New Mexico Meridian,020,0,S,029,0,E,0,NM230200S0290E0,20S 29E,,,,,,38642.6888555627,93043842.4540097
903,NM,23,New Mexico Meridian,019,0,S,031,0,E,0,NM230190S0310E0,19S 31E,,,,,,38635.7873442018,93048775.6714194
904,NM,23,New Mexico Meridian,020,0,S,031,0,E,0,NM230200S0310E0,20S 31E,,,,,,38709.6814504497,93471035.8067077
905,NM,23,New Mexico Meridian,019,0,S,032,0,E,0,NM230190S0320E0,19S 32E,,,,,,38704.2768718151,93368293.2403718
906,NM,23,New Mexico Meridian,020,0,S,032,0,E,0,NM230200S0320E0,20S 32E,,,,,,38738.6236758952,93616472.0841828
907,NM,23,New Mexico Meridian,017,0,S,032,0,E,0,NM230170S0320E0,17S 32E,,,,,,38691.2746462461,93345366.976089
908,NM,23,New Mexico Meridian,018,0,S,032,0,E,0,NM230180S0320E0,18S 32E,,,,,,38703.6384194823,93405851.2383726
909,NM,23,New Mexico Meridian,024,0,S,032,0,E,0,NM230240S0320E0,24S 32E,,,,,,38797.0506468682,93907003.766488
910,NM,23,New Mexico Meridian,025,0,S,032,0,E,0,NM230250S0320E0,25S 32E,,,,,,38805.5764913901,93945620.6615587
911,NM,23,New Mexico Meridian,023,0,S,032,0,E,0,NM230230S0320E0,23S 32E,,,,,,38777.1603434684,93805284.4896926
912,NM,23,New Mexico Meridian,023,0,S,033,0,E,0,NM230230S0330E0,23S 33E,,,,,,38630.58315964,93062016.2124429
913,NM,23,New Mexico Meridian,025,0,S,033,0,E,0,NM230250S0330E0,25S 33E,,,,,,38672.4283706643,93286344.2422653
914,NM,23,New Mexico Meridian,024,0,S,034,0,E,0,NM230240S0340E0,24S 34E,,,,,,38658.4464533891,93201378.791875
915,NM,23,New Mexico Meridian,024,0,S,033,0,E,0,NM230240S0330E0,24S 33E,,,,,,38653.5966267455,93149980.4461289
916,NM,23,New Mexico Meridian,023,0,S,034,0,E,0,NM230230S0340E0,23S 34E,,,,,,38635.4166988495,93091242.1986785
917,NM,23,New Mexico Meridian,025,0,S,034,0,E,0,NM230250S0340E0,25S 34E,,,,,,38677.7572186146,93291881.395004
918,NM,23,New Mexico Meridian,022,0,S,032,0,E,0,NM230220S0320E0,22S 32E,,,,,,38753.495916738,93676549.1012281
919,NM,23,New Mexico Meridian,021,0,S,032,0,E,0,NM230210S0320E0,21S 32E,,,,,,40421.7203698312,101364251.434557
920,NM,23,New Mexico Meridian,021,0,S,033,0,E,0,NM230210S0330E0,21S 33E,,,,,,40270.8638868413,100584318.622512
921,NM,23,New Mexico Meridian,022,0,S,034,0,E,0,NM230220S0340E0,22S 34E,,,,,,38657.6142342117,93194058.4127718
922,NM,23,New Mexico Meridian,021,0,S,034,0,E,0,NM230210S0340E0,21S 34E,,,,,,40302.2080885975,100735796.872912
923,NM,23,New Mexico Meridian,022,0,S,033,0,E,0,NM230220S0330E0,22S 33E,,,,,,38613.329023159,92969027.5003593
924,NM,23,New Mexico Meridian,025,0,S,036,0,E,0,NM230250S0360E0,25S 36E,,,,,,38679.5553672784,93296066.6015982
925,NM,23,New Mexico Meridian,024,0,S,036,0,E,0,NM230240S0360E0,24S 36E,,,,,,38660.7090696456,93213150.3500058
926,NM,23,New Mexico Meridian,025,0,S,035,0,E,0,NM230250S0350E0,25S 35E,,,,,,38687.8081055807,93374499.162366
927,NM,23,New Mexico Meridian,024,0,S,035,0,E,0,NM230240S0350E0,24S 35E,,,,,,38669.7151873493,93255389.360028
928,NM,23,New Mexico Meridian,025,0,S,038,0,E,0,NM230250S0380E0,25S 38E,,,,,,28049.8206515191,39579023.0622694
929,NM,23,New Mexico Meridian,024,0,S,037,0,E,0,NM230240S0370E0,24S 37E,,,,,,38612.1753523764,92968386.7795288
930,NM,23,New Mexico Meridian,024,0,S,038,0,E,0,NM230240S0380E0,24S 38E,,,,,,28032.8443513196,39504735.2614419
931,NM,23,New Mexico Meridian,025,0,S,037,0,E,0,NM230250S0370E0,25S 37E,,,,,,38646.6391164428,93144470.9457809
932,NM,23,New Mexico Meridian,023,0,S,036,0,E,0,NM230230S0360E0,23S 36E,,,,,,38684.8910618485,93288119.8917527
933,NM,23,New Mexico Meridian,022,0,S,036,0,E,0,NM230220S0360E0,22S 36E,,,,,,38608.3619955397,92888361.486761
934,NM,23,New Mexico Meridian,022,0,S,035,0,E,0,NM230220S0350E0,22S 35E,,,,,,38671.8639048635,93260885.9052584
935,NM,23,New Mexico Meridian,021,0,S,035,0,E,0,NM230210S0350E0,21S 35E,,,,,,40231.3139990505,100354045.94197
936,NM,23,New Mexico Meridian,021,0,S,036,0,E,0,NM230210S0360E0,21S 36E,,,,,,40207.1789549175,100305377.348497
937,NM,23,New Mexico Meridian,023,0,S,035,0,E,0,NM230230S0350E0,23S 35E,,,,,,38671.6651122481,93262866.4202429
938,NM,23,New Mexico Meridian,022,0,S,038,0,E,0,NM230220S0380E0,22S 38E,,,,,,28023.7041898478,39402667.3192743
939,NM,23,New Mexico Meridian,023,0,S,037,0,E,0,NM230230S0370E0,23S 37E,,,,,,38700.3723778587,93374596.532009
940,NM,23,New Mexico Meridian,021,0,S,037,0,E,0,NM230210S0370E0,21S 37E,,,,,,40226.118950534,100378498.977803
941,NM,23,New Mexico Meridian,022,0,S,037,0,E,0,NM230220S0370E0,22S 37E,,,,,,38591.5904274141,92879666.838105
942,NM,23,New Mexico Meridian,023,0,S,038,0,E,0,NM230230S0380E0,23S 38E,,,,,,28133.1669676503,39667902.8861629
943,NM,23,New Mexico Meridian,020,0,S,033,0,E,0,NM230200S0330E0,20S 33E,,,,,,38692.7381216063,93407571.3333619
944,NM,23,New Mexico Meridian,019,0,S,033,0,E,0,NM230190S0330E0,19S 33E,,,,,,38764.251983932,93682695.3284887
945,NM,23,New Mexico Meridian,019,0,S,035,0,E,0,NM230190S0350E0,19S 35E,,,,,,38711.5811155183,93542430.869397
946,NM,23,New Mexico Meridian,020,0,S,034,0,E,0,NM230200S0340E0,20S 34E,,,,,,38726.9011461066,93501924.3522742
947,NM,23,New Mexico Meridian,019,0,S,034,0,E,0,NM230190S0340E0,19S 34E,,,,,,38764.7139477286,93657324.2195098
948,NM,23,New Mexico Meridian,020,0,S,035,0,E,0,NM230200S0350E0,20S 35E,,,,,,38714.8547447044,93479507.6754857
949,NM,23,New Mexico Meridian,018,0,S,033,0,E,0,NM230180S0330E0,18S 33E,,,,,,38720.73162477,93513345.360926
950,NM,23,New Mexico Meridian,017,0,S,033,0,E,0,NM230170S0330E0,17S 33E,,,,,,38706.9963525521,93437595.8380214
951,NM,23,New Mexico Meridian,018,0,S,034,0,E,0,NM230180S0340E0,18S 34E,,,,,,38631.0960038658,93025438.5829899
952,NM,23,New Mexico Meridian,017,0,S,035,0,E,0,NM230170S0350E0,17S 35E,,,,,,38713.2014410884,93396086.0362236
953,NM,23,New Mexico Meridian,018,0,S,035,0,E,0,NM230180S0350E0,18S 35E,,,,,,38734.8529090464,93546968.9217251
954,NM,23,New Mexico Meridian,017,0,S,034,0,E,0,NM230170S0340E0,17S 34E,,,,,,38593.2761663616,92877945.1856724
955,NM,23,New Mexico Meridian,020,0,S,036,0,E,0,NM230200S0360E0,20S 36E,,,,,,38730.1952040618,93521202.711928
956,NM,23,New Mexico Meridian,020,0,S,037,0,E,0,NM230200S0370E0,20S 37E,,,,,,38695.4272133798,93415525.3080254
957,NM,23,New Mexico Meridian,020,0,S,039,0,E,0,NM230200S0390E0,20S 39E,,,,,,25446.966091201,26197602.3593438
958,NM,23,New Mexico Meridian,020,0,S,038,0,E,0,NM230200S0380E0,20S 38E,,,,,,38703.7591879845,93444579.660037
959,NM,23,New Mexico Meridian,021,0,S,038,0,E,0,NM230210S0380E0,21S 38E,,,,,,29646.6121533799,42544003.0532819
960,NM,23,New Mexico Meridian,019,0,S,036,0,E,0,NM230190S0360E0,19S 36E,,,,,,38697.825393685,93416077.2930483
961,NM,23,New Mexico Meridian,017,0,S,036,0,E,0,NM230170S0360E0,17S 36E,,,,,,38698.6272444412,93390604.8047538
962,NM,23,New Mexico Meridian,019,0,S,037,0,E,0,NM230190S0370E0,19S 37E,,,,,,38691.0769827144,93227269.5011943
963,NM,23,New Mexico Meridian,018,0,S,037,0,E,0,NM230180S0370E0,18S 37E,,,,,,38704.2448113287,93412173.7104706
964,NM,23,New Mexico Meridian,017,0,S,037,0,E,0,NM230170S0370E0,17S 37E,,,,,,38711.6932921266,93429023.9665098
965,NM,23,New Mexico Meridian,018,0,S,036,0,E,0,NM230180S0360E0,18S 36E,,,,,,38700.6009892683,93335513.9734259
966,NM,23,New Mexico Meridian,018,0,S,039,0,E,0,NM230180S0390E0,18S 39E,,,,,,25382.7310845103,25866908.5931489
967,NM,23,New Mexico Meridian,017,0,S,038,0,E,0,NM230170S0380E0,17S 38E,,,,,,38628.1193543268,92999275.7026148
968,NM,23,New Mexico Meridian,018,0,S,038,0,E,0,NM230180S0380E0,18S 38E,,,,,,38668.5112899916,93228739.7071916
969,NM,23,New Mexico Meridian,019,0,S,039,0,E,0,NM230190S0390E0,19S 39E,,,,,,25411.1262282189,26015096.1804258
970,NM,23,New Mexico Meridian,019,0,S,038,0,E,0,NM230190S0380E0,19S 38E,,,,,,38693.8254343647,93424909.0794706
971,NM,23,New Mexico Meridian,015,0,S,010,0,E,0,NM230150S0100E0,15S 10E,,,,,,39023.6679671815,94928179.8461046
972,NM,23,New Mexico Meridian,016,0,S,009,0,E,0,NM230160S0090E0,16S 9E,,,,,,38449.6718483029,92269068.7751591
973,NM,23,New Mexico Meridian,016,0,S,012,0,E,0,NM230160S0120E0,16S 12E,,,,,,40741.0305937828,102461278.191052
974,NM,23,New Mexico Meridian,016,0,S,011,0,E,0,NM230160S0110E0,16S 11E,,,,,,41117.5689369086,104836025.281051
975,NM,23,New Mexico Meridian,013,0,S,011,0,E,0,NM230130S0110E0,13S 11E,,,,,,36471.4011605474,82889956.2608867
976,NM,23,New Mexico Meridian,014,0,S,011,0,E,0,NM230140S0110E0,14S 11E,,,,,,37371.6171768205,87110217.9857596
977,NM,23,New Mexico Meridian,013,0,S,010,0,E,0,NM230130S0100E0,13S 10E,,,,,,38934.906975816,95019071.8461053
978,NM,23,New Mexico Meridian,014,0,S,010,0,E,0,NM230140S0100E0,14S 10E,,,,,,38992.9749640627,94732675.6396474
979,NM,23,New Mexico Meridian,016,0,S,014,0,E,0,NM230160S0140E0,16S 14E,,,,,,40193.4668714584,100340188.996649
980,NM,23,New Mexico Meridian,016,0,S,013,0,E,0,NM230160S0130E0,16S 13E,,,,,,40483.3416931026,100631570.356341
981,NM,23,New Mexico Meridian,016,0,S,016,0,E,0,NM230160S0160E0,16S 16E,,,,,,39003.5418017954,93502895.4351279
982,NM,23,New Mexico Meridian,016,0,S,015,0,E,0,NM230160S0150E0,16S 15E,,,,,,40257.8053673872,100457022.702915
983,NM,23,New Mexico Meridian,012,0,S,010,0,E,0,NM230120S0100E0,12S 10E,,,,,,38049.1395959976,87393718.907035
984,NM,23,New Mexico Meridian,011,0,S,009,2,E,0,NM230110S0092E0,11S 9.5E,,,,,,32194.9539046629,63481347.6658893
985,NM,23,New Mexico Meridian,010,0,S,009,0,E,0,NM230100S0090E0,10S 9E,,,,,,38419.978555819,92556245.2401914
986,NM,23,New Mexico Meridian,009,0,S,010,0,E,0,NM230090S0100E0,9S 10E,,,,,,38349.1086245176,92262270.8294966
987,NM,23,New Mexico Meridian,009,0,S,009,0,E,0,NM230090S0090E0,9S 9E,,,,,,38138.4656795215,89965332.8120697
988,NM,23,New Mexico Meridian,010,0,S,012,0,E,0,NM230100S0120E0,10S 12E,,,,,,23142.4682102228,16129040.9360814
989,NM,23,New Mexico Meridian,010,0,S,011,0,E,0,NM230100S0110E0,10S 11E,,,,,,38280.1955878736,91323635.6855965
990,NM,23,New Mexico Meridian,011,0,S,016,0,E,0,NM230110S0160E0,11S 16E,,,,,,38230.6501152596,91686485.5344641
991,NM,23,New Mexico Meridian,010,0,S,016,0,E,0,NM230100S0160E0,10S 16E,,,,,,37716.5986532367,88727213.2375685
992,NM,23,New Mexico Meridian,009,0,S,016,0,E,0,NM230090S0160E0,9S 16E,,,,,,37702.8980438577,88707380.11819
993,NM,23,New Mexico Meridian,016,0,S,017,0,E,0,NM230160S0170E0,16S 17E,,,,,,39622.7412940797,97921202.0439607
994,NM,23,New Mexico Meridian,016,0,S,018,0,E,0,NM230160S0180E0,16S 18E,,,,,,39846.0488450934,98540308.9885255
995,NM,23,New Mexico Meridian,015,0,S,018,0,E,0,NM230150S0180E0,15S 18E,,,,,,37429.0675996654,88611411.8120925
996,NM,23,New Mexico Meridian,015,0,S,017,0,E,0,NM230150S0170E0,15S 17E,,,,,,38118.4891361434,87174310.8398281
997,NM,23,New Mexico Meridian,016,0,S,019,0,E,0,NM230160S0190E0,16S 19E,,,,,,40043.8840696091,99634509.358909
998,NM,23,New Mexico Meridian,015,0,S,019,0,E,0,NM230150S0190E0,15S 19E,,,,,,38659.2713073366,92783102.5571905
999,NM,23,New Mexico Meridian,015,0,S,020,0,E,0,NM230150S0200E0,15S 20E,,,,,,38768.0197938131,93714547.7937602
1000,NM,23,New Mexico Meridian,016,0,S,020,0,E,0,NM230160S0200E0,16S 20E,,,,,,40315.0984301647,100950099.000771
1001,NM,23,New Mexico Meridian,013,0,S,018,0,E,0,NM230130S0180E0,13S 18E,,,,,,39041.2334014204,95183547.2590026
1002,NM,23,New Mexico Meridian,014,0,S,018,0,E,0,NM230140S0180E0,14S 18E,,,,,,38695.2321432583,93419517.4778617
1003,NM,23,New Mexico Meridian,014,0,S,017,0,E,0,NM230140S0170E0,14S 17E,,,,,,38503.1155119052,92980036.8926422
1004,NM,23,New Mexico Meridian,013,0,S,017,0,E,0,NM230130S0170E0,13S 17E,,,,,,38785.5209164302,93582394.6411202
1005,NM,23,New Mexico Meridian,013,0,S,019,0,E,0,NM230130S0190E0,13S 19E,,,,,,38614.1145696886,91480888.1646882
1006,NM,23,New Mexico Meridian,014,0,S,019,0,E,0,NM230140S0190E0,14S 19E,,,,,,37378.0815445917,88188652.4564351
1007,NM,23,New Mexico Meridian,013,0,S,020,0,E,0,NM230130S0200E0,13S 20E,,,,,,37094.294601331,85886815.0332991
1008,NM,23,New Mexico Meridian,014,0,S,020,0,E,0,NM230140S0200E0,14S 20E,,,,,,39112.1341773385,95147142.6237827
1009,NM,23,New Mexico Meridian,016,0,S,021,0,E,0,NM230160S0210E0,16S 21E,,,,,,40124.2572515766,100092476.041982
1010,NM,23,New Mexico Meridian,015,0,S,022,0,E,0,NM230150S0220E0,15S 22E,,,,,,38788.047314612,93832762.6717476
1011,NM,23,New Mexico Meridian,015,0,S,021,0,E,0,NM230150S0210E0,15S 21E,,,,,,38868.8165782122,93985553.5053736
1012,NM,23,New Mexico Meridian,015,0,S,023,0,E,0,NM230150S0230E0,15S 23E,,,,,,38733.2687263017,93530763.0975683
1013,NM,23,New Mexico Meridian,015,0,S,024,0,E,0,NM230150S0240E0,15S 24E,,,,,,38784.3560788977,93848656.8937816
1014,NM,23,New Mexico Meridian,016,0,S,023,0,E,0,NM230160S0230E0,16S 23E,,,,,,40031.6245896567,98702463.1379864
1015,NM,23,New Mexico Meridian,013,0,S,022,0,E,0,NM230130S0220E0,13S 22E,,,,,,37371.6383722491,85047537.8194372
1016,NM,23,New Mexico Meridian,014,0,S,021,0,E,0,NM230140S0210E0,14S 21E,,,,,,38827.565980048,94017156.4751165
1017,NM,23,New Mexico Meridian,013,0,S,021,0,E,0,NM230130S0210E0,13S 21E,,,,,,37618.7606546863,88531038.3575116
1018,NM,23,New Mexico Meridian,014,0,S,022,0,E,0,NM230140S0220E0,14S 22E,,,,,,38736.6849397864,93557084.1825132
1019,NM,23,New Mexico Meridian,014,0,S,023,0,E,0,NM230140S0230E0,14S 23E,,,,,,38808.4349811152,93875906.5612227
1020,NM,23,New Mexico Meridian,013,0,S,023,0,E,0,NM230130S0230E0,13S 23E,,,,,,37151.1798585902,85979990.2469879
1021,NM,23,New Mexico Meridian,013,0,S,024,0,E,0,NM230130S0240E0,13S 24E,,,,,,38822.3555051297,90850728.9528645
1022,NM,23,New Mexico Meridian,014,0,S,024,0,E,0,NM230140S0240E0,14S 24E,,,,,,38797.2856331528,93825716.9244827
1023,NM,23,New Mexico Meridian,011,0,S,017,0,E,0,NM230110S0170E0,11S 17E,,,,,,38792.8898729107,93607589.5213694
1024,NM,23,New Mexico Meridian,012,0,S,018,0,E,0,NM230120S0180E0,12S 18E,,,,,,38443.9905329788,92146083.2215904
1025,NM,23,New Mexico Meridian,012,0,S,017,0,E,0,NM230120S0170E0,12S 17E,,,,,,38597.2132685114,93088088.257439
1026,NM,23,New Mexico Meridian,011,0,S,018,0,E,0,NM230110S0180E0,11S 18E,,,,,,38866.5421293065,95011997.4546162
1027,NM,23,New Mexico Meridian,012,0,S,019,0,E,0,NM230120S0190E0,12S 19E,,,,,,38006.5896693279,90034113.7084426
1028,NM,23,New Mexico Meridian,011,0,S,020,0,E,0,NM230110S0200E0,11S 20E,,,,,,40050.3150530257,99962193.0724576
1029,NM,23,New Mexico Meridian,011,0,S,019,0,E,0,NM230110S0190E0,11S 19E,,,,,,39891.0648175493,99074810.548021
1030,NM,23,New Mexico Meridian,010,0,S,017,0,E,0,NM230100S0170E0,10S 17E,,,,,,37386.1077443499,88309151.8060555
1031,NM,23,New Mexico Meridian,010,0,S,018,0,E,0,NM230100S0180E0,10S 18E,,,,,,39549.8339293621,95757793.8153839
1032,NM,23,New Mexico Meridian,009,0,S,017,0,E,0,NM230090S0170E0,9S 17E,,,,,,37604.2293937913,88454876.6249103
1033,NM,23,New Mexico Meridian,009,0,S,018,0,E,0,NM230090S0180E0,9S 18E,,,,,,39278.4047566994,96023363.062077
1034,NM,23,New Mexico Meridian,009,0,S,019,0,E,0,NM230090S0190E0,9S 19E,,,,,,39583.4536214367,97703887.4714162
1035,NM,23,New Mexico Meridian,010,0,S,019,0,E,0,NM230100S0190E0,10S 19E,,,,,,39420.7939997531,97250739.0809818
1036,NM,23,New Mexico Meridian,010,0,S,020,0,E,0,NM230100S0200E0,10S 20E,,,,,,39560.6616243344,93018708.0877961
1037,NM,23,New Mexico Meridian,009,0,S,020,0,E,0,NM230090S0200E0,9S 20E,,,,,,39388.7885473727,97161806.7258798
