score_recent(long),date_recent,score_two(long),date_two,score_three(long),date_three,permitnumber(long),facilitytype(long),facilitytypedescription,subtype(long),subtypedescription,premisename,premiseaddress,premisecity,premisestate,premisezip(long),openingdate,object_id(long)
86,2023/07/13 04:00:00+00,75,2023/06/09 00:00:00,94,2022/08/11 00:00:00,109728.0,695,SWIMMING AREA,191.0,SWIMMING POOL,AVOCA APARTMENT,1405 AVOCA RIDGE RD,LOUISVILLE,KY,40223,1988/06/07 00:00:00,491.0
100,2023/03/17 04:00:00+00,100,2022/10/13 00:00:00,100,2022/04/08 00:00:00,109771.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE HARPER,292 STOKE ON TRENT,JEFFERSONTOWN,KY,40299,2020/06/30 00:00:00,492.0
95,2023/03/03 05:00:00+00,92,2022/12/16 00:00:00,93,2022/02/02 00:00:00,109829.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HYATT HOUSE LOUISVILLE EAST,9315 LEES GATE RD,LOUISVILLE,KY,40222,2020/09/21 00:00:00,493.0
93,2023/08/24 04:00:00+00,84,2023/07/06 00:00:00,97,2022/09/02 00:00:00,109911.0,695,SWIMMING AREA,191.0,SWIMMING POOL,AXIS ON LEXINGTON,303 AXIS DR,LOUISVILLE,KY,40206,1988/06/07 00:00:00,494.0
84,2023/08/23 04:00:00+00,95,2022/08/16 00:00:00,97,2021/07/09 00:00:00,109975.0,695,SWIMMING AREA,191.0,SWIMMING POOL,FINISH LINE APARTMENTS,5420 EIGHT BELLS LANE,LOUISVILLE,KY,40258,1988/06/07 00:00:00,495.0
94,2023/08/15 04:00:00+00,92,2023/06/29 00:00:00,96,2022/08/11 00:00:00,109976.0,695,SWIMMING AREA,191.0,SWIMMING POOL,FRONTGATE APARTMENTS,7400 SNOW BEND AVE,LOUISVILLE,KY,40228,2021/06/16 00:00:00,496.0
93,2023/08/01 04:00:00+00,94,2023/04/04 00:00:00,73,2021/08/12 00:00:00,110312.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE LOFT,512 W ORMSBY AVE,LOUISVILLE,KY,40203,1988/06/07 00:00:00,497.0
90,2023/09/07 04:00:00+00,95,2023/01/05 00:00:00,90,2022/08/29 00:00:00,110473.0,695,SWIMMING AREA,191.0,SWIMMING POOL,TOWNEPLACE SUITES,801 W JEFFERSON ST,LOUISVILLE,KY,40202,1988/06/07 00:00:00,498.0
100,2023/07/24 04:00:00+00,97,2023/06/05 00:00:00,91,2022/07/12 00:00:00,110474.0,695,SWIMMING AREA,191.0,SWIMMING POOL,RIALTO AT HURSTBOURNE,309 PALAZZO CIRCLE,LOUISVILLE,KY,40222,2022/05/13 00:00:00,499.0
92,2023/05/16 04:00:00+00,98,2022/12/20 00:00:00,95,2022/05/06 00:00:00,110557.0,695,SWIMMING AREA,191.0,SWIMMING POOL,RESIDENCE INN,2510 TERRA CROSSING BLVD,LOUISVILLE,KY,40245,2020/12/21 00:00:00,500.0
81,2023/07/14 04:00:00+00,76,2023/06/06 00:00:00,86,2022/08/12 00:00:00,110558.0,695,SWIMMING AREA,191.0,SWIMMING POOL,LORY OF LOUISVILLE,201 HERITAGE HILLS TRAIL,LOUISVILLE,KY,40223,2020/06/08 00:00:00,501.0
94,2023/08/11 04:00:00+00,73,2023/06/26 00:00:00,91,2022/08/22 00:00:00,110572.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ELEVATE AT NULU APARTMENTS,510 S SHELBY ST,LOUISVILLE,KY,40202,2020/06/08 00:00:00,502.0
77,2023/08/01 04:00:00+00,78,2023/06/13 00:00:00,90,2022/08/11 00:00:00,110637.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BROOKVIEW AT MIDDLETOWN,400 ECHELON DR,LOUISVILLE,KY,40223,2020/06/22 00:00:00,503.0
97,2023/08/21 04:00:00+00,83,2023/07/21 00:00:00,84,2021/07/09 00:00:00,110742.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE OAKS AT ST. ANDREWS,6817 BROOKLAWN DR,LOUISVILLE,KY,40214,2020/07/06 00:00:00,504.0
89,2023/08/02 04:00:00+00,92,2023/07/13 00:00:00,94,2022/08/23 00:00:00,111706.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COURTYARDS AT CURRY FARMS,1840 DRESSAGE CIRCLE,LOUISVILLE,KY,40245,2021/07/27 00:00:00,505.0
97,2023/08/16 04:00:00+00,91,2023/07/13 00:00:00,100,2022/08/09 00:00:00,111717.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE LOUIS FLATS APARTMENTS,10720 BELL TUCKER LANE,LOUISVILLE,KY,40241,1988/06/07 00:00:00,506.0
92,2023/08/16 04:00:00+00,91,2023/04/20 00:00:00,90,2022/08/01 00:00:00,111748.0,695,SWIMMING AREA,191.0,SWIMMING POOL,LYRIC AT NORTON COMMONS,6324 MEETING STREET,PROSPECT,KY,40059,2023/04/20 00:00:00,507.0
84,2023/09/29 04:00:00+00,94,2023/04/28 00:00:00,91,2022/12/08 00:00:00,111806.0,695,SWIMMING AREA,276.0,SPA,JEWISH COMMUNITY CENTER,3600 R DUTCHMANS LANE,LOUISVILLE,KY,40205,2022/04/18 00:00:00,508.0
84,2023/09/29 04:00:00+00,79,2023/03/24 00:00:00,82,2022/12/07 00:00:00,111807.0,695,SWIMMING AREA,191.0,SWIMMING POOL,JEWISH COMMUNITY CENTER,3600R DUTCHMANS LANE,LOUISVILLE,KY,40205,1988/06/07 00:00:00,509.0
93,2023/08/09 04:00:00+00,0,2023/07/14 00:00:00,0,2022/08/09 00:00:00,112181.0,695,SWIMMING AREA,237.0,SWIMMING / DIVING POOL,LOUISVILLE DIVE CENTER - SCUBA TRAINING FACILITY,4265 ROOSEVELT AVE,LOUISVILLE,KY,40213,1988/06/07 00:00:00,510.0
100,2023/08/17 04:00:00+00,97,2023/06/27 00:00:00,91,2022/08/12 00:00:00,112289.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BROOKVIEW AT APEX,11602 APEX VIEW DR,LOUISVILLE,KY,40229,2021/04/23 00:00:00,511.0
100,2023/08/08 04:00:00+00,76,2023/06/26 00:00:00,100,2022/08/29 00:00:00,112532.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BRECKINRIDGE SQUARE APARTMENTS,203 BRECKINRIDGE SQUARE,LOUISVILLE,KY,40220,1988/06/07 00:00:00,512.0
88,2023/07/25 04:00:00+00,94,2023/06/06 00:00:00,95,2022/08/03 00:00:00,112594.0,695,SWIMMING AREA,195.0,WATERSLIDE,KY KINGDOM - TORNADO,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/28 00:00:00,513.0
87,2023/07/25 04:00:00+00,93,2023/06/06 00:00:00,98,2022/08/03 00:00:00,112595.0,695,SWIMMING AREA,195.0,WATERSLIDE,KY KINGDOM - MT SLIDE HAI,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/27 00:00:00,514.0
98,2023/08/05 04:00:00+00,98,2023/06/28 00:00:00,95,2022/08/02 00:00:00,112598.0,695,SWIMMING AREA,195.0,WATERSLIDE,KY KINGDOM - MEGA WEDGIE,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/27 00:00:00,515.0
96,2023/07/25 04:00:00+00,96,2023/06/06 00:00:00,93,2022/08/03 00:00:00,112599.0,695,SWIMMING AREA,191.0,SWIMMING POOL,KY KINGDOM - BIG SURF WAVE POOL,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/27 00:00:00,516.0
98,2023/07/31 04:00:00+00,98,2023/06/28 00:00:00,95,2022/08/01 00:00:00,112600.0,695,SWIMMING AREA,195.0,WATERSLIDE,KY KINGDOM - PLUMMET SUMMIT SLIDE,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/27 00:00:00,517.0
94,2023/07/25 04:00:00+00,88,2023/06/06 00:00:00,98,2022/08/03 00:00:00,112601.0,695,SWIMMING AREA,191.0,SWIMMING POOL,KY KINGDOM - CASTAWAY CREEK,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/27 00:00:00,518.0
95,2023/07/31 04:00:00+00,100,2023/06/28 00:00:00,94,2022/08/02 00:00:00,112602.0,695,SWIMMING AREA,191.0,SWIMMING POOL,KY KINGDOM - ADVENTURE RIVER,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/27 00:00:00,519.0
98,2023/07/31 04:00:00+00,100,2023/06/28 00:00:00,95,2022/08/01 00:00:00,112604.0,695,SWIMMING AREA,195.0,WATERSLIDE,KY KINGDOM - DEEPWATER DIVE/WAVE RUNNER,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/27 00:00:00,520.0
95,2023/07/31 04:00:00+00,98,2023/06/28 00:00:00,95,2022/08/01 00:00:00,112605.0,695,SWIMMING AREA,191.0,SWIMMING POOL,KY KINGDOM - FAMILY WAVE,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/27 00:00:00,521.0
