reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
711261,2020/12/03 05:00:00+00,FUDGERY,416 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,971
711262,2020/12/03 05:00:00+00,FUDGERY,416 S 4TH ST,40202.0,2020/12/14 05:00:00+00,4,SURVEY,972
711263,2020/12/03 05:00:00+00,JIM BEAM URBAN STILLHOUSE,404 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,973
711264,2020/12/03 05:00:00+00,GORDON BIERSCH BREWERY RESTAURANT,400 S 4TH ST,40203.0,2020/12/03 05:00:00+00,4,SURVEY,974
711265,2020/12/03 05:00:00+00,TGI FRIDAYS,415 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,975
711266,2020/12/03 05:00:00+00,SPORTS & SOCIAL CLUB,427 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,976
711267,2020/12/03 05:00:00+00,PIZZA BAR,427 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,977
711551,2020/12/03 05:00:00+00,WALGREENS,2490 BARDSTOWN ROAD,40202.0,2020/12/03 05:00:00+00,4,SURVEY,978
711551,2020/12/03 05:00:00+00,WALGREENS,2490 BARDSTOWN ROAD,40202.0,2020/12/03 05:00:00+00,4,SURVEY,979
711553,2020/12/03 05:00:00+00,PLANET FITNESS,3036 BARDSTOWN ROAD,40202.0,2020/12/03 05:00:00+00,4,SURVEY,980
711557,2020/12/03 05:00:00+00,DOLLAR GENERAL STORE,4800 BARDSTOWN ROAD,40291.0,2020/12/03 05:00:00+00,4,SURVEY,981
711614,2020/12/03 05:00:00+00,LSM MARKET KITCHEN,1001 LOGAN ST,40204.0,2020/12/03 05:00:00+00,4,SURVEY,982
711617,2020/12/03 05:00:00+00,GREAT WOK,2502 S PRESTON ST,40217.0,2020/12/03 05:00:00+00,4,SURVEY,983
711621,2020/12/03 05:00:00+00,KFC,2513 PRESTON HWY,40217.0,2020/12/03 05:00:00+00,4,SURVEY,984
711623,2020/12/03 05:00:00+00,NORD'S BAKERY,2118 S PRESTON ST,40217.0,2020/12/03 05:00:00+00,4,SURVEY,985
711625,2020/12/03 05:00:00+00,SUNERGOS COFFEE,2122 S PRESTON ST,40217.0,2020/12/03 05:00:00+00,4,SURVEY,986
711626,2020/12/03 05:00:00+00,SPEEDWAY #9653,1422 POPLAR LEVEL RD,40217.0,2020/12/03 05:00:00+00,4,SURVEY,987
711628,2020/12/03 05:00:00+00,DOUBLE DRAGON,1255 GOSS AVE,40217.0,2020/12/03 05:00:00+00,4,SURVEY,988
711635,2020/12/03 05:00:00+00,FOUR PEGS,1053 GOSS AVE,40217.0,2020/12/03 05:00:00+00,4,SURVEY,989
711636,2020/12/03 05:00:00+00,I LOVE LIQUORS OF GERMANTOWN,1036 GOSS AVE,40217.0,2020/12/03 05:00:00+00,4,SURVEY,990
713349,2020/12/03 05:00:00+00,ULTA BEAUTY,4292 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,991
713350,2020/12/03 05:00:00+00,ORVIS CLOTHING STORE,4288 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,992
713351,2020/12/03 05:00:00+00,PURE BARRE,4284 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,993
713352,2020/12/03 05:00:00+00,SUNGLASS HUT,4290 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,994
713353,2020/12/03 05:00:00+00,LOFT WOMEN'S CLOTHING,4278 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,995
713354,2020/12/03 05:00:00+00,SOFT SURROUNDINGS BED SHOPP,4270 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,996
713355,2020/12/03 05:00:00+00,"WHITE HOUSE, BLACK MARKET CLOTHING STORE",4266 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,997
713356,2020/12/03 05:00:00+00,FRANCESCA'S,4262 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,998
713357,2020/12/03 05:00:00+00,JOS A BANK MEN'S CLOTHING STORE,4256 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,999
713358,2020/12/03 05:00:00+00,DSW DESIGNER SHOE WAREHOUSE,4250 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,1000
713359,2020/12/03 05:00:00+00,J CREW,4240 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,1001
713366,2020/12/03 05:00:00+00,EXPRESS,4236 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,1002
711283,2020/12/04 05:00:00+00,DOC'S BOURBON ROOM,129 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1003
710497,2020/11/27 05:00:00+00,THEATRE SQUARE MARKET PLACE,651 S 4TH ST,40202.0,2020/11/27 05:00:00+00,4,SURVEY,1004
711284,2020/12/04 05:00:00+00,DOC'S BOURBON ROOM,129 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1005
710498,2020/11/27 05:00:00+00,BLUEGRASS BREWING COMPANY,654 S 4TH ST,40202.0,2020/11/27 05:00:00+00,4,SURVEY,1006
711285,2020/12/04 05:00:00+00,BEARNO'S BY THE BRIDGE,133 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1007
710499,2020/11/27 05:00:00+00,JIMMY JOHN'S,332 W BROADWAY,40203.0,2020/11/27 05:00:00+00,4,SURVEY,1008
711287,2020/12/04 05:00:00+00,SIDEBAR,129 N 2ND ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1009
710500,2020/11/27 05:00:00+00,THE GRANVILLE PUB,1601 S 3RD ST,40208.0,2020/11/27 05:00:00+00,4,SURVEY,1010
711288,2020/12/04 05:00:00+00,TROLL PUB UNDER THE BRIDGE,150 W WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1011
710531,2020/11/27 05:00:00+00,WING STOP,4659 OUTER LOOP,40219.0,2020/11/28 05:00:00+00,4,SURVEY,1012
711289,2020/12/04 05:00:00+00,HALL ON WASHINGTON ST,108 W WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1013
711133,2020/12/01 05:00:00+00,YMCA,1720 WEST BROADWAY,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1014
710544,2020/11/30 05:00:00+00,WHIZ KIDZ ACADEMY,10634 WATTERSON TRAIL,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1015
711290,2020/12/04 05:00:00+00,HELL OR HIGH WATER,112 W WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1016
711134,2020/12/01 05:00:00+00,INDI'S RESTAURANT,1033 W BROADWAY,40203.0,2020/12/01 05:00:00+00,4,SURVEY,1017
710545,2020/11/30 05:00:00+00,ANGEL HOUSE CHILD DEVELOPMENT CENTER,10407 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1018
711291,2020/12/04 05:00:00+00,STEVIE RAY'S BLUES CLUB,230 E MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1019
711112,2020/12/02 05:00:00+00,BUFFALO WILD WINGS,6801 DIXIE HWY,40258.0,2020/12/02 05:00:00+00,4,SURVEY,1020
711136,2020/12/01 05:00:00+00,TARC,100 WEST BROADWAY,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1021
710548,2020/11/30 05:00:00+00,KAYFIELD ACADEMY,2930 SIX MILE LN,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1022
711297,2020/12/04 05:00:00+00,OUTBACK STEAKHOUSE #1815,8101 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1023
711113,2020/12/02 05:00:00+00,PO-Z'S KITCHEN,6801 DIXIE HWY STE 150,40258.0,2020/12/02 05:00:00+00,4,SURVEY,1024
711172,2020/12/01 05:00:00+00,VU HOTEL,822 S. FLOYD ST.,40203.0,2020/12/01 05:00:00+00,4,SURVEY,1025
710575,2020/11/30 05:00:00+00,JIMMY JOHN'S,1321 S HURSTBOURNE PKWY,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1026
711300,2020/12/04 05:00:00+00,WHITE CASTLE #28,7200 CEDAR SPRINGS BLVD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1027
711115,2020/12/02 05:00:00+00,PENN STATION,6661 DIXIE HWY,40258.0,2020/12/02 05:00:00+00,4,SURVEY,1028
711173,2020/12/01 05:00:00+00,RAINBOW BLOSSOM,12232 SHELBYVILLE RD,40243.0,2020/11/24 05:00:00+00,4,SURVEY,1029
710577,2020/11/30 05:00:00+00,STARBUCKS,1321 S HURSTBOURNE LN,40222.0,2020/11/30 05:00:00+00,4,SURVEY,1030
711301,2020/12/04 05:00:00+00,TACO BELL,6800 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1031
711117,2020/12/02 05:00:00+00,SPEEDWAY #9655,5339 DIXIE HWY,40216.0,2020/12/02 05:00:00+00,4,SURVEY,1032
711302,2020/12/04 05:00:00+00,SAKE BLUE JAPANESE BISTRO,9326 CEDAR CENTER WAY,40291.0,2021/01/04 05:00:00+00,4,SURVEY,1033
711228,2020/12/01 05:00:00+00,GALT WALKER'S EXCHANGE,140 N 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1034
711303,2020/12/04 05:00:00+00,APPLEBEE'S,10006 WILL WAY,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1035
710579,2020/11/30 05:00:00+00,KROGER L-309,9812 LINN STATION RD,40223.0,2020/11/30 05:00:00+00,4,SURVEY,1036
711118,2020/12/02 05:00:00+00,ARBY'S,5329 DIXIE HWY,40216.0,2020/12/02 05:00:00+00,4,SURVEY,1037
710581,2020/11/30 05:00:00+00,OLIVE GARDEN #1327,1320 S HURSTBOURNE PKWY,40222.0,2020/11/30 05:00:00+00,4,SURVEY,1038
711304,2020/12/04 05:00:00+00,ASPEN CREEK,8000 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1039
711229,2020/12/01 05:00:00+00,GALT EAST BANQUET KITCHEN,140 N 4TH ST,40203.0,2020/12/01 05:00:00+00,4,SURVEY,1040
711236,2020/12/02 05:00:00+00,HI-FIVE DOUGHNUTS,1011 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1041
710582,2020/11/30 05:00:00+00,JUMBO BUFFET,2731 S HURSTBOURNE PKWY,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1042
711318,2020/12/04 05:00:00+00,SUBWAY,10500 DIXIE HWY,40272.0,2020/12/04 05:00:00+00,4,SURVEY,1043
711230,2020/12/01 05:00:00+00,GALT JOCKEY SILKS,140 N 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1044
711237,2020/12/02 05:00:00+00,PHO BA LUU,1019 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1045
710583,2020/11/30 05:00:00+00,HOME RUN BURGER,2723 S HURSTBOURNE PKWY,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1046
711319,2020/12/04 05:00:00+00,TACO BELL,10701 DIXIE HWY,40272.0,2020/12/04 05:00:00+00,4,SURVEY,1047
711231,2020/12/01 05:00:00+00,GALT AL J'S & THELMA'S DELI,140 N 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1048
711238,2020/12/02 05:00:00+00,CULTURED CHEESE SHOP,1007 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1049
710584,2020/11/30 05:00:00+00,MCALISTER'S #1079,2721 S HURSTBOURNE PKWY,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1050
711342,2020/12/04 05:00:00+00,BAR VETTI,727 E MARKET ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1051
711232,2020/12/01 05:00:00+00,GALT DOWN ONE,321 W MAIN ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1052
711239,2020/12/02 05:00:00+00,QUILLS COFFEE,802 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1053
710586,2020/11/30 05:00:00+00,HONEST RESTAURANT,9008 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1054
711375,2020/12/04 05:00:00+00,SPINELLI'S,614 BAXTER AVE,40204.0,2020/12/04 05:00:00+00,4,SURVEY,1055
711233,2020/12/01 05:00:00+00,BADER'S FOOD MART,300 S 1ST ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1056
711241,2020/12/02 05:00:00+00,BUTCHERTOWN GROCERY BAKERY,743 E MAIN ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1057
710588,2020/11/30 05:00:00+00,JIMMY JOHN'S,9156 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1058
711379,2020/12/04 05:00:00+00,O'SHEA'S,956 BAXTER AVE,40205.0,2020/12/04 05:00:00+00,4,SURVEY,1059
711234,2020/12/01 05:00:00+00,HEINE BROTHERS COFFEE,516 W MAIN ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1060
711242,2020/12/02 05:00:00+00,CHUNG KING PALACE,110 E MARKET ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1061
710589,2020/11/30 05:00:00+00,STARBUCKS #2633,9036 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1062
711380,2020/12/04 05:00:00+00,VIETNAM ORIENTAL FOOD MARKET,5019 S 3RD ST,40214.0,2020/12/04 05:00:00+00,4,SURVEY,1063
711235,2020/12/01 05:00:00+00,HEINE BROTHERS COFFEE,516 W MAIN ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1064
711243,2020/12/02 05:00:00+00,EHRLER'S ICE CREAM,201 E MAIN ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1065
710599,2020/11/30 05:00:00+00,FAMILY DOLLAR #22117,5312 S 3RD ST,40215.0,2020/11/30 05:00:00+00,4,SURVEY,1066
711385,2020/12/04 05:00:00+00,BURGER KING #889,2700 CRITTENDEN DR,40209.0,2020/12/04 05:00:00+00,4,SURVEY,1067
712350,2020/12/01 05:00:00+00,FEET FIRST,117 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1068
711244,2020/12/02 05:00:00+00,STARBUCKS,101 S 5TH ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1069
710600,2020/11/30 05:00:00+00,VIETNAM KITCHEN,5339 MITSCHER AVE,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1070
711388,2020/12/04 05:00:00+00,LA POPULAR,2521 S 7TH ST,40208.0,2020/12/04 05:00:00+00,4,SURVEY,1071
712353,2020/12/01 05:00:00+00,RUSSIAN SCHOOL OF MATHEMATICS,113 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1072
711245,2020/12/02 05:00:00+00,CRAVINGS,101 S 5TH ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1073
710601,2020/11/30 05:00:00+00,SANAG 2,5312 S 3RD ST STE 101,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1074
711390,2020/12/04 05:00:00+00,KORT PHYSICAL THERAPY,12613 TAYLORSVILLE RD STE# 118,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1075
712354,2020/12/01 05:00:00+00,ALEX'S TG ALTERATIONS,109 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1076
711440,2020/12/02 05:00:00+00,DOLLAR TREE,4121 SHELBYVILLE RD,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1077
710603,2020/11/30 05:00:00+00,HONG KONG FAST FOOD,5312 S 3RD ST,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1078
711393,2020/12/04 05:00:00+00,BURGER KING #12488,10001 WILL WAY,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1079
712355,2020/12/01 05:00:00+00,HUBBARD LANE BARBER SHOP,105 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1080
711442,2020/12/02 05:00:00+00,QUEST,4600 SHELBYVILLE RD.,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1081
710604,2020/11/30 05:00:00+00,VALU MARKET,5301 MITSCHER AVE,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1082
711396,2020/12/04 05:00:00+00,MOE'S SOUTHWEST GRILL,9310 CEDAR CENTER WAY,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1083
712357,2020/12/01 05:00:00+00,JET'S PIZZA,101 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1084
711443,2020/12/02 05:00:00+00,ROSS DRESS FOR LESS,4600 SHELBYVILLE RD.,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1085
710606,2020/11/30 05:00:00+00,STOMPING GROUNDS COFFEE CO.,10019 DIXIE HWY,40272.0,2020/11/30 05:00:00+00,4,SURVEY,1086
711397,2020/12/04 05:00:00+00,ELKS HOME LLC,841 S 6TH ST,40203.0,2020/12/04 05:00:00+00,4,SURVEY,1087
711399,2020/12/04 05:00:00+00,MARK'S FEED STORE #5,6501 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1088
711400,2020/12/04 05:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1089
711403,2020/12/04 05:00:00+00,BIG LEAGUE HAIRCUTS,12613 TAYLORSVILLE RD #115,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1090
711404,2020/12/04 05:00:00+00,LOS AZTECAS,445 E MARKET ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1091
711406,2020/12/04 05:00:00+00,SPINELLI'S,614 BAXTER AVE,40204.0,2020/12/04 05:00:00+00,4,SURVEY,1092
711411,2020/12/04 05:00:00+00,ASIANA SUSHI,6435 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1093
711414,2020/12/04 05:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1094
711416,2020/12/04 05:00:00+00,EL NOPAL,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1095
711418,2020/12/04 05:00:00+00,ANYTIME FITNESS,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1096
711422,2020/12/04 05:00:00+00,HAPPY DRAGON,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1097
711423,2020/12/04 05:00:00+00,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,40241.0,2020/12/04 05:00:00+00,4,SURVEY,1098
711425,2020/12/04 05:00:00+00,WORLD MARKET,4600 SHELBYVILLE RD,40207.0,2020/12/04 05:00:00+00,4,SURVEY,1099
711474,2020/12/04 05:00:00+00,SHERWIN WILLIAMS,8119 BARSDTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1100
711482,2020/12/04 05:00:00+00,BOMBSHELL BOUTIQUE,8117 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1101
711490,2020/12/04 05:00:00+00,SLEEP OUTFITTERS,8115 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1102
711496,2020/12/04 05:00:00+00,PRIMARY CARE PHYSICIANS,8111 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1103
711499,2020/12/04 05:00:00+00,U OF L PHYSICIANS,8113 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1104
711500,2020/12/04 05:00:00+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2020/12/03 05:00:00+00,4,SURVEY,1105
711501,2020/12/04 05:00:00+00,FAMILY ALLERGY,8109 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1106
711704,2020/12/04 05:00:00+00,ARBY'S #7204,12424 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1107
711704,2020/12/04 05:00:00+00,ARBY'S #7204,12424 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1108
711711,2020/12/04 05:00:00+00,KFC,12420 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1109
711711,2020/12/04 05:00:00+00,KFC,12420 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1110
711763,2020/12/04 05:00:00+00,SHARP CHIROPRACTIC,8015 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1111
712359,2020/12/01 05:00:00+00,SEE SPOT GROOMING AND DAYCARE,4202 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1112
710607,2020/11/30 05:00:00+00,LITTLE CAESARS,10025 DIXIE HWY,40272.0,2020/11/30 05:00:00+00,4,SURVEY,1113
712360,2020/12/01 05:00:00+00,NORMAN GLASS AND PICTURE FRAMING,4206 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1114
710608,2020/11/30 05:00:00+00,CHINA CASTLE,7420 OLD 3RD STREET RD,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1115
711445,2020/12/02 05:00:00+00,NIKE FACTORY STORE,4600 SHELBYVILLE RD.,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1116
712361,2020/12/01 05:00:00+00,MEL OWEN MUSIC,4201 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1117
710624,2020/11/30 05:00:00+00,GRAB N GO,3110 ROCKFORD LN,40216.0,2020/12/01 05:00:00+00,4,SURVEY,1118
711460,2020/12/02 05:00:00+00,HALLMART,3040 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1119
712362,2020/12/01 05:00:00+00,LIBERTY FINANCIAL,4220 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1120
710660,2020/11/30 05:00:00+00,KOREANA III,5009 PRESTON HWY,40213.0,2020/11/30 05:00:00+00,4,SURVEY,1121
711461,2020/12/02 05:00:00+00,FLOOR AND DECOR,3430 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1122
712363,2020/12/01 05:00:00+00,PLAYTHINGS TOY SHOPPE,4209 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1123
710661,2020/11/30 05:00:00+00,THAI NOODLES,5800 PRESTON HWY,40219.0,2020/11/30 05:00:00+00,4,SURVEY,1124
711462,2020/12/02 05:00:00+00,THORNTON'S #41,5318 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1125
712364,2020/12/01 05:00:00+00,STATE FARM INSURANCE,4209 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1126
710829,2020/11/30 05:00:00+00,THE GRANVILLE PUB,1601 S 3RD ST,40208.0,2020/11/30 05:00:00+00,4,SURVEY,1127
711463,2020/12/02 05:00:00+00,ACE TAILORS,3042 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1128
712366,2020/12/01 05:00:00+00,HEIMERDINGER CUTLERY COMPANY,4207 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1129
710841,2020/11/30 05:00:00+00,LAVISH LOOKS,935 W HILL ST,40208.0,2020/11/30 05:00:00+00,4,SURVEY,1130
711464,2020/12/02 05:00:00+00,BOOK AND MUSIC EXCHANGE,5400 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1131
712371,2020/12/01 05:00:00+00,OLD NATIONAL BANK,4201 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1132
710851,2020/11/30 05:00:00+00,SEELBACH GATSBY'S ON 4TH,500 S 4TH ST,40202.0,2020/11/30 05:00:00+00,4,SURVEY,1133
711467,2020/12/02 05:00:00+00,FITZPATRICKS FURNITURE,7100 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1134
712374,2020/12/01 05:00:00+00,VERIZON,4169 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1135
710851,2020/11/30 05:00:00+00,SEELBACH GATSBY'S ON 4TH,500 S 4TH ST,40202.0,2020/11/30 05:00:00+00,4,SURVEY,1136
711469,2020/12/02 05:00:00+00,THE UPS STORE,3044 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1137
712378,2020/12/01 05:00:00+00,LONDON CUSTOM TAILORS,4153 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1138
712807,2020/11/30 05:00:00+00,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1139
711472,2020/12/02 05:00:00+00,PRESTON ARTS CENTER,3048 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1140
711473,2020/12/02 05:00:00+00,STAPLES,3058 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1141
711502,2020/12/02 05:00:00+00,PARTY MART/LIQUOR BARN,3050 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1142
711503,2020/12/02 05:00:00+00,PRO REHAB PHYSICAL THERAPY,3052 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1143
711645,2020/12/02 05:00:00+00,FAMILY DOLLAR #21351,790 EASTERN PKWY,40217.0,2020/12/02 05:00:00+00,4,SURVEY,1144
712652,2020/12/02 05:00:00+00,GENO'S FORMAL AFFAIR,8201 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1145
712654,2020/12/02 05:00:00+00,TRIPPY'S SMOKE SHOP,8209 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1146
712655,2020/12/02 05:00:00+00,DEDIS BEAUTY SECRETS,12689 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1147
712657,2020/12/02 05:00:00+00,QUIGLEY CHIROPRACTIC,8215 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1148
712658,2020/12/02 05:00:00+00,TOTAL SERENITY THERAPEUTIC MASSAGE,8215 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1149
712659,2020/12/02 05:00:00+00,DAVID FRANCK-STATE FARM INSURANCE AGENT,8217 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1150
712661,2020/12/02 05:00:00+00,DREAM JP REALTORS,8219 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1151
712666,2020/12/02 05:00:00+00,KENTUCKY FARM BUREAU INSURANCE-JEFFERSON COUNTY,8221 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1152
712673,2020/12/02 05:00:00+00,JULIE POGUE PROPERTIES,8223 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1153
712677,2020/12/02 05:00:00+00,LIGHT WORKS YOGA AND THERAPEUTICS,105 LYNDON LN,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1154
