yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2483,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000014,Oorville Hospital,Colon surgery,1,0.03,0
2796,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sn Diego,630013873,Palomar Medical Center,Colon surgry,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000123,Pomona Valley Hospital Medical Center,Clon surgery,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000081,Providence Luittle Company of Mary Medical Center Torrance,Colon surgery,3,0.09,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000091,Providence Tarzana Medical Center,Colon surgery,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Digeo,80000023,Rady Children's Hospital - San Diego,Colonw surgery,47,0.74,1
1637,California,"Healthcaer Associated Infection, Surgical Site Infections (SSI)",Ybua,230000261,Rideout Memorial Hospital,Colon surgery,1,0.11,0
2989,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000050,Riverside University Health System - Medical Center,Colon surgery,1,0.02,0
1087,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162,Ronald Reagan UCLA Medicla Center,Colno surgery,18,0.32,0
2016,California,"Healthcare Associated pInfection, Surgical Site Infections (SSI)",Los Angeles,930000128,Saint Francis Medical Center,Colon surgery,5,0.24,0
2016,California,"ealthcare Associated Infection, Surgical Site Infections (SSI)",San Bernadrino,240000053,San Antonio Regional Hospital,Colon surgery,1,0.04,0
2016,Caifornia,"Healthcare Associated Infection, Surgiceal Site Infections (SSI)",Losz Angeles,930000125,San Dimas Community Hospital,Colon surgery,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaqin,30000135,San Joaquin General Hospital,Colon surgery,3,0.32,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280,Santa Barbara Cottage Hospital,Colorn surgery,4,0.04,0
1354,Califorqnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clarea,70000149,Santa Clara Valley Medical Center,Colon surgery,11,0.22,1
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lros Angeles,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Colon surgeyr,3,0.11,0
2766,Califrornia,"Healthcare Asysociated Infection, Surgical Site Infections (SSI)",an Diego,80000022,Scripps Green Hospital,Colons urgery,1,0.02,0
1196,California,"Healthcare Associated Infecion, Surgical Site Infections (SSI)",San Diego,90000025,Scripps Mercy Hospital,Colon surgery,1,0.1,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000103,St. Bernardine Medical Center,Colons urgery,2,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000143,St. Joseph''s Medcial Center Of Stockton,Colo nsurgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000103,"St. Mray Medical Center, Long Beach",Colon surkgery,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001357,Stanford Health Care,Colon sgurgery,1,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000151,"Sutter Medcal Center, Sacramento",Colon surgery,23,0.54,0
1934,Caifornia,"Healthcare Associated Infection, Surgical Site Infectoins (SSI)",Placer,30000134,Sutter Roseville Hospital,Colon suwrgery,1,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000141,Sutter Tracy Community Hospital,Colon surgery,1,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectioncs (SSI)",San Diego,90000154,UC San Diego Heealth Hillcrest - Hillcrest Medical Center,Colon surgery,4,0.12,0
1230,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Colon surgery,26,0.8,1
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Svacramento,30000113,University of California Davis Medical Center,Colon surgery,29,0.69,0
2016,California,Healthcare Associated Infection Surgical Site Infections (SSI),Ornage,60000071,University of California Irvine Medical Center,Colon urgery,8,0.3,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Madrea,40000129,Valley Children's Hospital,Colon surgery,105,1.47,3
2016,California,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",Los Angeles,930000129,Valley Presbyterian Hospital,Colon surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000039,Ventura County Medical Cnter,Colon urgery,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelse,930000191,White Memorial Medical Center,Colon surgery,3,0.02,0
2016,Californxia,"Healthcare Adssociated Infection, Surgical Site Infections (SSI)",Kings,630012960,Adventist Medical Center,Exploratory abdomial surgery (laparotomy),4,0.01,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000013,Alvarado Hospital Medcial Center,Exploratory abdomial surgery (laparotmoy),1,0.0,0
2016,Califobrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornage,60000074,Anaheim Global Medical Center,Exploratory abdomial surgery (laparotomy),1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Agneles,930000008,Antelope Valley Hospital,Exploratory abdomial surgery (laparotomy),8,0.11,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000100,Arrowhead Regional Medical Center,Exploratory abdomial surgery (laparotomy),3,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Stie Infections (SSI)",Kern,120000338,Bakersfield Memorial Hospital,Exploratory abdomial surgery (laparotomy),3,0.01,0
2801,Claifornia,"Healthcare Associated Infection, Surgical Site Infectiosn (SSI)",Lasen,230000008,Banner Lassen Medical Center,Explortory abdomial surgery (laparotomy),1,0.0,0
1635,California,"Healthcare Associatevd Infection, Surgical Site Infections (SSI)",Los Angeles,930000002,California Hospital Medical Center - lLos Angeles,Exploratory abdomial surgery (laparotomy),3,0.04,0
2121,Cahlifornia,"Healthcare Associated Infection, Surgical Site Infectuions (SSI)",San Francisco,220000002,California Pacific Medical Center - California West Campus Hospital,Exploratory abdomial surgery (laparotomy),8,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectinos (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Exploratory abdomial surgery (laparotomy),36,0.15,0
2432,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000022,Centinela Hospital Medical Center,Exploratory abdomial surgery (laparotomy),1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Almameda,140000014,Children's Hospital & Research Center Oakland,Exploratory abdomial surgery (laparotomy),62,0.21,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oange,60001207,Children's Hospital at Mission,Exploratory abdomial surgery (laparotomy),9,0.14,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children''s Hospital Lo Angeles,Exploratory abdomial surgery (laparotomy),62,0.21,0
2016,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornge,60000007,Chidren''s Hospital of Orange County,Exploratory abdomial surgery (laparootmy),172,0.57,0
1616,Caliofrnia,"Healthcare Associated Infection, Surgical Siqte Infections (SSI)",Los Angeles,930000132,Citrus Valley Medical Center - QV Campus,Exploartory abdomial surgery (laparotomy),21,0.47,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000082,Community Hospital of San Bernardino,Exploratory abdomial surgery (laparotomy),1,0.0,0
2016,California,"Healthcare Associated Ifnection, Surgical Site Infections (SSI)",Ventura,50000014,Community Memorial Hospital - San Buenaventura,Exploratory abdomila surgery (laparotomy),3,0.01,0
1923,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000195,Contra Costa Regional Medical Center,Exlporatory abdomial surgery (laparotomy),1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infecqtions (SSI)",San Joaquin,30000117,Dameron Hospital,Eploratory abdomial surgery (laparotomy),1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000122,Doctors Medical Center,Exploratory abdomial surgery (laparotomy),2,0.03,0
2655,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Snta Cruz,70000139,Dominican Hospital,Exploratory abdomial surgery (laparotomy),1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001709,aErl & Loraine Miller Children''s Hospital,Exloratory abdomial surgery (laparotomy),39,0.13,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000053,East Los Angeles Doctors Hospital,Exploratfory abdomial surgery (laparotomy),2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alaeda,140000183,Eden Mcedical Center,Exploratory abdomial surgery (laparotomy),2,0.03,0
2405,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000125,Emanuel Medical Center,Exploratory abdomial surgery (laparotomy),2,0.01,0
1628,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oranpge,60000011,Fountain Valley Regional Hospital & Medical Center,Exploratory abdomial surgery (laparotomy),18,0.06,0
1741,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mendoicno,110000008,Frank R. Howard Memorial Hospital,Exploratory abdomial surgery (laparotomy),2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000058,Garden Grove Hospital and Medicall Center,Exploratory abdomial surgerky (laparotomy),3,0.01,0
2016,California,"wHealthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000058,Garfield Medical Center,Exploratory abdomials urgery (laparotomy),3,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaritan Hospital, San Jose",Exploratory abdomial surgery (laparotomy),3,0.01,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Benito,70000142,Hazel Hawkins Memorial Hospital,Exploratorya bdomial surgery (laparotomy),1,0.0,0
1050,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000034,Highland Hospital,Exploratory abdomial surgery (laparotomy),1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Agneles,930000065,Hollywood Presbyterian Medical Center,Exploratory abdomial surery (laparotomy),1,0.0,0
2016,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oraneg,60000015,Huntington Beach Hospital,Exploratory abdomial surgery (laparotomy),1,0.0,0
2499,Californiaa,"Healthcare Associated Infection, Surgical Site Infections (SIS)",Los Angeles,930000026,Huntington Memorial Hospital,Exploratory abdomial surgery (laparotomy),25,0.08,0
2016,California,"Healthare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000017,John F. Kennedy Memorial Hospital,Exploratory abdomial surgery (laparotom)y,1,0.0,0
2016,Califrnia,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",Contra Costa,140000187,John Muir MedicalC enter - Walnut Creek Campus,Exploratory abdomial surgery (laparotomy),8,0.05,0
2016,Caliornia,"Healthcare Associated Infection, Suwrgical Site Infections (SSI)",Los Angeles,930001543,"Kaiser Foundation Hospital, Baldwin Park",Exploratory abdomial surgery (laparotomy),2,0.01,0
2016,California,"Healthcare Associated Infection, Surgica Site Infections (SSI)",Los nAgeles,930000074,"Kaiser Foundation Hospital, Downey",Exploratory abdomil surgery (laparotomy),29,0.1,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000024,"Kaiser Foundation Hospital, Fontana",Exploratory abdomial surgery (laparotomy),43,0.14,0
2016,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angels,930000072,"Kaiser Foundation Hospital, Los Angeles",Exploratory abdomiacl surgery (laparotomy),90,0.3,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Jaquin,30000973,"Kaiser Foundation Hospital, Manteca",Exploratory abdomial surgery (laaprotomy),1,0.0,0
2176,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alamdea,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Exploratoyr abdomial surgery (laparotomy),38,0.13,0
2016,California,"Healthcare Associated Infcetion, Surgical Site Infections (SSI)",Orange,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Exploratory abdqomial surgery (laparotomy),16,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000050,"Kaiser Foundation Hospital, Panorama City",Exploratory abdomial surgery (laparotomy),1,0.0,0
2016,Clifornia,"Healtcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000707,"Kaiser Foundation Hospital, Riverside",Exploratory abdomial surgery (laparotomy),1,0.0,0
1931,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kiaser Foundation Hospital, Roseville",Exploratory abdomial surgery (laparotomy),37,0.12,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000130,"Kaiser Foundation Hospital, Sacramento",Exploratory abdomial surgery (laparotomy),4,0.01,0
2016,jCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sane Diego,80000144,"Kaiser Foundatin Hospital, San Diego",Exploratory abdomial surgery (laparotomy),11,0.04,0
2016,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000008,"Kaiser Foundation Hospital, San vFrancisco",Explorratory abdomial surgery (laparotomy),4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001355,"KaiserF oundation Hospital, Santa Clara",Exploratory abdomial surgery (laparotomy),20,0.07,0
2434,Caliyfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,110000508,"Kaiser Foundation Hospital, Santa Rosa",Exploratory abdomial surgery s(laparotomy),2,0.01,0
2016,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000071,"Kaiser Foundation Hospital, South Bay",Exploratory abdomial surgery (laparotom)y,1,0.0,0
2392,aClifornia,"Healthcare Associated Infection, Surgical Site Infectkions (SSI)",Sacrameto,30000133,"Kaiser Foundation Hospital, South Sacramento",Exploratory abdomial surgery (laparotomy),7,0.05,0
