year,state,hai,operative_procedure,facid_one,facility_name_one,facid_two,facility_name_two,facid_three,facility_name_three,county,procedure_count,infection_count,sir,comparison,sir_nine_fivecill,sir_nine_fiveciul,notes
2013,California,SSI, Abdominal hysterectomy,30000151,"Sutter General Hospital, Sacramento",030000112,"Sutter Memorial Hospital, Sacramento",.,.,Sacramento,392.0,1.0,0.48,No Difference,0.02,2.35,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,110000019,"Sutter Lakeside Hospital, Lakeport",.,.,.,.,Lake,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,70000959,Sutter Maternity & Surgery Center of Santa Cruz,.,.,.,.,Santa Cruz,65.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,110000007,Sutter Medical Center of Santa Rosa,.,.,.,.,Sonoma,109.0,1.0,1.27,No Difference,0.03,7.1,NULL
2013,California,SSI, Abdominal hysterectomy,30000134,Sutter Roseville Medical Center,.,.,.,.,Placer,158.0,1.0,0.84,No Difference,0.04,4.14,NULL
2013,California,SSI, Abdominal hysterectomy,110000068,"Sutter Solano Medical Center, Vallejo",.,.,.,.,Solano,51.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,630011844,"Sutter Surgical Hospital, North Valley, Yuba City",.,.,.,.,Sutter,47.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,30000141,Sutter Tracy Community Hospital,.,.,.,.,San Joaquin,33.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,230000265,"Tahoe forest Hospital, Truckee",.,.,.,.,Nevada,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,930000127,"Torrance Memorial Medical Center, Torrance",.,.,.,.,Los Angeles,331.0,1.0,0.49,No Difference,0.02,2.4,NULL
2013,California,SSI, Abdominal hysterectomy,80000152,"Tri-City Medical Center, Oceanside",.,.,.,.,San Diego,115.0,3.0,3.21,No Difference,0.66,9.39,NULL
2013,California,SSI, Abdominal hysterectomy,930000032,"Tri-City Regional Medical Center, Hawaiian Gardens",.,.,.,.,Los Angeles,55.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,230000022,"Trinity Hospital, Weaverville",.,.,.,.,Trinity,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,120001467,Tulare Regional Medical Center,.,.,.,.,Tulare,30.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,50000037,"Twin Cities Community Hospital, Templeton",.,.,.,.,San Luis Obispo,32.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,220000031,"UCSF Medical Center, San Francisco",220000015,"UCSF Medical Center at Mount Zion, San Francisco",.,.,San Francisco,340.0,4.0,1.43,No Difference,0.45,3.44,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,930000187,"USC Verdugo Hills Hospital, Glendale",.,.,.,.,Los Angeles,134.0,0.0,0.0,No Difference,0.0,4.89,NULL
2013,California,SSI, Abdominal hysterectomy,110000070,"Ukiah Valley Medical Center/Hospital Drive, Ukiah",.,.,.,.,Mendocino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,30000113,"University of California Davis Medical Center, Sacramento",.,.,.,.,Sacramento,322.0,2.0,0.72,No Difference,0.12,2.36,NULL
2013,California,SSI, Abdominal hysterectomy,60000071,"University of California Irvine Medical Center, Orange",.,.,.,.,Orange,184.0,2.0,0.8,No Difference,0.13,2.65,NULL
2013,California,SSI, Abdominal hysterectomy,90000154,"University of California, San Diego Medical Center",090001116,"UCSD-La Jolla, John M.& Sally B. Thornton Hospital",.,.,San Diego,97.0,5.0,4.93,High,1.81,10.92,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,930000129,"Valley Presbyterian Hospital, Van Nuys",.,.,.,.,Los Angeles,57.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,140000797,"Valleycare Medical Center, Pleasanton",140000199,"Valley Memorial Hospital, Livermore",.,.,Alameda,53.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,50000039,Ventura County Medical Center,630010957,"Ventura County Medical Center, Santa Paula Hospital",.,.,Ventura,111.0,4.0,4.82,High,1.31,12.34,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,240000054,"Victor Valley Community Hospital, Victorville",.,.,.,.,San Bernardino,107.0,0.0,0.0,No Difference,0.0,3.8,NULL
2013,California,SSI, Abdominal hysterectomy,140000118,"Washington Hospital, Fremont",.,.,.,.,Alameda,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,70000155,Watsonville Community Hospital,.,.,.,.,Santa Cruz,32.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000028,West Hills Hospital and Medical Center,.,.,.,.,Los Angeles,135.0,1.0,1.16,No Difference,0.03,6.47,NULL
2013,California,SSI, Abdominal hysterectomy,60000074,Western Medical Center  Anaheim,.,.,.,.,Orange,32.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,60000073,Western Medical Center Santa Ana,.,.,.,.,Orange,59.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000191,"White Memorial Medical Center, Los Angeles",.,.,.,.,Los Angeles,56.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000151,Whittier Hospital Medical Center,.,.,.,.,Los Angeles,71.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,30000146,Woodland Memorial Hospital,.,.,.,.,Yolo,32.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",60000002,"AHMC Anaheim Regional Medical Center, Anaheim",.,.,.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",40000122,"Adventist Medical Center, Hanford",630012960,Adventist Medical Center-Selma,.,.,Kings-Fresno,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000034,"Alameda County Medical Center, Oakland",140000184,"Alameda County Medical Center-Fairmont Campus, San Leandro",.,.,Alameda,21.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000011,Alameda Hospital,.,.,.,.,Alameda,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000012,"Alta Bates Summit Medical Center, Alta Bates Campus, Berkeley",140000006,"Alta Bates Summit Medical Center, Herrick Campus, Berkeley",.,.,Alaemda,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000425,"Alta Bates Summit Medical Center, Oakland",140000203,"Alta Bates Summit Medical Center, Summit Campus, Oakland",.,.,Almaeda,44.0,3.0,1.04,No Difference,0.26,2.82,† See data dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",90000013,"Alvarado Hospital Medical Center, Campus #1, San Diego",090000839,"Alvarado Hospital Medical Center, Campus #2, San Diego",.,.,San Diego,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000008,"Antelope Valley Hospital, Lancaster",i.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",240000100,"Arrowhead Regional Medical Center, Colton",.,.,.,.,San Bernardino,59.0,1.0,0.17,Low,0.01,0.85,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",120000338,Bakersfield Memorial Hospital,.,.,.,.,Kern,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",230000008,"Banner Lassen Medical Center, Susanville",.,.,.,.,Lassen,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000012,"Beverly Hospital, Montebello",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000002,"California Hospital Medical Center, Los Angeles",.,.,.,.,Los Angeles,30.0,1.0,0.29,No Difference,0.01,1.42,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",220000022,"California Pacific Medical Center, Pacific Campus Hospital, SF",220000002,"California Pacific Medical Center, CA West Campus  Hospital, SF",.,.,San Francisco,274.0,9.0,0.73,No Difference,0.35,1.33,† See data dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",220000018,"California Pacific Medical Center, St Luke's Campus, San Francisco",.,.,.,.,San Francisco,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000004,"Cedars-Sinai Medical Center, Los Angeles",.,.,.,.,Los Angeles,300.0,8.0,0.37,Low,0.17,0.71,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",60000006,"Chapman Medical Center, Orange",.,.,.,.,Orange,91.0,0.0,0.0,Low,0.0,0.89,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",40000129,"Children's Hospital Central California, Madera",.,.,.,.,Madera,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000014,Childrens Hospital and Research Center at Oakland,.,.,.,.,Alameda,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000034,Childrens Hospital of Los Angeles,.,.,.,.,Los Angeles,29.0,0.0,0.0,Low,0.0,0.57,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",220000003,"Chinese Hospital, San Francisco",.,.,.,.,San Francisco,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000070,"Citrus Valley Medical Center, IC , Covina",930000132,"Citrus Valley Medical Center, QV,  West Covina",.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000036,"City of Hope Helford Clinical Research Hospital, Duarte",.,.,.,.,Los Angeles,110.0,3.0,0.36,Low,0.09,0.97,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",40000095,Clovis Community Medical Center,.,.,.,.,Fresno,32.0,0.0,0.0,No Difference,0.0,2.21,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",60000021,"Coastal Communities Hospital, Santa Ana",.,.,.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000082,Community Hospital Long Beach,.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",240000082,Community Hospital of San Bernardino,.,.,.,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",70000137,"Community Hospital of The Monterey Peninsula, Monterey",.,.,.,.,Monterey,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",40000101,"Community Regional Medical Center, Fresno",.,.,.,.,Fresno,156.0,8.0,1.0,No Difference,0.46,1.89,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000195,"Contra Costa Regional Medical Center, Martinez",.,.,.,.,Contra Costa,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",250000006,"Corona Regional Medical Center, Campus #1",250000007,"Corona Regional Medical Center, Campus #2",.,.,Riverside,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",30000117,"Dameron Hospital, Stockton",.,.,.,.,San Joaquin,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",120000336,Delano Regional Medical Center,.,.,.,.,Kern,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",250000008,"Desert Regional Medical Center, Palm Springs",.,.,.,.,Riverside,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",240001330,"Desert Valley Hospital, Victorville",.,.,.,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",30000118,Doctors Hospital of Manteca,.,.,.,.,San Joaquin,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",30000122,"Doctors Medical Center, Modesto",.,.,.,.,Stanislaus,44.0,1.0,0.23,No Difference,0.01,1.12,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",110001204,"Doctors Medical Center, San Pablo",.,.,.,.,Contra Costa,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",70000139,Dominican Hospital,.,.,.,.,Santa Cruz,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000183,"Eden Medical Center, Castro Valley",.,.,.,.,Alameda,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",250000011,"Eisenhower Medical Center, Rancho Mirage",.,.,.,.,Riverside,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",70000136,"El Camino Hospital, Los Gatos",.,.,.,.,Santa Clara,34.0,1.0,0.58,No Difference,0.03,2.86,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",70001351,"El Camino Hospital, Mountain View",.,.,.,.,Santa Clara,65.0,2.0,0.22,Low,0.04,0.74,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",90000040,El Centro Regional Medical Center,.,.,.,.,Imperial,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",30000125,"Emanuel Medical Center Inc, Turlock",.,.,.,.,Stanislaus,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",230000013,"Enloe Medical Center-Cohasset, Chico",230000002,"Enloe Medical Center-Esplanade, Chico",230000405,"Enloe Rehabilitation Center, Chico",Butte,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",230000005,"Feather River Hospital, Paradise",.,.,.,.,Butte,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000056,"Foothill Presbyterian Hospital-Johnston Memorial, Glendora",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",60000011,Fountain Valley Regional Hospital & Medical Center,060000936,Fountain Valley Regional Hospital & Medical Center,.,.,Orange,37.0,0.0,0.0,Low,0.0,0.6,† See data dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",110000008,"Frank R. Howard Memorial Hospital, Willits",.,.,.,.,Mendocino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",230000261,"Fremont Medical Center, Yuba City",230000260,"Rideout Memorial Hospital, Marysville",.,.,Sutter-Yuba,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",50000016,"French Hospital Medical Center, San Luis Obispo",.,.,.,.,San Luis Obispo,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",60000058,Garden Grove Hospital and Medical Center,.,.,.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000058,"Garfield Medical Center, Monterey Park",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000059,Glendale Adventist Medical Center,.,.,.,.,Los Angeles,39.0,0.0,0.0,No Difference,0.0,2.28,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000093,Glendale Memorial Hospital and Health Center,.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000068,"Good Samaritan Hospital, Los Angeles",.,.,.,.,Los Angeles,39.0,3.0,0.39,No Difference,0.1,1.06,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",70000153,"Good Samaritan Hospital, San Jose",070000154,"Mission Oaks Hospital, Los Gatos",.,.,Santa Clara,21.0,0.0,0.0,No Difference,0.0,1.17,† See data dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000062,"Greater El Monte Community Hospital, South El Monte",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",80000045,"Grossmont Hospital, La Mesa",.,.,.,.,San Diego,38.0,0.0,0.0,No Difference,0.0,2.48,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",250000012,Hemet Valley Medical Center,.,.,.,.,Riverside,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000063,"Henry Mayo Newhall Memorial Hospital, Valencia",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",60000014,"Hoag Memorial Hospital Presbyterian, Newport Beach",060001022,"Hoag Hospital, Irvine",.,.,Orange,75.0,5.0,0.32,Low,0.12,0.71,† See data dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000065,"Hollywood Presbyterian Medical Center, Los Angeles",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000026,"Huntington Memorial Hospital, Pasadena",.,.,.,.,Los Angeles,59.0,0.0,0.0,Low,0.0,0.83,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000196,"John Muir Medical Center, Concord",.,.,.,.,Contra Costa,66.0,0.0,0.0,No Difference,0.0,1.15,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000187,"John Muir Medical Center, Walnut Creek",.,.,.,.,Contra Costa,62.0,0.0,0.0,Low,0.0,0.32,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",110000011,"Kaiser Foundation Hospital & Rehab. Center, Vallejo",.,.,.,.,Solano,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000071,"Kaiser Foundation Hospital South Bay, Harbor City",.,.,.,.,Los Angeles,34.0,3.0,0.62,No Difference,0.16,1.68,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",630013929,"Kaiser Foundation Hospital, Anaheim Medical Center",060000018,Kaiser Foundation Hospital-Lakeview Medical Center,.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",630011203,"Kaiser Foundation Hospital, Antioch",.,.,.,.,Contra Costa,100.0,0.0,0.0,Low,0.0,0.75,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930001543,"Kaiser Foundation Hospital, Baldwin Park",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000074,"Kaiser Foundation Hospital, Downey, Bellflower",.,.,.,.,Los Angeles,21.0,1.0,0.33,No Difference,0.02,1.63,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",240000024,"Kaiser Foundation Hospital, Fontana",.,.,.,.,San Bernardino,38.0,0.0,0.0,Low,0.0,0.49,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",40000949,"Kaiser Foundation Hospital, Fresno",.,.,.,.,Fresno,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",140000189,"Kaiser Foundation Hospital, Hayward/Fremont",140001086,"Kaiser Foundation Hospital, Fremont",.,.,Alameda,63.0,0.0,0.0,Low,0.0,0.31,† See data dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",630011745,"Kaiser Foundation Hospital, Irvine",.,.,.,.,Orange,43.0,0.0,0.0,No Difference,0.0,1.01,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",930000072,"Kaiser Foundation Hospital, Los Angeles",.,.,.,.,Los Angeles,177.0,4.0,0.12,Low,0.04,0.28,NULL
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",30000973,"Kaiser Foundation Hospital, Manteca",630011683,"Kaiser Foundation Hospital, Modesto",.,.,Stanislaus-San Joaquin,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI," Bile Duct, Liver or Pancreatic surgery",630011959,"Kaiser Foundation Hospital, Moreno Valley",.,.,.,.,Riverside,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
