OBJECTID,ElmType,SciName,CommonName,ElmCode,FedStatus,CalStatus,CDFWStatus,RPlantRank,CountyName,CountyCode,DataStatus,TaxonSort
1522,Animals - Amphibians,Rana sierrae,Sierra Nevada yellow-legged frog,AAABH01340,Endangered,Threatened,WL,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Amphibians - Ranidae - Rana sierrae
1523,Animals - Birds,Ardea herodias,great blue heron,ABNGA04010,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Ardeidae - Ardea herodias
1524,Animals - Birds,Ardea alba,great egret,ABNGA04040,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Ardeidae - Ardea alba
1525,Animals - Birds,Pandion haliaetus,osprey,ABNKC01010,None,None,WL,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Pandionidae - Pandion haliaetus
1526,Animals - Birds,Elanus leucurus,white-tailed kite,ABNKC06010,None,None,FP,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Accipitridae - Elanus leucurus
1527,Animals - Birds,Haliaeetus leucocephalus,bald eagle,ABNKC10010,Delisted,Endangered,FP,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Accipitridae - Haliaeetus leucocephalus
1528,Animals - Birds,Accipiter striatus,sharp-shinned hawk,ABNKC12020,None,None,WL,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Accipitridae - Accipiter striatus
1529,Animals - Birds,Accipiter cooperii,Cooper's hawk,ABNKC12040,None,None,WL,-,El Dorado,ELD,Unprocessed,Animals - Birds - Accipitridae - Accipiter cooperii
1530,Animals - Birds,Accipiter gentilis,northern goshawk,ABNKC12060,None,None,SSC,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Accipitridae - Accipiter gentilis
1531,Animals - Birds,Buteo swainsoni,Swainson's hawk,ABNKC19070,None,Threatened,-,-,El Dorado,ELD,Unprocessed,Animals - Birds - Accipitridae - Buteo swainsoni
1532,Animals - Birds,Aquila chrysaetos,golden eagle,ABNKC22010,None,None,FP | WL,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Accipitridae - Aquila chrysaetos
1533,Animals - Birds,Falco columbarius,merlin,ABNKD06030,None,None,WL,-,El Dorado,ELD,Unprocessed,Animals - Birds - Falconidae - Falco columbarius
1534,Animals - Birds,Falco peregrinus anatum,American peregrine falcon,ABNKD06071,Delisted,Delisted,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Falconidae - Falco peregrinus anatum
1535,Animals - Birds,Laterallus jamaicensis coturniculus,California black rail,ABNME03041,None,Threatened,FP,-,El Dorado,ELD,Mapped,Animals - Birds - Rallidae - Laterallus jamaicensis coturniculus
1536,Animals - Birds,Larus californicus,California gull,ABNNM03110,None,None,WL,-,El Dorado,ELD,Unprocessed,Animals - Birds - Laridae - Larus californicus
1537,Animals - Birds,Coccyzus americanus occidentalis,western yellow-billed cuckoo,ABNRB02022,Threatened,Endangered,-,-,El Dorado,ELD,Unprocessed,Animals - Birds - Cuculidae - Coccyzus americanus occidentalis
1538,Animals - Birds,Strix nebulosa,great gray owl,ABNSB12040,None,Endangered,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Strigidae - Strix nebulosa
1539,Animals - Birds,Asio otus,long-eared owl,ABNSB13010,None,None,SSC,-,El Dorado,ELD,Mapped,Animals - Birds - Strigidae - Asio otus
1540,Animals - Birds,Chaetura vauxi,Vaux's swift,ABNUA03020,None,None,SSC,-,El Dorado,ELD,Unprocessed,Animals - Birds - Apodidae - Chaetura vauxi
1541,Animals - Birds,Melanerpes lewis,Lewis' woodpecker,ABNYF04010,None,None,-,-,El Dorado,ELD,Unprocessed,Animals - Birds - Picidae - Melanerpes lewis
1542,Animals - Birds,Sphyrapicus ruber,red-breasted sapsucker,ABNYF05020,None,None,-,-,El Dorado,ELD,Unprocessed,Animals - Birds - Picidae - Sphyrapicus ruber
1543,Animals - Birds,Picoides arcticus,black-backed woodpecker,ABNYF07090,None,None,-,-,El Dorado,ELD,Mapped,Animals - Birds - Picidae - Picoides arcticus
1544,Animals - Birds,Contopus cooperi,olive-sided flycatcher,ABPAE32010,None,None,SSC,-,El Dorado,ELD,Unprocessed,Animals - Birds - Tyrannidae - Contopus cooperi
1545,Animals - Birds,Empidonax traillii,willow flycatcher,ABPAE33040,None,Endangered,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Birds - Tyrannidae - Empidonax traillii
1546,Animals - Birds,Riparia riparia,bank swallow,ABPAU08010,None,Threatened,-,-,El Dorado,ELD,Mapped,Animals - Birds - Hirundinidae - Riparia riparia
1547,Animals - Birds,Setophaga petechia,yellow warbler,ABPBX03010,None,None,SSC,-,El Dorado,ELD,Unprocessed,Animals - Birds - Parulidae - Setophaga petechia
1548,Animals - Birds,Icteria virens,yellow-breasted chat,ABPBX24010,None,None,SSC,-,El Dorado,ELD,Unprocessed,Animals - Birds - Icteriidae - Icteria virens
1549,Animals - Birds,Agelaius tricolor,tricolored blackbird,ABPBXB0020,None,Threatened,SSC,-,El Dorado,ELD,Mapped,Animals - Birds - Icteridae - Agelaius tricolor
1550,Animals - Birds,Xanthocephalus xanthocephalus,yellow-headed blackbird,ABPBXB3010,None,None,SSC,-,El Dorado,ELD,Mapped,Animals - Birds - Icteridae - Xanthocephalus xanthocephalus
1551,Animals - Fish,Cottus gulosus,riffle sculpin,AFC4E02140,None,None,SSC,-,El Dorado,ELD,Unprocessed,Animals - Fish - Cottidae - Cottus gulosus
1552,Animals - Fish,Oncorhynchus clarkii henshawi,Lahontan cutthroat trout,AFCHA02081,Threatened,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Fish - Salmonidae - Oncorhynchus clarkii henshawi
1553,Animals - Fish,Oncorhynchus mykiss irideus pop. 11,steelhead - Central Valley DPS,AFCHA0209K,Threatened,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Fish - Salmonidae - Oncorhynchus mykiss irideus pop. 11
1554,Animals - Fish,Prosopium williamsoni,mountain whitefish,AFCHA03060,None,None,SSC,-,El Dorado,ELD,Mapped,Animals - Fish - Salmonidae - Prosopium williamsoni
1555,Animals - Fish,Siphateles bicolor pectinifer,Lahontan Lake tui chub,AFCJB1303P,None,None,SSC,-,El Dorado,ELD,Mapped,Animals - Fish - Cyprinidae - Siphateles bicolor pectinifer
1556,Animals - Fish,Mylopharodon conocephalus,hardhead,AFCJB25010,None,None,SSC,-,El Dorado,ELD,Unprocessed,Animals - Fish - Cyprinidae - Mylopharodon conocephalus
1557,Animals - Fish,Catostomus lahontan,Lahontan mountain sucker,AFCJC02330,None,None,SSC,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Fish - Catostomidae - Catostomus lahontan
1558,Animals - Mammals,Myotis yumanensis,Yuma myotis,AMACC01020,None,None,-,-,El Dorado,ELD,Mapped,Animals - Mammals - Vespertilionidae - Myotis yumanensis
1559,Animals - Mammals,Myotis thysanodes,fringed myotis,AMACC01090,None,None,-,-,El Dorado,ELD,Mapped,Animals - Mammals - Vespertilionidae - Myotis thysanodes
1560,Animals - Mammals,Myotis volans,long-legged myotis,AMACC01110,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Vespertilionidae - Myotis volans
1561,Animals - Mammals,Lasionycteris noctivagans,silver-haired bat,AMACC02010,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Vespertilionidae - Lasionycteris noctivagans
1562,Animals - Mammals,Lasiurus cinereus,hoary bat,AMACC05032,None,None,-,-,El Dorado,ELD,Mapped,Animals - Mammals - Vespertilionidae - Lasiurus cinereus
1563,Animals - Mammals,Lasiurus frantzii,western red bat,AMACC05080,None,None,SSC,-,El Dorado,ELD,Unprocessed,Animals - Mammals - Vespertilionidae - Lasiurus frantzii
1564,Animals - Mammals,Corynorhinus townsendii,Townsend's big-eared bat,AMACC08010,None,None,SSC,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Vespertilionidae - Corynorhinus townsendii
1565,Animals - Mammals,Antrozous pallidus,pallid bat,AMACC10010,None,None,SSC,-,El Dorado,ELD,Mapped,Animals - Mammals - Vespertilionidae - Antrozous pallidus
1566,Animals - Mammals,Ochotona princeps schisticeps,gray-headed pika,AMAEA0102L,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Ochotonidae - Ochotona princeps schisticeps
1567,Animals - Mammals,Lepus americanus tahoensis,Sierra Nevada snowshoe hare,AMAEB03012,None,None,SSC,-,El Dorado,ELD,Mapped,Animals - Mammals - Leporidae - Lepus americanus tahoensis
1568,Animals - Mammals,Aplodontia rufa californica,Sierra Nevada mountain beaver,AMAFA01013,None,None,SSC,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Aplodontiidae - Aplodontia rufa californica
1569,Animals - Mammals,Dipodomys heermanni heermanni,Heermann's kangaroo rat,AMAFD03066,None,None,-,-,El Dorado,ELD,Unprocessed,Animals - Mammals - Heteromyidae - Dipodomys heermanni heermanni
1570,Animals - Mammals,Erethizon dorsatum,North American porcupine,AMAFJ01010,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Erethizontidae - Erethizon dorsatum
1571,Animals - Mammals,Canis lupus,gray wolf,AMAJA01030,Endangered,Endangered,-,-,El Dorado,ELD,Unprocessed,Animals - Mammals - Canidae - Canis lupus
1572,Animals - Mammals,Vulpes vulpes necator pop. 2,Sierra Nevada red fox - Sierra Nevada DPS,AMAJA03017,Endangered,Threatened,-,-,El Dorado,ELD,Mapped,Animals - Mammals - Canidae - Vulpes vulpes necator pop. 2
1573,Animals - Mammals,Bassariscus astutus raptor,northern California ringtail,AMAJE01014,None,None,FP,-,El Dorado,ELD,Unprocessed,Animals - Mammals - Procyonidae - Bassariscus astutus raptor
1574,Animals - Mammals,Martes caurina sierrae,Sierra marten,AMAJF01014,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Mustelidae - Martes caurina sierrae
1575,Animals - Mammals,Pekania pennanti,Fisher,AMAJF01020,None,None,SSC,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Mustelidae - Pekania pennanti
1576,Animals - Mammals,Gulo gulo,wolverine,AMAJF03010,Proposed Threatened,Threatened,FP,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Mustelidae - Gulo gulo
1577,Animals - Mammals,Taxidea taxus,American badger,AMAJF04010,None,None,SSC,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mammals - Mustelidae - Taxidea taxus
1578,Animals - Mammals,Enhydra lutris nereis,southern sea otter,AMAJF09012,Threatened,None,FP,-,El Dorado,ELD,Unprocessed,Animals - Mammals - Mustelidae - Enhydra lutris nereis
1579,Animals - Reptiles,Emys marmorata,western pond turtle,ARAAD02030,Proposed Threatened,None,SSC,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Reptiles - Emydidae - Emys marmorata
1580,Animals - Reptiles,Phrynosoma blainvillii,coast horned lizard,ARACF12100,None,None,SSC,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Reptiles - Phrynosomatidae - Phrynosoma blainvillii
1581,Animals - Reptiles,Thamnophis hammondii,two-striped gartersnake,ARADB36160,None,None,SSC,-,El Dorado,ELD,Unprocessed,Animals - Reptiles - Natricidae - Thamnophis hammondii
1582,Community - Aquatic,Sacramento-San Joaquin Foothill/Valley Ephemeral Stream,Sacramento-San Joaquin Foothill/Valley Ephemeral Stream,CARA2130CA,None,None,-,-,El Dorado,ELD,Mapped,Community - Aquatic - Sacramento-San Joaquin Foothill/Valley Ephemeral Stream
1583,Community - Aquatic,Central Valley Drainage Spring Stream,Central Valley Drainage Spring Stream,CARA2413CA,None,None,-,-,El Dorado,ELD,Mapped,Community - Aquatic - Central Valley Drainage Spring Stream
1584,Community - Aquatic,Central Valley Drainage Resident Rainbow Trout Stream,Central Valley Drainage Resident Rainbow Trout Stream,CARA2421CA,None,None,-,-,El Dorado,ELD,Mapped,Community - Aquatic - Central Valley Drainage Resident Rainbow Trout Stream
1585,Community - Aquatic,Central Valley Drainage Hardhead/Squawfish Stream,Central Valley Drainage Hardhead/Squawfish Stream,CARA2443CA,None,None,-,-,El Dorado,ELD,Mapped,Community - Aquatic - Central Valley Drainage Hardhead/Squawfish Stream
1586,Community - Terrestrial,Sphagnum Bog,Sphagnum Bog,CTT51110CA,None,None,-,-,El Dorado,ELD,Mapped,Community - Terrestrial - Sphagnum Bog
1587,Community - Terrestrial,Fen,Fen,CTT51200CA,None,None,-,-,El Dorado,ELD,Mapped,Community - Terrestrial - Fen
1588,Animals - Crustaceans,Branchinecta lynchi,vernal pool fairy shrimp,ICBRA03030,Threatened,None,-,-,El Dorado,ELD,Mapped,Animals - Crustaceans - Branchinectidae - Branchinecta lynchi
1589,Animals - Crustaceans,Stygobromus grahami,Graham's Cave amphipod,ICMAL05920,None,None,-,-,El Dorado,ELD,Mapped,Animals - Crustaceans - Crangonyctidae - Stygobromus grahami
1590,Animals - Crustaceans,Stygobromus lacicolus,Lake Tahoe amphipod,ICMAL05970,None,None,-,-,El Dorado,ELD,Mapped,Animals - Crustaceans - Crangonyctidae - Stygobromus lacicolus
1591,Animals - Crustaceans,Stygobromus tahoensis,Lake Tahoe stygobromid,ICMAL05A70,None,None,-,-,El Dorado,ELD,Mapped,Animals - Crustaceans - Crangonyctidae - Stygobromus tahoensis
1592,Animals - Crustaceans,Calasellus californicus,An isopod,ICMAL34010,None,None,-,-,El Dorado,ELD,Unprocessed,Animals - Crustaceans - Asellidae - Calasellus californicus
1593,Animals - Insects,Desmocerus californicus dimorphus,valley elderberry longhorn beetle,IICOL48011,Threatened,None,-,-,El Dorado,ELD,Mapped,Animals - Insects - Cerambycidae - Desmocerus californicus dimorphus
1594,Animals - Insects,Atractelmis wawona,Wawona riffle beetle,IICOL58010,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Elmidae - Atractelmis wawona
1595,Animals - Insects,Nebria darlingtoni,South Forks ground beetle,IICOL6L100,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Carabidae - Nebria darlingtoni
1596,Animals - Insects,Bombus occidentalis,western bumble bee,IIHYM24252,None,Candidate Endangered,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Apidae - Bombus occidentalis
1597,Animals - Insects,Bombus pensylvanicus,American bumble bee,IIHYM24260,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Apidae - Bombus pensylvanicus
1598,Animals - Insects,Bombus suckleyi,Suckley's cuckoo bumble bee,IIHYM24350,None,Candidate Endangered,-,-,El Dorado,ELD,Unprocessed,Animals - Insects - Apidae - Bombus suckleyi
1599,Animals - Insects,Bombus caliginosus,obscure bumble bee,IIHYM24380,None,None,-,-,El Dorado,ELD,Mapped,Animals - Insects - Apidae - Bombus caliginosus
1600,Animals - Insects,Bombus morrisoni,Morrison bumble bee,IIHYM24460,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Apidae - Bombus morrisoni
1601,Animals - Insects,Bombus crotchii,Crotch bumble bee,IIHYM24480,None,Candidate Endangered,-,-,El Dorado,ELD,Unprocessed,Animals - Insects - Apidae - Bombus crotchii
1602,Animals - Insects,Andrena blennospermatis,Blennosperma vernal pool andrenid bee,IIHYM35030,None,None,-,-,El Dorado,ELD,Mapped,Animals - Insects - Andrenidae - Andrena blennospermatis
1603,Animals - Insects,Andrena subapasta,An andrenid bee,IIHYM35210,None,None,-,-,El Dorado,ELD,Mapped,Animals - Insects - Andrenidae - Andrena subapasta
1604,Animals - Insects,Orobittacus obscurus,gold rush hanging scorpionfly,IIMEC07010,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Bittacidae - Orobittacus obscurus
1605,Animals - Insects,Capnia lacustra,Lake Tahoe benthic stonefly,IIPLE03200,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Capniidae - Capnia lacustra
1606,Animals - Insects,Cosumnoperla hypocrena,Cosumnes stripetail,IIPLE23020,None,None,-,-,El Dorado,ELD,Mapped,Animals - Insects - Perlodidae - Cosumnoperla hypocrena
1607,Animals - Insects,Ecclisomyia bilera,Kings Creek ecclysomyian caddisfly,IITRI12010,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Limnephilidae - Ecclisomyia bilera
1608,Animals - Insects,Rhyacophila spinata,spiny rhyacophilan caddisfly,IITRI19080,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Rhyacophilidae - Rhyacophila spinata
1609,Animals - Insects,Desmona bethula,amphibious caddisfly,IITRI77010,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Insects - Limnephilidae - Desmona bethula
1610,Animals - Arachnids,Banksula californica,Alabaster Cave harvestman,ILARA14020,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Arachnids - Phalangodidae - Banksula californica
1611,Animals - Mollusks,Anodonta californiensis,California floater,IMBIV04220,None,None,-,-,El Dorado,ELD,Unprocessed,Animals - Mollusks - Unionidae - Anodonta californiensis
1612,Animals - Mollusks,Margaritifera falcata,western pearlshell,IMBIV27020,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mollusks - Margaritiferidae - Margaritifera falcata
1613,Animals - Mollusks,Vespericola sierranus,Siskiyou hesperian,IMGASA4080,None,None,-,-,El Dorado,ELD,Unprocessed,Animals - Mollusks - Polygyridae - Vespericola sierranus
1614,Animals - Mollusks,Ammonitella yatesii,tight coin (=Yates' snail),IMGASB0010,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mollusks - Megomphicidae - Ammonitella yatesii
1615,Animals - Mollusks,Monadenia mormonum buttoni,Button's Sierra sideband,IMGASC7071,None,None,-,-,El Dorado,ELD,Mapped and Unprocessed,Animals - Mollusks - Bradybaenidae - Monadenia mormonum buttoni
1616,Animals - Mollusks,Helisoma newberryi,Great Basin rams-horn,IMGASM6020,None,None,-,-,El Dorado,ELD,Mapped,Animals - Mollusks - Planorbidae - Helisoma newberryi
1617,Plants - Bryophytes,Bruchia bolanderi,Bolander's bruchia,NBMUS13010,None,None,-,4.2,El Dorado,ELD,Mapped and Unprocessed,Plants - Bryophytes - Bruchiaceae - Bruchia bolanderi
1618,Plants - Bryophytes,Elodium blandowii,Blandow's bog moss,NBMUS3C011,None,None,-,2B.3,El Dorado,ELD,Mapped and Unprocessed,Plants - Bryophytes - Helodiaceae - Elodium blandowii
1619,Plants - Bryophytes,Meesia triquetra,three-ranked hump moss,NBMUS4L020,None,None,-,4.2,El Dorado,ELD,Mapped and Unprocessed,Plants - Bryophytes - Meesiaceae - Meesia triquetra
1620,Plants - Bryophytes,Meesia uliginosa,broad-nerved hump moss,NBMUS4L030,None,None,-,2B.2,El Dorado,ELD,Mapped,Plants - Bryophytes - Meesiaceae - Meesia uliginosa
1621,Plants - Lichens,Peltigera gowardii,western waterfan lichen,NLVER00460,None,None,-,4.2,El Dorado,ELD,Mapped and Unprocessed,Plants - Lichens - Peltigeraceae - Peltigera gowardii
1622,Plants - Vascular,Balsamorhiza macrolepis,big-scale balsamroot,PDAST11061,None,None,-,1B.2,El Dorado,ELD,Mapped,Plants - Vascular - Asteraceae - Balsamorhiza macrolepis
1623,Plants - Vascular,Chaenactis douglasii var. alpina,alpine dusty maidens,PDAST20065,None,None,-,2B.3,El Dorado,ELD,Mapped and Unprocessed,Plants - Vascular - Asteraceae - Chaenactis douglasii var. alpina
1624,Plants - Vascular,Erigeron miser,starved daisy,PDAST3M2K0,None,None,-,1B.3,El Dorado,ELD,Mapped,Plants - Vascular - Asteraceae - Erigeron miser
1625,Plants - Vascular,Erigeron petrophilus var. sierrensis,northern Sierra daisy,PDAST3M351,None,None,-,4.3,El Dorado,ELD,Unprocessed,Plants - Vascular - Asteraceae - Erigeron petrophilus var. sierrensis
1626,Plants - Vascular,Eriophyllum jepsonii,Jepson's woolly sunflower,PDAST3N040,None,None,-,4.3,El Dorado,ELD,Unprocessed,Plants - Vascular - Asteraceae - Eriophyllum jepsonii
1627,Plants - Vascular,Jensia yosemitana,Yosemite tarplant,PDAST650J0,None,None,-,3.2,El Dorado,ELD,Unprocessed,Plants - Vascular - Asteraceae - Jensia yosemitana
1628,Plants - Vascular,Packera layneae,Layne's ragwort,PDAST8H1V0,Threatened,Rare,-,1B.2,El Dorado,ELD,Mapped and Unprocessed,Plants - Vascular - Asteraceae - Packera layneae
1629,Plants - Vascular,Wyethia reticulata,El Dorado County mule ears,PDAST9X0D0,None,None,-,1B.2,El Dorado,ELD,Mapped and Unprocessed,Plants - Vascular - Asteraceae - Wyethia reticulata
1630,Plants - Vascular,Tonestus eximius,Tahoe tonestus,PDASTE0030,None,None,-,4.3,El Dorado,ELD,Unprocessed,Plants - Vascular - Asteraceae - Tonestus eximius
1631,Plants - Vascular,Hackelia amethystina,amethyst stickseed,PDBOR0G010,None,None,-,4.3,El Dorado,ELD,Unprocessed,Plants - Vascular - Boraginaceae - Hackelia amethystina
1632,Plants - Vascular,Arabis rigidissima var. demota,Galena Creek rockcress,PDBRA061R1,None,None,-,1B.2,El Dorado,ELD,Mapped,Plants - Vascular - Brassicaceae - Arabis rigidissima var. demota
1633,Plants - Vascular,Draba asterophora var. asterophora,Tahoe draba,PDBRA110D1,None,None,-,1B.2,El Dorado,ELD,Mapped and Unprocessed,Plants - Vascular - Brassicaceae - Draba asterophora var. asterophora
1634,Plants - Vascular,Draba asterophora var. macrocarpa,Cup Lake draba,PDBRA110D2,None,None,-,1B.1,El Dorado,ELD,Mapped and Unprocessed,Plants - Vascular - Brassicaceae - Draba asterophora var. macrocarpa
1635,Plants - Vascular,Rorippa subumbellata,Tahoe yellow cress,PDBRA270M0,None,Endangered,-,1B.1,El Dorado,ELD,Mapped and Unprocessed,Plants - Vascular - Brassicaceae - Rorippa subumbellata
1636,Plants - Vascular,Streptanthus longisiliquus,long-fruit jewelflower,PDBRA2G400,None,None,-,4.3,El Dorado,ELD,Unprocessed,Plants - Vascular - Brassicaceae - Streptanthus longisiliquus
