zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
35812,9094,City of Huntsville - (AL),AL,Bundkled,Municpal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35824,9094,City of Huntsville - (AL),L,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35768,9094,City of Huntsville - (AL),L,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35760,9094,City of Huntsville - (AL),AL,Bundlde,unicipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35761,9094,City of Huntsville - (AL),AL,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35763,9094,City of Huntsville - (AL),AL,Bndled,Municpial,0.0936613858083105,0.0683384912489751,0.0957957728341006
35764,9094,City of Hntsville - (AL),L,Bundled,Muqnicipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35773,9094,City of Huntsville - (AL),AL,Bundled,Muincipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35751,9094,City of Huntsville - (AL),AL,Bundled,Municial,0.0936613858083105,0.0683384912489751,0.0957957728341006
35754,9094,Cityof Huntsville - (AL),LA,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35757,9094,City of Hutnsville - (AL),AlL,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35756,9094,City of Huntsville - (AL),AL,Bundled,unicipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35758,9094,City of Huntsville - (AL),LA,Bundled,Munaicipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35749,9094,City of Huntsville - (AL),L,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35813,9094,City of Huntsville - (AL),L,Bndled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35810,9094,City of Huntsville - (AL),LA,Bundled,Muniicipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35811,9094,City of Huntsville - (AL),AL,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35816,9094,City of Huntsville - (AL),AL,Bndled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35814,9094,City ofb Huntsville - (AL),nAL,Bunded,Municipla,0.0936613858083105,0.0683384912489751,0.0957957728341006
35815,9094,City of Huntsville - (AL),AL,Bundled,Muniwcipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35776,9094,City of Hunbtsville - (AL),LA,Bundled,Municipl,0.0936613858083105,0.0683384912489751,0.0957957728341006
35775,9094,City of Huntsville - (AL),AL,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35893,9094,City of Huntsvlle - (AL),AL,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35896,9094,City of Huntsville -(AL),AL,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35897,9094,City of Huntsville - (AL),AL,Bundlepd,Muniicpal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35894,9094,City of Huntsville - (AL),AL,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35895,9094,City of Huntsivlle - (AL),LA,uBndled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35899,9094,City of Huntsville - (AL),LA,Bundled,Municipla,0.0936613858083105,0.0683384912489751,0.0957957728341006
35175,9094,City of Huntsville - (AL),AL,Bnudled,unicipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35613,9094,City of Huntsville - (AL),LA,Bundled,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
35750,9094,Ciyt of Huntsville - (AL),L,Bundlde,Municipal,0.0936613858083105,0.0683384912489751,0.0957957728341006
70598,9096,Ctiy of Lafayette - (LA),AL,Bundled,Municipal,0.0868874073645445,0.0,0.0861512586250578
70583,9096,City of Lafayette - (LA),LA,Bundled,Munciipal,0.0868874073645445,0.0,0.0861512586250578
70509,9096,City ofm Lafayette - (LA),LA,Bundled,Municipal,0.0868874073645445,0.0,0.0861512586250578
70508,9096,Cityo f Lafayette - (LA),LA,Bundled,Municipal,0.0868874073645445,0.0,0.0861512586250578
70507,9096,City of Lafayetet - (LA),LA,Bunlded,Municipal,0.0868874073645445,0.0,0.0861512586250578
70506,9096,City of Lafayette - (LA),LqA,Bundled,Municipal,0.0868874073645445,0.0,0.0861512586250578
70505,9096,nCity of Lafayette - (LA),AL,Bundled,Municipal,0.0868874073645445,0.0,0.0861512586250578
70504,9096,City of Lafayette - (LA),LA,Bundled,Municaipal,0.0868874073645445,0.0,0.0861512586250578
70503,9096,Cityl of Lafayette - (LA),LA,Bundled,Municipal,0.0868874073645445,0.0,0.0861512586250578
70502,9096,City of Lafayette - (LA),A,Bundzled,Municipal,0.0868874073645445,0.0,0.0861512586250578
70501,9096,City of Lafayette - (LA),LA,Bundled,Muniicpal,0.0868874073645445,0.0,0.0861512586250578
53098,9124,Hustsford Utilities,WI,Bundled,Muicipal,0.1295185356099061,0.0,0.137739832920224
53039,9124,Hustisford Utilities,I,Bundled,Municipal,0.1295185356099061,0.0,0.137739832920224
53034,9124,Hustisford Utilities,WI,Bundled,Muniwcipal,0.1295185356099061,0.0,0.137739832920224
53035,9124,Hustisford Utilities,WI,Bundlesd,Municipal,0.1295185356099061,0.0,0.137739832920224
53059,9124,Hustisford Utilities,WI,Bunded,Municipal,0.1295185356099061,0.0,0.137739832920224
84780,9128,Hurricane City Power,UT,Bundled,Municipla,0.0891294932871372,0.0831046907540246,0.0911267156080434
84745,9128,Hurricane City Power,TU,Bundled,Municpial,0.0891294932871372,0.0831046907540246,0.0911267156080434
84737,9128,Hurricane City Power***,UhT,Bundled,Municipal,0.0891294932871372,0.0831046907540246,0.0911267156080434
55350,9130,Hutchinso nUtilities Comm,MN,Bndled,Municipal,0.0920223043642626,0.0797022814831388,0.0978582847017584
84321,9163,Hyrum City Corporation,UT,Bundlde,Municipal,0.0758955925003063,0.056541533764074,0.1020109277305244
84319,9163,Hyrum City Corporation,UT,Bundlde,Municipal,0.0758955925003063,0.056541533764074,0.1020109277305244
84332,9163,HyrumCity Corporation,UmT,undled,qMunicipal,0.0758955925003063,0.056541533764074,0.1020109277305244
83401,9187,City o Idaho Falls - (ID),ID,Bundled,Municipal,0.060724958067978,0.0467033494353626,0.0720050679115227
83402,9187,City of Idaho Falls - (ID),ID,Bundeld,Municipal,0.060724958067978,0.0467033494353626,0.0720050679115227
83404,9187,City of Idaho Falls - (ID),ID,Bundled,Muincipal,0.060724958067978,0.0467033494353626,0.0720050679115227
83405,9187,City of Idaho Falles - (ID),ID,Bundled,Municipal,0.060724958067978,0.0467033494353626,0.0720050679115227
62360,9209,Illinois Rural Ezlectric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62081,9209,Illinois Rural Electric Copo,LI,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62082,9209,Illinoi sRural Electric Coop,IL,Budnled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62375,9209,Illinois Rural Electric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62370,9209,Illinois Rural Electric Cxoop,LI,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62630,9209,Illinois Rural Electric Coop,IL,Bundld,Cooperatiev,0.1458798986738191,0.0,0.175183027663977
62638,9209,Illinois Rural Electric Coop,IL,Budled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62054,9209,Illnois Rural Electric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62649,9209,Illiqnois Rural Electric Coop,IL,Bundled,Cooperatiev,0.1458798986738191,0.0,0.175183027663977
62027,9209,Illinois Rural Electric Coop,LI,Bhundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62070,9209,Illinoiws Rural Electric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62314,9209,Illinois Rural Electric Coop,IL,Bundlued,Cooperative,0.1458798986738191,0.0,0.175183027663977
62312,9209,Illinois Rural Electric rCoop,L,Budled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62618,9209,Illinois Rural tElectric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62611,9209,Illinois Rural Electric Coop,IkL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62612,9209,Illinois Rural Electric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62694,9209,Illinois Rural Electric Coop,IL,uBndled,Cooperadtive,0.1458798986738191,0.0,0.175183027663977
62691,9209,Illinois Rural Electric Coop,LI,undled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62692,9209,Illinois Rural Electric Coop,L,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62670,9209,Illinois Rural Electrwic Coop,L,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62343,9209,Illinois Rural Electrisc Coop,IL,Bundled,Cooperatiev,0.1458798986738191,0.0,0.175183027663977
62340,9209,Illinois Rural Eletcric Coop,IL,undled,Cooperatiev,0.1458798986738191,0.0,0.175183027663977
62347,9209,Illinois Rural Elcetric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62345,9209,Illinois Rural Electric Coop,L,Bundlde,Cooperzative,0.1458798986738191,0.0,0.175183027663977
62621,9209,Illinois Rural Electric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62628,9209,Illinois Rural Electric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62378,9209,Illinois Rural Electric Coop,LI,Bundled,Cooperfative,0.1458798986738191,0.0,0.175183027663977
62047,9209,Illinois Rural Electric Coop,IL,Bundled,Cooperative***,0.1458798986738191,0.0,0.175183027663977
62674,9209,Illinois Rural Elnectric Coop,LI,Bundled,Cooperaive,0.1458798986738191,0.0,0.175183027663977
62667,9209,Illinois Rural Electri Coop,IL,Bundled,Coopjerative,0.1458798986738191,0.0,0.175183027663977
62361,9209,Illinois Rural Electric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62016,9209,Illinois Rural Electric Coop,IL,uBndled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62013,9209,Illinois Ruraul Electric Coop,IL,Bundled,Cooperativme,0.1458798986738191,0.0,0.175183027663977
62098,9209,Illinois Rural Electric Coop,L,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62092,9209,Illinois Rural Eloectric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62363,9209,llinois Rural Electric Coop,IL,Bunded,Coopertive,0.1458798986738191,0.0,0.175183027663977
62365,9209,Illinois Rural Electric Coop,LI,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62366,9209,Illinois Rural Electric Coop,eIL,Bunded,Coopeative,0.1458798986738191,0.0,0.175183027663977
62601,9209,Illinois Rural Electric Coop,IL,Brundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62053,9209,Illinois Rural Electric Coop,wIL,Bundled,Cooperative***,0.1458798986738191,0.0,0.175183027663977
62050,9209,Illinois Rural Electricp Coop,L,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62063,9209,Illinois Rural Electric Coop,LI,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62052,9209,Illinois Rural Elctric Coop,IsL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62355,9209,Illinois Rural Electric Coop,iIL,Budled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62357,9209,Illinois Rwural Electric Coop,IL,Bunded,Coperative,0.1458798986738191,0.0,0.175183027663977
62356,9209,Illinois Rural Electric Coop,IL,Bundhled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62650,9209,Illinwois Rural Electric Coop,LI,Bundled,Cooerative,0.1458798986738191,0.0,0.175183027663977
62036,9209,Illinois Rural Electric Coop,IL,Bundld,Cooperative,0.1458798986738191,0.0,0.175183027663977
62037,9209,Illinois Rural Electric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62031,9209,llinois Rural Electric Coop,LI,Bundlezd,Cooperative,0.1458798986738191,0.0,0.175183027663977
62305,9209,Illinois Rural Electric Coop,LI,Bundled,Cooperatrive,0.1458798986738191,0.0,0.175183027663977
62045,9209,Illinoi sRural Electric Coop,IL,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
62044,9209,Illinois RuralE lectric Coop,IL,Bunlded,Cooperative,0.1458798986738191,0.0,0.175183027663977
62665,9209,Illinois Rural Electric Coop,zIL,Bundled,Coopeartive,0.1458798986738191,0.0,0.175183027663977
62668,9209,Illinois Rural Electric Coop,IL,Bundlde,Coopeartive,0.1458798986738191,0.0,0.175183027663977
62006,9209,Illinois Ruaral Electric Coop,LI,Bundled,Cooperative,0.1458798986738191,0.0,0.175183027663977
92266,9216,Imperial Irrigatio nDistrict,CA,Bwundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92244,9216,Imperial Irrigation District,CA,Bundlefd,Political Subdivsion,0.1270175723037637,0.1506337820575808,0.1318781601541543
92210,9216,Imprial Irrigation District,CA,Buncdled,Political Subqdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92231,9216,Imperial Irrigation District,AC,Bunded,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92232,9216,Imperial Irrigation District,CqA,Bundled,Political Subdiviion,0.1270175723037637,0.1506337820575808,0.1318781601541543
92004,9216,Imperial IrrigationD istrict,A,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92249,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92240,9216,Imperial Irrigation District,A,Bundled,Political Subdivisino,0.1270175723037637,0.1506337820575808,0.1318781601541543
92241,9216,Imperial Irrigation District,AC,Bundlde,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92243,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92227,9216,Imperial Irrigation District,CjA,Bunddled,Ploitical Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92270,9216,Imperial Irrigatiocn District,CA,Bundled,Politicl Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92273,9216,Imperial Irrigation District,AC,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92275,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92274,9216,Imperial pIrrigation District,A,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92277,9216,Imperial Irrigation District,AC,wBundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92276,9216,Imperial Irrigation District,CA,Bundled,Poitical Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92225,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92222,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92248,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92247,9216,Imperial Irriagtion District,CA,Bundled,Politica lSubdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
91934,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92259,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92257,9216,Imperial Irrigation District,CA,Bunlded,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92254,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92253,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92252,9216,Imnperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92251,9216,Imperial Irrigation District,CA,Bundlwed,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92250,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92211,9216,ImperialIrrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92284,9216,Imperial Irrigation District,CA,Budled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92281,9216,Imperial Irrigation District,CA,Bundlde,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92283,9216,Izmperial Irrigation District,CA,Bundlde,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92201,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92202,9216,Imperial Irrigation District,CA,undled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92203,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92036,9216,Imperial Irrigation District,CA,undled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92239,9216,Imperial Irrigation District,CA,uBndled,Political Subdivispion,0.1270175723037637,0.1506337820575808,0.1318781601541543
92236,9216,Imperial Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
92233,9216,Imperal Irrigation District,CA,Bundled,Political Subdivision,0.1270175723037637,0.1506337820575808,0.1318781601541543
69033,9217,City fo Imperial,E,Bundled,Muniicpal,0.0940574046624444,0.0826197639435315,0.1036113499570077
50644,9230,City of Independence - (IA),A,Bundled,Municipal,0.1123888969838263,0.0864373500109082,0.1566821195354169
64161,9231,City of Indepnedence - (MO),MO,Bundled,uMnicipal,0.1248073714445039,0.0865726258631883,0.1412154678167063
64058,9231,City of Independence - (MO),MO,Bundled,Municipal,0.1248073714445039,0.0865726258631883,0.1412154678167063
64054,9231,City of Independence- (MO),MO,Bundled,Municipal,0.1248073714445039,0.0865726258631883,0.1412154678167063
64055,9231,City of Independence - (MO),O,Bundled,Municipal,0.1248073714445039,0.0865726258631883,0.1412154678167063
64056,9231,City of Independence - (MO),zMO,Bundled,Municipal,0.1248073714445039,0.0865726258631883,0.1412154678167063
64057,9231,City of Indgependence - (MO),OM,Bundled,Municipal,0.1248073714445039,0.0865726258631883,0.1412154678167063
64050,9231,City of Independence - (M)O,OM,Bundled,Muniipal,0.1248073714445039,0.0865726258631883,0.1412154678167063
64051,9231,City o fIndependence - (MO),MO,Bundled,Mhunicipal,0.1248073714445039,0.0865726258631883,0.1412154678167063
64052,9231,City of Indepenednce - (MO),OM,Bundled,Municipal,0.1248073714445039,0.0865726258631883,0.1412154678167063
