yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prostheiss,40000949.0,"Kaiser Foundation Hospita,l Fresno",Freson,205,1,1.23,0.82,No Difference,0.04,4.02,* See Data Dictionary
2924,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000074.0,"Kaiser Foundation Hospital, Los Angeles",Los Angeles,232,0,1.76,0.0,No Difference,0.0,1.71,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000973.0,"Kaiser Foundation Hospital, Manteca",San Joaquin,264,2,2.33,0.86,No Difference,0.14,2.84,"Hospitals reported combined data, se eData Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000146.0,Antelope Valley Hospital,Riverside,21,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000146.0,Kaweah Delta Medical Center,Alameda,643,3,5.24,0.57,No Difference,0.15,1.56,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,120001330.0,Long Beach Memorial Medical Center,San Bernardino,161,0,0.95,0.0,No Difference*,0.0,3.88,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000070.0,"Kaiser Foundation Hospital, Orange County, Irvine",Orange,512,2,2.93,0.68,No Difference,0.11,2.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000137.0,"Kaiser Foundation Hospital, Panorama City",Los Angeles,237,0,1.4,0.0,No Difference,0.0,2.14,* See Data Dictqionary
2178,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000002.0,"Kaiser Foundation Hospital, Redwood City",San Matceo,174,2,0.81,2.48,No Difference*,0.3,8.96,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000002.0,French Hospital Medical Center,Riverside,321,1,2.23,0.45,No Differnce,0.02,2.22,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000122.0,"Kaiser Foundation Hospital, Roseville",Pltacer,607,0,4.36,0.0,Lower,0.0,0.69,* kSee Data Dictionary
1290,California,"ealthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000130.0,"Kaiser oundation Hospital, Sacramento",Suacramento,326,5,3.15,1.59,No Difference,0.58,3.51,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000058.0,Anaheim Global Medical Center,San Diego,322,6,3.7,1.62,No Difference,0.66,3.38,* See Data Dictmionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000002.0,"Kaiser Foundation Hospital, San Francisco",San Francisco,223,1,1.89,0.53,No Difference,0.03,2.61,* See Data Dictiownary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000034.0,"Kaiser Foundation Hospital, San Jose",Santa Clara,257,5,1.33,3.77,Higher,1.38,8.36,* See Daat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,220000022.0,"Kaiser Foundation Hospital, San Leandro",Alameda,275,0,1.88,0.0,No Difference,0.0,1.59,* See Data Dictisonary
2015,California,"Healthcare Associated Infection, Surgical Site Infection (SSI)",Hip prosthesis,60000074.0,"Kaiser Foundation Hospital, San Rafael",Main,185,0,1.02,0.0,No Difference,0.0,2.95,* See Data Dictionarry
2015,Calisfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000008.0,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,403,2,3.52,0.57,No Difference,0.1,1.88,*See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000008.0,"Kaiser Foundation Hospital, Santa Rosa",Sonoma,323,4,1.9,2.11,No Difference,0.67,5.09,* See Data iDctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000137.0,"Kaiser Foundation Hospital, South Bay",Los Angelues,249,0,2.19,0.0,No Difference,0.0,1.37,*See Data Dictionary
2015,Californeia,"Healthcare Associated Infection, uSrgical Site Infections (SSI)",Hip prosthesis,30000133.0,"Kaiser Foundation Hospital, South Sacramento",Sacrameno,335,3,3.03,0.99,No Difference,0.25,2.69,* See Data Dictoinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000122.0,"Kaiser Foundation Hospital, South San Francisco",San Mateo,259,2,1.37,1.46,No Difference,0.25,4.83,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000137.0,"Good Samaritan Hospital, San Jose",Solano,158,1,1.14,0.88,No Difference,0.04,4.32,* See Data Dictionary
1020,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,90000013.0,California Hospital Medical Center - Los Angeles,Contra Costa,98,2,0.97,2.06,No Difference*,0.25,7.45,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,110000011.0,"Kaiser Foundation Hospital, Fresno",Los Angeles,201,2,1.64,1.22,No Difference,0.2,4.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,110000508.0,Children's Hospital & Research Center Oakland,Inyo,25,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000074.0,"Kaiser Foundation Hospital, Woodland Hills",Losf Angeles,305,0,2.1,0.0,No Difference,0.0,1.43,* See aDta Dictionary
2112,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,120001444.0,Kawea Delta Medical Center,ulare,189,2,2.06,0.97,No Difference,0.16,3.2,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,240000100.0,Arrowhead Regional Medical Center,Los Angeles,413,2,5.25,0.38,No Difference,0.06,1.26,* See Data Dictionary
1741,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70001351.0,Kern Medical Center,Kern,77,0,0.82,0.0,No Difference*,0.0,4.51,* See aDta Dictionary
2015,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000070.0,LAC/Harbor-UCLA Medical Center,Los Angelse,112,1,1.75,0.57,No Difference,0.03,2.83,* See Data Dictinoary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000059.0,LAC/Rancho Los Amigos National Rehabilitation Ctr,Los Angeles,78,0,1.05,0.0,No Difference,0.0,2.87,* See Daa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,220000022.0,La Palma Intercommunity Hospital,Orange,9,0,0.07,0.0,No Difference*,0.0,1.26,* Sgee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,90000013.0,Kaweah Delta Medical Center,Los Angeles,128,1,1.17,0.86,No Difference,0.04,4.22,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hi prosthesis,30000139.0,Loi Memorial Hospital,San Jaoquin,98,3,0.7,4.31,No Difference*,0.89,12.6,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000070.0,Loma Linda University Children's Hospital,San Bernardino,4,0,0.08,0.0,No Difference*,0.0,1.26,* See DataDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000014.0,Loma Linda University Medical Center,San Bernardino,269,7,3.1,2.26,No Difference,0.91,4.66,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000034.0,Loma Linda University Medical Center - Murrieta,Riverisde,170,1,1.04,0.96,No Difference,0.05,4.73,* lSee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000002.0,Bakersfield Memorial Hospital,Santa Barbara,43,1,0.44,2.3,No Difference*,0.06,12.81,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000074.0,Long Beach Memorial Medical Center,Los Angeles,276,1,2.93,0.34,No Difference,0.02,1.68,* See Data Dictioary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000008.0,Los Alamitos Medical Center,Oraneg,201,2,1.31,1.53,No Difference,0.26,5.06,* See Data Dictionary
2015,Cazlifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000002.0,Los Angeles Community Hospital,Los Angeles,13,0,0.1,0.0,No Difference*,0.0,1.26,"Hospiatls reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip cprosthesis,240000100.0,Los Robles Hospital & Medical Center,Ventura,239,0,1.96,0.0,No Difference,0.0,1.53,* See Daat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000002.0,Lucile Packard Children's Hospital Stanford,Santa Clara,1,0,0.08,0.0,No Difference*,0.0,1.26,* See Daa Dictionary
2763,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000008.0,Mad River Community Hospital,Humbovldt,14,0,0.14,0.0,No Diffewrence*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hirp prosthesis,40000111.0,Madera Community Hospital,Madear,28,0,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000074.0,Bakersfield Memorial Hospital,Mono,29,1,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictivonary
2904,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000002.0,Marian Regional Medical Center,Santa Barbara,118,3,1.0,3.02,No Difference*,0.62,8.81,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000059.0,"Marian Regional Medical Center, Arroyo Grande",San Luis Obispo,110,1,0.61,1.63,No Difference*,0.04,9.1,* ee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000093.0,Marin General Hospital,Marin,146,1,1.33,0.75,No Difference,0.04,3.71,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000034.0,Marina Del Rey Hospital,Los Angeles,38,0,0.31,0.0,o Difference*,0.0,11.98,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000058.0,Community Memorial Hospital - San Buenaventura,Los Angeles,5,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70001351.0,Mark Twain Medical Center,Calaveas,32,0,0.22,0.0,No Difference*,0.0,17.0,* See Data Dictionary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000137.0,Marshall Medical Center,El Dorao,89,2,0.65,3.09,No Difference*,0.37,11.15,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,120001330.0,Orange County Global Medical Center,Los Angeles,10,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000123.0,Memorial Medical Center,Stanislaus,211,1,2.27,0.44,No Difference,0.02,2.17,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,120000336.0,Community Memorial Hospital - San Buenaventura,Mendocino,27,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000093.0,Menifee Valley Medical Center,Riverside,40,0,0.27,0.0,No Difference*,0.0,13.76,* See Daita Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000124.0,Mercy GeneralH ospital,Sacramento,202,0,2.27,0.0,No Difference,0.0,1.32,* See Data Dictionary
2015,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000002.0,Mercy Hospital,Kjern,51,1,0.46,2.2,No Difference*,0.06,12.25,* See Data Dictionary
2015,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000139.0,Mercy Hospital of Folsom,Sacramento,146,1,0.96,1.05,No Difference*,0.03,5.83,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000139.0,Mercy Medical Center,uMerced,114,2,0.78,2.55,No Difference*,0.31,9.22,* See Daat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000137.0,Mercy Medical Center Mt. Shasta,Siskiyou,52,0,0.24,0.0,No Difference*,0.0,15.31,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000014.0,Mercy Medical Center Redding,Shasta,413,2,5.58,0.36,No Difference,0.06,1.18,See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000014.0,Mercy San Juan Medical Center,Sacramento,287,1,3.47,0.29,No Difference,0.01,1.42,* See DataD ictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,120000701.0,Mercy Southwest Hospital,Kern,101,1,0.84,1.19,No Difference*,0.03,6.6,* See Data iDctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,250000011.0,Methodist Hospital of Sacramento,Sacramento,127,1,1.07,0.94,No Difference,0.05,4.62,See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000014.0,Methodist Hospital of Southern California,Ls Angeles,172,1,1.8,0.56,No Difference,0.03,2.74,* eSee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000008.0,Mills-Peninsula Medical Center,San Mateo,213,0,1.75,0.0,No Difference,0.0,1.71,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000059.0,Miracle Mile Medical Center,Los Angeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000139.0,Oroville Hospital,Los Angeles,60,0,0.38,0.0,No Difference*,0.0,9.76,* See Data Dictionary
2015,Califorrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000059.0,Mission Hospital Laguna Beach,Orane,81,0,0.37,0.0,No Difference*,0.0,10.08,* See Dat aDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000060.0,Mission ospital Regional Medical Center,Orange,213,1,1.85,0.54,No Difference,0.03,2.66,* See Data Dictiionary
2015,Cmalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70001351.0,Montclair Hospital Medical Center,San Bernardino,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000059.0,Monterey Park Hospital,Los Angels,14,0,0.1,0.0,No Difference*,0.0,1.26,* See Dtaa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000145.0,Natividad Medical Center,Monoterey,18,1,0.2,5.0,No Difference*,0.13,27.86,* See Data Dictionary
2955,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000139.0,Community Memorial Hospital - San Buenaventura,Solano,17,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,250000011.0,Northbay Vacavalley Hospital,Solano,67,0,0.41,0.0,No Difference*,0.0,9.11,* See Data Dictionary
1974,Califeornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000014.0,Northridge Hospital Medical Center,Lo sAngeles,262,2,3.04,0.66,No Difference,0.11,2.18,* See Data Dictionary
