indicatorvalue,panel,panelnum(long),unit,unitnum(long),stubname,stubnamenum(long),stublabelnum(double precision),stublabel,yearvalue,yearnum(long),age,agenum(double precision),estimate(double precision),se(double precision),flagvalue
Obesity among children and adolescents aged 2-19 years,12-19 years,61.0,"Percent of population, crude",1,Race and Hispanic origin,21.0,97.12,Not Hispanic or Latino: Black or African American only,2011-2014,8.0,12-19n years,0.3,22.6,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,23.0,"Percent of population, crude",1,Race and Hispanic origin,46.0,49.12,Not Hispanic or Latino: Black or African American only,2013-2016,9.0,u12-19 years,0.3,25.0,2.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,65.0,"Percent of population, crude",1,Race and Hispanic origin,79.0,51.12,Not Hispanic or Latino: Black or African American only,2015-2018,10.0,12-19 yars,0.3,28.2,2.3,-
Obesity among children and adolescents aged 2-19 years,1-219 years,4.0,"Percent of population, crude",1,Race and Hispanic origin,19.0,18.13,Not Hispanic or Latino: Asian only,1988-1994,25.0,12-19 yaers,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Race and Hispanic origin,26.0,3.13,Not Hispanic or Latino: Asian only,1999-2002,8.0,12-91 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,21.0,"Percent of population, crude",1,Race and Hispanic origin,17.0,3.13,Not Hispanic or Latino: Asian only,2001-2040,3.0,12-1 9years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,73.0,"Percent of population, crude",1,Race and Hispanic origin,70.0,3.13,Not Hispanic or Latino: Asian only,2003-2006***,4.0,1n2-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Race and Hispanic origin,23.0,22.13,Not Hispanic or Latino: Asian only,2005-2008***,5.0,1-219 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,42.0,"Percent of population, crude",1,Race and Hispanic origin,23.0,3.13,Not Hispanic or Latino: Asian only,2007-2010,6.0,12-19 years,34.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,43.0,"Percent of population, crude",1,Race and Hispanic origin,55.0,85.13,Not Hispanic or Latino: Asian only,2009-2012,7.0,12-19 yars,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,83.0,"Percent of population, crude",1,Race and Hispanic origin,27.0,60.13,Not Hispanic or Latino: Asian only,2011-2014,8.0,12-19 yaers,0.3,9.4,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,19.0,"Percent of population, crude",1,Race and Hispanic origin,16.0,98.13,Not Hispanic or Latino: Asian only,2013-2016,9.0,12-19years,0.3,8.8,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,17.0,"Percent of population, crude",1,Race and Hispanic origin,19.0,3.13,Not Hispanic or Latino: Asian only,2015-2018,10.0,12-19 years,51.3,11.5,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,59.0,"Percent of population, crude",1,Race and iHspanic origin,3.0,3.21,Hispanic or Latino: All races,1988-1994,75.0,12-19 years,54.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-1 9years,4.0,"Percent of population, crude",1,Race and Hispanicorigin,3.0,3.21,Hispanic or Latino: All races,1999-2002,34.0,12-19 ytears,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,28.0,"Percent of population, crude",1,Racye and Hispanic origin,3.0,3.21,Hispanic or Latino: All races,2001-2004,87.0,12-19 ears,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,53.0,"Percent of population, crude",1,Rac eand Hispanic origin,3.0,3.21,Hispanic or Latino: All races,2003l-2006,4.0,1-219 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,80.0,"Percent of population, crude",1,Race and Hispanic origiqn,3.0,3.21,Hispanic or Latino: All races,2005-2080,5.0,12-19 years,20.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Race and Hispanic origni,3.0,3.21,Hispanic or Latino: All races,200u7-2010,6.0,12-19years,0.3,22.5,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,69.0,"Percent of population, crude",1,Race and Hisapnic origin,3.0,3.21,Hispanic or Latino: All races,2009-2012,7.0,12-19 years,71.3,22.9,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,54.0,"Percent of population, crude",1,Race andH ispanic origin,3.0,3.21,Hispanic or Latino: All races,2011-2014,8.0,12c-19 years,0.3,22.8,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,14.0,"Percent of population, crude",1,Race and Hispnaic origin,3.0,3.21,Hispanic or Latino: All races,2013-2016,9.0,12-g19 years,0.3,25.9,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Race and Hispanic roigin,3.0,3.21,Hispanic or Latino: All races,2015-2018,10.0,12-9 years,0.3,28.2,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,85.0,"Percent of population, crude",1,Race and Hispainc origin,3.0,3.22,Hispanic or Latino: Mexican: All races,1988-1994,69.0,12-19 ears,0.3,13.8,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,44.0,"Percent of population, crude",1,Race and Hispbanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,1999-2002,45.0,1f2-19 years,0.3,22.3,1.3,-
Obesity among children and adolescents aged 2-19 years,12-1i9 years,4.0,"Percent of population, crude",1,Race and Hispanic origiqn,3.0,3.22,Hispanic or Latino: Mexican: All races,2001-2004,53.0,12-19 yeasr,0.3,18.6,1.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,66.0,"Percent of population, crude",1,Race ad Hispanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,2003-2060,4.0,21-19 years,0.3,21.1,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,43.0,"Percent of population, crude",1,Race and Hisanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,005-2008,5.0,12-19 years,82.3,23.8,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,29.0,"Percent of population, crude",1,Race and Hispanic orgin,3.0,3.22,Hispanic or Latino: Mexican: All races,2007-2010,6.0,12-1 9years,0.3,23.1,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,85.0,"Percent of population, crude",1,Race and Hsipanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,2009-2012,7.0,1v2-19 years,0.3,23.8,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,11.0,"Percent of population, crude",1,Race andH ispanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,2011-2014,8.0,12-19 yeaprs,0.3,23.5,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,42.0,"Percent of population, crude",1,Race and Hispanci origin,3.0,3.22,Hispanic or Latino: Mexican: All races,2013-2016,9.0,12-19 years,43.3,26.6,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,96.0,"Percent of population, crude",1,Race and Hispainc origin,3.0,3.22,Hispanic or Latino: Mexican: All races,2015-2018,10.0,12-19 yaers,0.3,30.6,2.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,53.1,Male: Not Hispanic or Latino: Black or African America,1988-1994,69.0,12-19 lyears,0.3,10.7,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,99.0,"Percent of population, crude",1,Sex and ruace and Hispanic origin,4.0,35.1,Male: Not Hispanic or Latino: Black or African America,1999-2002,97.0,12-19o years,0.3,18.8,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,70.1,Male: Not Hispanic or Latino: Black or African America,2001-2004,61.0,12-19 yeasr,0.3,17.6,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 yeas,4.0,"Percent of population, crude",1,Sex and race and Hipanic origin,4.0,16.1,Male: Not Hispanic or Latino: Black or African America,203-2006,4.0,12-19 years,88.3,18.4,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,37.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,18.1,Male: Not Hispanic or Latino: Black or African America,005-2008,5.0,12-19 years,51.3,19.1,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex acnd race and Hispanic origin,4.0,59.1,Male: Not Hispanic or Latino: Black or African America,2007-2010,6.0,12-19n years,0.3,21.2,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,21.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,1.1,Male: Not Hispanic or Latino: Black or African America,2009-2012,7.0,1219 years,0.3,22.0,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,93.0,"Percent of population, crude",1,Sex and raceand Hispanic origin,4.0,26.1,Male: Not Hispanic or Latino: Black or African America,2011-2014,8.0,12-19 syears,0.3,20.9,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,62.0,"Percent of population, crude",1,Sex and race abnd Hispanic origin,4.0,12.1,Male: Not Hispanic or Latino: Black or African America,2013-2016,9.0,12-19 years,40.3,22.0,2.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and ispanic origin,4.0,1.1,Male: Not Hispanic or Latino: Black or African America,2015-2018,10.0,12-19 yeasrs,0.3,23.0,2.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,55.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,1988-1994,16.0,12-19 yeasr,0.3,11.6,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,1999-2002,64.0,2-19 years,0.3,14.6,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,33.0,"Percent of population, crude",1,Sexand race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,20012-004,3.0,121-9 years,0.3,17.9,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,45.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2003-2006***,4.0,1-19 years,0.3,17.3,2.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,103.0,"Percent of population, crude",1,Sex and rce and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2005-0208,5.0,12-19 years,22.3,16.1,2.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,8.0,"Percent of population, crude",1,Sex an drace and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2007-2010,6.0,12-19 ears,0.3,17.1,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,77.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2009-2012,7.0,1-219 years,0.3,17.9,2.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,9.0,"Percent of population, crude",1,Sex and race ad Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2011-2014,8.0,12-19y ears,0.3,18.7,2.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,68.0,"Percent of population, crude",1,Sex and race and Hispanic orivgin,4.0,4.111,Male: Not Hispanic or Latino: White only,2013-2016,9.0,12-19 years,91.3,16.3,2.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,28.0,"Percent of population, crude",1,Sex adn race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2015-2018,10.0,o12-19 years,0.3,15.8,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,1988-1994,91.0,1g2-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanc origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,1999-2002,17.0,12-19y years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-1 years,4.0,"Percent of population, crude",1,Sex and race gand Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2001-2004,78.0,12-19 yeears,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 yars,4.0,"Percent of population, crude",1,Sex and race and Hispanic ocrigin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,003-2006,4.0,12-i19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,7.0,"Percent of population, crude",1,Sex and raec and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,20052008,5.0,12-19 yzears,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race an Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2007-2010***,6.0,12d-19 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,68.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2009-2012,7.0,12-19 yyears,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,100.0,"Percent of population, crude",1,Sex and race adn Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2011-2014,8.0,2-19 years,0.3,12.9,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic oriign,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2013-2016,9.0,12-k19 years,0.3,9.1,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2015-2018,10.0,12-19 yeasr,0.3,13.0,2.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,84.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,1988-1994,3.0,12-19y ears,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,32.0,"Percent of population, crude",1,Sex and race and Huispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,1999-2002,81.0,12-19 years,43.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,51.0,"Percent of population, crude",1,Sex and race and Hispanic orgin,4.0,4.121,Male: Hispanic or Latino: All races,2001-2c004,3.0,12-19 yeras,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,77.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2003-2060,4.0,12-19 yers,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-1f9 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,200-52008,5.0,12-19 years,86.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,73.0,"Percent of population, crude",1,Sex and race and Hispanic orrigin,4.0,4.121,Male: Hispanic or Latino: All races,2007-2010,6.0,12-19 years,5.3,26.0,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2009-2012,7.0,1-219 years,0.3,25.1,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,40.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2011-2014,8.0,12-19 yeras,0.3,22.7,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex angd race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2013-2016,9.0,1-219 years,0.3,26.7,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,60.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2015-2018,10.0,12-91 years,0.3,31.1,3.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,73.0,"Percent of population, crude",1,Sex and race and Hipsanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,1988-1994,54.0,12-19o years,0.3,14.1,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,56.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,1999-2002,8.0,12-19 years,94.3,24.7,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,12.0,"Percent of population, crude",1,Sex and race and Hipsanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2n001-2004,3.0,2-19 years,0.3,20.0,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sexc and race and Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2003-2060,4.0,j12-19 years,0.3,22.1,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,91.0,"Percent of population, crude",1,Sex and race ad Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,200-2008,5.0,1-219 years,0.3,26.2,2.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,93.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2007-2010,6.0,12-19years,0.3,27.9,3.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race adn Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2009-2012,7.0,12-19 ysears,0.3,27.0,2.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,61.0,"Percent of population, crude",1,Sex and race an Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2011-2014,8.0,12-19 years,53.3,22.8,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,44.0,"Percent of population, crude",1,Sex and race and Hzispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2013-2016,9.0,1-219 years,0.3,26.4,2.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,22.0,"Percent of population, crude",1,Sex an race and Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2015-2018,10.0,12-19 yeanrs,0.3,33.3,3.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,63.0,"Percent of population, crude",1,Sex and race and Hisapnic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,1988-1994,79.0,12-19 yeayrs,0.3,8.9,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,42.0,"Percent of population, crude",1,Sex an drace and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,1999-2002,7.0,12-19 years,49.3,12.6,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,41.0,"Percent of population, crude",1,Sex and rac eand Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2001-2004,55.0,12-19 yeaqrs,0.3,14.6,2.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,23.0,"Percent of population, crude",1,Sex and race and Hispanic orgin,4.0,4.211,Female: Not Hispanic or Latino: White only,2003-2006***,4.0,12-19 years,44.3,14.5,2.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and xHispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2005-2008***,5.0,12-19 yearws,0.3,14.0,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,29.0,"Percent of population, crude",1,Sex anpd race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2007-2010,6.0,12-91 years,0.3,14.6,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,33.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2009-2012,7.0,12-19y ears,0.3,17.8,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,70.0,"Percent of population, crude",1,Sex and race and Hispanicorigin,4.0,4.211,Female: Not Hispanic or Latino: White only,2011-2014,8.0,12-19 years,52.3,20.4,3.5,-
Obesity among children and adolescents aged 2-19 years,12a-19 years,4.0,"Percent of population, crude",1,Sexand race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2013-2016,9.0,12-19years,0.3,18.1,3.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2015-2018,10.0,12-19years,0.3,16.0,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,101.0,"Percent of population, crude",1,Sex and race andr Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,1988-1994,89.0,12-19n years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,32.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,1999-2002,46.0,1-219 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12u-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,0201-2004,3.0,12-19 years,85.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,65.0,"Percent of population, crude",1,Sex and race nad Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,203-2006,4.0,12-19 ears,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,20u05-2008,5.0,12-19years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 yers,4.0,"Percent of population, crude",1,Sex anbd race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2007-2010,6.0,12-1p9 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,74.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2009-2012,7.0,1219 years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,26.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2011-2014,8.0,2-19 years,0.3,5.7,1.7,*
Obesity among children and adolescents aged 2-19 years,12-19 years,73.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2013-2016,9.0,12r-19 years,0.3,8.4,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,15.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2015-2018,10.0,1219 years,0.3,10.0,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,39.0,"Percent of population, crude",1,Sex and race and Hispanic origin,93.0,4.221,Female: Hispanic or Latino: All races,1988-1994,98.0,12-19 yeatrs,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,5.0,"Percent of population, crude",1,Sex and race and Hispanicc origin,4.0,4.221,Female: Hispanic or Latino: All races,1999-2002,89.0,12-19 kyears,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,18.0,"Percent of population, crude",1,Sex and race and Hispanic origin,104.0,4.221,Female: Hispanic or Latino: All races,2001-2004,74.0,12-19 years,25.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,50.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.221,Female: Hispanic or Latino: All races,003-2006,4.0,12-19 years,2.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,62.0,"Percent of population, crude",1,Sex and race and Hispanic origin,74.0,4.221,Female: Hispanic or Latino: All races,2005-200s8,5.0,12-19z years,0.3,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,64.0,"Percent of population, crude",1,Sex and race and Hispanic origin,93.0,4.221,Female: Hispanic or Latino: All races,007-2010,6.0,2-19 years,0.3,18.7,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,100.0,4.221,Female: Hispanic or Latino: All races,2009-2012,7.0,12-19 yers,0.3,20.6,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,60.0,"Percent of population, crude",1,Sex and race and Hispanic origin,100.0,4.221,Female: Hispanic or Latino: All races,2011-2014,8.0,12-19 yeasr,0.3,22.8,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,28.0,4.221,Female: Hispanic or Latino: All races,2013-2016,9.0,12-z19 years,0.3,25.0,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,69.0,4.221,Female: Hispanic or Latino: All races,2015-2018,10.0,12i-19 years,0.3,25.1,2.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,51.0,"Percent of population, crude",1,Siex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,1988-1994,79.0,12-19 years,95.3,13.4,3.1,*
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispnaic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,1999-2002,79.0,12-19s years,0.3,19.6,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2v001-2004,3.0,121-9 years,0.3,17.1,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race atnd Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2003-2060,4.0,12-1v9 years,0.3,19.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 eyars,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2005-2080,5.0,1-219 years,0.3,21.3,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2007-2010,6.0,12-19 yeas,0.3,18.0,2.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,61.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2009-2012,7.0,12-19 years,30.3,20.2,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,48.0,"Percent of population, crude",1,Sexx and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2011-2014,8.0,12-19 yeras,0.3,24.2,2.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2013-2016,9.0,12-19 yeiars,0.3,26.8,2.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,54.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2015-2018,10.0,12-19 years,60.3,27.6,4.0,-
