year,state,hai,operative_procedure,facility_id_one,facility_name_one,county,procedure_count,infection_count,predicted_infection_count,sir,comparison,sirci_nine_five_lower_limit,sirci_nine_five_upper_limit,notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,250000050,Riverside County Regional Medical Center,Riverside,14,1,0.37,2.74,No Difference*,0.07,15.27,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000162,Ronald Reagan UCLA Medical Center,Los Angeles,245,2,4.35,0.46,No Difference,0.08,1.52,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,60000063,Saddleback Memorial Medical Center,Orange,28,1,0.71,1.41,No Difference*,0.04,7.87,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,40000126,Saint Agnes Medical Center,Fresno,27,0,0.51,0.0,No Difference*,0.0,7.29,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000128,Saint Francis Medical Center,Los Angeles,22,0,0.33,0.0,No Difference*,0.0,11.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,70000635,Saint Louise Regional Hospital,Santa Clara,29,0,0.15,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000104,Saint Vincent Medical Center,Los Angeles,35,2,0.97,2.07,No Difference*,0.25,7.48,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,70000147,Salinas Valley Memorial Hospital,Monterey,13,0,0.18,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,240000053,San Antonio Regional Hospital,San Bernardino,34,3,0.38,7.92,Higher*,1.63,23.13,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000125,San Dimas Community Hospital,Los Angeles,3,0,0.05,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,220000019,San Francisco General Hospital,San Francisco,19,1,0.35,2.88,No Difference*,0.07,16.06,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000041,San Gabriel Valley Medical Center,Los Angeles,8,0,0.1,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,250000101,San Gorgonio Memorial Hospital,Riverside,2,0,0.02,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,120000411,San Joaquin Community Hospital,Kern,299,1,2.57,0.39,No Difference,0.02,1.92,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30000135,San Joaquin General Hospital,San Joaquin,21,0,0.2,0.0,No Difference*,0.0,18.35,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,630013913,San Leandro Hospital,Alameda,2,0,0.02,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,220000007,San Mateo Medical Center,San Mateo,6,0,0.08,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,140000704,San Ramon Regional Medical Center,Contra Costa,3,0,0.04,,,,,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,50000280,Santa Barbara Cottage Hospital,Santa Barbara,420,1,5.21,0.19,Lower,0.01,0.95,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,70000149,Santa Clara Valley Medical Center,Santa Clara,67,0,0.72,0.0,No Difference*,0.0,5.1,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Los Angeles,45,2,1.32,1.52,No Difference,0.26,5.02,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,140001268,Santa Rosa Memorial Hospital,Sonoma,24,3,0.35,8.48,Higher*,1.75,24.77,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,80000022,Scripps Green Hospital,San Diego,212,0,2.57,0.0,No Difference,0.0,1.17,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,80000150,Scripps Memorial Hospital - Encinitas,San Diego,11,0,0.21,0.0,No Difference*,0.0,17.65,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,80000149,Scripps Memorial Hospital - La Jolla,San Diego,234,4,2.76,1.45,No Difference,0.46,3.49,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,90000025,Scripps Mercy Hospital,San Diego,596,5,6.12,0.82,No Difference,0.3,1.81,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,90000016,Scripps Mercy Hospital Chula Vista,San Diego,18,0,0.34,0.0,No Difference*,0.0,10.91,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,220000025,Sequoia Hospital,San Mateo,6,0,0.14,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,220000026,Seton Medical Center,San Mateo,6,0,0.16,,,,,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,90000021,Sharp Chula Vista Medical Center,San Diego,29,2,0.52,3.83,No Difference*,0.46,13.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,90000033,Sharp Coronado Hospital and Healthcare Center,San Diego,5,0,0.06,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,80001470,Sharp Mary Birch Hospital For Women And Newborns,San Diego,1,0,0.05,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,80000036,Sharp Memorial Hospital,San Diego,294,4,3.77,1.06,No Difference,0.34,2.56,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,230000016,Shasta Regional Medical Center,Shasta,8,0,0.11,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000140,Sherman Oaks Hospital,Los Angeles,1,0,0.01,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,230000262,Sierra Nevada Memorial Hospital,Nevada,6,0,0.09,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,50000031,Sierra Vista Regional Medical Center,San Luis Obispo,4,0,0.05,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000035,Silver Lake Medical Center,Los Angeles,5,0,0.06,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,50000455,Simi Valley Hospital & Health Care Services,Ventura,17,0,0.27,0.0,No Difference*,0.0,13.56,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,110000056,Sonoma Valley Hospital,Sonoma,32,0,0.24,0.0,No Difference*,0.0,15.5,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30001799,Sonora Regional Medical Center,Tuolumne,4,0,0.04,,,,,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,60000021,South Coast Global Medical Center,Orange,7,0,0.08,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000015,Southern California Hospital at Culver City,Los Angeles,46,0,0.55,0.0,No Difference*,0.0,6.72,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,250000507,"Southwest Healthcare System, Murrieta",Riverside,6,0,0.07,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,250000344,"Southwest Healthcare System, Wildomar",Riverside,499,0,4.02,0.0,Lower,0.0,0.75,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,50000026,St Johns Pleasant Valley Hospital,Ventura,5,0,0.07,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,50000035,St Johns Regional Medical Center,Ventura,181,0,1.96,0.0,No Difference,0.0,1.53,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,140000041,St Rose Hospital,Alameda,8,1,0.11,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,240000103,St. Bernardine Medical Center,San Bernardino,876,1,7.44,0.13,Lower,0.01,0.66,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,230000020,St. Elizabeth Community Hospital,Tehama,7,0,0.11,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,110000058,St. Helena Hospital,Napa,27,0,0.4,0.0,No Difference*,0.0,9.29,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,110000067,"St. Joseph Hospital, Eureka",Humboldt,22,2,0.43,4.66,No Difference*,0.57,16.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,60000067,"St. Joseph Hospital, Orange",Orange,208,3,2.53,1.19,No Difference,0.3,3.23,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30000143,St. Joseph's Medical Center Of Stockton,San Joaquin,25,0,0.65,0.0,No Difference*,0.0,5.66,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,60000068,St. Jude Medical Center,Orange,21,1,0.39,2.56,No Difference*,0.07,14.25,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,240000104,"St. Mary Medical Center, Apple Valley",San Bernardino,11,0,0.18,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000103,"St. Mary Medical Center, Long Beach",Los Angeles,61,0,0.61,0.0,No Difference*,0.0,6.07,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,220000030,St. Mary's Medical Center,San Francisco,26,1,0.57,1.75,No Difference*,0.04,9.72,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,70001357,Stanford Health Care,Santa Clara,416,9,10.41,0.86,No Difference,0.42,1.59,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30000108,Sutter Amador Hospital,Amador,8,0,0.16,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30000109,Sutter Auburn Faith Hospital,Placer,32,1,0.4,2.49,No Difference*,0.06,13.89,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,110000049,Sutter Coast Hospital,Del Norte,4,0,0.04,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30000149,Sutter Davis Hospital,Yolo,3,0,0.03,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,140000016,Sutter Delta Medical Center,Contra Costa,4,0,0.04,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,110000019,Sutter Lakeside Hospital,Lake,3,0,0.12,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30000151,"Sutter Medical Center, Sacramento",Sacramento,129,1,1.85,0.54,No Difference,0.03,2.67,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30000134,Sutter Roseville Medical Center,Placer,149,0,1.54,0.0,No Difference,0.0,1.94,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,110000007,Sutter Santa Rosa Regional Hospital,Sonoma,97,1,0.96,1.04,No Difference*,0.03,5.79,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,110000068,Sutter Solano Medical Center,Solano,8,0,0.11,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30000141,Sutter Tracy Community Hospital,San Joaquin,4,0,0.07,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,230000265,Tahoe Forest Hospital,Nevada,2,0,0.03,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,630014442,Temecula Valley Hospital,Riverside,19,0,0.33,0.0,No Difference*,0.0,11.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,50001468,Thousand Oaks Surgical Hospital,Ventura,5,0,0.04,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000127,Torrance Memorial Medical Center,Los Angeles,321,4,3.15,1.27,No Difference,0.4,3.06,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,80000152,Tri-City Medical Center,San Diego,54,2,0.85,2.36,No Difference*,0.29,8.53,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,120001467,Tulare Regional Medical Center,Tulare,7,0,0.21,0.0,No Difference*,0.0,18.0,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,50000037,Twin Cities Community Hospital,San Luis Obispo,2,0,0.02,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,220000031,UCSF Medical Center,San Francisco,256,0,5.84,0.0,Lower,0.0,0.51,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,110000070,Ukiah Valley Medical Center,Mendocino,32,0,0.3,0.0,No Difference*,0.0,12.3,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,30000113,University of California Davis Medical Center,Sacramento,263,4,5.69,0.7,No Difference,0.22,1.7,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,60000071,University of California Irvine Medical Center,Orange,145,2,3.56,0.56,No Difference,0.09,1.86,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,90000154,"University of California, San Diego Medical Center",San Diego,170,4,3.8,1.05,No Difference,0.34,2.54,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,40000129,Valley Children's Hospital,Madera,86,0,0.3,0.0,No Difference*,0.0,12.22,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,930000129,Valley Presbyterian Hospital,Los Angeles,15,0,0.18,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Gastric surgery,140000797,Valleycare Medical Center,Alameda,73,0,0.71,0.0,No Difference*,0.0,5.23,"Hospitals reported combined data, see Data Dictionary"
