EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
84063,1725055,REGULAR,ZANZABAR,,2100 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/12/20 00:00:00,97,A,ZANZABAR,,3002
84839,1779491,FOLLOWUP,COMMUNITY TRANSITIONAL SERVICES,,1407 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/07/05 00:00:00,0,,COMMUNITY TRANSITIONAL SERVICES,,3003
85772,1758217,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/24 00:00:00,97,A,CIRCLE K #4703315,,3004
84063,1767235,REGULAR,ZANZABAR,,2100 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2023/06/27 00:00:00,97,A,ZANZABAR,,3005
86388,1754413,REGULAR,MI PREFERIDA,,4752 BARDSTOWN RD,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/09 00:00:00,98,,MI PREFERIDA,,3006
84839,1779493,Education,COMMUNITY TRANSITIONAL SERVICES,,1407 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/07/06 00:00:00,0,,COMMUNITY TRANSITIONAL SERVICES,,3007
85772,1758218,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/24 00:00:00,97,,CIRCLE K #4703315,,3008
84064,1731735,REGULAR,SUBWAY,,3006 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/01/27 00:00:00,96,A,SUBWAY,,3009
86389,1720485,REGULAR,LITTLE CAESARS,,10274 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/12/01 00:00:00,96,A,LITTLE CAESARS,,3010
84843,1726323,REGULAR,COMFY COW,,1301 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/01/03 00:00:00,98,A,COMFY COW,,3011
85772,1802910,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/07 00:00:00,98,,CIRCLE K #4703315,,3012
84064,1769748,REGULAR,SUBWAY,,3006 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/07/07 00:00:00,98,A,SUBWAY,,3013
86389,1748259,REGULAR,LITTLE CAESARS,,10274 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/04/13 00:00:00,98,A,LITTLE CAESARS,,3014
84843,1770086,REGULAR,COMFY COW,,1301 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/07/10 00:00:00,96,A,COMFY COW,,3015
85772,1802909,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/07 00:00:00,100,A,CIRCLE K #4703315,,3016
84135,1777086,REGULAR,WOODS OF ST THOMAS CLUB,,6701 FALLEN LEAF CIRCLE,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/08/02 00:00:00,99,A,WOODS OF ST THOMAS CLUB,,3017
86389,1784578,REGULAR,LITTLE CAESARS,,10274 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/08/29 00:00:00,100,A,LITTLE CAESARS,,3018
84844,1741095,REGULAR,HOTEL LOUISVILLE,,120 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/03/13 00:00:00,95,A,HOTEL LOUISVILLE,,3019
82493,1746760,REGULAR,DISMAS CHARITIES OF LOUISVILLE,,124 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/04/05 00:00:00,100,A,DISMAS CHARITIES OF LOUISVILLE,,3020
85857,1722234,REGULAR,DOLLAR GENERAL #12215,,2701 S 4TH ST,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,2022/12/08 00:00:00,95,,DOLLAR GENERAL #12215,,3021
84135,1759403,REGULAR,WOODS OF ST THOMAS CLUB,,6701 FALLEN LEAF CIRCLE,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/05/30 00:00:00,96,A,WOODS OF ST THOMAS CLUB,,3022
86390,1738654,REGULAR,SUBWAY,,8056 NEW LAGRANGE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/03/01 00:00:00,98,A,SUBWAY,,3023
84844,1786993,REGULAR,HOTEL LOUISVILLE,,120 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/09/07 00:00:00,97,A,HOTEL LOUISVILLE,,3024
82493,1793050,REGULAR,DISMAS CHARITIES OF LOUISVILLE,,124 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/10/02 00:00:00,98,A,DISMAS CHARITIES OF LOUISVILLE,,3025
85857,1805325,REGULAR,DOLLAR GENERAL #12215,,2701 S 4TH ST,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,2023/11/16 00:00:00,95,,DOLLAR GENERAL #12215,,3026
84188,1745254,REGULAR,ICELAND SPORTS COMPLEX CONCESSION,,1701 UPS DRIVE,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/03/30 00:00:00,97,A,ICELAND SPORTS COMPLEX CONCESSION,,3027
86390,1782015,REGULAR,SUBWAY,,8056 NEW LAGRANGE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/08/21 00:00:00,98,A,SUBWAY,,3028
84881,1737103,REGULAR,DISCOVERY PRE SCHOOL,,9410 BLOSSOM LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/02/22 00:00:00,100,A,DISCOVERY PRE SCHOOL,,3029
82496,1728496,REGULAR,CHRISTI'S CAFE,,12810 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/01/12 00:00:00,94,A,CHRISTI'S CAFE,,3030
85862,1749441,REGULAR,VILLAGE ANCHOR PUB & ROOST,,11507 PARK RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/04/19 00:00:00,97,A,VILLAGE ANCHOR PUB & ROOST,,3031
84188,1780844,REGULAR,ICELAND SPORTS COMPLEX CONCESSION,,1701 UPS DRIVE,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/08/15 00:00:00,99,A,ICELAND SPORTS COMPLEX CONCESSION,,3032
86399,1752473,REGULAR,ZAXBY'S #38101,,807 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/05/01 00:00:00,100,A,ZAXBY'S #38101,,3033
84881,1780915,REGULAR,DISCOVERY PRE SCHOOL,,9410 BLOSSOM LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/08/15 00:00:00,100,A,DISCOVERY PRE SCHOOL,,3034
84882,1788961,REGULAR,MONTESSORI SCHOOL OF LOUISVILLE,,10263 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,RETAIL WITH LIMITED SERVICE,2023/09/18 00:00:00,98,,MONTESSORI SCHOOL OF LOUISVILLE,,3035
84884,1719211,REGULAR,HAPPY'S MARKET,,1201 CECIL AVE,,LOUISVILLE,KY,40211,SUPERMARKET WITH PROCESSING,2022/11/28 00:00:00,95,,HAPPY'S MARKET,,3036
84884,1762697,REGULAR,HAPPY'S MARKET,,1201 CECIL AVE,,LOUISVILLE,KY,40211,SUPERMARKET WITH PROCESSING,2023/06/09 00:00:00,86,,HAPPY'S MARKET,,3037
84884,1764574,FOLLOWUP,HAPPY'S MARKET,,1201 CECIL AVE,,LOUISVILLE,KY,40211,SUPERMARKET WITH PROCESSING,2023/06/16 00:00:00,100,,HAPPY'S MARKET,,3038
84971,1723037,REGULAR,SUBWAY,,1021 DUPONT CIR,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/12/12 00:00:00,99,A,SUBWAY,,3039
84971,1755609,REGULAR,SUBWAY,,1021 DUPONT CIR,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/05/15 00:00:00,100,A,SUBWAY,,3040
84971,1804270,REGULAR,SUBWAY,,1021 DUPONT CIR,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/11/13 00:00:00,99,A,SUBWAY,,3041
85038,1725034,REGULAR,TAJ PALACE,,2929 GOOSE CREEK RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/12/20 00:00:00,98,A,TAJ PALACE,,3042
85038,1774781,REGULAR,TAJ PALACE,,2929 GOOSE CREEK RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/07/25 00:00:00,97,A,TAJ PALACE,,3043
85040,1761511,FOLLOWUP,WAFFLE HOUSE #174,,2805 FERN VALLEY RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/06/06 00:00:00,100,B,WAFFLE HOUSE #174,,3044
85040,1759346,FOLLOWUP,WAFFLE HOUSE #174,,2805 FERN VALLEY RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/05/30 00:00:00,87,C,WAFFLE HOUSE #174,,3045
85040,1758242,REGULAR,WAFFLE HOUSE #174,,2805 FERN VALLEY RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/05/24 00:00:00,83,C,WAFFLE HOUSE #174,,3046
85048,1752769,REGULAR,MISS MARY'S CHILDCARE,,2700 DUMESNIL ST,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/05/02 00:00:00,99,A,MISS MARY'S CHILDCARE,,3047
85048,1803641,REGULAR,MISS MARY'S CHILDCARE,,2700 DUMESNIL ST,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/11/09 00:00:00,100,A,MISS MARY'S CHILDCARE,,3048
85098,1736794,FOLLOWUP,CHINESE GOURMET EXPRESS,,"5000 SHELBYVILLE RD, STE 1635",,LOUISVILLE,KY,40207,FOOD SERVICE,2023/02/20 00:00:00,99,A,CHINESE GOURMET EXPRESS,,3049
85098,1734902,REGULAR,CHINESE GOURMET EXPRESS,,"5000 SHELBYVILLE RD, STE 1635",,LOUISVILLE,KY,40207,FOOD SERVICE,2023/02/13 00:00:00,91,C,CHINESE GOURMET EXPRESS,,3050
85098,1767984,REGULAR,CHINESE GOURMET EXPRESS,,"5000 SHELBYVILLE RD, STE 1635",,LOUISVILLE,KY,40207,FOOD SERVICE,2023/06/28 00:00:00,97,A,CHINESE GOURMET EXPRESS,,3051
85099,1761046,REGULAR,DESSERT COMPANY,,5219 WOLF PEN WOODS DR,,PROSPECT,KY,40059,FOOD SERVICE,2023/06/05 00:00:00,100,A,DESSERT COMPANY,,3052
85102,1758239,REGULAR,FRESH MARKET #97,,1805 RUDY LN,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/05/24 00:00:00,99,A,FRESH MARKET #97,,3053
85102,1758241,REGULAR,FRESH MARKET #97,,1805 RUDY LN,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/05/24 00:00:00,100,,FRESH MARKET #97,,3054
85102,1806236,REGULAR,FRESH MARKET #97,,1805 RUDY LN,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/11/20 00:00:00,100,,FRESH MARKET #97,,3055
85102,1806235,REGULAR,FRESH MARKET #97,,1805 RUDY LN,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/11/20 00:00:00,100,A,FRESH MARKET #97,,3056
85263,1731391,REGULAR,PATRICK O'SHEAS,,123 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/26 00:00:00,94,A,PATRICK O'SHEAS,,3057
85263,1773843,REGULAR,PATRICK O'SHEAS,,123 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/07/21 00:00:00,98,A,PATRICK O'SHEAS,,3058
85264,1749700,REGULAR,DIFABIO'S CASAPELA,,2311 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/04/20 00:00:00,99,A,DIFABIO'S CASAPELA,,3059
85264,1805587,REGULAR,DIFABIO'S CASAPELA,,2311 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/11/17 00:00:00,100,A,DIFABIO'S CASAPELA,,3060
85306,1750272,REGULAR,LUCKY FOOD MART,,5050 BILLTOWN RD,,LOUISVILLE,KY,40299,PRE-PACKAGED RETAIL,2023/04/24 00:00:00,95,,LUCKY FOOD MART,,3061
85478,1756701,REGULAR,LAS GORDITAS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/05/18 00:00:00,100,A,LAS GORDITAS,,3062
85484,1721905,REGULAR,TUSCANY ITALIAN RESTAURANT,,165 OUTER LOOP STE 118,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/12/07 00:00:00,98,A,TUSCANY ITALIAN RESTAURANT,,3063
85484,1769919,REGULAR,TUSCANY ITALIAN RESTAURANT,,165 OUTER LOOP STE 118,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/07/07 00:00:00,99,A,TUSCANY ITALIAN RESTAURANT,,3064
85487,1725274,REGULAR,PINA FIESTA MEXICAN GRILL,,7895 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2022/12/21 00:00:00,96,A,PINA FIESTA MEXICAN GRILL,,3065
85487,1762671,REGULAR,PINA FIESTA MEXICAN GRILL,,7895 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/06/09 00:00:00,96,A,PINA FIESTA MEXICAN GRILL,,3066
85493,1741026,REGULAR,SHORTY'S FOOD MART #3,,2133 DIXIE HWY,,LOUISVILLE,KY,40210,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/03/13 00:00:00,92,A,SHORTY'S FOOD MART #3,,3067
85862,1793483,REGULAR,VILLAGE ANCHOR PUB & ROOST,,11507 PARK RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/10/03 00:00:00,98,A,VILLAGE ANCHOR PUB & ROOST,,3068
84286,1744563,REGULAR,SHIRAZ MEDITERRANEAN GRILL,,3501 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/03/28 00:00:00,98,A,SHIRAZ MEDITERRANEAN GRILL,,3069
85865,1727937,REGULAR,HEINE BROTHERS COFFEE,,4901 BROWNSBORO RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/01/10 00:00:00,98,A,HEINE BROTHERS COFFEE,,3070
85865,1769556,REGULAR,HEINE BROTHERS COFFEE,,4901 BROWNSBORO RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/07/06 00:00:00,98,A,HEINE BROTHERS COFFEE,,3071
84286,1794284,REGULAR,SHIRAZ MEDITERRANEAN GRILL,,3501 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/10/05 00:00:00,98,A,SHIRAZ MEDITERRANEAN GRILL,,3072
85874,1729062,REGULAR,TORTILLERIA GUANAJUATO,,9901 LAGRANGE RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/17 00:00:00,98,A,TORTILLERIA GUANAJUATO,,3073
86399,1791029,REGULAR,ZAXBY'S #38101,,807 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/09/25 00:00:00,100,A,ZAXBY'S #38101,,3074
84290,1744351,REGULAR,SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM,,2825 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/03/27 00:00:00,98,A,SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM,,3075
85874,1729063,REGULAR,TORTILLERIA GUANAJUATO,,9901 LAGRANGE RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/17 00:00:00,94,,TORTILLERIA GUANAJUATO,,3076
84290,1779440,REGULAR,SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM,,2825 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/08/10 00:00:00,98,A,SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM,,3077
85874,1766006,REGULAR,TORTILLERIA GUANAJUATO,,9901 LAGRANGE RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/22 00:00:00,99,A,TORTILLERIA GUANAJUATO,,3078
86553,1750755,REGULAR,WAFFLE HOUSE #1887,,10563 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/04/25 00:00:00,95,A,WAFFLE HOUSE #1887,,3079
84292,1744349,REGULAR,FOUNDERS CAFE,,2825 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/03/27 00:00:00,99,A,FOUNDERS CAFE,,3080
85874,1766007,REGULAR,TORTILLERIA GUANAJUATO,,9901 LAGRANGE RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/22 00:00:00,98,,TORTILLERIA GUANAJUATO,,3081
86553,1797870,REGULAR,WAFFLE HOUSE #1887,,10563 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/10/19 00:00:00,92,C,WAFFLE HOUSE #1887,,3082
84292,1781521,REGULAR,FOUNDERS CAFE,,2825 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/08/16 00:00:00,100,A,FOUNDERS CAFE,,3083
85878,1755213,REGULAR,HAVANA RUMBA #2,,12003 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/05/12 00:00:00,97,A,HAVANA RUMBA #2,,3084
86553,1800003,FOLLOWUP,WAFFLE HOUSE #1887,,10563 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/10/26 00:00:00,97,A,WAFFLE HOUSE #1887,,3085
84361,1758246,REGULAR,SERGIO'S,,1605 STORY AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/05/24 00:00:00,99,A,SERGIO'S,,3086
85878,1805625,REGULAR,HAVANA RUMBA #2,,12003 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/11/17 00:00:00,97,A,HAVANA RUMBA #2,,3087
86561,1761485,REGULAR,MASTERSON'S CATERING,,1231 LEXINGTON RD,,LOUISVILLE,KY,40204,CATERERS,2023/06/06 00:00:00,100,A,MASTERSON'S CATERING,,3088
84361,1803342,REGULAR,SERGIO'S,,1605 STORY AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/11/08 00:00:00,98,A,SERGIO'S,,3089
84366,1741833,COMPLAINT,J&M FOOD MART,,2533 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/01/23 00:00:00,0,,J&M FOOD MART,,3090
85905,1744372,REGULAR,PRP'S ICE CREAM CORNER,,5115 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/03/27 00:00:00,100,A,PRP'S ICE CREAM CORNER,,3091
84366,1741834,FOLLOWUP,J&M FOOD MART,,2533 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/02/03 00:00:00,0,,J&M FOOD MART,,3092
86623,1751146,REGULAR,SUBWAY,,5907 TIMBER RIDGE DR,,PROSPECT,KY,40059,FOOD SERVICE,2023/04/26 00:00:00,100,A,SUBWAY,,3093
84366,1741835,FOLLOWUP,J&M FOOD MART,,2533 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/02/24 00:00:00,0,,J&M FOOD MART,,3094
85905,1788374,REGULAR,PRP'S ICE CREAM CORNER,,5115 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/09/14 00:00:00,100,A,PRP'S ICE CREAM CORNER,,3095
86623,1799948,REGULAR,SUBWAY,,5907 TIMBER RIDGE DR,,PROSPECT,KY,40059,FOOD SERVICE,2023/10/26 00:00:00,97,A,SUBWAY,,3096
84366,1741836,FOLLOWUP,J&M FOOD MART,,2533 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/03/02 00:00:00,0,,J&M FOOD MART,,3097
85907,1799265,REGULAR,GUESS MICRO MARKET,,10610 FREEPORT DR,,LOUISVILLE,KY,40258,RETAIL WITH LIMITED SERVICE,2023/10/24 00:00:00,98,,GUESS MICRO MARKET,,3098
86626,1729721,FOLLOWUP,ADDIS BAR & GRILL,,109 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/19 00:00:00,100,A,ADDIS BAR & GRILL,,3099
84366,1730459,REGULAR,J&M FOOD MART,,2533 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/01/23 00:00:00,95,,J&M FOOD MART,,3100
85948,1730479,REGULAR,GENJI SUSHI,,4944 SHELBYVILLE RD,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/23 00:00:00,100,A,GENJI SUSHI,,3101
86626,1728759,REGULAR,ADDIS BAR & GRILL,,109 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/13 00:00:00,86,C,ADDIS BAR & GRILL,,3102
84367,1749681,REGULAR,AAC CONCESSION,,900 S 4TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/04/20 00:00:00,100,A,AAC CONCESSION,,3103
85948,1730480,REGULAR,GENJI SUSHI,,4944 SHELBYVILLE RD,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/23 00:00:00,100,,GENJI SUSHI,,3104
86626,1766890,REGULAR,ADDIS BAR & GRILL,,109 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/06/26 00:00:00,100,A,ADDIS BAR & GRILL,,3105
84367,1806226,REGULAR,AAC CONCESSION,,900 S 4TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/11/17 00:00:00,100,A,AAC CONCESSION,,3106
85948,1764393,REGULAR,GENJI SUSHI,,4944 SHELBYVILLE RD,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/15 00:00:00,100,A,GENJI SUSHI,,3107
86626,1784037,COMPLAINT,ADDIS BAR & GRILL,,109 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/08/14 00:00:00,0,,ADDIS BAR & GRILL,,3108
84369,1745455,REGULAR,NORTON BROWNSBORO HOSPITAL,,4960 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/03/31 00:00:00,100,A,NORTON BROWNSBORO HOSPITAL,,3109
85948,1764394,REGULAR,GENJI SUSHI,,4944 SHELBYVILLE RD,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/15 00:00:00,100,,GENJI SUSHI,,3110
86627,1787055,REGULAR,CARDS PNC CLUB KITCHEN,,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2023/09/07 00:00:00,99,A,CARDS PNC CLUB KITCHEN,,3111
84369,1745456,REGULAR,NORTON BROWNSBORO HOSPITAL,,4960 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/03/31 00:00:00,99,,NORTON BROWNSBORO HOSPITAL,,3112
86022,1745459,REGULAR,NORTON CHILDREN'S MEDICAL CENTER,,4910 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/03/31 00:00:00,100,A,NORTON CHILDREN'S MEDICAL CENTER,,3113
86627,1772490,REGULAR,CARDS PNC CLUB KITCHEN,,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2023/07/17 00:00:00,98,A,CARDS PNC CLUB KITCHEN,,3114
84369,1793469,REGULAR,NORTON BROWNSBORO HOSPITAL,,4960 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/03 00:00:00,99,A,NORTON BROWNSBORO HOSPITAL,,3115
86022,1793473,REGULAR,NORTON CHILDREN'S MEDICAL CENTER,,4910 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/10/03 00:00:00,100,A,NORTON CHILDREN'S MEDICAL CENTER,,3116
86628,1772491,REGULAR,CARDS PNC CLUB STAND #45 (SEC E8),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2023/07/17 00:00:00,99,A,CARDS PNC CLUB STAND #45 (SEC E8),,3117
84369,1793470,REGULAR,NORTON BROWNSBORO HOSPITAL,,4960 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/03 00:00:00,99,,NORTON BROWNSBORO HOSPITAL,,3118
86026,1757081,FOLLOWUP,ORGANIC ACRES,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/05/20 00:00:00,100,,ORGANIC ACRES,,3119
84372,1749467,REGULAR,EL NOPAL,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/04/19 00:00:00,96,A,EL NOPAL,,3120
86628,1787286,REGULAR,CARDS PNC CLUB STAND #45 (SEC E8),,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2023/09/07 00:00:00,98,A,CARDS PNC CLUB STAND #45 (SEC E8),,3121
86026,1755221,REGULAR,ORGANIC ACRES,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/05/13 00:00:00,95,,ORGANIC ACRES,,3122
84372,1727131,REGULAR,EL NOPAL,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/12/28 00:00:00,90,A,EL NOPAL,,3123
86635,1736746,REGULAR,BLUEGRASS BREWING COMPANY,,300 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/21 00:00:00,96,A,BLUEGRASS BREWING COMPANY,,3124
86171,1732010,COMPLAINT,WEST END TOKEN CLUB,,708 S 16TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2022/12/02 00:00:00,0,,WEST END TOKEN CLUB,,3125
84372,1794411,REGULAR,EL NOPAL,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/10/06 00:00:00,100,A,EL NOPAL,,3126
86635,1782641,REGULAR,BLUEGRASS BREWING COMPANY,,300 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/08/22 00:00:00,96,A,BLUEGRASS BREWING COMPANY,,3127
86171,1732011,FOLLOWUP,WEST END TOKEN CLUB,,708 S 16TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2022/12/08 00:00:00,0,,WEST END TOKEN CLUB,,3128
84374,1740229,REGULAR,FAT JIMMY'S FOUR,,12216 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/03/08 00:00:00,100,A,FAT JIMMY'S FOUR,,3129
86673,1728284,REGULAR,CVS #4779,,2311 LIME KILN LN,,LOUISVILLE,KY,40222,PRE-PACKAGED RETAIL,2023/01/11 00:00:00,100,,CVS #4779,,3130
