vaccinationdate,age_range,first_daily_dose,first_daily_dose_cumulative,second_daily_dose,second_daily_dose_cumulative,single_daily_dose,single_daily_dose_cumulative,thirddailydose,thirddailydosecumulative,combined_all_doses,combined_all_doses_cumulative,fully_vaccinated,fully_vaccinated_cumulative,firstboosterdailydose,firstboosterdailydosecumulative,secondboosterdailydose,secondboosterdailydosecumulative
10/10/2021 11:00:00 AM,18-49,1135.0,1833051,1160.0,1659262,38.0,151280,,0,,0,1198.0,1810542,874.0,39591,1.0,108
10/10/2021 11:00:00 AM,50-64,254.0,973218,308.0,915070,6.0,95040,,0,,0,314.0,1010110,805.0,42731,1.0,101
10/10/2021 11:00:00 AM,65 and Older,142.0,845476,85.0,801688,3.0,51993,,0,,0,88.0,853681,1521.0,125938,,59
10/10/2021 11:00:00 AM,Unknown,2.0,134077,1.0,116135,16.0,15820,,0,,0,17.0,131955,621.0,621,,0
10/11/2021 11:00:00 AM,12-17,458.0,338823,542.0,307587,,140,,0,,0,542.0,307727,9.0,626,,0
10/11/2021 11:00:00 AM,18-49,2329.0,1835380,2064.0,1661326,170.0,151450,,0,,0,2234.0,1812776,2106.0,41697,5.0,113
10/11/2021 11:00:00 AM,50-64,700.0,973918,623.0,915693,79.0,95119,,0,,0,702.0,1010812,2178.0,44909,3.0,104
10/11/2021 11:00:00 AM,65 and Older,543.0,846019,290.0,801978,17.0,52010,,0,,0,307.0,853988,5572.0,131510,2.0,61
10/12/2021 11:00:00 AM,12-17,323.0,339146,576.0,308163,1.0,141,,0,,0,577.0,308304,15.0,641,,0
10/12/2021 11:00:00 AM,18-49,2025.0,1837405,2280.0,1663606,187.0,151637,,0,,0,2467.0,1815243,2237.0,43934,1.0,114
10/12/2021 11:00:00 AM,50-64,627.0,974545,603.0,916296,79.0,95198,,0,,0,682.0,1011494,2319.0,47228,2.0,106
10/12/2021 11:00:00 AM,65 and Older,542.0,846561,363.0,802341,17.0,52027,,0,,0,380.0,854368,6042.0,137552,2.0,63
10/13/2021 11:00:00 AM,12-17,429.0,339575,556.0,308719,,141,,0,,0,556.0,308860,9.0,650,,0
10/13/2021 11:00:00 AM,18-49,2302.0,1839707,2237.0,1665843,244.0,151881,,0,,0,2481.0,1817724,1839.0,45773,5.0,119
10/13/2021 11:00:00 AM,50-64,671.0,975216,619.0,916915,99.0,95297,,0,,0,718.0,1012212,2260.0,49488,3.0,109
10/13/2021 11:00:00 AM,65 and Older,539.0,847100,406.0,802747,25.0,52052,,0,,0,431.0,854799,5919.0,143471,3.0,66
10/14/2021 11:00:00 AM,12-17,400.0,339975,527.0,309246,,141,,0,,0,527.0,309387,9.0,659,,0
10/14/2021 11:00:00 AM,18-49,2205.0,1841912,2180.0,1668023,177.0,152058,,0,,0,2357.0,1820081,2136.0,47909,3.0,122
10/14/2021 11:00:00 AM,50-64,619.0,975835,604.0,917519,90.0,95387,,0,,0,694.0,1012906,2350.0,51838,2.0,111
10/14/2021 11:00:00 AM,65 and Older,509.0,847609,316.0,803063,19.0,52071,,0,,0,335.0,855134,5521.0,148992,1.0,67
10/14/2021 11:00:00 AM,Unknown,1364.0,135441,2089.0,118224,158.0,15978,,0,,0,2247.0,134202,125.0,746,,0
10/15/2021 11:00:00 AM,12-17,575.0,340550,783.0,310029,,141,,0,,0,783.0,310170,25.0,684,,0
10/15/2021 11:00:00 AM,18-49,2427.0,1844339,2524.0,1670547,216.0,152274,,0,,0,2740.0,1822821,3060.0,50969,4.0,126
10/15/2021 11:00:00 AM,50-64,738.0,976573,708.0,918227,101.0,95488,,0,,0,809.0,1013715,3114.0,54952,,111
10/15/2021 11:00:00 AM,65 and Older,521.0,848130,332.0,803395,18.0,52089,,0,,0,350.0,855484,5396.0,154388,4.0,71
10/15/2021 11:00:00 AM,Unknown,371.0,135812,606.0,118830,23.0,16001,,0,,0,629.0,134831,16.0,762,,0
10/16/2021 11:00:00 AM,12-17,312.0,340862,491.0,310520,,141,,0,,0,491.0,310661,10.0,694,,0
10/16/2021 11:00:00 AM,18-49,1330.0,1845669,1386.0,1671933,105.0,152379,,0,,0,1491.0,1824312,1120.0,52089,4.0,130
10/16/2021 11:00:00 AM,50-64,357.0,976930,394.0,918621,34.0,95522,,0,,0,428.0,1014143,1489.0,56441,2.0,113
10/16/2021 11:00:00 AM,65 and Older,211.0,848341,136.0,803531,3.0,52092,,0,,0,139.0,855623,2236.0,156624,1.0,72
10/16/2021 11:00:00 AM,Unknown,206.0,136018,253.0,119083,156.0,16157,,0,,0,409.0,135240,149.0,911,,0
10/17/2021 11:00:00 AM,12-17,213.0,341075,314.0,310834,,141,,0,,0,314.0,310975,14.0,708,,0
10/17/2021 11:00:00 AM,18-49,897.0,1846566,932.0,1672865,37.0,152416,,0,,0,969.0,1825281,773.0,52862,3.0,133
10/17/2021 11:00:00 AM,50-64,234.0,977164,239.0,918860,9.0,95531,,0,,0,248.0,1014391,897.0,57338,,113
10/17/2021 11:00:00 AM,65 and Older,132.0,848473,67.0,803598,2.0,52094,,0,,0,69.0,855692,1268.0,157892,,72
10/17/2021 11:00:00 AM,Unknown,278.0,136296,290.0,119373,12.0,16169,,0,,0,302.0,135542,8.0,919,,0
10/18/2021 11:00:00 AM,12-17,381.0,341456,613.0,311447,1.0,142,,0,,0,614.0,311589,16.0,724,,0
10/18/2021 11:00:00 AM,18-49,2509.0,1849075,2139.0,1675004,180.0,152596,,0,,0,2319.0,1827600,1973.0,54835,5.0,138
10/18/2021 11:00:00 AM,50-64,739.0,977903,659.0,919519,88.0,95619,,0,,0,747.0,1015138,2553.0,59891,3.0,116
10/18/2021 11:00:00 AM,65 and Older,480.0,848953,285.0,803883,19.0,52113,,0,,0,304.0,855996,5266.0,163158,5.0,77
10/18/2021 11:00:00 AM,Unknown,75.0,136371,88.0,119461,,16169,,0,,0,88.0,135630,,919,,0
10/19/2021 11:00:00 AM,12-17,303.0,341759,476.0,311923,,142,,0,,0,476.0,312065,13.0,737,,0
10/19/2021 11:00:00 AM,18-49,1899.0,1850974,1985.0,1676989,169.0,152765,,0,,0,2154.0,1829754,2108.0,56943,2.0,140
10/19/2021 11:00:00 AM,50-64,583.0,978486,527.0,920046,56.0,95675,,0,,0,583.0,1015721,2708.0,62599,,116
10/19/2021 11:00:00 AM,65 and Older,446.0,849399,298.0,804181,11.0,52124,,0,,0,309.0,856305,5467.0,168625,2.0,79
10/19/2021 11:00:00 AM,Unknown,941.0,137312,972.0,120433,5.0,16174,,0,,0,977.0,136607,,919,,0
10/20/2021 11:00:00 AM,12-17,360.0,342119,472.0,312395,,142,,0,,0,472.0,312537,16.0,753,,0
10/20/2021 11:00:00 AM,18-49,1840.0,1852814,2158.0,1679147,169.0,152934,,0,,0,2327.0,1832081,2227.0,59170,2.0,142
10/20/2021 11:00:00 AM,50-64,587.0,979073,582.0,920628,75.0,95750,,0,,0,657.0,1016378,2785.0,65384,5.0,121
10/20/2021 11:00:00 AM,65 and Older,432.0,849831,251.0,804432,16.0,52140,,0,,0,267.0,856572,5094.0,173719,2.0,81
10/20/2021 11:00:00 AM,Unknown,246.0,137558,248.0,120681,13.0,16187,,0,,0,261.0,136868,7.0,926,,0
10/21/2021 11:00:00 AM,12-17,392.0,342511,541.0,312936,,142,,0,,0,541.0,313078,12.0,765,,0
10/21/2021 11:00:00 AM,18-49,1850.0,1854664,2059.0,1681206,196.0,153130,,0,,0,2255.0,1834336,2411.0,61581,5.0,147
10/21/2021 11:00:00 AM,50-64,547.0,979620,577.0,921205,86.0,95836,,0,,0,663.0,1017041,3116.0,68500,9.0,130
10/21/2021 11:00:00 AM,65 and Older,443.0,850274,331.0,804763,19.0,52159,,0,,0,350.0,856922,5155.0,178874,,81
10/22/2021 11:00:00 AM,12-17,419.0,342930,666.0,313602,,142,,0,,0,666.0,313744,25.0,790,,0
10/22/2021 11:00:00 AM,18-49,2200.0,1856864,2236.0,1683442,194.0,153324,,0,,0,2430.0,1836766,4647.0,66228,5.0,152
10/22/2021 11:00:00 AM,50-64,759.0,980379,644.0,921849,86.0,95922,,0,,0,730.0,1017771,5326.0,73826,8.0,138
10/22/2021 11:00:00 AM,65 and Older,744.0,851018,312.0,805075,16.0,52175,,0,,0,328.0,857250,9866.0,188740,1.0,82
10/22/2021 11:00:00 AM,Unknown,247.0,137805,408.0,121089,194.0,16381,,0,,0,602.0,137470,187.0,1113,,0
10/23/2021 11:00:00 AM,12-17,301.0,343231,425.0,314027,,142,,0,,0,425.0,314169,10.0,800,,0
10/23/2021 11:00:00 AM,18-49,1235.0,1858099,1147.0,1684589,109.0,153433,,0,,0,1256.0,1838022,2621.0,68849,,152
10/23/2021 11:00:00 AM,50-64,442.0,980821,317.0,922166,28.0,95950,,0,,0,345.0,1018116,3257.0,77083,4.0,142
10/23/2021 11:00:00 AM,65 and Older,514.0,851532,163.0,805238,4.0,52179,,0,,0,167.0,857417,5670.0,194410,4.0,86
10/23/2021 11:00:00 AM,Unknown,154.0,137959,168.0,121257,188.0,16569,,0,,0,356.0,137826,183.0,1296,,0
10/24/2021 11:00:00 AM,12-17,191.0,343422,274.0,314301,1.0,143,,0,,0,275.0,314444,16.0,816,,0
10/24/2021 11:00:00 AM,18-49,886.0,1858985,816.0,1685405,44.0,153477,,0,,0,860.0,1838882,1842.0,70691,2.0,154
10/24/2021 11:00:00 AM,50-64,299.0,981120,210.0,922376,23.0,95973,,0,,0,233.0,1018349,2177.0,79260,,142
10/24/2021 11:00:00 AM,65 and Older,310.0,851842,110.0,805348,4.0,52183,,0,,0,114.0,857531,3625.0,198035,,86
10/24/2021 11:00:00 AM,Unknown,184.0,138143,210.0,121467,11.0,16580,,0,,0,221.0,138047,6.0,1302,,0
10/25/2021 11:00:00 AM,12-17,341.0,343763,453.0,314754,,143,,0,,0,453.0,314897,17.0,833,,0
10/25/2021 11:00:00 AM,18-49,2066.0,1861051,1922.0,1687327,210.0,153687,,0,,0,2132.0,1841014,4574.0,75265,7.0,161
10/25/2021 11:00:00 AM,50-64,724.0,981844,534.0,922910,90.0,96063,,0,,0,624.0,1018973,5986.0,85246,6.0,148
10/25/2021 11:00:00 AM,65 and Older,1006.0,852848,328.0,805676,24.0,52207,,0,,0,352.0,857883,13894.0,211929,4.0,90
10/25/2021 11:00:00 AM,Unknown,8.0,138151,11.0,121478,,16580,,0,,0,11.0,138058,,1302,,0
10/26/2021 11:00:00 AM,12-17,314.0,344077,395.0,315149,,143,,0,,0,395.0,315292,21.0,854,,0
10/26/2021 11:00:00 AM,18-49,2064.0,1863115,1882.0,1689209,219.0,153906,,0,,0,2101.0,1843115,5590.0,80855,6.0,167
10/26/2021 11:00:00 AM,50-64,771.0,982615,555.0,923465,81.0,96144,,0,,0,636.0,1019609,6612.0,91858,3.0,151
10/26/2021 11:00:00 AM,65 and Older,1072.0,853920,439.0,806115,20.0,52227,,0,,0,459.0,858342,14886.0,226815,3.0,93
10/26/2021 11:00:00 AM,Unknown,4.0,138155,10.0,121488,,16580,,0,,0,10.0,138068,,1302,,0
10/27/2021 11:00:00 AM,12-17,326.0,344403,380.0,315529,,143,,0,,0,380.0,315672,15.0,869,,0
10/27/2021 11:00:00 AM,18-49,2078.0,1865193,2020.0,1691229,272.0,154178,,0,,0,2292.0,1845407,5294.0,86149,3.0,170
10/27/2021 11:00:00 AM,50-64,769.0,983384,591.0,924056,127.0,96271,,0,,0,718.0,1020327,6561.0,98419,12.0,163
10/27/2021 11:00:00 AM,65 and Older,1021.0,854941,382.0,806497,34.0,52261,,0,,0,416.0,858758,15195.0,242010,6.0,99
10/27/2021 11:00:00 AM,Unknown,182.0,138337,196.0,121684,5.0,16585,,0,,0,201.0,138269,2.0,1304,,0
10/28/2021 11:00:00 AM,12-17,324.0,344727,364.0,315893,,143,,0,,0,364.0,316036,27.0,896,,0
10/28/2021 11:00:00 AM,18-49,1998.0,1867191,1961.0,1693190,223.0,154401,,0,,0,2184.0,1847591,5673.0,91822,4.0,174
10/28/2021 11:00:00 AM,50-64,730.0,984114,650.0,924706,91.0,96362,,0,,0,741.0,1021068,6947.0,105366,3.0,166
10/28/2021 11:00:00 AM,65 and Older,1008.0,855949,409.0,806906,24.0,52285,,0,,0,433.0,859191,15027.0,257037,3.0,102
10/28/2021 11:00:00 AM,Unknown,150.0,138487,187.0,121871,168.0,16753,,0,,0,355.0,138624,160.0,1464,,0
10/29/2021 11:00:00 AM,12-17,345.0,345072,555.0,316448,,143,,0,,0,555.0,316591,28.0,924,,0
10/29/2021 11:00:00 AM,18-49,2239.0,1869430,2274.0,1695464,286.0,154687,,0,,0,2560.0,1850151,7472.0,99294,11.0,185
10/29/2021 11:00:00 AM,5-11,11.0,11,,0,,0,,0,,0,,0,,0,,0
10/29/2021 11:00:00 AM,50-64,888.0,985002,653.0,925359,99.0,96461,,0,,0,752.0,1021820,8210.0,113576,9.0,175
10/29/2021 11:00:00 AM,65 and Older,801.0,856750,295.0,807201,17.0,52302,,0,,0,312.0,859503,12291.0,269328,3.0,105
10/29/2021 11:00:00 AM,Unknown,314.0,138801,382.0,122253,14.0,16767,,0,,0,396.0,139020,8.0,1472,,0
10/30/2021 11:00:00 AM,12-17,252.0,345324,348.0,316796,1.0,144,,0,,0,349.0,316940,17.0,941,,0
10/30/2021 11:00:00 AM,18-49,1190.0,1870620,1101.0,1696565,106.0,154793,,0,,0,1207.0,1851358,3813.0,103107,3.0,188
10/30/2021 11:00:00 AM,5-11,6.0,17,,0,,0,,0,,0,,0,,0,,0
10/30/2021 11:00:00 AM,50-64,487.0,985489,356.0,925715,43.0,96504,,0,,0,399.0,1022219,4589.0,118165,4.0,179
10/30/2021 11:00:00 AM,65 and Older,411.0,857161,162.0,807363,13.0,52315,,0,,0,175.0,859678,5904.0,275232,3.0,108
10/30/2021 11:00:00 AM,Unknown,20.0,138821,17.0,122270,159.0,16926,,0,,0,176.0,139196,158.0,1630,,0
10/31/2021 11:00:00 AM,12-17,160.0,345484,194.0,316990,,144,,0,,0,194.0,317134,17.0,958,,0
10/31/2021 11:00:00 AM,18-49,882.0,1871502,861.0,1697426,64.0,154857,,0,,0,925.0,1852283,2248.0,105355,3.0,191
10/31/2021 11:00:00 AM,5-11,5.0,22,,0,,0,,0,,0,,0,,0,,0
10/31/2021 11:00:00 AM,50-64,317.0,985806,232.0,925947,22.0,96526,,0,,0,254.0,1022473,2696.0,120861,3.0,182
10/31/2021 11:00:00 AM,65 and Older,276.0,857437,99.0,807462,7.0,52322,,0,,0,106.0,859784,3355.0,278587,,108
10/31/2021 11:00:00 AM,Unknown,141.0,138962,201.0,122471,17.0,16943,,0,,0,218.0,139414,5.0,1635,,0
11/01/2021 11:00:00 AM,12-17,316.0,345800,432.0,317422,2.0,146,,0,,0,434.0,317568,38.0,996,,0
11/01/2021 11:00:00 AM,18-49,2312.0,1873814,2145.0,1699571,243.0,155100,,0,,0,2388.0,1854671,6966.0,112321,8.0,199
11/01/2021 11:00:00 AM,5-11,32.0,54,,0,1.0,1,,0,,0,1.0,1,,0,,0
11/01/2021 11:00:00 AM,50-64,812.0,986618,620.0,926567,103.0,96629,,0,,0,723.0,1023196,7749.0,128610,9.0,191
11/01/2021 11:00:00 AM,65 and Older,874.0,858311,333.0,807795,26.0,52348,,0,,0,359.0,860143,13561.0,292148,4.0,112
11/01/2021 11:00:00 AM,Unknown,147.0,139109,185.0,122656,2.0,16945,,0,,0,187.0,139601,,1635,,0
11/02/2021 11:00:00 AM,12-17,292.0,346092,317.0,317739,,146,,0,,0,317.0,317885,32.0,1028,,0
11/02/2021 11:00:00 AM,18-49,2021.0,1875835,1883.0,1701454,264.0,155364,,0,,0,2147.0,1856818,6368.0,118689,5.0,204
11/02/2021 11:00:00 AM,5-11,25.0,79,,0,,1,,0,,0,,1,,0,,0
11/02/2021 11:00:00 AM,50-64,795.0,987413,575.0,927142,99.0,96728,,0,,0,674.0,1023870,7458.0,136068,6.0,197
11/02/2021 11:00:00 AM,65 and Older,798.0,859109,326.0,808121,42.0,52390,,0,,0,368.0,860511,13811.0,305959,3.0,115
11/02/2021 11:00:00 AM,Unknown,4.0,139113,11.0,122667,2.0,16947,,0,,0,13.0,139614,2.0,1637,,0
11/03/2021 11:00:00 AM,12-17,335.0,346427,357.0,318096,2.0,148,,0,,0,359.0,318244,30.0,1058,,0
11/03/2021 11:00:00 AM,18-49,2115.0,1877950,1932.0,1703386,300.0,155664,,0,,0,2232.0,1859050,6977.0,125666,9.0,213
11/03/2021 11:00:00 AM,5-11,174.0,253,,0,,1,,0,,0,,1,,0,,0
11/03/2021 11:00:00 AM,50-64,813.0,988226,553.0,927695,114.0,96842,,0,,0,667.0,1024537,7589.0,143657,4.0,201
11/03/2021 11:00:00 AM,65 and Older,850.0,859959,300.0,808421,47.0,52437,,0,,0,347.0,860858,13382.0,319341,2.0,117
11/03/2021 11:00:00 AM,Unknown,88.0,139201,88.0,122755,1.0,16948,,0,,0,89.0,139703,,1637,,0
11/04/2021 11:00:00 AM,12-17,294.0,346721,368.0,318464,,148,,0,,0,368.0,318612,45.0,1103,,0
11/04/2021 11:00:00 AM,18-49,1907.0,1879857,1992.0,1705378,239.0,155903,,0,,0,2231.0,1861281,7637.0,133303,4.0,217
11/04/2021 11:00:00 AM,5-11,2158.0,2411,,0,,1,,0,,0,,1,,0,,0
11/04/2021 11:00:00 AM,50-64,713.0,988939,617.0,928312,100.0,96942,,0,,0,717.0,1025254,7732.0,151389,8.0,209
11/04/2021 11:00:00 AM,65 and Older,838.0,860797,390.0,808811,30.0,52467,,0,,0,420.0,861278,13350.0,332691,6.0,123
11/04/2021 11:00:00 AM,Unknown,169.0,139370,201.0,122956,165.0,17113,,0,,0,366.0,140069,162.0,1799,,0
11/05/2021 11:00:00 AM,12-17,389.0,347110,554.0,319018,1.0,149,,0,,0,555.0,319167,50.0,1153,,0
11/05/2021 11:00:00 AM,18-49,2379.0,1882236,2239.0,1707617,263.0,156166,,0,,0,2502.0,1863783,9573.0,142876,5.0,222
11/05/2021 11:00:00 AM,5-11,3563.0,5974,1.0,1,,1,,0,,0,1.0,2,,0,,0
11/05/2021 11:00:00 AM,50-64,891.0,989830,695.0,929007,114.0,97056,,0,,0,809.0,1026063,9100.0,160489,7.0,216
11/05/2021 11:00:00 AM,65 and Older,725.0,861522,301.0,809112,33.0,52500,,0,,0,334.0,861612,11371.0,344062,4.0,127
11/05/2021 11:00:00 AM,Unknown,103.0,139473,170.0,123126,18.0,17131,,0,,0,188.0,140257,7.0,1806,,0
11/06/2021 11:00:00 AM,12-17,242.0,347352,302.0,319320,,149,,0,,0,302.0,319469,44.0,1197,,0
11/06/2021 11:00:00 AM,18-49,1249.0,1883485,1147.0,1708764,134.0,156300,,0,,0,1281.0,1865064,5058.0,147934,6.0,228
11/06/2021 11:00:00 AM,5-11,7752.0,13726,6.0,7,1.0,2,,0,,0,7.0,9,,0,,0
11/06/2021 11:00:00 AM,50-64,452.0,990282,329.0,929336,29.0,97085,,0,,0,358.0,1026421,4533.0,165022,5.0,221
11/06/2021 11:00:00 AM,65 and Older,325.0,861847,111.0,809223,14.0,52514,,0,,0,125.0,861737,4074.0,348136,,127
11/06/2021 11:00:00 AM,Unknown,138.0,139611,170.0,123296,145.0,17276,,0,,0,315.0,140572,143.0,1949,,0
11/07/2021 10:00:00 AM,12-17,153.0,347505,220.0,319540,,149,,0,,0,220.0,319689,28.0,1225,,0
11/07/2021 10:00:00 AM,18-49,874.0,1884359,848.0,1709612,89.0,156389,,0,,0,937.0,1866001,2905.0,150839,2.0,230
11/07/2021 10:00:00 AM,5-11,6482.0,20208,73.0,80,1.0,3,,0,,0,74.0,83,,0,,0
11/07/2021 10:00:00 AM,50-64,272.0,990554,199.0,929535,17.0,97102,,0,,0,216.0,1026637,2677.0,167699,,221
11/07/2021 10:00:00 AM,65 and Older,200.0,862047,76.0,809299,8.0,52522,,0,,0,84.0,861821,2323.0,350459,1.0,128
11/07/2021 10:00:00 AM,Unknown,85.0,139696,136.0,123432,7.0,17283,,0,,0,143.0,140715,3.0,1952,,0
11/08/2021 10:00:00 AM,12-17,284.0,347789,326.0,319866,,149,,0,,0,326.0,320015,24.0,1249,,0
11/08/2021 10:00:00 AM,18-49,1708.0,1886067,2001.0,1711613,259.0,156648,,0,,0,2260.0,1868261,6029.0,156868,1.0,231
11/08/2021 10:00:00 AM,5-11,8099.0,28307,10.0,90,,3,,0,,0,10.0,93,,0,,0
11/08/2021 10:00:00 AM,50-64,564.0,991118,630.0,930165,107.0,97209,,0,,0,737.0,1027374,6257.0,173956,2.0,223
11/08/2021 10:00:00 AM,65 and Older,586.0,862633,241.0,809540,23.0,52545,,0,,0,264.0,862085,8778.0,359237,2.0,130
11/08/2021 10:00:00 AM,Unknown,12.0,139708,59.0,123491,,17283,,0,,0,59.0,140774,,1952,,0
11/09/2021 10:00:00 AM,12-17,323.0,348112,312.0,320178,1.0,150,,0,,0,313.0,320328,52.0,1301,,0
11/09/2021 10:00:00 AM,18-49,1984.0,1888051,1634.0,1713247,168.0,156816,,0,,0,1802.0,1870063,7119.0,163987,5.0,236
11/09/2021 10:00:00 AM,5-11,8090.0,36397,41.0,131,,3,,0,,0,41.0,134,,0,,0
11/09/2021 10:00:00 AM,50-64,657.0,991775,483.0,930648,70.0,97279,,0,,0,553.0,1027927,7154.0,181110,3.0,226
11/09/2021 10:00:00 AM,65 and Older,686.0,863319,266.0,809806,27.0,52572,,0,,0,293.0,862378,10285.0,369522,3.0,133
11/09/2021 10:00:00 AM,Unknown,28.0,139736,40.0,123531,3.0,17286,,0,,0,43.0,140817,1.0,1953,,0
11/10/2021 10:00:00 AM,12-17,342.0,348454,333.0,320511,,150,,0,,0,333.0,320661,67.0,1368,,0
11/10/2021 10:00:00 AM,18-49,1990.0,1890041,1554.0,1714801,234.0,157050,,0,,0,1788.0,1871851,7901.0,171888,6.0,242
11/10/2021 10:00:00 AM,5-11,8857.0,45254,94.0,225,1.0,4,,0,,0,95.0,229,,0,,0
11/10/2021 10:00:00 AM,50-64,670.0,992445,483.0,931131,86.0,97365,,0,,0,569.0,1028496,7426.0,188536,8.0,234
11/10/2021 10:00:00 AM,65 and Older,720.0,864039,261.0,810067,34.0,52606,,0,,0,295.0,862673,10020.0,379542,5.0,138
11/10/2021 10:00:00 AM,Unknown,3.0,139739,206.0,123737,8.0,17294,,0,,0,214.0,141031,3.0,1956,,0
11/11/2021 10:00:00 AM,12-17,409.0,348863,338.0,320849,,150,,0,,0,338.0,320999,46.0,1414,,0
11/11/2021 10:00:00 AM,18-49,1984.0,1892025,1464.0,1716265,191.0,157241,,0,,0,1655.0,1873506,7573.0,179461,4.0,246
11/11/2021 10:00:00 AM,5-11,7629.0,52883,27.0,252,1.0,5,,0,,0,28.0,257,,0,,0
11/11/2021 10:00:00 AM,50-64,787.0,993232,427.0,931558,62.0,97427,,0,,0,489.0,1028985,7140.0,195676,7.0,241
11/11/2021 10:00:00 AM,65 and Older,638.0,864677,235.0,810302,35.0,52641,,0,,0,270.0,862943,8696.0,388238,9.0,147
11/12/2021 10:00:00 AM,12-17,464.0,349327,447.0,321296,2.0,152,,0,,0,449.0,321448,75.0,1489,,0
11/12/2021 10:00:00 AM,18-49,2228.0,1894253,1891.0,1718156,223.0,157464,,0,,0,2114.0,1875620,9672.0,189133,6.0,252
11/12/2021 10:00:00 AM,5-11,7693.0,60576,13.0,265,1.0,6,,0,,0,14.0,271,,0,,0
11/12/2021 10:00:00 AM,50-64,801.0,994033,551.0,932109,79.0,97506,,0,,0,630.0,1029615,8763.0,204439,3.0,244
11/12/2021 10:00:00 AM,65 and Older,705.0,865382,278.0,810580,29.0,52670,,0,,0,307.0,863250,9182.0,397420,4.0,151
11/12/2021 10:00:00 AM,Unknown,422.0,140161,358.0,124095,234.0,17528,,0,,0,592.0,141623,224.0,2180,,0
11/13/2021 10:00:00 AM,12-17,320.0,349647,266.0,321562,,152,,0,,0,266.0,321714,68.0,1557,,0
11/13/2021 10:00:00 AM,18-49,1246.0,1895499,1018.0,1719174,110.0,157574,,0,,0,1128.0,1876748,5269.0,194402,4.0,256
11/13/2021 10:00:00 AM,5-11,7881.0,68457,11.0,276,,6,,0,,0,11.0,282,,0,,0
11/13/2021 10:00:00 AM,50-64,382.0,994415,271.0,932380,30.0,97536,,0,,0,301.0,1029916,4304.0,208743,3.0,247
11/13/2021 10:00:00 AM,65 and Older,256.0,865638,104.0,810684,11.0,52681,,0,,0,115.0,863365,3454.0,400874,1.0,152
11/13/2021 10:00:00 AM,Unknown,108.0,140269,5.0,124100,195.0,17723,,0,,0,200.0,141823,195.0,2375,,0
11/14/2021 10:00:00 AM,12-17,169.0,349816,179.0,321741,,152,,0,,0,179.0,321893,28.0,1585,,0
11/14/2021 10:00:00 AM,18-49,816.0,1896315,676.0,1719850,46.0,157620,,0,,0,722.0,1877470,3139.0,197541,,256
11/14/2021 10:00:00 AM,5-11,2724.0,71181,11.0,287,2.0,8,,0,,0,13.0,295,,0,,0
11/14/2021 10:00:00 AM,50-64,292.0,994707,179.0,932559,14.0,97550,,0,,0,193.0,1030109,2616.0,211359,6.0,253
11/14/2021 10:00:00 AM,65 and Older,171.0,865809,68.0,810752,11.0,52692,,0,,0,79.0,863444,2048.0,402922,2.0,154
11/14/2021 10:00:00 AM,Unknown,82.0,140351,57.0,124157,51.0,17774,,0,,0,108.0,141931,47.0,2422,,0
11/15/2021 10:00:00 AM,12-17,350.0,350166,316.0,322057,,152,,0,,0,316.0,322209,50.0,1635,,0
11/15/2021 10:00:00 AM,18-49,1721.0,1898036,1616.0,1721466,148.0,157768,,0,,0,1764.0,1879234,7030.0,204571,8.0,264
11/15/2021 10:00:00 AM,5-11,5134.0,76315,20.0,307,1.0,9,,0,,0,21.0,316,,0,,0
11/15/2021 10:00:00 AM,50-64,657.0,995364,480.0,933039,62.0,97612,,0,,0,542.0,1030651,7004.0,218363,8.0,261
11/15/2021 10:00:00 AM,65 and Older,602.0,866411,258.0,811010,19.0,52711,,0,,0,277.0,863721,8278.0,411200,6.0,160
11/15/2021 10:00:00 AM,Unknown,2.0,140353,2.0,124159,,17774,,0,,0,2.0,141933,,2422,,0
11/16/2021 10:00:00 AM,12-17,343.0,350509,299.0,322356,1.0,153,,0,,0,300.0,322509,46.0,1681,,0
11/16/2021 10:00:00 AM,18-49,1892.0,1899928,1579.0,1723045,170.0,157938,,0,,0,1749.0,1880983,7395.0,211966,10.0,274
11/16/2021 10:00:00 AM,5-11,5575.0,81890,29.0,336,,9,,0,,0,29.0,345,,0,,0
11/16/2021 10:00:00 AM,50-64,743.0,996107,489.0,933528,57.0,97669,,0,,0,546.0,1031197,8076.0,226439,7.0,268
11/16/2021 10:00:00 AM,65 and Older,598.0,867009,262.0,811272,24.0,52735,,0,,0,286.0,864007,9056.0,420256,9.0,169
11/16/2021 10:00:00 AM,Unknown,,140353,1.0,124160,2.0,17776,,0,,0,3.0,141936,2.0,2424,,0
11/17/2021 10:00:00 AM,12-17,369.0,350878,310.0,322666,1.0,154,,0,,0,311.0,322820,55.0,1736,,0
11/17/2021 10:00:00 AM,18-49,1975.0,1901903,1708.0,1724753,204.0,158142,,0,,0,1912.0,1882895,7895.0,219861,12.0,286
11/17/2021 10:00:00 AM,5-11,5468.0,87358,140.0,476,2.0,11,,0,,0,142.0,487,,0,,0
11/17/2021 10:00:00 AM,50-64,680.0,996787,479.0,934007,75.0,97744,,0,,0,554.0,1031751,7757.0,234196,8.0,276
11/17/2021 10:00:00 AM,65 and Older,603.0,867612,224.0,811496,24.0,52759,,0,,0,248.0,864255,8652.0,428908,2.0,171
11/17/2021 10:00:00 AM,Unknown,148.0,140501,170.0,124330,5.0,17781,,0,,0,175.0,142111,1.0,2425,,0
